
[00:00:00.000 --> 00:00:03.920]  今天我想和大家分享的題目叫「我已經看見了」
[00:15:44.920 --> 00:15:47.600]  如果疫情早一點的話就麻煩了
[00:15:47.600 --> 00:15:50.400]  因為現在是剛剛做夠十年
[00:15:50.400 --> 00:15:51.960]  之後才有疫情
[00:15:51.960 --> 00:15:52.960]  所以他怎樣
[00:15:52.960 --> 00:15:54.960]  他可以買一些比較便宜的
[00:15:54.960 --> 00:15:56.760]  我不是很熟悉美國的那些制度
[00:15:56.760 --> 00:15:58.520]  買一些保險
[00:15:58.520 --> 00:15:59.360]  可以這樣
[00:15:59.360 --> 00:16:02.960]  你都可以有所謂的退休金
[00:16:02.960 --> 00:16:04.760]  所以在過程當中
[00:16:04.760 --> 00:16:06.480]  他看到整個因點
[00:16:06.480 --> 00:16:08.840]  雖然要學習去申請援助
[00:16:08.840 --> 00:16:09.480]  不過他覺得
[00:16:09.480 --> 00:16:12.200]  我作為一個美國公民那段時間
[00:16:12.200 --> 00:16:14.200]  我不會超越於其他人
[00:16:14.200 --> 00:16:16.800]  其他人的問題不關我的事
[00:16:16.800 --> 00:16:18.680]  有時候信耶穌的人都會覺得
[00:16:18.680 --> 00:16:20.520]  一切苦難不關我的事
[00:16:20.520 --> 00:16:22.160]  信耶穌就免疫了
[00:16:22.160 --> 00:16:23.280]  其實不是
[00:16:23.280 --> 00:16:24.240]  所以他覺得
[00:16:24.240 --> 00:16:26.240]  我現在就這樣面對問題
[00:16:26.240 --> 00:16:29.880]  我去跟其他人一起面對這個困難
[00:16:29.880 --> 00:16:33.120]  我一起去申請經濟援助
[00:16:33.120 --> 00:16:35.000]  其實是一個歷程
[00:16:35.000 --> 00:16:36.360]  一個經驗
[00:16:36.360 --> 00:16:39.200]  他要以一個平常心去面對
[00:16:39.200 --> 00:16:40.040]  所以我感謝主
[00:16:40.040 --> 00:16:40.880]  我說真的好
[00:16:40.880 --> 00:16:42.400]  為你們感謝主
[00:16:42.400 --> 00:16:43.760]  聖經經常說
[00:16:43.760 --> 00:16:46.080]  敬虔加上知足就是大利
[00:16:46.080 --> 00:16:48.840]  你們可以這樣去倚靠我們主
[00:16:48.840 --> 00:16:49.920]  或者我再回到
[00:16:49.920 --> 00:16:57.440]  澳大利亞的瑪利亞
[00:16:57.440 --> 00:16:58.600]  那裡說
[00:16:58.600 --> 00:17:00.680]  耶穌這樣說
[00:17:00.680 --> 00:17:01.880]  瑪利亞
[00:17:01.880 --> 00:17:03.200]  瑪利亞
[00:17:03.200 --> 00:17:05.360]  瑪利亞認不出耶穌
[00:17:05.360 --> 00:17:07.360]  不過耶穌認得出他
[00:17:07.360 --> 00:17:08.880]  有時候認不出耶穌
[00:17:08.880 --> 00:17:10.480]  看不出主的臨在
[00:17:10.480 --> 00:17:12.000]  但是主沒有忽略我們
[00:17:12.000 --> 00:17:12.800]  然後主說
[00:17:12.800 --> 00:17:14.000]  瑪利亞
[00:17:14.000 --> 00:17:15.560]  瑪利亞
[00:17:15.560 --> 00:17:17.560]  在這裡我很想大家
[00:17:17.560 --> 00:17:20.040]  可以嘗試跟自己說
[00:17:20.040 --> 00:17:23.440]  我們現在身處處境當中
[00:17:23.440 --> 00:17:26.120]  你嘗試去開口
[00:17:26.120 --> 00:17:27.480]  說一下自己的名字
[00:17:27.480 --> 00:17:29.360]  反而是主跟我們說
[00:17:29.360 --> 00:17:31.840]  如果我就說梁錦華
[00:17:31.840 --> 00:17:33.120]  梁錦華
[00:17:33.120 --> 00:17:35.760]  可能你說別的名字也不行
[00:17:35.760 --> 00:17:38.480]  這個是主跟你說的
[00:17:38.480 --> 00:17:41.200]  主是這樣很溫柔的
[00:17:41.200 --> 00:17:43.080]  去跟瑪利亞說
[00:17:43.080 --> 00:17:44.560]  瑪利亞
[00:17:44.560 --> 00:17:46.080]  瑪利亞
[00:17:46.080 --> 00:17:47.600]  在裡面
[00:17:47.600 --> 00:17:49.200]  瑪利亞醒悟
[00:17:49.200 --> 00:17:52.480]  所以說希伯來話
[00:17:52.480 --> 00:17:53.720]  拉波尼茲的話
[00:17:53.720 --> 00:17:54.680]  就是夫子
[00:17:54.680 --> 00:17:57.120]  他認得出耶穌
[00:17:57.120 --> 00:18:00.280]  他認得出耶穌
[00:18:00.280 --> 00:18:02.120]  其實有時候我們認不出主
[00:18:02.120 --> 00:18:03.280]  我們主對主是臨在
[00:18:03.280 --> 00:18:04.960]  恩典時而不見
[00:18:04.960 --> 00:18:06.000]  其而不聞
[00:18:06.000 --> 00:18:08.480]  但是神一直都與我們同在
[00:18:08.480 --> 00:18:10.320]  祂一直等待我們回應
[00:18:10.320 --> 00:18:12.960]  祂一直等待祂祝福我們
[00:18:12.960 --> 00:18:15.320]  當我們去認得祂的時間
[00:18:15.320 --> 00:18:16.520]  不僅是開心
[00:18:16.520 --> 00:18:17.680]  其實主也開心
[00:18:17.680 --> 00:18:19.920]  主又將祂的恩典
[00:18:19.920 --> 00:18:26.840]  去傾流給我們
[00:18:26.840 --> 00:18:30.240]  我是說主沒有責備瑪利亞
[00:18:30.240 --> 00:18:32.880]  我盼望今天你和我都是
[00:18:32.880 --> 00:18:34.440]  有時候當我們回望自己
[00:18:34.440 --> 00:18:37.440]  我們還有很多不足的地方
[00:18:37.440 --> 00:18:39.080]  主
[00:18:39.080 --> 00:18:40.400]  祂都不是要審判我們
[00:18:40.400 --> 00:18:41.320]  如果你知道的時候
[00:18:41.320 --> 00:18:43.040]  從此不要這樣就行了
[00:18:43.040 --> 00:18:45.400]  我們可以靠著恩典
[00:18:45.400 --> 00:18:48.360]  活出不一樣的生命
[00:18:48.360 --> 00:18:50.240]  我現在看瑪利亞
[00:18:50.240 --> 00:18:51.840]  瑪利亞那段時間
[00:18:51.840 --> 00:18:53.960]  當她真實地
[00:18:53.960 --> 00:18:55.400]  個人化地
[00:18:55.400 --> 00:18:57.040]  與著相約的時間
[00:18:57.040 --> 00:18:58.320]  我們看到瑪利亞的生命
[00:18:58.320 --> 00:18:59.400]  變得不再一樣
[00:18:59.400 --> 00:19:01.800]  她的生命得到更新
[00:19:01.800 --> 00:19:04.360]  之前她只見到石頭
[00:19:04.360 --> 00:19:05.360]  然後跟著說
[00:19:05.360 --> 00:19:07.000]  問問門徒
[00:19:07.000 --> 00:19:08.080]  耶穌怎麼樣
[00:19:08.080 --> 00:19:09.560]  耶穌的墳墓好像怎麼樣
[00:19:09.560 --> 00:19:11.960]  耶穌的身體被人拿走了
[00:19:11.960 --> 00:19:14.320]  當她見到天使的時候
[00:19:14.320 --> 00:19:15.840]  她正在問天使
[00:19:15.840 --> 00:19:17.560]  有人將主拿走
[00:19:17.560 --> 00:19:19.240]  我不知道放在哪裡
[00:19:19.240 --> 00:19:23.480]  當她親身見到復活的主一段時間
[00:19:23.480 --> 00:19:25.480]  她還以為是看完
[00:19:25.480 --> 00:19:26.960]  她還在問
[00:19:26.960 --> 00:19:28.440]  如果是你將她拿走的話
[00:19:28.440 --> 00:19:30.160]  麻煩你告訴我
[00:19:30.160 --> 00:19:30.760]  讓我去拿
[00:19:30.760 --> 00:19:33.560]  其實她是一個弱質的女子
[00:19:33.560 --> 00:19:34.240]  做不到什麼
[00:19:34.240 --> 00:19:37.000]  不過她就是這樣去愛主
[00:19:37.000 --> 00:19:39.960]  到當主瑪利亞
[00:19:39.960 --> 00:19:43.360]  去認識主一段時間
[00:19:43.360 --> 00:19:44.680]  她做了兩件事
[00:19:44.680 --> 00:19:46.040]  她做了一件事
[00:19:46.040 --> 00:19:47.640]  她告訴門徒
[00:19:47.640 --> 00:19:49.560]  我已經看見了
[00:19:49.560 --> 00:19:50.600]  還未完的
[00:19:50.600 --> 00:19:53.160]  她說我已經看見了主
[00:19:53.160 --> 00:19:54.840]  那你看見了什麼
[00:19:54.840 --> 00:19:57.320]  然後她就將主的聖言
[00:19:57.320 --> 00:19:58.360]  主的吩咐
[00:19:58.360 --> 00:19:59.960]  跟門徒說
[00:19:59.960 --> 00:20:03.160]  跟著去服侍主
[00:20:03.160 --> 00:20:05.600]  瑪利亞見到復活的耶穌
[00:20:05.600 --> 00:20:07.680]  去跟人分享
[00:20:07.680 --> 00:20:09.240]  去跟人服侍
[00:20:09.240 --> 00:20:10.600]  我在想
[00:20:10.600 --> 00:20:13.120]  不知道今天你怎樣
[00:20:13.120 --> 00:20:15.520]  今天在這個困境當中
[00:20:15.520 --> 00:20:18.760]  究竟你看到什麼
[00:20:18.760 --> 00:20:19.840]  你是看到
[00:20:19.840 --> 00:20:20.880]  好像一個老人家一樣
[00:20:20.880 --> 00:20:22.600]  只是看到世界的疫情
[00:20:22.600 --> 00:20:24.880]  不斷地變得更加嚴峻
[00:20:24.880 --> 00:20:27.800]  你看到死亡人數不斷增加
[00:20:27.800 --> 00:20:28.720]  又或者
[00:20:28.720 --> 00:20:30.320]  可能你看到的就是
[00:20:30.320 --> 00:20:31.920]  數不盡的困境
[00:20:31.920 --> 00:20:33.840]  不知道怎麼辦
[00:20:33.840 --> 00:20:35.160]  或者
[00:20:35.160 --> 00:20:36.120]  今天
[00:20:36.120 --> 00:20:37.000]  看一段時間
[00:20:37.000 --> 00:20:39.040]  可能你只看到石頭
[00:20:39.040 --> 00:20:40.280]  或者我看多一點
[00:20:40.280 --> 00:20:41.760]  我看到細麻布
[00:20:41.760 --> 00:20:44.080]  我看到火頭巾
[00:20:44.080 --> 00:20:45.480]  又或者
[00:20:45.480 --> 00:20:47.200]  我即是怎樣
[00:20:47.200 --> 00:20:50.440]  是遙遠的觀看
[00:20:50.440 --> 00:20:52.120]  好像約翰爵士一樣
[00:20:52.120 --> 00:20:55.560]  又或者我近距離的接觸
[00:20:55.560 --> 00:20:56.880]  即是看到這些
[00:20:56.880 --> 00:20:57.600]  即是說
[00:20:57.600 --> 00:21:00.080]  你看到復活的主
[00:21:00.080 --> 00:21:01.600]  你對主的復活
[00:21:01.600 --> 00:21:03.480]  你是一個旁觀者
[00:21:03.480 --> 00:21:05.480]  因為你是見證人
[00:21:05.480 --> 00:21:09.440]  而主是這樣幫助我們
[00:21:09.440 --> 00:21:12.080]  今天我想最後問大家一個問題
[00:21:12.080 --> 00:21:12.880]  在當下
[00:21:12.880 --> 00:21:14.680]  就是你今天的當下
[00:21:14.680 --> 00:21:18.880]  你究竟看到什麼呢?
[00:21:18.880 --> 00:21:21.440]  願神親自去祝福我們
