
[00:00:00.000 --> 00:00:05.060]  很快,今天已經講到已不鎖書的第四講
[00:18:08.420 --> 00:18:10.220]  又是你說的
[00:18:10.220 --> 00:18:13.120]  神是掌握一切
[00:18:13.120 --> 00:18:16.620]  為什麼你現在又說是撒旦控制這個世界?
[00:18:16.620 --> 00:18:19.720]  暫時來說,聖經告訴我們
[00:18:19.720 --> 00:18:23.120]  神是容許撒旦來掌權
[00:18:23.120 --> 00:18:25.320]  來控制這個世界
[00:18:25.320 --> 00:18:28.120]  在約翰福音的十二章三十一節
[00:18:28.120 --> 00:18:31.720]  說叫撒旦做世界的王
[00:18:31.720 --> 00:18:32.920]  他是世界的王
[00:18:32.920 --> 00:18:35.520]  他是暫時控制這個世界
[00:18:35.520 --> 00:18:38.720]  我們看到這個世界到處都是罪
[00:18:38.720 --> 00:18:40.120]  到處都是罪惡
[00:18:40.120 --> 00:18:41.520]  我們就知道
[00:18:41.520 --> 00:18:44.620]  現時來說是撒旦在掌權
[00:18:44.620 --> 00:18:46.720]  最好的證據
[00:18:46.720 --> 00:18:48.920]  我在說但爾利書的時候
[00:18:48.920 --> 00:18:52.120]  在但爾利書的第十章我也說過
[00:18:52.120 --> 00:18:54.920]  我說撒旦控制著這個世界
[00:18:54.920 --> 00:18:58.320]  甚至是猜拼他的鬼魔使者
[00:18:58.320 --> 00:19:02.520]  去到每一個國家來控制那個國家
[00:19:02.520 --> 00:19:04.120]  我現在絕對相信
[00:19:04.120 --> 00:19:07.520]  美國是完全被鬼魔
[00:19:07.520 --> 00:19:10.120]  被撒旦來控制
[00:19:10.120 --> 00:19:14.320]  撒旦不單止是控制這個實質的世界
[00:19:14.320 --> 00:19:17.320]  撒旦還是控制後面的思想
[00:19:17.320 --> 00:19:19.320]  世界這個字
[00:19:19.320 --> 00:19:22.920]  不單止是我們說這個地球就叫做世界
[00:19:22.920 --> 00:19:25.720]  很多時候我們會說體育世界
[00:19:25.720 --> 00:19:27.120]  財經世界
[00:19:27.120 --> 00:19:28.320]  婦女世界
[00:19:28.320 --> 00:19:30.720]  美容世界
[00:19:30.720 --> 00:19:31.920]  是不是在說這個地球
[00:19:31.920 --> 00:19:33.320]  不是在說這個地球
[00:19:33.320 --> 00:19:35.320]  是在說後面的思想
[00:19:35.320 --> 00:19:36.520]  後面的理論
[00:19:36.520 --> 00:19:38.720]  後面的概念
[00:19:38.720 --> 00:19:40.920]  完全是被撒旦來控制
[00:19:40.920 --> 00:19:43.920]  我剛才說美國是被撒旦控制
[00:19:43.920 --> 00:19:47.920]  主流媒體要你知道的消息會播出來
[00:19:47.920 --> 00:19:51.720]  主流媒體不要你知道的消息他們不會播
[00:19:51.720 --> 00:19:54.920]  完全是被主流媒體來控制
[00:19:54.920 --> 00:20:00.720]  你說我自己在社交的媒體刊登我要說的話
[00:20:00.720 --> 00:20:02.720]  都可以被人刪除
[00:20:02.720 --> 00:20:06.920]  現在在美國不是有自由的發言權
[00:20:06.920 --> 00:20:11.320]  完全是被後面有勢力來控制
[00:20:11.320 --> 00:20:12.920]  這個就是我說
[00:20:12.920 --> 00:20:17.120]  撒旦真的完完全全在控制這個世界
[00:20:17.120 --> 00:20:18.920]  美國真的很可憐
[00:20:18.920 --> 00:20:21.920]  你說在一個共產的國家
[00:20:21.920 --> 00:20:24.520]  你都知道自己被人洗腦
[00:20:24.520 --> 00:20:26.920]  但是在美國居然你可以
[00:20:26.920 --> 00:20:31.720]  只是看主流媒體被人洗腦了你都不知道
[00:20:31.720 --> 00:20:34.920]  非常非常可悲
[00:20:34.920 --> 00:20:37.720]  我們每個人在接受耶穌基督之前
[00:20:37.720 --> 00:20:40.520]  我們都是行屍走肉
[00:20:40.520 --> 00:20:42.920]  我們都是跟從撒旦
[00:20:42.920 --> 00:20:44.520]  經文告訴我們
[00:20:44.520 --> 00:20:46.920]  我們放縱肉體的私慾
[00:20:46.920 --> 00:20:51.720]  隨著肉體和心中所喜好的去行
[00:20:51.720 --> 00:20:54.920]  在我們未接受耶穌基督之前
[00:20:54.920 --> 00:20:58.920]  我們犯罪不覺得是一件壞事
[00:20:58.920 --> 00:21:01.720]  很多人犯罪不覺得是一件壞事
[00:21:01.720 --> 00:21:03.920]  最重要是不要被人抓到
[00:21:03.920 --> 00:21:05.920]  抓到就大件事
[00:21:05.920 --> 00:21:08.920]  如果能夠犯罪沒人知道沒問題
[00:21:08.920 --> 00:21:12.320]  不會覺得羞恥不會覺得慚愧
[00:21:12.320 --> 00:21:15.920]  這就是一個未得救的人的心理
[00:21:15.920 --> 00:21:18.320]  他們是靈裡面的死亡
[00:21:18.320 --> 00:21:20.520]  他們還會繼續去犯罪
[00:21:20.520 --> 00:21:24.520]  你想想一個死人能夠繼續去犯罪恐不恐怖
[00:21:24.520 --> 00:21:27.720]  所以我叫今天這篇道道行屍走肉
[00:21:27.720 --> 00:21:29.320]  都會復活
[00:21:29.320 --> 00:21:32.120]  每一個人在接受耶穌基督之前
[00:21:32.120 --> 00:21:35.120]  都好像死人一樣到處去犯罪
[00:21:35.120 --> 00:21:38.920]  有些像萬聖節的恐怖電影
[00:21:38.920 --> 00:21:40.520]  很多人害怕
[00:21:40.520 --> 00:21:43.320]  在印度有一個宣教士
[00:21:43.320 --> 00:21:46.520]  他去到印度宣教
[00:21:46.520 --> 00:21:49.320]  當他在傳福音宣教的時候
[00:21:49.320 --> 00:21:51.120]  他隔壁有一個印度人
[00:21:51.120 --> 00:21:54.120]  拼命在雜亂歌頌
[00:21:54.120 --> 00:21:55.720]  那個宣教士說
[00:21:55.720 --> 00:21:57.720]  每一個人都是罪人
[00:21:57.720 --> 00:22:02.520]  每一個人身上都有罪的擔子
[00:22:02.520 --> 00:22:05.320]  這個印度人馬上去反駁他
[00:22:05.320 --> 00:22:07.120]  什麼罪的擔子?
[00:22:07.120 --> 00:22:08.120]  有多重?
[00:22:08.120 --> 00:22:10.120]  為什麼我完全不覺得?
[00:22:10.120 --> 00:22:12.720]  你的罪的擔子是十斤?
[00:22:12.720 --> 00:22:15.120]  是五十斤還是一百斤?
[00:22:15.120 --> 00:22:17.520]  為什麼我完全不覺得?
[00:22:17.520 --> 00:22:19.320]  這個宣教士說
[00:22:19.320 --> 00:22:22.120]  好像一個死人躺在那裡
[00:22:22.120 --> 00:22:25.720]  你在他身上放了四百斤的重擔
[00:22:25.720 --> 00:22:27.520]  他會不會覺得?
[00:22:27.520 --> 00:22:28.520]  這個印度人說
[00:22:28.520 --> 00:22:29.720]  當然不覺得
[00:22:29.720 --> 00:22:31.720]  他死了怎麼會覺得?
[00:22:31.720 --> 00:22:33.320]  這個宣教士說
[00:22:33.320 --> 00:22:36.120]  每一個靈裡面死亡的人
[00:22:36.120 --> 00:22:39.320]  都不會覺得罪的擔子
[00:22:39.320 --> 00:22:42.520]  每一個人在接受耶穌基督之前
[00:22:42.520 --> 00:22:44.920]  都是行屍走肉
[00:22:44.920 --> 00:22:46.320]  都是死人一個
[00:22:46.320 --> 00:22:49.120]  不單止是行屍走肉
[00:22:49.120 --> 00:22:50.920]  還是活逆之子
[00:22:50.920 --> 00:22:52.920]  還是可怒之子
[00:22:52.920 --> 00:22:55.120]  什麼叫活逆之子?
[00:22:55.120 --> 00:22:58.120]  就是反叛的人
[00:22:58.120 --> 00:23:01.320]  有人說你們基督徒真是歧視人
[00:23:01.320 --> 00:23:04.320]  叫人做反叛的人
[00:23:04.320 --> 00:23:06.920]  其實我們一視同仁
[00:23:06.920 --> 00:23:09.920]  所有基督徒在接受耶穌基督之前
[00:23:09.920 --> 00:23:11.720]  都是活逆之子
[00:23:11.720 --> 00:23:12.920]  都是反叛
[00:23:12.920 --> 00:23:15.720]  我們不是歧視人
[00:23:15.720 --> 00:23:18.120]  另外還是可怒之子
[00:23:18.120 --> 00:23:20.120]  什麼叫可怒之子?
[00:23:20.120 --> 00:23:23.720]  可怒之子就是配受神的怒氣
[00:23:23.720 --> 00:23:25.920]  淋到他們的身上
[00:23:25.920 --> 00:23:28.720]  配受神的審判神的怒氣
[00:23:28.720 --> 00:23:29.920]  淋到他們的身上
[00:23:29.920 --> 00:23:31.320]  就叫做可怒之子
[00:23:31.320 --> 00:23:34.920]  所以我們是需要耶穌基督的救贖
[00:23:34.920 --> 00:23:36.720]  如果不是神的怒氣
[00:23:36.720 --> 00:23:37.720]  神的審判
[00:23:37.720 --> 00:23:40.120]  就會淋到我們的身上
[00:23:40.120 --> 00:23:43.320]  我們每一個基督徒以前都是這樣
[00:23:43.320 --> 00:23:45.320]  絕無例外
[00:23:45.320 --> 00:23:46.920]  可能現在有些基督徒
[00:23:46.920 --> 00:23:49.120]  已經做了基督徒很久
[00:23:49.120 --> 00:23:52.120]  忘記了他以前的身份是怎樣
[00:23:52.120 --> 00:23:54.520]  所以保羅是要提醒我們
[00:23:54.520 --> 00:23:56.320]  我們每一個基督徒
[00:23:56.320 --> 00:23:58.320]  以前未接受耶穌基督
[00:23:58.320 --> 00:24:00.920]  之前都是行屍走肉
[00:24:00.920 --> 00:24:02.720]  都是反叛的
[00:24:02.720 --> 00:24:05.320]  都是配受神的審判
[00:24:05.320 --> 00:24:08.920]  神的怒氣淋到我們的身上
[00:24:08.920 --> 00:24:10.920]  我們看到
[00:24:10.920 --> 00:24:14.720]  在《已忽所書》的二章一至三節
[00:24:14.720 --> 00:24:16.320]  保羅就是告訴我們
[00:24:16.320 --> 00:24:18.720]  為什麼我們需要救贖
[00:24:18.720 --> 00:24:21.120]  我們每個人都是行屍走肉
[00:24:21.120 --> 00:24:23.320]  我們不能夠救贖自己
[00:24:23.320 --> 00:24:26.720]  我們都是死在罪惡過犯當中
[00:24:26.720 --> 00:24:30.920]  我們每一個人都是順從空中的掌權者
[00:24:30.920 --> 00:24:32.120]  就是撒旦
[00:24:32.120 --> 00:24:33.520]  我們都是搏逆之子
[00:24:33.520 --> 00:24:34.520]  是反叛的
[00:24:34.520 --> 00:24:36.720]  我們是可怒之子
[00:24:36.720 --> 00:24:38.920]  我們是在等候神的審判
[00:24:38.920 --> 00:24:41.320]  淋到我們的身上
[00:24:41.320 --> 00:24:42.920]  這就是原因
[00:24:42.920 --> 00:24:45.520]  為什麼我們需要救贖
[00:24:45.520 --> 00:24:49.320]  第二點就是救贖的途徑
[00:24:49.320 --> 00:24:50.120]  既然是這樣
[00:24:50.120 --> 00:24:53.320]  一個人怎樣能夠被救贖
[00:24:53.320 --> 00:24:55.520]  在聖經裡有三個字
[00:24:55.520 --> 00:24:57.520]  是非常非常重要的
[00:24:57.520 --> 00:25:02.120]  這三個字就是「賢義臣」
[00:25:02.120 --> 00:25:04.720]  在《已忽所書》的二章四節
[00:25:04.720 --> 00:25:07.920]  說賢義臣既有豐富的憐憫
[00:25:07.920 --> 00:25:11.520]  因他愛我們的大愛
[00:25:11.520 --> 00:25:15.720]  賢義臣的例子在聖經裡不斷出現
[00:25:15.720 --> 00:25:18.320]  當該人殺死阿伯
[00:25:18.320 --> 00:25:23.920]  賢義臣是透過撒旦繼續人類的血脈
[00:25:23.920 --> 00:25:25.720]  在羅亞的時候
[00:25:25.720 --> 00:25:27.520]  眾人都犯了罪
[00:25:27.520 --> 00:25:30.320]  神是要毀滅所有的人類
[00:25:30.320 --> 00:25:34.920]  賢義臣是教羅亞起方舟
[00:25:34.920 --> 00:25:38.120]  以至羅亞能夠救他一家百口
[00:25:38.120 --> 00:25:40.720]  脫離洪水
[00:25:40.720 --> 00:25:43.720]  當夏娃在伊甸園犯了罪
[00:25:43.720 --> 00:25:45.120]  墮落了
[00:25:45.120 --> 00:25:48.720]  賢義臣在《創世紀》的三章十五節
[00:25:48.720 --> 00:25:51.720]  說他將會差派他的獨身子
[00:25:51.720 --> 00:25:54.520]  他預言他的獨身子會來到世上
[00:25:54.520 --> 00:25:58.120]  來救贖人類
[00:25:58.120 --> 00:26:01.520]  我們看見賢義臣這三個字
[00:26:01.520 --> 00:26:05.720]  在《使徒行傳》有兩個字跟賢義臣很相似
[00:26:05.720 --> 00:26:08.320]  《使徒行傳》的二章二十四節
[00:26:08.320 --> 00:26:09.720]  說「臣卻」
[00:26:09.720 --> 00:26:13.720]  「臣卻」和「賢義臣」是完全一樣的意思
[00:26:13.720 --> 00:26:16.520]  「臣卻將死的痛苦解釋了
[00:26:16.520 --> 00:26:17.920]  叫他復活
[00:26:17.920 --> 00:26:22.320]  因為他原不能被死拘禁」
[00:26:22.320 --> 00:26:26.320]  猶太人是將耶穌基督釘死在十字架上
[00:26:26.320 --> 00:26:29.920]  「臣卻使到耶穌基督復活」
[00:26:29.920 --> 00:26:31.920]  「臣單只使到耶穌基督復活」
[00:26:31.920 --> 00:26:33.320]  在今天的經文
[00:26:33.320 --> 00:26:37.720]  已不鎖書的二章一、五、六節
[00:26:37.720 --> 00:26:41.520]  說「雖然我們死在罪惡過犯當中
[00:26:41.520 --> 00:26:46.520]  臣是使到我們和耶穌基督一起復活」
[00:26:46.520 --> 00:26:49.520]  如果你記得我講第一章尾的時候
[00:26:49.520 --> 00:26:50.520]  我講到
[00:26:50.520 --> 00:26:54.120]  「臣在我們每個基督徒身上的力量
[00:26:54.120 --> 00:26:59.520]  和臣使到耶穌基督和死裡復活的力量是一樣」
[00:26:59.520 --> 00:27:02.320]  我們每個人的身上都大有能力
[00:27:02.320 --> 00:27:04.520]  只差我們知不知道
[00:27:04.520 --> 00:27:07.120]  以前我們都是靈裡面死亡的人
[00:27:07.120 --> 00:27:09.520]  死人一個行屍走肉
[00:27:09.520 --> 00:27:13.120]  但是因為神的憐憫、祂的愛
[00:27:13.120 --> 00:27:15.320]  祂的恩典救贖了我們
[00:27:15.320 --> 00:27:17.920]  以致我們不再和神隔離
[00:27:17.920 --> 00:27:19.920]  我們能夠與神和好
[00:27:19.920 --> 00:27:21.920]  剛才說靈裡面死亡的人
[00:27:21.920 --> 00:27:25.720]  不能夠對神的呼叫呼喚有反應
[00:27:25.720 --> 00:27:26.920]  我們被救贖之後
[00:27:26.920 --> 00:27:28.520]  我們對神有反應
[00:27:28.520 --> 00:27:32.520]  我們能夠明白神的話語
[00:27:32.520 --> 00:27:36.320]  為何經文到已不鎖書的二章六節
[00:27:36.320 --> 00:27:39.520]  又說我們和基督一同坐在天上
[00:27:39.520 --> 00:27:42.120]  我們每個基督徒好端端地在地上
[00:27:42.120 --> 00:27:45.120]  為何說我們一起在天上
[00:27:45.120 --> 00:27:47.120]  已不鎖書的二章六節說
[00:27:47.120 --> 00:27:50.320]  「祂又叫我們與基督一同復活
[00:27:50.320 --> 00:27:52.720]  一同坐在天上」
[00:27:52.720 --> 00:27:54.920]  為何這麼奇怪?
[00:27:54.920 --> 00:27:56.120]  如果我們想到
[00:27:56.120 --> 00:28:00.520]  肥勒比書三章二十節保羅告訴我們
[00:28:00.520 --> 00:28:03.920]  我們每個人都是哪裡的國民?
[00:28:03.920 --> 00:28:05.520]  天上的國民
[00:28:05.520 --> 00:28:07.120]  我們不屬這個世界
[00:28:07.120 --> 00:28:09.120]  我們是屬天國的
[00:28:09.120 --> 00:28:12.120]  在哥羅西書的三章二節
[00:28:12.120 --> 00:28:14.520]  說我們要思念天上的事
[00:28:14.520 --> 00:28:17.720]  我們不要思念地上的事
[00:28:17.720 --> 00:28:20.320]  在蓋世錄的八章四節
[00:28:20.320 --> 00:28:23.520]  說我們的禱告都會到達天上
[00:28:23.520 --> 00:28:25.720]  去到神那裡
[00:28:25.720 --> 00:28:29.320]  在馬太福音的六章十九至二十節
[00:28:29.320 --> 00:28:30.920]  耶穌基督教我們
[00:28:30.920 --> 00:28:33.120]  我們要積財在天
[00:28:33.120 --> 00:28:35.320]  不要積財在地上
[00:28:35.320 --> 00:28:35.920]  有沒有看到
[00:28:35.920 --> 00:28:38.120]  差不多所有屬於我們的東西
[00:28:38.120 --> 00:28:39.720]  都在天上
[00:28:39.720 --> 00:28:41.120]  所以保羅說
[00:28:41.120 --> 00:28:44.920]  我們就好像和耶穌基督一起坐在天上一樣
[00:28:44.920 --> 00:28:48.520]  暫時我們的身體只是在地上
[00:28:48.520 --> 00:28:50.520]  但一切屬於我們的東西
[00:28:50.520 --> 00:28:54.520]  都應該在天上
[00:28:54.520 --> 00:28:56.520]  有人會問
[00:28:56.520 --> 00:28:58.320]  既然是神救贖了我們
[00:28:58.320 --> 00:29:00.520]  為何神要救贖我們?
[00:29:00.520 --> 00:29:03.520]  保羅給了我們三個原因
[00:29:03.520 --> 00:29:06.520]  第一個原因就是神的憐憫
[00:29:06.520 --> 00:29:08.920]  在以弗所書的二章四節
[00:29:08.920 --> 00:29:12.320]  他說神是有豐富的憐憫
[00:29:12.320 --> 00:29:14.120]  憐憫是什麼?
[00:29:14.120 --> 00:29:16.720]  憐憫就是沒有給我們
[00:29:16.720 --> 00:29:18.120]  我們配接受的東西
[00:29:18.120 --> 00:29:19.520]  我們應該接受的東西
[00:29:19.520 --> 00:29:21.320]  沒有給我們
[00:29:21.320 --> 00:29:23.520]  我們應該接受什麼?
[00:29:23.520 --> 00:29:26.120]  剛才說我們都是可怒之子
[00:29:26.120 --> 00:29:28.720]  我們都是應該接受神的審判
[00:29:28.720 --> 00:29:30.720]  接受神的怒氣
[00:29:30.720 --> 00:29:32.520]  神就是沒有將祂的審判
[00:29:32.520 --> 00:29:35.120]  沒有將祂的怒氣淋到我們身上
[00:29:35.120 --> 00:29:37.720]  這就是憐憫
[00:29:37.720 --> 00:29:38.720]  有很多基督徒
[00:29:38.720 --> 00:29:41.120]  我都說要求神的公義
[00:29:41.120 --> 00:29:43.120]  經常都希望見到公義
[00:29:43.120 --> 00:29:46.720]  千萬不要求神的公義在我們身上
[00:29:46.720 --> 00:29:48.920]  如果有神的公義在我們身上
[00:29:48.920 --> 00:29:51.320]  沒有一個人能夠生還
[00:29:51.320 --> 00:29:52.720]  因為我們每個人
[00:29:52.720 --> 00:29:55.120]  都是配接受神的審判
[00:29:55.120 --> 00:29:58.320]  就是神的憐憫沒有審判我們
[00:29:58.320 --> 00:30:00.920]  神有豐富的憐憫
[00:30:00.920 --> 00:30:03.320]  在詩篇的一百零三篇
[00:30:03.320 --> 00:30:05.320]  是說了神的憐憫
[00:30:05.320 --> 00:30:08.320]  我們今天沒有時間來看詩篇
[00:30:08.320 --> 00:30:10.120]  如果大家有時間的話
[00:30:10.120 --> 00:30:13.320]  可以回去讀一百零三篇
[00:30:13.320 --> 00:30:15.520]  無論你是怎樣的一個人
[00:30:15.520 --> 00:30:18.120]  無論你是犯了什麼罪
[00:30:18.120 --> 00:30:20.120]  無論你是做了什麼
[00:30:20.120 --> 00:30:23.120]  神是有豐富的憐憫
[00:30:23.120 --> 00:30:27.120]  祂的憐憫能夠赦免任何罪
[00:30:27.120 --> 00:30:29.720]  唯一不能夠赦免的罪
[00:30:29.720 --> 00:30:31.920]  就是不信的罪
[00:30:31.920 --> 00:30:33.320]  當我們不去信
[00:30:33.320 --> 00:30:34.920]  不去接受耶穌基督
[00:30:34.920 --> 00:30:38.120]  這是唯一不能夠赦免的罪
[00:30:38.120 --> 00:30:40.520]  其他的罪都能夠赦免
[00:30:40.520 --> 00:30:44.520]  所以保羅在提摩太前書的一章十六節
[00:30:44.520 --> 00:30:48.920]  他說自己是罪魁禍首
[00:30:48.920 --> 00:30:51.120]  但是他說自己是罪魁禍首之前
[00:30:51.120 --> 00:30:52.720]  加了四個字
[00:30:52.720 --> 00:30:54.320]  這四個字是什麼?
[00:30:54.320 --> 00:30:57.520]  「蒙了憐憫的罪魁」
[00:30:57.520 --> 00:30:59.120]  就算罪魁禍首
[00:30:59.120 --> 00:31:01.920]  神都能夠赦免他們的罪
[00:31:01.920 --> 00:31:05.520]  神的憐憫是極其豐盛
[00:31:05.520 --> 00:31:07.920]  是極其豐富
[00:31:07.920 --> 00:31:10.320]  除了神是憐憫的
[00:31:10.320 --> 00:31:13.520]  祂也是大愛的神
[00:31:13.520 --> 00:31:14.520]  保羅說
[00:31:14.520 --> 00:31:16.920]  祂的憐憫是出於祂的大愛
[00:31:16.920 --> 00:31:19.320]  以弗所書二章四節
[00:31:19.320 --> 00:31:23.120]  祂愛我們是為我們來寫明
[00:31:23.120 --> 00:31:25.520]  羅馬書的五章八節
[00:31:25.520 --> 00:31:28.920]  說唯有基督在我們還作罪人的時候
[00:31:28.920 --> 00:31:30.120]  為我們死
[00:31:30.120 --> 00:31:34.320]  神的愛就在此向我們顯明了
[00:31:34.320 --> 00:31:36.120]  當我們還是罪人的時候
[00:31:36.120 --> 00:31:38.720]  耶穌基督就為我們死
[00:31:38.720 --> 00:31:41.520]  為我們來贖罪
[00:31:41.520 --> 00:31:43.520]  我們自己寬恕人
[00:31:43.520 --> 00:31:45.320]  要原諒人要怎樣?
[00:31:45.320 --> 00:31:48.120]  要對方向我們道歉
[00:31:48.120 --> 00:31:50.120]  要對方改變了
[00:31:50.120 --> 00:31:52.720]  那我就想想我會不會原諒你
[00:31:52.720 --> 00:31:54.320]  寬不寬恕你
[00:31:54.320 --> 00:31:56.320]  但是耶穌基督呢?
[00:31:56.320 --> 00:31:58.520]  當我們還是罪人的時候
[00:31:58.520 --> 00:32:00.120]  祂為我們而死
[00:32:00.120 --> 00:32:03.320]  你想想祂的愛有多大
[00:32:03.320 --> 00:32:05.920]  在約翰福音的十五章十三節
[00:32:05.920 --> 00:32:10.320]  說「人為朋友寫明人的愛沒有比這個大」
[00:32:10.320 --> 00:32:12.520]  一個人為自己的朋友寫明
[00:32:12.520 --> 00:32:16.320]  聖經告訴我們是最大的愛
[00:32:16.320 --> 00:32:21.920]  但是耶穌基督甚至是為所有世上接受祂的人
[00:32:21.920 --> 00:32:24.320]  來寫明來贖罪
[00:32:24.320 --> 00:32:29.120]  你想想這個愛是多大?是多少倍?
[00:32:29.120 --> 00:32:31.320]  為什麼耶穌基督
[00:32:31.320 --> 00:32:33.520]  為什麼神會這麼愛我們?
[00:32:33.520 --> 00:32:36.520]  在約翰一書的四章八節說得很清楚
[00:32:36.520 --> 00:32:38.720]  因為神是愛
[00:32:38.720 --> 00:32:40.720]  愛是神的屬性
[00:32:40.720 --> 00:32:44.320]  我經常說不要把神的屬性分開
[00:32:44.320 --> 00:32:47.320]  神自己也不會和自己的屬性分開
[00:32:47.320 --> 00:32:48.520]  祂是愛
[00:32:48.520 --> 00:32:50.120]  祂就會愛我們
[00:32:50.120 --> 00:32:53.320]  這就是為什麼祂要為我們寫明
[00:32:53.320 --> 00:32:57.320]  為什麼祂給我們這麼大的憐憫
[00:32:57.320 --> 00:32:59.320]  還有第三點
[00:32:59.320 --> 00:33:01.920]  就是神的恩典
[00:33:01.920 --> 00:33:05.320]  在二弗所書的二章五節和八節
[00:33:05.320 --> 00:33:08.120]  說「你們得救是本福恩」
[00:33:08.120 --> 00:33:10.520]  在二章七節二弗所書
[00:33:10.520 --> 00:33:13.520]  說「神將祂極豐富的恩典
[00:33:13.520 --> 00:33:19.120]  就是祂在基督耶穌裡向我們所施的恩賜給我們」
[00:33:19.120 --> 00:33:24.520]  神不僅沒有將審判給我們
[00:33:24.520 --> 00:33:25.920]  這是祂的憐憫
[00:33:25.920 --> 00:33:29.320]  祂還給了我們祂的恩典
[00:33:29.320 --> 00:33:31.920]  這就是祂給我們的禮物
[00:33:31.920 --> 00:33:33.320]  我們剛才說
[00:33:33.320 --> 00:33:37.720]  憐憫就是沒有將我們應該接受的給我們
[00:33:37.720 --> 00:33:39.520]  這是憐憫
[00:33:39.520 --> 00:33:40.720]  恩典呢?
[00:33:40.720 --> 00:33:42.520]  恩典就是給我們
[00:33:42.520 --> 00:33:44.520]  我們所不配接受的
[00:33:44.520 --> 00:33:45.720]  就給了我們
[00:33:45.720 --> 00:33:46.920]  我再說一次
[00:33:46.920 --> 00:33:50.120]  憐憫是沒有讓我們配接受的
[00:33:50.120 --> 00:33:51.720]  恩典就是給我們
[00:33:51.720 --> 00:33:53.720]  我們所不配接受的
[00:33:53.720 --> 00:33:55.320]  就給了我們
[00:33:55.320 --> 00:33:58.920]  這就是祂的禮物
[00:33:58.920 --> 00:34:00.720]  有很多人會問
[00:34:00.720 --> 00:34:05.120]  究竟祂給了我們什麼恩典?
[00:34:05.120 --> 00:34:07.720]  祂給了我們耶穌基督的義
[00:34:07.720 --> 00:34:10.120]  給了我們耶穌基督的聖潔
[00:34:10.120 --> 00:34:12.720]  剛才我們說過
[00:34:12.720 --> 00:34:15.320]  我們沒有一個人能夠靠自己的能力
[00:34:15.320 --> 00:34:18.120]  能夠符合神的標準
[00:34:18.120 --> 00:34:20.320]  沒有一個人能夠做得到
[00:34:20.320 --> 00:34:23.520]  唯一的辦法就是接受耶穌基督
[00:34:23.520 --> 00:34:25.520]  當我們接受了耶穌基督
[00:34:25.520 --> 00:34:27.320]  神見到我們的時候
[00:34:27.320 --> 00:34:30.320]  就好像見到祂自己的愛子的義
[00:34:30.320 --> 00:34:32.520]  見到耶穌基督的聖潔
[00:34:32.520 --> 00:34:35.520]  以致祂能夠與我們和好
[00:34:35.520 --> 00:34:37.520]  這就是神的恩典
[00:34:37.520 --> 00:34:40.720]  把耶穌基督的義和聖潔給我們
[00:34:40.720 --> 00:34:42.920]  這個我也說過
[00:34:42.920 --> 00:34:46.520]  就是我們地位上的義、地位上的聖潔
[00:34:46.520 --> 00:34:49.720]  我們每個基督徒都有很崇高的地位
[00:34:49.720 --> 00:34:52.320]  我們是神的兒女、我們是聖徒
[00:34:52.320 --> 00:34:54.120]  但這只不過是地位
[00:34:54.120 --> 00:34:56.720]  我們真正屬靈的處境
[00:34:56.720 --> 00:34:58.720]  是和地位差得遠
[00:34:58.720 --> 00:35:01.720]  我們真正的行為和地位差得遠
[00:35:01.720 --> 00:35:04.720]  所以保羅在此所說的四章一節說
[00:35:04.720 --> 00:35:07.720]  我們的行為要與蒙召的恩相稱
[00:35:07.720 --> 00:35:09.920]  我們要越來越像耶穌基督
[00:35:09.920 --> 00:35:15.720]  我們要將我們的行為和地位的距離越拉越近
[00:35:15.720 --> 00:35:19.720]  保羅在提摩太前書的一章十三節
[00:35:19.720 --> 00:35:22.320]  說他從前是褻瀆神的
[00:35:22.320 --> 00:35:23.720]  他是逼迫人的
[00:35:23.720 --> 00:35:25.920]  他是賄賂人的
[00:35:25.920 --> 00:35:27.320]  他犯了很多罪
[00:35:27.320 --> 00:35:30.120]  但在十四節的經文中他說
[00:35:30.120 --> 00:35:34.320]  「我主的恩典是格外的豐盛」
[00:35:34.320 --> 00:35:37.320]  完全是因為神的恩典
[00:35:37.320 --> 00:35:39.520]  以致他能夠得救
[00:35:39.520 --> 00:35:41.520]  他是一個很大罪的人
[00:35:41.520 --> 00:35:42.720]  不是神的恩典
[00:35:42.720 --> 00:35:47.320]  他是不能夠成為一個得救的人
[00:35:47.320 --> 00:35:49.720]  亦有很多人會說
[00:35:49.720 --> 00:35:51.520]  甚麼是神的恩典?
[00:35:51.520 --> 00:35:55.320]  我明明知道自己某年某日
[00:35:55.320 --> 00:35:58.520]  去到某個報道會舉手決志
[00:35:58.520 --> 00:36:01.320]  是我自己接受神
[00:36:01.320 --> 00:36:03.920]  但你有沒有問問你自己
[00:36:03.920 --> 00:36:07.120]  你為甚麼會去到這個報道會?
[00:36:07.120 --> 00:36:11.520]  「我有基督徒的朋友帶我去」
[00:36:11.520 --> 00:36:14.520]  為甚麼你會有基督徒的朋友帶你去?
[00:36:14.520 --> 00:36:18.320]  「因為我有朋友介紹給我認識這些基督徒」
[00:36:18.320 --> 00:36:19.520]  你有沒有問自己
[00:36:19.520 --> 00:36:22.920]  為甚麼你的朋友會介紹這些基督徒給你認識?
[00:36:22.920 --> 00:36:25.320]  如果你打破沙盤問道督
[00:36:25.320 --> 00:36:27.320]  問到最後你會發覺甚麼?
