
[00:00:00.000 --> 00:00:05.000]  大兄姊妹平安,請我們先一起低頭祈禱
[00:24:41.000 --> 00:24:44.000]  從我們的弟兄妻子開始
[00:24:44.000 --> 00:24:46.000]  然後擴展到鄰舍
[00:24:46.000 --> 00:24:48.000]  最後甚至惡人敵人
[00:24:48.000 --> 00:24:50.000]  我們都愛
[00:24:50.000 --> 00:24:55.000]  這樣我們就可以達到上帝造人的目的
[00:24:55.000 --> 00:24:59.000]  這就是完全這個字的含義
[00:24:59.000 --> 00:25:02.000]  而不是我們造人要在道德上
[00:25:02.000 --> 00:25:08.000]  《馬太福音》第五章是由八福開始的
[00:25:08.000 --> 00:25:13.000]  八福其實是講到天國價值觀的核心價值
[00:25:13.000 --> 00:25:16.000]  要愛上帝和愛人
[00:25:16.000 --> 00:25:19.000]  這段經文是耶穌教導我們
[00:25:19.000 --> 00:25:22.000]  怎樣應用愛人的教導
[00:25:22.000 --> 00:25:26.000]  是從舊約的教訓裏面提出來的
[00:25:26.000 --> 00:25:30.000]  亦糾正了當時的傳統教導
[00:25:30.000 --> 00:25:33.000]  我鼓勵大家
[00:25:33.000 --> 00:25:37.000]  從我們的家開始練習愛心
[00:25:37.000 --> 00:25:40.000]  然後擴展到教會的弟兄姊妹
[00:25:40.000 --> 00:25:44.000]  鄰居、朋友、同事和其他的人
[00:25:44.000 --> 00:25:47.000]  我們一起祈禱
[00:25:47.000 --> 00:25:48.000]  天父上帝
[00:25:48.000 --> 00:25:51.000]  我們感謝祢創造了我們
[00:25:51.000 --> 00:25:54.000]  並且在聖經中跟我們講明了
[00:25:54.000 --> 00:25:56.000]  祢拯救我們的目的
[00:25:56.000 --> 00:25:59.000]  我們必須承認
[00:25:59.000 --> 00:26:03.000]  有時候我們不能夠愛別人
[00:26:03.000 --> 00:26:07.000]  而且大多數時候我們都傾向於自私
[00:26:07.000 --> 00:26:11.000]  我們祈求祢一聖靈幫助我們
[00:26:11.000 --> 00:26:14.000]  實踐我們今天所學到的教導
[00:26:14.000 --> 00:26:17.000]  奉耶穌基督的名祈禱
[00:26:17.000 --> 00:26:19.000]  阿門
