
[00:00:00.000 --> 00:00:03.480]  今日有好多的教會或者頂展會
[00:15:37.480 --> 00:15:40.040]  向來在那城裡行邪術
[00:15:40.040 --> 00:15:41.280]  妄自尊大
[00:15:41.280 --> 00:15:43.880]  使撒瑪利亞的百姓驚奇
[00:15:43.880 --> 00:15:45.800]  無論大小都聽從他
[00:15:45.800 --> 00:15:51.480]  說這人就是那稱為神的大能者
[00:15:51.480 --> 00:15:53.280]  行邪術即是怎樣
[00:15:53.280 --> 00:15:55.080]  當事人他很明白
[00:15:55.080 --> 00:15:58.120]  我想是有一些把戲
[00:15:58.120 --> 00:16:01.920]  或者都有一些宗教的成分
[00:16:01.920 --> 00:16:06.000]  類似又可以行一些神蹟騎士
[00:16:06.000 --> 00:16:08.840]  叫人見到 嘩 這麼厲害
[00:16:08.840 --> 00:16:12.400]  早陣子無綫好像有一齣戲
[00:16:12.400 --> 00:16:13.680]  突然間忘記了叫甚麼名字
[00:16:13.680 --> 00:16:14.800]  我有看過兩集
[00:16:14.800 --> 00:16:20.560]  就說他怎樣幫人看相
[00:16:20.560 --> 00:16:23.600]  占卜 去看他的命理
[00:16:23.600 --> 00:16:26.720]  結果其實他配合很多騙人的東西
[00:16:26.720 --> 00:16:29.120]  類似這些情況 應該他是這樣
[00:16:29.120 --> 00:16:30.160]  叫很多人都驚訝
[00:16:30.160 --> 00:16:31.600]  第十一節他們聽從他
[00:16:31.600 --> 00:16:33.920]  因為他苟用邪術
[00:16:33.920 --> 00:16:37.120]  當然有些靈界的東西都不出奇
[00:16:37.120 --> 00:16:38.400]  使他們驚奇
[00:16:38.400 --> 00:16:41.520]  但撒瑪利亞城的人之後
[00:16:41.520 --> 00:16:43.000]  及至他們信了
[00:16:43.000 --> 00:16:46.040]  肥利所傳神國的福音
[00:16:46.040 --> 00:16:47.960]  和耶穌基督的名
[00:16:47.960 --> 00:16:51.200]  這班人聽到天國的道理
[00:16:51.200 --> 00:16:52.800]  聽到耶穌基督的福音
[00:16:52.800 --> 00:16:57.480]  接著連男帶女都受了洗
[00:16:57.480 --> 00:16:58.440]  他們都受洗
[00:16:58.440 --> 00:17:00.160]  所以記載他們的反應很好
[00:17:00.160 --> 00:17:01.680]  對福音
[00:17:01.680 --> 00:17:06.160]  第十三節連西門自己都信了
[00:17:06.160 --> 00:17:07.840]  肥利所說的
[00:17:07.840 --> 00:17:09.480]  他受了洗
[00:17:09.480 --> 00:17:10.560]  不單單受洗
[00:17:10.560 --> 00:17:12.280]  跟著肥利一起
[00:17:12.280 --> 00:17:15.920]  看見他所行的神蹟和大義能
[00:17:15.920 --> 00:17:17.640]  就驚奇了
[00:17:17.640 --> 00:17:19.880]  他應該發現一山還有一山高
[00:17:19.880 --> 00:17:22.080]  自己都覺得很厲害
[00:17:22.080 --> 00:17:24.400]  全城的人都驚訝他所做的
[00:17:24.400 --> 00:17:27.360]  原來有一個人更厲害
[00:17:27.360 --> 00:17:29.320]  接著他自己也要受洗
[00:17:29.320 --> 00:17:30.840]  他也要信耶穌
[00:17:30.840 --> 00:17:32.840]  你說那個福音的果效厲害嗎?
[00:17:32.840 --> 00:17:34.160]  興奮嗎?
[00:17:34.160 --> 00:17:35.320]  興奮
[00:17:35.320 --> 00:17:37.560]  但事情沒有就此結束
[00:17:37.560 --> 00:17:39.560]  第十四節告訴我們
[00:17:39.560 --> 00:17:43.880]  當耶路撒冷那十二個門徒還留在那裏
[00:17:43.880 --> 00:17:44.920]  是大本營
[00:17:44.920 --> 00:17:46.280]  他們聽到
[00:17:46.280 --> 00:17:48.800]  肥利去到撒瑪利亞地方的人
[00:17:48.800 --> 00:17:50.600]  聽了福音之後有這麼好的反應
[00:17:50.600 --> 00:17:52.640]  他們就打發兩個代表去
[00:17:52.640 --> 00:17:55.360]  就是彼得和約翰
[00:17:55.360 --> 00:17:56.240]  去那裏
[00:17:56.240 --> 00:17:57.400]  去那裏做什麼呢?
[00:17:57.400 --> 00:17:58.160]  第十五節
[00:17:58.160 --> 00:18:01.480]  兩個人到了就為他們禱告
[00:18:01.480 --> 00:18:03.600]  要叫他們受聖靈
[00:18:03.600 --> 00:18:06.520]  因為聖靈還沒有降在他們一個人身上
[00:18:06.520 --> 00:18:09.120]  他們只奉主耶穌的名受了洗
[00:18:09.120 --> 00:18:11.680]  於是使徒按手在他們頭上
[00:18:11.680 --> 00:18:13.400]  他們就受了聖靈
[00:18:13.400 --> 00:18:16.320]  這段經文會引發另一個神學討論
[00:18:16.320 --> 00:18:20.920]  就是究竟聖靈何時住在信徒的心中
[00:18:20.920 --> 00:18:23.160]  為什麼受了洗沒有聖靈?
[00:18:23.160 --> 00:18:25.520]  這是一個很特殊的處境
[00:18:25.520 --> 00:18:27.440]  你知道昔日很多人都受洗
[00:18:27.440 --> 00:18:28.600]  但是聖靈降臨
[00:18:28.600 --> 00:18:32.920]  就在一章八節之後第二章講聖靈降臨
[00:18:32.920 --> 00:18:34.240]  當時他們想
[00:18:34.240 --> 00:18:36.920]  這班人都應該還沒有受聖靈降臨
[00:18:36.920 --> 00:18:38.000]  只是受了洗而已
[00:18:38.000 --> 00:18:38.680]  無論如何
[00:18:38.680 --> 00:18:39.880]  總之就為他們祈禱
[00:18:39.880 --> 00:18:41.040]  他們都聖靈降臨了
[00:18:41.040 --> 00:18:42.840]  誰知道聖靈賜了給他們
[00:18:42.840 --> 00:18:44.560]  他們應該自己會分辨
[00:18:44.560 --> 00:18:46.600]  當時聖靈降臨的表現
[00:18:46.600 --> 00:18:48.920]  就是他們能夠講別國的說話
[00:18:48.920 --> 00:18:50.920]  不只是講方言
[00:18:50.920 --> 00:18:53.040]  別國的說話不是講謊話
[00:18:53.040 --> 00:18:56.280]  有些武道的說謊話是講方言的
[00:18:56.280 --> 00:18:58.280]  方是地方的方
[00:18:58.280 --> 00:19:00.880]  其他地方的語言
[00:19:00.880 --> 00:19:04.160]  還有他們有膽量來見證耶穌
[00:19:04.160 --> 00:19:08.600]  這就證明了聖靈降臨在他們的身上
[00:19:08.600 --> 00:19:10.560]  今天我們知道
[00:19:10.560 --> 00:19:11.640]  我們信耶穌的時候
[00:19:11.640 --> 00:19:13.040]  聖靈已經在內
[00:19:13.040 --> 00:19:14.040]  我們受洗
[00:19:14.040 --> 00:19:17.520]  聖靈印證我們屬於耶穌
[00:19:17.520 --> 00:19:19.560]  所以我們就不需要
[00:19:19.560 --> 00:19:20.760]  再之後找牧師
[00:19:20.760 --> 00:19:24.200]  按手在你身上祈禱才有聖靈
[00:19:24.200 --> 00:19:29.360]  第十八節回來的鏡頭是講西門
[00:19:29.360 --> 00:19:33.880]  西門看見使徒按手就有聖靈賜下
[00:19:33.880 --> 00:19:35.520]  然後他有什麼反應呢
[00:19:35.520 --> 00:19:37.960]  就拿錢出來
[00:19:37.960 --> 00:19:39.040]  想著做什麼
[00:19:39.040 --> 00:19:40.440]  他就說
[00:19:40.440 --> 00:19:42.440]  請你把這個權柄給我
[00:19:42.440 --> 00:19:44.560]  叫我按手在誰身上
[00:19:44.560 --> 00:19:46.720]  誰就可以受聖靈
[00:19:46.720 --> 00:19:50.880]  西門見到肥利這麼厲害
[00:19:50.880 --> 00:19:52.440]  說話有人信他
[00:19:52.440 --> 00:19:54.200]  然後又能夠醫病
[00:19:54.200 --> 00:19:57.000]  現在還按手在人身上祈禱就有聖靈
[00:19:57.000 --> 00:19:59.160]  喂 我都要啊
[00:19:59.160 --> 00:20:00.880]  那他想著我都要是怎樣呢
[00:20:00.880 --> 00:20:02.400]  給錢就可以了
[00:20:02.400 --> 00:20:05.760]  他以為這種按手祈禱
[00:20:05.760 --> 00:20:07.200]  叫人受聖靈的能力
[00:20:07.200 --> 00:20:09.600]  是給錢能夠得到的
[00:20:09.600 --> 00:20:12.040]  第二十節彼得說
[00:20:12.040 --> 00:20:14.560]  你的銀子和你一同滅亡吧
[00:20:14.560 --> 00:20:15.840]  因你想神的
[00:20:15.840 --> 00:20:18.040]  因此是可以用錢買的
[00:20:18.040 --> 00:20:19.440]  言下之意
[00:20:19.440 --> 00:20:21.240]  因此可不可以用錢買啊
[00:20:21.240 --> 00:20:22.720]  不可以啊
[00:20:22.720 --> 00:20:23.920]  因此是神給的
[00:20:23.920 --> 00:20:25.800]  因此就是禮物的意思
[00:20:25.800 --> 00:20:28.800]  我們一些特殊的技能
[00:20:28.800 --> 00:20:30.120]  是上帝給的
[00:20:30.120 --> 00:20:31.480]  沒錯 我們會訓練自己
[00:20:31.480 --> 00:20:32.800]  我們會裝備自己
[00:20:32.800 --> 00:20:34.880]  但如果不是上帝祂自己給我們
[00:20:34.880 --> 00:20:37.400]  我們沒有人能夠憑自己的努力
[00:20:37.400 --> 00:20:39.560]  或者憑錢也好
[00:20:39.560 --> 00:20:42.120]  任何的方法我們拿得回來
[00:20:42.120 --> 00:20:43.800]  一切都是上帝給的
[00:20:43.800 --> 00:20:45.680]  所以二十一節彼得說
[00:20:45.680 --> 00:20:48.120]  你在者道上無份無關
[00:20:48.120 --> 00:20:51.480]  因為在神面前你的心不正
[00:20:51.480 --> 00:20:53.600]  你的動機不正
[00:20:53.600 --> 00:20:56.360]  你以為這些東西用錢買就可以了嗎
[00:20:56.360 --> 00:20:58.960]  接著二十二節警戒他
[00:20:58.960 --> 00:21:00.920]  你當懊悔你者罪惡
[00:21:00.920 --> 00:21:03.280]  祈求主或者你心裡的意念
[00:21:03.280 --> 00:21:04.600]  可得赦免
[00:21:04.600 --> 00:21:05.640]  雖然你的心不正
[00:21:05.640 --> 00:21:06.840]  不過原來都可得赦免
[00:21:06.840 --> 00:21:08.440]  你懊悔就可以了
[00:21:08.440 --> 00:21:10.600]  我看出你正在苦膽之中
[00:21:10.600 --> 00:21:13.320]  被罪惡捆綁
[00:21:13.320 --> 00:21:14.040]  有什麼反應呢
[00:21:14.040 --> 00:21:15.600]  聽了彼得這樣說之後
[00:21:15.600 --> 00:21:17.040]  願你們為我求主
[00:21:17.040 --> 00:21:19.960]  叫你們所說的沒有一樣臨到我身上
[00:21:19.960 --> 00:21:21.320]  即是說什麼
[00:21:21.320 --> 00:21:23.320]  記得二十節說
[00:21:23.320 --> 00:21:25.160]  你的銀子和你一同滅亡吧
[00:21:25.160 --> 00:21:27.600]  千萬不要滅亡
[00:21:27.600 --> 00:21:29.480]  那麼後文究竟是怎樣呢
[00:21:29.480 --> 00:21:30.440]  他有沒有悔改呢
[00:21:30.440 --> 00:21:32.400]  我們不知道
[00:21:32.400 --> 00:21:33.640]  只是交代什麼呢
[00:21:33.640 --> 00:21:35.280]  路加交代二十五節
[00:21:35.280 --> 00:21:38.160]  使徒既正名主道
[00:21:38.160 --> 00:21:41.520]  而且全港就回耶路撒冷去
[00:21:41.520 --> 00:21:46.080]  一路在撒瑪利亞好奢村莊傳揚福音
[00:21:46.080 --> 00:21:49.920]  交代使徒繼續傳福音
[00:21:49.920 --> 00:21:51.120]  雖然他們回耶路撒冷
[00:21:51.120 --> 00:21:54.840]  沿途都不忘傳福音
[00:21:54.840 --> 00:21:59.360]  又和弟兄姊妹一起思想第三點
[00:21:59.360 --> 00:22:02.000]  是真或是假
[00:22:02.000 --> 00:22:03.240]  在我們傳福音的時候
[00:22:03.240 --> 00:22:05.600]  或者在我們去短孫
[00:22:05.600 --> 00:22:07.400]  做差傳的時候
[00:22:07.400 --> 00:22:09.520]  我們很多時候會見到一些
[00:22:09.520 --> 00:22:11.120]  令我們很興奮的事
[00:22:11.120 --> 00:22:13.160]  人怎樣來願意聽福音
[00:22:13.160 --> 00:22:15.400]  人怎樣的多難信主也好
[00:22:15.400 --> 00:22:17.320]  他居然能夠信主
[00:22:17.320 --> 00:22:18.920]  是我們意想不到的
[00:22:18.920 --> 00:22:20.600]  弟兄姊妹有些情況
[00:22:20.600 --> 00:22:22.360]  都會令我們失望
[00:22:22.360 --> 00:22:23.320]  因為有一天你會發現
[00:22:23.320 --> 00:22:24.960]  有些人信主的動機
[00:22:24.960 --> 00:22:27.160]  或者聽你講話的動機
[00:22:27.160 --> 00:22:29.200]  是不純正的
[00:22:29.200 --> 00:22:32.440]  原來他信信下
[00:22:32.440 --> 00:22:33.840]  他不是真的信
[00:22:33.840 --> 00:22:36.080]  他為了令你開心他信
[00:22:36.080 --> 00:22:37.880]  為了令你滿足他信
[00:22:37.880 --> 00:22:41.440]  或者為了他要達到一些目的而信
[00:22:41.440 --> 00:22:42.320]  去宣教也是
[00:22:42.320 --> 00:22:43.960]  有時可能他們會想
[00:22:43.960 --> 00:22:45.480]  不宣教時就帶一些
[00:22:45.480 --> 00:22:47.720]  教會短孫隊就帶一些物資來
[00:22:47.720 --> 00:22:49.040]  所以現在越來越多短孫隊
[00:22:49.040 --> 00:22:50.760]  不帶物資去
[00:22:50.760 --> 00:22:53.200]  就算是要送一些物資給他們
[00:22:53.200 --> 00:22:56.160]  都是盡量用當地的東西
[00:22:56.160 --> 00:22:57.240]  他們的確需要一些
[00:22:57.240 --> 00:22:59.280]  生活上的東西要給他們
[00:22:59.280 --> 00:23:02.880]  但是不希望只是滿足他們
[00:23:02.880 --> 00:23:06.960]  物質上的需要
[00:23:06.960 --> 00:23:08.760]  有時傳福音的時候
[00:23:08.760 --> 00:23:10.320]  我們自己可能都會
[00:23:10.320 --> 00:23:14.080]  這些情況出現在很多年輕人
[00:23:14.080 --> 00:23:16.040]  或者我們都年輕過
[00:23:16.040 --> 00:23:17.920]  拍拖預備結婚
[00:23:17.920 --> 00:23:19.280]  對方未信
[00:23:19.280 --> 00:23:21.000]  你都請他回來教會
[00:23:21.000 --> 00:23:22.840]  有些是他堅持不回來
[00:23:22.840 --> 00:23:24.680]  因為我不想為了你而回來
[00:23:24.680 --> 00:23:26.920]  有些是為了令你開心
[00:23:26.920 --> 00:23:29.720]  所以他勉強跟你回來
[00:23:29.720 --> 00:23:30.760]  但他仍然很有原則
[00:23:30.760 --> 00:23:31.800]  我不會因為你而信
[00:23:31.800 --> 00:23:33.280]  但有些他覺得
[00:23:33.280 --> 00:23:34.560]  為了在教堂行婚禮
[00:23:34.560 --> 00:23:35.280]  好吧 我都信了
[00:23:35.280 --> 00:23:36.880]  都受洗了
[00:23:36.880 --> 00:23:37.560]  不出奇的
[00:23:37.560 --> 00:23:40.920]  結果結婚之後他沒有再回來
[00:23:40.920 --> 00:23:43.320]  但我們不要想太灰心
[00:23:43.320 --> 00:23:44.480]  太失望
[00:23:44.480 --> 00:23:45.280]  為什麼
[00:23:45.280 --> 00:23:47.120]  最後動機純不純正
[00:23:47.120 --> 00:23:49.960]  有時可能連你和我都不知道
[00:23:49.960 --> 00:23:51.000]  你和我都不知道
[00:23:51.000 --> 00:23:52.120]  不過上帝知道
[00:23:52.120 --> 00:23:52.760]  祂會辨別
[00:23:52.760 --> 00:23:55.000]  祂仍然給我們機會
[00:23:55.000 --> 00:24:00.120]  前兩個星期我出席一個講座
[00:24:00.120 --> 00:24:03.680]  題目叫「徘徊於耶共之間
[00:24:03.680 --> 00:24:06.080]  解密中共地下黨基督徒」
[00:24:06.080 --> 00:24:08.600]  講完是崇基神學院院長
[00:24:08.600 --> 00:24:11.120]  刑福增教授
[00:24:11.120 --> 00:24:12.960]  以下內容是可以公開的
[00:24:12.960 --> 00:24:15.280]  因為他有一篇文章刊登
[00:24:15.280 --> 00:24:18.800]  以及下面引述的資料
[00:24:18.800 --> 00:24:21.280]  是國家自己發放的
[00:24:21.280 --> 00:24:23.280]  1941年9月
[00:24:23.280 --> 00:24:29.680]  中央城委關於城市裡面的工作
[00:24:29.680 --> 00:24:30.320]  怎樣做呢
[00:24:30.320 --> 00:24:32.240]  他明確指出
[00:24:32.240 --> 00:24:34.440]  要利用基督教的組織
[00:24:34.440 --> 00:24:36.920]  來對組織群眾
[00:24:36.920 --> 00:24:39.640]  他又很想安排部分的黨員
[00:24:39.640 --> 00:24:41.640]  在他們一些宣傳的工作
[00:24:41.640 --> 00:24:43.200]  和文化工作裡面
[00:24:43.200 --> 00:24:46.240]  要隱藏在中國的
[00:24:46.240 --> 00:24:49.800]  在宗教的組織裡面
[00:24:49.800 --> 00:24:53.560]  組織裡面要有內應
[00:24:53.560 --> 00:24:54.840]  所以我們曾經聽
[00:24:54.840 --> 00:24:55.960]  為什麼中國教會
[00:24:55.960 --> 00:24:58.160]  很多是家庭教會不肯加入三自制
[00:24:58.160 --> 00:24:59.280]  知道裡面有很多
[00:24:59.280 --> 00:25:02.800]  不是真的信耶穌的人
[00:25:02.800 --> 00:25:05.080]  不是真的信耶穌的人
[00:25:05.080 --> 00:25:06.040]  有兩類
[00:25:06.040 --> 00:25:08.520]  一 他們有個名稱
[00:25:08.520 --> 00:25:10.680]  叫做打進去
[00:25:10.680 --> 00:25:11.800]  就是他們的黨員
[00:25:11.800 --> 00:25:12.880]  根本不是信耶穌
[00:25:12.880 --> 00:25:13.640]  不過進去之後
[00:25:13.640 --> 00:25:14.920]  他假裝信耶穌
[00:25:14.920 --> 00:25:17.200]  假裝得很像
[00:25:17.200 --> 00:25:20.120]  有時都想他是不是真的信耶穌
[00:25:20.120 --> 00:25:21.280]  另一類是怎樣呢
[00:25:21.280 --> 00:25:22.480]  拉出來
[00:25:22.480 --> 00:25:23.880]  拉出來是怎樣呢
[00:25:23.880 --> 00:25:27.280]  令到有些人在教會裡面
[00:25:27.280 --> 00:25:28.120]  覺得教會
[00:25:28.120 --> 00:25:29.400]  因為中國認為
[00:25:29.400 --> 00:25:30.680]  當時基督徒認為
[00:25:30.680 --> 00:25:32.240]  基督教可以救國
[00:25:32.240 --> 00:25:33.360]  但救都救不了
[00:25:33.360 --> 00:25:34.040]  他們就灰心
[00:25:34.040 --> 00:25:34.840]  他們就失望
[00:25:34.840 --> 00:25:36.000]  結果離開教會
[00:25:36.000 --> 00:25:37.200]  就加入共產黨
[00:25:37.200 --> 00:25:38.480]  就好像現在有時
[00:25:38.480 --> 00:25:40.000]  很多人都對教會失望
[00:25:40.000 --> 00:25:42.240]  認為香港是現在這樣的情況
[00:25:42.240 --> 00:25:43.720]  教會應該多做點事
[00:25:43.720 --> 00:25:45.800]  怎知道教會做多久都是這樣
[00:25:45.800 --> 00:25:46.520]  總是不做
[00:25:46.520 --> 00:25:47.160]  總是不回應
[00:25:47.160 --> 00:25:49.560]  然後對教會就失望離開
[00:25:49.560 --> 00:25:51.680]  離開去另一間教會都還好
[00:25:51.680 --> 00:25:53.200]  但有時可能不是
[00:25:53.200 --> 00:25:55.280]  然後不知認識了哪些人
[00:25:55.280 --> 00:25:59.040]  自己慢慢就開始有些轉變
[00:25:59.040 --> 00:26:00.440]  打進去
[00:26:00.440 --> 00:26:02.040]  拉出來
[00:26:02.040 --> 00:26:05.400]  其中有一位牧師很出名
[00:26:05.400 --> 00:26:06.720]  他是地下黨員
[00:26:06.720 --> 00:26:10.400]  隱藏在教會很多很多年
[00:26:10.400 --> 00:26:12.240]  他是李柱銘
[00:26:12.240 --> 00:26:14.880]  不是李柱銘
[00:26:14.880 --> 00:26:16.720]  是公開了
[00:26:16.720 --> 00:26:18.240]  他到晚年的時候
[00:26:18.240 --> 00:26:20.840]  這個黨員的身份
[00:26:20.840 --> 00:26:22.760]  被揭露
[00:26:22.760 --> 00:26:25.200]  令到很多基督徒很困擾
[00:26:25.200 --> 00:26:26.520]  很受打擊
[00:26:26.520 --> 00:26:28.880]  我一直在聽道的那位牧師
[00:26:28.880 --> 00:26:30.760]  他是地下黨員
[00:26:30.760 --> 00:26:34.520]  他被派進來統治我們
[00:26:34.520 --> 00:26:35.840]  不單單聽他講道
[00:26:35.840 --> 00:26:38.240]  被他施洗那些怎麼辦
[00:26:38.240 --> 00:26:40.840]  我的洗禮有沒有效
[00:26:40.840 --> 00:26:42.000]  很害怕
[00:26:42.000 --> 00:26:44.640]  當然我們知道
[00:26:44.640 --> 00:26:48.760]  洗禮所有我們那些宗教的儀式
[00:26:48.760 --> 00:26:51.880]  不是因為這個人有多神聖
[00:26:51.880 --> 00:26:53.400]  這個洗禮仍然有效
[00:26:53.400 --> 00:26:55.400]  是因為上帝只是用他
[00:26:55.400 --> 00:26:56.320]  是一個器皿
[00:26:56.320 --> 00:26:58.720]  是一個渠道
[00:26:58.720 --> 00:26:59.840]  所以有時你有機會
[00:26:59.840 --> 00:27:01.040]  你聽到一些教會
[00:27:01.040 --> 00:27:01.920]  我們這樣
[00:27:01.920 --> 00:27:03.240]  上帝保守著我們
[00:27:03.240 --> 00:27:05.160]  所以經常要請大家為我們
[00:27:05.160 --> 00:27:06.280]  做牧者的祈禱
[00:27:06.280 --> 00:27:07.080]  我們不失腳
[00:27:07.080 --> 00:27:08.600]  有一天你發現一些教會
[00:27:08.600 --> 00:27:09.440]  有傳道人也好
[00:27:09.440 --> 00:27:10.040]  牧師也好
[00:27:10.040 --> 00:27:11.040]  他們失腳
[00:27:11.040 --> 00:27:11.960]  你會質疑
[00:27:11.960 --> 00:27:13.960]  聽的道還有沒有效
[00:27:13.960 --> 00:27:14.800]  你會質疑
[00:27:14.800 --> 00:27:16.280]  我受的任何禮儀
[00:27:16.280 --> 00:27:17.080]  還有沒有效
[00:27:17.080 --> 00:27:17.840]  聖餐禮也好
[00:27:17.840 --> 00:27:18.760]  洗禮也好
[00:27:18.760 --> 00:27:19.480]  有效
[00:27:19.480 --> 00:27:22.760]  是因為上帝的緣故
[00:27:22.760 --> 00:27:23.640]  因為我們很害怕
[00:27:23.640 --> 00:27:25.200]  有時在教會裏面
[00:27:25.200 --> 00:27:26.160]  隔壁那個
[00:27:26.160 --> 00:27:28.680]  究竟是不是被派進來的呢
[00:27:28.680 --> 00:27:30.000]  你不知道
[00:27:30.000 --> 00:27:31.200]  但我又怕妄
[00:27:31.200 --> 00:27:34.120]  又不要太大的恐慌
[00:27:34.120 --> 00:27:36.640]  誰知道呢
[00:27:36.640 --> 00:27:38.360]  上帝知道
[00:27:38.360 --> 00:27:39.480]  但這種的情況
[00:27:39.480 --> 00:27:41.280]  不要嚇怕我們
[00:27:41.280 --> 00:27:42.800]  上帝會改變人心的
[00:27:42.800 --> 00:27:44.400]  如果大家有看
[00:27:44.400 --> 00:27:45.640]  《書室的檔案》
[00:27:45.640 --> 00:27:47.120]  講六七暴動
[00:27:47.120 --> 00:27:48.320]  當時有很多人
[00:27:48.320 --> 00:27:49.800]  其實真的在香港裏面
[00:27:49.800 --> 00:27:51.720]  混入了地下黨員
[00:27:51.720 --> 00:27:53.280]  其中一位很出名的
[00:27:53.280 --> 00:27:54.960]  他是學友社
[00:27:54.960 --> 00:27:57.600]  一直來統戰那些
[00:27:57.600 --> 00:27:59.240]  中學生、大學生
[00:27:59.240 --> 00:28:01.920]  後來他發現不對勁
[00:28:01.920 --> 00:28:03.320]  他移民了
[00:28:03.320 --> 00:28:04.880]  寫了一本書
[00:28:04.880 --> 00:28:08.480]  他怎樣認清當時的真相
[00:28:08.480 --> 00:28:10.280]  他信主
[00:28:10.280 --> 00:28:11.400]  他對著
[00:28:11.400 --> 00:28:13.040]  拍攝的時候說
[00:28:13.040 --> 00:28:17.280]  跟香港人道歉
[00:28:17.280 --> 00:28:19.480]  他也可以歸順主
[00:28:19.480 --> 00:28:21.720]  所以是真還是假
[00:28:21.720 --> 00:28:23.160]  在我們傳方的時候
[00:28:23.160 --> 00:28:25.000]  或者我們宣教的時候
[00:28:25.000 --> 00:28:25.960]  我們不知道
[00:28:25.960 --> 00:28:26.960]  上帝知道
[00:28:26.960 --> 00:28:28.520]  不要打沉我們
[00:28:28.520 --> 00:28:30.160]  最後
[00:28:30.160 --> 00:28:33.160]  當講完行邪術的西門
[00:28:33.160 --> 00:28:35.960]  鏡頭又轉去肥利那裏
[00:28:35.960 --> 00:28:38.160]  有主的使者吩咐肥利
[00:28:38.160 --> 00:28:41.360]  起來向南走
[00:28:41.360 --> 00:28:45.240]  往那從耶路撒冷夏加薩的路上去
[00:28:45.240 --> 00:28:47.680]  那路是曠野
[00:28:47.680 --> 00:28:48.640]  這是第四點
[00:28:48.640 --> 00:28:49.760]  想跟弟妹分享
[00:28:49.760 --> 00:28:53.520]  肥利被吩咐夏加薩去
[00:28:53.520 --> 00:28:55.000]  就是剛才大家讀的經文
[00:28:55.000 --> 00:28:57.400]  二十六節至到四十節
[00:28:57.400 --> 00:29:00.400]  為何只讀這幾個字
[00:29:00.400 --> 00:29:01.680]  因為太長
[00:29:01.680 --> 00:29:04.160]  為何我要用三段經文
[00:29:04.160 --> 00:29:08.240]  用三點來跟大家講前文呢
[00:29:08.240 --> 00:29:09.960]  如果要講肥利繼續傳方
[00:29:09.960 --> 00:29:11.960]  講這裏就可以了
[00:29:11.960 --> 00:29:13.960]  我很想讓大家知道
[00:29:13.960 --> 00:29:16.680]  前文講肥利
[00:29:16.680 --> 00:29:18.400]  由教會受逼迫
[00:29:18.400 --> 00:29:19.880]  以為只是逃難
[00:29:19.880 --> 00:29:21.760]  不過原來他帶著傳方的心智
[00:29:21.760 --> 00:29:22.800]  去到撒瑪利亞城
[00:29:22.800 --> 00:29:25.080]  傳方的果孝非常好
[00:29:25.080 --> 00:29:26.240]  很多人受洗
[00:29:26.240 --> 00:29:27.280]  行邪術
[00:29:27.280 --> 00:29:28.520]  雖然他動機不好
[00:29:28.520 --> 00:29:29.600]  不過他都信主
[00:29:29.600 --> 00:29:30.800]  他都受洗
[00:29:30.800 --> 00:29:33.760]  之後他再不再調教
[00:29:33.760 --> 00:29:35.000]  他不知道
[00:29:35.000 --> 00:29:36.840]  來到這裏
[00:29:36.840 --> 00:29:38.440]  原來有轉變
[00:29:38.440 --> 00:29:40.560]  主的使者跟肥利講
[00:29:40.560 --> 00:29:42.520]  叫他起來向南走
[00:29:42.520 --> 00:29:45.400]  往那從耶路撒冷夏加薩的路上去
[00:29:45.400 --> 00:29:48.720]  強調那條路是曠野的路
[00:29:48.720 --> 00:29:49.960]  意思是甚麼呢
[00:29:49.960 --> 00:29:53.240]  本來是一個傳方很果孝的地方
[00:29:53.240 --> 00:29:54.840]  但現在他要離開了
[00:29:54.840 --> 00:29:56.080]  他被吩咐要離開
[00:29:56.080 --> 00:29:56.720]  去哪裏呢
[00:29:56.720 --> 00:29:57.760]  其實不知道
[00:29:57.760 --> 00:30:01.000]  只知道向南是一個地理的環境
[00:30:01.000 --> 00:30:02.440]  耶路撒冷在上方
[00:30:02.440 --> 00:30:04.440]  我們經常講南下南下
[00:30:04.440 --> 00:30:05.720]  因為北在上方
[00:30:05.720 --> 00:30:06.840]  南在下面
[00:30:06.840 --> 00:30:08.320]  向南走
[00:30:08.320 --> 00:30:10.480]  在加薩的路上
[00:30:10.480 --> 00:30:11.200]  你一路去
[00:30:11.200 --> 00:30:11.960]  總之你去吧
[00:30:11.960 --> 00:30:13.920]  去做甚麼
[00:30:13.920 --> 00:30:16.560]  第27節肥利就起身去
[00:30:16.560 --> 00:30:17.920]  繼續分四點
[00:30:17.920 --> 00:30:21.120]  肥利遇見埃提阿伯太監
[00:30:21.120 --> 00:30:22.920]  不料有一位埃提阿伯
[00:30:22.920 --> 00:30:24.640]  剛才我們讀的譯本是
[00:30:24.640 --> 00:30:26.920]  伊索柏雅
[00:30:26.920 --> 00:30:28.120]  有一個這樣的人
[00:30:28.120 --> 00:30:30.000]  是一個有大權的太監
[00:30:30.000 --> 00:30:31.520]  在埃提阿伯女王
[00:30:31.520 --> 00:30:32.320]  甘迺基
[00:30:32.320 --> 00:30:34.040]  或者翻譯做甘迺基
[00:30:34.040 --> 00:30:35.080]  的手下
[00:30:35.080 --> 00:30:36.440]  統管銀庫
[00:30:36.440 --> 00:30:38.120]  他上耶路撒冷禮拜去
[00:30:38.120 --> 00:30:40.400]  即是有權有位的人
[00:30:40.400 --> 00:30:41.840]  他上耶路撒冷做禮拜
