
[00:00:00.000 --> 00:00:04.760]  我們能夠去叫世界 叫萬國
[00:18:51.920 --> 00:18:53.920]  我們會在
[00:18:53.920 --> 00:18:55.920]  接著
[00:18:55.920 --> 00:18:59.920]  10月20號
[00:18:59.920 --> 00:19:01.920]  講完講座
[00:19:01.920 --> 00:19:03.920]  之後的禮拜日
[00:19:03.920 --> 00:19:05.920]  我們是一個朋友日的聚會
[00:19:05.920 --> 00:19:07.920]  大家現在
[00:19:07.920 --> 00:19:09.920]  手上有一張程序表裡的單張
[00:19:09.920 --> 00:19:13.920]  是講10月20號
[00:19:13.920 --> 00:19:15.920]  我們有朋友日的聚餐
[00:19:15.920 --> 00:19:17.920]  野餐
[00:19:17.920 --> 00:19:19.920]  會在我們交誼廳
[00:19:19.920 --> 00:19:21.920]  和外面
[00:19:21.920 --> 00:19:23.920]  像往年也試過
[00:19:23.920 --> 00:19:25.920]  在後院
[00:19:25.920 --> 00:19:27.920]  一起
[00:19:27.920 --> 00:19:29.920]  吃宵夜
[00:19:29.920 --> 00:19:31.920]  或者野餐
[00:19:31.920 --> 00:19:35.920]  我們要多點去接觸
[00:19:35.920 --> 00:19:37.920]  未信的人
[00:19:37.920 --> 00:19:39.920]  或者認我們自己弟兄姊妹
[00:19:39.920 --> 00:19:41.920]  都有機會彼此建立的
[00:19:41.920 --> 00:19:43.920]  關係
[00:19:43.920 --> 00:19:45.920]  也請大家
[00:19:45.920 --> 00:19:47.920]  歡迎
[00:19:47.920 --> 00:19:49.920]  你的親戚朋友一起來
[00:19:49.920 --> 00:19:51.920]  讓他們接觸教會
[00:19:51.920 --> 00:19:53.920]  讓他們更加有機會
[00:19:53.920 --> 00:19:55.920]  接觸主耶穌的福音
[00:19:55.920 --> 00:19:59.920]  是10月20號
[00:19:59.920 --> 00:20:01.920]  你可以帶著單張回去
[00:20:01.920 --> 00:20:03.920]  有機會送給別人
[00:20:03.920 --> 00:20:05.920]  或者提醒自己
[00:20:05.920 --> 00:20:09.920]  第三個活動
[00:20:09.920 --> 00:20:11.920]  是講到
[00:20:11.920 --> 00:20:15.920]  在明年的1月20號
[00:20:15.920 --> 00:20:17.920]  到20號在哥斯大黎加
[00:20:17.920 --> 00:20:19.920]  的短訊
[00:20:19.920 --> 00:20:23.920]  前一陣子也有提過
[00:20:23.920 --> 00:20:25.920]  現在我們會
[00:20:25.920 --> 00:20:27.920]  更加接近
[00:20:27.920 --> 00:20:29.920]  所以請大家
[00:20:29.920 --> 00:20:31.920]  去禱告求神給你有
[00:20:31.920 --> 00:20:33.920]  這個感動
[00:20:33.920 --> 00:20:35.920]  是明年的1月
[00:20:35.920 --> 00:20:37.920]  10號到20號
[00:20:37.920 --> 00:20:39.920]  當然可能時間日子
[00:20:39.920 --> 00:20:41.920]  會有一兩天的走站
[00:20:41.920 --> 00:20:43.920]  視乎我們報了名的人
[00:20:43.920 --> 00:20:45.920]  我們自己再去
[00:20:45.920 --> 00:20:47.920]  詳細計劃一下
[00:20:47.920 --> 00:20:49.920]  祈禱求神
[00:20:49.920 --> 00:20:51.920]  給你有這個感動
[00:20:51.920 --> 00:20:53.920]  你要
[00:20:53.920 --> 00:20:55.920]  儲錢
[00:20:55.920 --> 00:20:57.920]  儲假期
[00:20:57.920 --> 00:20:59.920]  盡快報名
[00:20:59.920 --> 00:21:01.920]  我們可以有計劃
[00:21:01.920 --> 00:21:05.920]  如果你自己
[00:21:05.920 --> 00:21:07.920]  未必能夠抽到時間做的
[00:21:07.920 --> 00:21:09.920]  你也可以支持
[00:21:09.920 --> 00:21:11.920]  禱告支持
[00:21:11.920 --> 00:21:13.920]  金錢的支持
[00:21:13.920 --> 00:21:15.920]  你的說話的鼓勵
[00:21:15.920 --> 00:21:23.920]  盼望我們
[00:21:23.920 --> 00:21:25.920]  直著學習
[00:21:25.920 --> 00:21:27.920]  直著
[00:21:27.920 --> 00:21:29.920]  接觸外展
[00:21:29.920 --> 00:21:31.920]  直著短訊
[00:21:31.920 --> 00:21:33.920]  能夠刺激我們
[00:21:33.920 --> 00:21:35.920]  幫助我們有一個傳福音的火熱
[00:21:35.920 --> 00:21:37.920]  為神去
[00:21:37.920 --> 00:21:39.920]  修割祂的裝甲
[00:21:41.920 --> 00:21:43.920]  我們再看
[00:21:43.920 --> 00:21:45.920]  但義利書
[00:21:45.920 --> 00:21:47.920]  九章十七節
[00:21:47.920 --> 00:21:49.920]  但義利書
[00:21:49.920 --> 00:21:51.920]  九章十七節是這樣的
[00:21:51.920 --> 00:21:53.920]  我們的神
[00:21:53.920 --> 00:21:55.920]  現在求你誰聽
[00:21:55.920 --> 00:21:57.920]  僕人的祈禱懇求
[00:21:57.920 --> 00:21:59.920]  為自己使念光照
[00:21:59.920 --> 00:22:01.920]  為自己使念光照
[00:22:01.920 --> 00:22:03.920]  你荒涼的聖所
[00:22:03.920 --> 00:22:09.920]  我們作為神的教會
[00:22:09.920 --> 00:22:11.920]  我們可以反省一下
[00:22:11.920 --> 00:22:13.920]  我們有沒有神的話語
[00:22:13.920 --> 00:22:17.920]  我們有沒有活出神的話語
[00:22:17.920 --> 00:22:21.920]  我們有沒有向人傳福音的熱誠
[00:22:21.920 --> 00:22:25.920]  這一連串的問題
[00:22:25.920 --> 00:22:27.920]  是幫助我們自己去反省的
[00:22:27.920 --> 00:22:29.920]  盼望但義利的禱告
[00:22:29.920 --> 00:22:31.920]  也成為我們的禱告
[00:22:31.920 --> 00:22:35.920]  成為我們教會整體的一個方向
[00:22:39.920 --> 00:22:41.920]  讓我們成為傳福音的人
[00:22:41.920 --> 00:22:43.920]  讓我們的教會成為一個傳福音的地方
[00:22:43.920 --> 00:22:47.920]  成為被神使用
[00:22:47.920 --> 00:22:49.920]  也是賜福人的地方
[00:22:49.920 --> 00:22:55.920]  最後我用今天的經文
[00:22:55.920 --> 00:22:57.920]  詩篇六十七篇第七節
[00:22:57.920 --> 00:22:59.920]  作為結束
[00:22:59.920 --> 00:23:05.920]  詩篇六十七篇第七節
[00:23:05.920 --> 00:23:07.920]  神要賜福於我們
[00:23:07.920 --> 00:23:09.920]  地的四極都要敬畏他
[00:23:09.920 --> 00:23:15.920]  記住
[00:23:15.920 --> 00:23:17.920]  神是要用我們來傳福音
[00:23:17.920 --> 00:23:21.920]  傳福音也是我們的責任
[00:23:21.920 --> 00:23:25.920]  傳福音更加是神要賜福我們的途徑
[00:23:25.920 --> 00:23:31.920]  我們應該好好去反省一下
[00:23:31.920 --> 00:23:35.920]  要去付出行動
[00:23:35.920 --> 00:23:37.920]  讓我們在將來的日子
[00:23:37.920 --> 00:23:41.920]  多多在這方面去反省和祈禱
[00:23:41.920 --> 00:23:45.920]  藉著教會各項的活動
[00:23:45.920 --> 00:23:49.920]  讓我們能夠熾熱我們傳福音的心
[00:23:49.920 --> 00:23:51.920]  我們一起祈禱
[00:23:51.920 --> 00:23:55.920]  神啊我們感謝讚美祢
[00:23:55.920 --> 00:23:57.920]  感謝祢賜給我們救恩
[00:23:57.920 --> 00:23:59.920]  讓我們被祢光照
[00:23:59.920 --> 00:24:01.920]  讓我們生活有指引
[00:24:01.920 --> 00:24:03.920]  感謝祢
[00:24:03.920 --> 00:24:05.920]  讓我們有歡喜快樂滿足
[00:24:05.920 --> 00:24:07.920]  感謝祢
[00:24:07.920 --> 00:24:09.920]  感謝祢讓我們有
[00:24:09.920 --> 00:24:11.920]  傳福音的工作
[00:24:11.920 --> 00:24:13.920]  責任
[00:24:13.920 --> 00:24:15.920]  以致我們可以更加
[00:24:15.920 --> 00:24:17.920]  蒙福
[00:24:17.920 --> 00:24:19.920]  以致我們成為神的蒙福工具
[00:24:19.920 --> 00:24:21.920]  令到周圍的人
[00:24:21.920 --> 00:24:23.920]  無論遠近
[00:24:23.920 --> 00:24:25.920]  我們認識的或未認識的
[00:24:25.920 --> 00:24:27.920]  都能夠被神光照
[00:24:27.920 --> 00:24:29.920]  得到神福音的好處
[00:24:29.920 --> 00:24:31.920]  感謝讚美祢
[00:24:31.920 --> 00:24:33.920]  我們這樣祈禱奉耶穌基督的聖名
[00:24:33.920 --> 00:24:35.920]  阿們
