
[00:00:00.000 --> 00:00:02.500]  這個軍隊打仗的異象
[00:19:14.900 --> 00:19:20.000]  真是不是人
[00:19:20.000 --> 00:19:20.900]  主耶幫助我們
[00:19:20.900 --> 00:19:24.100]  因爲祢的話語有能力
[00:19:24.100 --> 00:19:27.500]  因爲祢的話語是寶貝
[00:19:27.500 --> 00:19:28.900]  2000年前是這樣
[00:19:28.900 --> 00:19:30.000]  500年前是這樣
[00:19:30.000 --> 00:19:34.300]  今年仍然是一樣
[00:19:34.300 --> 00:19:37.900]  主耶幫助我們去配改
[00:19:37.900 --> 00:19:45.100]  幫助我們去細心聆聽祢的話語
[00:19:45.100 --> 00:19:46.000]  幫助我們教會
[00:19:46.000 --> 00:19:49.800]  成爲一個話語的教會
[00:19:49.800 --> 00:19:53.000]  專注於話語的教會
[00:19:53.000 --> 00:19:54.300]  唯有祢的話語
[00:19:54.300 --> 00:19:57.000]  祢的道可以改變這個世界
[00:19:57.000 --> 00:20:00.500]  祝福我們當中每一位弟兄姊妹
[00:20:00.500 --> 00:20:03.100]  年青的年長的
[00:20:03.100 --> 00:20:07.600]  願我們的生命反映祢的榮耀
[00:20:07.600 --> 00:20:08.400]  我們這樣祈禱
[00:20:08.400 --> 00:20:10.100]  是奉主耶穌基督明求
[00:20:10.100 --> 00:20:10.900]  阿們
