
[00:00:00.000 --> 00:00:04.000]  我們把掌聲歸位給被主 也謝謝施班的獻唱
[00:15:48.500 --> 00:15:49.500]  那你怎麼辦呢
[00:15:49.500 --> 00:15:50.500]  耶穌說
[00:15:50.500 --> 00:15:51.500]  祂給我們每一個人
[00:15:51.500 --> 00:15:52.500]  有豐盛的生命
[00:15:52.500 --> 00:15:54.500]  你想豐盛的生命是什麼
[00:15:54.500 --> 00:15:56.500]  娶到好的老婆
[00:15:56.500 --> 00:15:57.500]  嫁得好的老公
[00:15:57.500 --> 00:15:58.500]  買到車
[00:15:58.500 --> 00:15:59.500]  買到房子
[00:15:59.500 --> 00:16:01.500]  前途一片光明
[00:16:01.500 --> 00:16:02.500]  自由奔放
[00:16:02.500 --> 00:16:04.500]  這個是不是你的豐盛呢
[00:16:04.500 --> 00:16:05.500]  無論你多豐盛也好
[00:16:05.500 --> 00:16:08.500]  你總會有日子衰殘的時候
[00:16:08.500 --> 00:16:11.500]  在那個日子能不能夠豐盛呢
[00:16:11.500 --> 00:16:14.500]  我今早對著迦勒的弟兄姊妹都說
[00:16:14.500 --> 00:16:16.500]  他們的日子仍然可以很豐盛
[00:16:16.500 --> 00:16:17.500]  如果不相信
[00:16:17.500 --> 00:16:19.500]  你星期天來參觀一下
[00:16:19.500 --> 00:16:21.500]  弟兄姊妹無論在什麼年紀
[00:16:21.500 --> 00:16:22.500]  我們在主裡面
[00:16:22.500 --> 00:16:23.500]  如果得著那份盼望
[00:16:23.500 --> 00:16:25.500]  我們都仍然可以活得豐盛
[00:16:25.500 --> 00:16:27.500]  我們看一看片段
[00:16:27.500 --> 00:16:28.500]  看看一世章的見證
[00:16:31.500 --> 00:16:36.500]  屬愛有多少
[00:16:36.500 --> 00:16:38.500]  我叫世襄 執事
[00:16:38.500 --> 00:16:40.500]  我在2007年原本有糖尿病
[00:16:40.500 --> 00:16:44.500]  接著在2010年就確診了柏金遜
[00:16:44.500 --> 00:16:46.500]  除了我沒有手震之外
[00:16:46.500 --> 00:16:49.500]  我有柏金遜所有的病徵病狀
[00:16:49.500 --> 00:16:51.500]  例如面部表情
[00:16:51.500 --> 00:16:53.500]  聲音沙啞低沉
[00:16:53.500 --> 00:16:56.500]  說話小聲 咬字不清楚
[00:16:56.500 --> 00:16:57.500]  行路拖步
[00:16:57.500 --> 00:17:01.500]  有時雙腳無力 僵硬
[00:17:01.500 --> 00:17:03.500]  我初期都不想讓人知道
[00:17:03.500 --> 00:17:05.500]  亦不想人可憐我
[00:17:05.500 --> 00:17:08.500]  只要因為我朋友的驕傲
[00:17:08.500 --> 00:17:09.500]  但到這幾年之後
[00:17:09.500 --> 00:17:11.500]  我吃了藥多了
[00:17:11.500 --> 00:17:13.500]  藥力有效時間減弱
[00:17:13.500 --> 00:17:15.500]  短載以後出現
[00:17:15.500 --> 00:17:19.500]  經常出現雙腳僵硬的情況
[00:17:19.500 --> 00:17:21.500]  由我開始不想人知道
[00:17:21.500 --> 00:17:23.500]  直至到現在要找人幫助
[00:17:23.500 --> 00:17:27.500]  甚至主動叫人開聲扶我
[00:17:27.500 --> 00:17:31.500]  我覺得是驕傲到謙卑的心路歷程
[00:17:31.500 --> 00:17:37.500]  以前我吃五種柏金遜藥
[00:17:37.500 --> 00:17:40.500]  中一種是一天吃七次
[00:17:40.500 --> 00:17:44.500]  我不斷求求神的醫治
[00:17:44.500 --> 00:17:46.500]  神就有一次禱告
[00:17:46.500 --> 00:17:48.500]  一次過醫治我
[00:17:48.500 --> 00:17:49.500]  但神對我祈禱
[00:17:49.500 --> 00:17:53.500]  回應說是因此救了我
[00:17:53.500 --> 00:17:54.500]  後來我明白
[00:17:54.500 --> 00:17:58.500]  這種祈禱求醫治的態度不恰當
[00:17:58.500 --> 00:18:02.500]  我不應該問上帝醫治我
[00:18:02.500 --> 00:18:06.500]  因為生命的主權在神的手中
[00:18:06.500 --> 00:18:09.500]  神的意念高過人的意念
[00:18:09.500 --> 00:18:11.500]  上到老不同人的道路
[00:18:11.500 --> 00:18:14.500]  人生有不同的遭遇和際遇
[00:18:14.500 --> 00:18:15.500]  有時生病有時患難
[00:18:15.500 --> 00:18:19.500]  但神在我眼中除此之外
[00:18:19.500 --> 00:18:20.500]  一切都是好的
[00:18:20.500 --> 00:18:25.500]  因為我收工
[00:18:25.500 --> 00:18:27.500]  發覺到自己腳腳完全沒有力
[00:18:27.500 --> 00:18:29.500]  僵硬走不了路
[00:18:29.500 --> 00:18:31.500]  我祈禱
[00:18:31.500 --> 00:18:32.500]  神的愛充滿我
[00:18:32.500 --> 00:18:33.500]  超越我的限制
[00:18:33.500 --> 00:18:34.500]  不用十多小時
[00:18:34.500 --> 00:18:36.500]  雙腳忽然間有力
[00:18:36.500 --> 00:18:37.500]  很感動
[00:18:37.500 --> 00:18:39.500]  腦海裡出了一首詩歌
[00:18:39.500 --> 00:18:41.500]  就是「至於我有多少」
[00:18:41.500 --> 00:18:42.500]  眼淚忍不住
[00:18:42.500 --> 00:18:44.500]  一直哭著唱
[00:18:44.500 --> 00:18:45.500]  叫我坐巴士
[00:18:45.500 --> 00:18:47.500]  全程都是哭著唱
[00:18:47.500 --> 00:18:50.500]  很實際地聽到上帝的愛
[00:18:50.500 --> 00:18:51.500]  神的愛就是緣故
[00:18:51.500 --> 00:18:53.500]  連祂的兒子也為我們犧牲
[00:18:53.500 --> 00:18:56.500]  無論我在任何的惡劣環境下
[00:18:56.500 --> 00:18:57.500]  和病患中
[00:18:57.500 --> 00:18:58.500]  恩典是絕對夠用的
[00:18:58.500 --> 00:19:00.500]  我仍然要給祂
[00:19:00.500 --> 00:19:06.500]  感激耶穌的愛
[00:19:06.500 --> 00:19:09.500]  我遇到現在的跑步導師
[00:19:09.500 --> 00:19:10.500]  直接鍛鍊跑步
[00:19:10.500 --> 00:19:13.500]  使我生命充滿正能量
[00:19:14.500 --> 00:19:16.500]  為了有目標和精彩
[00:19:16.500 --> 00:19:18.500]  成功幫助我的兒子和太太
[00:19:18.500 --> 00:19:20.500]  一起去跑步
[00:19:20.500 --> 00:19:29.500]  昨天我在運動場練習
[00:19:29.500 --> 00:19:31.500]  跑六公里
[00:19:31.500 --> 00:19:34.500]  每跑一公里就要休息三分鐘
[00:19:34.500 --> 00:19:36.500]  要跑六次一公里
[00:19:36.500 --> 00:19:37.500]  真的是恩典
[00:19:37.500 --> 00:19:40.500]  我們不因自己的局限和際遇
[00:19:40.500 --> 00:19:42.500]  或者病患而心灰
[00:19:42.500 --> 00:19:44.500]  可以埋怨上帝
[00:19:44.500 --> 00:19:47.500]  可以用心靈和情緒去敬拜祂
[00:19:47.500 --> 00:19:49.500]  稱讚和歌頌耶穌的救恩
[00:19:49.500 --> 00:19:51.500]  和任何語言文字
[00:19:51.500 --> 00:19:55.500]  都可以表達基督無限無盡頭的愛
[00:19:55.500 --> 00:19:58.500]  按我的經歷去讚美祂
[00:19:58.500 --> 00:20:01.500]  在我身體戰鬥狀態下
[00:20:01.500 --> 00:20:03.500]  我去讚美祂
[00:20:03.500 --> 00:20:05.500]  因為祂明白我
[00:20:05.500 --> 00:20:08.500]  我可以以病患中無力感來讚美祂
[00:20:08.500 --> 00:20:10.500]  去創造我的主
[00:20:10.500 --> 00:20:13.500]  我們將掌聲歸給上帝
[00:20:13.500 --> 00:20:15.500]  我也希望在這個時間
[00:20:15.500 --> 00:20:17.500]  因為世昌剛剛在中堂
[00:20:17.500 --> 00:20:19.500]  我們一起提起你的手
[00:20:19.500 --> 00:20:20.500]  一起為世昌禱告
[00:20:20.500 --> 00:20:22.500]  因為你的藥已經吃到很盡
[00:20:22.500 --> 00:20:24.500]  可能他會接受手術也說不定
[00:20:24.500 --> 00:20:26.500]  求神去親自幫助和醫治
[00:20:26.500 --> 00:20:29.500]  世昌我們奉耶穌的名去祝福你
[00:20:29.500 --> 00:20:31.500]  讓上帝的恩典和能力
[00:20:31.500 --> 00:20:33.500]  真的完全去充滿你
[00:20:33.500 --> 00:20:36.500]  不單止醫治你身體上的疾病
[00:20:36.500 --> 00:20:37.500]  為你開一條出路
[00:20:37.500 --> 00:20:40.500]  更加讓你的心靈能夠去撞見
[00:20:40.500 --> 00:20:42.500]  讓你的生命能夠真的活出豐盛
[00:20:42.500 --> 00:20:44.500]  去將榮耀歸歸主
[00:20:44.500 --> 00:20:46.500]  願父打開天上的窗戶
[00:20:46.500 --> 00:20:48.500]  傾福給你和你整個家庭
[00:20:48.500 --> 00:20:49.500]  我們同心合意的祝福
[00:20:49.500 --> 00:20:51.500]  是奉靠主耶穌基督的名
[00:20:51.500 --> 00:20:53.500]  Amen
[00:20:53.500 --> 00:20:54.500]  弟子們
[00:20:54.500 --> 00:20:58.500]  豐盛的生命是你和我一定擁有的
[00:20:58.500 --> 00:20:59.500]  因為耶穌說
[00:20:59.500 --> 00:21:01.500]  我來了是要叫揚得生命
[00:21:01.500 --> 00:21:04.500]  並且得的更豐盛
[00:21:04.500 --> 00:21:06.500]  耶穌是我們的好木人
[00:21:06.500 --> 00:21:08.500]  祂已經為我們死了
[00:21:08.500 --> 00:21:10.500]  將祂自己捨去
[00:21:10.500 --> 00:21:11.500]  完成了救恩
[00:21:11.500 --> 00:21:13.500]  正如在見證裡面所說
[00:21:13.500 --> 00:21:14.500]  除了罪之外
[00:21:14.500 --> 00:21:17.500]  所有事情都可以是好的
[00:21:17.500 --> 00:21:20.500]  苦難可能是化了妝的祝福
[00:21:20.500 --> 00:21:21.500]  問題就是你能不能夠
[00:21:21.500 --> 00:21:24.500]  緊緊的去握住上帝的手
[00:21:24.500 --> 00:21:26.500]  但經過人體前頭的一部分
[00:21:26.500 --> 00:21:28.500]  是值得我們留意和警醒的
[00:21:28.500 --> 00:21:30.500]  祂說盜賊內
[00:21:30.500 --> 00:21:33.500]  無非是要偷竊、殺害、毀壞
[00:21:33.500 --> 00:21:35.500]  我們要小心
[00:21:35.500 --> 00:21:37.500]  耶穌成全了這份救恩
[00:21:37.500 --> 00:21:39.500]  賜給我們每一個人有豐盛的生命
[00:21:39.500 --> 00:21:41.500]  但為什麼這麼多人
[00:21:41.500 --> 00:21:42.500]  信了主之後
[00:21:42.500 --> 00:21:44.500]  我們卻未必能夠活現得到
[00:21:44.500 --> 00:21:45.500]  體驗得到呢
[00:21:45.500 --> 00:21:48.500]  是因為魔鬼是會來偷取的
[00:21:48.500 --> 00:21:51.500]  它會殺害和毀壞
[00:21:51.500 --> 00:21:54.500]  事實上在人生這段路子裡
[00:21:54.500 --> 00:21:57.500]  我們活在罪果當中
[00:21:57.500 --> 00:21:59.500]  我們唯有進入死亡
[00:21:59.500 --> 00:22:01.500]  脫離了肉體的滋擾
[00:22:01.500 --> 00:22:04.500]  我們才能夠真的享受永生
[00:22:04.500 --> 00:22:06.500]  一個新的身體在救恩中
[00:22:06.500 --> 00:22:08.500]  早已為我們預備
[00:22:08.500 --> 00:22:10.500]  在這段人生路子裡
[00:22:10.500 --> 00:22:13.500]  我們的確會面對很多困難
[00:22:13.500 --> 00:22:16.500]  很多在人生當中不如意的事
[00:22:16.500 --> 00:22:18.500]  無論是我們在成長當中
[00:22:18.500 --> 00:22:20.500]  一切的缺失
[00:22:20.500 --> 00:22:22.500]  或者就算我們現在掌握的生命
[00:22:22.500 --> 00:22:24.500]  我們長大了
[00:22:24.500 --> 00:22:26.500]  我們很多時候想做的都做不到
[00:22:26.500 --> 00:22:29.500]  不想做的偏偏就做了
[00:22:29.500 --> 00:22:31.500]  但是面對著這些困難
[00:22:31.500 --> 00:22:34.500]  面對著人生的歷程當中
[00:22:34.500 --> 00:22:35.500]  帶給我們的困擾
[00:22:35.500 --> 00:22:37.500]  帶給我們很多的思慮
[00:22:37.500 --> 00:22:39.500]  我們是不是就這樣
[00:22:39.500 --> 00:22:41.500]  就隨流而去呢
[00:22:41.500 --> 00:22:44.500]  忘記了我們所得著的這份救恩
[00:22:44.500 --> 00:22:46.500]  忘記了耶穌基督
[00:22:46.500 --> 00:22:49.500]  就是我們生命裡的主宰呢
[00:22:49.500 --> 00:22:50.500]  親密的電影姐妹
[00:22:50.500 --> 00:22:51.500]  大部分參加小組
[00:22:51.500 --> 00:22:52.500]  或者沒有參加小組
[00:22:52.500 --> 00:22:53.500]  都有參加過
[00:22:53.500 --> 00:22:54.500]  叫做經歷神認會
[00:22:54.500 --> 00:22:56.500]  我很喜歡用這個
[00:22:56.500 --> 00:22:58.500]  Vilum Grasa的工具去形容我自己
[00:22:58.500 --> 00:23:00.500]  因為這是一個人
[00:23:00.500 --> 00:23:02.500]  一個挺好的感覺
[00:23:02.500 --> 00:23:05.500]  這個工具相信大家都很熟悉
[00:23:05.500 --> 00:23:07.500]  事實上我們透過經歷神認會
[00:23:07.500 --> 00:23:08.500]  幫助大家
[00:23:08.500 --> 00:23:10.500]  去找找有什麼在我們過往
[00:23:10.500 --> 00:23:12.500]  未信主之前
[00:23:12.500 --> 00:23:14.500]  一直在影響著我們
[00:23:14.500 --> 00:23:16.500]  無論我們未得著的滿足
[00:23:16.500 --> 00:23:18.500]  或者我們自己所犯的罪
[00:23:18.500 --> 00:23:21.500]  但是在經歷神認會裡
[00:23:21.500 --> 00:23:22.500]  我們都經歷到
[00:23:22.500 --> 00:23:24.500]  只要我們願意去靠著上帝
[00:23:24.500 --> 00:23:25.500]  我們奉耶穌的名義
[00:23:25.500 --> 00:23:28.500]  去將一切的罪根去割斷
[00:23:28.500 --> 00:23:31.500]  我們就應該可以得著力量向前走
[00:23:31.500 --> 00:23:32.500]  我們知道
[00:23:32.500 --> 00:23:34.500]  我們能夠重新去認識神
[00:23:34.500 --> 00:23:36.500]  跳交我們前面兩個輪子
[00:23:36.500 --> 00:23:38.500]  我們就可以走得很好的
[00:23:38.500 --> 00:23:39.500]  但是很坦白
[00:23:39.500 --> 00:23:41.500]  這麼多年已經過去了
[00:23:41.500 --> 00:23:42.500]  電影姐妹
[00:23:42.500 --> 00:23:44.500]  究竟我們是否已經
[00:23:44.500 --> 00:23:46.500]  真的得著改變呢
[00:23:46.500 --> 00:23:49.500]  還是我們看到很多的信徒
[00:23:49.500 --> 00:23:52.500]  卻在這個不死的循環裡
[00:23:52.500 --> 00:23:54.500]  重複再重複
[00:23:54.500 --> 00:23:57.500]  你知道你缺失的
[00:23:57.500 --> 00:23:59.500]  你仍然在那個不饒恕
[00:23:59.500 --> 00:24:00.500]  在那個困難
[00:24:00.500 --> 00:24:02.500]  在那個眼淚裡
[00:24:02.500 --> 00:24:03.500]  你知道有些事情
[00:24:03.500 --> 00:24:04.500]  你不應該做的
[00:24:04.500 --> 00:24:06.500]  你就一直繼續這樣
[00:24:06.500 --> 00:24:07.500]  又在那裡纏繞
[00:24:07.500 --> 00:24:08.500]  又重複地做
[00:24:08.500 --> 00:24:09.500]  於是
[00:24:09.500 --> 00:24:11.500]  就像一隻豬
[00:24:11.500 --> 00:24:13.500]  沖乾淨糧
[00:24:13.500 --> 00:24:15.500]  它又走回它的泥土裡
[00:24:15.500 --> 00:24:17.500]  於是它又在那裡滾來滾去
[00:24:17.500 --> 00:24:19.500]  它仍然覺得沒有自由
[00:24:19.500 --> 00:24:20.500]  很困難
[00:24:20.500 --> 00:24:21.500]  電影姐妹
[00:24:21.500 --> 00:24:23.500]  我鼓勵你在2020年
[00:24:23.500 --> 00:24:25.500]  第一個主題裡
[00:24:25.500 --> 00:24:26.500]  我真的挑戰大家
[00:24:26.500 --> 00:24:27.500]  我們要好好地
[00:24:27.500 --> 00:24:29.500]  去開好自己的車
[00:24:29.500 --> 00:24:30.500]  如果你發覺
[00:24:30.500 --> 00:24:32.500]  你都相信了一年
[00:24:32.500 --> 00:24:33.500]  我覺得我們的車
[00:24:33.500 --> 00:24:35.500]  都應該入廠
[00:24:35.500 --> 00:24:36.500]  去修理一下
[00:24:36.500 --> 00:24:38.500]  去抹油一下
[00:24:38.500 --> 00:24:39.500]  事實上
[00:24:39.500 --> 00:24:40.500]  四個洞
[00:24:40.500 --> 00:24:41.500]  我們很明白
[00:24:41.500 --> 00:24:43.500]  我們需要去調教
[00:24:43.500 --> 00:24:45.500]  但是離開了
[00:24:45.500 --> 00:24:47.500]  這個經濟成員會這麼久
[00:24:47.500 --> 00:24:49.500]  但你發覺你仍然處理不了
[00:24:49.500 --> 00:24:52.500]  那你的車是怎樣運作的呢
[00:24:52.500 --> 00:24:53.500]  你的車其實
[00:24:53.500 --> 00:24:55.500]  車頭只會向前走
[00:24:55.500 --> 00:24:56.500]  車頭是什麼來的
[00:24:56.500 --> 00:24:58.500]  車頭叫basic need
[00:24:58.500 --> 00:25:00.500]  原來是一些人生基本的需要
[00:25:00.500 --> 00:25:02.500]  在William Garza的學術裡
[00:25:02.500 --> 00:25:04.500]  他說其實當你沒有想過
[00:25:04.500 --> 00:25:06.500]  你隨流而行的時候
[00:25:06.500 --> 00:25:07.500]  你就和一般人一樣
[00:25:07.500 --> 00:25:09.500]  我們為了生存
[00:25:09.500 --> 00:25:10.500]  我們就要這樣做
[00:25:10.500 --> 00:25:11.500]  沒辦法 上班嘛
[00:25:11.500 --> 00:25:12.500]  沒辦法
[00:25:12.500 --> 00:25:15.500]  我們都要吃飯嘛
[00:25:15.500 --> 00:25:16.500]  那沒辦法
[00:25:16.500 --> 00:25:17.500]  仍然都是沒辦法的
[00:25:17.500 --> 00:25:19.500]  但很坦白
[00:25:19.500 --> 00:25:21.500]  吃飯也有很多選擇
[00:25:21.500 --> 00:25:24.500]  究竟是一個家庭
[00:25:24.500 --> 00:25:27.500]  你知道煮飯和外出吃飯
[00:25:27.500 --> 00:25:30.500]  那個費用相差很遠
[00:25:30.500 --> 00:25:32.500]  你去茶餐廳吃飯
[00:25:32.500 --> 00:25:35.500]  和你去一些名店吃飯
[00:25:35.500 --> 00:25:37.500]  那個價錢也相差很遠
[00:25:37.500 --> 00:25:38.500]  所以為了生存
[00:25:38.500 --> 00:25:40.500]  其實不是沒有選擇的
[00:25:40.500 --> 00:25:43.500]  實際上不同的人的成長背景
[00:25:43.500 --> 00:25:45.500]  會令到我們有不同的需要
[00:25:45.500 --> 00:25:48.500]  那些drive是很強大的
[00:25:48.500 --> 00:25:50.500]  你自然而然是被他控制的
[00:25:50.500 --> 00:25:51.500]  很坦白
[00:25:51.500 --> 00:25:52.500]  昨晚我老公也這樣說
[00:25:52.500 --> 00:25:54.500]  我們在夫妻的生活裡
[00:25:54.500 --> 00:25:55.500]  有很多學習
[00:25:55.500 --> 00:25:56.500]  最大的分別
[00:25:56.500 --> 00:25:57.500]  我發現了一樣東西
[00:25:57.500 --> 00:25:59.500]  愛與歸屬對我們來說
[00:25:59.500 --> 00:26:00.500]  是很重要的
[00:26:00.500 --> 00:26:01.500]  因為女兒
[00:26:01.500 --> 00:26:02.500]  父母做男性女兒
[00:26:02.500 --> 00:26:03.500]  很缺乏愛
[00:26:03.500 --> 00:26:05.500]  很需要一個愛的群體
[00:26:05.500 --> 00:26:06.500]  很需要別人愛我
[00:26:06.500 --> 00:26:07.500]  所以你明白
[00:26:07.500 --> 00:26:09.500]  為什麼我十二歲就談戀愛了
[00:26:09.500 --> 00:26:10.500]  但你問我老公
[00:26:10.500 --> 00:26:12.500]  我老公是個孕婦
[00:26:12.500 --> 00:26:13.500]  奶奶疼得要死
[00:26:13.500 --> 00:26:15.500]  他全部都不會缺乏愛
[00:26:15.500 --> 00:26:16.500]  但他需要什麼
[00:26:16.500 --> 00:26:17.500]  他需要樂趣
[00:26:17.500 --> 00:26:18.500]  他需要自由
[00:26:18.500 --> 00:26:20.500]  所以你越拉著他
[00:26:20.500 --> 00:26:22.500]  他就越想離開
[00:26:22.500 --> 00:26:25.500]  在這些大家不明白的運戰裡
[00:26:25.500 --> 00:26:27.500]  大家都在自己的drive裡
[00:26:27.500 --> 00:26:28.500]  為什麼你不夠愛我
[00:26:28.500 --> 00:26:30.500]  他又覺得你經常要管我
[00:26:30.500 --> 00:26:32.500]  於是在最初婚姻的階段裡
[00:26:32.500 --> 00:26:34.500]  有很多很多的困難
[00:26:34.500 --> 00:26:35.500]  弟兄姊妹
[00:26:35.500 --> 00:26:36.500]  有很多時候
[00:26:36.500 --> 00:26:37.500]  你有沒有發覺很多東西
[00:26:37.500 --> 00:26:38.500]  身不由己
[00:26:38.500 --> 00:26:40.500]  其實我們只不過是被我們自己
[00:26:40.500 --> 00:26:42.500]  裡面的不滿足
[00:26:42.500 --> 00:26:44.500]  來推我們向前走
[00:26:44.500 --> 00:26:46.500]  我們都不知道撞來撞去到哪裡
[00:26:46.500 --> 00:26:47.500]  為什麼
[00:26:47.500 --> 00:26:48.500]  因為坐在那裡
[00:26:48.500 --> 00:26:49.500]  在車子中間
[00:26:49.500 --> 00:26:50.500]  插軚的那個
[00:26:50.500 --> 00:26:52.500]  是你自己的慾望
[00:26:52.500 --> 00:26:54.500]  慾望是永遠不會滿足的
[00:26:54.500 --> 00:26:55.500]  得到一樣
[00:26:55.500 --> 00:26:57.500]  就會想要第二樣東西
[00:26:57.500 --> 00:26:58.500]  所以
[00:26:58.500 --> 00:27:00.500]  當我們不能夠
[00:27:00.500 --> 00:27:02.500]  真的將自己
[00:27:02.500 --> 00:27:04.500]  醒覺下來
[00:27:04.500 --> 00:27:06.500]  覺得我們需要上帝的時候
[00:27:06.500 --> 00:27:08.500]  我們跟一般人一樣
[00:27:08.500 --> 00:27:09.500]  就是開著車子
[00:27:09.500 --> 00:27:10.500]  亂撞亂撞
[00:27:10.500 --> 00:27:11.500]  走來走去
[00:27:11.500 --> 00:27:12.500]  繞來繞去
[00:27:12.500 --> 00:27:13.500]  摔傷
[00:27:13.500 --> 00:27:14.500]  弟兄姊妹
[00:27:14.500 --> 00:27:15.500]  我們信主和不信主
[00:27:15.500 --> 00:27:17.500]  最大的分別是什麼
[00:27:17.500 --> 00:27:18.500]  我們知道
[00:27:18.500 --> 00:27:19.500]  沒錯
[00:27:19.500 --> 00:27:20.500]  我們人生有很多困鎖
[00:27:20.500 --> 00:27:21.500]  但是當
[00:27:21.500 --> 00:27:22.500]  在你信主的歷程裡
[00:27:22.500 --> 00:27:23.500]  或多或少
[00:27:23.500 --> 00:27:25.500]  你會經歷到上帝
[00:27:25.500 --> 00:27:27.500]  在你當中的醫治和釋放
[00:27:27.500 --> 00:27:28.500]  很多時候
[00:27:28.500 --> 00:27:29.500]  我們都是靠著
[00:27:29.500 --> 00:27:30.500]  奉耶穌基督的名
[00:27:30.500 --> 00:27:32.500]  我們能夠有所改變的
[00:27:32.500 --> 00:27:33.500]  但是
[00:27:33.500 --> 00:27:34.500]  如果我們想
[00:27:34.500 --> 00:27:37.500]  我們真的向著正確的方向走的時候
[00:27:37.500 --> 00:27:38.500]  你就知道
[00:27:38.500 --> 00:27:40.500]  我們需要很多的學習
[00:27:40.500 --> 00:27:42.500]  因為當我們不去學的時候
[00:27:42.500 --> 00:27:43.500]  十個
[00:27:43.500 --> 00:27:45.500]  你問十個女人
[00:27:45.500 --> 00:27:46.500]  現在在香港的
[00:27:46.500 --> 00:27:49.500]  她們都不想信服丈夫
[00:27:49.500 --> 00:27:50.500]  我是女性
[00:27:50.500 --> 00:27:51.500]  所以我可以這樣說
[00:27:51.500 --> 00:27:53.500]  聽她說一次就死了
[00:27:53.500 --> 00:27:55.500]  聽她就撞板了
[00:27:55.500 --> 00:27:56.500]  是很艱難的
[00:27:56.500 --> 00:27:58.500]  你問我們的小朋友
[00:27:58.500 --> 00:28:00.500]  孝敬父母
[00:28:00.500 --> 00:28:01.500]  又要聽她說
[00:28:01.500 --> 00:28:03.500]  多少個都不願意
[00:28:03.500 --> 00:28:04.500]  但是問題是
[00:28:04.500 --> 00:28:06.500]  這是無福的路
[00:28:06.500 --> 00:28:08.500]  當家庭
[00:28:08.500 --> 00:28:09.500]  婚姻關係
[00:28:09.500 --> 00:28:10.500]  親子的關係
[00:28:10.500 --> 00:28:12.500]  不能夠和諧的時候
[00:28:12.500 --> 00:28:14.500]  你以為你有錢
[00:28:14.500 --> 00:28:15.500]  你就幸福嗎
[00:28:15.500 --> 00:28:17.500]  那絕對不是真正的幸福
[00:28:17.500 --> 00:28:20.500]  所以我們需要去調教我們的思想
[00:28:20.500 --> 00:28:21.500]  我們需要用信心
[00:28:21.500 --> 00:28:23.500]  去跟從上帝的話語去走
[00:28:23.500 --> 00:28:24.500]  最重要的是
[00:28:24.500 --> 00:28:26.500]  我們需要有決心
[00:28:26.500 --> 00:28:28.500]  我們參加營會是沒有用的
[00:28:28.500 --> 00:28:30.500]  我們參加課程也是沒有用的
[00:28:30.500 --> 00:28:32.500]  教了你十萬樣東西
[00:28:32.500 --> 00:28:33.500]  也是沒有用的
[00:28:33.500 --> 00:28:34.500]  因為你沒有走過
[00:28:34.500 --> 00:28:36.500]  正如我們人人都知道
[00:28:36.500 --> 00:28:38.500]  糖尿病的人
[00:28:38.500 --> 00:28:41.500]  應該吃少一點澱粉質
[00:28:41.500 --> 00:28:43.500]  但我就是其中一個糖尿病人
[00:28:43.500 --> 00:28:45.500]  不知為何你們說不准吃
[00:28:45.500 --> 00:28:47.500]  真的很想吃
[00:28:47.500 --> 00:28:49.500]  人的罪性就是這樣
[00:28:49.500 --> 00:28:51.500]  我們有些事是明知不應該做
[00:28:51.500 --> 00:28:53.500]  但是靠自己是不行的
[00:28:53.500 --> 00:28:55.500]  我們真的需要去學習
[00:28:55.500 --> 00:28:57.500]  將觀念去學習改變
[00:28:57.500 --> 00:29:00.500]  然後我們真的要付諸行動
[00:29:00.500 --> 00:29:04.500]  我們的車才可以回歸正傳
[00:29:04.500 --> 00:29:06.500]  試一箱
[00:29:06.500 --> 00:29:08.500]  是不是信耶穌就沒有自由呢
[00:29:08.500 --> 00:29:09.500]  要得罪生命
[00:29:09.500 --> 00:29:10.500]  我就犧牲自己
[00:29:10.500 --> 00:29:12.500]  只是聽聖經所說
[00:29:12.500 --> 00:29:15.500]  其實我們經歷了上帝的愛
[00:29:15.500 --> 00:29:17.500]  在敬拜、傳福音
[00:29:17.500 --> 00:29:20.500]  在我們的侍奉和學習
[00:29:20.500 --> 00:29:22.500]  我們常常說的四大本份
[00:29:22.500 --> 00:29:24.500]  當你參與的時候
[00:29:24.500 --> 00:29:28.500]  你會發覺每一個學習的課題
[00:29:28.500 --> 00:29:32.500]  都是幫助我們更加去認識神
[00:29:32.500 --> 00:29:35.500]  更加透過行動去操練自己
[00:29:35.500 --> 00:29:38.500]  懂得怎樣將主權交給主
[00:29:38.500 --> 00:29:40.500]  將主權交給主
[00:29:40.500 --> 00:29:43.500]  並不代表你是一個機械人
[00:29:43.500 --> 00:29:46.500]  你再沒有自主的能力
[00:29:46.500 --> 00:29:48.500]  神賜給我們一個更生的生命
[00:29:48.500 --> 00:29:53.500]  不是要取代我們自己坐司機位
[00:29:53.500 --> 00:29:57.500]  上帝從來沒有粗暴地去干預我們的生活
[00:29:57.500 --> 00:30:00.500]  其實在《雅歌書》裡已經告訴我們
[00:30:00.500 --> 00:30:04.500]  我們的上帝是一個等我們情願的神
[00:30:04.500 --> 00:30:06.500]  但是我們自己如果靠自己
[00:30:06.500 --> 00:30:08.500]  我又發覺好像控制不了自己
[00:30:08.500 --> 00:30:11.500]  正如說不要吃那麼多飯
[00:30:11.500 --> 00:30:13.500]  但是很想吃飯
[00:30:13.500 --> 00:30:14.500]  那怎麼辦呢?
[00:30:14.500 --> 00:30:16.500]  當你駕車不識路的時候
[00:30:16.500 --> 00:30:18.500]  你會怎樣做呢?
[00:30:18.500 --> 00:30:21.500]  以前就停下車問人
[00:30:21.500 --> 00:30:23.500]  現在沒有這回事了
[00:30:23.500 --> 00:30:25.500]  大家會用什麼呢?
[00:30:25.500 --> 00:30:27.500]  GPS嘛
