
[00:00:00.000 --> 00:00:03.080]  最近我不知道有沒有看過這一幅圖畫
[00:15:14.840 --> 00:15:16.400]  最後一條,很簡單
[00:15:16.400 --> 00:15:18.400]  就是如果老婆真的認錯了
[00:15:18.400 --> 00:15:22.360]  我們還是參考第一題
[00:15:22.360 --> 00:15:25.440]  那就是老婆永遠是對的
[00:15:25.440 --> 00:15:27.920]  律法
[00:15:27.920 --> 00:15:30.480]  是不是上帝頒佈律法
[00:15:30.480 --> 00:15:32.320]  就是要叫出一幫人
[00:15:32.320 --> 00:15:33.760]  讓你們覺得有罪
[00:15:33.760 --> 00:15:35.040]  然後你要找我
[00:15:35.040 --> 00:15:36.280]  然後我就拯救你
[00:15:36.280 --> 00:15:37.440]  是不是這樣呢?
[00:15:37.440 --> 00:15:39.240]  這麼有陰謀論
[00:15:39.240 --> 00:15:41.640]  這麼負面
[00:15:41.640 --> 00:15:43.240]  但其實我們發覺不是
[00:15:43.240 --> 00:15:45.680]  原來,你看看聖經
[00:15:45.680 --> 00:15:47.040]  在生命記
[00:15:47.040 --> 00:15:50.120]  上帝將頒佈律法的心意
[00:15:50.120 --> 00:15:52.000]  是很清楚的
[00:15:52.000 --> 00:15:54.760]  他不是要建立一幫律法主義者
[00:15:54.760 --> 00:15:57.320]  他是希望跟隨他這幫子民
[00:15:57.320 --> 00:15:59.080]  成為祭司的角度
[00:15:59.080 --> 00:16:00.480]  以及聖潔的子民
[00:16:00.480 --> 00:16:01.920]  當其餘世界的人
[00:16:01.920 --> 00:16:04.040]  見到這幫人的時候
[00:16:04.040 --> 00:16:05.400]  守住這律法
[00:16:05.400 --> 00:16:06.600]  或者守不了也好
[00:16:06.600 --> 00:16:08.520]  總之見到這律法就會嘩然
[00:16:08.520 --> 00:16:09.880]  我們一起讀好嗎?
[00:16:09.880 --> 00:16:10.520]  他怎麼說呢?
[00:16:10.520 --> 00:16:11.960]  在生命記一二三
[00:16:11.960 --> 00:16:15.720]  他說律法你們要謹守進行
[00:16:15.720 --> 00:16:18.400]  因為在萬民的眼中看來
[00:16:18.400 --> 00:16:21.560]  這就是你們的智慧和聰明
[00:16:21.560 --> 00:16:23.960]  他們一聽見這一切律例
[00:16:23.960 --> 00:16:25.760]  就必定說
[00:16:25.760 --> 00:16:29.120]  這大國的人真有智慧有聰明
[00:16:29.120 --> 00:16:33.240]  哪一個大國的人有神與他們這麼親近呢?
[00:16:33.240 --> 00:16:34.480]  像耶和華我們的神
[00:16:34.480 --> 00:16:36.760]  在我們每次呼求祂的時候
[00:16:36.760 --> 00:16:38.360]  與祂親近一樣
[00:16:38.360 --> 00:16:39.520]  又有哪一個大國
[00:16:39.520 --> 00:16:43.040]  有這樣公義的律例和典章呢?
[00:16:43.040 --> 00:16:46.040]  好像像我今天在你面前
[00:16:46.040 --> 00:16:49.480]  頒佈的一切律法
[00:16:49.480 --> 00:16:50.960]  很明顯聖經沒人看到
[00:16:50.960 --> 00:16:52.400]  上帝要頒佈律法
[00:16:52.400 --> 00:16:56.680]  是希望以色列人能夠分別為聖
[00:16:56.680 --> 00:16:58.760]  目的不是要他們守律法
[00:16:58.760 --> 00:16:59.440]  或者做律法
[00:16:59.440 --> 00:17:03.560]  只要用這件事去判斷或者去批評等等
[00:17:03.560 --> 00:17:05.760]  而是希望大家去守的時候
[00:17:05.760 --> 00:17:09.920]  不是要控制大家或者剝削自己的自由
[00:17:09.920 --> 00:17:14.440]  而是有些律法表明了神一種的屬性在當中
[00:17:14.440 --> 00:17:16.440]  無論你是回想十戒也好
[00:17:16.440 --> 00:17:18.720]  或者真是舊了有些律例典章
[00:17:18.720 --> 00:17:20.400]  都很清楚告訴你
[00:17:20.400 --> 00:17:24.520]  上帝的屬性就在這個律法那裡彰顯了
[00:17:24.520 --> 00:17:28.080]  祂的公義、聖潔、信實、良善、憐憫
[00:17:28.080 --> 00:17:30.160]  公平等等
[00:17:30.160 --> 00:17:33.720]  你都看到上帝希望藉著這些律法
[00:17:33.720 --> 00:17:36.240]  人能夠認識祂
[00:17:36.240 --> 00:17:37.920]  藉著這些律法
[00:17:37.920 --> 00:17:41.720]  祂的市民可以見證祂
[00:17:41.720 --> 00:17:44.000]  所以律法雖然是隱移
[00:17:44.000 --> 00:17:46.520]  但不是無用
[00:17:46.520 --> 00:17:49.120]  是要帶出實體是甚麼
[00:17:49.120 --> 00:17:50.920]  是真相是甚麼
[00:17:50.920 --> 00:17:56.240]  所以接著聖經說到真相和實體是甚麼
[00:17:56.240 --> 00:17:57.600]  我們一起讀一讀
[00:17:57.600 --> 00:18:02.600]  那些祭物卻使人每年都想起罪來
[00:18:02.600 --> 00:18:05.080]  因為公牛和山羊的罪
[00:18:05.080 --> 00:18:07.080]  不能把罪除去
[00:18:07.080 --> 00:18:10.360]  所以基督到世上來的時候就說
[00:18:10.360 --> 00:18:13.080]  祭物和禮物不是你所要的
[00:18:13.080 --> 00:18:15.720]  你卻為我預備了身體
[00:18:15.720 --> 00:18:18.680]  犯罪和贖罪罪不是你所喜悅的
[00:18:18.680 --> 00:18:19.880]  那時我說
[00:18:19.880 --> 00:18:21.120]  汗啊我來了
[00:18:21.120 --> 00:18:23.280]  經上已經記在我的事
[00:18:23.280 --> 00:18:26.840]  神啊我來是要遵守你的旨意
[00:18:26.840 --> 00:18:28.560]  我們憑著祂的旨意
[00:18:28.560 --> 00:18:31.400]  藉著耶穌基督一次獻上的身體
[00:18:31.400 --> 00:18:34.040]  就已經成聖
[00:18:34.040 --> 00:18:35.920]  希和書的作者在這裡
[00:18:35.920 --> 00:18:39.840]  很隆重地介紹影子的實體
[00:18:39.840 --> 00:18:40.960]  是甚麼
[00:18:40.960 --> 00:18:42.600]  影子的本體
[00:18:42.600 --> 00:18:44.720]  很明顯不是公牛和山羊
[00:18:44.720 --> 00:18:46.400]  是耶穌基督
[00:18:46.400 --> 00:18:48.080]  這段經文很有趣
[00:18:48.080 --> 00:18:48.560]  為甚麼呢
[00:18:48.560 --> 00:18:52.640]  因為它是引著詩篇第四十篇
[00:18:52.640 --> 00:18:55.120]  你看回詩篇第四十篇的時候
[00:18:55.120 --> 00:18:56.760]  你又會發覺很特別
[00:18:56.760 --> 00:18:57.360]  為甚麼呢
[00:18:57.360 --> 00:18:58.760]  因為第四十篇的原話
[00:18:58.760 --> 00:19:04.160]  說「積物和禮物不是你所要的」
[00:19:04.160 --> 00:19:07.400]  「你已經開通我的耳朵」
[00:19:07.400 --> 00:19:08.440]  你就會發覺
[00:19:08.440 --> 00:19:11.760]  希伯來書的作者為甚麼刪改聖經
[00:19:11.760 --> 00:19:13.920]  是否去改動了聖經
[00:19:13.920 --> 00:19:15.640]  但其實這個改動
[00:19:15.640 --> 00:19:17.080]  是一個特別的改動
[00:19:17.080 --> 00:19:18.720]  而也不是一個所謂改動
[00:19:18.720 --> 00:19:22.200]  是一個選擇
[00:19:22.200 --> 00:19:22.760]  甚麼意思呢
[00:19:22.760 --> 00:19:27.040]  就是說舊約聖經是希伯來文
[00:19:27.040 --> 00:19:30.000]  我們稱之為馬索拉抄本
[00:19:30.000 --> 00:19:31.160]  它是真的這樣寫的
[00:19:31.160 --> 00:19:34.200]  它是真的寫「你已經開通我的耳朵」
[00:19:34.200 --> 00:19:36.600]  但它這次為甚麼會選擇
[00:19:36.600 --> 00:19:38.880]  「你為我預備了身體」呢
[00:19:38.880 --> 00:19:40.800]  因為我們知道有另一本聖經
[00:19:40.800 --> 00:19:42.560]  叫做「七十四億本」
[00:19:42.560 --> 00:19:44.080]  在當時來說
[00:19:44.080 --> 00:19:46.560]  耶穌基督都會引用這個聖經
[00:19:46.560 --> 00:19:47.480]  這是甚麼聖經呢
[00:19:47.480 --> 00:19:50.560]  這只是將希伯來文翻譯成希臘文
[00:19:50.560 --> 00:19:51.720]  當時的希臘文化
[00:19:51.720 --> 00:19:54.920]  他就翻譯了一個翻譯版的聖經
[00:19:54.920 --> 00:19:57.600]  這個翻譯版的聖經就這樣去改動
[00:19:57.600 --> 00:20:01.600]  就叫做「你為我預備了身體」
[00:20:01.600 --> 00:20:05.520]  而作者他只是選擇了這個版本而已
[00:20:05.520 --> 00:20:07.480]  那為甚麼會選擇這個版本呢
[00:20:07.480 --> 00:20:09.800]  這個版本很明顯他要選擇的
[00:20:09.800 --> 00:20:11.960]  他不說我打通我的耳朵
[00:20:11.960 --> 00:20:13.840]  他是說「預備身體」
[00:20:13.840 --> 00:20:16.520]  他很明顯地告訴我們
[00:20:16.520 --> 00:20:20.360]  這個真正的祭生是耶穌基督
[00:20:20.360 --> 00:20:22.280]  耶穌基督就是那個祭生
[00:20:22.280 --> 00:20:23.880]  就是那個祭物
[00:20:23.880 --> 00:20:26.560]  並不是你們現在在搞的那些山羊和羔羊
[00:20:26.560 --> 00:20:27.920]  因為你知道以前那些人
[00:20:27.920 --> 00:20:32.240]  獻祭搞一大輪最多的事情是甚麼呢
[00:20:32.240 --> 00:20:33.480]  就是搞食物
[00:20:33.480 --> 00:20:34.480]  就是搞獻祭
[00:20:34.480 --> 00:20:37.000]  就是搞那隻羊和那隻牛
[00:20:37.000 --> 00:20:38.040]  又不可以殘渣
[00:20:38.040 --> 00:20:38.880]  又不可以怎樣
[00:20:38.880 --> 00:20:40.840]  那東西是很重要的
[00:20:40.840 --> 00:20:42.600]  他花了很多時間
[00:20:42.600 --> 00:20:44.240]  但這些是影兒
[00:20:44.240 --> 00:20:48.080]  今天我們花了最多時間的是甚麼
[00:20:48.080 --> 00:20:51.040]  影兒
[00:20:51.040 --> 00:20:52.880]  如果我們知道
[00:20:52.880 --> 00:20:56.200]  羔羊和羔羊不是那個祭生的時候
[00:20:56.200 --> 00:20:57.440]  我們就問
[00:20:57.440 --> 00:21:01.000]  那他和耶穌基督有甚麼分別
[00:21:01.000 --> 00:21:02.160]  經文很明顯地讓我看到
[00:21:02.160 --> 00:21:03.520]  第一
[00:21:03.520 --> 00:21:06.760]  羔羊和羔羊的血是不能夠將罪除去的
[00:21:06.760 --> 00:21:07.680]  你搞了那麼久
[00:21:07.680 --> 00:21:09.880]  你也會有罪的
[00:21:09.880 --> 00:21:10.480]  但是
[00:21:10.480 --> 00:21:12.400]  耶穌基督一次獻上
[00:21:12.400 --> 00:21:13.720]  不單止除了我們的罪
[00:21:13.720 --> 00:21:15.240]  我們是成聖
[00:21:15.240 --> 00:21:18.200]  當然這說的是在地位上的成聖
[00:21:18.200 --> 00:21:19.000]  另一個
[00:21:19.000 --> 00:21:21.240]  比較細小一點
[00:21:21.240 --> 00:21:22.840]  就是
[00:21:22.840 --> 00:21:23.800]  這個字
[00:21:23.800 --> 00:21:25.680]  想起
[00:21:25.680 --> 00:21:27.200]  在這段經文說
[00:21:27.200 --> 00:21:31.520]  公牛和山羊是令人想起甚麼
[00:21:31.520 --> 00:21:33.400]  想起罪
[00:21:33.400 --> 00:21:34.760]  但是
[00:21:34.760 --> 00:21:36.520]  他在說
[00:21:36.520 --> 00:21:37.680]  想起這個字
[00:21:37.680 --> 00:21:40.520]  其實是用耶穌基督所寫的那個字
[00:21:40.520 --> 00:21:42.440]  耶穌基督設立聖餐的時候
[00:21:42.440 --> 00:21:43.840]  他說
[00:21:43.840 --> 00:21:47.160]  你們要如此行為的是甚麼
[00:21:47.160 --> 00:21:48.080]  紀念我
[00:21:48.080 --> 00:21:50.720]  紀念我就是想起這個字
[00:21:50.720 --> 00:21:54.880]  意思就是我們領受耶穌基督的身體和血的時候
[00:21:54.880 --> 00:21:56.400]  你會想起甚麼
[00:21:56.400 --> 00:21:58.760]  你會想起耶穌基督的恩惠
[00:21:58.760 --> 00:22:01.840]  你是想起耶穌基督的恩典
[00:22:01.840 --> 00:22:05.400]  所以為甚麼我們經常說要默想十家
[00:22:05.400 --> 00:22:07.400]  為甚麼我們要默想上帝
[00:22:07.400 --> 00:22:08.960]  因為你默想上帝的工作的時候
[00:22:08.960 --> 00:22:11.360]  你就會想起耶穌的恩典
[00:22:11.360 --> 00:22:12.520]  否則很多事情
[00:22:12.520 --> 00:22:13.840]  其實你想起的時候
[00:22:13.840 --> 00:22:15.320]  你都會想起很多罪
[00:22:15.320 --> 00:22:16.640]  你看很多東西的時候
[00:22:16.640 --> 00:22:17.840]  都有很多罪
[00:22:17.840 --> 00:22:18.600]  你思想很多事情
[00:22:18.600 --> 00:22:20.000]  都會想起很多罪
[00:22:20.000 --> 00:22:22.400]  無論是很簡單的一條褲子和一支筆
[00:22:22.400 --> 00:22:25.080]  都可能想起罪
[00:22:25.080 --> 00:22:26.240]  有個弟兄說
[00:22:26.240 --> 00:22:28.440]  他望著一支原子筆
[00:22:28.440 --> 00:22:29.720]  原子筆就是
[00:22:29.720 --> 00:22:31.480]  他就想起罪
[00:22:31.480 --> 00:22:32.600]  因為這麼簡單的原子筆
[00:22:32.600 --> 00:22:34.640]  為甚麼會想起罪
[00:22:34.640 --> 00:22:37.120]  因為他說他小時候很喜歡偷東西
[00:22:37.120 --> 00:22:38.160]  每次去文具店
[00:22:38.160 --> 00:22:40.560]  看到一些漂亮的原子筆就偷
[00:22:40.560 --> 00:22:43.160]  他說第一次被警察逼進警署
[00:22:43.160 --> 00:22:44.840]  就是因為偷那支原子筆
[00:22:44.840 --> 00:22:46.360]  他說今天看到原子筆
[00:22:46.360 --> 00:22:48.120]  他就想起罪
[00:22:48.120 --> 00:22:51.720]  原子筆讓他想起罪
[00:22:51.720 --> 00:22:53.120]  但今天十字架
[00:22:53.120 --> 00:22:56.080]  讓他想起耶穌基督的赦免和恩惠
[00:22:56.080 --> 00:22:57.400]  有沒有一些東西在你心中
[00:22:57.400 --> 00:22:58.720]  你一想起
[00:22:58.720 --> 00:23:01.160]  就想起罪
[00:23:01.160 --> 00:23:03.040]  但今天上帝告訴你
[00:23:03.040 --> 00:23:05.480]  罪已經赦免了
[00:23:05.480 --> 00:23:06.800]  因為你要想起的
[00:23:06.800 --> 00:23:10.880]  就是耶穌基督十字架
[00:23:10.880 --> 00:23:12.040]  最後
[00:23:12.040 --> 00:23:15.600]  這個公牛和山羊
[00:23:15.600 --> 00:23:17.200]  和耶穌基督的分別
[00:23:17.200 --> 00:23:18.920]  是甚麼呢
[00:23:18.920 --> 00:23:20.400]  聖經沒有說
[00:23:20.400 --> 00:23:22.160]  但我想到的
[00:23:22.160 --> 00:23:28.360]  你想不想到
[00:23:28.360 --> 00:23:29.840]  很簡單
[00:23:29.840 --> 00:23:31.480]  一個是自願
[00:23:31.480 --> 00:23:34.280]  一個不是自願
[00:23:34.280 --> 00:23:35.960]  一個是自願的滯生
[00:23:35.960 --> 00:23:38.640]  一個不是自願的滯生
[00:23:38.640 --> 00:23:39.400]  你有沒有想起
[00:23:39.400 --> 00:23:41.440]  想到那個祭司
[00:23:41.440 --> 00:23:42.480]  看見那些人獻祭的時候
[00:23:42.480 --> 00:23:44.360]  拉著牛和羊過來
[00:23:44.360 --> 00:23:45.440]  那些牛和羊會說
[00:23:45.440 --> 00:23:47.080]  嗯,咩
[00:23:47.080 --> 00:23:48.960]  好啊,我們上去獻祭
[00:23:48.960 --> 00:23:50.800]  我們是自願的
[00:23:50.800 --> 00:23:51.960]  沒有的
[00:23:51.960 --> 00:23:54.040]  公牛和山羊
[00:23:54.040 --> 00:23:55.160]  很多時候是被迫的
[00:23:55.160 --> 00:23:56.560]  你拖他們去
[00:23:56.560 --> 00:23:58.000]  甚至你知道殺牛的時候
[00:23:58.000 --> 00:23:59.840]  那些牛有時候會怎樣
[00:23:59.840 --> 00:24:02.160]  會流淚的
[00:24:02.160 --> 00:24:02.880]  耶穌基督呢
[00:24:02.880 --> 00:24:05.000]  耶穌基督也有掙扎過
[00:24:05.000 --> 00:24:07.080]  但耶穌基督是自願的
[00:24:07.080 --> 00:24:10.120]  祂這個滯生是自願走上去的
[00:24:10.120 --> 00:24:12.480]  祂不是強行的
[00:24:12.480 --> 00:24:13.720]  那這個代表甚麼
[00:24:13.720 --> 00:24:16.000]  今天你是活滯
[00:24:16.000 --> 00:24:17.640]  今天我們是活滯
[00:24:17.640 --> 00:24:18.960]  我們也是滯生
[00:24:18.960 --> 00:24:20.520]  我們是活滯
[00:24:20.520 --> 00:24:21.400]  但我想問問你
[00:24:21.400 --> 00:24:24.000]  你是自願還是甘願
[00:24:24.000 --> 00:24:29.040]  還是說你是被人拖的
[00:24:29.040 --> 00:24:30.640]  你不是很自願
[00:24:30.640 --> 00:24:32.000]  為甚麼不是很自願呢
[00:24:32.000 --> 00:24:34.800]  因為現在說的是要劏你
[00:24:34.800 --> 00:24:36.640]  是要劏你
[00:24:36.640 --> 00:24:38.920]  不是給你獎品
[00:24:38.920 --> 00:24:41.960]  當然我們有十格冠冕
[00:24:41.960 --> 00:24:44.040]  但我們要學習耶穌基督
[00:24:44.040 --> 00:24:45.040]  是要自願的
[00:24:45.040 --> 00:24:46.760]  無論前面有多艱難
[00:24:46.760 --> 00:24:48.840]  多少困難在前面
[00:24:48.840 --> 00:24:49.840]  你甘不甘願
[00:24:49.840 --> 00:24:53.560]  像耶穌基督那樣成為滯生
[00:24:53.560 --> 00:24:54.600]  當說到這裡的時候
[00:24:54.600 --> 00:24:55.600]  我記得我上個星期
[00:24:55.600 --> 00:24:58.560]  跟一班Faith的姊妹弟兄
[00:24:58.560 --> 00:25:00.480]  去見一個宣教士
[00:25:00.480 --> 00:25:02.000]  這個宣教士
[00:25:02.000 --> 00:25:04.520]  他叫做高科記
[00:25:04.520 --> 00:25:05.400]  我忘記了
[00:25:05.400 --> 00:25:06.240]  叫做高科
[00:25:06.240 --> 00:25:07.080]  我覺得你很可愛
[00:25:07.080 --> 00:25:07.840]  為甚麼叫做高科
[00:25:07.840 --> 00:25:09.000]  我忘記了
[00:25:09.000 --> 00:25:11.520]  因為他說以前科舉的時候
[00:25:11.520 --> 00:25:13.800]  他爸爸幫他起了名
[00:25:13.800 --> 00:25:14.400]  叫做高科
[00:25:14.400 --> 00:25:16.280]  他太太叫做興悅
[00:25:16.280 --> 00:25:17.880]  Alex和Nicole
[00:25:17.880 --> 00:25:21.600]  他們是在南非當中做宣教的工作
[00:25:21.600 --> 00:25:23.600]  南非是一個很特別的國家
[00:25:23.600 --> 00:25:25.200]  我不知道大家對它有多熟悉
[00:25:25.200 --> 00:25:26.480]  或者多陌生
[00:25:26.480 --> 00:25:28.320]  南非是唯一一個國家
[00:25:28.320 --> 00:25:31.920]  有三個首都
[00:25:31.920 --> 00:25:36.640]  其中一個首都叫做比納托尼亞
[00:25:36.640 --> 00:25:37.960]  Pretoria
[00:25:37.960 --> 00:25:41.400]  因為南非以前被英國統治過
[00:25:41.400 --> 00:25:43.400]  所以那些東西很Toria的
[00:25:43.400 --> 00:25:44.800]  很什麼Toria
[00:25:44.800 --> 00:25:45.880]  如果你記得
[00:25:45.880 --> 00:25:47.800]  南非有一個很出名的城市
[00:25:47.800 --> 00:25:50.160]  叫做約翰尼斯本
[00:25:50.160 --> 00:25:54.240]  John Hainesburg
[00:25:54.240 --> 00:25:55.760]  為甚麼名字那麼奇怪
[00:25:55.760 --> 00:25:58.240]  因為它又被荷蘭人統治過
[00:25:58.240 --> 00:26:01.160]  南非基本上很多時候
[00:26:01.160 --> 00:26:03.240]  如果你聽過新聞
[00:26:03.240 --> 00:26:04.960]  種族隔離
[00:26:04.960 --> 00:26:06.400]  白人和黑人
[00:26:06.400 --> 00:26:08.800]  打得亂七八糟
[00:26:08.800 --> 00:26:11.400]  所以當時的地方是很危險的
[00:26:11.400 --> 00:26:14.320]  很多時候到處都有爆炸
[00:26:14.320 --> 00:26:17.480]  或者是拘禁你等等
[00:26:17.480 --> 00:26:18.800]  Alex就說
[00:26:18.800 --> 00:26:22.160]  其實每一個中國人在當時生活
[00:26:22.160 --> 00:26:23.640]  好像我們經常聽到的
[00:26:23.640 --> 00:26:25.000]  在南美那些都是
[00:26:25.000 --> 00:26:26.760]  每一個中國人在海外
[00:26:26.760 --> 00:26:29.840]  你都起碼經歷過一次被人打劫
[00:26:29.840 --> 00:26:31.440]  你沒有被人打劫過
[00:26:31.440 --> 00:26:32.640]  你都不是住在當地的
[00:26:32.640 --> 00:26:34.080]  你可能是遊客而已
[00:26:34.080 --> 00:26:35.080]  是這樣的
[00:26:35.080 --> 00:26:38.200]  但他說在南非是升級的
[00:26:38.200 --> 00:26:39.720]  不單止是打劫
[00:26:39.720 --> 00:26:41.400]  是擄劫
[00:26:41.400 --> 00:26:42.120]  什麼意思
[00:26:42.120 --> 00:26:46.160]  就是說因為南非的拘捕的程度
[00:26:46.160 --> 00:26:49.960]  和被人打劫的程度差不多
[00:26:49.960 --> 00:26:54.960]  他說當地有很多華人做生意
[00:26:54.960 --> 00:26:58.000]  有個商人真的被人擄劫了
[00:26:58.000 --> 00:26:59.320]  他沒有什麼親朋戚友
[00:26:59.320 --> 00:27:01.000]  他自己本身是一條針
[00:27:01.000 --> 00:27:03.520]  他要自己贖回自己
[00:27:03.520 --> 00:27:04.920]  那怎麼贖呢
[00:27:04.920 --> 00:27:07.960]  那些賊就叫他寫一個欠條
[00:27:07.960 --> 00:27:08.760]  給他一個欠條
[00:27:08.760 --> 00:27:09.480]  我放你走
[00:27:09.480 --> 00:27:11.440]  你欠條你欠我多少錢
[00:27:11.440 --> 00:27:12.120]  我放了你之後
[00:27:12.120 --> 00:27:14.440]  麻煩你自己給我錢
[00:27:14.440 --> 00:27:15.680]  這樣也可以的
[00:27:15.680 --> 00:27:17.840]  就是無法無天
[00:27:17.840 --> 00:27:18.760]  就是我綁架了你
[00:27:18.760 --> 00:27:20.400]  他不會說你不要報警
[00:27:20.400 --> 00:27:22.360]  他說你要給我錢
[00:27:22.360 --> 00:27:23.480]  就是很奇怪
[00:27:23.480 --> 00:27:25.880]  所以其實那時候Alex
[00:27:25.880 --> 00:27:29.680]  他也經歷過一個生死的關頭
[00:27:29.680 --> 00:27:31.440]  他說這真的是上帝給他印電
[00:27:31.440 --> 00:27:32.040]  什麼意思呢
[00:27:32.040 --> 00:27:32.920]  他不是這個家庭
[00:27:32.920 --> 00:27:35.040]  那時候是原生家庭
[00:27:35.040 --> 00:27:36.320]  他那時候小時候
[00:27:36.320 --> 00:27:38.320]  就是住了好幾年之後
[00:27:38.320 --> 00:27:41.120]  他說有一次真的有三個南非黑人
[00:27:41.120 --> 00:27:41.720]  很大隻的
[00:27:41.720 --> 00:27:43.480]  就是走進去拿著槍
[00:27:43.480 --> 00:27:45.400]  去洗劫他家
[00:27:45.400 --> 00:27:46.760]  真的洗劫了
[00:27:46.760 --> 00:27:48.800]  還有就是將他綁住
[00:27:48.800 --> 00:27:51.480]  綁住然後就拿他的東西
[00:27:51.480 --> 00:27:54.680]  他說因為那裡的人是不戴面罩的
[00:27:54.680 --> 00:27:58.360]  就是無論有沒有新冠肺炎都不戴面罩
[00:27:58.360 --> 00:28:00.560]  他說打劫的時候都不戴面罩
[00:28:00.560 --> 00:28:02.680]  他說通常這些打劫員
[00:28:02.680 --> 00:28:04.560]  就順便殺了你
[00:28:04.560 --> 00:28:06.320]  他用的那個字叫順便
[00:28:06.320 --> 00:28:07.560]  就是順便殺了你
[00:28:07.560 --> 00:28:08.440]  很恐怖
[00:28:08.440 --> 00:28:10.520]  他說那次那三個人來到的時候
[00:28:10.520 --> 00:28:12.160]  就是已經擄劫了所有東西
[00:28:12.160 --> 00:28:14.160]  那個人就叫他推他出去
[00:28:14.160 --> 00:28:17.560]  接著差不多是用槍指著他的頭
[00:28:17.560 --> 00:28:20.160]  他想著順便也被人殺了
[00:28:20.160 --> 00:28:21.560]  但是在那一刻
[00:28:21.560 --> 00:28:23.320]  他外面那個看水的那個
[00:28:23.320 --> 00:28:25.160]  就不知道收到什麼風
[00:28:25.160 --> 00:28:26.600]  立刻彈劫給裡面
[00:28:26.600 --> 00:28:28.440]  就是本來要殺他的人
[00:28:28.440 --> 00:28:29.840]  就告訴他要走了
[00:28:29.840 --> 00:28:31.080]  就是因為有警察來又怎樣
[00:28:31.080 --> 00:28:33.160]  最後他就沒有殺他
[00:28:33.160 --> 00:28:35.120]  就是沒有做到這個順便
[00:28:35.120 --> 00:28:37.400]  所以他那次經歷他發覺之後
[00:28:37.400 --> 00:28:40.400]  他覺得上帝是救回他的生命
[00:28:40.400 --> 00:28:42.200]  就是他撿回一條命回來的
[00:28:42.200 --> 00:28:44.760]  明明那個槍已經被人指著頭
[00:28:44.760 --> 00:28:47.520]  但是都死不了
[00:28:47.520 --> 00:28:48.560]  後來他蒙照
[00:28:48.560 --> 00:28:50.320]  他蒙照他就去了台灣
[00:28:50.320 --> 00:28:51.000]  跟他太太
[00:28:51.000 --> 00:28:51.960]  他認識了他太太
[00:28:51.960 --> 00:28:52.960]  然後後來蒙照
[00:28:52.960 --> 00:28:55.720]  兩個人就去了台灣讀神學
[00:28:55.720 --> 00:28:56.760]  讀了幾年
[00:28:56.760 --> 00:29:00.520]  兩個小孩都在台灣出生
[00:29:00.520 --> 00:29:02.360]  讀完神學
[00:29:02.360 --> 00:29:03.320]  普天下
[00:29:03.320 --> 00:29:05.000]  很多工場
[00:29:05.000 --> 00:29:05.960]  他們又會說國語
[00:29:05.960 --> 00:29:08.280]  他太太是東北人
[00:29:08.280 --> 00:29:11.800]  去哪裡都可以做牧師
[00:29:11.800 --> 00:29:12.960]  但是他說不是
[00:29:12.960 --> 00:29:15.960]  他要回到南非這個地方
[00:29:15.960 --> 00:29:17.600]  他要回到這麼危險的地方
[00:29:17.600 --> 00:29:18.520]  他也要回去
[00:29:18.520 --> 00:29:19.520]  他選擇要回去
[00:29:19.520 --> 00:29:21.640]  這個是他自願回去
[00:29:21.640 --> 00:29:24.440]  好像耶穌基督那樣他是自願
[00:29:24.440 --> 00:29:27.640]  他是獻上
[00:29:27.640 --> 00:29:28.720]  我問他
[00:29:28.720 --> 00:29:30.520]  我說其實真的很危險
[00:29:30.520 --> 00:29:33.520]  你這樣回去你怎麼辦
[00:29:33.520 --> 00:29:34.440]  他說沒辦法
[00:29:34.440 --> 00:29:36.560]  因為他知道那裡的人
[00:29:36.560 --> 00:29:40.280]  其實有不少華人在那裡做生意
[00:29:40.280 --> 00:29:42.120]  那些華人的心態是怎樣呢
[00:29:42.120 --> 00:29:43.760]  他說那些華人的心態就是說
[00:29:43.760 --> 00:29:45.960]  如果我不得到全世界
[00:29:45.960 --> 00:29:47.440]  但是我仍然活著
[00:29:47.440 --> 00:29:49.280]  有什麼益處呢
[00:29:49.280 --> 00:29:50.960]  他的邏輯是這樣的
[00:29:50.960 --> 00:29:52.560]  你聽不聽得明白
[00:29:52.560 --> 00:29:54.160]  如果我賺不到全世界
[00:29:54.160 --> 00:29:56.480]  我仍然活著
[00:29:56.480 --> 00:29:58.480]  我有什麼益處呢
[00:29:58.480 --> 00:30:01.440]  這個完全跟我們基督教的思想是
[00:30:01.440 --> 00:30:02.360]  本末倒置的
[00:30:02.360 --> 00:30:04.160]  我們基督教是怎樣的
[00:30:04.160 --> 00:30:06.120]  人若賺得全世界
[00:30:06.120 --> 00:30:07.720]  卻賠上生命
[00:30:07.720 --> 00:30:09.400]  那有什麼好處呢
[00:30:09.400 --> 00:30:11.880]  他就說他要將這一樣基督
[00:30:11.880 --> 00:30:14.680]  上帝的信息和恩典
[00:30:14.680 --> 00:30:15.840]  告訴那裡的人
[00:30:15.840 --> 00:30:17.640]  讓他釋放那些人
[00:30:17.640 --> 00:30:19.400]  因為剛才他們的思維
[00:30:19.400 --> 00:30:20.280]  我賺不到全世界
[00:30:20.280 --> 00:30:20.960]  我仍然活著
[00:30:20.960 --> 00:30:21.560]  我有什麼益處呢
[00:30:21.560 --> 00:30:24.520]  這是一個很拘禁的一種
[00:30:24.520 --> 00:30:27.440]  被關注的一種思維
