
[00:00:00.000 --> 00:00:03.760]  各位親愛的弟兄姐妹,早上好!
[00:21:20.800 --> 00:21:25.000]  我不知道你有沒有被人離棄的這種經歷。
[00:21:25.000 --> 00:21:27.600]  那是非常痛苦難擔的。
[00:21:27.600 --> 00:21:30.720]  特別是被你所愛的人離棄的時候,
[00:21:30.720 --> 00:21:35.000]  心中那種痛苦真的是無法形容。
[00:21:35.000 --> 00:21:41.280]  我記得在86年,當我決定要堅持神給我的帶領,
[00:21:41.280 --> 00:21:43.840]  放下建築師的這個職業,
[00:21:43.840 --> 00:21:46.920]  要去唸神學的時候,父母親極力地反對,
[00:21:46.920 --> 00:21:48.920]  到後來他們沒有辦法。
[00:21:48.920 --> 00:21:52.280]  我記得臨走前,我父母親,我爸爸說了一句,
[00:21:52.280 --> 00:21:56.480]  令我一生難忘,也是讓我非常難過的一句話,
[00:21:56.480 --> 00:21:59.240]  他說,你走,你走你的路,
[00:21:59.240 --> 00:22:02.360]  從此以後不要向我們要一分錢。
[00:22:02.360 --> 00:22:04.960]  我記得當時我離開家,坐上飛機,
[00:22:04.960 --> 00:22:09.000]  從馬來西亞飛回到美國來的時候,
[00:22:09.000 --> 00:22:16.480]  我心中那種孤單,那種寂寞,那種傷痛,
[00:22:16.480 --> 00:22:20.840]  被離棄了,好像爸爸不要我了。
[00:22:20.840 --> 00:22:22.760]  這時候耶穌掛在十字架上說,
[00:22:22.760 --> 00:22:27.840]  我的神啊,我的神啊,你爲什麼離棄我呢?
[00:22:27.840 --> 00:22:30.080]  但祂在地上33年半的時間裏面,
[00:22:30.080 --> 00:22:36.800]  沒有一個時刻天父曾離開過祂。
[00:22:36.800 --> 00:22:42.400]  他們是三位一體合在一起的獨一無二的真神。
[00:22:42.400 --> 00:22:45.280]  那是因爲我們世人罪的緣故,
[00:22:45.280 --> 00:22:47.400]  就在那一剎那,
[00:22:47.400 --> 00:22:51.240]  整個大地被罪惡、黑暗籠罩的時候,
[00:22:51.240 --> 00:22:55.960]  天父那時候必須因爲我們世人的罪,
[00:22:55.960 --> 00:23:00.560]  掩面不看他親愛的兒子。
[00:23:00.560 --> 00:23:05.720]  這是耶穌基督這樣地愛你,如此地愛你。
[00:23:05.720 --> 00:23:12.640]  所以以色列書53章第6節再次解釋爲什麼天父會離棄他。
[00:23:12.640 --> 00:23:18.400]  我們都如羊走迷,個人偏行己路,以後化死誰的罪孽?
[00:23:18.400 --> 00:23:19.960]  一起來讀一讀來。
[00:23:19.960 --> 00:23:24.400]  我們衆人的罪孽都歸在他身上。
[00:23:24.400 --> 00:23:27.680]  我們都如羊,既然我是好牧人爲羊舍命,
[00:23:27.680 --> 00:23:29.760]  不是爲那些很聽話的羊,
[00:23:29.760 --> 00:23:32.800]  爲那些不聽話的羊,偏行己路的羊,
[00:23:32.800 --> 00:23:38.120]  頂撞神、違背神、抗拒神的偏行己路,以後化身,
[00:23:38.120 --> 00:23:43.720]  使我們衆人的罪孽都歸在他身上。
[00:23:43.720 --> 00:23:45.360]  你可以想象嗎?
[00:23:45.360 --> 00:23:48.040]  一個完全無罪的人,完全公義的人,
[00:23:48.040 --> 00:23:50.760]  需要單單撕下所有人的罪孽,
[00:23:50.760 --> 00:23:54.960]  接受這個罪的最大的刑罰。
[00:23:54.960 --> 00:24:00.720]  而且耶穌基督爲你、爲我付上了最大的代價。
[00:24:00.720 --> 00:24:04.920]  什麼代價呢? 生命的代價。
[00:24:04.920 --> 00:24:07.800]  耶穌基督爲我們付上了最大的代價,
[00:24:07.800 --> 00:24:10.800]  就是生命的代價。
[00:24:10.800 --> 00:24:16.160]  其實耶穌基督,他是一個完全公義、
[00:24:16.160 --> 00:24:22.720]  完全在他身上找不到任何犯罪證據的一個人。
[00:24:22.720 --> 00:24:23.920]  怎麼知道呢?
[00:24:23.920 --> 00:24:29.160]  當時的巡撫彼拉多在審問耶穌基督的過程當中,
[00:24:29.160 --> 00:24:33.440]  非常仔細地審問,你可以想象羅馬官員,
[00:24:33.440 --> 00:24:38.840]  他們做事情是非常嚴謹嚴格。
[00:24:38.840 --> 00:24:43.440]  他非常細心嚴格地審問耶穌基督以後,
[00:24:43.440 --> 00:24:49.120]  根本找不出耶穌基督任何應該要判死刑的證據。
[00:24:49.120 --> 00:24:52.360]  因此他想要把耶穌基督放了,
[00:24:52.360 --> 00:24:56.400]  就抓了另外一個殺人放火的巴拉巴來,
[00:24:56.400 --> 00:25:01.120]  盼望這些羣衆能夠看見這個殺人放火的大強盜,
[00:25:01.120 --> 00:25:06.560]  跟這位無辜的耶穌比較之下,他們可以放過耶穌一馬?
[00:25:06.560 --> 00:25:09.640]  我們看看在路加福音23章22節,
[00:25:09.640 --> 00:25:13.080]  所以彼拉多這裏說第三次對他們說,
[00:25:13.080 --> 00:25:16.480]  這些羣衆說爲什麼這人做了什麼惡事,
[00:25:16.480 --> 00:25:19.040]  我並沒有查出他什麼該死的罪來,
[00:25:19.040 --> 00:25:22.560]  所以我要折打他,把他釋放了。
[00:25:22.560 --> 00:25:24.720]  這位巡撫羅馬的大官說,
[00:25:24.720 --> 00:25:28.240]  我在他身上找不到任何該死的罪,
[00:25:28.240 --> 00:25:31.760]  爲什麼你們一定要釘他十字架呢?
[00:25:31.760 --> 00:25:34.040]  爲什麼一定要把他置於死地呢?
[00:25:34.040 --> 00:25:36.080]  沒想到羣衆他們的回覆是說,
[00:25:36.080 --> 00:25:40.240]  釘他十字架,釘他十字架,釘他十字架。
[00:25:40.240 --> 00:25:42.560]  你可以想象這些人當中很多人,
[00:25:42.560 --> 00:25:48.160]  可能有不少人是曾經被耶穌基督用無名惡語餵飽的羣衆,
[00:25:48.160 --> 00:25:50.640]  可能這些人當中有些人是他們的親人,
[00:25:50.640 --> 00:25:54.240]  可能他們的親朋好友曾經得了耶穌基督的醫治,
[00:25:54.240 --> 00:25:57.280]  可能他們曾經得了耶穌基督的憐憫,
[00:25:57.280 --> 00:26:02.400]  但是如今他們卻說,釘他十字架,釘他十字架。
[00:26:02.400 --> 00:26:06.400]  羣衆說,我根本找不到任何該死的罪呀,
[00:26:06.400 --> 00:26:11.040]  爲什麼呢?爲什麼呢?
[00:26:11.040 --> 00:26:16.960]  後來彼得,這位耶穌基督的門徒彼得,
[00:26:16.960 --> 00:26:19.760]  他就爲耶穌基督做見證。
[00:26:19.760 --> 00:26:24.240]  彼得是所有門徒當中最有資格爲耶穌基督做見證,
[00:26:24.240 --> 00:26:28.320]  因爲他不但自己經歷了耶穌基督的愛,
[00:26:28.320 --> 00:26:31.280]  經歷了耶穌基督的饒恕與赦免,
[00:26:31.280 --> 00:26:34.880]  他過去如何的衝動,如何的驕傲自大,
[00:26:34.880 --> 00:26:37.520]  甚至三次不認耶穌,
[00:26:37.520 --> 00:26:44.400]  可以說他跌到生命中最低最低的低谷裏面,
[00:26:44.400 --> 00:26:47.600]  那是耶穌基督重新讓他能夠站立起來。
[00:26:47.600 --> 00:26:51.520]  在彼得前書第二章,我們看看第二十二節到二十四節,
[00:26:51.520 --> 00:26:55.840]  彼得如此爲耶穌做見證時,他並沒有犯罪,口裏也沒有詭詐。
[00:26:55.840 --> 00:27:00.640]  這位和耶穌基督日夜相處了三年半的彼得,
[00:27:00.640 --> 00:27:04.160]  他說他並沒有犯罪,口裏也沒有詭詐,
[00:27:04.160 --> 00:27:07.600]  他被罵不還口,受害不受威嚇的話,
[00:27:07.600 --> 00:27:11.680]  只將自己交託那按公義審判人的主。
[00:27:11.680 --> 00:27:14.240]  那二十四節,他被掛在木頭上,
[00:27:14.240 --> 00:27:20.000]  輕聲擔當了我們的罪,使我們既然在罪上時就得在義上活,
[00:27:20.000 --> 00:27:24.560]  因他受了鞭傷,你們便得了醫治。
[00:27:24.560 --> 00:27:30.640]  他是引用以賽亞書五十三章裏面所講的,彼得說我可以做見證,
[00:27:30.640 --> 00:27:35.120]  這位耶穌基督,他是完全無罪,
[00:27:35.120 --> 00:27:40.960]  他乃是爲你我負上了罪的刑罰。
[00:27:40.960 --> 00:27:46.400]  因此彼得說,因他受了鞭傷,你們要得醫治。
[00:27:46.400 --> 00:27:49.200]  親愛的弟兄姐妹,朋友們,
[00:27:49.200 --> 00:27:53.760]  你現在是否心中有很多憂患,很多的痛苦,
[00:27:53.760 --> 00:27:56.000]  甚至身上有很多的疾病?
[00:27:56.000 --> 00:28:02.880]  耶穌基督在十字架上已經爲你受了鞭傷,要使你得醫治。
[00:28:02.880 --> 00:28:05.760]  你只可以按守在你病痛的地方說主,我感謝讚美你,
[00:28:05.760 --> 00:28:08.640]  我領受你十字架鞭傷所帶來的醫治,
[00:28:08.640 --> 00:28:11.280]  要宣告主,你的醫治在我身上。
[00:28:11.280 --> 00:28:13.600]  因爲你受了鞭傷,我得醫治了。
[00:28:13.600 --> 00:28:17.440]  這乃是彼得自己親身的見證,告訴我們,
[00:28:17.440 --> 00:28:22.880]  耶穌基督的確爲我們擔當了一切的憂患,揹負一切的重擔。
[00:28:22.880 --> 00:28:28.400]  沒有別的原因,就是因爲耶穌基督太愛你了。
[00:28:28.400 --> 00:28:32.400]  就是因爲耶穌基督太愛我了,耶穌基督太愛你了。
[00:28:32.400 --> 00:28:36.000]  而且耶穌愛你是愛你到底,阿們。
[00:28:36.000 --> 00:28:41.760]  我們一起來讀一遍,耶穌愛你就愛你到底。
[00:28:41.760 --> 00:28:46.320]  耶穌爲你自願受害受苦,耶穌爲你擔當所有的罪的刑罰,
[00:28:46.320 --> 00:28:53.040]  最重要的原因是因爲耶穌愛你就愛你到底。
[00:28:53.040 --> 00:28:57.200]  我們世上很多還可哭是可爛的誓言,
[00:28:57.200 --> 00:29:00.000]  但我們知道人的愛都是非常短暫,
[00:29:00.000 --> 00:29:05.440]  人的愛都是有條件的,人的愛都是爲時間和環境而改變的。
[00:29:05.440 --> 00:29:09.600]  只有耶穌基督可以說我愛你就愛你到底。
[00:29:09.600 --> 00:29:11.920]  我們來看看約翰福音第13章第一節。
[00:29:11.920 --> 00:29:16.880]  當他臨別門徒的時候,他就把這樣一個重要的應許告訴他們。
[00:29:16.880 --> 00:29:20.160]  預約節之前,就是耶穌基督最後一個禮拜的時候,
[00:29:20.160 --> 00:29:24.640]  耶穌知道自己離世歸附的時候到了,很快要被賣,
[00:29:24.640 --> 00:29:28.800]  然後被釘在十字架的時候快到了,只有短短的幾天的時間。
[00:29:28.800 --> 00:29:34.080]  他既然愛世間屬自己的人,就愛他們到底。
[00:29:34.080 --> 00:29:39.680]  請問誰是愛,誰是世間屬他自己的人?
[00:29:39.680 --> 00:29:44.720]  就是你啦,就是你啦,告訴你就是我啦。
[00:29:44.720 --> 00:29:46.960]  我們都是屬於耶穌的人啊。
[00:29:46.960 --> 00:29:52.000]  耶穌說我就愛他們怎麼樣?愛他們到底。
[00:29:52.000 --> 00:29:56.560]  哇,這個到底比還可哭是可爛還要寶貴。
[00:29:56.560 --> 00:30:00.800]  因爲這個愛是不離不棄的愛,這個愛是永不改變的愛,
[00:30:00.800 --> 00:30:04.480]  這個愛是愛到永永遠遠的愛。
[00:30:04.480 --> 00:30:08.640]  無論你是什麼樣子,無論你做了什麼事情,
[00:30:08.640 --> 00:30:11.760]  但你願意來到神的面前,像爛子一樣,
[00:30:11.760 --> 00:30:15.840]  耶穌照樣愛你。
[00:30:15.840 --> 00:30:20.800]  因爲愛你的緣故,他付上了最大的代價,他生命的代價。
[00:30:20.800 --> 00:30:24.320]  而且耶穌基督他已經賜給你愛了,你可以怎麼樣?
[00:30:24.320 --> 00:30:26.960]  你可以勇敢的去愛了,Amen?
[00:30:26.960 --> 00:30:30.720]  耶穌基督已經賜給你愛了,你可以勇敢的去愛,怎麼說呢?
[00:30:30.720 --> 00:30:34.960]  在耶穌基督最後的時間裏面,爲門徒們洗完腳以後,
[00:30:34.960 --> 00:30:40.960]  就把一個新的命令告訴門徒,在約翰福音13章34-35節說,
[00:30:40.960 --> 00:30:45.680]  "我賜給你們一條新命令,乃是叫你們彼此相愛。
[00:30:45.680 --> 00:30:49.920]  我怎樣愛你們,你們也要怎樣相愛。
[00:30:49.920 --> 00:30:54.160]  你們若有彼此相愛的心,衆人因此就認出你們是我的門徒了。"
[00:30:54.160 --> 00:30:57.200]  我特別畫了這個"我怎樣愛你們"。
[00:30:57.200 --> 00:30:59.120]  這是耶穌基督給我們的愛。
[00:30:59.120 --> 00:31:06.960]  他已經在十字架上顯明瞭、彰顯了、示範了,
[00:31:06.960 --> 00:31:11.520]  他是如何的愛我們。
[00:31:11.520 --> 00:31:15.120]  這時候你是否在你心中裏面想到,
[00:31:15.120 --> 00:31:17.440]  耶穌基督要你愛的人呢?
[00:31:17.440 --> 00:31:21.520]  會不會是你那很不體貼的丈夫呢?
[00:31:21.520 --> 00:31:26.720]  或者是你那位常常挑剔你很多不是的你的太太呢?
[00:31:26.720 --> 00:31:32.800]  還是在你的牧區小組裏面常常刁難你的弟兄或者姐妹呢?
[00:31:32.800 --> 00:31:36.000]  先想想看耶穌說"我怎樣愛你們"。
[00:31:36.000 --> 00:31:39.040]  先想想看如果耶穌是你的話,
[00:31:39.040 --> 00:31:45.040]  祂會如何愛你的丈夫?
[00:31:45.040 --> 00:31:47.040]  如何愛你的太太?
[00:31:47.040 --> 00:31:48.560]  如何愛你的弟兄?
[00:31:48.560 --> 00:31:50.560]  如何愛你的姐妹?
[00:31:50.560 --> 00:31:56.640]  我怎樣愛你們,你們也要怎樣相愛。
[00:31:56.640 --> 00:32:01.760]  隨着耶穌基督給你的感動,勇敢地去愛吧!
[00:32:01.760 --> 00:32:05.440]  需要饒恕的就饒恕,需要寬容的就寬容,
[00:32:05.440 --> 00:32:11.120]  需要接納的就接納,需要恢復關係的就恢復關係。
[00:32:11.120 --> 00:32:14.560]  當你順從耶穌基督給你的感動的時候,
[00:32:14.560 --> 00:32:18.560]  我相信你一定會有意想不到的結果。
[00:32:18.560 --> 00:32:24.800]  我怎樣愛你們,你們也要彼此相愛。
[00:32:24.800 --> 00:32:26.800]  因爲耶穌就是愛你愛到底,
[00:32:26.800 --> 00:32:28.800]  不知道這個愛已經賜給你了,
[00:32:28.800 --> 00:32:30.800]  他也賜給你什麼?他已經賜給你平安了。
[00:32:30.800 --> 00:32:34.800]  他已經賜給你平安了,所以你可以不必害怕了。
[00:32:34.800 --> 00:32:37.840]  他賜給你平安了,你不必害怕了。
[00:32:37.840 --> 00:32:43.360]  我相信在這過去一年365天當中,
[00:32:43.360 --> 00:32:53.360]  不論是我們許多人,全世界的人都被新冠狀病毒的陰影籠罩住,
[00:32:53.360 --> 00:33:02.880]  一層非常濃厚、懼怕的,好像雲朵一樣把門壓得透不過氣來。
[00:33:02.880 --> 00:33:12.160]  我聽說有一些人在這一段時間裏面,連家門都不敢出。
[00:33:12.160 --> 00:33:15.760]  那你說喫飯怎麼辦?有別人送過來了。
[00:33:15.760 --> 00:33:19.600]  送過來還放在門口,根本看不到這個人。
[00:33:19.600 --> 00:33:23.360]  我們心中就有這種懼怕、害怕。
[00:33:23.360 --> 00:33:26.160]  耶穌也知道我們心中的懼怕。
[00:33:26.160 --> 00:33:28.160]  特別是當時他面對這些門徒的時候,
[00:33:28.160 --> 00:33:34.160]  知道門徒因爲當時教會,因爲當時信徒跟隨耶穌的人受逼迫,
[00:33:34.160 --> 00:33:36.720]  所以耶穌就給他們一個非常寶貴的應許,
[00:33:36.720 --> 00:33:40.560]  這個寶貴的應許對我們現在來說是非常貼身的。
[00:33:40.560 --> 00:33:43.360]  就在約翰福音第14章27節,
[00:33:43.360 --> 00:33:53.200]  耶穌說我留下平安給你們,我將我的平安賜給你們。
[00:33:53.200 --> 00:33:58.080]  主的平安有什麼特點呢?我所賜的平安不像世人所賜的。
[00:33:58.080 --> 00:34:01.360]  世人所賜的是短暫的,可能不是真的平安,
[00:34:01.360 --> 00:34:03.360]  表面上是平安,真的沒有平安的。
[00:34:03.360 --> 00:34:06.080]  你們心裏不要憂愁,也不要膽怯。
[00:34:06.080 --> 00:34:11.280]  耶穌說我走了以後會留下什麼?留下平安給你們。
[00:34:11.280 --> 00:34:15.760]  因爲我受的刑罰,你們怎麼?得平安了嘛。
[00:34:15.760 --> 00:34:18.800]  這是耶穌基督給我們的平安。
[00:34:18.800 --> 00:34:22.080]  最大的平安是我們的罪得到赦免了。
[00:34:22.080 --> 00:34:28.000]  我們可以坦然無懼地隨時來到這位施恩寶座前,
[00:34:28.000 --> 00:34:29.920]  向我們的天父禱告,
[00:34:29.920 --> 00:34:35.040]  來清淨,來敬拜,來可慕我們的耶穌基督。
[00:34:35.040 --> 00:34:37.440]  這是何等寶貴的恩典呢?
[00:34:37.440 --> 00:34:40.160]  我們有平安了,不必再害怕了。
[00:34:40.160 --> 00:34:43.840]  然後最後,因爲耶穌基督愛你愛到底的緣故,
[00:34:43.840 --> 00:34:52.400]  祂使你得醫治了,你必重新得力了。
[00:34:52.400 --> 00:34:55.200]  我們再看看彼得前書第二章,彼得自己的見證。
[00:34:55.200 --> 00:34:58.400]  祂說祂被掛在木頭上,親身擔當了我們的罪。
[00:34:58.400 --> 00:35:01.200]  所以我們既然在罪上死,就得以在義上活。
[00:35:01.200 --> 00:35:08.800]  因祂受了鞭傷,你們便得了醫治了。
[00:35:08.800 --> 00:35:12.720]  耶穌基督的救恩不但是醫治我們靈魂的得救,
[00:35:12.720 --> 00:35:20.240]  我們的身體,因爲祂的鞭傷,我們的心靈也要被祂來醫治。
[00:35:20.240 --> 00:35:24.880]  過去幾個禮拜,陸陸續續,每週我們都看到亞成牧師,
[00:35:24.880 --> 00:35:31.440]  他們團隊所做的,你一直都在,疫情中的見證,不論你沒有看,
[00:35:31.440 --> 00:35:36.960]  我都在看,非常精彩,特別有一篇讓我非常感動,
[00:35:36.960 --> 00:35:43.280]  那就是真實神蹟開始發生在你信主的那一刻。
[00:35:43.280 --> 00:35:46.000]  真實神蹟發生在你信主的那一刻。
[00:35:46.000 --> 00:35:48.480]  就有廣東牧區的一位Tony弟兄,
[00:35:48.480 --> 00:35:52.320]  他說自從去年3月份開始居家隔離的時候,
[00:35:52.320 --> 00:35:54.640]  他年長的父母親就不再出門了,
[00:35:54.640 --> 00:35:56.880]  而且他父親的身體比較軟弱,
[00:35:56.880 --> 00:36:01.920]  所以有時候出門還是要坐在輪椅上,身體非常的虛弱。
[00:36:01.920 --> 00:36:06.080]  沒想到這一居家隔離,一直到11月份的時候,
[00:36:06.080 --> 00:36:09.840]  他父親的身體突然間非常非常的軟弱,
[00:36:09.840 --> 00:36:14.000]  連站都不能站起來,每天只能夠躺在牀上。
[00:36:14.000 --> 00:36:17.280]  三個禮拜以後,他的情況逐漸地惡化,
[00:36:17.280 --> 00:36:22.880]  家人就開始爲他預備後事,連墓地都買了。
[00:36:22.880 --> 00:36:26.320]  然後Tony就想到說,他父母親還沒有信主,怎麼辦呢?
[00:36:26.320 --> 00:36:30.320]  就鼓勵他母親,叫他母親牀夫,結果他母親信主了。
[00:36:30.320 --> 00:36:32.400]  然後他媽媽說,爸爸怎麼辦?
[00:36:32.400 --> 00:36:36.720]  他講說,是啊,爸爸還沒有信主,你可以叫爸爸也一起信主。
[00:36:36.720 --> 00:36:40.400]  他爸爸怎麼信主,他已經躺在牀上三個禮拜了,
[00:36:40.400 --> 00:36:43.280]  連動好像都不能動,怎麼能信耶穌呢?
[00:36:43.280 --> 00:36:47.680]  沒想到這位媽媽就有一天來到他爸爸面前,就告訴他說,
[00:36:47.680 --> 00:36:53.680]  "上帝要使你身體健康,你信不信?"
[00:36:53.680 --> 00:36:55.600]  "上帝會使你身體健康,你信不信?"
[00:36:55.600 --> 00:36:58.400]  沒想到躺在牀上三個禮拜的爸爸,
[00:36:58.400 --> 00:37:04.320]  就是很大聲很快地說,我信!哇,就是這樣信耶穌了!
[00:37:04.320 --> 00:37:09.200]  所以就在11月17號就邀請他的屈母在視頻上,
[00:37:09.200 --> 00:37:13.040]  帶領這位父親做爵士禱告。
[00:37:13.040 --> 00:37:16.400]  然後這位弟兄說,神蹟其實發生了。
[00:37:16.400 --> 00:37:20.960]  第二天早上,這位躺在牀上三個禮拜的爸爸,
[00:37:20.960 --> 00:37:24.320]  自己坐在牀上啊!
[00:37:24.320 --> 00:37:27.520]  然後再過一天以後,他媽媽開始可以自己走路了,
[00:37:27.520 --> 00:37:31.040]  而且胃口大開,每天至少喫兩碗飯。
[00:37:31.040 --> 00:37:36.320]  Hallelujah!因他的變善,就得醫治了。
[00:37:36.320 --> 00:37:40.080]  結果上個禮拜,我們教會的第一次洗禮,
[00:37:40.080 --> 00:37:42.000]  他把他父母親帶來教會接受洗禮。
[00:37:42.000 --> 00:37:48.000]  你們看看這張相片,就是這位爸爸,他兒子Tony,
[00:37:48.000 --> 00:37:51.200]  來教會洗禮了,你可以想象嗎?
[00:37:51.200 --> 00:37:56.960]  去年躺在牀上,爲他預備後事,目的都買了。
[00:37:56.960 --> 00:37:58.640]  上個禮拜跟他太太一起來接受洗禮,
[00:37:58.640 --> 00:38:00.720]  然後下一張相片,站在旁邊,
[00:38:00.720 --> 00:38:03.360]  畫着他的太太一起接受洗禮,
[00:38:03.360 --> 00:38:08.480]  還有他們小組的組員跟組長的太太一起在我們大廳裏面照相。
[00:38:08.480 --> 00:38:14.640]  親愛的弟兄姐妹,耶穌基督就是這樣的愛你。
[00:38:14.640 --> 00:38:16.800]  他就是這樣的愛你。
[00:38:16.800 --> 00:38:18.320]  好了,我們在這一段時期裏面,
[00:38:18.320 --> 00:38:22.960]  讓我們的眼目重新放在耶穌基督的身上,
[00:38:22.960 --> 00:38:26.400]  重新來渴慕耶穌基督。
[00:38:26.400 --> 00:38:30.080]  好讓我們能夠繼續不斷地經歷祂恢復的恩典。
[00:38:30.080 --> 00:38:33.120]  阿門,我們一起禱告。
[00:38:33.120 --> 00:38:35.440]  親愛的巴夫,我們感謝扎梅尼,
[00:38:35.440 --> 00:38:38.320]  在這個新的季節裏面,我們領受住禰的恩典,
[00:38:38.320 --> 00:38:40.560]  的確禰的恩典每天夠我們使用。
[00:38:40.560 --> 00:38:42.720]  今天早上來到你面前,再次感謝扎梅尼說,
[00:38:42.720 --> 00:38:46.720]  "主啊,禰真的是愛我們,因爲無人像禰這樣愛我,
[00:38:46.720 --> 00:38:49.600]  沒有人像禰這樣愛我們每一個人。"
[00:38:49.600 --> 00:38:52.880]  今天早上來到你面前,主啊,讓我們的眼目,
[00:38:52.880 --> 00:38:57.680]  我們的心事意念,淡淡地注目在主耶穌基督禰的身上。
[00:38:57.680 --> 00:39:00.560]  謝謝我們的主,讓禰的愛再次充滿,
[00:39:00.560 --> 00:39:01.840]  澆光在我們當中。
[00:39:01.840 --> 00:39:05.360]  感謝禱告來奉告主耶穌基督寶貴的民囚。
[00:39:05.360 --> 00:39:06.320]  阿門。
