
[00:00:00.000 --> 00:00:03.160]  我們繼續看貼薩諾尼加前書
[00:19:31.240 --> 00:19:33.240]  又有神的號吹響
[00:19:33.240 --> 00:19:35.240]  那在基督裡面死了的人
[00:19:35.240 --> 00:19:38.240]  必先復活
[00:19:38.240 --> 00:19:42.240]  甚至比我們仍然在地上生活的人
[00:19:42.240 --> 00:19:48.240]  還首先耶穌基督呼召他們復活
[00:19:48.240 --> 00:19:50.240]  看到嗎弟兄姊妹
[00:19:50.240 --> 00:19:54.240]  這裡其實是一個很強的保證
[00:19:54.240 --> 00:19:56.240]  特別告訴信了耶穌的人
[00:19:56.240 --> 00:19:58.240]  我們不需要擔心
[00:19:58.240 --> 00:20:01.240]  我們信了耶穌的弟兄姊妹朋友
[00:20:01.240 --> 00:20:03.240]  雖然他們已經不在我們身邊
[00:20:03.240 --> 00:20:06.240]  但是主不會忘記他們
[00:20:06.240 --> 00:20:11.240]  主已經將他們帶到他們身邊
[00:20:11.240 --> 00:20:13.240]  十六至十七節
[00:20:13.240 --> 00:20:16.240]  這裡提到三件事情
[00:20:16.240 --> 00:20:19.240]  主從天降臨
[00:20:19.240 --> 00:20:21.240]  已經死的人復活
[00:20:21.240 --> 00:20:25.240]  仍然活著的人被提
[00:20:25.240 --> 00:20:26.240]  留意
[00:20:26.240 --> 00:20:28.240]  那些直接耶穌歲了死了的人
[00:20:28.240 --> 00:20:29.240]  必先復活
[00:20:29.240 --> 00:20:32.240]  然後仍然在地上的信徒
[00:20:32.240 --> 00:20:34.240]  一同被提到雲裡面
[00:20:34.240 --> 00:20:36.240]  在空中和主相會
[00:20:36.240 --> 00:20:39.240]  我們常常說被提被提
[00:20:39.240 --> 00:20:41.240]  可能你信了耶穌一段時間都聽過這些字
[00:20:41.240 --> 00:20:42.240]  被提
[00:20:42.240 --> 00:20:44.240]  提有什麼意思呢
[00:20:44.240 --> 00:20:47.240]  有些拿著抓著
[00:20:47.240 --> 00:20:50.240]  接他去的意思
[00:20:50.240 --> 00:20:51.240]  被提
[00:20:51.240 --> 00:20:53.240]  所以留意到時不是說
[00:20:53.240 --> 00:20:54.240]  我要去啊
[00:20:54.240 --> 00:20:56.240]  這樣就去
[00:20:56.240 --> 00:21:01.240]  到時是耶穌自己來到
[00:21:01.240 --> 00:21:03.240]  抽著你
[00:21:03.240 --> 00:21:04.240]  扯著你
[00:21:04.240 --> 00:21:06.240]  背著你
[00:21:06.240 --> 00:21:07.240]  你不用擔心自己
[00:21:07.240 --> 00:21:08.240]  哎呀我太重了
[00:21:08.240 --> 00:21:11.240]  到時我去不到
[00:21:11.240 --> 00:21:14.240]  耶穌不會忘記你
[00:21:14.240 --> 00:21:20.240]  耶穌會在萬人當中認得你
[00:21:20.240 --> 00:21:21.240]  你自己不知道走去那裡的時候
[00:21:21.240 --> 00:21:23.240]  耶穌都抓著你
[00:21:23.240 --> 00:21:25.240]  提你到雲中
[00:21:25.240 --> 00:21:26.240]  與主相遇
[00:21:26.240 --> 00:21:36.240]  與一群眾聖徒一起相遇
[00:21:36.240 --> 00:21:40.240]  被提再留
[00:21:40.240 --> 00:21:41.240]  這裏呢
[00:21:41.240 --> 00:21:42.240]  當我預備的時候
[00:21:42.240 --> 00:21:43.240]  我想起我自己過往
[00:21:43.240 --> 00:21:46.240]  一個不是那麼開心的經歷
[00:21:46.240 --> 00:21:49.240]  當我年少的時候
[00:21:49.240 --> 00:21:50.240]  年少十幾歲的時候
[00:21:50.240 --> 00:21:52.240]  第一次約女孩出街
[00:21:52.240 --> 00:21:53.240]  第一次的約會
[00:21:53.240 --> 00:21:56.240]  師母不知道的
[00:21:56.240 --> 00:22:00.240]  那時未遇到她那麼好
[00:22:00.240 --> 00:22:01.240]  我約她出街
[00:22:01.240 --> 00:22:04.240]  那天是她生日
[00:22:04.240 --> 00:22:05.240]  約到她出街
[00:22:05.240 --> 00:22:10.240]  應該都前途無可限量
[00:22:10.240 --> 00:22:11.240]  那天生日
[00:22:11.240 --> 00:22:16.240]  我約她在某個地鐵站等
[00:22:16.240 --> 00:22:17.240]  你知道當時
[00:22:17.240 --> 00:22:19.240]  我十幾歲的時候
[00:22:19.240 --> 00:22:20.240]  是沒有手提
[00:22:20.240 --> 00:22:22.240]  可能很大步
[00:22:22.240 --> 00:22:24.240]  總之我沒有手提電話
[00:22:24.240 --> 00:22:30.240]  那時流行傳呼機
[00:22:30.240 --> 00:22:33.240]  但以前的網絡又不是那麼好
[00:22:33.240 --> 00:22:36.240]  在香港的地鐵站下面
[00:22:36.240 --> 00:22:41.240]  以前有些位置是收不到的
[00:22:41.240 --> 00:22:44.240]  我記得當晚約了她的時間
[00:22:44.240 --> 00:22:45.240]  我等了一分鐘
[00:22:45.240 --> 00:22:46.240]  等了五分鐘
[00:22:46.240 --> 00:22:48.240]  等了十分鐘
[00:22:48.240 --> 00:22:50.240]  一分鐘一分鐘地過去
[00:22:50.240 --> 00:22:54.240]  為什麼她還不來呢?
[00:22:54.240 --> 00:22:58.240]  是不是她決定不來呢?
[00:22:58.240 --> 00:23:02.240]  結果我等了一個小時
[00:23:02.240 --> 00:23:04.240]  都等不到
[00:23:04.240 --> 00:23:05.240]  沒辦法了
[00:23:05.240 --> 00:23:06.240]  你不要想我等了一個小時
[00:23:06.240 --> 00:23:09.240]  還繼續等兩三個小時
[00:23:09.240 --> 00:23:14.240]  接著回家打電話給她
[00:23:14.240 --> 00:23:15.240]  那時候想想
[00:23:15.240 --> 00:23:16.240]  為什麼呢?
[00:23:16.240 --> 00:23:17.240]  明明約了她
[00:23:17.240 --> 00:23:19.240]  為什麼不出現呢?
[00:23:19.240 --> 00:23:22.240]  原來因為我約對了地鐵站
[00:23:22.240 --> 00:23:24.240]  不過地鐵站有幾個出口
[00:23:24.240 --> 00:23:26.240]  大家有點誤會了
[00:23:26.240 --> 00:23:32.240]  所以我們不能在這個時空裡再相遇
[00:23:32.240 --> 00:23:36.240]  之後就直到今天
[00:23:36.240 --> 00:23:39.240]  弟兄姊妹
[00:23:39.240 --> 00:23:43.240]  你有沒有約錯?
[00:23:43.240 --> 00:23:47.240]  你有沒有約錯?
[00:23:47.240 --> 00:23:49.240]  第一
[00:23:49.240 --> 00:23:51.240]  你是不是真的相信耶穌基督?
[00:23:51.240 --> 00:23:54.240]  你有沒有已經接受耶穌基督
[00:23:54.240 --> 00:23:56.240]  成為你的主
[00:23:56.240 --> 00:23:58.240]  成為你人生的主
[00:23:58.240 --> 00:24:01.240]  邀請祂進入你生命當中
[00:24:01.240 --> 00:24:03.240]  成為你生命裡面的主
[00:24:03.240 --> 00:24:05.240]  你跟著祂走
[00:24:05.240 --> 00:24:10.240]  這是首要條件
[00:24:10.240 --> 00:24:12.240]  如果有的時候
[00:24:12.240 --> 00:24:13.240]  你按對了
[00:24:13.240 --> 00:24:16.240]  你就是對的時間
[00:24:16.240 --> 00:24:17.240]  到時你不用擔心
[00:24:17.240 --> 00:24:22.240]  見不到其他坐在這裡的人
[00:24:22.240 --> 00:24:23.240]  見不到你的親人
[00:24:23.240 --> 00:24:25.240]  見不到主耶穌
[00:24:25.240 --> 00:24:27.240]  適當時間
[00:24:27.240 --> 00:24:31.240]  這個約會一定會見到面
[00:24:31.240 --> 00:24:33.240]  弟兄姊妹
[00:24:33.240 --> 00:24:34.240]  因為主的教導
[00:24:34.240 --> 00:24:35.240]  所有的信徒
[00:24:35.240 --> 00:24:37.240]  我們一定會被看
[00:24:37.240 --> 00:24:39.240]  在天間裡面再重聚
[00:24:39.240 --> 00:24:44.240]  永遠同主同在
[00:24:44.240 --> 00:24:46.240]  分離
[00:24:46.240 --> 00:24:48.240]  其實對我們基督徒來說是什麼呢?
[00:24:48.240 --> 00:24:50.240]  是期待下一次
[00:24:50.240 --> 00:24:51.240]  更加好
[00:24:51.240 --> 00:24:54.240]  更加美麗的重逢的開始
[00:24:54.240 --> 00:24:57.240]  我們一定會面對分離
[00:24:57.240 --> 00:25:01.240]  但你想想我們下一次再見面的時候
[00:25:01.240 --> 00:25:03.240]  如果我們在天間見面的時候
[00:25:03.240 --> 00:25:06.240]  一定比起現在更加的好
[00:25:06.240 --> 00:25:09.240]  在我做了傳道人之後
[00:25:09.240 --> 00:25:11.240]  我遇到兩件事情
[00:25:11.240 --> 00:25:13.240]  是我一生很難忘的
[00:25:13.240 --> 00:25:15.240]  第一件事情
[00:25:15.240 --> 00:25:16.240]  我做了傳道人的時候
[00:25:16.240 --> 00:25:17.240]  剛剛開始做傳道人
[00:25:17.240 --> 00:25:21.240]  十二三年前
[00:25:21.240 --> 00:25:24.240]  我陪伴一個大概二十歲的年輕人
[00:25:24.240 --> 00:25:27.240]  面對著他人生最後一年
[00:25:27.240 --> 00:25:29.240]  他有血癌
[00:25:29.240 --> 00:25:33.240]  這個年輕人他由香港來到柏斯
[00:25:33.240 --> 00:25:35.240]  好像頭尾不到半年
[00:25:35.240 --> 00:25:37.240]  幾個月而已
[00:25:37.240 --> 00:25:38.240]  就在這裡發病
[00:25:38.240 --> 00:25:41.240]  就發現有血癌
[00:25:41.240 --> 00:25:43.240]  進了這裡醫院
[00:25:43.240 --> 00:25:45.240]  大概一個月左右
[00:25:45.240 --> 00:25:49.240]  然後就回到香港醫院繼續養病
[00:25:49.240 --> 00:25:51.240]  大家知道血癌很厲害
[00:25:51.240 --> 00:25:53.240]  他二十歲
[00:25:53.240 --> 00:25:55.240]  然後在那一年裡面
[00:25:55.240 --> 00:25:57.240]  我經常陪伴著他
[00:25:57.240 --> 00:25:59.240]  他信了耶穌
[00:25:59.240 --> 00:26:02.240]  但當他剛好一年之後
[00:26:02.240 --> 00:26:05.240]  過了他自己的生日沒多久
[00:26:05.240 --> 00:26:09.240]  他就離開了這個世界
[00:26:09.240 --> 00:26:13.240]  你想想一個這麼年輕的人
[00:26:13.240 --> 00:26:15.240]  離開了世界
[00:26:15.240 --> 00:26:17.240]  在那段時間
[00:26:17.240 --> 00:26:19.240]  特別
[00:26:19.240 --> 00:26:21.240]  我和他爸爸媽媽一起
[00:26:21.240 --> 00:26:24.240]  預備這個弟兄的安息禮拜
[00:26:24.240 --> 00:26:26.240]  他爸爸媽媽還沒有信耶穌
[00:26:26.240 --> 00:26:29.240]  但你知不知道他爸爸媽媽
[00:26:29.240 --> 00:26:31.240]  在整個過程裡面
[00:26:31.240 --> 00:26:33.240]  對基督教完全不抗拒
[00:26:33.240 --> 00:26:35.240]  更加奇妙的是
[00:26:35.240 --> 00:26:38.240]  他知道自己的兒子會去那裡
[00:26:38.240 --> 00:26:43.240]  還有整個過程由他發病
[00:26:43.240 --> 00:26:45.240]  來到帕斯
[00:26:45.240 --> 00:26:47.240]  教會弟兄姐妹怎樣接待他
[00:26:47.240 --> 00:26:49.240]  回到香港
[00:26:49.240 --> 00:26:51.240]  香港的弟兄姐妹怎樣陪伴他們
[00:26:51.240 --> 00:26:53.240]  面對著這段時間
[00:26:53.240 --> 00:26:55.240]  甚至當他見到自己的兒子
[00:26:55.240 --> 00:26:57.240]  要離開世界的時候
[00:26:57.240 --> 00:26:59.240]  他就很肯定
[00:26:59.240 --> 00:27:02.240]  這個兒子是回到主耶穌基督那裡
[00:27:02.240 --> 00:27:04.240]  回到天家那裡
[00:27:04.240 --> 00:27:07.240]  整個安息禮拜裡面
[00:27:07.240 --> 00:27:09.240]  雖然會有難過
[00:27:09.240 --> 00:27:11.240]  傷心
[00:27:11.240 --> 00:27:14.240]  但是他們內心裡面
[00:27:14.240 --> 00:27:17.240]  就因為知道自己的兒子會去那裡
[00:27:17.240 --> 00:27:19.240]  他們還沒有相信
[00:27:19.240 --> 00:27:21.240]  但他們確信自己的兒子會去天堂
[00:27:21.240 --> 00:27:23.240]  而得著這一份力量
[00:27:23.240 --> 00:27:25.240]  互相安慰
[00:27:25.240 --> 00:27:27.240]  彼此鼓勵
[00:27:27.240 --> 00:27:29.240]  到最後一件事情
[00:27:29.240 --> 00:27:31.240]  就是當我
[00:27:31.240 --> 00:27:33.240]  被按納成為牧師之後
[00:27:33.240 --> 00:27:35.240]  我第一次
[00:27:35.240 --> 00:27:37.240]  去到醫院裡面
[00:27:37.240 --> 00:27:39.240]  見屍體
[00:27:39.240 --> 00:27:41.240]  見一些屍體
[00:27:41.240 --> 00:27:43.240]  那晚半夜我接到電話
[00:27:43.240 --> 00:27:45.240]  有些姐妹的媽媽
[00:27:45.240 --> 00:27:47.240]  在醫院裡面急病離世
[00:27:47.240 --> 00:27:49.240]  我一收到電話的時候
[00:27:49.240 --> 00:27:51.240]  我就馬上去醫院
[00:27:51.240 --> 00:27:53.240]  那時候是清晨
[00:27:53.240 --> 00:27:55.240]  很早很早
[00:27:55.240 --> 00:27:57.240]  去到的時候其實媽媽已經
[00:27:57.240 --> 00:27:59.240]  沒有呼吸了
[00:27:59.240 --> 00:28:01.240]  已經去世了
[00:28:03.240 --> 00:28:05.240]  他們姐妹們
[00:28:05.240 --> 00:28:07.240]  都相信耶穌
[00:28:07.240 --> 00:28:09.240]  很難過
[00:28:09.240 --> 00:28:11.240]  很傷心
[00:28:11.240 --> 00:28:13.240]  我們在那個房間裡面
[00:28:13.240 --> 00:28:15.240]  圍著先人的遺體
[00:28:15.240 --> 00:28:17.240]  圍著他媽媽的遺體
[00:28:17.240 --> 00:28:19.240]  其中有一個姐妹
[00:28:19.240 --> 00:28:21.240]  她很激動
[00:28:21.240 --> 00:28:23.240]  她問我
[00:28:23.240 --> 00:28:25.240]  牧師你現在可不可以馬上為我媽媽洗禮
[00:28:25.240 --> 00:28:29.240]  我心裡面很難過
[00:28:29.240 --> 00:28:31.240]  很難
[00:28:31.240 --> 00:28:33.240]  因為我很清楚
[00:28:33.240 --> 00:28:35.240]  知道她媽媽還沒有信耶穌基督
[00:28:35.240 --> 00:28:37.240]  我不可以在這個時候
[00:28:37.240 --> 00:28:39.240]  幫她做這件事
[00:28:39.240 --> 00:28:41.240]  而且她媽媽已經去世了
[00:28:41.240 --> 00:28:45.240]  更加難過的是
[00:28:45.240 --> 00:28:47.240]  其實
[00:28:47.240 --> 00:28:49.240]  去世了的媽媽
[00:28:49.240 --> 00:28:51.240]  她丈夫之前
[00:28:51.240 --> 00:28:53.240]  因為身體不舒服
[00:28:53.240 --> 00:28:55.240]  進了醫院
[00:28:55.240 --> 00:28:57.240]  在醫院裡面
[00:28:57.240 --> 00:28:59.240]  信了耶穌
[00:28:59.240 --> 00:29:01.240]  這個丈夫
[00:29:01.240 --> 00:29:03.240]  很敬虔
[00:29:03.240 --> 00:29:05.240]  出院的時候
[00:29:05.240 --> 00:29:07.240]  我真的很記得這個伯伯
[00:29:07.240 --> 00:29:09.240]  每一個禮拜日
[00:29:09.240 --> 00:29:11.240]  他都是拿著一支氧氣筒
[00:29:11.240 --> 00:29:13.240]  因為他要
[00:29:13.240 --> 00:29:15.240]  時刻要呼吸氧氣
[00:29:15.240 --> 00:29:17.240]  拿著很重的氧氣筒
[00:29:17.240 --> 00:29:19.240]  有時拖著車子
[00:29:19.240 --> 00:29:21.240]  很索氣的
[00:29:21.240 --> 00:29:23.240]  慢慢地走回教會
[00:29:23.240 --> 00:29:25.240]  每個禮拜如是
[00:29:25.240 --> 00:29:27.240]  去崇拜
[00:29:27.240 --> 00:29:29.240]  然後在教會裡面
[00:29:29.240 --> 00:29:31.240]  這個丈夫洗禮
[00:29:31.240 --> 00:29:35.240]  其實這個太太
[00:29:35.240 --> 00:29:37.240]  一直都有陪著丈夫回教會
[00:29:37.240 --> 00:29:39.240]  只不過
[00:29:39.240 --> 00:29:41.240]  她一直都沒有信耶穌
[00:29:41.240 --> 00:29:43.240]  到丈夫
[00:29:43.240 --> 00:29:45.240]  離世之後
[00:29:45.240 --> 00:29:47.240]  我們也有很多人關心她
[00:29:47.240 --> 00:29:49.240]  和她
[00:29:49.240 --> 00:29:51.240]  談過信仰
[00:29:51.240 --> 00:29:53.240]  但仍然
[00:29:53.240 --> 00:29:55.240]  她還是沒有信耶穌
[00:29:55.240 --> 00:29:57.240]  所以到那一刻
[00:29:57.240 --> 00:30:01.240]  你問我,我真的做不到任何事
[00:30:01.240 --> 00:30:05.240]  我只有在那一刻
[00:30:05.240 --> 00:30:07.240]  為家人
[00:30:07.240 --> 00:30:09.240]  他們面對著的哀傷
[00:30:09.240 --> 00:30:11.240]  過度去禱告
[00:30:11.240 --> 00:30:13.240]  這件事情很激勵我
[00:30:13.240 --> 00:30:15.240]  很提醒我
[00:30:15.240 --> 00:30:17.240]  我們要愛得及時
[00:30:17.240 --> 00:30:19.240]  不要拖延有很多事
[00:30:19.240 --> 00:30:21.240]  我們說仍然還有機會
[00:30:21.240 --> 00:30:23.240]  他還有機會
[00:30:23.240 --> 00:30:25.240]  時間
[00:30:25.240 --> 00:30:27.240]  生命,不是我們自己可以掌握到
[00:30:27.240 --> 00:30:31.240]  在那一段時間
[00:30:31.240 --> 00:30:33.240]  我看到那個家人
[00:30:33.240 --> 00:30:35.240]  他們因為媽媽沒有信耶穌
[00:30:35.240 --> 00:30:37.240]  他們知道媽媽沒有信耶穌
[00:30:37.240 --> 00:30:39.240]  將來不能和他們一起
[00:30:39.240 --> 00:30:41.240]  不能和已經去世的爸爸在天下重聚
[00:30:41.240 --> 00:30:43.240]  其實這個痛苦
[00:30:43.240 --> 00:30:45.240]  才是人生裡最大的痛苦
[00:30:45.240 --> 00:30:49.240]  我們基督徒分離
[00:30:49.240 --> 00:30:51.240]  是期待下一次更加更美好的
[00:30:51.240 --> 00:30:53.240]  重逢的開始
[00:30:53.240 --> 00:30:55.240]  所以
[00:30:55.240 --> 00:30:57.240]  你自己沒有約錯
[00:30:57.240 --> 00:30:59.240]  但是你身邊的人
[00:30:59.240 --> 00:31:01.240]  有沒有和耶穌已經約好了時間地點
[00:31:01.240 --> 00:31:03.240]  約好了這個約會
[00:31:03.240 --> 00:31:05.240]  他們有沒有得著這個救恩
[00:31:05.240 --> 00:31:07.240]  我們一起安靜
[00:31:07.240 --> 00:31:09.240]  低頭禱告
