
[00:00:00.000 --> 00:00:03.520]  今天我想跟大家分享神指引的地方
[00:18:51.720 --> 00:18:54.960]  詩篇119篇第105節這樣說
[00:18:54.960 --> 00:18:58.880]  「你的話是我腳前的燈,是我路上的光」
[00:18:58.880 --> 00:19:00.880]  我們都很熟悉這一節經文
[00:19:00.880 --> 00:19:05.960]  它提醒我們要「恆常、恆常、閱讀、研讀聖經」
[00:19:05.960 --> 00:19:08.600]  我想強調的是,聖經是神的話語
[00:19:08.600 --> 00:19:10.840]  它揭示了神對普世
[00:19:10.840 --> 00:19:13.720]  對我們的計劃、原則以及目的
[00:19:13.720 --> 00:19:15.480]  而了解這些事對我們明白
[00:19:15.480 --> 00:19:17.920]  知道神的旨意是至關重要
[00:19:17.920 --> 00:19:22.400]  因為我們可以確信自己是行在神的普世旨意之中
[00:19:22.400 --> 00:19:27.320]  正如提摩太后書3章16到17節這樣描述
[00:19:27.320 --> 00:19:32.240]  第二就是要尋求上帝的旨意與引領
[00:19:32.240 --> 00:19:36.560]  我們必須不斷地、習慣性地、堅持不懈地
[00:19:36.560 --> 00:19:41.320]  通過禱告保持與神、上帝的親密關係
[00:19:41.320 --> 00:19:44.520]  保羅在《菲勒比書》4章6到7節這樣說
[00:19:44.520 --> 00:19:46.720]  「應當一無掛慮」
[00:19:46.720 --> 00:19:50.360]  「只要凡事藉著禱告祈求和感謝」
[00:19:50.360 --> 00:19:52.400]  「將你們所要的告訴神」
[00:19:52.400 --> 00:19:55.160]  「神所賜出人以愛的平安」
[00:19:55.160 --> 00:19:59.360]  「必在耶穌基督裡保守你們的心懷意念」
[00:19:59.360 --> 00:20:04.200]  禱告是尋求上帝導引與屬天平安的關鍵
[00:20:04.200 --> 00:20:08.640]  許多基督徒因為不經常或不堅持不懈的禱告
[00:20:08.640 --> 00:20:12.360]  而可能錯失了認識神指引的機會
[00:20:12.360 --> 00:20:15.560]  反之我們慣常用自己的智慧經歷來做決定
[00:20:15.560 --> 00:20:20.960]  卻忘記了我們需要神的智慧做出正確的選擇
[00:20:20.960 --> 00:20:26.080]  另外我們必須透過與聖靈的交流去尋求神的指引
[00:20:26.080 --> 00:20:28.080]  約翰福音16章13節
[00:20:28.080 --> 00:20:31.120]  主耶穌基督自己親自教導我們
[00:20:31.120 --> 00:20:33.560]  「只等真理的靈來了」
[00:20:33.560 --> 00:20:37.400]  祂要指引你們明白一切的真理
[00:20:37.400 --> 00:20:39.800]  因為祂不是憑自己說的
[00:20:39.800 --> 00:20:43.200]  乃是把祂所聽見的都說出來
[00:20:43.200 --> 00:20:46.600]  並且要把將來的事告訴你們
[00:20:46.600 --> 00:20:48.680]  聖經很清楚地教導我們
[00:20:48.680 --> 00:20:54.040]  要敏銳地意識到聖靈的指引
[00:20:54.040 --> 00:20:56.760]  最後其實我們處於一個有屬靈領袖
[00:20:56.760 --> 00:20:59.560]  和成熟基督徒的教會之中
[00:20:59.560 --> 00:21:03.960]  我們可以通過教會屬靈的團體相交來做敬虔的諮詢
[00:21:03.960 --> 00:21:05.720]  英文是Holy Council
[00:21:05.720 --> 00:21:08.600]  來辨別神的指引和指引
[00:21:08.600 --> 00:21:18.560]  真言15章22節提醒我們「不先相宜,所謀無效,眾事謀多,所謀乃成」
[00:21:18.560 --> 00:21:22.600]  我們接受了基督救恩之後成為神家庭的一份子
[00:21:22.600 --> 00:21:24.920]  作為一個教會屬靈社群的一份子
[00:21:24.920 --> 00:21:31.800]  我們必須尋求成熟的長者、牧師、導師、長老等等的幫助
[00:21:31.800 --> 00:21:33.840]  通過融合這些關鍵要素
[00:21:33.840 --> 00:21:40.720]  閱讀神的話語、禱告、和聖靈的交流和信徒們的敬虔諮詢
[00:21:40.720 --> 00:21:46.480]  我們可以更好地去認識和遵行神在我們生命中的指引
[00:21:46.480 --> 00:21:49.880]  我們需要先將自己的意志交出來
[00:21:49.880 --> 00:21:54.320]  我們事實上聽到去尋求建議和指引
[00:21:54.320 --> 00:21:57.520]  但心裡卻不是完全打算去遵從的
[00:21:57.520 --> 00:22:00.800]  有些基督徒可能會禱告引用聖經
[00:22:00.800 --> 00:22:03.920]  談論如何尋求神的旨意
[00:22:03.920 --> 00:22:08.520]  但實際上他們只是尋求神對他們自己計劃的批准
[00:22:08.520 --> 00:22:13.440]  當我們尋求的目的是承諾致力於實行神的旨意的時候
[00:22:13.440 --> 00:22:20.000]  我們就會發覺神是會很奇妙地在你的生命中工作
[00:22:20.000 --> 00:22:26.160]  在聖經中我們經常被突出要迅速地順從神的指引
[00:22:26.160 --> 00:22:31.040]  《雅各書》一章二十二節教導我們,指示你們要行道
[00:22:31.040 --> 00:22:36.440]  不要單單聽道,最重要一句,自己欺凌自己
[00:22:36.440 --> 00:22:41.240]  當神的指引向我們顯靈的時候,我們必呼召要立即順從
[00:22:41.240 --> 00:22:43.200]  擁有順從的心是很重要的
[00:22:43.200 --> 00:22:46.960]  拖延猶豫可能導致我們懷疑和擔憂
[00:22:46.960 --> 00:22:50.000]  最終導致我們一點也不採取任何行動
[00:22:50.000 --> 00:22:51.960]  自己欺凌了自己
[00:22:51.960 --> 00:22:55.080]  通過信任主,馴服祂的旨意
[00:22:55.080 --> 00:22:57.200]  並繁出的順從行動的時候
[00:22:57.200 --> 00:23:00.760]  我們可以與神的指引保持一致
[00:23:00.760 --> 00:23:05.480]  並且在我們生活中體現出來
[00:23:05.480 --> 00:23:11.720]  我在基督教廣播電台聽過有關一個年輕的宣教士的故事
[00:23:11.720 --> 00:23:17.440]  這位年輕宣教士被問及為何要出國到海外做宣教的工作
[00:23:17.440 --> 00:23:20.720]  這位弟兄被問到,你在本地福音侍宮
[00:23:20.720 --> 00:23:25.000]  就等同去到國外、海外一樣有用,為何你要去?
[00:23:25.000 --> 00:23:27.560]  年輕的宣教士回答說
[00:23:27.560 --> 00:23:33.360]  在神的侍宮中有用和有效,並不是他的首要任務
[00:23:33.360 --> 00:23:36.080]  我的首要任務是處於神在我生命中
[00:23:36.080 --> 00:23:39.240]  所設定的旨意的中心點
[00:23:39.240 --> 00:23:45.080]  上帝要我去,所以我就去
[00:23:45.080 --> 00:23:50.440]  我也想跟大家分享一個關於我個人海外宣教的見證
[00:23:50.440 --> 00:23:54.080]  我想分享我家庭中一個很重要很重要的決定
[00:23:54.080 --> 00:23:58.720]  可以說是影響了我和我太太Winnie的大半生
[00:23:58.720 --> 00:24:03.200]  在上世紀八十年代末,我在舊金山三藩市灣區
[00:24:03.200 --> 00:24:08.760]  在完成我博士學位之前,我曾經經常地禱告
[00:24:08.760 --> 00:24:13.120]  並反思我基督徒旅程的下一步應該如何走
[00:24:13.120 --> 00:24:16.800]  在那時,Winnie和我都在加州Parla-Auto一個教會中
[00:24:16.800 --> 00:24:21.760]  我們被培養了一種到海外宣教的負擔和異象
[00:24:21.760 --> 00:24:24.040]  大約在我畢業前的一年
[00:24:24.040 --> 00:24:26.920]  我得知南加州有一個宣教會議
[00:24:26.920 --> 00:24:30.000]  叫「畢業生獻身研討會」
[00:24:30.000 --> 00:24:33.760]  在聖靈的催促之下,我們兩個都想參加
[00:24:33.760 --> 00:24:35.880]  但是註冊費和旅行費用
[00:24:35.880 --> 00:24:42.720]  對於當時一個博士研究的助理的工作收入相當相當高
[00:24:42.720 --> 00:24:45.520]  當我們禱告的時候,是否要參加的時候
[00:24:45.520 --> 00:24:47.840]  我們教會宣教委員會的主席
[00:24:47.840 --> 00:24:49.640]  他出乎我們意料之外
[00:24:49.640 --> 00:24:52.720]  提出了宣教委員會會支持我們的註冊費
[00:24:52.720 --> 00:24:54.840]  以及一小部分的旅行費用
[00:24:54.840 --> 00:24:56.240]  對於我們家庭來說
[00:24:56.240 --> 00:25:00.800]  這是一個很清晰很清晰的神的印證
[00:25:00.800 --> 00:25:01.680]  在會議期間
[00:25:01.680 --> 00:25:04.640]  我們遇見了來自三藩市舊金山灣區
[00:25:04.640 --> 00:25:08.240]  幾位華人教會的弟兄姊妹
[00:25:08.240 --> 00:25:12.120]  分享著一個對中國宣教的異象
[00:25:12.120 --> 00:25:15.720]  後來我們組成了一個為海外宣教異象討論的小組
[00:25:15.720 --> 00:25:18.160]  我們每月見面討論一次
[00:25:18.160 --> 00:25:20.760]  我們將近過了一年的時間
[00:25:20.760 --> 00:25:22.680]  經過與同一心智有心
[00:25:22.680 --> 00:25:25.160]  同一心智的信徒討告之後
[00:25:25.160 --> 00:25:28.040]  Winnie和我都覺得是時候了
[00:25:28.040 --> 00:25:32.920]  要邁出了跡象棚走向海外宣教時宮的第一步
[00:25:32.920 --> 00:25:37.080]  我站在一個名叫PESI跡象棚宣教組織的主席
[00:25:37.080 --> 00:25:40.240]  在宣教會議裡面向一班年輕的專業人士
[00:25:40.240 --> 00:25:42.440]  提出了一個很大的挑戰
[00:25:42.440 --> 00:25:43.960]  請我們不斷討告
[00:25:43.960 --> 00:25:48.120]  並按照神的指引去實際行動
[00:25:48.120 --> 00:25:50.360]  他指出過去五年宣教會議裡面
[00:25:50.360 --> 00:25:55.520]  承諾追求海外大職侍奉的工作的有八十多位人
[00:25:55.520 --> 00:25:58.280]  但不到百分之五
[00:25:58.280 --> 00:26:01.920]  是實際走了出海外宣教的路
[00:26:01.920 --> 00:26:03.880]  這個提醒連同聖靈的促使
[00:26:03.880 --> 00:26:06.200]  促使了Winnie和我採取了行動
[00:26:06.200 --> 00:26:09.080]  覺得我們應該是踏出我們的第一步
[00:26:09.080 --> 00:26:10.400]  在1994年年初
[00:26:10.400 --> 00:26:12.760]  我辭了大學教授的職位
[00:26:12.760 --> 00:26:16.720]  準備在沒有任何工作前景之下搬回香港
[00:26:16.720 --> 00:26:19.480]  完全依賴神的指引和供應
[00:26:19.480 --> 00:26:21.720]  我在五月左右抵達香港
[00:26:21.720 --> 00:26:24.440]  我記得很清楚是星期五到香港
[00:26:24.440 --> 00:26:25.600]  在星期六早上
[00:26:25.600 --> 00:26:27.800]  我查看了南華早報上
[00:26:27.800 --> 00:26:31.320]  每個星期六都會定期刊登的職位廣告
[00:26:31.320 --> 00:26:33.960]  我注意到一個由卡特比勒Caterpillar
[00:26:33.960 --> 00:26:36.480]  遠東公司發佈的工作職位
[00:26:36.480 --> 00:26:38.000]  在那個星期六的下午
[00:26:38.000 --> 00:26:40.600]  也是我回到香港的第二天
[00:26:40.600 --> 00:26:43.440]  我就郵寄了我的履歷到這家公司
[00:26:43.440 --> 00:26:45.840]  令我很詫異很詫異的是
[00:26:45.840 --> 00:26:47.200]  過了那個星期一的下午
[00:26:47.200 --> 00:26:51.040]  我收到了卡特比勒公司人力資源總監的電話
[00:26:51.040 --> 00:26:53.560]  他邀請我星期二下午去建工
[00:26:53.560 --> 00:26:55.760]  我當時有點措手不及
[00:26:55.760 --> 00:26:59.040]  因為當時我沒有合適夏天的西裝去建工
[00:26:59.040 --> 00:27:02.080]  我請求他將面試安排在星期四
[00:27:02.080 --> 00:27:04.640]  接著我就馬上出去買一套
[00:27:04.640 --> 00:27:05.880]  適合香港夏天
[00:27:05.880 --> 00:27:07.200]  香港夏天是很熱的
[00:27:07.200 --> 00:27:08.320]  的西裝
[00:27:08.320 --> 00:27:10.160]  到了星期四的時候
[00:27:10.160 --> 00:27:11.880]  我去建工
[00:27:11.880 --> 00:27:13.280]  我建工之後
[00:27:13.280 --> 00:27:17.000]  我收到了他們兩份不同工作崗位的offer
[00:27:17.000 --> 00:27:18.480]  我內心有一種不可思議
[00:27:18.480 --> 00:27:19.720]  真是不可思議的心情
[00:27:19.720 --> 00:27:20.520]  離開卡特比勒
[00:27:20.520 --> 00:27:23.280]  在金鐘太古廣場的辦公室
[00:27:23.280 --> 00:27:25.640]  這麼快就有工作的位置
[00:27:25.640 --> 00:27:28.320]  一定是神供應的恩典
[00:27:28.320 --> 00:27:30.480]  我抵達香港的一周之內
[00:27:30.480 --> 00:27:32.040]  我就找到運工
[00:27:32.040 --> 00:27:33.600]  而且一直在卡特比勒
[00:27:33.600 --> 00:27:36.080]  亞太區工作了二十八年
[00:27:36.080 --> 00:27:37.200]  直到我二零二一年
[00:27:37.200 --> 00:27:39.160]  大家都知道十二月我退休
[00:27:39.160 --> 00:27:40.400]  回到美國
[00:27:40.400 --> 00:27:43.920]  讚美神因為神時刻都有祂美善的供應
[00:27:43.920 --> 00:27:45.960]  而蔡亞書六章八節這樣說
[00:27:45.960 --> 00:27:47.840]  我又聽見主的聲音說
[00:27:47.840 --> 00:27:50.120]  我可以差遣誰呢
[00:27:50.120 --> 00:27:51.800]  誰肯為我們去呢
[00:27:51.800 --> 00:27:54.200]  我說我在這裡請差遣我
[00:27:54.200 --> 00:27:55.800]  神指引所到之處
[00:27:55.800 --> 00:28:00.600]  祂確實會供應
[00:28:00.600 --> 00:28:02.240]  按照神的指引行事
[00:28:02.240 --> 00:28:04.280]  無論有多有信心
[00:28:04.280 --> 00:28:04.880]  很老實說
[00:28:04.880 --> 00:28:08.720]  我們會經常遇到很多困難和障礙
[00:28:08.720 --> 00:28:10.640]  我們需要充分的理解
[00:28:10.640 --> 00:28:12.160]  遵循神的引導
[00:28:12.160 --> 00:28:15.000]  並非必然導致世俗標準的
[00:28:15.000 --> 00:28:18.480]  所謂成功順暢的生活
[00:28:18.480 --> 00:28:20.920]  我們仍然面對很多的挑戰
[00:28:20.920 --> 00:28:24.560]  但上帝對我們是有計劃有旨意的
[00:28:24.560 --> 00:28:27.720]  我們可以安心神的供應我們所需
[00:28:27.720 --> 00:28:31.400]  並能夠忍受和克服這些困難
[00:28:31.400 --> 00:28:34.000]  接下來我會和大家一起探討一個
[00:28:34.000 --> 00:28:35.560]  關於以色列人
[00:28:35.560 --> 00:28:38.640]  怎樣進入了他們困難的處境
[00:28:38.640 --> 00:28:40.440]  神怎樣拯救他們
[00:28:40.440 --> 00:28:44.440]  供應他們克服這些困難的真實聖經故事
[00:28:44.440 --> 00:28:48.520]  我會先講述一下這個故事的背景和場景
[00:28:48.520 --> 00:28:50.600]  就是以色列人離開了埃及之後
[00:28:50.600 --> 00:28:52.560]  所發生的一些事情
[00:28:52.560 --> 00:28:53.680]  記載在《出埃及記》
[00:28:53.680 --> 00:28:56.080]  第十二章第三十一節起
[00:28:56.080 --> 00:28:59.400]  到第十五章第二十七節止
[00:28:59.400 --> 00:29:02.400]  《出埃及記》第十二章三十七到四十二節
[00:29:02.400 --> 00:29:04.360]  在十個災難之後
[00:29:04.360 --> 00:29:06.560]  法老終於屈服了
[00:29:06.560 --> 00:29:08.400]  他准許以色列人離開埃及
[00:29:08.400 --> 00:29:10.600]  在《出埃及記》的十二章三十七節
[00:29:10.600 --> 00:29:11.720]  這樣告訴我們
[00:29:11.720 --> 00:29:13.880]  大約有六十萬的藍丁
[00:29:13.880 --> 00:29:15.680]  不包括婦女和孩童
[00:29:15.680 --> 00:29:18.680]  從拉瑪西斯出發到疏國
[00:29:18.680 --> 00:29:22.000]  對這些只知道在奴役生活的以色列人來說
[00:29:22.000 --> 00:29:25.160]  是一個重大而艱巨的旅程
[00:29:25.160 --> 00:29:27.600]  在第四十二節就提到
[00:29:27.600 --> 00:29:30.520]  這一夜耶和華警醒
[00:29:30.520 --> 00:29:33.480]  為了令祂的子民從埃及出來
[00:29:33.480 --> 00:29:35.720]  神是保持警醒
[00:29:35.720 --> 00:29:40.320]  象徵著神對祂的子民是有特別的保護
[00:29:40.320 --> 00:29:44.720]  《出埃及記》第十三章十七到二十二節
[00:29:44.720 --> 00:29:46.320]  當以色列人在旅途中
[00:29:46.320 --> 00:29:49.240]  神沒有引領他們走最短的路徑
[00:29:49.240 --> 00:29:52.960]  相反神帶領他們繞道沙漠之路
[00:29:52.960 --> 00:29:55.040]  朝向紅海前進
[00:29:55.040 --> 00:29:58.920]  這個引領對於急於到達目的地的以色列人來說
[00:29:58.920 --> 00:30:01.560]  看來真的不是很合常理
[00:30:01.560 --> 00:30:05.240]  然而神的引導總有祂的意思
[00:30:05.240 --> 00:30:08.560]  神知道以色列人如果面對菲律師人發生戰爭的話
[00:30:08.560 --> 00:30:11.760]  他們可能會喪失勇氣並返回埃及
[00:30:11.760 --> 00:30:14.720]  在我們生活中我們亦可能不太明白
[00:30:14.720 --> 00:30:17.760]  為何神會這樣引領我們
[00:30:17.760 --> 00:30:21.880]  或者走在看來更長或更艱難的路徑裡
[00:30:21.880 --> 00:30:25.520]  但我們必須相信神的意念比我們的意念高
[00:30:25.520 --> 00:30:29.760]  祂知道哪一條路徑對我們是最好的
[00:30:29.760 --> 00:30:33.320]  神在白天當時透過雲柱
[00:30:33.320 --> 00:30:35.760]  夜間透過火柱顯現
[00:30:35.760 --> 00:30:38.880]  引領著以色列人在旅程中前行
[00:30:38.880 --> 00:30:41.920]  這些雲柱火柱不單止是
[00:30:41.920 --> 00:30:45.160]  標誌著神的引導和同在
[00:30:45.160 --> 00:30:49.080]  亦都是提供了舒適和保護的標誌
[00:30:49.080 --> 00:30:54.360]  同樣地神亦都會按時提供我們的所需
[00:30:54.360 --> 00:31:00.760]  確保我們在人生的旅途中永不孤單
[00:31:00.760 --> 00:31:03.040]  出《埃及記》十四章一到十四節
[00:31:03.040 --> 00:31:04.480]  當以色列人來到紅海的時候
[00:31:04.480 --> 00:31:07.440]  他們發覺法律的軍隊緊隨其後
[00:31:07.440 --> 00:31:09.680]  以色列人發現他們自己被困
[00:31:09.680 --> 00:31:12.800]  被困在海和敵人之間
[00:31:12.800 --> 00:31:17.680]  當懷疑和恐懼開始侵蝕以色列人的心的時候
[00:31:17.680 --> 00:31:18.480]  有什麼發生?
[00:31:18.480 --> 00:31:20.200]  他們就向摩西哭訴
[00:31:20.200 --> 00:31:22.800]  質疑為何他們被神帶出來
[00:31:22.800 --> 00:31:25.920]  埃及只是死在沙漠裡
[00:31:25.920 --> 00:31:27.400]  摩西以信心的回應
[00:31:27.400 --> 00:31:31.360]  當初他們要堅定看神如何進行拯救
[00:31:31.360 --> 00:31:32.640]  摩西宣告
[00:31:32.640 --> 00:31:35.280]  「耶和華必為你們增戰
[00:31:35.280 --> 00:31:38.240]  你們只管靜默,不要作聲」
[00:31:38.240 --> 00:31:39.040]  在危急的時候
[00:31:39.040 --> 00:31:40.360]  我們第一個反應是
[00:31:40.360 --> 00:31:44.040]  應該要相信神的供應和指引
[00:31:44.040 --> 00:31:47.360]  當我們覺得被困住而看不到出路的時候
[00:31:47.360 --> 00:31:48.600]  我們要有信心
[00:31:48.600 --> 00:31:49.280]  我們要有信心
[00:31:49.280 --> 00:31:54.320]  相信神已經準備好了拯救的道路
[00:31:54.320 --> 00:31:56.800]  神指示了摩西向海伸出手
[00:31:56.800 --> 00:32:00.760]  海就奇蹟般地分開了
[00:32:00.760 --> 00:32:03.920]  讓以色列人得以從罕地這樣穿越紅海
[00:32:03.920 --> 00:32:04.760]  對以色列人來說
[00:32:04.760 --> 00:32:06.920]  看似必死無疑的障礙
[00:32:06.920 --> 00:32:09.440]  成為他們通往自由的道路
[00:32:09.440 --> 00:32:10.880]  同樣在我們生活中
[00:32:10.880 --> 00:32:14.280]  神可以將我們最大的挑戰
[00:32:14.280 --> 00:32:21.200]  轉化為我們生命中最大的信心的勝利
[00:32:21.200 --> 00:32:24.080]  《出打夾擊》十五章二十二到二十七節
[00:32:24.080 --> 00:32:27.400]  以色列民在神的保護之下圖貼了
[00:32:27.400 --> 00:32:31.120]  紅海看地穿越進入了舒爾的沙漠
[00:32:31.120 --> 00:32:32.680]  他們走了三日的路程
[00:32:32.680 --> 00:32:35.040]  但找不到水
[00:32:35.040 --> 00:32:37.200]  他們最終來到馬拉的時候
[00:32:37.200 --> 00:32:39.880]  他們又不能夠喝到那裡的水
[00:32:39.880 --> 00:32:43.280]  因為那裡的水很苦澀
[00:32:43.280 --> 00:32:46.400]  以色列民又再次對摩西發怨言
[00:32:46.400 --> 00:32:48.840]  說《出打夾擊》十五章二十四節
[00:32:48.840 --> 00:32:52.520]  我們喝什麼呢?
[00:32:52.520 --> 00:32:54.440]  摩西向耶和華呼求
[00:32:54.440 --> 00:32:57.280]  神就指示摩西看見一棵樹
[00:32:57.280 --> 00:32:59.240]  摩西將樹木雕進水裡
[00:32:59.240 --> 00:33:01.800]  就將水變得甜美
[00:33:01.800 --> 00:33:03.240]  可以飲用
[00:33:03.240 --> 00:33:04.040]  其實你想想
[00:33:04.040 --> 00:33:06.600]  以色列人剛剛經歷了他們歷史上
[00:33:06.600 --> 00:33:08.880]  神對以色列民最偉大
[00:33:08.880 --> 00:33:10.400]  最奇妙的保護
[00:33:10.400 --> 00:33:12.400]  從紅海看地通過
[00:33:12.400 --> 00:33:13.720]  通過神的大靈的手
[00:33:13.720 --> 00:33:16.520]  他們從埃及奴役中被拯救出來
[00:33:16.520 --> 00:33:18.720]  他們親眼目睹了十災
[00:33:18.720 --> 00:33:19.920]  紅海分開
[00:33:19.920 --> 00:33:21.480]  法老軍隊被摧毀
[00:33:21.480 --> 00:33:23.560]  其實事後以色列民的心中
[00:33:23.560 --> 00:33:27.040]  也會充滿一些對神的敬畏和感激
[00:33:27.040 --> 00:33:29.680]  當他們過了紅海進入抗日的時候
[00:33:29.680 --> 00:33:32.880]  以色列民也唱歌讚美主
[00:33:32.880 --> 00:33:38.600]  宣告神對以色列民的良善和信實
[00:33:38.600 --> 00:33:40.200]  但是他們不知道
[00:33:40.200 --> 00:33:43.360]  他們的信心很快會受到考驗
[00:33:43.360 --> 00:33:45.440]  當以色列民來到馬拉的時候
[00:33:45.440 --> 00:33:47.320]  他們馬上感到沮喪
[00:33:47.320 --> 00:33:49.200]  埋怨那裡的水很苦
[00:33:49.200 --> 00:33:50.520]  不適合飲用
[00:33:50.520 --> 00:33:53.640]  人們抱怨法老蘇
[00:33:53.640 --> 00:33:56.600]  只看到眼前的難處
[00:33:56.600 --> 00:33:58.000]  當我讀到這個故事的時候
[00:33:58.000 --> 00:33:59.760]  我自己也不敢想
[00:33:59.760 --> 00:34:02.880]  神不是帶領以色列人穿過紅海嗎
[00:34:02.880 --> 00:34:05.400]  經過三日穿越江海的沙漠
[00:34:05.400 --> 00:34:07.200]  也是神帶領他們摩西
[00:34:07.200 --> 00:34:09.560]  以色列人來到這個有水的地方
[00:34:09.560 --> 00:34:12.080]  但是只找到一些苦澀
[00:34:12.080 --> 00:34:14.280]  不適合飲用的水
[00:34:14.280 --> 00:34:16.400]  我相信神是引導摩西和以色列人
[00:34:16.400 --> 00:34:18.640]  來到這個找到水的地方
[00:34:18.640 --> 00:34:20.760]  這個地方被稱為馬拉
[00:34:20.760 --> 00:34:23.320]  意思就是苦澀
[00:34:23.320 --> 00:34:24.040]  在幾天之前
[00:34:24.040 --> 00:34:26.920]  以色列人目睹神的能力和拯救
[00:34:26.920 --> 00:34:28.280]  唱歌讚美
[00:34:28.280 --> 00:34:30.080]  喊叫讚美神
[00:34:30.080 --> 00:34:31.920]  但是當他們遇到一個困難的時候
[00:34:31.920 --> 00:34:32.800]  障礙的時候
[00:34:32.800 --> 00:34:34.720]  他們很快忘記了神
[00:34:34.720 --> 00:34:37.360]  過去為他們一切所做
[00:34:37.360 --> 00:34:39.920]  轉而開始抱怨和法老蘇
[00:34:39.920 --> 00:34:41.360]  想一想其實我們好像
[00:34:41.360 --> 00:34:43.920]  可能也好像以色列人一樣
[00:34:43.920 --> 00:34:45.080]  面對試煉的時候
[00:34:45.080 --> 00:34:48.000]  我們很容易感到氣餒
[00:34:48.000 --> 00:34:51.840]  我們忘記了神的良善和信心
[00:34:51.840 --> 00:34:52.840]  很多時候
[00:34:52.840 --> 00:34:55.400]  基督徒認為如果我忠心尋求神
[00:34:55.400 --> 00:34:57.640]  在我日常生活中的指引
[00:34:57.640 --> 00:34:59.080]  我應該能夠看到
[00:34:59.080 --> 00:35:00.600]  應該受到祝福
[00:35:00.600 --> 00:35:02.520]  看到神的預備
[00:35:02.520 --> 00:35:04.200]  以色列人跟隨了
[00:35:04.200 --> 00:35:06.800]  他們認為是神引導的摩西
[00:35:06.800 --> 00:35:08.800]  他們走了三天找不到水
[00:35:08.800 --> 00:35:09.320]  他們口渴
[00:35:09.320 --> 00:35:10.400]  他們期望神
[00:35:10.400 --> 00:35:13.840]  引導他們能夠有飲用水的地方
[00:35:13.840 --> 00:35:15.240]  當他們來到馬拉的時候
[00:35:15.240 --> 00:35:16.440]  他們發現水太苦
[00:35:16.440 --> 00:35:17.520]  不能夠飲用
[00:35:17.520 --> 00:35:20.760]  他們就馬上失去了對神的信任
[00:35:20.760 --> 00:35:22.360]  並開始抱怨
[00:35:22.360 --> 00:35:25.000]  以色列人就停在那裡
[00:35:25.000 --> 00:35:27.440]  而最大最大最大的危機
[00:35:27.440 --> 00:35:28.680]  就是他們的信心
[00:35:28.680 --> 00:35:31.160]  也同時停在那裡
[00:35:31.160 --> 00:35:32.960]  只有摩西向神哭泣
[00:35:32.960 --> 00:35:34.480]  神就指引摩西
[00:35:34.480 --> 00:35:36.320]  這樣讓我們後人看到
[00:35:36.320 --> 00:35:39.120]  原來神為以色列人預備的
[00:35:39.120 --> 00:35:41.760]  不單單是苦水的本身
[00:35:41.760 --> 00:35:45.760]  其實也有將苦味變甘甜的樹木
[00:35:45.760 --> 00:35:48.040]  馬拉的苦水不單只是對以色列人
[00:35:48.040 --> 00:35:50.040]  一次信心考驗的功課
[00:35:50.040 --> 00:35:52.640]  也同時不斷提醒我們讚美神
[00:35:52.640 --> 00:35:55.400]  和信靠神所預備的重要性
[00:35:55.400 --> 00:35:58.280]  當我們穿越我們自己的曠野的時候
[00:35:58.280 --> 00:35:59.520]  我們必須記住
[00:35:59.520 --> 00:36:01.320]  即使面臨考驗
[00:36:01.320 --> 00:36:05.680]  也要堅持持續的讚美神和信靠神
[00:36:05.680 --> 00:36:07.200]  因為通過耶穌基督
[00:36:07.200 --> 00:36:09.560]  耶穌基督在十字架上所做的工作
[00:36:09.560 --> 00:36:10.960]  已經證明了神
[00:36:10.960 --> 00:36:13.400]  耶穌基督的信實和良善
[00:36:13.400 --> 00:36:17.720]  和祂無限的愛
[00:36:17.720 --> 00:36:21.440]  最後我想用另一個是上帝引導
[00:36:21.440 --> 00:36:23.080]  他會別宮的親身經歷
[00:36:23.080 --> 00:36:25.680]  來建築今天神話語的分享
[00:36:25.680 --> 00:36:26.440]  我們教會裡面
[00:36:26.440 --> 00:36:28.200]  可能有些弟兄姐妹都知道了
[00:36:28.200 --> 00:36:30.320]  Winnie和我在二十二年前
[00:36:30.320 --> 00:36:33.960]  在中國領養了我們的女兒Lydia
[00:36:33.960 --> 00:36:36.440]  我當時在北京的工作
[00:36:36.440 --> 00:36:38.760]  當Winnie和我居住在北京的時候
[00:36:38.760 --> 00:36:40.480]  我們有機會遇見了一個
[00:36:40.480 --> 00:36:44.440]  由中國基督徒姐妹照顧的寄養小女孩
[00:36:44.440 --> 00:36:46.920]  從那位很有愛心的姐妹
[00:36:46.920 --> 00:36:50.720]  我們知道了原來居住在中國的外國人身份
[00:36:50.720 --> 00:36:54.600]  在居住的期間也可以申請領養
[00:36:54.600 --> 00:36:56.200]  但過程會很複雜
[00:36:56.200 --> 00:36:58.160]  而且沒有人能夠完全解釋到
[00:36:58.160 --> 00:37:00.040]  當中所需要的不同國家
[00:37:00.040 --> 00:37:02.360]  不同政府的文件
[00:37:02.360 --> 00:37:04.000]  但主一直引導我們
[00:37:04.000 --> 00:37:06.080]  我和Winnie想辦法聯繫到
[00:37:06.080 --> 00:37:08.640]  不同地方國家的政府部門
[00:37:08.640 --> 00:37:11.240]  直到我們收集到所有來自香港
[00:37:11.240 --> 00:37:12.360]  美國不同的地方
[00:37:12.360 --> 00:37:14.360]  中國不同地方所需的文件
[00:37:14.360 --> 00:37:16.400]  我們馬上把它呈交
[00:37:16.400 --> 00:37:18.680]  提交之後我們內心等候
