
[00:00:00.000 --> 00:00:06.000]  我們來看詩篇 119 篇
[00:20:17.000 --> 00:20:21.000]  他們不怕這些權勢壓力
[00:20:21.000 --> 00:20:25.000]  他們就在這個爐子裏頭
[00:20:25.000 --> 00:20:27.000]  別人的火爐裏頭
[00:20:27.000 --> 00:20:29.000]  能看見
[00:20:29.000 --> 00:20:31.000]  能看見不是三個人在裏頭
[00:20:31.000 --> 00:20:33.000]  是四個人在裏頭
[00:20:33.000 --> 00:20:35.000]  在裏面行走
[00:20:35.000 --> 00:20:37.000]  在火焰裏頭在爐子裏行走
[00:20:37.000 --> 00:20:39.000]  這就是自由行
[00:20:39.000 --> 00:20:43.000]  就是不受這些壞的東西
[00:20:43.000 --> 00:20:45.000]  不屬神的東西所限制
[00:20:45.000 --> 00:20:47.000]  所束縛
[00:20:47.000 --> 00:20:51.000]  這個就是自由而行
[00:20:51.000 --> 00:20:53.000]  所以這樣的話呢
[00:20:53.000 --> 00:20:56.000]  也不會隨便說話
[00:20:56.000 --> 00:20:59.000]  也不會說一句話都不說
[00:20:59.000 --> 00:21:01.000]  只要神所引導的
[00:21:01.000 --> 00:21:04.000]  能夠有美好的見證
[00:21:04.000 --> 00:21:06.000]  用自己的行爲做見證
[00:21:06.000 --> 00:21:10.000]  也用合適的話語來做見證
[00:21:10.000 --> 00:21:12.000]  如果你這樣的話呢
[00:21:12.000 --> 00:21:17.000]  你就可以在君王的面前見證神
[00:21:17.000 --> 00:21:19.000]  那麼你也可以呢
[00:21:19.000 --> 00:21:21.000]  就不怕這個人的譏笑
[00:21:21.000 --> 00:21:25.000]  不怕人的這個刑罰
[00:21:25.000 --> 00:21:28.000]  就來到在神面前呢
[00:21:28.000 --> 00:21:30.000]  在君王面前呢
[00:21:30.000 --> 00:21:32.000]  你也可以有見證
[00:21:32.000 --> 00:21:34.000]  在有權有勢的人面前
[00:21:34.000 --> 00:21:37.000]  你也可以承認我是基督徒
[00:21:37.000 --> 00:21:41.000]  這樣的話你就自由而行
[00:21:41.000 --> 00:21:43.000]  因爲你這樣一來的話
[00:21:43.000 --> 00:21:45.000]  第四七節說呢
[00:21:45.000 --> 00:21:49.000]  我要在你的命令中自樂
[00:21:49.000 --> 00:21:52.000]  因爲神的話充滿了愛
[00:21:52.000 --> 00:21:55.000]  當我們按照神的命令來做呢
[00:21:55.000 --> 00:21:58.000]  命令呢也是愛
[00:21:58.000 --> 00:22:00.000]  神的命令是愛
[00:22:00.000 --> 00:22:02.000]  不會是個重擔
[00:22:02.000 --> 00:22:03.000]  那麼這樣的話
[00:22:03.000 --> 00:22:06.000]  當你按照神的命令來做的話
[00:22:06.000 --> 00:22:08.000]  裏面就有喜樂了
[00:22:08.000 --> 00:22:13.000]  所以當你服從神的話
[00:22:13.000 --> 00:22:15.000]  你做的時候
[00:22:15.000 --> 00:22:18.000]  儘管是環境很難
[00:22:18.000 --> 00:22:21.000]  但是你裏面仍然有平安
[00:22:21.000 --> 00:22:23.000]  這就是很好的意思
[00:22:23.000 --> 00:22:27.000]  所以當這個保羅跟希臘
[00:22:27.000 --> 00:22:30.000]  在菲律賓被關在監獄裏頭
[00:22:30.000 --> 00:22:32.000]  被痛打了一頓
[00:22:32.000 --> 00:22:37.000]  又上上目狗把他給限制起來
[00:22:37.000 --> 00:22:39.000]  他們不但不發愁
[00:22:39.000 --> 00:22:41.000]  不但不覺得痛苦
[00:22:41.000 --> 00:22:47.000]  反倒是唱詩唱歌來讚美神
[00:22:47.000 --> 00:22:50.000]  監牢都搖動了
[00:22:50.000 --> 00:22:54.000]  這是一個位在命令中間
[00:22:54.000 --> 00:22:57.000]  在神的命令中有喜樂
[00:22:57.000 --> 00:23:00.000]  自樂不是外面來給他喜樂
[00:23:00.000 --> 00:23:03.000]  那他自己就歡喜快樂起來了
[00:23:03.000 --> 00:23:05.000]  因爲他們知道
[00:23:05.000 --> 00:23:09.000]  他們配爲主的名受這些的逼迫
[00:23:09.000 --> 00:23:16.000]  這是在命令中自樂
[00:23:16.000 --> 00:23:18.000]  到四十八節他說
[00:23:18.000 --> 00:23:20.000]  我要遵行你的命令
[00:23:20.000 --> 00:23:23.000]  他說這個命令是我所愛的
[00:23:23.000 --> 00:23:27.000]  我也要思想你的律令
[00:23:27.000 --> 00:23:32.000]  這四十八節就是遵行主神的命令
[00:23:32.000 --> 00:23:36.000]  在合本聖經的小字
[00:23:36.000 --> 00:23:39.000]  遵行原文是舉手
[00:23:39.000 --> 00:23:42.000]  舉手的意思
[00:23:42.000 --> 00:23:46.000]  就是表示他愛神的命令
[00:23:46.000 --> 00:23:48.000]  樂意來遵行
[00:23:48.000 --> 00:23:53.000]  舉手就好像學生在課堂上面
[00:23:53.000 --> 00:23:57.000]  點名的時候學生就舉手
[00:23:57.000 --> 00:23:59.000]  他來了
[00:23:59.000 --> 00:24:01.000]  在軍隊裏頭呢
[00:24:01.000 --> 00:24:04.000]  當士兵列隊好了
[00:24:04.000 --> 00:24:08.000]  當軍官在前面的話
[00:24:08.000 --> 00:24:10.000]  就點名的時候
[00:24:10.000 --> 00:24:12.000]  有時候他們也舉手
[00:24:12.000 --> 00:24:14.000]  舉手的意思呢
[00:24:14.000 --> 00:24:17.000]  就是他樂意來遵行
[00:24:17.000 --> 00:24:20.000]  來順服上紀的命令
[00:24:20.000 --> 00:24:25.000]  所以神的命令就在自樂的話
[00:24:25.000 --> 00:24:28.000]  就是他不埋怨這個環境
[00:24:28.000 --> 00:24:30.000]  你不埋怨的環境
[00:24:30.000 --> 00:24:33.000]  你知道我們信主以後
[00:24:33.000 --> 00:24:36.000]  一生的路都是主安排的
[00:24:36.000 --> 00:24:40.000]  所以有時候碰到我們順利的時候
[00:24:40.000 --> 00:24:44.000]  我們感謝神
[00:24:44.000 --> 00:24:45.000]  碰到我們有難處的時候
[00:24:45.000 --> 00:24:46.000]  困難的時候
[00:24:46.000 --> 00:24:48.000]  我們也感謝神
[00:24:48.000 --> 00:24:50.000]  我們也順服神
[00:24:50.000 --> 00:24:51.000]  這樣的話
[00:24:51.000 --> 00:24:53.000]  我們心裏頭平靜的話
[00:24:53.000 --> 00:24:57.000]  我們自然裏面就出來了喜樂
[00:24:57.000 --> 00:24:59.000]  不是你裝出來的喜樂
[00:24:59.000 --> 00:25:02.000]  從裏面流出來的喜樂
[00:25:02.000 --> 00:25:06.000]  所以當時我們剛來加拿大的時候
[00:25:06.000 --> 00:25:09.000]  剛來的不久
[00:25:09.000 --> 00:25:11.000]  還是挺困難的
[00:25:11.000 --> 00:25:15.000]  那我們弟弟接待我們
[00:25:15.000 --> 00:25:19.000]  我們一開始來四個人
[00:25:19.000 --> 00:25:21.000]  一個大女兒還沒過來
[00:25:21.000 --> 00:25:23.000]  所以我們兩個女兒
[00:25:23.000 --> 00:25:27.000]  跟我們兩個人
[00:25:27.000 --> 00:25:28.000]  一屋四個人
[00:25:28.000 --> 00:25:33.000]  那我們就在兩個房間
[00:25:33.000 --> 00:25:34.000]  那這個房間呢
[00:25:34.000 --> 00:25:38.000]  其實我們晚上睡覺也不鎖門的
[00:25:38.000 --> 00:25:40.000]  我們都開開的
[00:25:40.000 --> 00:25:44.000]  所以有時候我跟我姊妹在一起
[00:25:44.000 --> 00:25:46.000]  對面的房間呢
[00:25:46.000 --> 00:25:48.000]  就是我的兩個女兒
[00:25:48.000 --> 00:25:49.000]  所以我們先睡了
[00:25:49.000 --> 00:25:50.000]  她們還沒睡呢
[00:25:50.000 --> 00:25:51.000]  她們就過來
[00:25:51.000 --> 00:25:54.000]  有時候看看我們
[00:25:54.000 --> 00:25:56.000]  有時候說
[00:25:56.000 --> 00:25:58.000]  這個爸爸睡覺的時候
[00:25:58.000 --> 00:26:02.000]  怎麼還在笑呢
[00:26:02.000 --> 00:26:07.000]  因爲他看見我們在這個難處中間
[00:26:07.000 --> 00:26:09.000]  有時候愁眉苦臉
[00:26:09.000 --> 00:26:10.000]  這生活怎麼辦呢
[00:26:10.000 --> 00:26:12.000]  這麼苦的
[00:26:12.000 --> 00:26:13.000]  沒有
[00:26:13.000 --> 00:26:15.000]  我們心裏挺安
[00:26:15.000 --> 00:26:17.000]  知道神帶領我們
[00:26:17.000 --> 00:26:20.000]  這環境的話是最好的
[00:26:20.000 --> 00:26:22.000]  即使暫時有困難
[00:26:22.000 --> 00:26:23.000]  但是漸漸的呢
[00:26:23.000 --> 00:26:26.000]  神要帶領我們過來
[00:26:26.000 --> 00:26:29.000]  所以我們在這個地方呢
[00:26:29.000 --> 00:26:33.000]  就看見了遵行神的命令
[00:26:33.000 --> 00:26:36.000]  在祂的命令中自樂
[00:26:36.000 --> 00:26:38.000]  心中有平安
[00:26:38.000 --> 00:26:39.000]  有平安的話
[00:26:39.000 --> 00:26:42.000]  那你就心裏面就快樂
[00:26:42.000 --> 00:26:45.000]  你的快樂就能流露出來了
[00:26:45.000 --> 00:26:47.000]  就會減輕你的負擔
[00:26:47.000 --> 00:26:50.000]  你越發愁壓力越大的話
[00:26:50.000 --> 00:26:52.000]  那這個事情就更難辦
[00:26:52.000 --> 00:26:56.000]  所以我們要在神的命令中自樂
[00:26:56.000 --> 00:26:59.000]  我要遵行禰的命令
[00:26:59.000 --> 00:27:00.000]  因爲這個命令
[00:27:00.000 --> 00:27:02.000]  素來是我所愛的
[00:27:02.000 --> 00:27:05.000]  我也要思想禰的律例
[00:27:05.000 --> 00:27:06.000]  有這樣的話
[00:27:06.000 --> 00:27:07.000]  神的話呢
[00:27:07.000 --> 00:27:10.000]  就做我們每天的力量
[00:27:10.000 --> 00:27:13.000]  我們愛神的話
[00:27:13.000 --> 00:27:16.000]  有的時候我們只是愛
[00:27:16.000 --> 00:27:18.000]  對我們有好處的話
[00:27:18.000 --> 00:27:21.000]  但是真心愛神的人呢
[00:27:21.000 --> 00:27:25.000]  應該是更愛祂的命令去遵行
[00:27:25.000 --> 00:27:28.000]  不管這個我們怎麼難做
[00:27:28.000 --> 00:27:33.000]  我們都樂意來遵照神的命令去遵行
[00:27:33.000 --> 00:27:35.000]  我們先把這八節
[00:27:35.000 --> 00:27:38.000]  先這樣有一點分享
[00:27:38.000 --> 00:27:41.000]  弟兄姊妹還可以繼續在話裏頭
[00:27:41.000 --> 00:27:43.000]  有更多的體會
[00:27:43.000 --> 00:27:45.000]  那下面這一段呢
[00:27:45.000 --> 00:27:47.000]  49節到56節
[00:27:47.000 --> 00:27:54.000]  就講到在患難中的盼望跟安慰
[00:27:54.000 --> 00:27:55.000]  這一段呢
[00:27:55.000 --> 00:27:56.000]  是重點的
[00:27:56.000 --> 00:27:58.000]  就是說從神的話
[00:27:58.000 --> 00:27:59.000]  叫我們安慰
[00:27:59.000 --> 00:28:01.000]  兼顧我們的心情
[00:28:01.000 --> 00:28:05.000]  什麼時候不是靠心理的作用
[00:28:05.000 --> 00:28:07.000]  那是靠神的話
[00:28:07.000 --> 00:28:10.000]  我們神給我們這本聖經
[00:28:10.000 --> 00:28:12.000]  實在是很寶貴
[00:28:12.000 --> 00:28:14.000]  我們各方面的需要
[00:28:14.000 --> 00:28:18.000]  都可以從神的話裏頭得到幫助
[00:28:18.000 --> 00:28:19.000]  得到指引
[00:28:19.000 --> 00:28:23.000]  它就是好像這個指路的明燈
[00:28:23.000 --> 00:28:27.000]  神的話可以給我們在患難中
[00:28:27.000 --> 00:28:29.000]  不失去心情
[00:28:29.000 --> 00:28:32.000]  所以這個是我們在地上的客履
[00:28:32.000 --> 00:28:34.000]  所以這些話
[00:28:34.000 --> 00:28:36.000]  這個也是神的話
[00:28:36.000 --> 00:28:39.000]  也是客履的歌
[00:28:39.000 --> 00:28:42.000]  我們也是在夜間守望的人
[00:28:42.000 --> 00:28:44.000]  這些夜間守望的人
[00:28:44.000 --> 00:28:49.000]  這些話也是他們心裏的心聲
[00:28:49.000 --> 00:28:50.000]  人生呢
[00:28:50.000 --> 00:28:52.000]  是一定要經過患難
[00:28:52.000 --> 00:28:55.000]  沒有一個人不經過患難
[00:28:55.000 --> 00:28:58.000]  信的人也經過患難
[00:28:58.000 --> 00:28:59.000]  不信的人
[00:28:59.000 --> 00:29:01.000]  他也要經過患難
[00:29:01.000 --> 00:29:04.000]  但是基督徒經過患難
[00:29:04.000 --> 00:29:06.000]  跟普通的沒有信主的人
[00:29:06.000 --> 00:29:09.000]  經過患難是不同的
[00:29:09.000 --> 00:29:11.000]  因爲基督徒經過患難
[00:29:11.000 --> 00:29:15.000]  他不失去盼望
[00:29:15.000 --> 00:29:16.000]  即使有軟弱
[00:29:16.000 --> 00:29:18.000]  有時候有些懷疑
[00:29:18.000 --> 00:29:23.000]  但是他最終還是有信心回來
[00:29:23.000 --> 00:29:25.000]  有盼望
[00:29:25.000 --> 00:29:27.000]  所以怎麼有盼望呢
[00:29:27.000 --> 00:29:31.000]  就是要記住主的話
[00:29:31.000 --> 00:29:33.000]  祂說求你紀念
[00:29:33.000 --> 00:29:36.000]  向你僕人所應許的話
[00:29:36.000 --> 00:29:38.000]  教我有盼望
[00:29:38.000 --> 00:29:41.000]  不是教神會忘記祂的話嗎
[00:29:41.000 --> 00:29:42.000]  不是
[00:29:42.000 --> 00:29:45.000]  是教我們記住神的應許
[00:29:45.000 --> 00:29:46.000]  那我們就
[00:29:46.000 --> 00:29:47.000]  這應許呢
[00:29:47.000 --> 00:29:50.000]  一定能夠給我們力量
[00:29:50.000 --> 00:29:51.000]  教我們有盼望
[00:29:51.000 --> 00:29:55.000]  能夠走過前面的路程
[00:29:57.000 --> 00:29:59.000]  第四九節
[00:29:59.000 --> 00:30:01.000]  祂說求你紀念
[00:30:01.000 --> 00:30:05.000]  向你僕人所應許的話
[00:30:05.000 --> 00:30:08.000]  教我有盼望
[00:30:08.000 --> 00:30:11.000]  所以下面我們提出了有幾個點
[00:30:11.000 --> 00:30:13.000]  有五個點
[00:30:13.000 --> 00:30:14.000]  一個呢
[00:30:14.000 --> 00:30:15.000]  這盼望呢
[00:30:15.000 --> 00:30:17.000]  是從主的話來的
[00:30:17.000 --> 00:30:20.000]  盼望不是一種心理
[00:30:20.000 --> 00:30:22.000]  說我有盼望
[00:30:22.000 --> 00:30:24.000]  我比較樂觀一些
[00:30:24.000 --> 00:30:25.000]  我有盼望
[00:30:25.000 --> 00:30:27.000]  你呢比較悲觀一些呢
[00:30:27.000 --> 00:30:29.000]  你覺得沒有盼望
[00:30:29.000 --> 00:30:32.000]  不是人的心理的狀態
[00:30:32.000 --> 00:30:36.000]  而是盼望是從主的話來的
[00:30:36.000 --> 00:30:37.000]  如果主沒有話
[00:30:37.000 --> 00:30:39.000]  你就沒有盼望
[00:30:39.000 --> 00:30:42.000]  所以這裏說呢
[00:30:42.000 --> 00:30:45.000]  不求新的應許
[00:30:45.000 --> 00:30:50.000]  這些應許都是神所應許的話
[00:30:50.000 --> 00:30:53.000]  是過去所說的
[00:30:53.000 --> 00:30:56.000]  過去的應許能夠成就
[00:30:56.000 --> 00:31:00.000]  祂不求新的應許
[00:31:00.000 --> 00:31:04.000]  所以我們這個禱告呢
[00:31:04.000 --> 00:31:07.000]  是求主紀念祂的話
[00:31:07.000 --> 00:31:09.000]  我們有難處當中
[00:31:09.000 --> 00:31:10.000]  我們有疾病
[00:31:10.000 --> 00:31:13.000]  我們碰到一些我們不能承擔的事情
[00:31:13.000 --> 00:31:16.000]  我們求主你憐憫我
[00:31:16.000 --> 00:31:18.000]  求你紀念你的話
[00:31:18.000 --> 00:31:21.000]  我們靠着神的應許
[00:31:21.000 --> 00:31:24.000]  來有信心
[00:31:24.000 --> 00:31:26.000]  這是我們是神的兒女
[00:31:26.000 --> 00:31:29.000]  所以我們可以求神來紀念我們
[00:31:29.000 --> 00:31:31.000]  如果你是個僕人
[00:31:31.000 --> 00:31:34.000]  你不敢求主人來紀念
[00:31:34.000 --> 00:31:36.000]  記住祂的話
[00:31:36.000 --> 00:31:39.000]  我們是神的兒女
[00:31:39.000 --> 00:31:41.000]  當然我們也是神的僕人
[00:31:41.000 --> 00:31:45.000]  我們也可以求主來紀念
[00:31:45.000 --> 00:31:48.000]  祂給我們的應許
[00:31:48.000 --> 00:31:51.000]  我們知道我們有時候做的還是不對
[00:31:51.000 --> 00:31:52.000]  有錯
[00:31:52.000 --> 00:31:55.000]  但是主給我們恩典
[00:31:55.000 --> 00:31:56.000]  給我們力量
[00:31:56.000 --> 00:31:58.000]  讓我們改正錯誤
[00:31:58.000 --> 00:32:00.000]  繼續在這條路上
[00:32:00.000 --> 00:32:05.000]  繼續地往前走
[00:32:05.000 --> 00:32:07.000]  求你紀念
[00:32:07.000 --> 00:32:10.000]  這是一個完全信靠的話
[00:32:10.000 --> 00:32:13.000]  祂沒有說我自己有什麼功勞
[00:32:13.000 --> 00:32:14.000]  有什麼好處
[00:32:14.000 --> 00:32:16.000]  過去爲主做了什麼事情
[00:32:16.000 --> 00:32:18.000]  沒有
[00:32:18.000 --> 00:32:21.000]  這些祂都不能提在主的面前
[00:32:21.000 --> 00:32:23.000]  祂求主紀念
[00:32:23.000 --> 00:32:26.000]  就是完全信靠主
[00:32:26.000 --> 00:32:28.000]  這好像在十字架上
[00:32:28.000 --> 00:32:31.000]  這個悔改的強盜所說的
[00:32:31.000 --> 00:32:32.000]  他說耶穌啊
[00:32:32.000 --> 00:32:35.000]  你德國降臨的時候
[00:32:35.000 --> 00:32:37.000]  求你紀念我
[00:32:37.000 --> 00:32:39.000]  他不敢說我悔改了
[00:32:39.000 --> 00:32:41.000]  你的一定要紀念我
[00:32:41.000 --> 00:32:42.000]  一定要救我
[00:32:42.000 --> 00:32:43.000]  他不說
[00:32:43.000 --> 00:32:45.000]  當你德國降臨的時候
[00:32:45.000 --> 00:32:47.000]  求你紀念我
[00:32:47.000 --> 00:32:51.000]  他就把自己完全地交給耶穌
[00:32:51.000 --> 00:32:54.000]  耶穌跟他說
[00:32:54.000 --> 00:32:58.000]  今日你必要和我在樂園裏聊
[00:32:58.000 --> 00:33:01.000]  這強盜就說了這麼一句話
[00:33:01.000 --> 00:33:03.000]  主啊 求你紀念我
[00:33:03.000 --> 00:33:07.000]  主就說了非常把握
[00:33:07.000 --> 00:33:09.000]  非常肯定的話
[00:33:09.000 --> 00:33:13.000]  今日你必和我在樂園裏
[00:33:13.000 --> 00:33:15.000]  我們也常常說
[00:33:15.000 --> 00:33:20.000]  主啊 求你紀念你的話
[00:33:20.000 --> 00:33:22.000]  神的應許呢
[00:33:22.000 --> 00:33:24.000]  它的特點就是什麼呢
[00:33:24.000 --> 00:33:26.000]  一般都帶着恩典的
[00:33:26.000 --> 00:33:30.000]  神的應許並不是出了很高的條件
[00:33:30.000 --> 00:33:34.000]  叫我們會好大勁纔去做得到
[00:33:34.000 --> 00:33:36.000]  或者根本做不到
[00:33:36.000 --> 00:33:39.000]  神的應許跟人的應許不一樣
[00:33:39.000 --> 00:33:42.000]  神的應許好多是帶着恩典的
[00:33:42.000 --> 00:33:45.000]  你只要有一點點願意的行
[00:33:45.000 --> 00:33:48.000]  然後神就成全
[00:33:48.000 --> 00:33:51.000]  這看見神多麼愛我們
[00:33:51.000 --> 00:33:54.000]  知道我們的難處
[00:33:54.000 --> 00:33:56.000]  所以這個神的應許呢
[00:33:56.000 --> 00:33:59.000]  是叫人有盼望
[00:33:59.000 --> 00:34:02.000]  一定不會叫我們失望
[00:34:02.000 --> 00:34:05.000]  人的應許就不是這樣的了
[00:34:05.000 --> 00:34:07.000]  他有心
[00:34:07.000 --> 00:34:10.000]  但是他沒有力量來做到
[00:34:10.000 --> 00:34:12.000]  但是神不同
[00:34:12.000 --> 00:34:14.000]  他神說了以後
[00:34:14.000 --> 00:34:17.000]  有的時候早 有的時候晚
[00:34:17.000 --> 00:34:20.000]  神的應許一定要成就
[00:34:20.000 --> 00:34:24.000]  所以我們可以完全的信號他
[00:34:24.000 --> 00:34:26.000]  下面就說到了
[00:34:26.000 --> 00:34:29.000]  他聽到這些應許以後呢
[00:34:29.000 --> 00:34:34.000]  他就有禱告
[00:34:34.000 --> 00:34:40.000]  第五世間就說到
[00:34:40.000 --> 00:34:46.000]  我在患難中因此得安慰
[00:34:46.000 --> 00:34:48.000]  這是患難中的安慰
[00:34:48.000 --> 00:34:52.000]  他說你的話將我救活了
[00:34:52.000 --> 00:34:56.000]  就叫我活起來了
[00:34:56.000 --> 00:34:58.000]  世界上的人呢
[00:34:58.000 --> 00:35:01.000]  有很多也是經過患難痛苦
[00:35:01.000 --> 00:35:04.000]  但是他們沒有什麼出路
[00:35:04.000 --> 00:35:07.000]  但是神的兒女
[00:35:07.000 --> 00:35:10.000]  他也是有患難痛苦
[00:35:10.000 --> 00:35:13.000]  但是神的話會給我們安慰
[00:35:13.000 --> 00:35:17.000]  叫我們能夠勝過患難
[00:35:17.000 --> 00:35:20.000]  所以神的話是很重要的
[00:35:20.000 --> 00:35:24.000]  我們每天讀神的話
[00:35:24.000 --> 00:35:26.000]  我們每個月都讀
[00:35:26.000 --> 00:35:27.000]  我們每天都讀
[00:35:27.000 --> 00:35:32.000]  從我們信主一直讀到我們主再來
[00:35:32.000 --> 00:35:35.000]  接我們到他那裏去的時候
[00:35:35.000 --> 00:35:37.000]  所以我的姊妹也常說
[00:35:37.000 --> 00:35:39.000]  她說老了以後
[00:35:39.000 --> 00:35:43.000]  好多話 神的話都記不住了
[00:35:43.000 --> 00:35:44.000]  好多話都記不住
[00:35:44.000 --> 00:35:46.000]  過去孩子說的話
[00:35:46.000 --> 00:35:47.000]  朋友說的話
[00:35:47.000 --> 00:35:50.000]  同事說的話都忘了
[00:35:50.000 --> 00:35:53.000]  但是求神叫我不要忘給他的話
[00:35:53.000 --> 00:35:55.000]  什麼都可以忘
[00:35:55.000 --> 00:35:58.000]  神的話不要忘
[00:35:58.000 --> 00:36:05.000]  我們要把神的話牢牢的記在我們心裏頭
[00:36:05.000 --> 00:36:08.000]  所以爲什麼神給我們這麼多的話呢
[00:36:08.000 --> 00:36:14.000]  他知道我們的地上會經過各式各樣不同的難處
[00:36:14.000 --> 00:36:16.000]  我們不會是一帆風順的
[00:36:16.000 --> 00:36:18.000]  但是有神的話
[00:36:18.000 --> 00:36:21.000]  足夠我們所使用的
[00:36:21.000 --> 00:36:22.000]  給我們安慰
[00:36:22.000 --> 00:36:25.000]  叫我們能夠勝過的患難
[00:36:25.000 --> 00:36:27.000]  沒有神的話呢
[00:36:27.000 --> 00:36:31.000]  你怎麼能夠應付這麼多的難處呢
[00:36:31.000 --> 00:36:32.000]  很難很難
[00:36:32.000 --> 00:36:36.000]  靠自己實在是太渺小太軟弱了
[00:36:36.000 --> 00:36:38.000]  我們只有神的話
[00:36:38.000 --> 00:36:44.000]  才能叫我們能夠走過今生的道路
[00:36:44.000 --> 00:36:46.000]  有的人有安慰
[00:36:46.000 --> 00:36:48.000]  有很多安慰他的
[00:36:48.000 --> 00:36:50.000]  他沒有患難
[00:36:50.000 --> 00:36:53.000]  有的人有患難沒有安慰
[00:36:53.000 --> 00:36:55.000]  但是屬神的人呢
[00:36:55.000 --> 00:36:58.000]  神賜給我們患難的時候呢
[00:36:58.000 --> 00:37:02.000]  也同時把安慰賜給我們
[00:37:02.000 --> 00:37:07.000]  不會叫我們在患難中間失望絕望
[00:37:07.000 --> 00:37:17.000]  神的話是夠我們所用的
[00:37:17.000 --> 00:37:20.000]  這個地方的安慰
[00:37:20.000 --> 00:37:29.000]  在希伯來文是一種悔改以後得到的安慰
[00:37:29.000 --> 00:37:32.000]  當你全心向着神
[00:37:32.000 --> 00:37:35.000]  那麼你就得到安慰
[00:37:35.000 --> 00:37:39.000]  其實有時候神給我們一些難處
[00:37:39.000 --> 00:37:41.000]  爲了叫我們學習
[00:37:41.000 --> 00:37:46.000]  從他那裏得到安慰的功課
[00:37:46.000 --> 00:37:52.000]  當我有一年遇到一個平生中間
[00:37:52.000 --> 00:37:57.000]  一個很大的患難的時候
[00:37:57.000 --> 00:38:04.000]  第二天要叫我交出檢查
[00:38:04.000 --> 00:38:08.000]  那天已經快下班了
[00:38:08.000 --> 00:38:12.000]  說明天領導要開會
[00:38:12.000 --> 00:38:17.000]  你得交出一個檢查
[00:38:17.000 --> 00:38:20.000]  那麼那天我就不能回家了
[00:38:20.000 --> 00:38:25.000]  我就留在宿舍裏頭
[00:38:25.000 --> 00:38:28.000]  我就寫檢查了
[00:38:28.000 --> 00:38:33.000]  從晚上差不多一直寫到天亮
[00:38:33.000 --> 00:38:35.000]  一面寫一面流淚
[00:38:35.000 --> 00:38:39.000]  一面寫一面覺得很痛苦
[00:38:39.000 --> 00:38:43.000]  我知道這次是一個大的關頭
[00:38:43.000 --> 00:38:47.000]  我可能過不去了
[00:38:47.000 --> 00:38:49.000]  但是感謝神
[00:38:49.000 --> 00:38:52.000]  在一面流淚的時候
[00:38:52.000 --> 00:38:57.000]  就想到詩篇裏頭有句話
[00:38:57.000 --> 00:38:59.000]  我記起一個詩篇
[00:38:59.000 --> 00:39:02.000]  三十篇第五節的話
[00:39:02.000 --> 00:39:04.000]  那句話是怎麼說呢
[00:39:04.000 --> 00:39:09.000]  他說他的怒氣不過是轉眼之間
[00:39:09.000 --> 00:39:13.000]  他的恩典乃是一生之久
[00:39:13.000 --> 00:39:15.000]  一書雖然有哭泣
[00:39:15.000 --> 00:39:20.000]  早晨遍地歡呼
[00:39:20.000 --> 00:39:22.000]  我想起這句話
[00:39:22.000 --> 00:39:25.000]  我裏面很得到安慰
[00:39:25.000 --> 00:39:27.000]  在天亮以前
[00:39:27.000 --> 00:39:32.000]  我終於把這篇報告寫完了
[00:39:32.000 --> 00:39:37.000]  寫完了還怕交出去以後沒有存根
[00:39:37.000 --> 00:39:39.000]  就要把它抄一遍
[00:39:39.000 --> 00:39:41.000]  天亮了
[00:39:41.000 --> 00:39:45.000]  第二天領導黨委會開會
[00:39:45.000 --> 00:39:48.000]  叫我去參加
[00:39:48.000 --> 00:39:53.000]  讓我說這些檢查
[00:39:53.000 --> 00:39:56.000]  我的檢查裏頭這些事情
[00:39:56.000 --> 00:39:58.000]  說完以後叫我
[00:39:58.000 --> 00:40:00.000]  那你就先離開吧
[00:40:00.000 --> 00:40:02.000]  我們來討論
[00:40:02.000 --> 00:40:04.000]  那我就走了
[00:40:04.000 --> 00:40:06.000]  他們開完會以後
[00:40:06.000 --> 00:40:08.000]  沒有告訴我
[00:40:08.000 --> 00:40:11.000]  到底有什麼處分給我
[00:40:11.000 --> 00:40:13.000]  要怎麼處分我
[00:40:13.000 --> 00:40:15.000]  沒有
[00:40:15.000 --> 00:40:19.000]  直到我離開中國的時候
[00:40:19.000 --> 00:40:21.000]  我還不知道他們開會
[00:40:21.000 --> 00:40:23.000]  給我的處分什麼
[00:40:23.000 --> 00:40:24.000]  沒有告訴我本人
[00:40:24.000 --> 00:40:26.000]  也沒有告訴我
[00:40:26.000 --> 00:40:28.000]  沒有給我一個書面的
[00:40:28.000 --> 00:40:33.000]  省就把這事情就帶過去了
[00:40:33.000 --> 00:40:36.000]  我就覺得實在是
[00:40:36.000 --> 00:40:37.000]  省的憐憫
[00:40:37.000 --> 00:40:39.000]  省很多的憐憫
[00:40:39.000 --> 00:40:41.000]  會憐憫我們
[00:40:41.000 --> 00:40:45.000]  超過我們所想所求的
[00:40:45.000 --> 00:40:48.000]  我們的人生中間有的困難
[00:40:48.000 --> 00:40:50.000]  你稍微堅持一下就過去了
[00:40:50.000 --> 00:40:53.000]  但是常常是有些困難
[00:40:53.000 --> 00:40:56.000]  你沒有辦法堅持下去
[00:40:56.000 --> 00:40:57.000]  你幾乎是要臥倒了
[00:40:57.000 --> 00:40:59.000]  跌倒了
[00:40:59.000 --> 00:41:01.000]  但是省有它的憐憫
[00:41:01.000 --> 00:41:04.000]  省的話給你力量
