
[00:00:00.000 --> 00:00:06.000]  今天我們要來分享的主的話題目是《要思想耶穌》
[00:21:02.000 --> 00:21:07.000]  寧可你把我的名字從你的車子上除掉
[00:21:07.000 --> 00:21:09.000]  不能夠把這些百姓
[00:21:09.000 --> 00:21:11.000]  你所愛的百姓給除掉
[00:21:11.000 --> 00:21:13.000]  他敬忠
[00:21:13.000 --> 00:21:15.000]  他完全不顧自己
[00:21:15.000 --> 00:21:19.000]  那麼你看這個摩西實在是很敬忠
[00:21:19.000 --> 00:21:21.000]  但是呢
[00:21:21.000 --> 00:21:23.000]  你像我們看到呢
[00:21:23.000 --> 00:21:27.000]  這個耶穌也是很敬忠
[00:21:27.000 --> 00:21:29.000]  耶穌是為了這個家
[00:21:29.000 --> 00:21:31.000]  為了神的百姓
[00:21:31.000 --> 00:21:34.000]  他犧牲自己的性命
[00:21:34.000 --> 00:21:35.000]  在地上的話
[00:21:35.000 --> 00:21:37.000]  這個33年
[00:21:37.000 --> 00:21:41.000]  他完成了神託付給他的
[00:21:41.000 --> 00:21:42.000]  他在地上的時候
[00:21:42.000 --> 00:21:44.000]  也是受到很多的艱難
[00:21:44.000 --> 00:21:46.000]  人不相信他
[00:21:46.000 --> 00:21:47.000]  人誤會他
[00:21:47.000 --> 00:21:49.000]  人破壞他
[00:21:49.000 --> 00:21:51.000]  最後把他釘死下
[00:21:51.000 --> 00:21:52.000]  他像摩西一樣
[00:21:52.000 --> 00:21:54.000]  都是很敬忠的
[00:21:54.000 --> 00:21:56.000]  不過
[00:21:56.000 --> 00:21:58.000]  有一個不同的呢
[00:21:58.000 --> 00:22:00.000]  摩西是普人
[00:22:00.000 --> 00:22:01.000]  職能小一些
[00:22:01.000 --> 00:22:04.000]  但是耶穌是兒子
[00:22:04.000 --> 00:22:06.000]  職能大一些
[00:22:06.000 --> 00:22:08.000]  所以這個大的職能呢
[00:22:08.000 --> 00:22:10.000]  就需要大的忠心
[00:22:10.000 --> 00:22:11.000]  所以耶穌呢
[00:22:11.000 --> 00:22:15.000]  比摩西更要忠心
[00:22:15.000 --> 00:22:17.000]  所以這個
[00:22:17.000 --> 00:22:18.000]  把這個作者呢
[00:22:18.000 --> 00:22:21.000]  就把在第一節到第六節
[00:22:21.000 --> 00:22:23.000]  這六節聖經裡頭
[00:22:23.000 --> 00:22:26.000]  講到神的兒子
[00:22:26.000 --> 00:22:30.000]  耶穌比神的普人摩西
[00:22:30.000 --> 00:22:32.000]  更加忠心
[00:22:32.000 --> 00:22:33.000]  更加信實
[00:22:33.000 --> 00:22:42.000]  這是我們可以來依靠的
[00:22:42.000 --> 00:22:43.000]  那麼我們就要看看
[00:22:43.000 --> 00:22:45.000]  耶穌的忠心了
[00:22:45.000 --> 00:22:49.000]  耶穌是很忠心
[00:22:49.000 --> 00:22:54.000]  耶穌怎樣忠心呢
[00:22:54.000 --> 00:22:57.000]  在第二節就說了
[00:22:57.000 --> 00:22:59.000]  第二節說
[00:22:59.000 --> 00:23:01.000]  他就指著耶穌
[00:23:01.000 --> 00:23:05.000]  他謂那舍利他的敬忠
[00:23:05.000 --> 00:23:07.000]  誰舍利他
[00:23:07.000 --> 00:23:09.000]  是神舍利他
[00:23:09.000 --> 00:23:10.000]  所以他
[00:23:10.000 --> 00:23:13.000]  謂那舍利他的敬忠
[00:23:13.000 --> 00:23:18.000]  就是他向神忠心
[00:23:18.000 --> 00:23:24.000]  到第六節呢
[00:23:24.000 --> 00:23:26.000]  到第六節呢
[00:23:26.000 --> 00:23:30.000]  是我們可以看到
[00:23:30.000 --> 00:23:35.000]  神的兒子至理神的家
[00:23:35.000 --> 00:23:39.000]  這個事情上忠心
[00:23:39.000 --> 00:23:42.000]  他不但是向神忠心
[00:23:42.000 --> 00:23:46.000]  在至理神的家上呢
[00:23:46.000 --> 00:23:49.000]  他也是忠心的
[00:23:49.000 --> 00:23:53.000]  所以你看到
[00:23:53.000 --> 00:23:55.000]  他向神忠心
[00:23:55.000 --> 00:23:56.000]  什麼地方忠心呢
[00:23:56.000 --> 00:24:00.000]  表現在他能夠降世為人
[00:24:00.000 --> 00:24:02.000]  他按照神所差遣的
[00:24:02.000 --> 00:24:05.000]  他來到地上來做人
[00:24:05.000 --> 00:24:09.000]  而且是誠心的順服父神的旨意
[00:24:09.000 --> 00:24:13.000]  而且死在死者家上
[00:24:13.000 --> 00:24:17.000]  把人從死和罪名頭救出來
[00:24:17.000 --> 00:24:22.000]  這個是他的忠心
[00:24:22.000 --> 00:24:26.000]  他謂舍利他的敬忠
[00:24:26.000 --> 00:24:27.000]  向神忠心
[00:24:27.000 --> 00:24:32.000]  而且他的至理神的家中的忠心
[00:24:32.000 --> 00:24:34.000]  這兩方面合起來呢
[00:24:34.000 --> 00:24:42.000]  就是忠心於至理神的家
[00:24:42.000 --> 00:24:45.000]  主耶穌實在是
[00:24:45.000 --> 00:24:48.000]  這個忠心就是他的姓氏的
[00:24:48.000 --> 00:24:49.000]  忠心的意思
[00:24:49.000 --> 00:24:51.000]  一方面向神忠心
[00:24:51.000 --> 00:24:54.000]  一方面向人是姓氏的
[00:24:54.000 --> 00:25:02.000]  所以神就把我們託付給主耶穌
[00:25:02.000 --> 00:25:05.000]  他在神的家裡面忠心什麼呢
[00:25:05.000 --> 00:25:08.000]  就是他對神的家的一切事情
[00:25:08.000 --> 00:25:10.000]  對神的百姓
[00:25:10.000 --> 00:25:12.000]  對神的子民
[00:25:12.000 --> 00:25:14.000]  他要按照神所託付的
[00:25:14.000 --> 00:25:18.000]  帶他們到完全的地步
[00:25:18.000 --> 00:25:21.000]  所以這樣的話
[00:25:21.000 --> 00:25:23.000]  我們就可以把我們的各方面
[00:25:23.000 --> 00:25:27.000]  都來交託給他
[00:25:27.000 --> 00:25:29.000]  我們知道他是向神忠心
[00:25:29.000 --> 00:25:32.000]  向著我們又是姓氏的
[00:25:32.000 --> 00:25:34.000]  他是最可靠的
[00:25:34.000 --> 00:25:36.000]  所以我們就可以把我們的一切
[00:25:36.000 --> 00:25:37.000]  交給他
[00:25:37.000 --> 00:25:39.000]  不管我們的家庭兒女
[00:25:39.000 --> 00:25:41.000]  不管我們的婚姻
[00:25:41.000 --> 00:25:43.000]  或者我們的事業
[00:25:43.000 --> 00:25:46.000]  或者我們的健康各方面
[00:25:46.000 --> 00:25:48.000]  你有什麼問題的話
[00:25:48.000 --> 00:25:49.000]  所有的一切
[00:25:49.000 --> 00:25:51.000]  你都可以交託給他
[00:25:51.000 --> 00:25:54.000]  可以來信靠他
[00:25:54.000 --> 00:25:56.000]  可以常常的來傾聽他
[00:25:56.000 --> 00:25:58.000]  來思想他
[00:25:58.000 --> 00:26:02.000]  所以這個就是他的姓氏
[00:26:02.000 --> 00:26:04.000]  就能夠幫助我們
[00:26:04.000 --> 00:26:06.000]  能夠帶領我們
[00:26:06.000 --> 00:26:11.000]  能夠走這條的道路
[00:26:11.000 --> 00:26:13.000]  那既然耶穌是姓氏的
[00:26:13.000 --> 00:26:18.000]  那我們就要在心經上堅持到底
[00:26:18.000 --> 00:26:21.000]  在心經上堅持到底
[00:26:21.000 --> 00:26:23.000]  在第六節
[00:26:23.000 --> 00:26:27.000]  是一節非常好的一節聖經
[00:26:27.000 --> 00:26:29.000]  他說
[00:26:29.000 --> 00:26:31.000]  神的兒子
[00:26:31.000 --> 00:26:32.000]  基督為兒子
[00:26:32.000 --> 00:26:34.000]  治理神的家
[00:26:34.000 --> 00:26:36.000]  那麼前面是一個
[00:26:36.000 --> 00:26:38.000]  前面的條件
[00:26:38.000 --> 00:26:39.000]  那我們呢
[00:26:39.000 --> 00:26:41.000]  怎麼反應呢
[00:26:41.000 --> 00:26:44.000]  我們若將可跨的盼望和膽量
[00:26:44.000 --> 00:26:47.000]  堅持到底
[00:26:47.000 --> 00:26:49.000]  便是他的家了
[00:26:49.000 --> 00:26:53.000]  他說我們若是把這個盼望跟膽量
[00:26:53.000 --> 00:26:55.000]  能夠堅持到底呢
[00:26:55.000 --> 00:26:57.000]  就是他家了
[00:26:57.000 --> 00:26:59.000]  這個地方提到堅持到底
[00:26:59.000 --> 00:27:02.000]  到第十四節
[00:27:02.000 --> 00:27:03.000]  也說的
[00:27:03.000 --> 00:27:07.000]  我們若將起初確實的信心
[00:27:07.000 --> 00:27:08.000]  堅持到底
[00:27:08.000 --> 00:27:10.000]  就在基督裡有分了
[00:27:10.000 --> 00:27:13.000]  這個也是個堅持到底
[00:27:13.000 --> 00:27:14.000]  這堅持到底
[00:27:14.000 --> 00:27:18.000]  就是基督徒一個特點
[00:27:18.000 --> 00:27:20.000]  基督徒從信主
[00:27:20.000 --> 00:27:23.000]  一直到離開世界
[00:27:23.000 --> 00:27:24.000]  見到主
[00:27:24.000 --> 00:27:28.000]  這一條數錢的道路
[00:27:28.000 --> 00:27:29.000]  最重要的
[00:27:29.000 --> 00:27:31.000]  就是堅持到底
[00:27:31.000 --> 00:27:34.000]  堅持到底
[00:27:34.000 --> 00:27:37.000]  如果不堅持到底的話
[00:27:37.000 --> 00:27:41.000]  常常就是個失敗的
[00:27:41.000 --> 00:27:42.000]  所以不是你跑得快
[00:27:42.000 --> 00:27:43.000]  還是跑得慢
[00:27:43.000 --> 00:27:45.000]  你能不能從起點
[00:27:45.000 --> 00:27:48.000]  一直跑到終點
[00:27:48.000 --> 00:27:49.000]  這堅持到底
[00:27:49.000 --> 00:27:53.000]  就好像你跑馬拉松一樣的
[00:27:53.000 --> 00:27:55.000]  有人可能跑到一半的話
[00:27:55.000 --> 00:27:56.000]  就退出了
[00:27:56.000 --> 00:27:57.000]  就不行了
[00:27:57.000 --> 00:27:59.000]  有人可能跑到最後
[00:27:59.000 --> 00:28:01.000]  還剩下一公里的話
[00:28:01.000 --> 00:28:02.000]  他不行了
[00:28:02.000 --> 00:28:04.000]  他退下來了
[00:28:04.000 --> 00:28:07.000]  能夠跑到終點
[00:28:07.000 --> 00:28:08.000]  即使他很慢
[00:28:08.000 --> 00:28:10.000]  不是冠軍
[00:28:10.000 --> 00:28:12.000]  但是在終點的地方
[00:28:12.000 --> 00:28:14.000]  還是有人在歡迎他
[00:28:14.000 --> 00:28:16.000]  有人可能跑兩個小時多
[00:28:16.000 --> 00:28:17.000]  就到了
[00:28:17.000 --> 00:28:18.000]  有人可能跑四小時多
[00:28:18.000 --> 00:28:20.000]  才能到
[00:28:20.000 --> 00:28:22.000]  就是跑四小時到的人
[00:28:22.000 --> 00:28:25.000]  在終點還是有人來迎接他
[00:28:25.000 --> 00:28:27.000]  因為很不容易
[00:28:27.000 --> 00:28:29.000]  跑這條42公里
[00:28:29.000 --> 00:28:31.000]  這麼長的路
[00:28:31.000 --> 00:28:33.000]  很難很難的
[00:28:33.000 --> 00:28:35.000]  你只要堅持到底的話
[00:28:35.000 --> 00:28:38.000]  一定能夠到達終點
[00:28:38.000 --> 00:28:42.000]  所以基督徒這條路
[00:28:42.000 --> 00:28:46.000]  真是需要神給我們有力量
[00:28:46.000 --> 00:28:48.000]  能夠堅持到底
[00:28:48.000 --> 00:28:50.000]  不是說碰到困難的
[00:28:50.000 --> 00:28:53.000]  就是說我們信耶穌有什麼用呢
[00:28:53.000 --> 00:28:56.000]  信了以後還有這麼多難處
[00:28:56.000 --> 00:28:58.000]  信了以後我的身體還是這樣
[00:28:58.000 --> 00:29:00.000]  信了以後我的兒女還是這樣
[00:29:00.000 --> 00:29:03.000]  信了以後我的工作還是很困難
[00:29:03.000 --> 00:29:06.000]  慢慢就想退下來
[00:29:06.000 --> 00:29:08.000]  猶太人呢
[00:29:08.000 --> 00:29:11.000]  他們信的當時猶太人
[00:29:11.000 --> 00:29:15.000]  他們到希伯來書的作者
[00:29:15.000 --> 00:29:17.000]  寫這封書信的時候
[00:29:17.000 --> 00:29:19.000]  他們是比較困難的
[00:29:19.000 --> 00:29:21.000]  因為一開始的時候
[00:29:21.000 --> 00:29:23.000]  基督徒的話
[00:29:23.000 --> 00:29:25.000]  他們認為他們都是猶太人
[00:29:25.000 --> 00:29:29.000]  他們都是跟猶太教是一個系統的
[00:29:29.000 --> 00:29:33.000]  所以猶太教當時還是信仰自由的
[00:29:33.000 --> 00:29:37.000]  他還把它當作是一個正規的信仰
[00:29:37.000 --> 00:29:39.000]  到後來慢慢的呢
[00:29:39.000 --> 00:29:44.000]  他們就發現基督徒在猶太人裡頭
[00:29:44.000 --> 00:29:46.000]  跟本來的猶太人不太一樣
[00:29:46.000 --> 00:29:48.000]  他們信了一位耶穌
[00:29:48.000 --> 00:29:54.000]  慢慢就迫害轉到基督徒的頭上了
[00:29:54.000 --> 00:29:56.000]  所以等到希伯來書
[00:29:56.000 --> 00:29:59.000]  寫希伯來書的時候
[00:29:59.000 --> 00:30:03.000]  已經是耶穌被釘死
[00:30:03.000 --> 00:30:06.000]  復活以後的二三十年了
[00:30:06.000 --> 00:30:08.000]  那個時候的基督徒呢
[00:30:08.000 --> 00:30:10.000]  就迫害多一些了
[00:30:10.000 --> 00:30:12.000]  還有一個情況
[00:30:12.000 --> 00:30:14.000]  就是基督徒呢
[00:30:14.000 --> 00:30:16.000]  不像猶太人
[00:30:16.000 --> 00:30:19.000]  猶太人還有一個聖殿
[00:30:19.000 --> 00:30:21.000]  他們還可以去獻祭
[00:30:21.000 --> 00:30:25.000]  還可以做很多這些教人興奮的事情
[00:30:25.000 --> 00:30:26.000]  那基督徒呢
[00:30:26.000 --> 00:30:28.000]  他們就是聚會
[00:30:28.000 --> 00:30:30.000]  他們不是在去獻祭啊
[00:30:30.000 --> 00:30:32.000]  在去敬拜啦
[00:30:32.000 --> 00:30:34.000]  就覺得好像就看不到
[00:30:34.000 --> 00:30:39.000]  這些教人興奮的事情了
[00:30:39.000 --> 00:30:43.000]  就覺得做基督徒是什麼意思呢
[00:30:43.000 --> 00:30:46.000]  慢慢就想退去了
[00:30:46.000 --> 00:30:49.000]  所以這個希伯來書的桌子呢
[00:30:49.000 --> 00:30:51.000]  就是要鼓勵這些基督徒
[00:30:51.000 --> 00:30:53.000]  你們還要堅持到底
[00:30:53.000 --> 00:30:56.000]  你們既然信了耶穌
[00:30:56.000 --> 00:30:58.000]  你們就要跟隨耶穌
[00:30:58.000 --> 00:31:00.000]  走完這條前路
[00:31:00.000 --> 00:31:02.000]  所以就鼓勵
[00:31:02.000 --> 00:31:04.000]  怎麼鼓勵他們呢
[00:31:04.000 --> 00:31:07.000]  就是讓他們思想耶穌
[00:31:07.000 --> 00:31:10.000]  來思想到耶穌的憐憫
[00:31:10.000 --> 00:31:13.000]  思想耶穌的信誓
[00:31:13.000 --> 00:31:15.000]  耶穌是信誓的
[00:31:15.000 --> 00:31:19.000]  祂愛我們就愛我們到底
[00:31:19.000 --> 00:31:22.000]  祂既然是救了我們
[00:31:22.000 --> 00:31:24.000]  就要救我們到底
[00:31:24.000 --> 00:31:29.000]  所以叫我們要堅持到底
[00:31:29.000 --> 00:31:31.000]  所以第三段呢
[00:31:31.000 --> 00:31:34.000]  我們看到既然耶穌是信誓的
[00:31:34.000 --> 00:31:38.000]  我們就要在信心中堅持到底
[00:31:38.000 --> 00:31:41.000]  就在信心中堅持到底
[00:31:41.000 --> 00:31:42.000]  這樣的話呢
[00:31:42.000 --> 00:31:46.000]  祂說我們若將可跨的盼望和膽量
[00:31:46.000 --> 00:31:50.000]  堅持到底便是祂的家了
[00:31:50.000 --> 00:31:53.000]  怎麼叫做便是祂的家呢
[00:31:53.000 --> 00:31:56.000]  就是說你這樣的堅持到底
[00:31:56.000 --> 00:32:02.000]  你就是符合神心儀的百姓了
[00:32:02.000 --> 00:32:04.000]  這個家
[00:32:04.000 --> 00:32:07.000]  這個家不是說人聚集在一起就家
[00:32:07.000 --> 00:32:12.000]  這家就是能夠真正的忠心向著主
[00:32:12.000 --> 00:32:14.000]  跟隨主到底
[00:32:14.000 --> 00:32:20.000]  這是有這樣一個明顯的實際出來
[00:32:20.000 --> 00:32:25.000]  神的家就是神在裡面得到享受
[00:32:25.000 --> 00:32:27.000]  神在我們中間得到我們的愛
[00:32:27.000 --> 00:32:29.000]  得到我們的敬拜
[00:32:29.000 --> 00:32:31.000]  那這個就是神的家
[00:32:31.000 --> 00:32:33.000]  如果我們是半途而廢
[00:32:33.000 --> 00:32:36.000]  那這個就不是神的家了
[00:32:36.000 --> 00:32:39.000]  神的家就變成一個明實
[00:32:39.000 --> 00:32:44.000]  虛有其名的這樣的家了
[00:32:44.000 --> 00:32:51.000]  所以祂說要堅持到底便是祂的家了
[00:32:51.000 --> 00:32:54.000]  那這個不是堅持到底
[00:32:54.000 --> 00:32:58.000]  我們剛才讀到第七節開始
[00:32:58.000 --> 00:33:03.000]  忽然說聖靈有話說了
[00:33:03.000 --> 00:33:07.000]  就前面講到一些正面的鼓勵
[00:33:07.000 --> 00:33:09.000]  後面就提出來
[00:33:09.000 --> 00:33:15.000]  以色列人他們在曠野失敗的一些見證
[00:33:15.000 --> 00:33:18.000]  就是因為他們沒有堅持到底
[00:33:18.000 --> 00:33:23.000]  因為他們沒有來思想耶穌的信使
[00:33:23.000 --> 00:33:26.000]  他們不相信耶穌信使的
[00:33:26.000 --> 00:33:30.000]  他們就在曠野裡頭失敗了
[00:33:30.000 --> 00:33:36.000]  所以祂說你們的祖宗在曠野試探神
[00:33:36.000 --> 00:33:39.000]  有四十年之久
[00:33:39.000 --> 00:33:42.000]  他們在曠野裡有四十年
[00:33:42.000 --> 00:33:48.000]  所以神說你們一直試探不肯相信
[00:33:48.000 --> 00:33:52.000]  結果六十萬的壯丁裡頭
[00:33:52.000 --> 00:33:56.000]  最後進入迦南的只有兩個人
[00:33:56.000 --> 00:33:58.000]  一個就是迦勒
[00:33:58.000 --> 00:34:00.000]  一個就是岳素揚
[00:34:00.000 --> 00:34:02.000]  只有他們兩個
[00:34:02.000 --> 00:34:07.000]  壯丁就指著出埃及的時候是二十歲男的
[00:34:07.000 --> 00:34:09.000]  二十歲的男丁
[00:34:09.000 --> 00:34:12.000]  出來埃及的時候是二十歲
[00:34:12.000 --> 00:34:16.000]  凡是出來埃及二十歲的男丁
[00:34:16.000 --> 00:34:19.000]  進去迦南的只有兩個人
[00:34:19.000 --> 00:34:22.000]  當然在以後的曠野裡頭生的
[00:34:22.000 --> 00:34:24.000]  或者出來不到二十歲的人
[00:34:24.000 --> 00:34:26.000]  還有很多人進迦南的
[00:34:26.000 --> 00:34:29.000]  但是二十歲以上的男丁
[00:34:29.000 --> 00:34:32.000]  六十萬中間只有兩個人
[00:34:32.000 --> 00:34:34.000]  這比例是多少啊
[00:34:34.000 --> 00:34:36.000]  非常小
[00:34:36.000 --> 00:34:37.000]  為什麼
[00:34:37.000 --> 00:34:39.000]  他們說硬的心
[00:34:39.000 --> 00:34:42.000]  他們的心硬
[00:34:42.000 --> 00:34:44.000]  不清醒的話
[00:34:44.000 --> 00:34:45.000]  惹神發怒
[00:34:45.000 --> 00:34:49.000]  這心心不能堅持
[00:34:49.000 --> 00:34:53.000]  聖經裡頭說到我們有幾個硬
[00:34:53.000 --> 00:34:55.000]  一個就是心硬
[00:34:55.000 --> 00:34:56.000]  心硬這裡說的
[00:34:56.000 --> 00:34:59.000]  還有在史圖形狀
[00:34:59.000 --> 00:35:02.000]  說到這個背逆
[00:35:02.000 --> 00:35:05.000]  景象硬的百姓
[00:35:05.000 --> 00:35:09.000]  景象就表示能夠抑制
[00:35:09.000 --> 00:35:11.000]  你說這個事情好不好
[00:35:11.000 --> 00:35:12.000]  不好
[00:35:12.000 --> 00:35:13.000]  把景象一搖
[00:35:13.000 --> 00:35:15.000]  那麼就是這個不好了
[00:35:15.000 --> 00:35:18.000]  所以心硬景象也硬
[00:35:18.000 --> 00:35:20.000]  這些百姓的話
[00:35:20.000 --> 00:35:23.000]  神說他們不能夠進入迦南
[00:35:23.000 --> 00:35:27.000]  不能夠進入神給他們的安息
[00:35:27.000 --> 00:35:31.000]  隨神接到作者所寫的話
[00:35:31.000 --> 00:35:34.000]  在前面從正面來看到
[00:35:34.000 --> 00:35:36.000]  摩西很忠心
[00:35:36.000 --> 00:35:40.000]  但是耶穌比摩西更忠心
[00:35:40.000 --> 00:35:42.000]  你們既然是摩西
[00:35:42.000 --> 00:35:45.000]  領你們出來埃及進到迦南
[00:35:45.000 --> 00:35:50.000]  摩西他自己還進不了迦南
[00:35:50.000 --> 00:35:54.000]  但是已經把以色列人領到迦南的邊界了
[00:35:54.000 --> 00:35:56.000]  耶穌為了祭祀他們
[00:35:56.000 --> 00:35:59.000]  就進到迦南地了
[00:35:59.000 --> 00:36:04.000]  那麼現在耶穌比摩西更忠心更信實
[00:36:04.000 --> 00:36:07.000]  那麼是我們可以依靠的
[00:36:07.000 --> 00:36:13.000]  如果我們不來依靠耶穌
[00:36:13.000 --> 00:36:16.000]  結果就像以色列一樣的
[00:36:16.000 --> 00:36:18.000]  信是信得住了
[00:36:18.000 --> 00:36:22.000]  可是得不到神的祝福
[00:36:22.000 --> 00:36:25.000]  得不到神的恩典
[00:36:25.000 --> 00:36:27.000]  那麼這是非常可憐的
[00:36:27.000 --> 00:36:30.000]  不是說你信了主
[00:36:30.000 --> 00:36:32.000]  有了主的生命以後
[00:36:32.000 --> 00:36:34.000]  你再不繼續跟隨主
[00:36:34.000 --> 00:36:38.000]  你就不能夠進到神的國了
[00:36:38.000 --> 00:36:40.000]  就是說你不能夠享受
[00:36:40.000 --> 00:36:43.000]  神國給你的一切的福氣
[00:36:43.000 --> 00:36:45.000]  這是非常可惜的
[00:36:45.000 --> 00:36:49.000]  神不但把我們從世界救出來
[00:36:49.000 --> 00:36:54.000]  神的意思是要領我們進入祂的國度
[00:36:54.000 --> 00:36:58.000]  能夠享受祂永遠的福分
[00:36:58.000 --> 00:37:01.000]  所以這個就是作者的意志
[00:37:01.000 --> 00:37:04.000]  用很多的事情
[00:37:04.000 --> 00:37:07.000]  很多的話來鼓勵我們
[00:37:07.000 --> 00:37:13.000]  能夠真正的來思想耶穌
[00:37:13.000 --> 00:37:16.000]  那我們怎麼來思想耶穌呢?
[00:37:16.000 --> 00:37:19.000]  我們有很多方面可以來思想的
[00:37:19.000 --> 00:37:21.000]  就是剛才我們唱的詩歌說
[00:37:21.000 --> 00:37:25.000]  我們可以來讀神的話
[00:37:25.000 --> 00:37:27.000]  當你多讀神的話
[00:37:27.000 --> 00:37:29.000]  特別是讀這個福音書的話
[00:37:29.000 --> 00:37:32.000]  你多讀這個福音書
[00:37:32.000 --> 00:37:36.000]  就看見耶穌在地上怎麼服侍神的
[00:37:36.000 --> 00:37:39.000]  怎麼服侍這些軟弱的人
[00:37:39.000 --> 00:37:41.000]  你思想祂
[00:37:41.000 --> 00:37:43.000]  一邊讀一邊想到
[00:37:43.000 --> 00:37:45.000]  如果我碰到的情況
[00:37:45.000 --> 00:37:47.000]  我會怎麼做
[00:37:47.000 --> 00:37:49.000]  那麼這個是思想
[00:37:49.000 --> 00:37:51.000]  那麼有的時候呢
[00:37:51.000 --> 00:37:53.000]  你有時間的時候呢
[00:37:53.000 --> 00:37:55.000]  可以唱點詩歌
[00:37:55.000 --> 00:37:59.000]  這詩歌裡頭常常把耶穌的愛
[00:37:59.000 --> 00:38:01.000]  把耶穌的各方面
[00:38:01.000 --> 00:38:05.000]  能夠來開啟我們的心
[00:38:05.000 --> 00:38:07.000]  叫我們能夠來向著耶穌
[00:38:07.000 --> 00:38:09.000]  那麼我們也可以
[00:38:09.000 --> 00:38:11.000]  有的時候弟兄姊妹
[00:38:11.000 --> 00:38:13.000]  有的時候在一起的時候
[00:38:13.000 --> 00:38:14.000]  有一個時間
[00:38:14.000 --> 00:38:17.000]  有幾天的安靜
[00:38:17.000 --> 00:38:20.000]  有些退休會
[00:38:20.000 --> 00:38:23.000]  那麼也是一起來思想耶穌
[00:38:23.000 --> 00:38:25.000]  從各方面
[00:38:25.000 --> 00:38:27.000]  我們要讓我們的心裡頭
[00:38:27.000 --> 00:38:30.000]  常常把耶穌放在第一位
[00:38:30.000 --> 00:38:31.000]  那這樣的話
[00:38:31.000 --> 00:38:34.000]  我們就可以保持我們的
[00:38:34.000 --> 00:38:37.000]  這條生命的路上
[00:38:37.000 --> 00:38:41.000]  慢慢的一步一步的走往前
[00:38:41.000 --> 00:38:44.000]  不是一下就變了
[00:38:44.000 --> 00:38:46.000]  那麼我們也常常遇到
[00:38:46.000 --> 00:38:48.000]  有些弟兄姊妹的話
[00:38:48.000 --> 00:38:50.000]  去退休會的時候覺得很好
[00:38:50.000 --> 00:38:53.000]  出來的時候都很勤儉活潑
[00:38:53.000 --> 00:38:55.000]  過了幾天以後又下來了
[00:38:55.000 --> 00:38:58.000]  因為回到生活中間
[00:38:58.000 --> 00:39:02.000]  又是好像又是另外一種方式了
[00:39:02.000 --> 00:39:04.000]  如果我們在生活中間
[00:39:04.000 --> 00:39:06.000]  常常有一點時間
[00:39:06.000 --> 00:39:09.000]  就想到這個主耶穌
[00:39:09.000 --> 00:39:10.000]  來依靠祂
[00:39:10.000 --> 00:39:12.000]  來信靠祂
[00:39:12.000 --> 00:39:16.000]  在信心上來堅持到底
[00:39:16.000 --> 00:39:22.000]  信心跟相信不完全一樣
[00:39:22.000 --> 00:39:24.000]  反正都是信
[00:39:24.000 --> 00:39:27.000]  以色列人你說他相信不相信什麼
[00:39:27.000 --> 00:39:28.000]  相信什麼
[00:39:28.000 --> 00:39:30.000]  以色列人他相信不相信
[00:39:30.000 --> 00:39:33.000]  迦南帝是一個流奶餘蜜之地嗎
[00:39:33.000 --> 00:39:36.000]  相信他們相信
[00:39:36.000 --> 00:39:39.000]  知道這個相信
[00:39:39.000 --> 00:39:42.000]  迦南是一個豐富的地方
[00:39:42.000 --> 00:39:46.000]  是一個叫他們享受的地方
[00:39:46.000 --> 00:39:48.000]  是比曠野更好的地方
[00:39:48.000 --> 00:39:50.000]  可是他們是相信
[00:39:50.000 --> 00:39:53.000]  但是他們沒有信心
[00:39:53.000 --> 00:39:55.000]  只是相信什麼
[00:39:55.000 --> 00:39:57.000]  覺得很好
[00:39:57.000 --> 00:39:59.000]  覺得這個事情是有
[00:39:59.000 --> 00:40:03.000]  但是信心是在相信上面
[00:40:03.000 --> 00:40:05.000]  還有行動
[00:40:05.000 --> 00:40:07.000]  沒有行動的相信
[00:40:07.000 --> 00:40:09.000]  是個空的
[00:40:09.000 --> 00:40:11.000]  只是信象
[00:40:11.000 --> 00:40:15.000]  所以不但要有相信
[00:40:15.000 --> 00:40:17.000]  更重要的有信心
[00:40:17.000 --> 00:40:23.000]  信心就是有行動的一個相信
[00:40:23.000 --> 00:40:29.000]  這樣的話我們就可以依靠主
[00:40:29.000 --> 00:40:32.000]  不管我們有什麼難處
[00:40:32.000 --> 00:40:34.000]  我們不要灰心
[00:40:34.000 --> 00:40:35.000]  不要失望
[00:40:35.000 --> 00:40:38.000]  我們要依靠神
[00:40:38.000 --> 00:40:40.000]  神是信使的
[00:40:40.000 --> 00:40:45.000]  祂必定能夠帶我們經過這些艱難
[00:40:45.000 --> 00:40:48.000]  我們就可以過了艱難以後
[00:40:48.000 --> 00:40:51.000]  我們的力量就強壯一點了
[00:40:51.000 --> 00:40:52.000]  就多點力量
[00:40:52.000 --> 00:40:54.000]  我們就多了一點精力
[00:40:54.000 --> 00:40:57.000]  這樣的話我們就一步一步的
[00:40:57.000 --> 00:41:02.000]  能夠走這條神給我們所預備的道路
[00:41:02.000 --> 00:41:06.000]  今天我們就藉著第三章這一段的真經
[00:41:06.000 --> 00:41:08.000]  我們來看一看
[00:41:08.000 --> 00:41:10.000]  到下一次我們繼續來看
[00:41:10.000 --> 00:41:13.000]  希伯來述的第三章第四章
[00:41:13.000 --> 00:41:14.000]  一同準備
[00:41:14.000 --> 00:41:15.000]  如果也有時間
