
[00:00:00.000 --> 00:00:02.940]  聽完節目 我今天有個題目叫「認識新知」
[00:17:16.440 --> 00:17:17.600]  自己困在這裏看書
[00:17:17.600 --> 00:17:20.760]  或者上網看電腦
[00:17:20.760 --> 00:17:23.600]  基本上我不喜歡別人的性格
[00:17:23.600 --> 00:17:25.800]  不喜歡和別人接觸
[00:17:25.800 --> 00:17:27.160]  我記得初初回到香港的時候
[00:17:27.160 --> 00:17:27.920]  講完道
[00:17:27.920 --> 00:17:29.480]  因為和別人接觸
[00:17:29.480 --> 00:17:31.160]  特別講道
[00:17:31.160 --> 00:17:33.960]  見到那麼多人
[00:17:33.960 --> 00:17:36.640]  「I introvert」是很浪費力氣的
[00:17:36.640 --> 00:17:39.160]  所以每逢在會點講完兩篇道
[00:17:39.160 --> 00:17:40.240]  我回來就躺在這裏
[00:17:40.240 --> 00:17:42.120]  幾乎死掉了
[00:17:42.120 --> 00:17:45.840]  沙浸在香港侍奉也是
[00:17:45.840 --> 00:17:46.760]  每逢講完道
[00:17:46.760 --> 00:17:48.360]  中間有幾個字「休息」
[00:17:48.360 --> 00:17:50.560]  我就會躲在休息室裏
[00:17:50.560 --> 00:17:52.320]  自己充充電
[00:17:52.320 --> 00:17:53.920]  有些內向人是要這樣
[00:17:53.920 --> 00:17:55.360]  如果你是內向就知道
[00:17:55.360 --> 00:17:57.000]  但有些執事就說
[00:17:57.000 --> 00:17:58.000]  哎呀梁牧師
[00:17:58.000 --> 00:17:59.440]  你主任牧師
[00:17:59.440 --> 00:18:02.800]  怎麼可以不在門口鞠躬送別呢
[00:18:02.800 --> 00:18:04.600]  心想還要鞠躬
[00:18:04.600 --> 00:18:06.000]  還要對著別人
[00:18:06.000 --> 00:18:08.800]  別人還在握手問你又怎樣
[00:18:08.800 --> 00:18:10.640]  你自己已經很累了
[00:18:10.640 --> 00:18:12.440]  但沒有辦法
[00:18:12.440 --> 00:18:16.080]  都是為福音緣故要去做
[00:18:16.080 --> 00:18:17.400]  所以對我來說
[00:18:17.400 --> 00:18:19.520]  創建關係對我來說
[00:18:19.520 --> 00:18:22.120]  不是那麼容易的一件事
[00:18:22.120 --> 00:18:24.360]  但我自己知道
[00:18:24.360 --> 00:18:27.240]  我們做牧師的生活圈子
[00:18:27.240 --> 00:18:29.640]  已經是很窄的
[00:18:29.640 --> 00:18:31.840]  你想想每天在家
[00:18:31.840 --> 00:18:35.800]  我家全部人都信主
[00:18:35.800 --> 00:18:39.440]  接著回教會辦公室
[00:18:39.440 --> 00:18:41.160]  每個人都信主
[00:18:41.160 --> 00:18:43.440]  接著天天對著弟兄姊妹
[00:18:43.440 --> 00:18:45.040]  很多都是信主
[00:18:45.040 --> 00:18:48.400]  差不多7天24小時
[00:18:48.400 --> 00:18:50.080]  天天對著都是基督徒
[00:18:50.080 --> 00:18:51.240]  我們生存
[00:18:51.240 --> 00:18:53.560]  每天在地上就好像天堂一樣
[00:18:53.560 --> 00:18:57.520]  只有天堂才有所有人才是基督徒
[00:18:57.520 --> 00:19:00.640]  我心想我怎麼能履行這個大使命呢
[00:19:00.640 --> 00:19:01.640]  我叫人做
[00:19:01.640 --> 00:19:02.400]  但自己都沒做
[00:19:02.400 --> 00:19:04.440]  於是我就出街去傳福音
[00:19:04.440 --> 00:19:06.720]  但我發覺不有效
[00:19:06.720 --> 00:19:07.560]  即是有人信主
[00:19:07.560 --> 00:19:12.280]  但不能幫他們繼續做主的門徒
[00:19:12.280 --> 00:19:16.800]  於是我自己就犯了一個很重要的道理
[00:19:16.800 --> 00:19:21.280]  就是來自一些做傳銷和保險業的弟兄姊妹
[00:19:21.280 --> 00:19:22.880]  他們都是正常的工作
[00:19:22.880 --> 00:19:26.800]  但很多時候一些做保險的朋友
[00:19:26.800 --> 00:19:28.080]  或者弟兄姊妹打電話給我
[00:19:28.080 --> 00:19:28.960]  約我出去吃飯
[00:19:28.960 --> 00:19:31.600]  我心想又來了
[00:19:31.600 --> 00:19:33.720]  又想推銷我的東西
[00:19:33.720 --> 00:19:36.960]  但我心想為何要這麼極端地去想
[00:19:36.960 --> 00:19:38.120]  除了推銷你的東西之外
[00:19:38.120 --> 00:19:40.440]  他們也想跟你建立關係
[00:19:40.440 --> 00:19:42.920]  這些東西不一定是可以治癒我的
[00:19:42.920 --> 00:19:45.040]  要不你就買還是不買
[00:19:45.040 --> 00:19:46.040]  你都可以結束
[00:19:46.040 --> 00:19:47.400]  即是他來找你
[00:19:47.400 --> 00:19:48.800]  你可以跟他建立關係
[00:19:48.800 --> 00:19:52.000]  也可以去買他的貨品
[00:19:52.000 --> 00:19:55.080]  所以我開始明白到這件事的時候
[00:19:55.080 --> 00:19:58.760]  於是我就開始學他們所做的事
[00:19:58.760 --> 00:20:02.160]  就是打電話給幼稚園同學
[00:20:02.160 --> 00:20:07.120]  小學同學 中學同學 老師
[00:20:07.120 --> 00:20:08.720]  真的建立幾個關係
[00:20:08.720 --> 00:20:09.760]  很奇妙
[00:20:09.760 --> 00:20:12.240]  有一個弟兄他沒回教會很久
[00:20:12.240 --> 00:20:15.160]  是我小學幼稚園高班的同學
[00:20:15.160 --> 00:20:16.560]  為何我認識他呢
[00:20:16.560 --> 00:20:18.920]  因為那時我跟他兩個考試經常都
[00:20:18.920 --> 00:20:20.160]  不是他第一就是我第一
[00:20:20.160 --> 00:20:22.480]  最後拿獎學金永遠都是他
[00:20:22.480 --> 00:20:23.520]  所以我的電影很不順
[00:20:23.520 --> 00:20:25.200]  永遠都記得這個人的名字
[00:20:25.200 --> 00:20:29.400]  現在想找人很容易
[00:20:29.400 --> 00:20:31.400]  上Facebook就找到了
[00:20:31.400 --> 00:20:33.040]  約了他出來聊天
[00:20:33.040 --> 00:20:34.480]  鼓勵他回教會
[00:20:34.480 --> 00:20:37.760]  另外一個就是我中學中五的老師
[00:20:37.760 --> 00:20:39.480]  就是班主任
[00:20:39.480 --> 00:20:41.960]  很久沒見了 三十多年代
[00:20:41.960 --> 00:20:45.320]  我約了他出來跟他聊天
[00:20:45.320 --> 00:20:50.720]  我不是很多時間跟他一起有幾次見面
[00:20:50.720 --> 00:20:53.800]  但我最記得我離開香港的時候
[00:20:53.800 --> 00:20:58.080]  最後一次找機會跟他分享
[00:20:58.080 --> 00:21:00.240]  他說他願意開放
[00:21:00.240 --> 00:21:01.760]  因為他一直都不肯信
[00:21:01.760 --> 00:21:05.840]  願意開放去聽福音
[00:21:05.840 --> 00:21:09.040]  我想我們每一個都需要學做
[00:21:09.040 --> 00:21:11.440]  一個創建關係的人
[00:21:11.440 --> 00:21:13.160]  但首先最重要的是
[00:21:13.160 --> 00:21:15.960]  你願意放下自己
[00:21:15.960 --> 00:21:18.360]  放出一些你的時間
[00:21:18.360 --> 00:21:19.520]  你的錢
[00:21:19.520 --> 00:21:20.680]  你的內心
[00:21:20.680 --> 00:21:22.840]  特別是錢
[00:21:22.840 --> 00:21:27.240]  你約舊同學或舊朋友出來
[00:21:27.240 --> 00:21:29.480]  如果你說你願意請他吃飯
[00:21:29.480 --> 00:21:30.400]  叫他出來
[00:21:30.400 --> 00:21:32.040]  是容易一點的
[00:21:32.040 --> 00:21:33.240]  你不信試試
[00:21:33.240 --> 00:21:34.560]  我請他來
[00:21:34.560 --> 00:21:36.480]  他都不好意思
[00:21:36.480 --> 00:21:39.360]  這是你開始創建關係的
[00:21:39.360 --> 00:21:41.880]  建立這個關係的第一步
[00:21:41.880 --> 00:21:43.240]  保羅就開始做這些事
[00:21:43.240 --> 00:21:44.720]  第二件事保羅做的就是
[00:21:44.720 --> 00:21:45.680]  發言共通
[00:21:45.680 --> 00:21:47.400]  向猶太人
[00:21:47.400 --> 00:21:49.560]  deserve你的similarities
[00:21:49.560 --> 00:21:51.440]  向猶太人就join猶太人
[00:21:51.440 --> 00:21:52.960]  向什麼人就什麼人
[00:21:52.960 --> 00:21:54.120]  大家不要誤會
[00:21:54.120 --> 00:21:56.480]  有些人看見經文就是
[00:21:56.480 --> 00:21:58.720]  我要跟那些吸毒的傳福音
[00:21:58.720 --> 00:22:01.960]  自己拍拍軟
[00:22:01.960 --> 00:22:04.520]  吸幾口海洛英
[00:22:04.520 --> 00:22:05.720]  試試
[00:22:05.720 --> 00:22:06.480]  那你很慘
[00:22:06.480 --> 00:22:08.560]  如果傳福音是這樣的話
[00:22:08.560 --> 00:22:09.840]  離婚的
[00:22:09.840 --> 00:22:11.120]  你要接觸他們
[00:22:11.120 --> 00:22:12.160]  自己又試
[00:22:12.160 --> 00:22:13.760]  婚外情又試
[00:22:13.760 --> 00:22:15.480]  打老婆的又試
[00:22:15.480 --> 00:22:16.520]  賭錢又試
[00:22:16.520 --> 00:22:17.760]  嘩 你試了多少
[00:22:17.760 --> 00:22:19.480]  保羅說的不是
[00:22:19.480 --> 00:22:22.920]  而是在他接觸的人裏面
[00:22:22.920 --> 00:22:25.720]  保羅有很多不同的身份
[00:22:25.720 --> 00:22:27.840]  很多不同的帽
[00:22:27.840 --> 00:22:29.280]  他戴
[00:22:29.280 --> 00:22:32.000]  保羅說如果你要傳福音的話
[00:22:32.000 --> 00:22:33.280]  你向什麼人
[00:22:33.280 --> 00:22:34.960]  你找到一個共通點的時候
[00:22:34.960 --> 00:22:36.720]  就容易跟他接觸
[00:22:36.720 --> 00:22:37.960]  保羅說我是猶太人
[00:22:37.960 --> 00:22:39.840]  所以我可以跟猶太人講福音
[00:22:39.840 --> 00:22:40.880]  但另一方面就是
[00:22:40.880 --> 00:22:42.400]  我在大宋出生
[00:22:42.400 --> 00:22:43.440]  我在外邦出生
[00:22:43.440 --> 00:22:47.160]  我又可以跟講希臘話的外邦人傳福音
[00:22:47.160 --> 00:22:48.760]  那些信耶和華的
[00:22:48.760 --> 00:22:51.160]  我又可以在律法底下跟他們傳福音
[00:22:51.160 --> 00:22:55.000]  保羅說的一個很重要的教會增長的道理
[00:22:55.000 --> 00:22:59.080]  叫做同質的原則
[00:22:59.080 --> 00:23:01.520]  那些叫Homogenous groups
[00:23:01.520 --> 00:23:03.160]  就是
[00:23:03.160 --> 00:23:05.840]  教會增長學家發現一樣東西
[00:23:05.840 --> 00:23:10.840]  如果你能夠向一些跟你同質的人
[00:23:10.840 --> 00:23:12.320]  傳福音的話
[00:23:12.320 --> 00:23:15.840]  是較容易帶他們去認識真理的
[00:23:15.840 --> 00:23:16.840]  什麼叫同質呢
[00:23:16.840 --> 00:23:18.560]  有很多不同的解釋
[00:23:18.560 --> 00:23:20.960]  你可以是男同女
[00:23:20.960 --> 00:23:23.480]  我教會在香港是分男女的
[00:23:23.480 --> 00:23:24.640]  就是小組的
[00:23:24.640 --> 00:23:27.200]  那些姐妹真是厲害
[00:23:27.200 --> 00:23:28.360]  傳福音
[00:23:28.360 --> 00:23:31.800]  現在我教會差不多是1比99
[00:23:31.800 --> 00:23:34.760]  就是男同女的比例
[00:23:34.760 --> 00:23:35.880]  那些姐妹
[00:23:35.880 --> 00:23:37.120]  你想想她們搞些什麼
[00:23:37.120 --> 00:23:39.120]  都很容易找到人回來的
[00:23:39.120 --> 00:23:42.560]  就是烹飪班
[00:23:42.560 --> 00:23:46.400]  美容班
[00:23:46.400 --> 00:23:48.680]  瘦身班
[00:23:48.680 --> 00:23:53.040]  我不知道你搞些男性瘦身班會不會有人來
[00:23:53.040 --> 00:23:57.320]  姐妹是很容易去接觸到其他姐妹帶他們回來
[00:23:57.320 --> 00:23:58.200]  又或者
[00:23:58.200 --> 00:24:00.200]  你們有共同的背景
[00:24:00.200 --> 00:24:02.800]  有子女的
[00:24:02.800 --> 00:24:04.800]  差不多這個年紀的
[00:24:04.800 --> 00:24:06.080]  有共同的語言
[00:24:06.080 --> 00:24:07.360]  有共同的職業
[00:24:07.360 --> 00:24:09.120]  有共同的興趣
[00:24:09.120 --> 00:24:11.120]  有共同的關注
[00:24:11.120 --> 00:24:15.440]  會點教會其實是一個很明顯的同質的教會
[00:24:15.440 --> 00:24:17.920]  我們講廣東話的
[00:24:17.920 --> 00:24:19.240]  來到當中
[00:24:19.240 --> 00:24:21.120]  我們不是只有這樣東西的
[00:24:21.120 --> 00:24:22.560]  不是只有語言
[00:24:22.560 --> 00:24:24.960]  我們還有其他東西會同樣同質的
[00:24:24.960 --> 00:24:29.840]  於是我們就建造這些同質的一些關係
[00:24:29.840 --> 00:24:32.160]  我們有些人同一個職業
[00:24:32.160 --> 00:24:33.680]  但不是講廣東話的
[00:24:33.680 --> 00:24:37.840]  可能我們同一個背景
[00:24:37.840 --> 00:24:39.360]  我們都有廣東人
[00:24:39.360 --> 00:24:43.280]  但我們認識的人他們未有小朋友的
[00:24:43.280 --> 00:24:46.080]  於是很多東西我們都可以在當中去建造
[00:24:46.080 --> 00:24:47.080]  第三個原則
[00:24:47.080 --> 00:24:48.080]  我們很快看看
[00:24:48.080 --> 00:24:49.520]  第三個原則
[00:24:49.520 --> 00:24:51.520]  保羅說要發展友誼
[00:24:51.520 --> 00:24:52.240]  第三
[00:24:52.240 --> 00:24:54.240]  powerpoint wake up
[00:24:54.240 --> 00:24:58.240]  develop friendship
[00:24:58.240 --> 00:25:03.760]  即是你保羅不是就這樣同質的跟他say hi就算數
[00:25:03.760 --> 00:25:07.360]  要有時間跟他develop friendship
[00:25:07.360 --> 00:25:08.320]  我講的就是
[00:25:08.320 --> 00:25:10.320]  基督徒你千萬不要覺得
[00:25:10.320 --> 00:25:12.320]  被人覺得是屎虧
[00:25:12.320 --> 00:25:14.560]  你為了傳福音給我
[00:25:14.560 --> 00:25:17.280]  你就跟我建立關係
[00:25:17.280 --> 00:25:20.320]  我都說不是either or
[00:25:20.320 --> 00:25:22.320]  你是可以and
[00:25:22.320 --> 00:25:25.920]  當你真誠去關心去愛一個
[00:25:25.920 --> 00:25:29.520]  跟你有友誼關係的人
[00:25:29.520 --> 00:25:32.000]  你對他那份的情
[00:25:32.000 --> 00:25:34.000]  對他那份傳福音的心
[00:25:34.000 --> 00:25:36.000]  所謂的那份passion
[00:25:36.000 --> 00:25:38.000]  是會大很多的
[00:25:38.000 --> 00:25:40.000]  你試想想
[00:25:40.000 --> 00:25:42.000]  你街邊裡面不認識的人
[00:25:42.000 --> 00:25:44.000]  跟你認識的人
[00:25:44.000 --> 00:25:46.000]  你都很想
[00:25:46.000 --> 00:25:48.000]  將福音傳給他
[00:25:48.000 --> 00:25:50.000]  剛才那位弟兄
[00:25:50.000 --> 00:25:52.000]  他不會走出街
[00:25:52.000 --> 00:25:54.000]  痛介問人
[00:25:54.000 --> 00:25:56.000]  今天天氣很熱
[00:25:56.000 --> 00:25:58.000]  不會吧
[00:25:58.000 --> 00:26:00.000]  他想將福音帶給他未來的岳母
[00:26:00.000 --> 00:26:02.000]  於是
[00:26:02.000 --> 00:26:04.000]  他會有那份的urge
[00:26:04.000 --> 00:26:06.000]  有那份的衝動
[00:26:06.000 --> 00:26:08.000]  願意去
[00:26:08.000 --> 00:26:10.000]  將這麼好的東西
[00:26:10.000 --> 00:26:12.000]  跟他分享
[00:26:12.000 --> 00:26:14.000]  所以我覺得建造關係
[00:26:14.000 --> 00:26:16.000]  不單止為了傳福音那麼屎虧
[00:26:16.000 --> 00:26:18.000]  我們建造關係
[00:26:18.000 --> 00:26:20.000]  是因為
[00:26:20.000 --> 00:26:22.000]  我們愛這個人
[00:26:22.000 --> 00:26:24.000]  我們想將這樣好的東西
[00:26:24.000 --> 00:26:26.000]  是更加迫切地
[00:26:26.000 --> 00:26:28.000]  去介紹給他
[00:26:28.000 --> 00:26:30.000]  第四樣東西
[00:26:30.000 --> 00:26:32.000]  除了develop friendship
[00:26:32.000 --> 00:26:34.000]  我們也要deepen our relationship
[00:26:34.000 --> 00:26:36.000]  凡我所行的
[00:26:36.000 --> 00:26:38.000]  你看看保羅說
[00:26:38.000 --> 00:26:40.000]  在這些人面前
[00:26:40.000 --> 00:26:42.000]  他做這些的事
[00:26:42.000 --> 00:26:44.000]  是要建造關係之後
[00:26:44.000 --> 00:26:46.000]  將福音
[00:26:46.000 --> 00:26:48.000]  帶給他們
[00:26:48.000 --> 00:26:50.000]  有時你不明白
[00:26:50.000 --> 00:26:52.000]  像剛才弟兄的分享
[00:26:52.000 --> 00:26:54.000]  神做很多事跟我們同工
[00:26:54.000 --> 00:26:56.000]  我們不會明白
[00:26:56.000 --> 00:26:58.000]  為何一些
[00:26:58.000 --> 00:27:00.000]  甚至我說的
[00:27:00.000 --> 00:27:02.000]  一些這麼stupid的方法
[00:27:02.000 --> 00:27:04.000]  都會有人信主的
[00:27:04.000 --> 00:27:06.000]  這就是人的智慧
[00:27:06.000 --> 00:27:08.000]  有限如絕和神的智慧
[00:27:08.000 --> 00:27:10.000]  我在香港
[00:27:10.000 --> 00:27:12.000]  那些小組
[00:27:12.000 --> 00:27:14.000]  我經常鼓勵他們用一些方法
[00:27:14.000 --> 00:27:16.000]  去傳福音 其中一件事就是開生日會
[00:27:16.000 --> 00:27:18.000]  買個蛋糕
[00:27:18.000 --> 00:27:20.000]  例如五月生日
[00:27:20.000 --> 00:27:22.000]  邀請五月生日的朋友
[00:27:22.000 --> 00:27:24.000]  我們一起為他慶祝生日
[00:27:24.000 --> 00:27:26.000]  這些小組
[00:27:26.000 --> 00:27:28.000]  很鄙視我的鼓勵
[00:27:28.000 --> 00:27:30.000]  梁牧師
[00:27:30.000 --> 00:27:32.000]  it won't work
[00:27:32.000 --> 00:27:34.000]  這麼stupid的方法
[00:27:34.000 --> 00:27:36.000]  每個人都有人為他慶祝生日
[00:27:36.000 --> 00:27:38.000]  我想跟你說一個見證
[00:27:38.000 --> 00:27:40.000]  我去年離開香港的時候
[00:27:40.000 --> 00:27:42.000]  受浸的時候
[00:27:42.000 --> 00:27:44.000]  聽這個弟兄做見證
[00:27:44.000 --> 00:27:46.000]  這個弟兄五十一歲
[00:27:46.000 --> 00:27:48.000]  回我們一個男人的小組
[00:27:48.000 --> 00:27:50.000]  就因為他有朋友
[00:27:50.000 --> 00:27:52.000]  叫他回來這個
[00:27:52.000 --> 00:27:54.000]  慶祝生日的會
[00:27:54.000 --> 00:27:56.000]  只有他一個人慶祝生日
[00:27:56.000 --> 00:27:58.000]  其他人沒有來
[00:27:58.000 --> 00:28:00.000]  有個蛋糕 大家跟他唱生日歌
[00:28:00.000 --> 00:28:02.000]  祝他生日
[00:28:02.000 --> 00:28:04.000]  這個弟兄說
[00:28:04.000 --> 00:28:06.000]  他五十一歲
[00:28:06.000 --> 00:28:08.000]  他在人生裏
[00:28:08.000 --> 00:28:10.000]  他是第一次
[00:28:10.000 --> 00:28:12.000]  有人跟他唱生日歌
[00:28:12.000 --> 00:28:14.000]  他說他爸爸媽媽
[00:28:14.000 --> 00:28:16.000]  很早已經離異了
[00:28:16.000 --> 00:28:18.000]  他說他世界上沒有人
[00:28:18.000 --> 00:28:20.000]  跟他慶祝生日
[00:28:20.000 --> 00:28:22.000]  我在這裏聽的時候
[00:28:22.000 --> 00:28:24.000]  我們這些經常覺得
[00:28:24.000 --> 00:28:26.000]  不會吧
[00:28:26.000 --> 00:28:28.000]  說笑吧
[00:28:28.000 --> 00:28:30.000]  五十一歲沒有人跟你慶祝生日
[00:28:30.000 --> 00:28:32.000]  他真的沒有
[00:28:32.000 --> 00:28:34.000]  所以他說一生人第一次
[00:28:34.000 --> 00:28:36.000]  就是一班完全不認識的
[00:28:36.000 --> 00:28:38.000]  他說這班傻的
[00:28:38.000 --> 00:28:40.000]  這班stupid的人
[00:28:40.000 --> 00:28:42.000]  怎麼跟一個完全不認識的人
[00:28:42.000 --> 00:28:44.000]  去唱生日歌呢
[00:28:44.000 --> 00:28:46.000]  他就很奇怪
[00:28:46.000 --> 00:28:48.000]  為什麼這班基督徒
[00:28:48.000 --> 00:28:50.000]  願意做這件事
[00:28:50.000 --> 00:28:52.000]  所以他就願意留下
[00:28:52.000 --> 00:28:54.000]  接著慢慢結識
[00:28:54.000 --> 00:28:56.000]  這班弟兄姊妹
[00:28:56.000 --> 00:28:58.000]  接著信主
[00:28:58.000 --> 00:29:00.000]  接著願意受浸教會
[00:29:00.000 --> 00:29:02.000]  就在受浸那天
[00:29:02.000 --> 00:29:04.000]  他就講這個見證
[00:29:04.000 --> 00:29:06.000]  激勵了很多人
[00:29:06.000 --> 00:29:08.000]  有時不是我們
[00:29:08.000 --> 00:29:10.000]  知道人很多的東西
[00:29:10.000 --> 00:29:12.000]  好像剛才弟兄講
[00:29:12.000 --> 00:29:14.000]  他都不知道他岳母是
[00:29:14.000 --> 00:29:16.000]  未來岳母
[00:29:16.000 --> 00:29:18.000]  不是寓言
[00:29:18.000 --> 00:29:20.000]  經常講岳母
[00:29:20.000 --> 00:29:22.000]  未來岳母
[00:29:22.000 --> 00:29:24.000]  根本他都不知道
[00:29:24.000 --> 00:29:26.000]  但只要你願意
[00:29:26.000 --> 00:29:28.000]  去學去做
[00:29:28.000 --> 00:29:30.000]  有時上帝出人意外的平安
[00:29:30.000 --> 00:29:32.000]  是超乎你
[00:29:32.000 --> 00:29:34.000]  所想所求
[00:29:34.000 --> 00:29:36.000]  但問題是我們願不願意
[00:29:36.000 --> 00:29:38.000]  為這班未信的人去做
[00:29:38.000 --> 00:29:40.000]  最後在適當的時機
[00:29:40.000 --> 00:29:42.000]  第五
[00:29:42.000 --> 00:29:44.000]  你要deliver your invitation
[00:29:44.000 --> 00:29:46.000]  邀請
[00:29:46.000 --> 00:29:48.000]  Tom Rainer的research
[00:29:48.000 --> 00:29:50.000]  告訴我們
[00:29:50.000 --> 00:29:52.000]  如果你有認識熟絡的人
[00:29:52.000 --> 00:29:54.000]  邀請他回來教會的活動
[00:29:54.000 --> 00:29:56.000]  97%
[00:29:56.000 --> 00:29:58.000]  都會
[00:29:58.000 --> 00:30:00.000]  大大可能願意
[00:30:00.000 --> 00:30:02.000]  接受這個邀請
[00:30:02.000 --> 00:30:04.000]  我們是否願意這樣做
[00:30:04.000 --> 00:30:06.000]  修保羅有
[00:30:06.000 --> 00:30:08.000]  四樣東西提醒我們
[00:30:08.000 --> 00:30:10.000]  實踐的時候
[00:30:10.000 --> 00:30:12.000]  實踐的方法
[00:30:12.000 --> 00:30:14.000]  我們應該怎樣做
[00:30:14.000 --> 00:30:16.000]  第一
[00:30:16.000 --> 00:30:18.000]  不要奔跑無定向
[00:30:18.000 --> 00:30:20.000]  鬥拳打空氣
[00:30:20.000 --> 00:30:22.000]  昨晚那場拳賽
[00:30:22.000 --> 00:30:24.000]  有問題嗎
[00:30:24.000 --> 00:30:26.000]  你有目標
[00:30:26.000 --> 00:30:28.000]  不會上去
[00:30:28.000 --> 00:30:30.000]  被人打
[00:30:30.000 --> 00:30:32.000]  我們都是
[00:30:32.000 --> 00:30:34.000]  希望
[00:30:34.000 --> 00:30:36.000]  完成
[00:30:36.000 --> 00:30:38.000]  戰勝
[00:30:38.000 --> 00:30:40.000]  第一
[00:30:40.000 --> 00:30:42.000]  我們要有目標
[00:30:42.000 --> 00:30:44.000]  沒有目標會很痛苦
[00:30:44.000 --> 00:30:46.000]  純粹責任去做
[00:30:46.000 --> 00:30:48.000]  聖經要我們去做
[00:30:48.000 --> 00:30:50.000]  我們很痛苦
[00:30:50.000 --> 00:30:52.000]  我們有人生的目標
[00:30:52.000 --> 00:30:54.000]  第二
[00:30:54.000 --> 00:30:56.000]  老生常談
[00:30:56.000 --> 00:30:58.000]  說這些都多餘
[00:30:58.000 --> 00:31:00.000]  但實際上
[00:31:00.000 --> 00:31:02.000]  很多人不去做
[00:31:02.000 --> 00:31:04.000]  你知不知道賽跑
[00:31:04.000 --> 00:31:06.000]  最重要的除了定標
[00:31:06.000 --> 00:31:08.000]  之外
[00:31:08.000 --> 00:31:10.000]  就是要跑
[00:31:10.000 --> 00:31:12.000]  定了標就要站著
[00:31:12.000 --> 00:31:14.000]  有什麼用
[00:31:14.000 --> 00:31:16.000]  我人生目標就是這樣
[00:31:16.000 --> 00:31:18.000]  但我站著不出發
[00:31:18.000 --> 00:31:20.000]  你都要
[00:31:20.000 --> 00:31:22.000]  起步去跑
[00:31:22.000 --> 00:31:24.000]  第一步
[00:31:24.000 --> 00:31:26.000]  站好之後
[00:31:26.000 --> 00:31:28.000]  開始你結識新知的人生
[00:31:28.000 --> 00:31:30.000]  開始你建造
[00:31:30.000 --> 00:31:32.000]  關係的人生
[00:31:32.000 --> 00:31:34.000]  第三
[00:31:34.000 --> 00:31:36.000]  堅持
[00:31:36.000 --> 00:31:38.000]  不要
[00:31:38.000 --> 00:31:40.000]  太快放棄
[00:31:40.000 --> 00:31:42.000]  奔跑不是無定向
[00:31:42.000 --> 00:31:44.000]  我鬥拳不是打空氣
[00:31:44.000 --> 00:31:46.000]  我攻克己身叫身服我
[00:31:46.000 --> 00:31:48.000]  大家看一個很重要的希臘字
[00:31:48.000 --> 00:31:50.000]  27節就是攻克己身
[00:31:50.000 --> 00:31:52.000]  原文的意思
[00:31:52.000 --> 00:31:54.000]  就是被人打到臉都腫
[00:31:54.000 --> 00:31:56.000]  即是打拳
[00:31:56.000 --> 00:31:58.000]  即是打到臉都腫
[00:31:58.000 --> 00:32:00.000]  為何要自己被人打到臉都腫
[00:32:00.000 --> 00:32:02.000]  告訴你
[00:32:02.000 --> 00:32:04.000]  鬥拳就是這樣
[00:32:04.000 --> 00:32:06.000]  你被人打一拳就躺下
[00:32:06.000 --> 00:32:08.000]  你不用打
[00:32:08.000 --> 00:32:10.000]  你要訓練到
[00:32:10.000 --> 00:32:12.000]  自己
[00:32:12.000 --> 00:32:14.000]  堅持下去
[00:32:14.000 --> 00:32:16.000]  這就是原文聖經的意思
[00:32:16.000 --> 00:32:20.000]  在結束的時候我想和大家分享
[00:32:20.000 --> 00:32:22.000]  我自己媽媽
[00:32:22.000 --> 00:32:24.000]  得救的見證
[00:32:24.000 --> 00:32:26.000]  在我媽媽
[00:32:26.000 --> 00:32:28.000]  60年來
[00:32:28.000 --> 00:32:30.000]  我媽媽幾年前過世
[00:32:30.000 --> 00:32:32.000]  回到天下
[00:32:32.000 --> 00:32:34.000]  她70多歲過世
[00:32:34.000 --> 00:32:36.000]  60年之前
[00:32:36.000 --> 00:32:38.000]  一直都是拜偶像
[00:32:38.000 --> 00:32:40.000]  中國人在香港
[00:32:40.000 --> 00:32:42.000]  回到家裏
[00:32:42.000 --> 00:32:44.000]  家裏紅色
[00:32:44.000 --> 00:32:46.000]  神檯燈
[00:32:46.000 --> 00:32:48.000]  入門口
[00:32:48.000 --> 00:32:50.000]  前後地主財神
[00:32:50.000 --> 00:32:52.000]  五方五土龍神
[00:32:52.000 --> 00:32:54.000]  入到家裏有觀音
[00:32:54.000 --> 00:32:56.000]  歷代祖先
[00:32:56.000 --> 00:32:58.000]  入到廚房有灶君
[00:32:58.000 --> 00:33:00.000]  門口貼財神
[00:33:00.000 --> 00:33:02.000]  總之什麼都有
[00:33:02.000 --> 00:33:04.000]  滿天神佛回到家裏
[00:33:04.000 --> 00:33:06.000]  我媽媽拜偶像很久
[00:33:06.000 --> 00:33:08.000]  一直
[00:33:08.000 --> 00:33:10.000]  祈禱
[00:33:10.000 --> 00:33:12.000]  叫她信耶穌
[00:33:12.000 --> 00:33:14.000]  但起先就很反對
[00:33:14.000 --> 00:33:16.000]  一講耶穌她就起身走
[00:33:16.000 --> 00:33:18.000]  你不要和我說
[00:33:18.000 --> 00:33:20.000]  我沒有這個兒子
[00:33:20.000 --> 00:33:22.000]  講一些負氣說話
[00:33:22.000 --> 00:33:24.000]  我一直都會找機會和她分享
[00:33:24.000 --> 00:33:26.000]  做見證
[00:33:26.000 --> 00:33:28.000]  我所行的都是帶她信主
[00:33:28.000 --> 00:33:30.000]  但一直都不願意
[00:33:30.000 --> 00:33:32.000]  但生命裏面很有趣的一件事
