
[00:00:00.000 --> 00:00:05.000]  今日講道的題目是作神而屢的信徒
[00:23:52.000 --> 00:23:59.000]  因為神的榮耀是代表著神所有的屬性
[00:23:59.000 --> 00:24:03.000]  代表著神所有的美善
[00:24:03.000 --> 00:24:09.000]  讓我們看看保羅稍微告訴我們關於榮耀是怎麼樣的
[00:24:09.000 --> 00:24:11.000]  在二弗所書的三章
[00:24:11.000 --> 00:24:17.000]  他說基督因為你們的信住在你們心裡
[00:24:17.000 --> 00:24:21.000]  叫你們的愛心有根有基
[00:24:21.000 --> 00:24:26.000]  並知道這份愛是過於人所能夠測度
[00:24:26.000 --> 00:24:30.000]  便叫神一切所充滿的充滿了你們
[00:24:30.000 --> 00:24:35.000]  神也照著運行在我們心裡的大力
[00:24:35.000 --> 00:24:39.000]  充充足足成就一切
[00:24:39.000 --> 00:24:43.000]  超過我們所想所求的
[00:24:43.000 --> 00:24:46.000]  我們將來要進入的榮耀
[00:24:46.000 --> 00:24:50.000]  是遠超過我們所想所求
[00:24:50.000 --> 00:24:56.000]  也是我們成為神兒女的第三個福分
[00:24:56.000 --> 00:25:00.000]  神也在另外一個地方告訴我們
[00:25:00.000 --> 00:25:02.000]  他說我現在的苦楚
[00:25:02.000 --> 00:25:06.000]  若比起將來要顯於我們的榮耀
[00:25:06.000 --> 00:25:08.000]  就不足介意了
[00:25:08.000 --> 00:25:12.000]  沒錯我們基督徒在人生的路上會有很多困難
[00:25:12.000 --> 00:25:14.000]  很多的挑戰
[00:25:14.000 --> 00:25:18.000]  甚至有時令我們失望或者絕望
[00:25:18.000 --> 00:25:20.000]  但是這些一切一切
[00:25:20.000 --> 00:25:24.000]  比起將來我們要得著的榮耀
[00:25:24.000 --> 00:25:26.000]  是微不足道
[00:25:26.000 --> 00:25:29.000]  所以當我們面對人生困境的時候
[00:25:29.000 --> 00:25:32.000]  我們不要忘記我們是神的兒女
[00:25:32.000 --> 00:25:36.000]  我們可以從神得著一個聖潔的生命
[00:25:36.000 --> 00:25:42.000]  我們也可以從神裡得著無懼的人生
[00:25:42.000 --> 00:25:44.000]  神對我們的應許
[00:25:44.000 --> 00:25:48.000]  是我們會進入榮耀裡
[00:25:48.000 --> 00:25:50.000]  而這份榮耀的盼望
[00:25:50.000 --> 00:25:55.000]  就可以成為我們每一天面對人生的力量
[00:25:55.000 --> 00:25:58.000]  然而我們也能夠謹記
[00:25:58.000 --> 00:26:02.000]  這三個神賜給我們的福分
[00:26:02.000 --> 00:26:05.000]  以致我們走在人生路上
[00:26:05.000 --> 00:26:07.000]  充滿生命力
[00:26:07.000 --> 00:26:10.000]  見證著神的實在
[00:26:10.000 --> 00:26:13.000]  請我們一同低頭祈禱
[00:26:13.000 --> 00:26:15.000]  神我們多謝祢
[00:26:15.000 --> 00:26:18.000]  因為祢的愛讓我們明白
[00:26:18.000 --> 00:26:20.000]  我們走在人生路上
[00:26:20.000 --> 00:26:24.000]  我們不單止是一個奴僕
[00:26:24.000 --> 00:26:26.000]  我們是神的兒女
[00:26:26.000 --> 00:26:28.000]  我們求祢幫助我們
[00:26:28.000 --> 00:26:32.000]  當我們領有這個尊貴的身份之後
[00:26:32.000 --> 00:26:34.000]  我們行事為人
[00:26:34.000 --> 00:26:39.000]  一言一行都能夠與這個所蒙的恩相稱
[00:26:39.000 --> 00:26:41.000]  求祢幫助我們
[00:26:41.000 --> 00:26:42.000]  依靠聖靈
[00:26:42.000 --> 00:26:44.000]  學習聖靈
[00:26:44.000 --> 00:26:46.000]  從聖靈得著力量
[00:26:46.000 --> 00:26:48.000]  過一個合理心意
[00:26:48.000 --> 00:26:50.000]  一個聖潔的生活
[00:26:50.000 --> 00:26:52.000]  以致我們所做的
[00:26:52.000 --> 00:26:55.000]  都能夠將榮耀歸理
[00:26:55.000 --> 00:26:56.000]  幫助我們
[00:26:56.000 --> 00:26:57.000]  帶領我們
[00:26:57.000 --> 00:26:58.000]  我們祈禱交託
[00:26:58.000 --> 00:27:00.000]  奉耶穌名字而求
[00:27:00.000 --> 00:27:01.000]  阿門
