
[00:00:00.000 --> 00:00:04.120]  讓我們在開始之前一起低頭同心的禱告
[00:21:06.420 --> 00:21:09.620]  而是住在我裏面的惡做的
[00:21:09.620 --> 00:21:11.820]  我覺得有個律
[00:21:11.820 --> 00:21:15.020]  就算我願意行善的時候
[00:21:15.020 --> 00:21:18.220]  就有惡纏著我
[00:21:18.220 --> 00:21:21.220]  因為安著我裏面的人
[00:21:21.220 --> 00:21:22.820]  我喜歡神的律
[00:21:22.820 --> 00:21:26.620]  但我看出肢體中有另外一個律
[00:21:26.620 --> 00:21:31.020]  和我內心的律交戰把我擄去
[00:21:31.020 --> 00:21:35.620]  使我服從那肢體中罪的律
[00:21:35.620 --> 00:21:37.620]  我真是苦
[00:21:37.620 --> 00:21:42.820]  誰能夠我脫離這必死的身體呢
[00:21:42.820 --> 00:21:45.820]  指導保羅告訴我們
[00:21:45.820 --> 00:21:48.020]  分享他的經驗
[00:21:48.020 --> 00:21:51.820]  他在罪的境況裏面掙扎
[00:21:51.820 --> 00:21:54.820]  令他感到無助沮喪
[00:21:54.820 --> 00:21:58.620]  但之後他仍然說什麼呢
[00:21:58.620 --> 00:22:00.620]  他感謝神
[00:22:00.620 --> 00:22:03.820]  因為他能夠依靠主耶穌基督
[00:22:03.820 --> 00:22:07.820]  去面對這個罪的困境
[00:22:07.820 --> 00:22:10.620]  《高尼西書》三章十二節指出
[00:22:10.620 --> 00:22:13.620]  基督徒生命轉化的第二個層面
[00:22:13.620 --> 00:22:17.620]  就是內在素質的根神
[00:22:17.620 --> 00:22:18.620]  他這樣說
[00:22:18.620 --> 00:22:24.620]  所以你們既是上帝的選民、聖潔、無愛的人
[00:22:24.620 --> 00:22:30.620]  要穿上憐憫、恩慈、謙虛、溫柔和忍耐
[00:22:30.620 --> 00:22:33.620]  原來基督徒生命的轉化
[00:22:33.620 --> 00:22:36.620]  不單止是外在行為的轉化
[00:22:36.620 --> 00:22:40.620]  即是脫去舊人和舊人的行為
[00:22:40.620 --> 00:22:43.620]  更要進一步穿上新人
[00:22:43.620 --> 00:22:45.620]  去更新你的內心
[00:22:45.620 --> 00:22:51.620]  換言之,單是避免你不應該做的事是不夠的
[00:22:51.620 --> 00:22:55.620]  我們還要去將內心這些素質去更新
[00:22:55.620 --> 00:22:57.620]  學習去做應該做的事
[00:22:57.620 --> 00:23:00.620]  《針言》四章二十三節提醒我們
[00:23:00.620 --> 00:23:03.620]  他說你要保守你的心
[00:23:03.620 --> 00:23:05.620]  勝過保守一切
[00:23:05.620 --> 00:23:10.620]  因為一生的果效是由心發出的
[00:23:10.620 --> 00:23:13.620]  人去做應做的事
[00:23:13.620 --> 00:23:17.620]  必然地是要發自內心的
[00:23:17.620 --> 00:23:22.620]  從內心的更新而引發出來的
[00:23:22.620 --> 00:23:26.620]  這種的內心更新不是一次性的
[00:23:26.620 --> 00:23:28.620]  而是多次的
[00:23:28.620 --> 00:23:30.620]  就像電腦軟件那樣
[00:23:30.620 --> 00:23:32.620]  你要不時去更新它
[00:23:32.620 --> 00:23:35.620]  需要不斷的進行
[00:23:35.620 --> 00:23:39.620]  才能夠培育到經文所說的
[00:23:39.620 --> 00:23:46.620]  憐憫、恩慈、謙虛、溫柔和忍耐的心
[00:23:46.620 --> 00:23:48.620]  初中的時候
[00:23:48.620 --> 00:23:54.620]  是我人生其中一個最動盪不安的時期
[00:23:54.620 --> 00:23:57.620]  中二之後,我媽媽再婚
[00:23:57.620 --> 00:24:03.620]  姐姐二哥和我跟著媽媽和後父移民加拿大
[00:24:03.620 --> 00:24:05.620]  移民的頭一年
[00:24:05.620 --> 00:24:08.620]  家裡、家裡經常都有衝突、磨擦
[00:24:08.620 --> 00:24:12.620]  吵架已經變成家常便飯
[00:24:12.620 --> 00:24:14.620]  吵架的聲量很大
[00:24:14.620 --> 00:24:17.620]  你未進屋已經會聽到
[00:24:17.620 --> 00:24:20.620]  每一週總是有幾次
[00:24:20.620 --> 00:24:24.620]  而且涉及到家裡的所有成員
[00:24:24.620 --> 00:24:27.620]  當時的家人的關係
[00:24:27.620 --> 00:24:29.620]  家裡的氣氛、家裡的局面
[00:24:29.620 --> 00:24:34.620]  以惱恨、憤怒、惡毒
[00:24:34.620 --> 00:24:38.620]  毀謗和口中污穢的言語去形容
[00:24:38.620 --> 00:24:40.620]  絕對是不過份的
[00:24:40.620 --> 00:24:44.620]  每次聽到我家中有成員
[00:24:44.620 --> 00:24:47.620]  無辜、無理、仇罵
[00:24:47.620 --> 00:24:50.620]  我都很氣憤、很生氣
[00:24:50.620 --> 00:24:53.620]  都會參加加入罵戰
[00:24:53.620 --> 00:24:55.620]  大家可以想像
[00:24:55.620 --> 00:24:57.620]  情況不單是沒有改善
[00:24:57.620 --> 00:24:59.620]  還是變本加厲
[00:24:59.620 --> 00:25:04.620]  同一年是我決志信主的一年
[00:25:04.620 --> 00:25:07.620]  信主之後的我被聖靈提醒
[00:25:07.620 --> 00:25:10.620]  每一次家裡有罵戰
[00:25:10.620 --> 00:25:14.620]  我的心裡無論多憤怒
[00:25:14.620 --> 00:25:16.620]  多無道理
[00:25:16.620 --> 00:25:19.620]  總有一把微小的聲音提醒我
[00:25:19.620 --> 00:25:22.620]  不能夠加入罵戰
[00:25:22.620 --> 00:25:25.620]  記得一次家裡吵架
[00:25:25.620 --> 00:25:27.620]  而且是越吵越厲害
[00:25:27.620 --> 00:25:29.620]  越吵越大聲
[00:25:29.620 --> 00:25:32.620]  我開始感覺有點按捺不住
[00:25:32.620 --> 00:25:37.620]  之後我一手拿了聖經和施札
[00:25:37.620 --> 00:25:40.620]  把自己反鎖在房間裡
[00:25:40.620 --> 00:25:42.620]  向上帝祈禱
[00:25:42.620 --> 00:25:44.620]  我求著幫助
[00:25:44.620 --> 00:25:47.620]  因為我實在覺得忍無可忍
[00:25:47.620 --> 00:25:49.620]  我覺得很無助、很孤單
[00:25:49.620 --> 00:25:50.620]  沒有出路
[00:25:50.620 --> 00:25:53.620]  我只是一個初中生
[00:25:53.620 --> 00:25:55.620]  禱告之後
[00:25:55.620 --> 00:25:57.620]  我隨意的翻開施札
[00:25:57.620 --> 00:26:01.620]  翻到詩歌《我心靈得安寧》
[00:26:01.620 --> 00:26:06.620]  就輕聲的開始唱起
[00:26:06.620 --> 00:26:11.620]  有時向平安
[00:26:11.620 --> 00:26:17.620]  漁港可平遊魂
[00:26:17.620 --> 00:26:26.620]  有些悲傷來似浪滾
[00:26:26.620 --> 00:26:31.620]  不論好環境
[00:26:31.620 --> 00:26:36.620]  只要教導我說
[00:26:36.620 --> 00:26:41.620]  我心靈得安寧
[00:26:41.620 --> 00:26:45.620]  得安寧
[00:26:45.620 --> 00:26:52.620]  我心靈得安寧
[00:26:52.620 --> 00:26:58.620]  我心靈得安寧
[00:26:58.620 --> 00:27:02.620]  得安寧
[00:27:02.620 --> 00:27:04.620]  一邊的唱
[00:27:04.620 --> 00:27:06.620]  兩行的淚水
[00:27:06.620 --> 00:27:08.620]  一邊的流下來
[00:27:08.620 --> 00:27:10.620]  房間內仍然是聽到
[00:27:10.620 --> 00:27:13.620]  聲嘶力竭的麻煩
[00:27:13.620 --> 00:27:15.620]  但內心卻有一份
[00:27:15.620 --> 00:27:17.620]  出人意外的平安
[00:27:17.620 --> 00:27:19.620]  特別是我唱到的那一句
[00:27:19.620 --> 00:27:22.620]  基督心之我
[00:27:22.620 --> 00:27:25.620]  母以靠之父放
[00:27:25.620 --> 00:27:27.620]  金流血救贖我
[00:27:27.620 --> 00:27:29.620]  賜安寧
[00:27:29.620 --> 00:27:32.620]  這次是一個內心的更新
[00:27:32.620 --> 00:27:33.620]  這次之後
[00:27:33.620 --> 00:27:36.620]  家裡再有吵架
[00:27:36.620 --> 00:27:37.620]  我不知道為甚麼
[00:27:37.620 --> 00:27:39.620]  有了一種特異功能
[00:27:39.620 --> 00:27:42.620]  就是我不再感到憤怒
[00:27:42.620 --> 00:27:44.620]  而是可以很平靜
[00:27:44.620 --> 00:27:45.620]  用很平靜的心
[00:27:45.620 --> 00:27:47.620]  很溫柔的聲線
[00:27:47.620 --> 00:27:51.620]  去內心地做和事佬
[00:27:51.620 --> 00:27:53.620]  我是家裡最小的
[00:27:53.620 --> 00:27:57.620]  但我擔當起和事佬的角色
[00:27:57.620 --> 00:27:59.620]  我不單止見證了
[00:27:59.620 --> 00:28:01.620]  耶穌如何更新我的內心
[00:28:01.620 --> 00:28:03.620]  往後的日子
[00:28:03.620 --> 00:28:04.620]  我也見證了
[00:28:04.620 --> 00:28:06.620]  耶穌如何更新
[00:28:06.620 --> 00:28:08.620]  我其他家人的內心
[00:28:08.620 --> 00:28:10.620]  而最終家庭的關係
[00:28:10.620 --> 00:28:13.620]  也因此得到修復
[00:28:13.620 --> 00:28:14.620]  在主裡面
[00:28:14.620 --> 00:28:16.620]  我們一起學習
[00:28:16.620 --> 00:28:17.620]  穿上憐憫
[00:28:17.620 --> 00:28:18.620]  恩慈
[00:28:18.620 --> 00:28:19.620]  謙虛
[00:28:19.620 --> 00:28:20.620]  溫柔
[00:28:20.620 --> 00:28:22.620]  和忍耐的功課
[00:28:22.620 --> 00:28:24.620]  我剛才分享的個人經驗
[00:28:24.620 --> 00:28:26.620]  正好能夠帶出
[00:28:26.620 --> 00:28:28.620]  基督徒生命轉化的
[00:28:28.620 --> 00:28:30.620]  第三個層次
[00:28:30.620 --> 00:28:33.620]  就是由個人外在行為
[00:28:33.620 --> 00:28:36.620]  和內在素質的更新轉化
[00:28:36.620 --> 00:28:41.620]  促成群體關係的更新
[00:28:41.620 --> 00:28:46.620]  正如哥羅西書三章十三至十五節
[00:28:46.620 --> 00:28:49.620]  所描述的情況一樣
[00:28:49.620 --> 00:28:52.620]  「倘若這人與那人有嚴軀
[00:28:52.620 --> 00:28:55.620]  總要彼此容忍
[00:28:55.620 --> 00:28:57.620]  彼此寬恕
[00:28:57.620 --> 00:28:59.620]  主怎樣寬恕了你們
[00:28:59.620 --> 00:29:02.620]  你們也要怎樣寬恕人
[00:29:02.620 --> 00:29:07.620]  除此以外還要穿上愛心
[00:29:07.620 --> 00:29:11.620]  因為愛是貫通全德的
[00:29:11.620 --> 00:29:14.620]  你們要讓基督所賜的和平
[00:29:14.620 --> 00:29:16.620]  在你們心裡作主
[00:29:16.620 --> 00:29:19.620]  也要也為此夢照
[00:29:19.620 --> 00:29:20.620]  歸為一體
[00:29:20.620 --> 00:29:24.620]  你們還要存感恩的心」
[00:29:24.620 --> 00:29:27.620]  這是一個群體關係
[00:29:27.620 --> 00:29:32.620]  更新轉化後的一個情境
[00:29:32.620 --> 00:29:33.620]  弟兄姊妹
[00:29:33.620 --> 00:29:35.620]  你有沒有想過
[00:29:35.620 --> 00:29:40.620]  原來你個人的更新轉化
[00:29:40.620 --> 00:29:41.620]  是可以促成
[00:29:41.620 --> 00:29:46.620]  你身邊的人的更新轉化呢
[00:29:46.620 --> 00:29:51.620]  最對人最大的破壞
[00:29:51.620 --> 00:29:54.620]  是關係性的破壞
[00:29:54.620 --> 00:29:59.620]  令人與自己、人與人、人與群體
[00:29:59.620 --> 00:30:01.620]  人與其他受族物
[00:30:01.620 --> 00:30:06.620]  人與上帝之間的關係破裂
[00:30:06.620 --> 00:30:08.620]  耶穌的死和復活
[00:30:08.620 --> 00:30:10.620]  對我們有什麼意義呢
[00:30:10.620 --> 00:30:12.620]  耶穌的死
[00:30:12.620 --> 00:30:15.620]  讓人在上帝的眼前
[00:30:15.620 --> 00:30:19.620]  所有犯的罪都可以一筆勾銷
[00:30:19.620 --> 00:30:22.620]  令生命可以take two
[00:30:22.620 --> 00:30:25.620]  這不代表我們不需要
[00:30:25.620 --> 00:30:28.620]  為我們所做的事承擔後果
[00:30:28.620 --> 00:30:30.620]  或者受罰
[00:30:30.620 --> 00:30:32.620]  而是無論你過去是怎樣
[00:30:32.620 --> 00:30:35.620]  或者你將要面對什麼都好
[00:30:35.620 --> 00:30:41.620]  你已經被上帝無條件地接納了
[00:30:41.620 --> 00:30:43.620]  這種無條件的接納
[00:30:43.620 --> 00:30:47.620]  足以感化人對自己的接納
[00:30:47.620 --> 00:30:49.620]  學習被接納
[00:30:49.620 --> 00:30:53.620]  以及給予其他人接納
[00:30:53.620 --> 00:30:57.620]  令人的關係復活
[00:30:57.620 --> 00:31:03.620]  保羅在哥林多後書五章十七至十八節
[00:31:03.620 --> 00:31:05.620]  就用了一個類似
[00:31:05.620 --> 00:31:08.620]  又是換衣服的比喻來講
[00:31:08.620 --> 00:31:10.620]  他若有人在基督裡
[00:31:10.620 --> 00:31:13.620]  他就是新造的人
[00:31:13.620 --> 00:31:17.620]  舊事已過都變成新的了
[00:31:17.620 --> 00:31:20.620]  一切都是出於上帝
[00:31:20.620 --> 00:31:24.620]  他藉著基督使我們與他和好
[00:31:24.620 --> 00:31:30.620]  又將勸人與他和好的使命刺激我們
[00:31:30.620 --> 00:31:31.620]  要和好
[00:31:31.620 --> 00:31:34.620]  我們必須學習寬恕
[00:31:34.620 --> 00:31:36.620]  寬恕一個人
[00:31:36.620 --> 00:31:39.620]  其實是讓自己得著自由
[00:31:39.620 --> 00:31:41.620]  擺脫仇恨
[00:31:41.620 --> 00:31:42.620]  擺脫憤怒
[00:31:42.620 --> 00:31:44.620]  擺脫自憐
[00:31:44.620 --> 00:31:47.620]  重拾去愛的能力
[00:31:47.620 --> 00:31:49.620]  活出真正的自己
[00:31:49.620 --> 00:31:52.620]  自由地過著充實的生活
[00:31:52.620 --> 00:31:54.620]  基督的死
[00:31:54.620 --> 00:31:58.620]  不單止令我們的罪得赦
[00:31:58.620 --> 00:32:02.620]  更令我們能夠去成就了
[00:32:02.620 --> 00:32:05.620]  人與人之間
[00:32:05.620 --> 00:32:07.620]  人與自己
[00:32:07.620 --> 00:32:09.620]  人與群體
[00:32:09.620 --> 00:32:10.620]  人與世界
[00:32:10.620 --> 00:32:11.620]  人與上帝
[00:32:11.620 --> 00:32:14.620]  那個關係的復活
[00:32:14.620 --> 00:32:17.620]  從哥羅西書三章一至十五節
[00:32:17.620 --> 00:32:21.620]  我們看到基督徒生命轉化有三個不同的層次
[00:32:21.620 --> 00:32:22.620]  第一個
[00:32:22.620 --> 00:32:25.620]  個人外在行為的轉化
[00:32:25.620 --> 00:32:27.620]  第二個
[00:32:27.620 --> 00:32:30.620]  個人內在素質的更生
[00:32:30.620 --> 00:32:31.620]  這兩個加起來
[00:32:31.620 --> 00:32:34.620]  就是脫去救人和救人的行為
[00:32:34.620 --> 00:32:36.620]  穿上新人
[00:32:36.620 --> 00:32:40.620]  這兩者在基督徒生命轉化過程裡
[00:32:40.620 --> 00:32:42.620]  是缺一不可的
[00:32:42.620 --> 00:32:47.620]  有了外在和內在的轉化更生
[00:32:47.620 --> 00:32:50.620]  才能夠有第三個層面
[00:32:50.620 --> 00:32:53.620]  就是群體關係的轉化更生
[00:32:53.620 --> 00:32:55.620]  基督徒生命的轉化
[00:32:55.620 --> 00:32:57.620]  是一個過程來的
[00:32:57.620 --> 00:32:59.620]  有時候是突變的
[00:32:59.620 --> 00:33:01.620]  就是突然間變
[00:33:01.620 --> 00:33:03.620]  有時候是漸變的
[00:33:03.620 --> 00:33:04.620]  慢慢變的
[00:33:04.620 --> 00:33:05.620]  有時候
[00:33:05.620 --> 00:33:08.620]  改變是很輕微的
[00:33:08.620 --> 00:33:10.620]  有時候改變是很明顯的
[00:33:10.620 --> 00:33:12.620]  無論怎樣
[00:33:12.620 --> 00:33:16.620]  我們總是要更生轉化
[00:33:16.620 --> 00:33:18.620]  讓我們明白
[00:33:18.620 --> 00:33:20.620]  我們個人的更生轉化
[00:33:20.620 --> 00:33:25.620]  是足以影響群體的更生轉化的
[00:33:25.620 --> 00:33:28.620]  所以千萬不要小看自己
[00:33:28.620 --> 00:33:30.620]  我相信在座可能很多人都聽過
[00:33:30.620 --> 00:33:33.620]  蝴蝶效應 Butterfly Effect
[00:33:33.620 --> 00:33:37.620]  一個蝴蝶在南美洲拍一拍的翼
[00:33:37.620 --> 00:33:41.620]  會引致北美洲產生一場風暴
[00:33:41.620 --> 00:33:42.620]  同樣地
[00:33:42.620 --> 00:33:47.620]  就算你的力量薄弱如蝴蝶
[00:33:47.620 --> 00:33:52.620]  上帝都可以用你產生蝴蝶效應
