
[00:00:00.000 --> 00:00:03.720]  在八十年代我仍然做電腦行業的時候
[00:18:15.320 --> 00:18:17.160]  要繼續的持守他們的信仰
[00:18:17.160 --> 00:18:20.080]  因為深信耶穌基督是會回來的
[00:18:20.080 --> 00:18:26.520]  約翰所說的這番話已經是二千年前了
[00:18:26.520 --> 00:18:27.560]  二千年了
[00:18:27.560 --> 00:18:30.600]  耶穌基督還沒有回來
[00:18:30.600 --> 00:18:34.480]  這個使徒約翰是否在說謊
[00:18:34.480 --> 00:18:42.000]  還是他自己也是被謊言所欺騙
[00:18:42.000 --> 00:18:44.600]  有一次一個人都是向神祈禱
[00:18:44.600 --> 00:18:45.880]  「神啊神啊」
[00:18:45.880 --> 00:18:49.680]  「我知道你是宇宙的創造者」
[00:18:49.680 --> 00:18:54.320]  「我知道你是擁有生命世界一切的封城」
[00:18:54.320 --> 00:18:56.880]  「你知道我,我一點都不貪心」
[00:18:56.880 --> 00:18:58.880]  「你也知道我現在是需要用錢」
[00:18:58.880 --> 00:19:02.840]  「去做我要做的事情」
[00:19:02.840 --> 00:19:03.840]  「所以神啊」
[00:19:03.840 --> 00:19:06.240]  「你可不可以在這個時候給我一百萬元」
[00:19:06.240 --> 00:19:10.240]  「以致我完成我要做的工作」
[00:19:10.240 --> 00:19:11.200]  神就回覆說
[00:19:11.200 --> 00:19:13.640]  「可以啊,你給我一分鐘時間」
[00:19:13.640 --> 00:19:15.360]  這個男人就很開心
[00:19:15.360 --> 00:19:18.160]  「等啊,一分鐘兩分鐘」
[00:19:18.160 --> 00:19:19.560]  「一天兩天」
[00:19:19.560 --> 00:19:20.960]  「一個月兩個月」
[00:19:20.960 --> 00:19:23.280]  「什麼都沒有發生」
[00:19:23.280 --> 00:19:26.120]  這個人就硬著頭皮去再去找神
[00:19:26.120 --> 00:19:28.760]  「神啊」
[00:19:28.760 --> 00:19:32.360]  「我知道你是一個很慷慨的神」
[00:19:32.360 --> 00:19:34.040]  「但是你或者不記得了」
[00:19:34.040 --> 00:19:35.960]  「你曾經應許過我」
[00:19:35.960 --> 00:19:37.920]  「一分鐘後給我一百萬的錢」
[00:19:37.920 --> 00:19:40.760]  「讓我可以完成我要做的事情」
[00:19:40.760 --> 00:19:42.480]  但是神說「我沒有忘記」
[00:19:42.480 --> 00:19:44.760]  「是你忘記了」
[00:19:44.760 --> 00:19:47.200]  這個人說「我忘記?我忘記什麼」
[00:19:47.200 --> 00:19:49.520]  「你忘記了八、你忘記了聖經」
[00:19:49.520 --> 00:19:55.000]  「麻煩你回去看畢德後書的三章八節」
[00:19:55.000 --> 00:19:57.240]  他在說什麼?
[00:19:57.240 --> 00:19:59.840]  「主漢一日如千年」
[00:19:59.840 --> 00:20:01.840]  「千年如一人」
[00:20:01.840 --> 00:20:05.760]  咦?神的一分鐘真的等了多久?
[00:20:05.760 --> 00:20:08.880]  不用計算了
[00:20:08.880 --> 00:20:09.720]  我們需要理解
[00:20:09.720 --> 00:20:12.560]  就是神是一個超越時間與空間的神
[00:20:12.560 --> 00:20:14.320]  重要的不是神什麼時候回來
[00:20:14.320 --> 00:20:17.960]  重要的就是神說「我必定回來」
[00:20:17.960 --> 00:20:19.680]  而當主耶穌再回來的時候
[00:20:19.680 --> 00:20:27.800]  一個世界上一切的恩怨、情仇與成敗得失都會成為過去
[00:20:27.800 --> 00:20:30.000]  第二個信念可以幫助我們忍耐的
[00:20:30.000 --> 00:20:32.640]  我相信是希望
[00:20:32.640 --> 00:20:37.240]  希望的對象不是一個普通人
[00:20:37.240 --> 00:20:40.240]  這裡說到我們所投放希望的對象
[00:20:40.240 --> 00:20:41.520]  這裡說得很清楚
[00:20:41.520 --> 00:20:44.480]  是「首先的也是沒後的」
[00:20:44.480 --> 00:20:49.040]  曾經死過現在又活過來直到永遠
[00:20:49.040 --> 00:20:53.600]  如果我們相信這個世界一切的問題
[00:20:53.600 --> 00:20:56.240]  仇恨、眼淚、罪惡、痛苦、死亡
[00:20:56.240 --> 00:21:02.560]  都是因為罪惡而帶來的後果的時候
[00:21:02.560 --> 00:21:06.240]  主耶穌通過他的死亡、他的埋葬
[00:21:06.240 --> 00:21:08.000]  他的復活、他的升天
[00:21:08.000 --> 00:21:09.680]  向整個世界宣告
[00:21:09.680 --> 00:21:17.200]  他就是那個已經能夠勝過罪惡與死亡的唯一一個
[00:21:17.200 --> 00:21:20.600]  而且今天的耶穌基督
[00:21:20.600 --> 00:21:28.040]  手握著死亡與陰間的弱勢
[00:21:28.040 --> 00:21:30.520]  你怕不怕死亡?
[00:21:30.520 --> 00:21:33.280]  我相信大部份人
[00:21:33.280 --> 00:21:36.080]  懼怕死亡的原因
[00:21:36.080 --> 00:21:38.720]  是因為我死了之後會怎樣?
[00:21:38.720 --> 00:21:42.320]  死了之後究竟會發生甚麼事?
[00:21:42.320 --> 00:21:45.960]  但耶穌說祂就是那個開始
[00:21:45.960 --> 00:21:47.800]  也是那個終結
[00:21:47.800 --> 00:21:50.640]  祂不單止知道我們死了之後會發生甚麼事
[00:21:50.640 --> 00:21:53.000]  祂也知道這個世界結束了之後
[00:21:53.000 --> 00:21:54.680]  會有甚麼事情發生
[00:21:54.680 --> 00:21:59.440]  在體恤的最後兩章裡說到
[00:21:59.440 --> 00:22:02.440]  耶穌的另外兩個宣稱
[00:22:02.440 --> 00:22:03.800]  重複的宣稱
[00:22:03.800 --> 00:22:05.400]  我是阿拉伐
[00:22:05.400 --> 00:22:07.520]  我是奧昧格
[00:22:07.520 --> 00:22:09.600]  我們先看第一個
[00:22:09.600 --> 00:22:11.080]  祂說我是初我是終
[00:22:11.080 --> 00:22:13.480]  我要將生命的水
[00:22:13.480 --> 00:22:15.920]  白白的刺激那口渴的人
[00:22:15.920 --> 00:22:19.640]  得勝的必承受這些遺孽
[00:22:19.640 --> 00:22:20.880]  到了第二十二章祂說
[00:22:20.880 --> 00:22:22.760]  我是初我是終
[00:22:22.760 --> 00:22:26.760]  那些洗淨自己衣服的有福料
[00:22:26.760 --> 00:22:39.680]  可得權柄能到生命樹那裡也能從門進城
[00:22:39.680 --> 00:22:42.080]  我想問大家
[00:22:42.080 --> 00:22:45.120]  你想不想喝生命的水?
[00:22:45.120 --> 00:22:49.800]  你想不想吃生命樹上的果子?
[00:22:49.800 --> 00:22:53.200]  你想不想進入神的城門?
[00:22:53.200 --> 00:22:58.520]  你想不想承受城門裡面的產業?
[00:22:58.520 --> 00:23:03.760]  這就是神所應許永存的盼望
[00:23:03.760 --> 00:23:08.920]  幾年前有科學家做了一個老鼠的實驗
[00:23:08.920 --> 00:23:13.040]  研究人員就將老鼠放進水桶裡
[00:23:13.040 --> 00:23:14.880]  看看有甚麼事情發生
[00:23:14.880 --> 00:23:15.640]  其實不用看
[00:23:15.640 --> 00:23:17.320]  大家都想像得到
[00:23:17.320 --> 00:23:20.320]  游了幾分鐘之後就淹死了
[00:23:20.320 --> 00:23:23.240]  到了第二輪的測試
[00:23:23.240 --> 00:23:24.880]  這次的研究人員
[00:23:24.880 --> 00:23:27.480]  等老鼠快要淹死的時候
[00:23:27.480 --> 00:23:32.520]  就拿出來幫老鼠擦乾
[00:23:32.520 --> 00:23:34.200]  讓老鼠休息一下
[00:23:34.200 --> 00:23:36.840]  然後再放進水桶裡
[00:23:36.840 --> 00:23:38.200]  有甚麼不同?
[00:23:38.200 --> 00:23:39.760]  有很大的不同
[00:23:39.760 --> 00:23:43.680]  原來在拿出來放進水桶裡之後
[00:23:43.680 --> 00:23:45.640]  那些老鼠可以掙扎的時間
[00:23:45.640 --> 00:23:49.520]  比第一次長很多
[00:23:49.520 --> 00:23:51.520]  為甚麼?
[00:23:51.520 --> 00:23:54.640]  希望
[00:23:54.640 --> 00:23:58.520]  當研究人員拿起了這個老鼠之後
[00:23:58.520 --> 00:24:00.160]  這個被拯救的經驗
[00:24:00.160 --> 00:24:05.120]  就成立了牠在水裡掙扎的時候的一個希望
[00:24:05.120 --> 00:24:06.680]  因為牠知道在水裡掙扎
[00:24:06.680 --> 00:24:07.640]  不是絕望的
[00:24:07.640 --> 00:24:08.800]  不是沒有希望的
[00:24:08.800 --> 00:24:10.640]  只要牠再撐多一會兒
[00:24:10.640 --> 00:24:12.200]  拯救就會來了
[00:24:12.200 --> 00:24:14.040]  一直這樣撐著
[00:24:14.040 --> 00:24:15.840]  這個就是希望
[00:24:15.840 --> 00:24:17.280]  我相信同樣
[00:24:17.280 --> 00:24:18.280]  當我們面對一些
[00:24:18.280 --> 00:24:19.760]  我們不能夠超越
[00:24:19.760 --> 00:24:20.840]  不能夠克服
[00:24:20.840 --> 00:24:23.040]  不能夠面對困難的時候
[00:24:23.040 --> 00:24:25.960]  人總是有限的
[00:24:25.960 --> 00:24:27.000]  但是當我們知道
[00:24:27.000 --> 00:24:29.120]  這個希望在我們前面的時候
[00:24:29.120 --> 00:24:31.400]  我們就有能力去忍耐
[00:24:31.400 --> 00:24:32.200]  耶穌說
[00:24:32.200 --> 00:24:33.240]  我是首先的
[00:24:33.240 --> 00:24:34.520]  我是沒頭的
[00:24:34.520 --> 00:24:35.600]  又是那存活的
[00:24:35.600 --> 00:24:36.280]  我曾死過
[00:24:36.280 --> 00:24:37.440]  現在又活了
[00:24:37.440 --> 00:24:39.840]  直到永永遠遠
[00:24:39.840 --> 00:24:40.800]  主耶穌的死
[00:24:40.800 --> 00:24:42.120]  代替了我們的死
[00:24:42.120 --> 00:24:43.400]  主耶穌的復活
[00:24:43.400 --> 00:24:45.160]  保證了我們將來的復活
[00:24:45.160 --> 00:24:46.000]  因為甚麼?
[00:24:46.000 --> 00:24:50.720]  因為牠現在手握死亡與陰間的鑰匙
[00:24:50.720 --> 00:24:52.400]  牠已經向死亡
[00:24:52.400 --> 00:24:59.640]  向罪惡得著勝利
[00:24:59.640 --> 00:25:03.760]  牠跟所有能夠持守到末後
[00:25:03.760 --> 00:25:06.520]  仍然站著的信徒說
[00:25:06.520 --> 00:25:08.720]  你們可以進來
[00:25:08.720 --> 00:25:12.880]  喝我所為你們預備生命的泉水
[00:25:12.880 --> 00:25:16.960]  吃生命樹上的果子
[00:25:16.960 --> 00:25:19.040]  可以進入神的城門
[00:25:19.040 --> 00:25:24.080]  可以承受城門裡面的永恆產業
[00:25:24.080 --> 00:25:26.760]  這就是神的應許
[00:25:26.760 --> 00:25:29.400]  正正由於這個應許
[00:25:29.400 --> 00:25:33.120]  當我們面對人生風浪的時候
[00:25:33.120 --> 00:25:34.920]  我們有安慰
[00:25:34.920 --> 00:25:36.320]  我們有平安
[00:25:36.320 --> 00:25:37.920]  我們有盼望
[00:25:37.920 --> 00:25:41.120]  也都有從神而來的能力
[00:25:41.120 --> 00:25:44.160]  讓我們面對困難的時候
[00:25:44.160 --> 00:25:45.560]  不至絕望
[00:25:45.560 --> 00:25:47.040]  不至被打倒
[00:25:47.040 --> 00:25:48.920]  仍然能夠持守
[00:25:48.920 --> 00:25:51.360]  直至行完人生的路
[00:25:51.360 --> 00:25:52.720]  見主的面
[00:25:52.720 --> 00:25:53.680]  感謝恩主
[00:25:53.680 --> 00:25:56.440]  請我們同低頭祈禱
[00:25:56.440 --> 00:25:58.520]  耶穌基督我們感謝祢
[00:25:58.520 --> 00:25:59.680]  因為祢是開始
[00:25:59.680 --> 00:26:00.960]  祢是末後
[00:26:00.960 --> 00:26:01.920]  祢讓我們知道
[00:26:01.920 --> 00:26:08.400]  祢是能夠已經戰勝罪惡與死亡的
[00:26:08.400 --> 00:26:10.400]  唯一的救主
[00:26:10.400 --> 00:26:14.080]  所以當我們將生命投放在祢裡面的時候
[00:26:14.080 --> 00:26:15.200]  我們就知道
[00:26:15.200 --> 00:26:17.120]  祢是我們的盆石
[00:26:17.120 --> 00:26:19.680]  祢是我們人生的避難所
[00:26:19.680 --> 00:26:23.000]  以致我們可以在人生的風浪裡面
[00:26:23.000 --> 00:26:24.360]  仍然有喜樂
[00:26:24.360 --> 00:26:25.680]  仍然有平安
[00:26:25.680 --> 00:26:26.640]  並不因自己
[00:26:26.640 --> 00:26:27.920]  而是因為主耶穌基督
[00:26:27.920 --> 00:26:29.360]  祢的大能
[00:26:29.360 --> 00:26:32.520]  祢的尊貴
[00:26:32.520 --> 00:26:33.640]  神祈求祢恩待我們
[00:26:33.640 --> 00:26:35.920]  讓我們在人生路上懂得
[00:26:35.920 --> 00:26:37.160]  祢就是那個開始
[00:26:37.160 --> 00:26:38.320]  祢是那個末後
[00:26:38.320 --> 00:26:39.680]  祢是一切掌權
[00:26:39.680 --> 00:26:43.360]  祢是手握死亡與陰間鎖匙的那個
[00:26:43.360 --> 00:26:46.560]  我們就能夠很有平安
[00:26:46.560 --> 00:26:47.240]  有喜樂
[00:26:47.240 --> 00:26:50.080]  在這個動盪的人生裡面
[00:26:50.080 --> 00:26:52.520]  仍然的侍奉祢
[00:26:52.520 --> 00:26:53.320]  見證祢
[00:26:53.320 --> 00:26:54.360]  多謝祢給我們一切
[00:26:54.360 --> 00:26:54.880]  祈禱
[00:26:54.880 --> 00:26:56.280]  奉主命求
[00:26:56.280 --> 00:26:57.280]  阿們
