
[00:00:00.000 --> 00:00:05.000]  今天我們2018年第一個逐日的聚會
[00:19:38.000 --> 00:19:41.000]  你們會永遠的快快樂樂
[00:19:41.000 --> 00:19:43.000]  都不會有困苦患難
[00:19:43.000 --> 00:19:45.000]  神乃是說
[00:19:45.000 --> 00:19:49.000]  你要常常喜樂不懼的禱告凡事些人
[00:19:49.000 --> 00:19:51.000]  好的事情領到你
[00:19:51.000 --> 00:19:52.000]  你也要喜樂
[00:19:52.000 --> 00:19:53.000]  不好的事情領到你
[00:19:53.000 --> 00:19:55.000]  你也要喜樂
[00:19:55.000 --> 00:19:59.000]  你是常常禱告不懼的禱告
[00:19:59.000 --> 00:20:03.000]  為每一件事情你都要感恩
[00:20:03.000 --> 00:20:04.000]  神賜福給你
[00:20:04.000 --> 00:20:05.000]  你要感恩
[00:20:05.000 --> 00:20:08.000]  神給你困苦患難
[00:20:08.000 --> 00:20:10.000]  你也要感恩
[00:20:10.000 --> 00:20:12.000]  我常常講
[00:20:12.000 --> 00:20:14.000]  我上個禮拜還在講過
[00:20:14.000 --> 00:20:17.000]  如果說今天我們的人生
[00:20:17.000 --> 00:20:20.000]  像是爬山一樣
[00:20:20.000 --> 00:20:23.000]  你希不希望你總是往上走
[00:20:23.000 --> 00:20:24.000]  步步高升
[00:20:24.000 --> 00:20:25.000]  不是嗎
[00:20:25.000 --> 00:20:28.000]  但是你走得下去嗎
[00:20:28.000 --> 00:20:31.000]  如果這一個山是一直你一直往上走
[00:20:31.000 --> 00:20:33.000]  一直往上走
[00:20:33.000 --> 00:20:36.000]  你根本不可能走得動
[00:20:36.000 --> 00:20:37.000]  必須要有up and down
[00:20:37.000 --> 00:20:38.000]  up and down
[00:20:38.000 --> 00:20:39.000]  up and down
[00:20:39.000 --> 00:20:42.000]  上下上下上下
[00:20:42.000 --> 00:20:45.000]  你才會越走越有錢
[00:20:45.000 --> 00:20:48.000]  你才會最後走過這座山
[00:20:48.000 --> 00:20:51.000]  走上這個山頂去
[00:20:51.000 --> 00:20:54.000]  所以燕花花祂賜給你的事
[00:20:54.000 --> 00:20:56.000]  是祂的力量給你
[00:20:56.000 --> 00:20:58.000]  燕花花祂賜給你的事
[00:20:58.000 --> 00:21:01.000]  是祂的平安的福給你
[00:21:01.000 --> 00:21:05.000]  外面環境固然不好
[00:21:05.000 --> 00:21:07.000]  好像你沒有了明天
[00:21:07.000 --> 00:21:10.000]  今天都過不去了
[00:21:10.000 --> 00:21:13.000]  但是燕花花給你一個平安
[00:21:13.000 --> 00:21:14.000]  祂賜給你
[00:21:14.000 --> 00:21:17.000]  外面再吵雜
[00:21:17.000 --> 00:21:20.000]  你裡面有平安
[00:21:20.000 --> 00:21:21.000]  不是嗎
[00:21:21.000 --> 00:21:24.000]  有的時候我們的形容
[00:21:24.000 --> 00:21:26.000]  有一點誇張的形容
[00:21:26.000 --> 00:21:28.000]  我氣死了
[00:21:28.000 --> 00:21:31.000]  你今天不是活得好好嗎
[00:21:31.000 --> 00:21:33.000]  我累死了
[00:21:33.000 --> 00:21:36.000]  你今天不是活得好好嗎
[00:21:36.000 --> 00:21:37.000]  我餓死了
[00:21:37.000 --> 00:21:39.000]  我想死你了
[00:21:39.000 --> 00:21:40.000]  我愛死了
[00:21:40.000 --> 00:21:43.000]  你今天不是活得好好嗎
[00:21:43.000 --> 00:21:46.000]  天下沒有大不了的事情
[00:21:46.000 --> 00:21:49.000]  你只要定睛仰望神
[00:21:49.000 --> 00:21:51.000]  在困苦患難之中
[00:21:51.000 --> 00:21:54.000]  神仍然坐得為王
[00:21:54.000 --> 00:21:56.000]  在日常生活中
[00:21:56.000 --> 00:21:58.000]  神賜給你力量
[00:21:58.000 --> 00:22:01.000]  祂賜給你平安的福
[00:22:01.000 --> 00:22:04.000]  春經裡面有講到一個小故事
[00:22:04.000 --> 00:22:07.000]  在《但依禮書》裡面
[00:22:07.000 --> 00:22:10.000]  它說但依禮有三個朋友
[00:22:10.000 --> 00:22:14.000]  那麼那個時候掌權的王
[00:22:14.000 --> 00:22:18.000]  是巴比倫的尼布賈尼沙王
[00:22:18.000 --> 00:22:21.000]  那麼有一次尼布賈尼沙
[00:22:21.000 --> 00:22:25.000]  就用金紙做了一個大像
[00:22:25.000 --> 00:22:27.000]  大的偶像
[00:22:27.000 --> 00:22:30.000]  然後要全國的人
[00:22:30.000 --> 00:22:33.000]  你經過看到這個像的時候
[00:22:33.000 --> 00:22:36.000]  你必須要夫復下拜
[00:22:36.000 --> 00:22:37.000]  但是
[00:22:37.000 --> 00:22:39.000]  但依禮跟他的朋友
[00:22:39.000 --> 00:22:43.000]  他們是姓葉和華神的
[00:22:43.000 --> 00:22:46.000]  所以他們不向偶像下拜
[00:22:46.000 --> 00:22:50.000]  結果這三個人就被告到皇上
[00:22:50.000 --> 00:22:52.000]  尼布賈尼沙王的面前
[00:22:52.000 --> 00:22:54.000]  就要辦他們
[00:22:54.000 --> 00:22:58.000]  但是尼布賈尼沙又很喜歡他們
[00:22:58.000 --> 00:23:01.000]  尼布賈尼沙就再三地說
[00:23:01.000 --> 00:23:03.000]  你們下次不要了
[00:23:03.000 --> 00:23:05.000]  但是
[00:23:05.000 --> 00:23:07.000]  說你們再辦
[00:23:07.000 --> 00:23:10.000]  你們只要願意認罪悔改
[00:23:10.000 --> 00:23:13.000]  說我不熱我就算了
[00:23:13.000 --> 00:23:15.000]  我就不把你們丟到火窯裡面
[00:23:15.000 --> 00:23:17.000]  把你們燒死
[00:23:17.000 --> 00:23:18.000]  他們說什麼
[00:23:18.000 --> 00:23:20.000]  他說
[00:23:20.000 --> 00:23:21.000]  即便如此
[00:23:21.000 --> 00:23:22.000]  意思是說
[00:23:22.000 --> 00:23:23.000]  你不饒我們
[00:23:23.000 --> 00:23:24.000]  你把我們丟到火窯裡面
[00:23:24.000 --> 00:23:26.000]  我們所祀奉的神
[00:23:26.000 --> 00:23:29.000]  能將我們從烈火的窯中救出來
[00:23:29.000 --> 00:23:30.000]  王啊
[00:23:30.000 --> 00:23:34.000]  他也必救我們脫離你的手
[00:23:34.000 --> 00:23:37.000]  跟著他們說了一句話
[00:23:37.000 --> 00:23:39.000]  即或不然
[00:23:39.000 --> 00:23:42.000]  就算神沒有來救我們出去
[00:23:42.000 --> 00:23:43.000]  王啊
[00:23:43.000 --> 00:23:45.000]  你當初讓我們絕不侍奉你的神
[00:23:45.000 --> 00:23:50.000]  也不敬拜你所立的今下
[00:23:50.000 --> 00:23:52.000]  結果怎麼樣
[00:23:52.000 --> 00:23:55.000]  就把他們丟到火窯裡面去了
[00:23:55.000 --> 00:23:58.000]  神有沒有把他們救出來
[00:23:58.000 --> 00:24:00.000]  沒有
[00:24:00.000 --> 00:24:02.000]  尼布賈尼沙王呢
[00:24:02.000 --> 00:24:05.000]  把他們丟到火窯裡面去呢
[00:24:05.000 --> 00:24:07.000]  他又很心疼他們
[00:24:07.000 --> 00:24:09.000]  他就在火窯那個窗口
[00:24:09.000 --> 00:24:10.000]  在那邊看呢
[00:24:10.000 --> 00:24:12.000]  嚇他一跳
[00:24:12.000 --> 00:24:15.000]  他說我丟進去是三個人呢
[00:24:15.000 --> 00:24:18.000]  怎麼我看到裡面有四個人呢
[00:24:18.000 --> 00:24:20.000]  他說那第四個人
[00:24:20.000 --> 00:24:23.000]  好像人質一般
[00:24:23.000 --> 00:24:25.000]  哇
[00:24:25.000 --> 00:24:28.000]  所以跟著就趕快的叫他們
[00:24:28.000 --> 00:24:29.000]  好了你們可以出來了
[00:24:29.000 --> 00:24:31.000]  把他們弄出來
[00:24:31.000 --> 00:24:33.000]  有法無傷
[00:24:33.000 --> 00:24:36.000]  所以我們的神真是偉大
[00:24:36.000 --> 00:24:39.000]  有的時候他不救你出來
[00:24:39.000 --> 00:24:41.000]  他留你在困苦患難之中
[00:24:41.000 --> 00:24:43.000]  他留你在水深火熱之中
[00:24:43.000 --> 00:24:46.000]  但是他與你同在
[00:24:46.000 --> 00:24:48.000]  是不是
[00:24:48.000 --> 00:24:50.000]  他讓你知道
[00:24:50.000 --> 00:24:51.000]  你倒下去
[00:24:51.000 --> 00:24:52.000]  你躺下去
[00:24:52.000 --> 00:24:53.000]  你坐起來
[00:24:53.000 --> 00:24:55.000]  他都與你同在
[00:24:55.000 --> 00:24:58.000]  有一幅畫
[00:24:58.000 --> 00:25:00.000]  他畫的是在沙灘上面
[00:25:00.000 --> 00:25:02.000]  那邊是海
[00:25:02.000 --> 00:25:03.000]  這邊是沙灘
[00:25:03.000 --> 00:25:08.000]  然後有一幅腳印走過去
[00:25:08.000 --> 00:25:12.000]  結果上面有幾行字說
[00:25:12.000 --> 00:25:14.000]  神啊
[00:25:14.000 --> 00:25:18.000]  當一切都好的時候
[00:25:18.000 --> 00:25:20.000]  當我身體健康
[00:25:20.000 --> 00:25:22.000]  我有榮華富貴的時候
[00:25:22.000 --> 00:25:24.000]  一切都好
[00:25:24.000 --> 00:25:26.000]  Everything going my way
[00:25:26.000 --> 00:25:30.000]  或者是Everything just fine的時候
[00:25:30.000 --> 00:25:31.000]  我看到
[00:25:31.000 --> 00:25:33.000]  我感覺到
[00:25:33.000 --> 00:25:35.000]  你與我同在
[00:25:35.000 --> 00:25:36.000]  但是神啊
[00:25:36.000 --> 00:25:38.000]  為什麼現在
[00:25:38.000 --> 00:25:40.000]  我在困苦患難之中
[00:25:40.000 --> 00:25:41.000]  你看
[00:25:41.000 --> 00:25:44.000]  就好像那個沙灘上那個腳印
[00:25:44.000 --> 00:25:47.000]  為什麼只有一幅腳印
[00:25:47.000 --> 00:25:50.000]  神啊你在哪裡
[00:25:50.000 --> 00:25:51.000]  這個神跟他說
[00:25:51.000 --> 00:25:53.000]  孩子啊
[00:25:53.000 --> 00:25:56.000]  你已經倒下去了
[00:25:56.000 --> 00:25:58.000]  那幅腳印是我的
[00:25:58.000 --> 00:26:01.000]  我把你扛在肩上
[00:26:01.000 --> 00:26:06.000]  我帶你度過這個水深火熱
[00:26:06.000 --> 00:26:09.000]  困苦患難危急之中
[00:26:09.000 --> 00:26:11.000]  這是我們的神
[00:26:11.000 --> 00:26:14.000]  所以讓我們知道
[00:26:14.000 --> 00:26:18.000]  神永遠與我們同在
[00:26:18.000 --> 00:26:21.000]  他坐著為王
[00:26:21.000 --> 00:26:23.000]  我們怎麼樣來面對
[00:26:23.000 --> 00:26:26.000]  新季節的挑戰呢
[00:26:26.000 --> 00:26:29.000]  一個新的季節
[00:26:29.000 --> 00:26:32.000]  我們要有敏銳
[00:26:32.000 --> 00:26:34.000]  這個神新的季節
[00:26:34.000 --> 00:26:36.000]  他的一個變化
[00:26:36.000 --> 00:26:38.000]  他的一個變遷
[00:26:38.000 --> 00:26:39.000]  一個新的季節
[00:26:39.000 --> 00:26:41.000]  一個new season
[00:26:41.000 --> 00:26:44.000]  Everything will be different
[00:26:44.000 --> 00:26:47.000]  2018跟2017不一樣
[00:26:47.000 --> 00:26:49.000]  2017發生的事情
[00:26:49.000 --> 00:26:51.000]  2018不一定發生
[00:26:51.000 --> 00:26:52.000]  你可能會面對
[00:26:52.000 --> 00:26:54.000]  你從來沒有發生的事情
[00:26:54.000 --> 00:26:56.000]  要發生在2018年
[00:26:56.000 --> 00:26:58.000]  所以
[00:26:58.000 --> 00:27:00.000]  這一切的事情
[00:27:00.000 --> 00:27:02.000]  我們要來面對它
[00:27:02.000 --> 00:27:05.000]  傳道書第三章一到二節
[00:27:05.000 --> 00:27:06.000]  他說
[00:27:06.000 --> 00:27:09.000]  拔安字都有定期
[00:27:09.000 --> 00:27:14.000]  天下萬物都有定時
[00:27:14.000 --> 00:27:17.000]  神有時 死有時 災眾有時
[00:27:17.000 --> 00:27:20.000]  拔出收成也有時
[00:27:20.000 --> 00:27:22.000]  換句話說
[00:27:22.000 --> 00:27:24.000]  2018年
[00:27:24.000 --> 00:27:26.000]  也是神有他的時間
[00:27:26.000 --> 00:27:30.000]  什麼事情該發生就要發生
[00:27:30.000 --> 00:27:33.000]  什麼事情不會發生就不會發生
[00:27:33.000 --> 00:27:35.000]  事情發生了
[00:27:35.000 --> 00:27:37.000]  不好的事情
[00:27:37.000 --> 00:27:39.000]  神仍然會帶領你
[00:27:39.000 --> 00:27:42.000]  他有定期 他有定時
[00:27:42.000 --> 00:27:43.000]  當然了
[00:27:43.000 --> 00:27:45.000]  這句話不是叫我們說
[00:27:45.000 --> 00:27:48.000]  你可以什麼事情都不用做
[00:27:48.000 --> 00:27:49.000]  這句話不是
[00:27:49.000 --> 00:27:51.000]  凡事都有定時
[00:27:51.000 --> 00:27:53.000]  萬物都有定時
[00:27:53.000 --> 00:27:55.000]  所以你也用不到煩惱
[00:27:55.000 --> 00:27:57.000]  就天天待在家裡等著吃飯
[00:27:57.000 --> 00:27:59.000]  No
[00:27:59.000 --> 00:28:03.000]  這要我們能夠積極地面對這個挑戰
[00:28:03.000 --> 00:28:05.000]  因為
[00:28:05.000 --> 00:28:08.000]  要我們敏銳整的工作
[00:28:08.000 --> 00:28:10.000]  什麼事情要發生
[00:28:10.000 --> 00:28:12.000]  我們要能夠知道
[00:28:12.000 --> 00:28:15.000]  這年的工作我們要敏銳能夠知道
[00:28:15.000 --> 00:28:18.000]  神的手在做什麼
[00:28:18.000 --> 00:28:20.000]  我們要能夠敏銳地工作
[00:28:20.000 --> 00:28:21.000]  知道
[00:28:21.000 --> 00:28:22.000]  所以我們的工作
[00:28:22.000 --> 00:28:23.000]  我們的行事
[00:28:23.000 --> 00:28:25.000]  我們的侍奉
[00:28:25.000 --> 00:28:27.000]  都會有果效
[00:28:27.000 --> 00:28:30.000]  我們拿農夫來做比喻
[00:28:30.000 --> 00:28:32.000]  好的
[00:28:32.000 --> 00:28:33.000]  您知道嗎
[00:28:33.000 --> 00:28:35.000]  春天是什麼
[00:28:35.000 --> 00:28:37.000]  什麼季節啊
[00:28:37.000 --> 00:28:42.000]  哎呀 您又跳早了一點
[00:28:42.000 --> 00:28:44.000]  您什麼時候種呢
[00:28:44.000 --> 00:28:45.000]  對不對
[00:28:45.000 --> 00:28:47.000]  農夫是什麼時候要種啊
[00:28:47.000 --> 00:28:49.000]  總是春天的時候要耕耘
[00:28:49.000 --> 00:28:51.000]  要排種 要播種
[00:28:51.000 --> 00:28:52.000]  對不對
[00:28:52.000 --> 00:28:53.000]  還要
[00:28:53.000 --> 00:28:55.000]  都是春天要做的
[00:28:55.000 --> 00:28:56.000]  是不是
[00:28:56.000 --> 00:28:59.000]  那麼他就開始長了
[00:28:59.000 --> 00:29:00.000]  夏天呢
[00:29:00.000 --> 00:29:02.000]  春末夏初的時候
[00:29:02.000 --> 00:29:03.000]  怎麼樣
[00:29:03.000 --> 00:29:05.000]  收割了
[00:29:05.000 --> 00:29:07.000]  有定時的
[00:29:07.000 --> 00:29:10.000]  春天其實它長得最旺的時候
[00:29:10.000 --> 00:29:11.000]  而夏天
[00:29:11.000 --> 00:29:13.000]  你割草你就知道
[00:29:13.000 --> 00:29:16.000]  哎呦 那個夏天哦
[00:29:16.000 --> 00:29:18.000]  每個禮拜都要割
[00:29:18.000 --> 00:29:19.000]  是不是
[00:29:19.000 --> 00:29:22.000]  那冬天的時候它永遠不長
[00:29:22.000 --> 00:29:24.000]  忽然間到了夏天的時候
[00:29:24.000 --> 00:29:26.000]  我們都是在春天
[00:29:26.000 --> 00:29:27.000]  秋末的時候
[00:29:27.000 --> 00:29:29.000]  在春初的時候
[00:29:29.000 --> 00:29:31.000]  我們要施肥
[00:29:31.000 --> 00:29:32.000]  到了夏天的時候
[00:29:32.000 --> 00:29:35.000]  它長得旺盛得不得了
[00:29:35.000 --> 00:29:36.000]  像是我十八歲
[00:29:36.000 --> 00:29:38.000]  那個時候頭髮一樣
[00:29:38.000 --> 00:29:40.000]  每個禮拜都要割
[00:29:40.000 --> 00:29:42.000]  長得不得了
[00:29:42.000 --> 00:29:44.000]  快得不得了
[00:29:44.000 --> 00:29:45.000]  到了秋天呢
[00:29:45.000 --> 00:29:48.000]  才真正是開始收割了
[00:29:48.000 --> 00:29:50.000]  收大麥 收少麥
[00:29:50.000 --> 00:29:54.000]  那麼就開始要收藏了
[00:29:54.000 --> 00:29:58.000]  冬天的時候怎麼樣
[00:29:58.000 --> 00:29:59.000]  冬天收藏
[00:29:59.000 --> 00:30:03.000]  然後就準備來享受冬年了
[00:30:03.000 --> 00:30:05.000]  啥事不做
[00:30:05.000 --> 00:30:06.000]  你如果冬天去撒佐
[00:30:06.000 --> 00:30:08.000]  你說 哎呀 省得我勤快
[00:30:08.000 --> 00:30:10.000]  我冬天去撒佐有用嗎
[00:30:10.000 --> 00:30:12.000]  那誰
[00:30:12.000 --> 00:30:13.000]  你撒了也白撒
[00:30:13.000 --> 00:30:14.000]  是不是
[00:30:14.000 --> 00:30:16.000]  萬物都有定時
[00:30:16.000 --> 00:30:17.000]  是不是
[00:30:17.000 --> 00:30:20.000]  你知道什麼叫時間嗎
[00:30:20.000 --> 00:30:22.000]  你可不可以跟上它的時間呢
[00:30:22.000 --> 00:30:23.000]  新的季節來了
[00:30:23.000 --> 00:30:25.000]  2018來了
[00:30:25.000 --> 00:30:27.000]  我們要有新的恩綱
[00:30:27.000 --> 00:30:28.000]  你怎麼樣跟上它的時間
[00:30:28.000 --> 00:30:29.000]  你知道什麼時候
[00:30:29.000 --> 00:30:31.000]  要做什麼事情嗎
[00:30:31.000 --> 00:30:32.000]  譬如說我們今年
[00:30:32.000 --> 00:30:33.000]  我們要開始收
[00:30:33.000 --> 00:30:34.000]  我說新的季節
[00:30:34.000 --> 00:30:37.000]  我們要有新的得著
[00:30:37.000 --> 00:30:39.000]  我們要來查評
[00:30:39.000 --> 00:30:41.000]  我們要認真的學習
[00:30:41.000 --> 00:30:42.000]  不要一年過了
[00:30:42.000 --> 00:30:46.000]  因為一年過了
[00:30:46.000 --> 00:30:49.000]  一問 三不知
[00:30:49.000 --> 00:30:52.000]  還是在懵懵通通的
[00:30:52.000 --> 00:30:53.000]  是不是
[00:30:53.000 --> 00:30:56.000]  哦 就像我說的
[00:30:56.000 --> 00:30:58.000]  各位跟我這兩天跟我在一起
[00:30:58.000 --> 00:31:00.000]  我給各位做了一個示範
[00:31:00.000 --> 00:31:02.000]  到底猶太人的一天
[00:31:02.000 --> 00:31:04.000]  是從什麼時候算起啊
[00:31:04.000 --> 00:31:07.000]  跟我查經的人就知道了
[00:31:07.000 --> 00:31:09.000]  晚上開始嘛 對不對
[00:31:09.000 --> 00:31:11.000]  因為他說
[00:31:11.000 --> 00:31:12.000]  有晚上有白天
[00:31:12.000 --> 00:31:14.000]  是為頭一日
[00:31:14.000 --> 00:31:16.000]  每次都說有晚上有白天
[00:31:16.000 --> 00:31:17.000]  所以他們的一天
[00:31:17.000 --> 00:31:20.000]  是從傍晚開始的
[00:31:20.000 --> 00:31:21.000]  是不是
[00:31:21.000 --> 00:31:22.000]  然後什麼時候是安息日
[00:31:22.000 --> 00:31:23.000]  這都是
[00:31:23.000 --> 00:31:25.000]  你可以學習聖經
[00:31:25.000 --> 00:31:26.000]  你都可以查出來的
[00:31:26.000 --> 00:31:28.000]  不是嗎
[00:31:28.000 --> 00:31:31.000]  聖經上面我們還沒有講到
[00:31:31.000 --> 00:31:33.000]  你慢慢就會講到
[00:31:33.000 --> 00:31:38.000]  猶太人有八個大節日
[00:31:38.000 --> 00:31:41.000]  夜節
[00:31:41.000 --> 00:31:43.000]  出首節
[00:31:43.000 --> 00:31:44.000]  五旬節
[00:31:44.000 --> 00:31:48.000]  什麼節
[00:31:48.000 --> 00:31:52.000]  感恩節是後來人的
[00:31:52.000 --> 00:31:56.000]  猶太人也沒有聖誕節
[00:31:56.000 --> 00:32:00.000]  他沒有這個節
[00:32:00.000 --> 00:32:03.000]  但是只有一個日子
[00:32:03.000 --> 00:32:05.000]  是在
[00:32:05.000 --> 00:32:06.000]  磁界裡面有
[00:32:06.000 --> 00:32:08.000]  明文規定這個節日的
[00:32:08.000 --> 00:32:10.000]  什麼日子啊
[00:32:10.000 --> 00:32:14.000]  安息日
[00:32:14.000 --> 00:32:16.000]  安息日是一個很大的節日
[00:32:16.000 --> 00:32:18.000]  猶太人一定要來
[00:32:18.000 --> 00:32:20.000]  守安息日
[00:32:20.000 --> 00:32:21.000]  你知道嗎
[00:32:21.000 --> 00:32:23.000]  我講過不止一次
[00:32:23.000 --> 00:32:24.000]  有的人沒聽過
[00:32:24.000 --> 00:32:28.000]  我以前住在Memphis, Tennessee
[00:32:28.000 --> 00:32:30.000]  我隔壁是一個猶太人的房東
[00:32:30.000 --> 00:32:32.000]  猶太人真的厲害
[00:32:32.000 --> 00:32:34.000]  我們中國人還以為我們很厲害
[00:32:34.000 --> 00:32:35.000]  猶太人特別厲害
[00:32:35.000 --> 00:32:36.000]  順便講一個插曲
[00:32:36.000 --> 00:32:37.000]  我有一次
[00:32:37.000 --> 00:32:41.000]  要去買一台用過的車子
[00:32:41.000 --> 00:32:46.000]  在電話上面談
[00:32:46.000 --> 00:32:47.000]  談好了
[00:32:47.000 --> 00:32:48.000]  那我說我來看吧
[00:32:48.000 --> 00:32:49.000]  他說不用
[00:32:49.000 --> 00:32:51.000]  他說到你說在哪裡
[00:32:51.000 --> 00:32:53.000]  我就開車來那裡
[00:32:53.000 --> 00:32:54.000]  表示我車還開得動
[00:32:54.000 --> 00:32:56.000]  而且我後來知道
[00:32:56.000 --> 00:32:57.000]  他不要讓我知道
[00:32:57.000 --> 00:32:58.000]  我住他哪
[00:32:58.000 --> 00:32:59.000]  他住哪邊呢
[00:32:59.000 --> 00:33:00.000]  你知道嗎
[00:33:00.000 --> 00:33:02.000]  這個聰明
[00:33:02.000 --> 00:33:04.000]  然後呢
[00:33:04.000 --> 00:33:06.000]  到了那邊
[00:33:06.000 --> 00:33:09.000]  看著車走要殺價
[00:33:09.000 --> 00:33:12.000]  買東西最大的趣味就是殺價
[00:33:12.000 --> 00:33:14.000]  我就跟他殺
[00:33:14.000 --> 00:33:15.000]  又嫌這邊不好
[00:33:15.000 --> 00:33:16.000]  又嫌那邊不好
[00:33:16.000 --> 00:33:17.000]  又嫌那邊高
[00:33:17.000 --> 00:33:18.000]  又嫌這個
[00:33:18.000 --> 00:33:19.000]  殺殺殺
[00:33:19.000 --> 00:33:21.000]  用我的三寸不爛之舌
[00:33:21.000 --> 00:33:23.000]  將將將將將將將
[00:33:23.000 --> 00:33:24.000]  結果他
[00:33:24.000 --> 00:33:27.000]  好了
[00:33:27.000 --> 00:33:28.000]  給你五塊錢
[00:33:28.000 --> 00:33:29.000]  我說
[00:33:29.000 --> 00:33:33.000]  幾千塊的車子
[00:33:33.000 --> 00:33:34.000]  你給我五塊錢
[00:33:34.000 --> 00:33:36.000]  分明是猶太人啊
[00:33:36.000 --> 00:33:38.000]  是不是這樣
[00:33:38.000 --> 00:33:39.000]  他們
[00:33:39.000 --> 00:33:43.000]  我講在哪邊呢
[00:33:43.000 --> 00:33:44.000]  我在那邊
[00:33:44.000 --> 00:33:46.000]  我的房東就是
[00:33:46.000 --> 00:33:50.000]  我的房東就是猶太人啊
[00:33:50.000 --> 00:33:52.000]  每個到禮拜五晚上的時候
[00:33:52.000 --> 00:33:54.000]  忽然間下午就開始
[00:33:54.000 --> 00:33:56.000]  他家人就多了
[00:33:56.000 --> 00:33:57.000]  都是他們的
[00:33:57.000 --> 00:33:59.000]  猶太的親戚朋友
[00:33:59.000 --> 00:34:00.000]  都來住他家
[00:34:00.000 --> 00:34:02.000]  為什麼
[00:34:02.000 --> 00:34:03.000]  因為他們
[00:34:03.000 --> 00:34:05.000]  我們那區有一個猶太人的會堂
[00:34:05.000 --> 00:34:07.000]  Seneca
[00:34:07.000 --> 00:34:09.000]  猶太人他安息日的時候
[00:34:09.000 --> 00:34:12.000]  他啥事不能做的
[00:34:12.000 --> 00:34:15.000]  也不能開車的
[00:34:15.000 --> 00:34:17.000]  按電梯都不能
[00:34:17.000 --> 00:34:18.000]  所以在紐約
[00:34:18.000 --> 00:34:20.000]  很多猶太人的
[00:34:20.000 --> 00:34:23.000]  集聚的公寓裡面
[00:34:23.000 --> 00:34:24.000]  禮拜六安息日
[00:34:24.000 --> 00:34:26.000]  都請一些中國人
[00:34:26.000 --> 00:34:29.000]  墨西哥人為他們按電梯的
[00:34:29.000 --> 00:34:31.000]  他只能講幾樓停幾樓走
[00:34:31.000 --> 00:34:32.000]  你幫他按
[00:34:32.000 --> 00:34:34.000]  他連這個都不能
[00:34:34.000 --> 00:34:36.000]  所以去教堂
[00:34:36.000 --> 00:34:38.000]  去會堂也不能開車
[00:34:38.000 --> 00:34:41.000]  只好走路啊
[00:34:41.000 --> 00:34:42.000]  所以怎麼樣
[00:34:42.000 --> 00:34:46.000]  祝來叔叔 嬸嬸 伯伯 阿姨家
[00:34:46.000 --> 00:34:48.000]  然後禮拜五晚上
[00:34:48.000 --> 00:34:50.000]  有的禮拜天
[00:34:50.000 --> 00:34:53.000]  個個穿得漂漂亮亮
[00:34:53.000 --> 00:34:56.000]  背後戴個小瓜皮帽
[00:34:56.000 --> 00:35:00.000]  像我們身上有這個Talic
[00:35:00.000 --> 00:35:02.000]  袖子上面有繡金紋
[00:35:02.000 --> 00:35:04.000]  然後有的戴黑帽子
[00:35:04.000 --> 00:35:06.000]  還留兩個長辮
[00:35:06.000 --> 00:35:09.000]  那個猶太人
[00:35:09.000 --> 00:35:11.000]  好虔誠都去上教堂去
[00:35:11.000 --> 00:35:13.000]  感謝主 哈雷諾亞
[00:35:13.000 --> 00:35:16.000]  所以
[00:35:16.000 --> 00:35:18.000]  都有一定的時間
[00:35:18.000 --> 00:35:20.000]  哈雷諾亞
[00:35:20.000 --> 00:35:22.000]  耶穌領不敏銳
[00:35:22.000 --> 00:35:23.000]  賦神的時間
[00:35:23.000 --> 00:35:26.000]  或者賦神的職業
[00:35:26.000 --> 00:35:27.000]  敏銳
[00:35:27.000 --> 00:35:29.000]  耶穌知道神要做什麼
[00:35:29.000 --> 00:35:31.000]  祂為什麼會知道
[00:35:31.000 --> 00:35:34.000]  耶穌常常禱告
[00:35:34.000 --> 00:35:36.000]  你看耶穌啊
[00:35:36.000 --> 00:35:37.000]  聖經他們講說
[00:35:37.000 --> 00:35:38.000]  祂三不五時
[00:35:38.000 --> 00:35:40.000]  幾乎每天早上很起來
[00:35:40.000 --> 00:35:44.000]  祂就
[00:35:44.000 --> 00:35:45.000]  到沒有人的地方
[00:35:45.000 --> 00:35:47.000]  不受干擾的地方
[00:35:47.000 --> 00:35:49.000]  祂去禱告去
[00:35:49.000 --> 00:35:52.000]  甚至於進食禱告
[00:35:52.000 --> 00:35:53.000]  所以聖經上面說
[00:35:53.000 --> 00:35:57.000]  耶穌祂沒有家容
[00:35:57.000 --> 00:35:59.000]  耶穌三十多歲啊
[00:35:59.000 --> 00:36:02.000]  祂一定看起來像六七十歲
[00:36:02.000 --> 00:36:03.000]  常常進食嘛
[00:36:03.000 --> 00:36:05.000]  常常禱告
[00:36:05.000 --> 00:36:07.000]  禱告到痛哭流涕
[00:36:07.000 --> 00:36:10.000]  或者是進食禱告
[00:36:10.000 --> 00:36:11.000]  有一次
[00:36:11.000 --> 00:36:14.000]  法利賽人聽耶穌說
[00:36:14.000 --> 00:36:16.000]  他沒有亞伯拉罕之前就有了
[00:36:16.000 --> 00:36:17.000]  人家就說
[00:36:17.000 --> 00:36:19.000]  這個人看起來也不夠五十多歲
[00:36:19.000 --> 00:36:22.000]  他怎麼說沒有亞伯拉罕就有了他
[00:36:22.000 --> 00:36:25.000]  其實耶穌才三十多歲
[00:36:25.000 --> 00:36:26.000]  耶穌就是因為這樣子
[00:36:26.000 --> 00:36:30.000]  所以祂非常的操勞
