
[00:00:00.000 --> 00:00:05.320]  我們說的是下一站的幸福
[00:16:03.160 --> 00:16:05.300]  有什麼掉落的時候
[00:16:05.300 --> 00:16:06.560]  我們會怎樣
[00:16:06.560 --> 00:16:07.540]  不關我的事
[00:16:07.540 --> 00:16:09.900]  是別人的緣故
[00:16:09.900 --> 00:16:10.760]  骨子裏面
[00:16:10.760 --> 00:16:13.840]  我們怕別人說我們自己無能
[00:16:13.840 --> 00:16:18.080]  怕別人不認可我們的行為
[00:16:18.080 --> 00:16:20.740]  所以我們要找些理由去解釋
[00:16:20.740 --> 00:16:23.180]  所以那些建制派的人
[00:16:23.180 --> 00:16:24.580]  離場的人就指責那些
[00:16:24.580 --> 00:16:25.720]  「為什麼你還留在裏面」
[00:16:25.720 --> 00:16:26.380]  留在裏面的人
[00:16:26.380 --> 00:16:28.820]  「為什麼你離場」
[00:16:28.820 --> 00:16:30.320]  所以大家「你指責我」
[00:16:30.320 --> 00:16:31.120]  「我指責你」
[00:16:31.120 --> 00:16:32.080]  因為為什麼
[00:16:32.080 --> 00:16:34.760]  大家都不想做醜人
[00:16:34.760 --> 00:16:36.700]  大家都不想認低位
[00:16:36.700 --> 00:16:40.060]  大家都不想承擔責任
[00:16:40.060 --> 00:16:43.460]  That's it
[00:16:43.460 --> 00:16:45.500]  很不幸的是什麼呢
[00:16:45.500 --> 00:16:46.300]  很不幸的是
[00:16:46.300 --> 00:16:51.100]  這些情況不單單出現在官場
[00:16:51.100 --> 00:16:52.780]  也出現在公司
[00:16:52.780 --> 00:16:54.480]  出現在家裏
[00:16:54.480 --> 00:16:56.440]  甚至在夫妻之間
[00:16:56.440 --> 00:16:57.780]  我們都是這樣的情況
[00:16:57.780 --> 00:16:59.440]  我們互相指責
[00:16:59.440 --> 00:16:59.980]  為什麼呢
[00:16:59.980 --> 00:17:02.720]  因為我們要保持我們的自尊
[00:17:02.720 --> 00:17:03.920]  所以是你錯
[00:17:03.920 --> 00:17:05.160]  不是我錯
[00:17:05.160 --> 00:17:06.520]  我們自尊受威脅的時候
[00:17:06.520 --> 00:17:09.320]  就會將我們的手指指向
[00:17:09.320 --> 00:17:11.560]  我們身邊其他人
[00:17:11.560 --> 00:17:12.900]  這是他們的問題
[00:17:12.900 --> 00:17:14.660]  導致我們這樣的情況
[00:17:14.660 --> 00:17:16.160]  壞都是他們壞
[00:17:16.160 --> 00:17:17.260]  我跟著他們
[00:17:17.260 --> 00:17:18.160]  他們一樣這麼壞
[00:17:18.160 --> 00:17:22.100]  不過我們會將手指在別人身上
[00:17:22.100 --> 00:17:24.640]  我們不肯承擔
[00:17:24.640 --> 00:17:28.240]  這是導致關係出現問題的原因
[00:17:28.240 --> 00:17:29.620]  出於恐懼
[00:17:29.620 --> 00:17:30.820]  別人不接納
[00:17:30.820 --> 00:17:32.940]  不認可我們的行為
[00:17:32.940 --> 00:17:34.720]  當我們這樣做的時候
[00:17:34.720 --> 00:17:35.920]  你怎能夠幸福
[00:17:35.920 --> 00:17:37.520]  你怎會快樂
[00:17:37.520 --> 00:17:42.420]  因為你活在這些顧慮當中
[00:17:42.420 --> 00:17:43.160]  第三個
[00:17:43.160 --> 00:17:46.220]  我們看回亞當娜夏娃的故事的時候
[00:17:46.220 --> 00:17:47.260]  第三個很基本
[00:17:47.260 --> 00:17:50.160]  導致關係破裂的恐懼是什麼呢
[00:17:50.160 --> 00:17:54.440]  我們是怕失控
[00:17:54.440 --> 00:17:58.840]  我們怕對前路失去把握
[00:17:58.840 --> 00:18:01.280]  於是我們就要做些事情
[00:18:01.280 --> 00:18:04.380]  希望自己能夠把握多一些
[00:18:04.380 --> 00:18:06.480]  這就是我們的問題
[00:18:06.480 --> 00:18:09.380]  創世紀第三章十六十七節
[00:18:09.380 --> 00:18:12.520]  神對女人說
[00:18:12.520 --> 00:18:15.060]  我必多多加增你懷胎的苦楚
[00:18:15.060 --> 00:18:17.720]  你生產兒女的時候必多受苦楚
[00:18:17.720 --> 00:18:20.160]  你必戀慕你的丈夫
[00:18:20.160 --> 00:18:22.500]  你丈夫必管轄你
[00:18:22.500 --> 00:18:25.000]  又對亞當說
[00:18:25.000 --> 00:18:26.840]  你既聽從妻子的話
[00:18:26.840 --> 00:18:28.140]  吃了我所吩咐
[00:18:28.140 --> 00:18:30.840]  你不可吃的那樹上的果子
[00:18:30.840 --> 00:18:33.840]  地必為你的緣故受奏助
[00:18:33.840 --> 00:18:36.380]  你必終身勞苦
[00:18:36.380 --> 00:18:40.720]  才能從地裡得吃的
[00:18:40.720 --> 00:18:45.180]  亞當和夏娃犯罪其中一個結果是什麼呢
[00:18:45.180 --> 00:18:50.560]  就是由大家相愛變成相憎
[00:18:50.560 --> 00:18:53.100]  這些是不是出現在我們今天很多婚姻當中
[00:18:53.100 --> 00:18:55.800]  由相愛變成相憎
[00:18:55.800 --> 00:18:59.040]  女的要爭取丈夫對她獨一個愛
[00:18:59.040 --> 00:19:00.340]  戀慕她丈夫
[00:19:00.340 --> 00:19:02.300]  希望丈夫同樣能夠戀慕她
[00:19:02.300 --> 00:19:06.440]  男的要爭取妻子完全的順服
[00:19:06.440 --> 00:19:07.280]  為什麼
[00:19:07.280 --> 00:19:13.620]  因為大家對關係都沒有把握
[00:19:13.620 --> 00:19:18.060]  所以一個希望能夠操控對方的心
[00:19:18.060 --> 00:19:21.960]  另一個希望能夠操控對方的人
[00:19:21.960 --> 00:19:23.400]  於是在婚姻當中
[00:19:23.400 --> 00:19:24.860]  在關係裡面
[00:19:24.860 --> 00:19:27.000]  大家有意無意地在咬手瓜
[00:19:27.000 --> 00:19:28.560]  在競賽
[00:19:28.560 --> 00:19:31.560]  這個不僅僅是同事之間
[00:19:31.560 --> 00:19:34.040]  婚姻也有這樣的情況出現
[00:19:34.040 --> 00:19:37.700]  有意無意地大家在鬥
[00:19:37.700 --> 00:19:38.700]  就算不是鬥這些
[00:19:38.700 --> 00:19:39.740]  都是鬥別的
[00:19:39.740 --> 00:19:42.440]  看看誰賺錢多些
[00:19:42.440 --> 00:19:45.380]  看看誰升級快些
[00:19:45.380 --> 00:19:48.120]  很多時候我們竟然會和我們自己縮愛的人
[00:19:48.120 --> 00:19:49.380]  在比較
[00:19:49.380 --> 00:19:53.320]  有意無意地在競爭
[00:19:53.320 --> 00:19:55.720]  大家想一想
[00:19:55.720 --> 00:19:57.560]  當我們跟別人相處的時候
[00:19:57.560 --> 00:19:59.220]  大家都怕暴露真惡
[00:19:59.220 --> 00:20:01.200]  於是很多東西都藏起來
[00:20:01.200 --> 00:20:03.800]  大家都怕被別人摘爛
[00:20:03.800 --> 00:20:07.060]  大家都怕失控
[00:20:07.060 --> 00:20:09.940]  於是我們捉起很多的尼巴
[00:20:09.940 --> 00:20:11.240]  捉起很多的圍牆
[00:20:11.240 --> 00:20:15.100]  我們拒絕為發生的問題承擔責任
[00:20:15.100 --> 00:20:18.380]  我們有意無意地希望能夠控制對方
[00:20:18.380 --> 00:20:20.020]  操控我們的環境
[00:20:20.020 --> 00:20:23.980]  希望讓我們有一些比較安全的感覺
[00:20:23.980 --> 00:20:25.380]  誰不知當我們這樣做的時候
[00:20:25.380 --> 00:20:27.060]  結果是什麼
[00:20:27.060 --> 00:20:28.560]  結果就是
[00:20:28.560 --> 00:20:30.720]  自己不斷在拆毀
[00:20:30.720 --> 00:20:35.300]  我們跟神 跟人之間的關係
[00:20:35.300 --> 00:20:38.000]  這就是今天很多人所面對的問題
[00:20:38.000 --> 00:20:39.260]  再一次
[00:20:39.260 --> 00:20:42.700]  當我們懷著這些恐懼
[00:20:42.700 --> 00:20:44.540]  去跟別人相處的時候
[00:20:44.540 --> 00:20:45.980]  你會不會幸福呢
[00:20:45.980 --> 00:20:47.300]  你會不會覺得快樂呢
[00:20:47.300 --> 00:20:48.080]  不會的
[00:20:48.080 --> 00:20:49.540]  你經常遷就著
[00:20:49.540 --> 00:20:52.640]  怕著怕著去跟別人相處
[00:20:52.640 --> 00:20:55.640]  你怎會開心快樂呢
[00:20:55.640 --> 00:20:58.860]  那怎麼辦呢
[00:20:58.860 --> 00:21:00.760]  有沒有說出大家的問題呢
[00:21:00.760 --> 00:21:01.860]  其實不是你的問題
[00:21:01.860 --> 00:21:03.160]  都是我的問題
[00:21:03.160 --> 00:21:05.560]  牧師也在面對這些問題
[00:21:05.560 --> 00:21:06.460]  怎麼辦呢
[00:21:06.460 --> 00:21:08.460]  感謝主
[00:21:08.460 --> 00:21:10.900]  因為聖經不單單讓我們知道自己的問題
[00:21:10.900 --> 00:21:12.760]  好像神說 阿東你在哪裡
[00:21:12.760 --> 00:21:14.760]  你知不知道你在哪裡
[00:21:14.760 --> 00:21:15.640]  不是神不知道
[00:21:15.640 --> 00:21:17.900]  是神要你知道你在哪裡
[00:21:17.900 --> 00:21:19.800]  現在你知不知道你在哪裡
[00:21:19.800 --> 00:21:22.200]  你知道問題是什麼嗎
[00:21:22.200 --> 00:21:22.980]  知道了
[00:21:22.980 --> 00:21:24.520]  那怎麼辦
[00:21:24.520 --> 00:21:27.680]  天父上帝給我們一個答案
[00:21:27.680 --> 00:21:33.420]  給我們一個能夠修補關係的法寶
[00:21:33.420 --> 00:21:35.460]  法寶即是寶貝
[00:21:35.460 --> 00:21:36.960]  能夠解決這些問題
[00:21:36.960 --> 00:21:39.360]  那這個法寶是什麼呢
[00:21:39.360 --> 00:21:41.760]  怎樣讓我們能夠修補關係
[00:21:41.760 --> 00:21:46.600]  可以再趕上幸福的列車去下一站呢
[00:21:46.600 --> 00:21:48.600]  這就是愛
[00:21:48.600 --> 00:21:50.740]  這就是愛
[00:21:50.740 --> 00:21:53.640]  約翰一書四章十八節一起讀
[00:21:53.640 --> 00:21:56.640]  有了愛就沒有恐懼
[00:21:56.640 --> 00:22:00.180]  完全的愛是驅除一切的恐懼
[00:22:00.180 --> 00:22:04.180]  所以那有恐懼的就沒有完全的愛
[00:22:04.180 --> 00:22:07.660]  因為恐懼和懲罰是相關連的
[00:22:07.660 --> 00:22:09.660]  再讀一次開頭那兩句
[00:22:09.660 --> 00:22:12.660]  有了愛就沒有恐懼
[00:22:12.660 --> 00:22:15.700]  完全的愛驅除一切的恐懼
[00:22:15.700 --> 00:22:17.700]  有了愛就沒有恐懼了
[00:22:17.700 --> 00:22:24.700]  完全的愛驅除一切的恐懼
[00:22:24.700 --> 00:22:30.720]  克服恐懼和修補關係的法寶就是愛
[00:22:30.720 --> 00:22:33.720]  但請留意這不是一般的愛
[00:22:33.720 --> 00:22:35.720]  是完全的愛
[00:22:35.720 --> 00:22:37.720]  一般的愛是自私的
[00:22:37.720 --> 00:22:39.720]  一般的愛是有條件的
[00:22:39.720 --> 00:22:43.720]  但完全的愛是從神那裡來的
[00:22:43.720 --> 00:22:48.740]  唯有上帝完全無私無條件的愛
[00:22:48.740 --> 00:22:53.740]  才能夠克服這些摧毀關係的恐懼
[00:22:53.740 --> 00:22:54.740]  不是一般的愛
[00:22:54.740 --> 00:22:55.740]  要我再強調
[00:22:55.740 --> 00:23:02.740]  必須是天父上帝完全無私無條件的愛
[00:23:02.740 --> 00:23:06.760]  因為聖經說恐懼和懲罰是相關連的
[00:23:06.760 --> 00:23:08.760]  剛才聖經是這樣說
[00:23:08.760 --> 00:23:11.760]  恐懼和懲罰是相關連的
[00:23:11.760 --> 00:23:13.760]  恐懼和懲罰是相關連的
[00:23:13.760 --> 00:23:15.760]  為什麼我們會怕犯法呢
[00:23:15.760 --> 00:23:17.760]  為什麼會怕犯法呢
[00:23:17.760 --> 00:23:20.760]  因為我們犯法的時候會被懲罰的
[00:23:20.760 --> 00:23:22.760]  看你犯什麼法
[00:23:22.760 --> 00:23:23.760]  有些是要你罰錢
[00:23:23.760 --> 00:23:25.760]  有些可能還要坐牢
[00:23:25.760 --> 00:23:28.760]  除了罰錢還要坐牢之外
[00:23:28.760 --> 00:23:31.760]  犯罪的懲罰是更多的
[00:23:31.760 --> 00:23:32.760]  多過這些的
[00:23:32.760 --> 00:23:34.760]  當你犯了罪之後
[00:23:34.760 --> 00:23:35.760]  你會覺得羞恥
[00:23:35.760 --> 00:23:36.760]  我做錯事犯了法
[00:23:36.760 --> 00:23:38.760]  會不會覺得羞恥
[00:23:38.760 --> 00:23:41.760]  我們會不會覺得不被認可
[00:23:41.760 --> 00:23:42.760]  犯了法
[00:23:42.760 --> 00:23:44.760]  社會不會接納我
[00:23:44.760 --> 00:23:46.760]  會不會覺得前途沒有把握
[00:23:46.760 --> 00:23:48.760]  有案底了
[00:23:48.760 --> 00:23:49.760]  被人抓過了
[00:23:49.760 --> 00:23:52.760]  會不會影響我的工作
[00:23:52.760 --> 00:23:55.760]  這就是我剛才所說的
[00:23:55.760 --> 00:23:58.760]  是不是
[00:23:58.760 --> 00:24:01.760]  人就活在恐懼裡面
[00:24:01.760 --> 00:24:02.760]  但相反
[00:24:02.760 --> 00:24:04.760]  如果我們能夠愛人
[00:24:04.760 --> 00:24:06.760]  我們能夠愛社會
[00:24:06.760 --> 00:24:07.760]  能夠愛國家
[00:24:07.760 --> 00:24:09.760]  我們就不會這麼容易犯法
[00:24:09.760 --> 00:24:11.760]  因為你愛這個人
[00:24:11.760 --> 00:24:12.760]  因為你愛這個社會
[00:24:12.760 --> 00:24:14.760]  你希望這個社會越來越好
[00:24:14.760 --> 00:24:15.760]  你愛你的國家
[00:24:15.760 --> 00:24:17.760]  你就不會犯法
[00:24:17.760 --> 00:24:19.760]  聖經裡面說得很清楚
[00:24:19.760 --> 00:24:21.760]  有了完全的愛
[00:24:21.760 --> 00:24:23.760]  就沒有恐懼
[00:24:23.760 --> 00:24:24.760]  問題就是
[00:24:24.760 --> 00:24:25.760]  完全的愛
[00:24:25.760 --> 00:24:26.760]  我剛才說過
[00:24:26.760 --> 00:24:27.760]  是天賦上帝的愛
[00:24:27.760 --> 00:24:28.760]  是怎樣的呢
[00:24:28.760 --> 00:24:30.760]  一會兒我跟大家再分享
[00:24:30.760 --> 00:24:31.760]  但在這裡
[00:24:31.760 --> 00:24:34.760]  我想特別和那些在座裡面
[00:24:34.760 --> 00:24:36.760]  如果你還沒有信耶穌
[00:24:36.760 --> 00:24:38.760]  我想特別告訴你
[00:24:38.760 --> 00:24:40.760]  我怎樣才能夠得到
[00:24:40.760 --> 00:24:42.760]  天賦上帝這個完全的愛呢
[00:24:42.760 --> 00:24:45.760]  其實是很簡單的
[00:24:45.760 --> 00:24:47.760]  不是靠你要做什麼善事
[00:24:47.760 --> 00:24:49.760]  捐多少錢給教會
[00:24:49.760 --> 00:24:50.760]  不是靠你什麼修行
[00:24:50.760 --> 00:24:51.760]  很簡單
[00:24:51.760 --> 00:24:53.760]  就是憑信心
[00:24:53.760 --> 00:24:54.760]  聖經說憑信心
[00:24:54.760 --> 00:24:56.760]  邀請耶穌到你的生命當中
[00:24:56.760 --> 00:24:58.760]  接受耶穌的救恩
[00:24:58.760 --> 00:25:01.760]  讓神進入你的生命當中
[00:25:01.760 --> 00:25:03.760]  做你的主
[00:25:03.760 --> 00:25:07.760]  透過你的決志
[00:25:07.760 --> 00:25:11.760]  透過你能夠將生命交託給神
[00:25:11.760 --> 00:25:14.760]  你就能夠得到聖經所應許
[00:25:14.760 --> 00:25:18.760]  來自天賦上帝的完全的愛
[00:25:18.760 --> 00:25:22.760]  因為我們擁有上帝一樣的生命
[00:25:22.760 --> 00:25:25.760]  所以如果你還沒有信耶穌
[00:25:25.760 --> 00:25:27.760]  還沒有決志
[00:25:27.760 --> 00:25:29.760]  我希望你現在可以在心裡面
[00:25:29.760 --> 00:25:31.760]  如果受感動的時候
[00:25:31.760 --> 00:25:33.760]  對神說這是我想要的
[00:25:33.760 --> 00:25:34.760]  我需要耶穌的愛
[00:25:34.760 --> 00:25:35.760]  我需要救恩
[00:25:35.760 --> 00:25:37.760]  在心裡面向神祈禱
[00:25:37.760 --> 00:25:39.760]  承認自己一直拒絕祂
[00:25:39.760 --> 00:25:40.760]  一直抵擋祂
[00:25:40.760 --> 00:25:41.760]  一直否定祂
[00:25:41.760 --> 00:25:43.760]  做了很多得罪神
[00:25:43.760 --> 00:25:46.760]  和不應該對人做的事
[00:25:46.760 --> 00:25:48.760]  認罪悔改
[00:25:48.760 --> 00:25:50.760]  神就會赦免你的罪
[00:25:50.760 --> 00:25:52.760]  洗淨你一切的不義
[00:25:52.760 --> 00:25:54.760]  讓你能夠得到偉大
[00:25:54.760 --> 00:25:55.760]  無私
[00:25:55.760 --> 00:25:56.760]  無條件的愛
[00:25:56.760 --> 00:25:58.760]  這是神賜的
[00:25:58.760 --> 00:26:00.760]  不是你自己可以擁有的
[00:26:00.760 --> 00:26:02.760]  必須要求天賦賜給你
[00:26:02.760 --> 00:26:05.760]  必須要接受耶穌這個生命
[00:26:05.760 --> 00:26:06.760]  這個救恩之後
[00:26:06.760 --> 00:26:10.760]  你才能夠體會和擁有的愛
[00:26:10.760 --> 00:26:13.760]  所以我鼓勵你能夠這樣做
[00:26:13.760 --> 00:26:18.760]  當我們能夠擁有這個愛的時候
[00:26:18.760 --> 00:26:19.760]  第一
[00:26:19.760 --> 00:26:23.760]  我們不單可以修補和天賦上帝的關係
[00:26:23.760 --> 00:26:24.760]  第二
[00:26:24.760 --> 00:26:28.760]  我們可以驅除破壞人際關係的恐懼
[00:26:28.760 --> 00:26:33.760]  就可以開始和人重新建立關係
[00:26:33.760 --> 00:26:35.760]  有幾件事
[00:26:35.760 --> 00:26:37.760]  其實有兩件事我想和大家提
[00:26:37.760 --> 00:26:40.760]  如果我們真的擁有耶穌基督的愛
[00:26:40.760 --> 00:26:42.760]  天賦上帝的愛的時候
[00:26:42.760 --> 00:26:44.760]  一個很自然的反應
[00:26:44.760 --> 00:26:45.760]  應該做的事
[00:26:45.760 --> 00:26:50.760]  不要再故意去做一些令上帝難過
[00:26:50.760 --> 00:26:52.760]  令上帝傷心
[00:26:52.760 --> 00:26:54.760]  令上帝不高興的事
[00:26:54.760 --> 00:26:55.760]  所以
[00:26:55.760 --> 00:27:01.760]  他的意思是我們要追求無愧於心的生活
[00:27:01.760 --> 00:27:04.760]  追求無愧於心的生活
[00:27:04.760 --> 00:27:06.760]  讓自己能夠活在愛中
[00:27:06.760 --> 00:27:09.760]  擁有神的愛
[00:27:09.760 --> 00:27:11.760]  但要讓自己活在愛中
[00:27:11.760 --> 00:27:12.760]  How?
[00:27:12.760 --> 00:27:16.760]  每一天的無愧於心的生活
[00:27:16.760 --> 00:27:20.760]  正如約伯的朋友勸約伯一樣
[00:27:20.760 --> 00:27:22.760]  他說約伯
[00:27:22.760 --> 00:27:24.760]  你要全心正直
[00:27:24.760 --> 00:27:28.760]  你要尋求上帝要徹底清除那污染你的邪惡
[00:27:28.760 --> 00:27:32.760]  不要讓不義滯留在你的家裡
[00:27:32.760 --> 00:27:36.760]  這樣你就能無愧地面對世界
[00:27:36.760 --> 00:27:37.760]  堅定不移
[00:27:37.760 --> 00:27:39.760]  無所懼怕
[00:27:39.760 --> 00:27:41.760]  當然
[00:27:41.760 --> 00:27:43.760]  如果你研究聖經的時候
[00:27:43.760 --> 00:27:45.760]  你知道約伯受苦
[00:27:45.760 --> 00:27:47.760]  並不是因為他犯罪
[00:27:47.760 --> 00:27:49.760]  得罪神
[00:27:49.760 --> 00:27:51.760]  今天我們不說這件事
[00:27:51.760 --> 00:27:52.760]  但無論如何
[00:27:52.760 --> 00:27:55.760]  這幾位朋友所說的話是有道理的
[00:27:55.760 --> 00:27:59.760]  如果我們真的能夠每天去追求
[00:27:59.760 --> 00:28:02.760]  對神對人問心無愧
[00:28:02.760 --> 00:28:06.760]  不讓那些邪惡的念頭污染我們的生命
[00:28:06.760 --> 00:28:08.760]  不讓那些不義
[00:28:08.760 --> 00:28:09.760]  不正當
[00:28:09.760 --> 00:28:10.760]  不應該做的事
[00:28:10.760 --> 00:28:13.760]  出現在我們的生命當中
[00:28:13.760 --> 00:28:16.760]  我們就能夠活在神的愛中
[00:28:16.760 --> 00:28:17.760]  就是這麼簡單
[00:28:17.760 --> 00:28:19.760]  一點都沒有錯
[00:28:19.760 --> 00:28:22.760]  問題是你如何去實踐
[00:28:22.760 --> 00:28:24.760]  剛才我跟大家說
[00:28:24.760 --> 00:28:26.760]  星期三回來其實有很多事情要做
[00:28:26.760 --> 00:28:27.760]  很多事情要收拾
[00:28:27.760 --> 00:28:28.760]  牧師放假其實很難
[00:28:28.760 --> 00:28:29.760]  其實你們一樣
[00:28:29.760 --> 00:28:31.760]  都要自己做自己的事
[00:28:31.760 --> 00:28:33.760]  其實只是放假
[00:28:33.760 --> 00:28:35.760]  回來的時候很忙
[00:28:35.760 --> 00:28:37.760]  但其中一些事情
[00:28:37.760 --> 00:28:38.760]  忙起來的時候
[00:28:38.760 --> 00:28:41.760]  有時候自己都會失控
[00:28:41.760 --> 00:28:43.760]  對自己失控
[00:28:43.760 --> 00:28:45.760]  回來沒多久就收到一個電話
[00:28:45.760 --> 00:28:47.760]  電話留言
[00:28:47.760 --> 00:28:49.760]  是在我加拿大的時候收到
[00:28:49.760 --> 00:28:51.760]  留在我的郵箱
[00:28:51.760 --> 00:28:52.760]  聽
[00:28:52.760 --> 00:28:53.760]  收到一些東西
[00:28:53.760 --> 00:28:54.760]  其中一個電話
[00:28:54.760 --> 00:28:56.760]  是一個牧師打電話給我
[00:28:56.760 --> 00:28:57.760]  牧師
[00:28:57.760 --> 00:29:00.760]  我們大家要籌備一個聚會
[00:29:00.760 --> 00:29:02.760]  現在進行得怎麼樣
[00:29:02.760 --> 00:29:05.760]  他說現在離開的聚會只有兩個星期的時間
[00:29:05.760 --> 00:29:06.760]  我還沒有收到任何消息
[00:29:06.760 --> 00:29:07.760]  如果再不出去的時候
[00:29:07.760 --> 00:29:09.760]  哪有人來聚會
[00:29:09.760 --> 00:29:11.760]  我一聽就心急
[00:29:11.760 --> 00:29:12.760]  你明白嗎
[00:29:12.760 --> 00:29:15.760]  其實這個聚會不是我負責的
[00:29:15.760 --> 00:29:17.760]  是另一個童工
[00:29:17.760 --> 00:29:20.760]  他統籌這個工作
[00:29:20.760 --> 00:29:21.760]  糟糕了
[00:29:21.760 --> 00:29:22.760]  突然打電話來聚會
[00:29:22.760 --> 00:29:25.760]  而且那個已經是在我加拿大的時候打來
[00:29:25.760 --> 00:29:27.760]  那怎麼辦
[00:29:27.760 --> 00:29:30.760]  馬上聯絡那個童工
[00:29:30.760 --> 00:29:32.760]  究竟怎麼辦
[00:29:32.760 --> 00:29:34.760]  其實我有點煩躁
[00:29:34.760 --> 00:29:36.760]  有點心急
[00:29:36.760 --> 00:29:38.760]  因為其實在我離開加拿大之前
[00:29:38.760 --> 00:29:40.760]  我已經有電郵
[00:29:40.760 --> 00:29:41.760]  有信用卡
[00:29:41.760 --> 00:29:42.760]  有電郵
[00:29:42.760 --> 00:29:43.760]  很多次去提醒他
[00:29:43.760 --> 00:29:45.760]  我離開了 你快點解決他
[00:29:45.760 --> 00:29:47.760]  他一口拍心口 說可以的
[00:29:47.760 --> 00:29:49.760]  但是電郵又不回覆
[00:29:49.760 --> 00:29:50.760]  電郵又不回覆
[00:29:50.760 --> 00:29:51.760]  電話又不回覆
[00:29:51.760 --> 00:29:53.760]  總之沒辦法聯絡他
[00:29:53.760 --> 00:29:54.760]  沒辦法了 我要離開了
[00:29:54.760 --> 00:29:57.760]  回來之後還沒有消息
[00:29:57.760 --> 00:29:59.760]  你說夠不夠
[00:29:59.760 --> 00:30:03.760]  我抱著一個試下的心情
[00:30:03.760 --> 00:30:04.760]  看看能不能找到他
[00:30:04.760 --> 00:30:06.760]  因為試過那麼多次找不到
[00:30:06.760 --> 00:30:07.760]  這次回到家裡
[00:30:07.760 --> 00:30:09.760]  竟然找到他
[00:30:09.760 --> 00:30:11.760]  找到他的時候
[00:30:11.760 --> 00:30:12.760]  天父憐憫
[00:30:12.760 --> 00:30:14.760]  我不太頂得住
[00:30:14.760 --> 00:30:16.760]  於是就比較生氣
[00:30:16.760 --> 00:30:17.760]  大聲一點
[00:30:17.760 --> 00:30:19.760]  你想搞什麼
[00:30:19.760 --> 00:30:21.760]  搞成怎樣
[00:30:21.760 --> 00:30:22.760]  現在究竟怎樣
[00:30:22.760 --> 00:30:24.760]  行行行 招募先招募先
[00:30:24.760 --> 00:30:25.760]  我搞定我搞定
[00:30:25.760 --> 00:30:26.760]  不用擔心不用擔心
[00:30:26.760 --> 00:30:28.760]  那你能做什麼
[00:30:28.760 --> 00:30:30.760]  只能掛線
[00:30:30.760 --> 00:30:32.760]  他能搞定
[00:30:32.760 --> 00:30:36.760]  掛線之後
[00:30:36.760 --> 00:30:39.760]  心裡有點不舒服
[00:30:39.760 --> 00:30:42.760]  這是聖靈的責備
[00:30:42.760 --> 00:30:45.760]  我自己問自己
[00:30:45.760 --> 00:30:47.760]  Who are you
[00:30:47.760 --> 00:30:49.760]  我要別人知道我是誰
[00:30:49.760 --> 00:30:51.760]  讓人知道我是誰
[00:30:51.760 --> 00:30:52.760]  是那麼慘的
[00:30:52.760 --> 00:30:54.760]  原來我也是一個會發脾氣的人
[00:30:54.760 --> 00:30:56.760]  也是會怒氣的人
[00:30:56.760 --> 00:30:58.760]  Who are you
[00:30:58.760 --> 00:31:00.760]  你跟同工這樣說話
[00:31:00.760 --> 00:31:04.760]  他也是義工
[00:31:04.760 --> 00:31:07.760]  他也是volunteer做這個工作
[00:31:07.760 --> 00:31:11.760]  為什麼你給他聽說話
[00:31:11.760 --> 00:31:17.760]  為什麼你說話那麼不耐煩
[00:31:17.760 --> 00:31:20.760]  怎麼辦
[00:31:20.760 --> 00:31:21.760]  我去加拿大之前
[00:31:21.760 --> 00:31:25.760]  剛剛跟我兒子慶祝63歲生日
[00:31:25.760 --> 00:31:32.760]  我63歲了 大家知道嗎
[00:31:32.760 --> 00:31:35.760]  怎麼辦
[00:31:35.760 --> 00:31:37.760]  很簡單 怎麼辦
[00:31:37.760 --> 00:31:39.760]  馬上打電話
[00:31:39.760 --> 00:31:43.760]  I am sorry
[00:31:43.760 --> 00:31:47.760]  Can you forgive me
[00:31:47.760 --> 00:31:48.760]  That's what I did
[00:31:48.760 --> 00:31:50.760]  我看我唯一能做的
[00:31:50.760 --> 00:31:52.760]  讓我心裡舒服一點
[00:31:52.760 --> 00:31:55.760]  壞了你就認錯
[00:31:55.760 --> 00:31:57.760]  所以我馬上叫同工
[00:31:57.760 --> 00:31:58.760]  I am sorry
[00:31:58.760 --> 00:32:00.760]  我不應該這樣說話
[00:32:00.760 --> 00:32:02.760]  大家都想做好這件事
[00:32:02.760 --> 00:32:04.760]  不過有什麼我可以幫你
[00:32:04.760 --> 00:32:07.760]  Let me know
[00:32:07.760 --> 00:32:09.760]  不要緊
[00:32:09.760 --> 00:32:13.760]  對我來說很重要
[00:32:13.760 --> 00:32:16.760]  因為我相信聖經的說話
[00:32:16.760 --> 00:32:19.760]  我們要認自己是罪
[00:32:19.760 --> 00:32:22.760]  神是信實的 是公義的
[00:32:22.760 --> 00:32:24.760]  他要赦免我們的罪
[00:32:24.760 --> 00:32:27.760]  洗淨我們一切的不義
[00:32:27.760 --> 00:32:31.760]  所以我們就可以每天活在神的愛裡
[00:32:31.760 --> 00:32:33.760]  我不想離開神的愛
[00:32:33.760 --> 00:32:35.760]  我希望每天都能活在神的愛裡
[00:32:35.760 --> 00:32:39.760]  但有時候我們會犯錯
[00:32:39.760 --> 00:32:41.760]  我們會犯罪
[00:32:41.760 --> 00:32:43.760]  拜求天父憐憫我們 幫助我們
[00:32:43.760 --> 00:32:46.760]  讓我們有勇氣面對我們的問題
[00:32:46.760 --> 00:32:47.760]  讓神的愛激勵我們
[00:32:47.760 --> 00:32:52.760]  去追求每一天無愧於心的生活
