
[00:00:00.000 --> 00:00:03.640]  今日我講題就是「聰明人必做」的事
[00:21:14.040 --> 00:21:16.920]  失去工作
[00:21:16.920 --> 00:21:19.320]  甚至失去自我
[00:21:19.320 --> 00:21:23.480]  終日沉溺在網絡的世界裡
[00:21:23.480 --> 00:21:25.520]  逃避現實
[00:21:25.520 --> 00:21:29.560]  最後放棄自己走上絕路
[00:21:29.560 --> 00:21:32.800]  其實這件事有很多方面值得我們去思想
[00:21:32.800 --> 00:21:35.400]  但今天我想集中跟大家去看看
[00:21:35.400 --> 00:21:38.360]  這個自暴自棄的問題
[00:21:38.360 --> 00:21:43.480]  其實曾幾何時可能我們都因著各種的原因
[00:21:43.480 --> 00:21:45.680]  我們覺得自悔自幸
[00:21:45.680 --> 00:21:47.280]  我們恨自己
[00:21:47.280 --> 00:21:50.720]  我們想放棄自己
[00:21:50.720 --> 00:21:52.840]  但其實有沒有想過
[00:21:52.840 --> 00:21:55.240]  我們根本沒有權
[00:21:55.240 --> 00:21:58.440]  沒有權去放棄我們自己
[00:21:58.440 --> 00:22:03.760]  因為我們並不擁有我們生命的主權
[00:22:03.760 --> 00:22:07.400]  我們並不擁有生命的主權
[00:22:07.400 --> 00:22:14.760]  情況就好像最近引致劍拔弩張的領土主權的問題
[00:22:14.760 --> 00:22:17.840]  中國說你買什麼賭
[00:22:17.840 --> 00:22:20.600]  賭都不是你的
[00:22:20.600 --> 00:22:23.080]  你做什麼買賣
[00:22:23.080 --> 00:22:25.680]  你根本就沒有那個主權
[00:22:25.680 --> 00:22:28.360]  我們的生命都是一樣
[00:22:28.360 --> 00:22:30.920]  你放棄什麼
[00:22:30.920 --> 00:22:34.000]  生命的主權不是屬於我們
[00:22:34.000 --> 00:22:38.040]  是屬於動物主
[00:22:38.040 --> 00:22:41.160]  我們根本沒有權放棄
[00:22:41.160 --> 00:22:43.520]  神親自成為人
[00:22:43.520 --> 00:22:45.960]  釘身在十字架上
[00:22:45.960 --> 00:22:48.160]  為的是救贖我們
[00:22:48.160 --> 00:22:51.080]  你竟然放棄你自己的生命
[00:22:51.080 --> 00:22:54.480]  你是誰
[00:22:54.480 --> 00:22:56.760]  神都寬恕了我們
[00:22:56.760 --> 00:22:58.640]  接納了我們
[00:22:58.640 --> 00:23:04.520]  你有什麼權你不接納你自己
[00:23:04.520 --> 00:23:08.280]  你以為自我了斷可以解決問題
[00:23:08.280 --> 00:23:09.560]  不要忘記
[00:23:09.560 --> 00:23:12.040]  我們將來還要回天家
[00:23:12.040 --> 00:23:18.880]  面對神的審判
[00:23:18.880 --> 00:23:22.800]  我們除了要放下對自己的仇恨之外
[00:23:22.800 --> 00:23:25.160]  我們還有什麼邪情、私慾
[00:23:25.160 --> 00:23:29.800]  和壞習慣要放下呢
[00:23:29.800 --> 00:23:33.680]  登山寶訓提到「起誓」
[00:23:33.680 --> 00:23:38.440]  第五章提到「起誓」
[00:23:38.440 --> 00:23:40.000]  耶穌說
[00:23:40.000 --> 00:23:44.120]  「是就說是,不是就說不是」
[00:23:44.120 --> 00:23:46.800]  根本不需要起誓
[00:23:46.800 --> 00:23:49.520]  你是僭建的就認僭建
[00:23:49.520 --> 00:23:53.480]  你是劏房的就認劏房
[00:23:53.480 --> 00:23:55.840]  不要在這裡砌詞狡辯
[00:23:55.840 --> 00:23:58.960]  誓神劈怨也沒有用
[00:23:58.960 --> 00:24:04.120]  我們有沒有這些誠信的缺陷
[00:24:04.120 --> 00:24:06.600]  還有壞習慣
[00:24:06.600 --> 00:24:10.440]  除了剛才那位年輕人那種網絡沉溺之外
[00:24:10.440 --> 00:24:14.440]  我們有沒有沉溺在其他的事情上呢
[00:24:14.440 --> 00:24:18.720]  我曾經認識一位年輕人
[00:24:18.720 --> 00:24:21.160]  他患有樹脈症
[00:24:21.160 --> 00:24:22.920]  有沒有人聽過這種症
[00:24:22.920 --> 00:24:24.680]  樹脈症
[00:24:24.680 --> 00:24:26.440]  他很喜歡購物
[00:24:26.440 --> 00:24:28.400]  簡單來說是購物狂
[00:24:28.400 --> 00:24:30.000]  是不是你是
[00:24:30.000 --> 00:24:32.240]  我看到你掉頭了
[00:24:32.240 --> 00:24:33.360]  樹脈症
[00:24:33.360 --> 00:24:35.080]  他很喜歡瘋狂地購物
[00:24:35.080 --> 00:24:36.920]  結果撞爆卡
[00:24:36.920 --> 00:24:39.080]  最後破產
[00:24:39.080 --> 00:24:45.280]  身敗名裂
[00:24:45.280 --> 00:24:49.240]  這些都是我們要小心的
[00:24:49.240 --> 00:24:52.040]  我們有沒有這種傾向呢
[00:24:52.040 --> 00:24:54.480]  有沒有這種沉溺呢
[00:24:54.480 --> 00:24:56.680]  這些都是不好的習慣
[00:24:56.680 --> 00:24:59.400]  我們要走這條通向永生的閘路
[00:24:59.400 --> 00:25:02.040]  是必須要放下這些行李
[00:25:02.040 --> 00:25:08.680]  我們有沒有放下呢
[00:25:08.680 --> 00:25:10.720]  我們聽了登山補訓
[00:25:10.720 --> 00:25:12.800]  差不多有三個月了
[00:25:12.800 --> 00:25:15.760]  我建議大家今天崇拜完之後
[00:25:15.760 --> 00:25:19.360]  回家安靜
[00:25:19.360 --> 00:25:21.840]  一個人去思想
[00:25:21.840 --> 00:25:24.440]  求神幫助你
[00:25:24.440 --> 00:25:28.360]  看看你到底有什麼行李要放下
[00:25:28.360 --> 00:25:30.960]  求神幫助你去放下
[00:25:30.960 --> 00:25:33.680]  那些行李可能已經跟了你幾十年
[00:25:33.680 --> 00:25:35.440]  甚至可能與生俱來
[00:25:35.440 --> 00:25:37.680]  未必說放下就可以放下
[00:25:37.680 --> 00:25:41.040]  但我們可以求神幫助我們
[00:25:41.040 --> 00:25:43.840]  給力量我們去勝過
[00:25:43.840 --> 00:25:45.680]  去放下
[00:25:45.680 --> 00:25:47.000]  我們要做的
[00:25:47.000 --> 00:25:48.280]  就是下定決心
[00:25:48.280 --> 00:25:53.120]  撐起心肝去撕掉它
[00:25:53.120 --> 00:25:56.920]  剛才說了要放下
[00:25:56.920 --> 00:25:58.960]  現在要說要拿起來
[00:25:58.960 --> 00:26:01.560]  我們拿起來就要放下
[00:26:01.560 --> 00:26:02.760]  放下就要拿起來
[00:26:02.760 --> 00:26:05.480]  拿起什麼呢
[00:26:05.480 --> 00:26:07.040]  我們要追求那些東西
[00:26:07.040 --> 00:26:08.440]  追求什麼
[00:26:08.440 --> 00:26:09.400]  大家還記不記得
[00:26:09.400 --> 00:26:13.160]  我上次說道的題目是什麼
[00:26:13.160 --> 00:26:14.440]  不用怕
[00:26:14.440 --> 00:26:15.640]  耶穌在大廳
[00:26:15.640 --> 00:26:16.800]  我發覺這個名字也不錯
[00:26:16.800 --> 00:26:19.680]  因為還有弟兄姊妹還記得這個名字
[00:26:19.680 --> 00:26:21.800]  雖然不記得我說什麼
[00:26:21.800 --> 00:26:23.320]  我裡面提到一樣東西
[00:26:23.320 --> 00:26:27.920]  就是我們要追求什麼
[00:26:27.920 --> 00:26:32.120]  我們要追求神的國和神的義
[00:26:32.120 --> 00:26:33.800]  神的國和神的義是什麼
[00:26:33.800 --> 00:26:36.520]  大家還記不記得
[00:26:36.520 --> 00:26:39.560]  就是要實現神的主權
[00:26:39.560 --> 00:26:42.680]  遵行祂的旨意
[00:26:42.680 --> 00:26:43.880]  實現神的主權
[00:26:43.880 --> 00:26:46.720]  在這個地上實現神的主權
[00:26:46.720 --> 00:26:49.360]  並且遵行祂的旨意
[00:26:49.360 --> 00:26:50.720]  如果要我去解釋
[00:26:50.720 --> 00:26:54.360]  怎樣去實現神的主權
[00:26:54.360 --> 00:26:55.840]  以及遵行祂的旨意
[00:26:55.840 --> 00:26:57.480]  我會用一節聖經
[00:26:57.480 --> 00:26:59.280]  這節聖經可能你也會認識
[00:26:59.280 --> 00:27:00.960]  我們一起讀
[00:27:00.960 --> 00:27:05.720]  「世人啊,耶和華以指示你何為善
[00:27:05.720 --> 00:27:09.160]  他向你所要的是什麼呢
[00:27:09.160 --> 00:27:12.440]  只要你行公義,好憐憫
[00:27:12.440 --> 00:27:17.240]  全謙卑的心與你的神同行」
[00:27:17.240 --> 00:27:20.240]  到底什麼是「行公義,好憐憫
[00:27:20.240 --> 00:27:24.200]  全謙卑的心與神同行」呢
[00:27:24.200 --> 00:27:25.440]  我想起一位姊妹
[00:27:25.440 --> 00:27:28.960]  這位姊妹我已經沒見她幾年了
[00:27:28.960 --> 00:27:31.800]  最近我見她了
[00:27:31.800 --> 00:27:33.840]  我們一直聊的時候聊了很久
[00:27:33.840 --> 00:27:35.440]  她跟我說了幾年
[00:27:35.440 --> 00:27:39.200]  她怎樣照顧她患了重病的媽媽
[00:27:39.200 --> 00:27:42.920]  怎樣照顧她直到她離開世界
[00:27:42.920 --> 00:27:47.000]  然後面對喪親之痛
[00:27:47.000 --> 00:27:53.280]  她也分享到她面對自己婚姻的破裂
[00:27:53.280 --> 00:27:57.840]  她開始接受丈夫要離開她
[00:27:57.840 --> 00:28:01.880]  她曾經充滿失望、悲痛、徬徨
[00:28:01.880 --> 00:28:04.520]  但就在這個時候她想到
[00:28:04.520 --> 00:28:08.600]  難道我就是要這樣悠悠愁愁地過下半生
[00:28:08.600 --> 00:28:12.120]  難道我就是要這樣痛苦地生活下去
[00:28:12.120 --> 00:28:15.680]  於是她開始放眼望向這個世界
[00:28:15.680 --> 00:28:17.800]  她去做義工
[00:28:17.800 --> 00:28:20.440]  她去探望一些露宿者
[00:28:20.440 --> 00:28:22.000]  煮飯給他們吃
[00:28:22.000 --> 00:28:26.840]  煮了飯拿去給那些露宿者吃
[00:28:26.840 --> 00:28:28.840]  她說她要用她的餘生
[00:28:28.840 --> 00:28:32.200]  來貢獻服侍其他人
[00:28:32.200 --> 00:28:37.760]  她要用她的生命來做一些有意義的事
[00:28:37.760 --> 00:28:39.440]  在這位姊妹的眼中
[00:28:39.440 --> 00:28:44.880]  我當時看到的不是那些痛苦者的眼淚
[00:28:44.880 --> 00:28:47.960]  是一個願意與神同行
[00:28:47.960 --> 00:28:51.040]  追求神的國、神的義
[00:28:51.040 --> 00:28:52.240]  因為這樣的人
[00:28:52.240 --> 00:28:57.080]  他的眼睛是發出光芒的
[00:28:57.080 --> 00:29:04.240]  是充滿生命力的光芒
[00:29:04.240 --> 00:29:06.680]  登山補訓講到這裡
[00:29:06.680 --> 00:29:10.560]  我就講完了 我可以收工了
[00:29:10.560 --> 00:29:12.640]  但現在是你們做事的時候了
[00:29:12.640 --> 00:29:17.440]  輪到你們做事了
[00:29:17.440 --> 00:29:20.880]  是時候你們需要去做一個抉擇
[00:29:20.880 --> 00:29:25.240]  你們要決定怎樣去過你們的一生
[00:29:25.240 --> 00:29:29.280]  你願不願意遵照耶穌的吩咐
[00:29:29.280 --> 00:29:33.360]  按照祂的說話來生活
[00:29:33.360 --> 00:29:37.800]  放下那些神喜悅的行李
[00:29:37.800 --> 00:29:46.760]  追求神的國、神的義呢?
[00:29:46.760 --> 00:29:51.920]  我們一起來祈禱
[00:29:51.920 --> 00:29:56.600]  請外天父上帝求祢幫助我們
[00:29:56.600 --> 00:29:59.520]  求祢幫助我們謙卑下來
[00:29:59.520 --> 00:30:02.080]  在祢的面前
[00:30:02.080 --> 00:30:05.280]  求天父你監察我們
[00:30:05.280 --> 00:30:07.320]  讓我們看到我們生命裏面
[00:30:07.320 --> 00:30:09.240]  有甚麼行李是不喜悅的
[00:30:09.240 --> 00:30:11.800]  我們要放下
[00:30:11.800 --> 00:30:14.760]  主求祢給我們力量
[00:30:14.760 --> 00:30:19.000]  這些行李可能是我們不好的習慣
[00:30:19.000 --> 00:30:23.120]  我們不好的思緒
[00:30:23.120 --> 00:30:27.880]  甚至是負面、悲觀的人生觀
[00:30:27.880 --> 00:30:30.640]  主求祢幫助我們每一個
[00:30:30.640 --> 00:30:34.760]  幫助我們放下這些行李
[00:30:34.760 --> 00:30:36.520]  也求天父祢幫助我們
[00:30:36.520 --> 00:30:39.160]  給我們力量
[00:30:39.160 --> 00:30:41.840]  願意與神同行
[00:30:41.840 --> 00:30:45.600]  去追求祢的國、祢的義
[00:30:45.600 --> 00:30:48.680]  主可能在這個過程裏面
[00:30:48.680 --> 00:30:51.880]  我們仍然會遇到很多困難
[00:30:51.880 --> 00:30:52.920]  但是主啊
[00:30:52.920 --> 00:30:55.600]  祢的恩典夠我們用
[00:30:55.600 --> 00:30:58.680]  祢的說話亦是我們腳前的燈籠上的光
[00:30:58.680 --> 00:31:02.720]  祢的聖靈亦是每時每刻與我們同在
[00:31:02.720 --> 00:31:05.800]  就願祢叫我們剛強壯膽
[00:31:05.800 --> 00:31:09.200]  我們勝過一切困難
[00:31:09.200 --> 00:31:10.640]  感謝祢聽我們的祈禱
[00:31:10.640 --> 00:31:12.240]  奉耶穌基督得勝的名
[00:31:12.240 --> 00:31:13.240]  阿門
