
[00:00:00.000 --> 00:00:02.520]  今天是我去負責廣告
[00:13:16.480 --> 00:13:17.800]  那我是是什麼意思呢
[00:13:17.800 --> 00:13:19.160]  初初回教會可能不太明白
[00:13:19.160 --> 00:13:21.440]  但如果你回去看《約翰福音》
[00:13:21.440 --> 00:13:23.880]  或者你回去讀《出埃及記》的時候
[00:13:23.880 --> 00:13:24.720]  你大概知道
[00:13:24.720 --> 00:13:27.120]  其實我是就是上帝的自稱
[00:13:27.120 --> 00:13:28.080]  在《約翰福音》的時候
[00:13:28.080 --> 00:13:29.480]  耶穌說出我的事的時候
[00:13:29.480 --> 00:13:31.240]  當時那些宗教領陣反應很大
[00:13:31.240 --> 00:13:33.120]  因爲他覺得他這樣說他自己的時候
[00:13:33.120 --> 00:13:34.360]  就是褻讀上帝
[00:13:34.360 --> 00:13:36.920]  其實這個是說上帝對自己的稱呼
[00:13:36.920 --> 00:13:38.320]  所以那些冒牌貨來到
[00:13:38.320 --> 00:13:39.160]  其實是說什麼呢
[00:13:39.160 --> 00:13:40.920]  就是說原來有些人出來
[00:13:40.920 --> 00:13:42.440]  他就說我就是神
[00:13:42.440 --> 00:13:43.200]  OK
[00:13:43.200 --> 00:13:44.760]  或者如果用這個翻譯
[00:13:44.760 --> 00:13:45.600]  就是我就是基督
[00:13:45.600 --> 00:13:47.400]  就是你們信的那個耶穌
[00:13:47.400 --> 00:13:49.040]  信的那個基督就是我
[00:13:49.040 --> 00:13:49.760]  OK
[00:13:49.760 --> 00:13:50.760]  他這麼說
[00:13:50.760 --> 00:13:52.240]  當然我們繼續看下去
[00:13:52.240 --> 00:13:53.800]  那些描述很神奇的
[00:13:53.800 --> 00:13:55.160]  他提到說
[00:13:55.160 --> 00:13:56.080]  基督在這裏
[00:13:56.080 --> 00:13:57.120]  基督在那裏
[00:13:57.120 --> 00:13:57.520]  OK
[00:13:57.520 --> 00:13:59.480]  就是那裏突然間基督在那裏出現
[00:13:59.480 --> 00:14:01.200]  突然間基督在那裏出現
[00:14:01.200 --> 00:14:01.920]  OK
[00:14:01.920 --> 00:14:03.680]  究竟這些狀況是怎樣呢
[00:14:03.680 --> 00:14:04.240]  不是很清楚
[00:14:04.240 --> 00:14:05.640]  特別小時候
[00:14:05.640 --> 00:14:07.800]  以往讀這些經文
[00:14:07.800 --> 00:14:08.840]  究竟他在說
[00:14:08.840 --> 00:14:09.720]  基督
[00:14:09.720 --> 00:14:10.720]  不是雞毒
[00:14:10.720 --> 00:14:12.000]  基督
[00:14:12.000 --> 00:14:13.880]  迷惑人的時候究竟是怎樣呢
[00:14:13.880 --> 00:14:14.360]  不是很清楚
[00:14:14.360 --> 00:14:15.640]  不過我覺得現在
[00:14:15.640 --> 00:14:16.920]  可能容易一點明白
[00:14:16.920 --> 00:14:17.560]  因爲爲什麼呢
[00:14:17.560 --> 00:14:18.760]  有互聯網
[00:14:18.760 --> 00:14:19.640]  在互聯網裏面
[00:14:19.640 --> 00:14:21.560]  將來不知道五支六支的時代
[00:14:21.560 --> 00:14:22.120]  是不是
[00:14:22.120 --> 00:14:24.040]  可能突然間那些影像在你面前
[00:14:24.040 --> 00:14:25.160]  那個人就出來說
[00:14:25.160 --> 00:14:26.760]  這個就是基督這樣的
[00:14:26.760 --> 00:14:28.040]  不知道是不是在說什麼
[00:14:28.040 --> 00:14:29.320]  但無論怎樣也好
[00:14:29.320 --> 00:14:30.520]  他特別提到
[00:14:30.520 --> 00:14:31.840]  最後22節那裏
[00:14:31.840 --> 00:14:33.520]  在說這些基督
[00:14:33.520 --> 00:14:34.240]  這些善智
[00:14:34.240 --> 00:14:35.720]  他的本質是假的
[00:14:35.720 --> 00:14:38.320]  甚至雖然他能夠行神蹟其事
[00:14:38.320 --> 00:14:41.040]  正正甚至他能夠做一些神蹟其事給你看
[00:14:41.040 --> 00:14:41.760]  才吸引到你
[00:14:41.760 --> 00:14:42.680]  迷惑到你
[00:14:42.680 --> 00:14:44.920]  但是他的本質是假的
[00:14:44.920 --> 00:14:45.600]  所以
[00:14:45.600 --> 00:14:47.880]  中間夾了一句很重要的一句
[00:14:47.880 --> 00:14:49.760]  他說我們要辨識
[00:14:49.760 --> 00:14:51.160]  並且我們要知道這些的時候
[00:14:51.160 --> 00:14:52.320]  我們不要相信
[00:14:52.320 --> 00:14:54.120]  因爲那些是迷惑我們
[00:14:54.120 --> 00:14:57.560]  包括教會的弟兄姐妹
[00:14:57.560 --> 00:14:59.040]  當我讀這段經文的時候
[00:14:59.040 --> 00:15:00.760]  我就想起我小時候教會
[00:15:00.760 --> 00:15:02.280]  我很小的時候就回教會了
[00:15:02.280 --> 00:15:04.360]  我就想起我自己教會的牧師
[00:15:04.360 --> 00:15:06.280]  講了一個例子給我聽
[00:15:06.280 --> 00:15:08.320]  那個例子很深印象
[00:15:08.320 --> 00:15:09.440]  現在很好
[00:15:09.440 --> 00:15:09.960]  爲什麼呢
[00:15:09.960 --> 00:15:11.320]  因爲互聯網有些東西
[00:15:11.320 --> 00:15:13.920]  近時要去圖書館才能找到那些報紙
[00:15:13.920 --> 00:15:15.840]  現在不用上互聯網找到
[00:15:15.840 --> 00:15:17.880]  我原本今天就想引這個例子出來
[00:15:17.880 --> 00:15:19.520]  找一些相片和圖片
[00:15:19.520 --> 00:15:20.400]  但當我準備的時候
[00:15:20.400 --> 00:15:22.000]  再看一些相片和圖片的時候
[00:15:22.000 --> 00:15:26.000]  我發覺那件事件都是很震撼
[00:15:26.000 --> 00:15:27.320]  而且很負面
[00:15:27.320 --> 00:15:30.240]  所以我就不引那些相片出來了
[00:15:30.240 --> 00:15:32.160]  不過只是打一些文字出來
[00:15:32.160 --> 00:15:34.680]  不知道大家對這件事件有沒有印象
[00:15:34.680 --> 00:15:37.040]  可能你年紀比我稍微成熟一點
[00:15:37.040 --> 00:15:40.720]  甚至當日的新聞報道你都可能聽過
[00:15:40.720 --> 00:15:41.680]  原來他在講什麼呢
[00:15:41.680 --> 00:15:43.480]  他講美國有一個教派
[00:15:43.480 --> 00:15:46.160]  叫做人民聖殿教
[00:15:46.160 --> 00:15:47.560]  有沒有聽過
[00:15:47.560 --> 00:15:48.920]  可能沒有聽過
[00:15:48.920 --> 00:15:50.440]  因爲你年輕
[00:15:50.440 --> 00:15:52.320]  或者你扮沒聽過
[00:15:52.320 --> 00:15:53.560]  也不奇怪
[00:15:53.560 --> 00:15:54.160]  爲什麼呢
[00:15:54.160 --> 00:15:55.800]  我首先引了他的英文名出來
[00:15:55.800 --> 00:15:56.480]  就是什麼呢
[00:15:56.480 --> 00:16:00.440]  這個教派如果你上去搜索
[00:16:00.440 --> 00:16:02.800]  你就會發覺通常人們打People Temple
[00:16:02.800 --> 00:16:04.240]  就已經找到他了
[00:16:04.240 --> 00:16:05.520]  但他本身的名字我查過
[00:16:05.520 --> 00:16:06.600]  其實是全名叫做
[00:16:06.600 --> 00:16:09.240]  People's Temple of the Disciples of Christ
[00:16:09.240 --> 00:16:10.800]  簡單來說你看到最後
[00:16:10.800 --> 00:16:12.040]  Christ那字基督門
[00:16:12.040 --> 00:16:14.400]  照譯就是基督門徒人民聖殿教
[00:16:14.400 --> 00:16:15.120]  這樣譯
[00:16:15.120 --> 00:16:19.080]  不過其實打着基督這個名這個招牌
[00:16:19.080 --> 00:16:20.880]  但裏面做的事就是
[00:16:20.880 --> 00:16:23.080]  起初都可能按着聖經真理
[00:16:23.080 --> 00:16:24.840]  但越來越偏離
[00:16:24.840 --> 00:16:28.640]  最後其實就是一件很嚇人聽聞的事件
[00:16:28.640 --> 00:16:29.120]  講什麼呢
[00:16:29.120 --> 00:16:30.800]  講他裏面那個教派的領袖
[00:16:30.800 --> 00:16:32.120]  Jim Jones
[00:16:32.120 --> 00:16:33.880]  起初他小時候也是回教會
[00:16:33.880 --> 00:16:35.280]  又很有心去服侍
[00:16:35.280 --> 00:16:37.080]  服侍貧窮人
[00:16:37.080 --> 00:16:38.680]  不過呢
[00:16:38.680 --> 00:16:42.920]  他很有社會主義的理想
[00:16:42.920 --> 00:16:44.360]  於是有些人跟隨他
[00:16:44.360 --> 00:16:47.680]  他自己後來成立了一個教派
[00:16:47.680 --> 00:16:48.880]  因爲他是跟隨者
[00:16:48.880 --> 00:16:50.200]  其實他很有心的
[00:16:50.200 --> 00:16:50.960]  他爲什麼呢
[00:16:50.960 --> 00:16:52.000]  服侍貧窮人
[00:16:52.000 --> 00:16:54.120]  始終是給別人一些祝福
[00:16:54.120 --> 00:16:55.160]  但是呢
[00:16:55.160 --> 00:16:56.520]  去到一個地步
[00:16:56.520 --> 00:16:57.960]  就是他裏面的一些教導
[00:16:57.960 --> 00:16:59.720]  越來越偏離
[00:16:59.720 --> 00:17:01.080]  甚至呢
[00:17:01.080 --> 00:17:02.800]  你知道騙人
[00:17:02.800 --> 00:17:03.960]  你總是有很多方法
[00:17:03.960 --> 00:17:06.440]  被騙的時候也被矇蔽不知
[00:17:06.440 --> 00:17:07.520]  於是
[00:17:07.520 --> 00:17:08.760]  其實甚至在教會里面
[00:17:08.760 --> 00:17:09.520]  爲什麼這麼多人
[00:17:09.520 --> 00:17:11.480]  有過千人進了他教派裏面呢
[00:17:11.480 --> 00:17:13.160]  就因爲他甚至在教會里面
[00:17:13.160 --> 00:17:14.840]  有一些神蹟奇事發生
[00:17:14.840 --> 00:17:16.080]  那些神蹟奇事很厲害的
[00:17:16.080 --> 00:17:17.920]  有人拿着柺杖來
[00:17:17.920 --> 00:17:19.080]  他騎完土之後
[00:17:19.080 --> 00:17:20.320]  把柺杖扔開
[00:17:20.320 --> 00:17:23.160]  然後他就跳起來
[00:17:23.160 --> 00:17:24.720]  Hallelujah 讚美上帝
[00:17:24.720 --> 00:17:26.760]  當然我小時候還記得那片錄影帶
[00:17:26.760 --> 00:17:27.480]  我看完之後
[00:17:27.480 --> 00:17:29.680]  才知道原來那些裏面是假的
[00:17:29.680 --> 00:17:32.040]  那個教派一路里面發展的時候
[00:17:32.040 --> 00:17:33.720]  原來不單止偏離聖經教
[00:17:33.720 --> 00:17:37.360]  而更加在那些財務上面
[00:17:37.360 --> 00:17:40.720]  原來很多欺騙的事情
[00:17:40.720 --> 00:17:42.440]  甚至男女關係事情上面
[00:17:42.440 --> 00:17:44.240]  其實是很混亂的
[00:17:44.240 --> 00:17:47.360]  這個尖宗甚至稱自己爲天父
[00:17:47.360 --> 00:17:48.680]  我裏面不多說
[00:17:48.680 --> 00:17:50.040]  只說結局
[00:17:50.040 --> 00:17:51.680]  就因爲這個教派越來越大
[00:17:51.680 --> 00:17:52.200]  又很不妥
[00:17:52.200 --> 00:17:53.760]  結果這個尖宗師他做什麼呢
[00:17:53.760 --> 00:17:55.040]  他很有錢
[00:17:55.040 --> 00:17:56.720]  他就買了一個島
[00:17:56.720 --> 00:17:58.720]  叫做龜雅那
[00:17:58.720 --> 00:18:00.800]  他整個教派
[00:18:00.800 --> 00:18:01.880]  因爲被人查
[00:18:01.880 --> 00:18:03.240]  就退了那個島
[00:18:03.240 --> 00:18:06.680]  最後有個議員帶着記者
[00:18:06.680 --> 00:18:08.560]  去訪問查他們
[00:18:08.560 --> 00:18:10.360]  結果問着問着他覺得不妥
[00:18:10.360 --> 00:18:11.760]  他直頭
[00:18:11.760 --> 00:18:14.200]  我不知道是癲起上人還是什麼
[00:18:14.200 --> 00:18:16.240]  竟然他下面原來有一些槍手
[00:18:16.240 --> 00:18:18.440]  就將其中一個議員
[00:18:18.440 --> 00:18:19.080]  有三個記者
[00:18:19.080 --> 00:18:19.880]  還有一個退行的人
[00:18:19.880 --> 00:18:20.800]  有五個人
[00:18:20.800 --> 00:18:22.760]  就槍殺了他
[00:18:22.760 --> 00:18:27.920]  並且接着他就帶領他那羣的信衆
[00:18:27.920 --> 00:18:30.320]  集體自殺
[00:18:30.320 --> 00:18:31.560]  集體服毒自殺
[00:18:31.560 --> 00:18:33.720]  確實數字我不記得是多少
[00:18:33.720 --> 00:18:34.760]  你回去查一下
[00:18:34.760 --> 00:18:36.760]  沒記錯就是908個
[00:18:36.760 --> 00:18:38.840]  其中有300個是小孩
[00:18:38.840 --> 00:18:40.600]  我猜是911事件以外
[00:18:40.600 --> 00:18:42.840]  其中一件就是所謂在美國史上
[00:18:42.840 --> 00:18:49.480]  非天災而造成最大人命的損傷
[00:18:49.480 --> 00:18:51.280]  身亡的一件事
[00:18:51.280 --> 00:18:52.640]  姐妹
[00:18:52.640 --> 00:18:54.160]  我再講這件事的時候
[00:18:54.160 --> 00:18:57.120]  我都覺得爲什麼會這麼嚇人興奮
[00:18:57.120 --> 00:18:59.120]  這麼嚇人的這些事
[00:18:59.120 --> 00:18:59.760]  我想告訴你
[00:18:59.760 --> 00:19:01.360]  剛纔經文就是這麼說
[00:19:01.360 --> 00:19:02.560]  有一些冒牌貨
[00:19:02.560 --> 00:19:04.360]  假基督假先知
[00:19:04.360 --> 00:19:09.120]  甚至那種黑暗的騙人方法
[00:19:09.120 --> 00:19:10.280]  我都不知道他怎麼做
[00:19:10.280 --> 00:19:12.560]  但是真的被騙了
[00:19:12.560 --> 00:19:14.560]  我記得你說這些在美國發生
[00:19:14.560 --> 00:19:15.640]  都40年前了
[00:19:15.640 --> 00:19:17.000]  可能離我很遠
[00:19:17.000 --> 00:19:18.760]  其實我想告訴你不是
[00:19:18.760 --> 00:19:20.920]  早幾年我還在屯門服事的時候
[00:19:20.920 --> 00:19:22.520]  我記得那時候
[00:19:22.520 --> 00:19:24.440]  有一個教派在國內
[00:19:24.440 --> 00:19:25.840]  其實很久了
[00:19:25.840 --> 00:19:27.280]  他叫做東方閃電
[00:19:27.280 --> 00:19:28.240]  你有沒有聽過
[00:19:28.240 --> 00:19:30.800]  很厲害他閃到來香港
[00:19:30.800 --> 00:19:32.080]  而且改了個名字
[00:19:32.080 --> 00:19:33.560]  知不知道叫什麼名字
[00:19:33.560 --> 00:19:34.600]  全能神教
[00:19:34.600 --> 00:19:35.760]  有沒有聽過
[00:19:35.760 --> 00:19:36.560]  你可能都知道
[00:19:36.560 --> 00:19:38.200]  我還記得那時候帶些弟兄姐妹跳站
[00:19:38.200 --> 00:19:39.840]  有幾個跳得好的
[00:19:39.840 --> 00:19:42.920]  接着那幾個閃電人又閃了進來
[00:19:42.920 --> 00:19:44.560]  我們又不認識他
[00:19:44.560 --> 00:19:47.400]  結果他閃閃就閃了我們幾個姐妹去他們
[00:19:47.400 --> 00:19:48.560]  他們都很服事
[00:19:48.560 --> 00:19:49.120]  爲什麼
[00:19:49.120 --> 00:19:50.160]  幫他們照顧孩子
[00:19:50.160 --> 00:19:52.040]  天天在他們家裏查聖經
[00:19:52.040 --> 00:19:52.720]  很照顧
[00:19:52.720 --> 00:19:54.160]  不過我們回來發現
[00:19:54.160 --> 00:19:57.280]  很多記憶操控發現很多不同
[00:19:57.280 --> 00:19:58.520]  接着剛剛聖誕節
[00:19:58.520 --> 00:20:02.080]  我看到一些片段
[00:20:02.080 --> 00:20:04.800]  其實我之前都已經收到一些歌了
[00:20:04.800 --> 00:20:06.840]  甚至是一些家人朋友
[00:20:06.840 --> 00:20:08.400]  大家都收到這些WhatsApp
[00:20:08.400 --> 00:20:11.360]  將聖誕歌改了一些歌詞
[00:20:11.360 --> 00:20:13.480]  有時候收的時候都不察覺
[00:20:13.480 --> 00:20:14.120]  打開來看看
[00:20:14.120 --> 00:20:15.880]  都挺好笑的
[00:20:15.880 --> 00:20:16.960]  不過再看看
[00:20:16.960 --> 00:20:19.880]  其實是一些咒罪人、辱罵人的
[00:20:19.880 --> 00:20:21.000]  通常如果收到
[00:20:21.000 --> 00:20:22.160]  你看了就算了
[00:20:22.160 --> 00:20:23.560]  笑一下或者扔一邊
[00:20:23.560 --> 00:20:26.280]  不要再一些傷害人的東西傳下去了
[00:20:26.280 --> 00:20:28.240]  但是那次我看到一段片是什麼呢
[00:20:28.240 --> 00:20:29.320]  有一羣人
[00:20:29.320 --> 00:20:30.560]  我不知道是不是教會的人
[00:20:30.560 --> 00:20:32.960]  他們穿着絲幫袍
[00:20:32.960 --> 00:20:34.720]  然後舉起十字架
[00:20:34.720 --> 00:20:36.200]  接着我沒認錯那條街
[00:20:36.200 --> 00:20:38.480]  應該在尖沙咀外面的柏麗大道那裏
[00:20:38.480 --> 00:20:40.520]  一路走一路報街音
[00:20:40.520 --> 00:20:42.400]  但是他們唱的是什麼歌呢
[00:20:42.400 --> 00:20:43.560]  就是唱我剛剛說的
[00:20:43.560 --> 00:20:46.680]  改了歌詞的一些聖詩
[00:20:46.680 --> 00:20:48.080]  兄弟姐妹
[00:20:48.080 --> 00:20:48.920]  有時候我想一下
[00:20:48.920 --> 00:20:50.960]  爲什麼會有這樣的狀況
[00:20:50.960 --> 00:20:53.000]  原來剛剛我們讀的聖經告訴我們
[00:20:53.000 --> 00:20:54.760]  第一個重點是什麼
[00:20:54.760 --> 00:20:57.440]  假基督迷惑人
[00:20:57.440 --> 00:20:58.960]  打着十字架
[00:20:58.960 --> 00:20:59.800]  穿着絲幫袍
[00:20:59.800 --> 00:21:00.880]  我不知道是不是教會
[00:21:00.880 --> 00:21:03.760]  甚至有些可能是教會都不出奇
[00:21:03.760 --> 00:21:05.560]  如果是教會就是異端
[00:21:05.560 --> 00:21:06.720]  或者假基督假先知
[00:21:06.720 --> 00:21:07.840]  聖經一早說
[00:21:07.840 --> 00:21:09.960]  他就說我們要謹慎
[00:21:09.960 --> 00:21:11.000]  所以第一個重點
[00:21:11.000 --> 00:21:11.680]  真的
[00:21:11.680 --> 00:21:13.760]  你記住被人騙的人
[00:21:13.760 --> 00:21:15.120]  過程你不知道
[00:21:15.120 --> 00:21:17.240]  但是回頭看我們陷在這些
[00:21:17.240 --> 00:21:19.040]  被迷惑的狀況裏面的時候
[00:21:19.040 --> 00:21:20.920]  我們可能
[00:21:20.920 --> 00:21:22.800]  上帝可能有恩典有憐憫
[00:21:22.800 --> 00:21:24.040]  但如果最後我們都
[00:21:24.040 --> 00:21:24.960]  陷在裏面的時候
[00:21:24.960 --> 00:21:28.240]  其實求神去幫助憐憫我們
[00:21:28.240 --> 00:21:29.000]  所以第一個重點
[00:21:29.000 --> 00:21:30.880]  我們彼此提醒一下對方好嗎
[00:21:30.880 --> 00:21:32.360]  你跟他說你要謹慎
[00:21:32.360 --> 00:21:39.760]  你跟他說小心那些無牌貨
[00:21:39.760 --> 00:21:41.240]  經文的第二個重點是說
[00:21:41.240 --> 00:21:42.560]  我們要當心
[00:21:42.560 --> 00:21:44.240]  因爲要爲方受苦
[00:21:44.240 --> 00:21:45.400]  首先說什麼叫當心
[00:21:45.400 --> 00:21:46.960]  其實當心這個字
[00:21:46.960 --> 00:21:48.160]  本身你看回聖經
[00:21:48.160 --> 00:21:50.680]  原文裏面其實和謹慎是同一個字
[00:21:50.680 --> 00:21:52.200]  不過由於他翻譯到
[00:21:52.200 --> 00:21:54.240]  待會我們讀的那一句的時候
[00:21:54.240 --> 00:21:55.760]  其實他的寫法有些不同
[00:21:55.760 --> 00:21:59.480]  他特別將謹慎或者當心這個字
[00:21:59.480 --> 00:22:00.800]  強調去說
[00:22:00.800 --> 00:22:02.360]  如果用一個廣東話來說
[00:22:02.360 --> 00:22:03.560]  他這句是怎麼翻譯的
[00:22:03.560 --> 00:22:05.760]  他說你要自己執山
[00:22:05.760 --> 00:22:06.600]  你跟旁邊的人說
[00:22:06.600 --> 00:22:09.720]  你跟他說你自己執山
[00:22:09.720 --> 00:22:11.240]  真的這樣翻譯我覺得最貼地
[00:22:11.240 --> 00:22:14.480]  這個是Teams Translation
[00:22:14.480 --> 00:22:16.160]  好了 爲什麼要執山呢
[00:22:16.160 --> 00:22:17.520]  因爲後面他提到
[00:22:17.520 --> 00:22:18.520]  待會我們讀那則經文
[00:22:18.520 --> 00:22:19.000]  我們看到
[00:22:19.000 --> 00:22:21.240]  原來我們少一點這麼想
[00:22:21.240 --> 00:22:24.120]  原來我們要爲福音受苦
[00:22:24.120 --> 00:22:26.000]  爲到主的名受侮辱
[00:22:26.000 --> 00:22:27.280]  我們少一點這麼想
[00:22:27.280 --> 00:22:29.080]  但是隻是因爲香港
[00:22:29.080 --> 00:22:34.280]  我們成長這個社會里面
[00:22:34.280 --> 00:22:35.440]  我們很蒙福
[00:22:35.440 --> 00:22:36.320]  我們很安全
[00:22:36.320 --> 00:22:37.720]  我們很自由
[00:22:37.720 --> 00:22:41.360]  以至我們從來很少面對方的苦難
[00:22:41.360 --> 00:22:42.360]  但是他說
[00:22:42.360 --> 00:22:43.840]  真的 你們自己要執山
[00:22:43.840 --> 00:22:46.160]  因爲你們要爲福音受苦
[00:22:46.160 --> 00:22:47.920]  爲什麼這麼說呢
[00:22:47.920 --> 00:22:50.400]  我也很想繼續和大家讀經文
[00:22:50.400 --> 00:22:51.320]  大概有七節
[00:22:51.320 --> 00:22:53.080]  藍色的字請大家讀出
[00:22:53.080 --> 00:22:54.720]  我讀白色的字
[00:22:54.720 --> 00:22:55.480]  經文說什麼呢
[00:22:55.480 --> 00:22:57.800]  他說你們要聽到打仗和打仗的風聲
[00:22:57.800 --> 00:22:59.000]  不要驚慌
[00:22:59.000 --> 00:23:00.160]  這些是必須有的
[00:23:00.160 --> 00:23:02.560]  只是末期還沒有到
[00:23:02.560 --> 00:23:04.120]  民要攻打民
[00:23:04.120 --> 00:23:05.680]  國要攻打國
[00:23:05.680 --> 00:23:08.480]  多處必有地震饑荒
[00:23:08.480 --> 00:23:10.480]  這就是災難的起頭
[00:23:10.480 --> 00:23:11.320]  災難的起頭
[00:23:11.320 --> 00:23:13.080]  直譯就是震痛的開始
[00:23:13.080 --> 00:23:15.040]  待會再解釋
[00:23:15.040 --> 00:23:16.240]  但你們要謹慎
[00:23:16.240 --> 00:23:17.960]  因爲人要把你們交給工會
[00:23:17.960 --> 00:23:20.680]  並且你們在會談裏面要受鞭打
[00:23:20.680 --> 00:23:23.520]  又爲我的緣故在諸侯和君王面前
[00:23:23.520 --> 00:23:25.240]  對他們作見證
[00:23:25.240 --> 00:23:28.520]  然而福音必須先傳給民
[00:23:28.520 --> 00:23:30.280]  人把你們拉去交官的時候
[00:23:30.280 --> 00:23:32.400]  不要預先思慮說什麼
[00:23:32.400 --> 00:23:34.080]  到那時候次級你們
[00:23:34.080 --> 00:23:35.920]  什麼話你們就說什麼
[00:23:35.920 --> 00:23:38.880]  因爲說話的不是你們乃是聖靈
[00:23:38.880 --> 00:23:40.640]  弟兄要把弟兄
[00:23:40.640 --> 00:23:44.160]  父親要把兒子送到死地
[00:23:44.160 --> 00:23:46.360]  兒女要起來與父母爲敵
[00:23:46.360 --> 00:23:47.680]  害死他們
[00:23:47.680 --> 00:23:48.760]  一起讀最後一句
[00:23:48.760 --> 00:23:52.520]  你們爲我的命被罪人恨惡
[00:23:52.520 --> 00:23:56.280]  唯有忍耐到底的必然得救
[00:23:56.280 --> 00:23:58.840]  我們剛剛大概讀了七字經文
[00:23:58.840 --> 00:24:00.120]  如果你留心讀這七字經文
[00:24:00.120 --> 00:24:01.280]  其實在說什麼呢
[00:24:01.280 --> 00:24:05.200]  他仍然在回答門徒問耶穌的一個問題
[00:24:05.200 --> 00:24:06.800]  就是耶穌回來的時候
[00:24:06.800 --> 00:24:10.600]  和這個世界末了的時候有什麼現象
[00:24:10.600 --> 00:24:12.200]  綠色的字你看到我們剛剛說了
[00:24:12.200 --> 00:24:13.320]  有些冒牌貨出現
[00:24:13.320 --> 00:24:14.880]  假基督假先知
[00:24:14.880 --> 00:24:16.480]  接着我們剛剛讀到的經文
[00:24:16.480 --> 00:24:17.760]  我不知道你有沒有留意
[00:24:17.760 --> 00:24:20.480]  他就提到天災人禍
[00:24:20.480 --> 00:24:21.320]  讀到什麼剛剛
[00:24:21.320 --> 00:24:24.920]  他說多處有地震和什麼
[00:24:24.920 --> 00:24:25.520]  饑荒
[00:24:25.520 --> 00:24:26.200]  我們有留意
[00:24:26.200 --> 00:24:28.160]  其實有些統計告訴我們
[00:24:28.160 --> 00:24:30.520]  地震和饑荒是越來越頻密的
[00:24:30.520 --> 00:24:32.560]  那些具體數據我不多說了
[00:24:32.560 --> 00:24:34.520]  然後他說到人禍是什麼
[00:24:34.520 --> 00:24:35.240]  有兩句話
[00:24:35.240 --> 00:24:36.280]  民要攻打民
[00:24:36.280 --> 00:24:37.520]  下一句是什麼
[00:24:37.520 --> 00:24:39.120]  國要攻打國
[00:24:39.120 --> 00:24:40.720]  這些戰爭也是常有
[00:24:40.720 --> 00:24:41.720]  不過我們見到
[00:24:41.720 --> 00:24:46.360]  在不同的地方有不同發生的狀況
[00:24:46.360 --> 00:24:49.120]  但是經文最精彩的告訴你
[00:24:49.120 --> 00:24:50.960]  你不要以爲見到這些東西
[00:24:50.960 --> 00:24:52.960]  就是世界末日耶穌回來
[00:24:52.960 --> 00:24:55.240]  他說這些是災難的開始
[00:24:55.240 --> 00:24:58.800]  用原文去說就是震痛的開始
[00:24:58.800 --> 00:25:00.120]  什麼叫震痛呢
[00:25:00.120 --> 00:25:01.160]  考一下弟兄
[00:25:01.160 --> 00:25:03.160]  弟兄懂得震痛的舉手來看看
[00:25:03.160 --> 00:25:05.000]  不是說你會震痛
[00:25:05.000 --> 00:25:07.760]  懂得震痛意識你明白什麼叫震痛
[00:25:07.760 --> 00:25:10.880]  都有幾個
[00:25:10.880 --> 00:25:12.840]  我的兒子今年18歲了
[00:25:12.840 --> 00:25:14.040]  我就想起
[00:25:14.040 --> 00:25:16.200]  我當時做爸爸之前
[00:25:16.200 --> 00:25:17.240]  我都很緊張的
[00:25:17.240 --> 00:25:19.760]  究竟兒子出生的時候
[00:25:19.760 --> 00:25:22.480]  太太應該生產的時候是什麼狀況呢
[00:25:22.480 --> 00:25:26.280]  其中一個兆頭的症狀就是震痛
[00:25:26.280 --> 00:25:28.760]  震痛大概是嬰兒快要出生之前
[00:25:28.760 --> 00:25:29.520]  不知道多久
[00:25:29.520 --> 00:25:31.720]  可能是一個月或者兩個星期
[00:25:31.720 --> 00:25:33.080]  我也不知道多久
[00:25:33.080 --> 00:25:35.240]  突然間他會有一天
[00:25:35.240 --> 00:25:36.240]  子宮收縮
[00:25:36.240 --> 00:25:36.960]  啊這樣
[00:25:36.960 --> 00:25:38.560]  所以可能突然間他會突然間
[00:25:38.560 --> 00:25:40.640]  你老婆在旁邊大哭
[00:25:40.640 --> 00:25:42.240]  哎呀這樣
[00:25:42.240 --> 00:25:44.760]  原來可能有時候是兒子踢了他一腳
[00:25:44.760 --> 00:25:46.280]  就是嬰兒在裏面踢了他一腳
[00:25:46.280 --> 00:25:48.720]  或者他震痛
[00:25:48.720 --> 00:25:50.920]  震痛的情況是什麼呢
[00:25:50.920 --> 00:25:53.880]  會越來越頻密的
[00:25:53.880 --> 00:25:55.520]  並且初初是不規則的
[00:25:55.520 --> 00:25:57.400]  並且又越來越規則的
[00:25:57.400 --> 00:25:59.240]  然後又越來越規則越來越頻密
[00:25:59.240 --> 00:26:02.000]  就是震一震
[00:26:02.000 --> 00:26:03.120]  痛一下痛一下
[00:26:03.120 --> 00:26:04.840]  然後突然間啊這樣
[00:26:04.840 --> 00:26:05.240]  OK
[00:26:05.240 --> 00:26:06.520]  可能啊多幾聲
[00:26:06.520 --> 00:26:07.920]  應該不是啊一聲
[00:26:07.920 --> 00:26:10.560]  因爲生產的過程都很長
[00:26:10.560 --> 00:26:12.520]  如果有醫護界的朋友有些錯了
[00:26:12.520 --> 00:26:14.320]  你告訴我
[00:26:14.320 --> 00:26:16.280]  大概那個狀況都是這樣
[00:26:16.280 --> 00:26:17.160]  就是說什麼呢
[00:26:17.160 --> 00:26:20.280]  你就知道新的生命就會出現了
[00:26:20.280 --> 00:26:21.680]  他就是告訴你
