
[00:00:00.000 --> 00:00:05.000]  這四樣東西是甚麼?第一,the bible is true
[00:15:50.000 --> 00:15:52.000]  跑到現在他記得的
[00:15:52.000 --> 00:15:53.000]  你不要騙我
[00:15:53.000 --> 00:15:55.000]  我記得我跑到哪裡的地方
[00:15:55.000 --> 00:15:57.000]  那些耶和華說了
[00:15:57.000 --> 00:15:58.000]  是屬於我的
[00:15:58.000 --> 00:15:59.000]  現在我四十五年之後
[00:15:59.000 --> 00:16:01.000]  八十五歲
[00:16:01.000 --> 00:16:02.000]  我記得清清楚楚
[00:16:02.000 --> 00:16:03.000]  不要騙我
[00:16:03.000 --> 00:16:04.000]  我想你計一下
[00:16:04.000 --> 00:16:07.000]  他究竟幾多歲
[00:16:07.000 --> 00:16:09.000]  他現在就八十五歲
[00:16:09.000 --> 00:16:10.000]  但我說那時候的人
[00:16:10.000 --> 00:16:12.000]  應該是活得久一點
[00:16:12.000 --> 00:16:14.000]  如果我們只要同期
[00:16:14.000 --> 00:16:15.000]  約書一下
[00:16:15.000 --> 00:16:16.000]  結果是幾多歲死的
[00:16:16.000 --> 00:16:17.000]  你記不記得
[00:16:17.000 --> 00:16:19.000]  一百一十歲
[00:16:19.000 --> 00:16:21.000]  那你計今天
[00:16:21.000 --> 00:16:23.000]  你計你八十五歲
[00:16:23.000 --> 00:16:26.000]  就是香港男人
[00:16:26.000 --> 00:16:27.000]  八十五歲死了
[00:16:27.000 --> 00:16:30.000]  就是普遍年齡這麼說
[00:16:30.000 --> 00:16:32.000]  那你就等於你怎麼計算
[00:16:32.000 --> 00:16:33.000]  四十加四十五
[00:16:33.000 --> 00:16:35.000]  就是他現在八十五歲
[00:16:35.000 --> 00:16:37.000]  八十五除一百一十
[00:16:37.000 --> 00:16:38.000]  再乘八十五
[00:16:38.000 --> 00:16:39.000]  八十五就是現在
[00:16:39.000 --> 00:16:41.000]  香港的歲數
[00:16:41.000 --> 00:16:42.000]  結果是幾多
[00:16:42.000 --> 00:16:43.000]  六十五歲
[00:16:43.000 --> 00:16:45.000]  就是等於我們今天
[00:16:45.000 --> 00:16:46.000]  大概六十五歲
[00:16:46.000 --> 00:16:47.000]  剛剛退休人士
[00:16:47.000 --> 00:16:49.000]  當然現在就早了
[00:16:49.000 --> 00:16:52.000]  已經可以坐兩元車了
[00:16:52.000 --> 00:16:55.000]  他應該去遊山玩水
[00:16:55.000 --> 00:16:57.000]  但他竟然一天到去
[00:16:57.000 --> 00:16:59.000]  第一件事找約書
[00:16:59.000 --> 00:17:00.000]  喂
[00:17:00.000 --> 00:17:03.000]  我當年還有些事還沒做完
[00:17:03.000 --> 00:17:04.000]  我等了四十五年
[00:17:04.000 --> 00:17:06.000]  就是等今天
[00:17:06.000 --> 00:17:07.000]  等今天來什麼
[00:17:07.000 --> 00:17:12.000]  拿遺產
[00:17:12.000 --> 00:17:13.000]  OK
[00:17:13.000 --> 00:17:14.000]  這個也是背景
[00:17:14.000 --> 00:17:15.000]  但這個背景越來越清晰
[00:17:15.000 --> 00:17:16.000]  他在做什麼
[00:17:16.000 --> 00:17:18.000]  隨主任命
[00:17:18.000 --> 00:17:23.000]  上帝抽籤給了他一塊地
[00:17:23.000 --> 00:17:24.000]  OK
[00:17:24.000 --> 00:17:25.000]  他耿耿於懷
[00:17:25.000 --> 00:17:27.000]  四十多年之後
[00:17:27.000 --> 00:17:32.000]  仍然紀念著這個應許
[00:17:32.000 --> 00:17:34.000]  這個應許是什麼呢
[00:17:34.000 --> 00:17:36.000]  這個應許是上帝給他的東西
[00:17:36.000 --> 00:17:38.000]  這個應許在新約裡面
[00:17:38.000 --> 00:17:40.000]  就不是一塊地
[00:17:40.000 --> 00:17:43.000]  是天國
[00:17:43.000 --> 00:17:47.000]  這個人八十五歲的
[00:17:47.000 --> 00:17:48.000]  企鱗
[00:17:48.000 --> 00:17:50.000]  心是天國
[00:17:50.000 --> 00:17:51.000]  可不可以
[00:17:51.000 --> 00:17:53.000]  你這樣去想
[00:17:53.000 --> 00:17:55.000]  隨主任命
[00:17:55.000 --> 00:17:56.000]  他要你去哪裡
[00:17:56.000 --> 00:17:57.000]  你去哪裡
[00:17:57.000 --> 00:17:59.000]  他自己的心
[00:17:59.000 --> 00:18:01.000]  繫住上帝的國
[00:18:01.000 --> 00:18:03.000]  上帝為他預備的這個地方
[00:18:03.000 --> 00:18:04.000]  但現在呢
[00:18:04.000 --> 00:18:06.000]  我們現在進入高潮
[00:18:06.000 --> 00:18:07.000]  你看到第三點
[00:18:07.000 --> 00:18:08.000]  你就明白前面那兩點
[00:18:08.000 --> 00:18:10.000]  為什麼我要這樣寫
[00:18:10.000 --> 00:18:11.000]  他隨主任命
[00:18:11.000 --> 00:18:13.000]  上帝給了他地方來抽籤
[00:18:13.000 --> 00:18:14.000]  抽到的地方
[00:18:14.000 --> 00:18:17.000]  接著心裡面耿耿於懷
[00:18:17.000 --> 00:18:19.000]  四十多年都是等這天
[00:18:19.000 --> 00:18:21.000]  去到為了什麼
[00:18:21.000 --> 00:18:22.000]  要應許達成
