
[00:00:00.000 --> 00:00:04.000]  主,我們知道祢是那位豐盛的主
[00:18:21.000 --> 00:18:22.000]  很簡單
[00:18:22.000 --> 00:18:23.000]  專心
[00:18:23.000 --> 00:18:24.000]  專注
[00:18:24.000 --> 00:18:26.000]  聽
[00:18:26.000 --> 00:18:29.000]  專心專注聽
[00:18:29.000 --> 00:18:32.000]  千萬不要像馬大那樣
[00:18:32.000 --> 00:18:35.000]  被許多事思慮煩擾
[00:18:35.000 --> 00:18:37.000]  你問問你自己
[00:18:37.000 --> 00:18:43.000]  你有什麼事令你思慮煩擾
[00:18:43.000 --> 00:18:44.000]  你問問你自己
[00:18:44.000 --> 00:18:47.000]  你問問你身邊的人
[00:18:47.000 --> 00:18:50.000]  你有什麼事令你思慮煩擾
[00:18:50.000 --> 00:18:55.000]  我估計每個人都會有
[00:18:55.000 --> 00:18:58.000]  只不過是擾你多少
[00:18:58.000 --> 00:19:01.000]  可能今晚買菜都可以擾你一頓
[00:19:01.000 --> 00:19:04.000]  吃什麼
[00:19:04.000 --> 00:19:08.000]  未發薪水可能不夠錢用
[00:19:08.000 --> 00:19:11.000]  健康檢查又會不會有問題
[00:19:11.000 --> 00:19:13.000]  很多事
[00:19:13.000 --> 00:19:17.000]  原來耶穌說不要為這些事思慮煩擾
[00:19:17.000 --> 00:19:19.000]  因為這樣
[00:19:19.000 --> 00:19:22.000]  是窒礙了你專心專注
[00:19:22.000 --> 00:19:24.000]  你記住
[00:19:24.000 --> 00:19:26.000]  馬大做的事是好事
[00:19:26.000 --> 00:19:28.000]  去招呼耶穌
[00:19:28.000 --> 00:19:29.000]  多好
[00:19:29.000 --> 00:19:32.000]  但原來都不需要
[00:19:32.000 --> 00:19:34.000]  你專心聽就可以了
[00:19:34.000 --> 00:19:38.000]  你專心在上帝面前就可以了
[00:19:38.000 --> 00:19:43.000]  我們生命有很多事令我們思慮煩擾
[00:19:43.000 --> 00:19:44.000]  家庭的事
[00:19:44.000 --> 00:19:45.000]  健康的問題
[00:19:45.000 --> 00:19:46.000]  工作的前景
[00:19:46.000 --> 00:19:47.000]  香港的經濟
[00:19:47.000 --> 00:19:48.000]  教會的服侍
[00:19:48.000 --> 00:19:49.000]  小組的組員
[00:19:49.000 --> 00:19:50.000]  還有沒有
[00:19:50.000 --> 00:19:52.000]  你問問你自己有沒有
[00:19:52.000 --> 00:19:55.000]  我們有沒有像瑪利亞選擇
[00:19:55.000 --> 00:19:57.000]  尚好的福分
[00:19:57.000 --> 00:19:58.000]  在耶穌面前
[00:19:58.000 --> 00:20:00.000]  在上帝面前聽
[00:20:00.000 --> 00:20:01.000]  安靜
[00:20:01.000 --> 00:20:03.000]  專心的聆聽
[00:20:03.000 --> 00:20:05.000]  就是這一點
[00:20:05.000 --> 00:20:08.000]  大家知道我剛剛
[00:20:08.000 --> 00:20:09.000]  有個假期
[00:20:09.000 --> 00:20:11.000]  去了澳洲
[00:20:11.000 --> 00:20:15.000]  有機會去探望陳全道
[00:20:15.000 --> 00:20:18.000]  澳洲的居住環境
[00:20:18.000 --> 00:20:20.000]  跟香港很不同
[00:20:20.000 --> 00:20:21.000]  不說好不好
[00:20:21.000 --> 00:20:23.000]  是很不同
[00:20:23.000 --> 00:20:26.000]  陳全道
[00:20:26.000 --> 00:20:28.000]  不是整個澳洲都是這樣
[00:20:28.000 --> 00:20:30.000]  不是他那裡
[00:20:30.000 --> 00:20:32.000]  太陽一下山
[00:20:35.000 --> 00:20:38.000]  就沒有聲音了
[00:20:38.000 --> 00:20:39.000]  真的沒有聲音
[00:20:39.000 --> 00:20:40.000]  在香港
[00:20:40.000 --> 00:20:42.000]  上個月
[00:20:42.000 --> 00:20:44.000]  是不是帶他去西貢
[00:20:44.000 --> 00:20:45.000]  下了太陽
[00:20:45.000 --> 00:20:47.000]  我猜西貢也有很多聲音
[00:20:47.000 --> 00:20:49.000]  那裡真的沒有聲音
[00:20:49.000 --> 00:20:51.000]  是嗡的
[00:20:51.000 --> 00:20:53.000]  沒有聲音是沒有嗡的
[00:20:53.000 --> 00:20:55.000]  而且是黑到
[00:20:55.000 --> 00:20:56.000]  伸手不見指
[00:20:56.000 --> 00:20:57.000]  屋外
[00:20:57.000 --> 00:20:59.000]  屋內當然有燈
[00:20:59.000 --> 00:21:03.000]  那個生活是這樣
[00:21:03.000 --> 00:21:05.000]  你說他有沒有憂慮呢
[00:21:05.000 --> 00:21:07.000]  我沒有問過陳全道有沒有憂慮
[00:21:07.000 --> 00:21:09.000]  但我猜也會有
[00:21:09.000 --> 00:21:11.000]  就是思慮煩擾
[00:21:11.000 --> 00:21:13.000]  如果我們
[00:21:13.000 --> 00:21:15.000]  當然你說香港是這樣的
[00:21:15.000 --> 00:21:17.000]  但我想不是那個環境問題
[00:21:17.000 --> 00:21:19.000]  而是我們的心態問題
[00:21:19.000 --> 00:21:21.000]  我們的心態
[00:21:21.000 --> 00:21:24.000]  會不會專注給主呢
[00:21:24.000 --> 00:21:26.000]  好像瑪利亞這樣
[00:21:26.000 --> 00:21:28.000]  這個是愛主
[00:21:28.000 --> 00:21:30.000]  上個禮拜袁姑娘說了
[00:21:30.000 --> 00:21:31.000]  我跟大家溫習
[00:21:31.000 --> 00:21:33.000]  我不是說這件事
[00:21:33.000 --> 00:21:34.000]  我說另一件事
[00:21:34.000 --> 00:21:35.000]  要承受永生
[00:21:35.000 --> 00:21:37.000]  第二件事要留意的是什麼
[00:21:37.000 --> 00:21:38.000]  愛什麼
[00:21:38.000 --> 00:21:39.000]  愛倫社
[00:21:39.000 --> 00:21:40.000]  大家說
[00:21:40.000 --> 00:21:42.000]  愛倫社
[00:21:42.000 --> 00:21:44.000]  我怕你們不太知道
[00:21:44.000 --> 00:21:48.000]  我希望你們聽完也留下三個字
[00:21:48.000 --> 00:21:49.000]  愛倫社
[00:21:49.000 --> 00:21:51.000]  我知道怎樣愛倫社
[00:21:51.000 --> 00:21:53.000]  耶穌說了另外一個比喻
[00:21:53.000 --> 00:21:56.000]  通常我們叫好撒瑪利亞人的比喻
[00:21:56.000 --> 00:22:00.000]  我們教會
[00:22:00.000 --> 00:22:04.000]  知不知道我們教會現在有四個方向
[00:22:04.000 --> 00:22:06.000]  知不知道
[00:22:06.000 --> 00:22:07.000]  好像不太知道
[00:22:07.000 --> 00:22:08.000]  四個方向
[00:22:08.000 --> 00:22:11.000]  用我們教會的簡稱去說
[00:22:11.000 --> 00:22:13.000]  PGBC
[00:22:13.000 --> 00:22:14.000]  考考大家
[00:22:14.000 --> 00:22:16.000]  P是什麼
[00:22:16.000 --> 00:22:19.000]  我聽到了
[00:22:19.000 --> 00:22:20.000]  Praise
[00:22:20.000 --> 00:22:22.000]  敬拜讚美
[00:22:22.000 --> 00:22:24.000]  G呢
[00:22:24.000 --> 00:22:27.000]  不要這麼吝嗇
[00:22:27.000 --> 00:22:28.000]  告訴我
[00:22:28.000 --> 00:22:30.000]  禱告尋求
[00:22:30.000 --> 00:22:32.000]  B呢
[00:22:32.000 --> 00:22:34.000]  就是祝福社區
[00:22:34.000 --> 00:22:35.000]  C呢
[00:22:35.000 --> 00:22:37.000]  就是關愛倫社
[00:22:37.000 --> 00:22:40.000]  程序表有的
[00:22:40.000 --> 00:22:43.000]  程序表的代圖有的
[00:22:43.000 --> 00:22:45.000]  好撒瑪利亞人的比喻
[00:22:45.000 --> 00:22:47.000]  很多人都很熟悉
[00:22:47.000 --> 00:22:49.000]  因為我們講祝福社區
[00:22:49.000 --> 00:22:50.000]  關愛倫社
[00:22:50.000 --> 00:22:51.000]  但要怎樣呢
[00:22:51.000 --> 00:22:52.000]  不是只有口號
[00:22:52.000 --> 00:22:54.000]  講了兩年三年
[00:22:54.000 --> 00:22:56.000]  如果沒有什麼實際的東西
[00:22:56.000 --> 00:22:58.000]  那個口號流於空洞
[00:22:58.000 --> 00:23:00.000]  是沒有意思的
[00:23:00.000 --> 00:23:01.000]  好撒瑪利亞人的比喻
[00:23:01.000 --> 00:23:03.000]  很多人都很熟悉
[00:23:03.000 --> 00:23:04.000]  有一個人
[00:23:04.000 --> 00:23:05.000]  他在途中被人打劫
[00:23:05.000 --> 00:23:06.000]  打到半死
[00:23:06.000 --> 00:23:07.000]  有祭司經過
[00:23:07.000 --> 00:23:08.000]  沒有理會他
[00:23:08.000 --> 00:23:09.000]  有利民經過
[00:23:09.000 --> 00:23:10.000]  沒有理會他
[00:23:10.000 --> 00:23:13.000]  有一個好撒瑪利亞人
[00:23:13.000 --> 00:23:15.000]  經過就幫他
[00:23:15.000 --> 00:23:17.000]  並且徹底的幫他
[00:23:17.000 --> 00:23:18.000]  我想問問大家
[00:23:18.000 --> 00:23:20.000]  這個比喻的主角是誰
[00:23:24.000 --> 00:23:26.000]  這個比喻的主角是誰
[00:23:26.000 --> 00:23:28.000]  這個比喻當中有幾個人物
[00:23:28.000 --> 00:23:30.000]  有被害的人
[00:23:30.000 --> 00:23:32.000]  有祭司
[00:23:32.000 --> 00:23:33.000]  有利民人
[00:23:33.000 --> 00:23:34.000]  有撒瑪利亞人
[00:23:34.000 --> 00:23:38.000]  杜生說被害的人
[00:23:38.000 --> 00:23:40.000]  有人說撒瑪利亞人
[00:23:40.000 --> 00:23:43.000]  那祭司和利民人應該沒什麼說的
[00:23:43.000 --> 00:23:48.000]  誰覺得主角是撒瑪利亞人請舉手
[00:23:48.000 --> 00:23:53.000]  誰覺得主角是被害的人請舉手
[00:23:55.000 --> 00:23:59.000]  都差不多
[00:23:59.000 --> 00:24:01.000]  有被害的人
[00:24:01.000 --> 00:24:09.000]  當然無論在過往的
[00:24:09.000 --> 00:24:11.000]  《釋經》或《聖經》分段的標題
[00:24:11.000 --> 00:24:13.000]  都給我們的印象
[00:24:13.000 --> 00:24:15.000]  主角就是撒瑪利亞人
[00:24:15.000 --> 00:24:17.000]  因為這個標題是什麼
[00:24:17.000 --> 00:24:19.000]  好撒瑪利亞人的比喻
[00:24:19.000 --> 00:24:21.000]  所以你一定會覺得
[00:24:21.000 --> 00:24:25.000]  這個主角一定是好撒瑪利亞人
[00:24:25.000 --> 00:24:26.000]  但近年的《釋經》
[00:24:26.000 --> 00:24:28.000]  或者用一個更加高尖宏觀的角度
[00:24:28.000 --> 00:24:29.000]  去看這段經文
[00:24:29.000 --> 00:24:31.000]  有另一些的發現
[00:24:31.000 --> 00:24:34.000]  首先說主角
[00:24:34.000 --> 00:24:36.000]  剛才我問你主角
[00:24:36.000 --> 00:24:38.000]  主角應該是被害的人
[00:24:38.000 --> 00:24:41.000]  有兩點可以幫助我們明白
[00:24:41.000 --> 00:24:43.000]  為什麼我這樣說
[00:24:43.000 --> 00:24:44.000]  第一
[00:24:44.000 --> 00:24:46.000]  每當路加說一個比喻的時候
[00:24:46.000 --> 00:24:48.000]  第一個介紹出場的
[00:24:48.000 --> 00:24:49.000]  就會是主角
[00:24:51.000 --> 00:24:53.000]  有其他的比喻
[00:24:53.000 --> 00:24:54.000]  比如浪子的比喻
[00:24:54.000 --> 00:24:55.000]  浪子的比喻和這個一樣
[00:24:55.000 --> 00:24:57.000]  因為很多人覺得浪子的比喻
[00:24:57.000 --> 00:24:59.000]  是小時候的兒子是主角
[00:24:59.000 --> 00:25:01.000]  其實浪子的比喻的主角是誰
[00:25:01.000 --> 00:25:03.000]  和爸爸
[00:25:03.000 --> 00:25:07.000]  浪子的比喻第一個介紹
[00:25:07.000 --> 00:25:09.000]  有一個父親
[00:25:09.000 --> 00:25:11.000]  有兩個兒子
[00:25:11.000 --> 00:25:13.000]  接著如果說不義的官
[00:25:13.000 --> 00:25:15.000]  那個比喻就說
[00:25:15.000 --> 00:25:17.000]  有一個官
[00:25:17.000 --> 00:25:19.000]  在一個城有一個官
[00:25:19.000 --> 00:25:21.000]  如果說財主
[00:25:21.000 --> 00:25:23.000]  有一個財主
[00:25:23.000 --> 00:25:25.000]  通常會說
[00:25:25.000 --> 00:25:27.000]  這裡第一個是說什麼
[00:25:27.000 --> 00:25:29.000]  有一個人從耶路撒冷去耶利哥
[00:25:29.000 --> 00:25:31.000]  被人打得半死
[00:25:31.000 --> 00:25:33.000]  這是第一
[00:25:33.000 --> 00:25:35.000]  就是介紹
[00:25:35.000 --> 00:25:37.000]  主角出場
[00:25:37.000 --> 00:25:39.000]  第二樣大家要留意的問題
[00:25:39.000 --> 00:25:41.000]  就是第36節
[00:25:41.000 --> 00:25:43.000]  36節說
[00:25:43.000 --> 00:25:45.000]  你說你想
[00:25:45.000 --> 00:25:47.000]  這三個人哪一個
[00:25:47.000 --> 00:25:49.000]  是落在強盜手中
[00:25:49.000 --> 00:25:51.000]  的鄰舍
[00:25:51.000 --> 00:25:53.000]  耶穌的問題焦點
[00:25:53.000 --> 00:25:55.000]  是落在強盜手中
[00:25:55.000 --> 00:25:57.000]  的人
[00:25:57.000 --> 00:25:59.000]  耶穌並不是說誰是
[00:25:59.000 --> 00:26:01.000]  撒瑪利亞人的鄰舍
[00:26:01.000 --> 00:26:03.000]  不是這樣說
[00:26:03.000 --> 00:26:05.000]  是落在強盜的人
[00:26:05.000 --> 00:26:07.000]  那個鄰舍
[00:26:07.000 --> 00:26:09.000]  如果用這個角度去詮釋
[00:26:09.000 --> 00:26:11.000]  多一些啟發對我們來說
[00:26:11.000 --> 00:26:13.000]  過往大多數的解釋
[00:26:13.000 --> 00:26:15.000]  和教導都是
[00:26:17.000 --> 00:26:19.000]  這個好撒瑪利亞人的比喻
[00:26:19.000 --> 00:26:21.000]  就是我們要有憐憫的心
[00:26:21.000 --> 00:26:23.000]  我們要有幫助
[00:26:23.000 --> 00:26:25.000]  有需要的人
[00:26:25.000 --> 00:26:27.000]  就好像一個撒瑪利亞人
[00:26:27.000 --> 00:26:29.000]  所以
[00:26:29.000 --> 00:26:31.000]  就連防止自殺的
[00:26:31.000 --> 00:26:33.000]  組織都用了這個比喻
[00:26:33.000 --> 00:26:35.000]  的名字
[00:26:35.000 --> 00:26:37.000]  叫撒瑪利亞防止自殺會
[00:26:37.000 --> 00:26:39.000]  為什麼用撒瑪利亞
[00:26:39.000 --> 00:26:41.000]  就是因為這個比喻
[00:26:41.000 --> 00:26:43.000]  當我們的
[00:26:43.000 --> 00:26:45.000]  詮釋焦點
[00:26:45.000 --> 00:26:47.000]  指向焦點
[00:26:47.000 --> 00:26:49.000]  如果是被害的人
[00:26:49.000 --> 00:26:51.000]  即是由耶路撒冷
[00:26:51.000 --> 00:26:53.000]  去耶利哥途中被打傷的人
[00:26:53.000 --> 00:26:55.000]  我們就再想一想
[00:26:55.000 --> 00:26:57.000]  這個人
[00:26:57.000 --> 00:26:59.000]  在聖經的描述有什麼
[00:26:59.000 --> 00:27:01.000]  特別呢
[00:27:01.000 --> 00:27:03.000]  第30節
[00:27:03.000 --> 00:27:05.000]  有一個人從耶路撒冷下
[00:27:05.000 --> 00:27:07.000]  耶利哥去
[00:27:07.000 --> 00:27:09.000]  落在強盜手中
[00:27:09.000 --> 00:27:11.000]  他無膜去他的衣裳
[00:27:11.000 --> 00:27:13.000]  把他打個半死
[00:27:13.000 --> 00:27:15.000]  就雕下他走了
[00:27:15.000 --> 00:27:17.000]  這裡對這個人的描述
[00:27:17.000 --> 00:27:19.000]  和哪一個人
[00:27:19.000 --> 00:27:21.000]  很相似
[00:27:21.000 --> 00:27:23.000]  或者
[00:27:23.000 --> 00:27:25.000]  突然間空拍一邊
[00:27:25.000 --> 00:27:27.000]  有哪一個人被打到半死
[00:27:27.000 --> 00:27:29.000]  衣服被人剝開撕爛
[00:27:29.000 --> 00:27:31.000]  還是在民事和祭祀
[00:27:31.000 --> 00:27:33.000]  耶穌
[00:27:33.000 --> 00:27:35.000]  耶穌
[00:27:35.000 --> 00:27:37.000]  沒錯耶穌說這個
[00:27:37.000 --> 00:27:39.000]  比喻的時候
[00:27:39.000 --> 00:27:41.000]  是不是要預表
[00:27:41.000 --> 00:27:43.000]  自己將要受害
[00:27:43.000 --> 00:27:45.000]  和民事
[00:27:45.000 --> 00:27:47.000]  和祭司獎棄絕
[00:27:47.000 --> 00:27:49.000]  還有耶穌用這個比喻
[00:27:49.000 --> 00:27:51.000]  告訴
[00:27:51.000 --> 00:27:53.000]  律法師知道
[00:27:53.000 --> 00:27:55.000]  論社究竟是誰
[00:27:55.000 --> 00:27:57.000]  猶太人一直有一個
[00:27:57.000 --> 00:27:59.000]  很強的自我意識
[00:27:59.000 --> 00:28:01.000]  就是說同胞就是我的論社
[00:28:01.000 --> 00:28:03.000]  耶穌就說
[00:28:03.000 --> 00:28:05.000]  這個比喻正正就挑戰
[00:28:05.000 --> 00:28:07.000]  和回應律法師這件事
[00:28:07.000 --> 00:28:09.000]  論社不是
[00:28:09.000 --> 00:28:11.000]  選擇的
[00:28:11.000 --> 00:28:13.000]  不是選擇的
[00:28:13.000 --> 00:28:15.000]  我們也不應該
[00:28:15.000 --> 00:28:17.000]  為論社設下一些界限
[00:28:17.000 --> 00:28:19.000]  這些
[00:28:19.000 --> 00:28:21.000]  可愛的
[00:28:21.000 --> 00:28:23.000]  我
[00:28:23.000 --> 00:28:25.000]  幫得到的
[00:28:25.000 --> 00:28:27.000]  或者我可以的
[00:28:27.000 --> 00:28:29.000]  就是我的論社
[00:28:29.000 --> 00:28:31.000]  什麼人是什麼人不是
[00:28:31.000 --> 00:28:33.000]  因為論社
[00:28:33.000 --> 00:28:35.000]  不是可以選擇的
[00:28:35.000 --> 00:28:37.000]  相反我們要
[00:28:37.000 --> 00:28:39.000]  努力成為別人的論社
[00:28:39.000 --> 00:28:41.000]  你想想那個人
[00:28:41.000 --> 00:28:43.000]  耶穌
[00:28:43.000 --> 00:28:45.000]  受害的人有沒有能力選擇
[00:28:45.000 --> 00:28:47.000]  他沒有
[00:28:47.000 --> 00:28:49.000]  誰來的就是他的論社
[00:28:49.000 --> 00:28:53.000]  在假期裡我都經歷了
[00:28:53.000 --> 00:28:55.000]  很多事情
[00:28:55.000 --> 00:28:57.000]  每當經歷很多事情
[00:28:57.000 --> 00:28:59.000]  我會想主你要我明白些什麼
[00:28:59.000 --> 00:29:01.000]  曾經有一次
[00:29:01.000 --> 00:29:03.000]  就是
[00:29:03.000 --> 00:29:05.000]  是星期日來的
[00:29:05.000 --> 00:29:07.000]  回教會
[00:29:07.000 --> 00:29:09.000]  我岳母就回教會
[00:29:09.000 --> 00:29:11.000]  周末通常都是我岳母回教會
[00:29:11.000 --> 00:29:13.000]  那
[00:29:13.000 --> 00:29:15.000]  姚晉山
[00:29:15.000 --> 00:29:17.000]  有兩個表弟表妹
[00:29:17.000 --> 00:29:19.000]  一起回教會
[00:29:19.000 --> 00:29:21.000]  有大有小
[00:29:21.000 --> 00:29:23.000]  三個像兒童樂園一樣
[00:29:23.000 --> 00:29:25.000]  姚晉山最大
[00:29:25.000 --> 00:29:27.000]  一個三歲一個六歲一個九歲
[00:29:27.000 --> 00:29:29.000]  一起回教會
[00:29:29.000 --> 00:29:31.000]  澳洲的街很闊
[00:29:31.000 --> 00:29:33.000]  沒有香港
[00:29:33.000 --> 00:29:35.000]  我記得去到火車站
[00:29:35.000 --> 00:29:37.000]  要搭電梯
[00:29:37.000 --> 00:29:39.000]  走著走著
[00:29:39.000 --> 00:29:41.000]  星期日上街沒什麼人
[00:29:41.000 --> 00:29:43.000]  走著走著突然有一個
[00:29:43.000 --> 00:29:45.000]  應該是澳洲的女士
[00:29:45.000 --> 00:29:47.000]  大概五十多六十歲
[00:29:47.000 --> 00:29:49.000]  走著走著
[00:29:49.000 --> 00:29:51.000]  走到我身邊
[00:29:51.000 --> 00:29:53.000]  她不知道說什麼
[00:29:53.000 --> 00:29:55.000]  我一開始不太知道她說什麼
[00:29:55.000 --> 00:29:57.000]  你也知道澳洲人很友善
[00:29:57.000 --> 00:29:59.000]  Good morning
[00:29:59.000 --> 00:30:01.000]  你跟她打個招呼
[00:30:01.000 --> 00:30:03.000]  我跟她打個招呼
[00:30:03.000 --> 00:30:05.000]  她不理我
[00:30:05.000 --> 00:30:07.000]  繼續說
[00:30:07.000 --> 00:30:09.000]  後來進了電梯
[00:30:09.000 --> 00:30:11.000]  只有我和她
[00:30:11.000 --> 00:30:13.000]  我聽到她說
[00:30:13.000 --> 00:30:15.000]  類似
[00:30:15.000 --> 00:30:17.000]  她說英文
[00:30:17.000 --> 00:30:19.000]  我中文說給你聽
[00:30:19.000 --> 00:30:21.000]  中國人
[00:30:21.000 --> 00:30:23.000]  澳洲人來澳洲
[00:30:23.000 --> 00:30:25.000]  拿我們的東西
[00:30:25.000 --> 00:30:27.000]  這樣
[00:30:27.000 --> 00:30:29.000]  這樣
[00:30:29.000 --> 00:30:31.000]  這樣
[00:30:31.000 --> 00:30:33.000]  歧視的東西
[00:30:33.000 --> 00:30:35.000]  這樣
[00:30:35.000 --> 00:30:37.000]  很多時候都會有
[00:30:37.000 --> 00:30:39.000]  在外國地方很多時候都會有
[00:30:39.000 --> 00:30:41.000]  這樣
[00:30:41.000 --> 00:30:43.000]  後來有一晚
[00:30:43.000 --> 00:30:45.000]  和一個朋友
[00:30:45.000 --> 00:30:47.000]  都移民過去很久了
[00:30:47.000 --> 00:30:49.000]  聊到有一樣東西
[00:30:49.000 --> 00:30:51.000]  究竟在澳洲這裡會不會有
[00:30:51.000 --> 00:30:53.000]  經常會遇到歧視的東西
[00:30:53.000 --> 00:30:55.000]  這樣
[00:30:55.000 --> 00:30:57.000]  我朋友就說不要理他
[00:30:57.000 --> 00:30:59.000]  這樣
[00:30:59.000 --> 00:31:01.000]  接著她說哪裡沒有歧視的
[00:31:01.000 --> 00:31:03.000]  你香港有沒有
[00:31:03.000 --> 00:31:05.000]  有
[00:31:05.000 --> 00:31:07.000]  你被人歧視還是你歧視別人
[00:31:07.000 --> 00:31:09.000]  大家就笑了
[00:31:09.000 --> 00:31:11.000]  其實我們主角
[00:31:11.000 --> 00:31:13.000]  兩樣都會有
[00:31:13.000 --> 00:31:15.000]  你可能被人歧視
[00:31:15.000 --> 00:31:17.000]  可能三十年前
[00:31:17.000 --> 00:31:19.000]  內地人來
[00:31:19.000 --> 00:31:21.000]  你就會歧視他們
[00:31:21.000 --> 00:31:23.000]  現在反過來
[00:31:23.000 --> 00:31:25.000]  他可能說你什麼什麼
[00:31:25.000 --> 00:31:27.000]  有什麼處女
[00:31:27.000 --> 00:31:29.000]  原來是這樣的
[00:31:29.000 --> 00:31:31.000]  我用這個例子
[00:31:31.000 --> 00:31:33.000]  講論社
[00:31:33.000 --> 00:31:35.000]  有時候我們會覺得
[00:31:35.000 --> 00:31:37.000]  他沒有我那麼好
[00:31:37.000 --> 00:31:39.000]  或者我們會高一點
[00:31:39.000 --> 00:31:41.000]  耶穌用這個
[00:31:41.000 --> 00:31:43.000]  比喻告訴我們
[00:31:43.000 --> 00:31:45.000]  要成為別人的論社
[00:31:45.000 --> 00:31:47.000]  第一你要放下自己一個
[00:31:47.000 --> 00:31:49.000]  很高尚的性別標準
[00:31:49.000 --> 00:31:51.000]  或者宗教的外觀
[00:31:51.000 --> 00:31:53.000]  我們以為自己很好
[00:31:53.000 --> 00:31:55.000]  有救恩 高高在上
[00:31:55.000 --> 00:31:57.000]  很尊貴
[00:31:57.000 --> 00:31:59.000]  以為我們行上教會
[00:31:59.000 --> 00:32:01.000]  好像比別人更優越
[00:32:01.000 --> 00:32:03.000]  不是的 耶穌說我們要放下
[00:32:03.000 --> 00:32:05.000]  這些好像很美麗
[00:32:05.000 --> 00:32:07.000]  很聖見的外衣
[00:32:07.000 --> 00:32:09.000]  宗教的外衣 好像律法師
[00:32:09.000 --> 00:32:11.000]  因為上帝在末世
[00:32:11.000 --> 00:32:13.000]  所建立的群體
[00:32:13.000 --> 00:32:15.000]  不是這樣的
[00:32:15.000 --> 00:32:17.000]  我很記得我神學院有個老師
[00:32:17.000 --> 00:32:19.000]  我經常和第一姐妹講
[00:32:19.000 --> 00:32:21.000]  他說教會
[00:32:21.000 --> 00:32:23.000]  不是聖人的
[00:32:23.000 --> 00:32:25.000]  蠟像館
[00:32:25.000 --> 00:32:27.000]  是病人的醫院
[00:32:27.000 --> 00:32:29.000]  同意嗎
[00:32:29.000 --> 00:32:31.000]  同意吧
[00:32:31.000 --> 00:32:33.000]  但有時候我們做了蠟像
[00:32:33.000 --> 00:32:35.000]  明白嗎
[00:32:35.000 --> 00:32:37.000]  當你想想
[00:32:37.000 --> 00:32:39.000]  如果是病人的醫院
[00:32:39.000 --> 00:32:41.000]  每個人都很慘
[00:32:41.000 --> 00:32:43.000]  我們每個人都很慘
[00:32:43.000 --> 00:32:45.000]  我們都有問題
[00:32:45.000 --> 00:32:47.000]  但我們期望什麼
[00:32:47.000 --> 00:32:49.000]  期望每個人都沒有問題
[00:32:49.000 --> 00:32:51.000]  一有問題你就會
[00:32:51.000 --> 00:32:53.000]  嘩 怎麼搞的
[00:32:53.000 --> 00:32:55.000]  明白嗎
[00:32:55.000 --> 00:32:57.000]  原來我們很多時候
[00:32:57.000 --> 00:32:59.000]  都好像律法師一樣
[00:32:59.000 --> 00:33:01.000]  我們想想
[00:33:01.000 --> 00:33:03.000]  我們怎樣去做一個好的論社
[00:33:03.000 --> 00:33:07.000]  承受永生
[00:33:07.000 --> 00:33:09.000]  要愛主 要愛論社
[00:33:09.000 --> 00:33:11.000]  聽見就去行
[00:33:11.000 --> 00:33:13.000]  我們知道大家主日學
[00:33:13.000 --> 00:33:15.000]  上亞國書
[00:33:15.000 --> 00:33:17.000]  有沒有人背了金句
[00:33:17.000 --> 00:33:19.000]  行道
[00:33:19.000 --> 00:33:21.000]  不要單單聽道
[00:33:21.000 --> 00:33:23.000]  跟著呢
[00:33:23.000 --> 00:33:25.000]  自己欺恐自己
[00:33:25.000 --> 00:33:27.000]  聽完就誇啦啦
[00:33:27.000 --> 00:33:29.000]  出到去就
[00:33:29.000 --> 00:33:31.000]  沒了
[00:33:31.000 --> 00:33:37.000]  我們很多時候都以為
[00:33:37.000 --> 00:33:39.000]  側側薄
[00:33:39.000 --> 00:33:41.000]  就不多覺
[00:33:41.000 --> 00:33:43.000]  在屬靈生命當中得過且過
[00:33:43.000 --> 00:33:45.000]  就算
[00:33:45.000 --> 00:33:47.000]  靠運氣就可以過關
[00:33:47.000 --> 00:33:49.000]  不是這樣的
[00:33:49.000 --> 00:33:51.000]  講多一件例子
[00:33:51.000 --> 00:33:53.000]  在旅途當中
[00:33:53.000 --> 00:33:59.000]  經常在電影或電視劇
[00:33:59.000 --> 00:34:01.000]  有人坐飛機
[00:34:01.000 --> 00:34:03.000]  在飛機裡面
[00:34:03.000 --> 00:34:05.000]  不知道有沒有醫生
[00:34:05.000 --> 00:34:07.000]  不知為何
[00:34:07.000 --> 00:34:09.000]  又會有
[00:34:09.000 --> 00:34:11.000]  這次真的有
[00:34:11.000 --> 00:34:13.000]  這次我在澳洲
[00:34:13.000 --> 00:34:15.000]  坐回來的飛機滿了
[00:34:15.000 --> 00:34:17.000]  幾百人
[00:34:17.000 --> 00:34:19.000]  飛了九個小時
[00:34:19.000 --> 00:34:21.000]  飛了兩三個小時
[00:34:21.000 --> 00:34:23.000]  突然機長就在村裡
[00:34:23.000 --> 00:34:25.000]  在我們乘客當中
[00:34:25.000 --> 00:34:27.000]  不知道有沒有醫生
[00:34:27.000 --> 00:34:29.000]  我前兩行就有個男人
[00:34:29.000 --> 00:34:31.000]  舉手
[00:34:31.000 --> 00:34:33.000]  有個醫生
[00:34:33.000 --> 00:34:35.000]  空中小姐就不知道打了去哪裡
[00:34:35.000 --> 00:34:39.000]  我想隔了
[00:34:39.000 --> 00:34:41.000]  十五分鐘左右
[00:34:41.000 --> 00:34:43.000]  突然有一隊人
[00:34:43.000 --> 00:34:45.000]  走到前面
