
[00:00:00.000 --> 00:00:04.360]  多謝敬拜隊帶領我們剛才的詩歌
[00:23:04.120 --> 00:23:06.120]  各位
[00:23:06.120 --> 00:23:08.120]  祂不是多瞎
[00:23:08.120 --> 00:23:10.520]  祂是另外一個多瞎
[00:23:10.520 --> 00:23:13.920]  但在祂人生裏
[00:23:13.920 --> 00:23:15.920]  祂是半推半就
[00:23:15.920 --> 00:23:18.520]  祂才開報來教會
[00:23:18.520 --> 00:23:21.120]  但是人生的經歷
[00:23:21.120 --> 00:23:25.120]  令祂有機會遇見耶穌
[00:23:25.120 --> 00:23:28.320]  你會不會是那個呢?
[00:23:28.320 --> 00:23:31.520]  當多瞎經歷到耶穌基督
[00:23:31.520 --> 00:23:34.320]  叫祂看祂釘人的手
[00:23:34.320 --> 00:23:36.320]  切穿他的肋旁
[00:23:36.320 --> 00:23:39.720]  聖經沒有交代
[00:23:39.720 --> 00:23:42.520]  究竟多瞎最後有沒有用他的手
[00:23:42.520 --> 00:23:43.920]  真的探過
[00:23:43.920 --> 00:23:45.720]  然後他才講出
[00:23:45.720 --> 00:23:48.320]  我的主,我的神
[00:23:48.320 --> 00:23:50.920]  有很多《釋經》的學者說
[00:23:50.920 --> 00:23:53.520]  未必他已經需要
[00:23:53.520 --> 00:23:55.520]  因為他見到耶穌基督
[00:23:55.520 --> 00:23:57.720]  已經活現在他面前
[00:23:57.720 --> 00:24:00.120]  而且耶穌基督可以回應他
[00:24:00.120 --> 00:24:01.520]  當時耶穌不在場
[00:24:01.520 --> 00:24:02.920]  他提出的問題
[00:24:02.920 --> 00:24:04.320]  如果我摸不到他
[00:24:04.320 --> 00:24:06.320]  我不能夠探入他的肋旁
[00:24:06.320 --> 00:24:07.920]  我一定不信
[00:24:07.920 --> 00:24:12.720]  耶穌說「不要疑惑,總要信」
[00:24:12.720 --> 00:24:14.120]  我總不信
[00:24:14.120 --> 00:24:19.520]  耶穌說「總要信」
[00:24:19.520 --> 00:24:22.920]  各位,多瞎的意思是
[00:24:22.920 --> 00:24:26.920]  主啊,我現在以祢為我多瞎的主
[00:24:26.920 --> 00:24:30.120]  我現在以祢成為我多瞎的神
[00:24:30.120 --> 00:24:33.920]  我願以一生跟從
[00:24:33.920 --> 00:24:41.920]  多瞎如今成為一個真真正正的教徒
[00:24:41.920 --> 00:24:45.320]  一位跟隨耶穌基督的保羅
[00:24:45.320 --> 00:24:50.520]  他曾經在哥林多前書十五章這樣說
[00:24:50.520 --> 00:24:53.920]  他說如果基督耶穌沒有復活
[00:24:53.920 --> 00:24:57.120]  那麼我們所傳的就是謊言
[00:24:57.120 --> 00:24:59.720]  若然基督耶穌沒有復活
[00:24:59.720 --> 00:25:03.320]  那麼你仍然活在罪中
[00:25:03.320 --> 00:25:07.520]  若靠基督,只待今生有子亡
[00:25:07.520 --> 00:25:14.720]  我想我們每一個人都比其他人更可憐
[00:25:14.720 --> 00:25:19.520]  各位,當我們思想到耶穌基督的復活的時候
[00:25:19.520 --> 00:25:27.520]  我們不妨思想這個門徒
[00:25:27.520 --> 00:25:32.120]  當門徒在當中認識耶穌
[00:25:32.120 --> 00:25:34.120]  這個多瞎
[00:25:34.120 --> 00:25:40.120]  他從懷疑到相信到確信
[00:25:40.120 --> 00:25:44.320]  帶來給你和我一個很大的提醒
[00:25:44.320 --> 00:25:46.120]  甚至我會說
[00:25:46.120 --> 00:25:49.520]  很多時候我們成為基督徒之後
[00:25:49.520 --> 00:25:53.720]  我們對耶穌基督那種信心只是留於頭腦
[00:25:53.720 --> 00:26:00.120]  但未真正的經歷到耶穌基督的愛的改變
[00:26:00.120 --> 00:26:03.520]  我見到那位的肢體
[00:26:03.520 --> 00:26:06.320]  他以前會覺得聽基督教
[00:26:06.320 --> 00:26:09.120]  聽信經的道理
[00:26:09.120 --> 00:26:10.720]  他都聽過
[00:26:10.720 --> 00:26:13.520]  但當他自從信了耶穌之後
[00:26:13.520 --> 00:26:16.920]  他生命經歷了很大很大的改變
[00:26:16.920 --> 00:26:19.120]  他願意完成很多的栽培
[00:26:19.120 --> 00:26:21.320]  甚至他今天告訴我
[00:26:21.320 --> 00:26:23.720]  他想受浸加教會
[00:26:23.720 --> 00:26:29.720]  因為他要見證這個復活的主
[00:26:29.720 --> 00:26:32.720]  不知道當你聽完
[00:26:32.720 --> 00:26:36.120]  你的信仰會不會加深一層
[00:26:36.120 --> 00:26:38.720]  信仰不在於很多的知識
[00:26:38.720 --> 00:26:42.120]  信仰在乎的就是當你求告他
[00:26:42.120 --> 00:26:43.720]  他回應你
[00:26:43.720 --> 00:26:45.520]  當你尋求他
[00:26:45.520 --> 00:26:48.320]  門就打開
[00:26:48.320 --> 00:26:50.720]  元神幫助我們
[00:26:50.720 --> 00:26:52.120]  聖經說
[00:26:52.120 --> 00:26:54.120]  耶穌基督的復活
[00:26:54.120 --> 00:26:56.720]  帶來我們生命的盼望
[00:26:56.720 --> 00:26:58.920]  是勝過罪惡
[00:26:58.920 --> 00:27:02.120]  我們面向今日細菌的世界
[00:27:02.120 --> 00:27:03.720]  我們就知道原來聖經說
[00:27:03.720 --> 00:27:06.320]  罪就好像一種細菌一樣
[00:27:06.320 --> 00:27:07.720]  侵蝕我們的生命
[00:27:07.720 --> 00:27:11.120]  不單止侵蝕這個世界
[00:27:11.120 --> 00:27:15.120]  讓我們回歸到上帝
[00:27:15.120 --> 00:27:16.720]  如果你願意
[00:27:16.720 --> 00:27:18.920]  你都可以接受
[00:27:18.920 --> 00:27:23.920]  和經歷這位復活大能的主
[00:27:23.920 --> 00:27:26.320]  與我們一起有一個祈禱
[00:27:26.320 --> 00:27:29.720]  盼望這個祈禱將我們的生命再一次
[00:27:29.720 --> 00:27:31.720]  特別當中
[00:27:31.720 --> 00:27:35.520]  你在鏡頭面前聽了這些訊息
[00:27:35.520 --> 00:27:39.520]  你會感受到心裏有感動
[00:27:39.520 --> 00:27:41.720]  很想學多瑪說
[00:27:41.720 --> 00:27:43.720]  我的主,我的神
[00:27:43.720 --> 00:27:46.120]  你可以接受主耶穌基督
[00:27:46.120 --> 00:27:48.520]  所以我們一起禱告的時候
[00:27:48.520 --> 00:27:50.520]  我會帶領大家有一個
[00:27:50.520 --> 00:27:53.320]  可以接受耶穌基督的禱告
[00:27:53.320 --> 00:27:54.920]  如果你在鏡頭邊
[00:27:54.920 --> 00:27:57.520]  你願意跟從的
[00:27:57.520 --> 00:27:59.120]  你可以跟著我禱告
[00:27:59.120 --> 00:28:00.520]  我說一句
[00:28:00.520 --> 00:28:03.120]  停下來你心裏面說一句
[00:28:03.120 --> 00:28:05.920]  我會帶領你接受主耶穌
[00:28:05.920 --> 00:28:07.920]  成為你的救主
[00:28:07.920 --> 00:28:08.920]  一生一世的
[00:28:08.920 --> 00:28:10.320]  你願意跟從祂
[00:28:10.320 --> 00:28:15.320]  讓我們一起低頭的禱告
[00:28:15.320 --> 00:28:19.920]  親愛的神啊
[00:28:19.920 --> 00:28:23.520]  如今我聽了道
[00:28:23.520 --> 00:28:27.320]  我願意認識你
[00:28:27.320 --> 00:28:33.920]  我知道你為我死在十字架上
[00:28:33.920 --> 00:28:37.520]  求主幫助我
[00:28:37.520 --> 00:28:41.920]  認識你這位的救主
[00:28:41.920 --> 00:28:46.920]  也知道你是我生命的主
[00:28:46.920 --> 00:28:51.720]  感謝你赦免我的罪
[00:28:51.720 --> 00:28:56.120]  求你管理我的一生
[00:28:56.120 --> 00:29:01.320]  使我成為你所喜悅的人
[00:29:01.320 --> 00:29:06.320]  奉主耶穌基督名求
[00:29:06.320 --> 00:29:08.320]  阿門
