
[00:00:00.000 --> 00:00:03.800]  我很多時候都會看History Channel那些東西的
[00:12:09.680 --> 00:12:10.600]  好像保羅所說的
[00:12:10.600 --> 00:12:13.160]  聖靈和神大能的明證
[00:12:13.160 --> 00:12:14.840]  爲什麼要這麼做
[00:12:14.840 --> 00:12:16.760]  因爲就是讓人明白一件事
[00:12:16.760 --> 00:12:19.360]  我們在這裏不只是講耶穌
[00:12:19.360 --> 00:12:19.720]  你明白嗎
[00:12:19.720 --> 00:12:22.160]  香港人的講耶穌充滿文化背景
[00:12:22.160 --> 00:12:24.000]  就是又悶又嗆
[00:12:24.000 --> 00:12:25.280]  整天都是那些東西
[00:12:25.280 --> 00:12:28.160]  還要是一天到晚說我有罪
[00:12:28.160 --> 00:12:29.160]  那種煩厭
[00:12:29.160 --> 00:12:31.120]  我不是說我們煩厭
[00:12:31.120 --> 00:12:33.280]  是我們被描述的那種煩厭
[00:12:33.280 --> 00:12:35.600]  有時你或者我有些朋友
[00:12:35.600 --> 00:12:36.480]  初相識
[00:12:36.480 --> 00:12:38.040]  我都要很有勇氣告訴你
[00:12:38.040 --> 00:12:39.400]  我是基督徒的
[00:12:39.400 --> 00:12:40.880]  因爲整個的氣氛裏面
[00:12:40.880 --> 00:12:43.080]  讓我們感受
[00:12:43.080 --> 00:12:43.680]  但另一件事
[00:12:43.680 --> 00:12:44.760]  更重要的就是
[00:12:44.760 --> 00:12:48.200]  因着我們相信聖經所記載的作爲
[00:12:48.200 --> 00:12:52.000]  我們知道我們不是不停地講耶穌
[00:12:52.000 --> 00:12:54.680]  我們是在講神如何即時
[00:12:54.680 --> 00:12:56.160]  在我們羣體裏面
[00:12:56.160 --> 00:12:57.320]  可以做到事
[00:12:57.320 --> 00:13:00.560]  我們在講神如何在個別頂尖的生命裏面
[00:13:00.560 --> 00:13:02.000]  不用進入教會
[00:13:02.000 --> 00:13:02.720]  進入教會之後
[00:13:02.720 --> 00:13:03.800]  回到世界
[00:13:03.800 --> 00:13:05.680]  他如何經歷上帝
[00:13:05.680 --> 00:13:06.720]  這些是什麼
[00:13:06.720 --> 00:13:08.040]  就是保羅所說的
[00:13:08.040 --> 00:13:11.600]  聖靈同神大能的明證
[00:13:11.600 --> 00:13:13.800]  所以如果真的講宗派的特色
[00:13:13.800 --> 00:13:15.760]  有些東西在我們的運作裏面
[00:13:15.760 --> 00:13:18.760]  是真的和有些教會會不同的
[00:13:18.760 --> 00:13:19.840]  會不同的
[00:13:19.840 --> 00:13:20.480]  固然你會發現
[00:13:20.480 --> 00:13:21.360]  咦 牧師在走下來
[00:13:21.360 --> 00:13:22.400]  是呀 不好意思
[00:13:22.400 --> 00:13:25.320]  我們對於講壇的位置
[00:13:25.320 --> 00:13:27.160]  是相對地可以移動的
[00:13:27.160 --> 00:13:28.080]  有些宗派不是的
[00:13:28.080 --> 00:13:29.480]  講壇一定是兩邊的
[00:13:29.480 --> 00:13:30.880]  不準放在中間的
[00:13:30.880 --> 00:13:32.200]  當然有他的神學觀念的
[00:13:32.200 --> 00:13:33.400]  我們不會挑戰他們的
[00:13:33.400 --> 00:13:33.680]  OK
[00:13:33.680 --> 00:13:37.320]  因爲我們是尊重他們在神面前的領受
[00:13:37.320 --> 00:13:38.360]  但是對於我們來說
[00:13:38.360 --> 00:13:39.760]  我們不是禮儀教會
[00:13:39.760 --> 00:13:40.680]  我們不是禮儀教會
[00:13:40.680 --> 00:13:43.320]  我們是自由教會
[00:13:43.320 --> 00:13:45.360]  自由教會不是思想自由
[00:13:45.360 --> 00:13:47.720]  就是我們不穿制服的
[00:13:47.720 --> 00:13:49.520]  當然我們會裝作穿着
[00:13:49.520 --> 00:13:51.880]  我們知道大家不同宗派裏面
[00:13:51.880 --> 00:13:52.760]  有那個特色
[00:13:52.760 --> 00:13:54.520]  而我們還有一個特色就是
[00:13:54.520 --> 00:13:56.480]  我們因着相信
[00:13:56.480 --> 00:13:58.400]  就正如在保羅時代
[00:13:58.400 --> 00:14:00.000]  其實每一次聚會里面
[00:14:00.000 --> 00:14:01.800]  聖靈都有作爲的
[00:14:01.800 --> 00:14:03.240]  你繼續看那些傳說
[00:14:03.240 --> 00:14:04.360]  他一直在講
[00:14:04.360 --> 00:14:05.920]  在聚會里面有禱告的方言
[00:14:05.920 --> 00:14:07.800]  有恩賜的運用各種東西
[00:14:07.800 --> 00:14:10.160]  我們是要給那些東西有空間
[00:14:10.160 --> 00:14:11.720]  我們不是要逼那些東西出現
[00:14:11.720 --> 00:14:12.920]  請留意
[00:14:12.920 --> 00:14:14.840]  你不要逼那些東西出現
[00:14:14.840 --> 00:14:18.600]  我們是要讓上帝的作爲有空間
[00:14:18.600 --> 00:14:20.000]  神按着你的心意
[00:14:20.000 --> 00:14:22.960]  要做的就做吧
[00:14:22.960 --> 00:14:25.000]  我們是在給空間
[00:14:25.000 --> 00:14:26.480]  方便聖靈
[00:14:26.480 --> 00:14:29.080]  甚至說是信服於聖靈的帶領
[00:14:29.080 --> 00:14:30.240]  於是有時候在聚會里面
[00:14:30.240 --> 00:14:33.800]  你會看到禱告的時候
[00:14:33.800 --> 00:14:37.480]  有些不是在程序安排的
[00:14:37.480 --> 00:14:38.200]  就很簡單
[00:14:38.200 --> 00:14:40.120]  剛剛說了祖堂
[00:14:40.120 --> 00:14:41.280]  在祖堂剛剛結束的時候
[00:14:41.280 --> 00:14:43.560]  我就又服侍禱告
[00:14:43.560 --> 00:14:45.000]  也不是特別的服侍禱告
[00:14:45.000 --> 00:14:46.040]  叫大家一起敬拜
[00:14:46.040 --> 00:14:47.720]  我們禱告
[00:14:47.720 --> 00:14:49.160]  那我一禱告
[00:14:49.160 --> 00:14:52.800]  腦海裏面出了個意念
[00:14:52.800 --> 00:14:54.760]  就是媽咪
[00:14:54.760 --> 00:14:55.440]  嘀一聲
[00:14:55.440 --> 00:14:56.000]  咦不是啊
[00:14:56.000 --> 00:14:58.760]  我上個禮拜和媽咪喫飯了
[00:14:58.760 --> 00:14:59.880]  我媽咪這一刻都挺好的
[00:14:59.880 --> 00:15:02.320]  我知道她和我爸爸去旅行
[00:15:02.320 --> 00:15:03.640]  不是我的事
[00:15:03.640 --> 00:15:04.640]  應該是人的事
[00:15:04.640 --> 00:15:05.560]  我再禱告
[00:15:05.560 --> 00:15:06.600]  上帝
[00:15:06.600 --> 00:15:08.320]  媽咪這是什麼呢
[00:15:08.320 --> 00:15:09.840]  我的意念就是
[00:15:09.840 --> 00:15:11.560]  在這裏當中有些人
[00:15:11.560 --> 00:15:13.480]  和媽咪的關係
[00:15:13.480 --> 00:15:14.800]  是需要多走一步的
[00:15:14.800 --> 00:15:15.840]  有些不開心的東西
[00:15:15.840 --> 00:15:17.480]  鬧過架的東西
[00:15:17.480 --> 00:15:20.440]  於是我就開聲了
[00:15:20.440 --> 00:15:21.960]  大約將剛剛的東西說回來
[00:15:21.960 --> 00:15:22.960]  在座當中
[00:15:22.960 --> 00:15:25.360]  有人在我禱告裏面感動
[00:15:25.360 --> 00:15:29.400]  覺得你和媽咪的關係是要處理的
[00:15:29.400 --> 00:15:30.280]  有些東西很奇怪的
[00:15:30.280 --> 00:15:32.000]  說完之後
[00:15:32.000 --> 00:15:34.440]  我立刻見到有人在哭
[00:15:34.440 --> 00:15:36.360]  我再膽粗粗的說一句
[00:15:36.360 --> 00:15:38.000]  我不是靠他哭來做事的
[00:15:38.000 --> 00:15:40.200]  不過我相信應該是這樣的
[00:15:40.200 --> 00:15:41.560]  如果是的話
[00:15:41.560 --> 00:15:42.960]  你在神面前舉一隻手
[00:15:42.960 --> 00:15:43.960]  因爲上帝
[00:15:43.960 --> 00:15:45.320]  直說我想告訴你
[00:15:45.320 --> 00:15:47.560]  他是在聽你的呼求的
[00:15:47.560 --> 00:15:50.280]  接着有三里幾位立刻舉手
[00:15:50.280 --> 00:15:52.240]  當然包括剛纔哭的那個
[00:15:52.240 --> 00:15:54.080]  接着我爲他禱告
[00:15:54.080 --> 00:15:55.840]  穆斯林說這些是什麼
[00:15:55.840 --> 00:15:57.880]  在不認識的人留言
[00:15:57.880 --> 00:15:59.080]  爲什麼要舉這個例子呢
[00:15:59.080 --> 00:16:00.520]  比我準備的例子更好
[00:16:00.520 --> 00:16:02.120]  就像剛纔保羅在後面說
[00:16:02.120 --> 00:16:04.320]  對於不認識的人覺得這些是愚蠢的
[00:16:04.320 --> 00:16:06.320]  不熟悉的人是不明白熟悉的事情
[00:16:06.320 --> 00:16:07.840]  但是你們熟悉的人就知道
[00:16:07.840 --> 00:16:09.080]  這些是恩賜的運用
[00:16:09.080 --> 00:16:11.040]  就是什麼言語
[00:16:11.040 --> 00:16:12.600]  知識的言語
[00:16:12.600 --> 00:16:15.320]  我不會知道誰和媽咪吵架
[00:16:15.320 --> 00:16:17.640]  當然不是每個人都會和媽咪吵架
[00:16:17.640 --> 00:16:19.240]  這句話是沒有意思的
[00:16:19.240 --> 00:16:20.000]  OK 行不行
[00:16:20.000 --> 00:16:23.480]  如果是說最近這幾天
[00:16:23.480 --> 00:16:25.040]  我不會知道是誰的
[00:16:25.040 --> 00:16:25.920]  OK 行不行
[00:16:25.920 --> 00:16:26.840]  但是在禱告裏面
[00:16:26.840 --> 00:16:28.160]  神讓我願意來到我裏面
[00:16:28.160 --> 00:16:30.000]  於是我也出來
[00:16:30.000 --> 00:16:30.960]  這是什麼恩賜運用
[00:16:30.960 --> 00:16:32.680]  我給上帝空間
[00:16:32.680 --> 00:16:35.160]  不知道的人以爲有法力
[00:16:35.160 --> 00:16:36.880]  沒有 牧師沒有法力
[00:16:36.880 --> 00:16:38.320]  我記得前兩年
[00:16:38.320 --> 00:16:39.000]  你們也知道
[00:16:39.000 --> 00:16:41.480]  有人打電話來問王若向牧師聚會
[00:16:41.480 --> 00:16:44.560]  喂 你教會的牧師是否會醫病
[00:16:44.560 --> 00:16:46.360]  牧師沒有一個會醫病
[00:16:46.360 --> 00:16:47.440]  醫病的是上帝
[00:16:47.440 --> 00:16:48.560]  但是不認識的人就怎樣
[00:16:48.560 --> 00:16:49.920]  他不明白這件事
[00:16:49.920 --> 00:16:51.160]  他就在誤解
[00:16:51.160 --> 00:16:53.040]  就正如保羅在後面說
[00:16:53.040 --> 00:16:55.200]  熟悉的人就會明白熟悉的事情
[00:16:55.200 --> 00:16:59.760]  整件事不是要操作某些神怪的東西
[00:16:59.760 --> 00:17:00.360]  甚至是假的東西
[00:17:00.360 --> 00:17:01.160]  不是
[00:17:01.160 --> 00:17:02.720]  只是我們在禱告裏面
[00:17:02.720 --> 00:17:05.200]  我相信神如果你要爲你的百姓
[00:17:05.200 --> 00:17:06.000]  爲你的子民
[00:17:06.000 --> 00:17:07.680]  甚至是未認識神的人
[00:17:07.680 --> 00:17:09.280]  你要讓他知道
[00:17:09.280 --> 00:17:10.920]  不只是講道理
[00:17:10.920 --> 00:17:11.720]  高言大事
[00:17:11.720 --> 00:17:12.440]  剛纔說的
[00:17:12.440 --> 00:17:14.400]  甚至是我們講耶穌
[00:17:14.400 --> 00:17:17.080]  但是你讓我們不要只是聽到這些東西
[00:17:17.080 --> 00:17:18.920]  而是真的在我們的生命裏面發現
[00:17:18.920 --> 00:17:20.800]  你是活的
[00:17:20.800 --> 00:17:22.240]  我相信耶穌
[00:17:22.240 --> 00:17:26.720]  昔在、今在、永在、全能、仍然活的神的時間
[00:17:26.720 --> 00:17:28.040]  爲什麼耶穌昔日能夠做的事情
[00:17:28.040 --> 00:17:29.880]  今天不可以呢
[00:17:29.880 --> 00:17:30.360]  不通的嘛
[00:17:30.360 --> 00:17:31.400]  你明不明白
[00:17:31.400 --> 00:17:32.160]  如果昔日耶穌能做的事情
[00:17:32.160 --> 00:17:32.800]  你說是可以的
[00:17:32.800 --> 00:17:34.320]  祂現在不做了
[00:17:34.320 --> 00:17:35.480]  那我就好奇了
[00:17:35.480 --> 00:17:37.080]  我相信什麼
[00:17:37.080 --> 00:17:40.080]  這是很需要小心的一件事
[00:17:40.080 --> 00:17:41.600]  我記得一個人講過的例子
[00:17:41.600 --> 00:17:43.880]  我記得當年我還在教書
[00:17:43.880 --> 00:17:45.440]  當年我還在教書
[00:17:45.440 --> 00:17:47.960]  有一年南美的一個神醫報道家
[00:17:47.960 --> 00:17:52.560]  應該叫做石語樂
[00:17:52.560 --> 00:17:54.080]  Denny 我去過他聚會
[00:17:54.080 --> 00:17:56.800]  那時候他來是很罕有的
[00:17:56.800 --> 00:17:57.920]  那時候是很早的
[00:17:57.920 --> 00:17:59.280]  他來的時候
[00:17:59.280 --> 00:18:02.800]  就是在報紙頭版賣告白的
[00:18:02.800 --> 00:18:04.040]  有個slogan的
[00:18:04.040 --> 00:18:06.800]  今天神仍然依旨
[00:18:06.800 --> 00:18:08.320]  我記得當時我教書的時候
[00:18:08.320 --> 00:18:09.400]  就在lunch time
[00:18:09.400 --> 00:18:10.760]  打了一份明報
[00:18:10.760 --> 00:18:12.280]  我有個同事
[00:18:12.280 --> 00:18:13.160]  一看
[00:18:13.160 --> 00:18:14.640]  哇 有沒有搞錯啊
[00:18:14.640 --> 00:18:16.600]  講這些東西
[00:18:16.600 --> 00:18:17.600]  講這些東西
[00:18:17.600 --> 00:18:19.320]  原來那時候就有了
[00:18:19.320 --> 00:18:20.880]  但是那個人
[00:18:20.880 --> 00:18:23.440]  其實是某教會的執事
[00:18:23.440 --> 00:18:25.520]  我當時更加年輕
[00:18:25.520 --> 00:18:26.360]  你明白嗎
[00:18:26.360 --> 00:18:28.840]  我就很沒禮貌地問
[00:18:28.840 --> 00:18:30.400]  難道你的神
[00:18:30.400 --> 00:18:30.880]  我真的講過
[00:18:30.880 --> 00:18:33.440]  你的神死了嗎現在
[00:18:33.440 --> 00:18:34.280]  他想了想
[00:18:34.280 --> 00:18:35.440]  知道不可以反罵我
[00:18:35.440 --> 00:18:36.680]  你明白嗎
[00:18:36.680 --> 00:18:38.320]  因爲這樣反罵就很容易有很多
[00:18:38.320 --> 00:18:40.400]  講不通的地方
[00:18:40.400 --> 00:18:41.080]  以前很無緣的
[00:18:41.080 --> 00:18:41.760]  拿着飯盒
[00:18:41.760 --> 00:18:45.640]  拿起就回到位置去喫飯
[00:18:45.640 --> 00:18:47.200]  那時候我還不是宗教主
[00:18:47.200 --> 00:18:51.400]  我年紀比他還年輕
[00:18:51.400 --> 00:18:52.920]  講這個例子是什麼呢
[00:18:52.920 --> 00:18:53.840]  就是講一件事
[00:18:53.840 --> 00:18:56.200]  我們相信的上帝
[00:18:56.200 --> 00:18:58.080]  既然是一個創造脈絡的人
[00:18:58.080 --> 00:19:01.480]  正在超越自然的時候
[00:19:01.480 --> 00:19:04.000]  我們爲什麼不是按着聖經
[00:19:04.000 --> 00:19:07.000]  讓上帝有足夠的空間
[00:19:07.000 --> 00:19:08.440]  去服侍我們呢
[00:19:08.440 --> 00:19:10.840]  正如保羅引返以才的書
[00:19:10.840 --> 00:19:12.440]  神爲他所愛的人
[00:19:12.440 --> 00:19:13.920]  預備的是什麼
[00:19:13.920 --> 00:19:15.200]  眼未曾見
[00:19:15.200 --> 00:19:16.200]  耳未曾聽
[00:19:16.200 --> 00:19:18.760]  心未曾想過
[00:19:18.760 --> 00:19:19.880]  這個是什麼
[00:19:19.880 --> 00:19:20.760]  這個就是
[00:19:20.760 --> 00:19:23.000]  當天是講聖靈的來到
[00:19:23.000 --> 00:19:24.040]  聖靈的工作
[00:19:24.040 --> 00:19:25.400]  而因着聖靈的工作
[00:19:25.400 --> 00:19:27.960]  是可以繼續更新的緣故
[00:19:27.960 --> 00:19:30.120]  在過去一百年裏面
[00:19:30.120 --> 00:19:31.480]  陳哲偉
[00:19:31.480 --> 00:19:32.720]  或者五旬節派
[00:19:32.720 --> 00:19:33.920]  應該講五旬節派多一點
[00:19:33.920 --> 00:19:36.080]  我們不要只看到自己中派
[00:19:36.080 --> 00:19:38.720]  就一直按着這個信念
[00:19:38.720 --> 00:19:40.120]  在發展
[00:19:40.120 --> 00:19:42.280]  如果你有興趣對教會歷史有研究
[00:19:42.280 --> 00:19:43.240]  你會知道
[00:19:43.240 --> 00:19:44.040]  過去的一百年
[00:19:44.040 --> 00:19:45.080]  五旬節派
[00:19:45.080 --> 00:19:47.600]  是增長最快的羣體
[00:19:47.600 --> 00:19:49.640]  也是最大的羣體
[00:19:49.640 --> 00:19:52.680]  在全地球的基督教羣體裏面
[00:19:52.680 --> 00:19:54.040]  不同派對裏面
[00:19:54.040 --> 00:19:57.000]  五旬節派是最大的一個羣體
[00:19:57.000 --> 00:19:58.600]  不是因爲人多所以很厲害
[00:19:58.600 --> 00:19:59.320]  不是
[00:19:59.320 --> 00:20:00.160]  而是
[00:20:00.160 --> 00:20:01.320]  神的工作
[00:20:01.320 --> 00:20:02.680]  當人打開
[00:20:02.680 --> 00:20:05.640]  神就是讓我們更新和改變
[00:20:05.640 --> 00:20:06.600]  領事們
[00:20:06.600 --> 00:20:07.440]  我們
[00:20:07.440 --> 00:20:09.760]  我們是重視知識智慧
[00:20:09.760 --> 00:20:12.840]  但我們不可以單有高言大字
[00:20:12.840 --> 00:20:14.640]  神的作爲是重要的
[00:20:14.640 --> 00:20:17.040]  你是否開放給祂
[00:20:17.040 --> 00:20:20.560]  讓聖靈在你裏面經歷祂大能的明證呢
[00:20:20.560 --> 00:20:22.320]  這個時候我們也吸引聖經
[00:20:22.320 --> 00:20:23.160]  開場一起起來
[00:20:23.160 --> 00:20:23.960]  我們有些時間去祈禱
