
[00:00:00.000 --> 00:00:04.680]  有人說人生是一連串的選擇
[00:17:59.240 --> 00:18:00.240]  我要解釋學習這個詞
[00:18:00.240 --> 00:18:02.240]  是代表以色列人
[00:18:02.240 --> 00:18:04.240]  怎樣看神帶領他們
[00:18:04.240 --> 00:18:06.240]  這個學習
[00:18:06.240 --> 00:18:08.240]  其實用猶太人的文化
[00:18:08.240 --> 00:18:09.240]  文化
[00:18:09.240 --> 00:18:12.240]  這個習俗來看
[00:18:12.240 --> 00:18:13.240]  其實是說
[00:18:13.240 --> 00:18:16.240]  猶太人學習一些技能的時候
[00:18:16.240 --> 00:18:20.240]  他用一種不斷重複的方法
[00:18:20.240 --> 00:18:23.240]  這個可能我們中國人會明白一點
[00:18:23.240 --> 00:18:25.240]  等於我們可能寫過毛筆字
[00:18:25.240 --> 00:18:28.240]  大家有沒有學過毛筆字
[00:18:28.240 --> 00:18:29.240]  有些藤文
[00:18:29.240 --> 00:18:32.240]  有個板給你一路寫
[00:18:32.240 --> 00:18:34.240]  你要學習這些技能
[00:18:34.240 --> 00:18:35.240]  這些技巧
[00:18:35.240 --> 00:18:36.240]  是要不斷重複的
[00:18:36.240 --> 00:18:37.240]  一路練
[00:18:37.240 --> 00:18:38.240]  有些等於學琴
[00:18:38.240 --> 00:18:39.240]  你一樣要練琴
[00:18:39.240 --> 00:18:40.240]  樂器
[00:18:40.240 --> 00:18:41.240]  一樣要練
[00:18:41.240 --> 00:18:42.240]  不斷地重複
[00:18:42.240 --> 00:18:43.240]  不斷地重複
[00:18:43.240 --> 00:18:44.240]  你學一下就會了
[00:18:44.240 --> 00:18:47.240]  有些小朋友
[00:18:47.240 --> 00:18:48.240]  學演講
[00:18:48.240 --> 00:18:49.240]  要講好多次
[00:18:49.240 --> 00:18:51.240]  講下講下
[00:18:51.240 --> 00:18:52.240]  開頭講得不好
[00:18:52.240 --> 00:18:54.240]  講下講下就講得好了
[00:18:54.240 --> 00:18:56.240]  慢慢會改進
[00:18:56.240 --> 00:18:57.240]  排戲也是
[00:18:57.240 --> 00:18:58.240]  你排話劇
[00:18:58.240 --> 00:18:59.240]  其餘全部都是
[00:18:59.240 --> 00:19:00.240]  你一路練
[00:19:00.240 --> 00:19:02.240]  一路不斷地反覆去練習
[00:19:02.240 --> 00:19:04.240]  慢慢你就學到了
[00:19:04.240 --> 00:19:06.240]  都是一樣
[00:19:06.240 --> 00:19:08.240]  在你人生裏面一樣
[00:19:08.240 --> 00:19:10.240]  我不知道有沒有
[00:19:10.240 --> 00:19:13.240]  在你人生裏面
[00:19:13.240 --> 00:19:16.240]  有些東西是重複地出現的
[00:19:16.240 --> 00:19:18.240]  重複地出現
[00:19:18.240 --> 00:19:21.240]  相似或相同的處境
[00:19:21.240 --> 00:19:24.240]  是不斷重複出現的
[00:19:24.240 --> 00:19:25.240]  這些處境
[00:19:25.240 --> 00:19:27.240]  就是這些反覆的東西
[00:19:27.240 --> 00:19:29.240]  纏繞我們學習的地方
[00:19:29.240 --> 00:19:31.240]  他裏面說
[00:19:31.240 --> 00:19:33.240]  剛纔的《聖經》裏面說
[00:19:33.240 --> 00:19:36.240]  這些是受苦的
[00:19:36.240 --> 00:19:37.240]  即是神用這些東西
[00:19:37.240 --> 00:19:39.240]  來幫我們不斷重複的處境
[00:19:39.240 --> 00:19:41.240]  不斷相似或相同的處境
[00:19:41.240 --> 00:19:44.240]  多數都是一些難處
[00:19:44.240 --> 00:19:46.240]  可能是我們人生的難處
[00:19:46.240 --> 00:19:47.240]  你看回《慈思極》裏面
[00:19:47.240 --> 00:19:49.240]  以色列人想面對那些
[00:19:49.240 --> 00:19:51.240]  惡性的循環
[00:19:51.240 --> 00:19:53.240]  其實他們不斷面對相同
[00:19:53.240 --> 00:19:55.240]  相似的處境
[00:19:55.240 --> 00:19:57.240]  其實是神在教他們
[00:19:57.240 --> 00:19:58.240]  要學一些東西
[00:19:58.240 --> 00:20:01.240]  所以他們經常面對這些情況
[00:20:01.240 --> 00:20:02.240]  所以這些受苦
[00:20:02.240 --> 00:20:04.240]  其實他說
[00:20:04.240 --> 00:20:06.240]  對我有益
[00:20:06.240 --> 00:20:07.240]  即是說
[00:20:07.240 --> 00:20:08.240]  神這樣安排
[00:20:08.240 --> 00:20:09.240]  不是想糟蹋人
[00:20:09.240 --> 00:20:11.240]  想令人很慘
[00:20:11.240 --> 00:20:13.240]  其實神這樣安排
[00:20:13.240 --> 00:20:15.240]  讓我們在這些處境裏面
[00:20:15.240 --> 00:20:17.240]  去學到功課
[00:20:17.240 --> 00:20:18.240]  去吸取教訓
[00:20:18.240 --> 00:20:20.240]  以致我們可以做對決定
[00:20:20.240 --> 00:20:21.240]  選擇對
[00:20:21.240 --> 00:20:23.240]  以致我們可以在人生裏面
[00:20:23.240 --> 00:20:25.240]  突破出來
[00:20:25.240 --> 00:20:28.240]  這一切都是神的心意
[00:20:28.240 --> 00:20:30.240]  是神美好的安排
[00:20:30.240 --> 00:20:33.240]  不只是《舊約聖經》這樣說
[00:20:33.240 --> 00:20:36.240]  神的心意是很堅定的
[00:20:36.240 --> 00:20:38.240]  在舊約聖經和新約聖經
[00:20:38.240 --> 00:20:40.240]  都是一貫的
[00:20:40.240 --> 00:20:42.240]  我們看看新約聖經怎麼說
[00:20:42.240 --> 00:20:44.240]  希伯來書十二章十節
[00:20:44.240 --> 00:20:45.240]  等一會兒我們一起讀
[00:20:45.240 --> 00:20:46.240]  一二三
[00:20:46.240 --> 00:20:49.240]  唯有萬靈的父管教我們
[00:20:49.240 --> 00:20:51.240]  使我們得益處
[00:20:51.240 --> 00:20:55.240]  使我們在他的聖潔上有份
[00:20:55.240 --> 00:20:57.240]  所以這些重複相似的
[00:20:57.240 --> 00:21:01.240]  不斷在我們人生裏面出現的
[00:21:01.240 --> 00:21:03.240]  我們真的要學
[00:21:03.240 --> 00:21:05.240]  我們真的要學到教訓
[00:21:05.240 --> 00:21:07.240]  以致我們可以突破
[00:21:07.240 --> 00:21:10.240]  在牧羊也不短時間
[00:21:10.240 --> 00:21:15.240]  今年我們已經踏入牧羊第二十二年
[00:21:15.240 --> 00:21:17.240]  在侍奉之前
[00:21:17.240 --> 00:21:19.240]  我們有些牧羊
[00:21:19.240 --> 00:21:22.240]  我見到很多不同的肢體
[00:21:22.240 --> 00:21:23.240]  在人生裏面
[00:21:23.240 --> 00:21:25.240]  久不久
[00:21:25.240 --> 00:21:28.240]  就會面對相同和相似的情況
[00:21:28.240 --> 00:21:30.240]  有些肢體
[00:21:30.240 --> 00:21:32.240]  每隔幾年
[00:21:32.240 --> 00:21:33.240]  不知爲什麼
[00:21:33.240 --> 00:21:35.240]  就會和上司有些衝突
[00:21:35.240 --> 00:21:37.240]  和同事有些衝突
[00:21:37.240 --> 00:21:39.240]  或者有一些
[00:21:39.240 --> 00:21:41.240]  他和一些在上位
[00:21:41.240 --> 00:21:42.240]  被他覺得是在上位
[00:21:42.240 --> 00:21:43.240]  有權柄的人
[00:21:43.240 --> 00:21:45.240]  又闊身磨擦
[00:21:45.240 --> 00:21:46.240]  不知爲什麼
[00:21:46.240 --> 00:21:47.240]  他和他分享的時候
[00:21:47.240 --> 00:21:48.240]  他心裏面
[00:21:48.240 --> 00:21:51.240]  肯定有很多原因
[00:21:51.240 --> 00:21:52.240]  他會覺得
[00:21:52.240 --> 00:21:53.240]  這個對我不好
[00:21:53.240 --> 00:21:54.240]  那個對我不好
[00:21:54.240 --> 00:21:55.240]  這個同事又欺負我
[00:21:55.240 --> 00:21:57.240]  那個老闆又想戳我
[00:21:57.240 --> 00:21:58.240]  不知爲什麼
[00:21:58.240 --> 00:22:00.240]  硬是這樣
[00:22:00.240 --> 00:22:03.240]  如果當這些不斷循環
[00:22:03.240 --> 00:22:04.240]  可能在肢體上
[00:22:04.240 --> 00:22:06.240]  不斷重複的出現
[00:22:06.240 --> 00:22:07.240]  其實你想想
[00:22:07.240 --> 00:22:09.240]  是不是所有的上司
[00:22:09.240 --> 00:22:10.240]  都是這麼黑人雜拳
[00:22:10.240 --> 00:22:11.240]  是不是所有的同事
[00:22:11.240 --> 00:22:12.240]  都是這麼衰格
[00:22:12.240 --> 00:22:13.240]  不是
[00:22:13.240 --> 00:22:14.240]  換句話說
[00:22:14.240 --> 00:22:17.240]  可能神和他在說一些東西
[00:22:17.240 --> 00:22:20.240]  會不會自己的性格上
[00:22:20.240 --> 00:22:23.240]  有些地方要處理
[00:22:23.240 --> 00:22:25.240]  有些地方要改進
[00:22:25.240 --> 00:22:26.240]  會不會是自卑
[00:22:26.240 --> 00:22:29.240]  自卑的相反就是驕傲
[00:22:29.240 --> 00:22:30.240]  朝朝夕夕
[00:22:30.240 --> 00:22:32.240]  或者可能思考的方法
[00:22:32.240 --> 00:22:34.240]  或者待人接物的方法
[00:22:34.240 --> 00:22:35.240]  需要有些改進
[00:22:35.240 --> 00:22:37.240]  需要有些進步
[00:22:37.240 --> 00:22:38.240]  當然了
[00:22:38.240 --> 00:22:39.240]  這個處境面對的時候
[00:22:39.240 --> 00:22:41.240]  他遇到這個處境的時候
[00:22:41.240 --> 00:22:42.240]  他有選擇
[00:22:42.240 --> 00:22:43.240]  都是一樣
[00:22:43.240 --> 00:22:44.240]  他可以選擇
[00:22:44.240 --> 00:22:45.240]  沒有發生過
[00:22:45.240 --> 00:22:46.240]  都是你衰的
[00:22:46.240 --> 00:22:47.240]  都是我老闆衰
[00:22:47.240 --> 00:22:49.240]  都是我的同事黑人憎
[00:22:49.240 --> 00:22:51.240]  他可以選擇沒有發生過
[00:22:51.240 --> 00:22:52.240]  但是呢
[00:22:52.240 --> 00:22:54.240]  幾年後可能又會出現
[00:22:54.240 --> 00:22:55.240]  同一的處境
[00:22:55.240 --> 00:22:56.240]  相類似的處境
[00:22:56.240 --> 00:22:58.240]  當然他也可以選擇
[00:22:58.240 --> 00:23:01.240]  神和我說話
[00:23:01.240 --> 00:23:02.240]  我讓聖靈塑造
[00:23:02.240 --> 00:23:03.240]  我願意改變
[00:23:03.240 --> 00:23:04.240]  等於說
[00:23:04.240 --> 00:23:06.240]  當他這樣選擇的時候
[00:23:06.240 --> 00:23:08.240]  他的生命就會有突破
[00:23:08.240 --> 00:23:10.240]  他的生命就會進步
[00:23:10.240 --> 00:23:13.240]  我也遇過這種肢體
[00:23:13.240 --> 00:23:16.240]  他每隔幾年就depress
[00:23:16.240 --> 00:23:18.240]  這個世界沒有希望
[00:23:18.240 --> 00:23:20.240]  沒有出路
[00:23:20.240 --> 00:23:23.240]  整個人就會落入一個
[00:23:23.240 --> 00:23:26.240]  好像很黑暗的光景裏面
[00:23:26.240 --> 00:23:28.240]  久不久就會出現
[00:23:28.240 --> 00:23:31.240]  當然
[00:23:31.240 --> 00:23:33.240]  那個處境要想清楚
[00:23:33.240 --> 00:23:35.240]  那個處境是不是
[00:23:35.240 --> 00:23:36.240]  看回那個處境
[00:23:36.240 --> 00:23:37.240]  是不是真的那麼差
[00:23:37.240 --> 00:23:38.240]  是不是真的那麼絕望
[00:23:38.240 --> 00:23:39.240]  因爲未必是
[00:23:39.240 --> 00:23:40.240]  可能呢
[00:23:40.240 --> 00:23:41.240]  在那個時候
[00:23:41.240 --> 00:23:43.240]  神和他說話也不一定
[00:23:43.240 --> 00:23:44.240]  可能神和他說話
[00:23:44.240 --> 00:23:46.240]  會不會
[00:23:46.240 --> 00:23:47.240]  你的心思念
[00:23:47.240 --> 00:23:49.240]  你要面對一下呢
[00:23:49.240 --> 00:23:50.240]  會不會呢
[00:23:50.240 --> 00:23:52.240]  慣於負面去想東西呢
[00:23:52.240 --> 00:23:54.240]  想一些不好的東西
[00:23:54.240 --> 00:23:56.240]  先想一些差的東西
[00:23:56.240 --> 00:23:57.240]  特別是在這個世界
[00:23:57.240 --> 00:23:59.240]  你每天接收一些資訊
[00:23:59.240 --> 00:24:01.240]  當你看負面的東西的時候
[00:24:01.240 --> 00:24:02.240]  你的手機的AI
[00:24:02.240 --> 00:24:05.240]  那個網絡媒體的AI
[00:24:05.240 --> 00:24:06.240]  就會fit你了
[00:24:06.240 --> 00:24:07.240]  你喜歡看那些負面的東西
[00:24:07.240 --> 00:24:09.240]  就會讓你不斷地看那些負面的東西
[00:24:09.240 --> 00:24:11.240]  你就越來越負面了
[00:24:11.240 --> 00:24:12.240]  會不會那些心思念
[00:24:12.240 --> 00:24:13.240]  你要想一些方法
[00:24:13.240 --> 00:24:16.240]  要重新再檢視呢
[00:24:16.240 --> 00:24:17.240]  會不會
[00:24:17.240 --> 00:24:18.240]  你對神的應許
[00:24:18.240 --> 00:24:20.240]  要更加明白呢
[00:24:20.240 --> 00:24:22.240]  會不會他的思維呢
[00:24:22.240 --> 00:24:24.240]  他要想一想呢
[00:24:24.240 --> 00:24:25.240]  是因爲這些思維
[00:24:25.240 --> 00:24:29.240]  慢慢地讓他掉入一個陷阱裏面
[00:24:29.240 --> 00:24:31.240]  覺得這個世界無出路
[00:24:31.240 --> 00:24:33.240]  當然他又有一個選擇
[00:24:33.240 --> 00:24:34.240]  他可以選擇
[00:24:34.240 --> 00:24:35.240]  不是的
[00:24:35.240 --> 00:24:37.240]  這個世界都是繼續負面的
[00:24:37.240 --> 00:24:38.240]  繼續差的
[00:24:38.240 --> 00:24:40.240]  當然他會繼續
[00:24:40.240 --> 00:24:41.240]  但是呢
[00:24:41.240 --> 00:24:42.240]  這種的心境
[00:24:42.240 --> 00:24:44.240]  這個depression的心境
[00:24:44.240 --> 00:24:46.240]  會繼續沒幾年又會出現
[00:24:46.240 --> 00:24:48.240]  隔幾年又會出現
[00:24:48.240 --> 00:24:49.240]  當然他也可以選擇
[00:24:49.240 --> 00:24:50.240]  神跟我說話
[00:24:50.240 --> 00:24:52.240]  會不會我思維方式
[00:24:52.240 --> 00:24:53.240]  再要想過呢
[00:24:53.240 --> 00:24:54.240]  我要看那些正面的東西呢
[00:24:54.240 --> 00:24:56.240]  如果他這樣決定
[00:24:56.240 --> 00:24:58.240]  精靈就會塑造他
[00:24:58.240 --> 00:25:00.240]  他的生命又有突破
[00:25:00.240 --> 00:25:03.240]  這就是神的第一個訊息
[00:25:03.240 --> 00:25:05.240]  選擇的訊息
[00:25:05.240 --> 00:25:08.240]  我們選擇什麼呢
[00:25:08.240 --> 00:25:12.240]  我們如果不斷在一連串的選擇裏面
[00:25:12.240 --> 00:25:13.240]  選擇對
[00:25:13.240 --> 00:25:15.240]  選擇合神的心意
[00:25:15.240 --> 00:25:19.240]  我們慢慢就會由這個兜兜轉轉的人生裏面
[00:25:19.240 --> 00:25:20.240]  可以突破出來
[00:25:20.240 --> 00:25:22.240]  去到神要我們去的地方
[00:25:22.240 --> 00:25:24.240]  這是第一個訊息
[00:25:24.240 --> 00:25:25.240]  第二個訊息
[00:25:25.240 --> 00:25:27.240]  就是當我們選擇的時候
[00:25:27.240 --> 00:25:28.240]  神要提醒我們
[00:25:28.240 --> 00:25:31.240]  千萬不要輕看自己
[00:25:31.240 --> 00:25:33.240]  尊貴的身份
[00:25:33.240 --> 00:25:35.240]  什麼叫尊貴的身份呢
[00:25:35.240 --> 00:25:37.240]  其實我們每一個人呢
[00:25:37.240 --> 00:25:39.240]  都是很需要一個identity
[00:25:39.240 --> 00:25:41.240]  一個身份的
[00:25:41.240 --> 00:25:43.240]  你是什麼身份呢
[00:25:43.240 --> 00:25:45.240]  你和我是什麼身份呢
[00:25:45.240 --> 00:25:49.240]  神要我們不要輕看這個尊貴的身份
[00:25:49.240 --> 00:25:50.240]  爲什麼
[00:25:50.240 --> 00:25:51.240]  這個尊貴的身份
[00:25:51.240 --> 00:25:53.240]  是影響着我們的決定
[00:25:53.240 --> 00:25:54.240]  你真的明白
[00:25:54.240 --> 00:25:56.240]  你真的擁抱這個尊貴的身份
[00:25:56.240 --> 00:25:58.240]  你的決定會很不同
[00:25:58.240 --> 00:26:01.240]  我們先看神怎麼看這些以色列人
[00:26:01.240 --> 00:26:03.240]  神怎麼愛這些以色列人
[00:26:03.240 --> 00:26:05.240]  我們看看史詩記2章1節
[00:26:05.240 --> 00:26:06.240]  我們一起讀
[00:26:06.240 --> 00:26:07.240]  123
[00:26:07.240 --> 00:26:09.240]  耶和華的使者
[00:26:09.240 --> 00:26:11.240]  從吉甲上到波金
[00:26:11.240 --> 00:26:13.240]  對以色列人說
[00:26:13.240 --> 00:26:16.240]  我使你們從埃及上來
[00:26:16.240 --> 00:26:21.240]  令你們動我向你們列祖起誓應許之地
[00:26:21.240 --> 00:26:22.240]  我又說
[00:26:22.240 --> 00:26:26.240]  我永不廢棄與你們所納的約
[00:26:26.240 --> 00:26:30.240]  神怎麼愛這羣以色列人呢
[00:26:30.240 --> 00:26:31.240]  有四樣東西
[00:26:31.240 --> 00:26:32.240]  第一
[00:26:32.240 --> 00:26:36.240]  我向你們列祖所應許
[00:26:36.240 --> 00:26:37.240]  就是說
[00:26:37.240 --> 00:26:39.240]  神和當時的以色列人說
[00:26:39.240 --> 00:26:41.240]  我在列祖先的時代
[00:26:41.240 --> 00:26:44.240]  神祖在你們不知道的時候
[00:26:44.240 --> 00:26:46.240]  已經揀選了你們
[00:26:46.240 --> 00:26:48.240]  揀選是非常重要
[00:26:48.240 --> 00:26:51.240]  並且給你們我的應許
[00:26:51.240 --> 00:26:53.240]  同樣今天一樣
[00:26:53.240 --> 00:26:55.240]  我們揀姐妹今天坐在這裏
[00:26:55.240 --> 00:26:56.240]  是神揀選了你
[00:26:56.240 --> 00:26:58.240]  並且在你生命裏有神的應許
[00:26:58.240 --> 00:27:00.240]  願你同在
[00:27:00.240 --> 00:27:02.240]  第二樣東西
[00:27:02.240 --> 00:27:06.240]  使你們從埃及上來
[00:27:06.240 --> 00:27:09.240]  這羣以色列人本來在埃及
[00:27:09.240 --> 00:27:11.240]  本來在一個欺壓的地方
[00:27:11.240 --> 00:27:13.240]  在埃及這個地方
[00:27:13.240 --> 00:27:14.240]  這羣以色列人覺得
[00:27:14.240 --> 00:27:16.240]  這個世界再無盼望
[00:27:16.240 --> 00:27:18.240]  這個世界充滿絕望
[00:27:18.240 --> 00:27:20.240]  但是神卻給他們一個突破
[00:27:20.240 --> 00:27:23.240]  將他們從埃及帶出來
[00:27:23.240 --> 00:27:26.240]  帶去一個充滿希望的地方
[00:27:26.240 --> 00:27:28.240]  有無限可能的地方
[00:27:28.240 --> 00:27:30.240]  揀姐妹今天也是一樣
[00:27:30.240 --> 00:27:32.240]  神帶領我們
[00:27:32.240 --> 00:27:34.240]  本來我們人生是絕望
[00:27:34.240 --> 00:27:36.240]  經常在這個世界上
[00:27:36.240 --> 00:27:38.240]  但是神帶領我們進入
[00:27:38.240 --> 00:27:42.240]  那個有無限希望的可能的世界
[00:27:42.240 --> 00:27:44.240]  這是第二樣東西
[00:27:44.240 --> 00:27:46.240]  第三樣東西
[00:27:46.240 --> 00:27:48.240]  領你們到應許之地
[00:27:48.240 --> 00:27:50.240]  就是神帶領這羣以色列人
[00:27:50.240 --> 00:27:53.240]  不單止將他們從埃及帶出來
[00:27:53.240 --> 00:27:55.240]  並且將他們帶入迦南地
[00:27:55.240 --> 00:27:56.240]  迦南地的意思是什麼
[00:27:56.240 --> 00:27:59.240]  充滿無限祝福的可能性
[00:27:59.240 --> 00:28:01.240]  就是說我們今天也是一樣
[00:28:01.240 --> 00:28:02.240]  神要帶領我們
[00:28:02.240 --> 00:28:04.240]  當我們聽祂的說話的時候
[00:28:04.240 --> 00:28:07.240]  我們要進入無限祝福的可能性
[00:28:07.240 --> 00:28:08.240]  所以這是第三樣
[00:28:08.240 --> 00:28:10.240]  第四樣東西
[00:28:10.240 --> 00:28:13.240]  永不廢棄與你們所納的約
[00:28:13.240 --> 00:28:14.240]  你記住揀姐妹
[00:28:14.240 --> 00:28:18.240]  當將來有任何的事發生的時候
[00:28:18.240 --> 00:28:20.240]  你記住神和你的約
[00:28:20.240 --> 00:28:22.240]  是永遠都不會被撕毀的
[00:28:22.240 --> 00:28:24.240]  就是說無論任何的處境
[00:28:24.240 --> 00:28:25.240]  神都不會離開你
[00:28:25.240 --> 00:28:27.240]  神一定會與你同在
[00:28:27.240 --> 00:28:30.240]  就和當時的以色列人一樣
[00:28:30.240 --> 00:28:31.240]  那你又問
[00:28:31.240 --> 00:28:34.240]  爲什麼神那麼愛這羣人呢
[00:28:34.240 --> 00:28:36.240]  因爲他們是神選擇的
[00:28:36.240 --> 00:28:39.240]  是神親自去選擇的
[00:28:39.240 --> 00:28:40.240]  不是他選擇
[00:28:40.240 --> 00:28:41.240]  不是這個選擇
[00:28:41.240 --> 00:28:43.240]  是神親自去選擇
[00:28:43.240 --> 00:28:45.240]  所以你選擇的東西
[00:28:45.240 --> 00:28:46.240]  揀姐妹
[00:28:46.240 --> 00:28:48.240]  我不知道你有沒有去超級市場
[00:28:48.240 --> 00:28:51.240]  買過橙或者買過水果
[00:28:51.240 --> 00:28:53.240]  有哪位揀姐妹去超級市場
[00:28:53.240 --> 00:28:55.240]  專選揀橙
[00:28:55.240 --> 00:28:57.240]  專選揀水果
[00:28:57.240 --> 00:28:58.240]  沒有吧
[00:28:58.240 --> 00:29:00.240]  你會選擇好東西
[00:29:00.240 --> 00:29:02.240]  不漂亮的你都不選擇
[00:29:02.240 --> 00:29:03.240]  所以叫做選擇
[00:29:03.240 --> 00:29:05.240]  如果不是隨便選擇都可以
[00:29:05.240 --> 00:29:07.240]  所以你選擇就選擇好東西
[00:29:07.240 --> 00:29:09.240]  揀姐妹今天都一樣
[00:29:09.240 --> 00:29:11.240]  神選揀以色列人
[00:29:11.240 --> 00:29:12.240]  爲什麼呢
[00:29:12.240 --> 00:29:14.240]  因爲他們在神的眼裏
[00:29:14.240 --> 00:29:15.240]  是獨一無二
[00:29:15.240 --> 00:29:17.240]  尊貴無比的
[00:29:17.240 --> 00:29:18.240]  今天我們坐在這裏
[00:29:18.240 --> 00:29:19.240]  都是神選揀我們
[00:29:19.240 --> 00:29:21.240]  這些每一個
[00:29:21.240 --> 00:29:22.240]  我都說自己
[00:29:22.240 --> 00:29:24.240]  我們是獨一無二
[00:29:24.240 --> 00:29:26.240]  尊貴無比的
[00:29:26.240 --> 00:29:27.240]  在這個時候
[00:29:27.240 --> 00:29:30.240]  我用30秒請大家
[00:29:30.240 --> 00:29:32.240]  和你附近的揀姐妹說
[00:29:32.240 --> 00:29:34.240]  你是獨一無二
[00:29:34.240 --> 00:29:43.240]  尊貴無比的
[00:29:43.240 --> 00:29:44.240]  揀姐妹今天
[00:29:44.240 --> 00:29:47.240]  你忘記了我說任何東西都不要緊
[00:29:47.240 --> 00:29:49.240]  你記住這件事就行了
[00:29:49.240 --> 00:29:52.240]  你和我都是獨一無二
[00:29:52.240 --> 00:29:53.240]  尊貴無比的
[00:29:53.240 --> 00:29:56.240]  對不對
[00:29:56.240 --> 00:29:59.240]  所以我們不只是用試試記來說
[00:29:59.240 --> 00:30:00.240]  神說的話
[00:30:00.240 --> 00:30:03.240]  我們用新約和舊約
[00:30:03.240 --> 00:30:05.240]  兩段的聖經來說
[00:30:05.240 --> 00:30:06.240]  我們先看出埃及記
[00:30:06.240 --> 00:30:07.240]  十九章四二六節
[00:30:07.240 --> 00:30:08.240]  我們一起讀
[00:30:08.240 --> 00:30:09.240]  一二三
[00:30:09.240 --> 00:30:11.240]  我向埃及人所行的事
[00:30:11.240 --> 00:30:13.240]  你們都看見了
[00:30:13.240 --> 00:30:16.240]  且看見我如英將你們
[00:30:16.240 --> 00:30:18.240]  背在翅膀上
[00:30:18.240 --> 00:30:19.240]  帶來歸我
[00:30:19.240 --> 00:30:23.240]  如今你們若實在聽從我的話
[00:30:23.240 --> 00:30:25.240]  遵守我的約
[00:30:25.240 --> 00:30:27.240]  就要在萬民中
[00:30:27.240 --> 00:30:29.240]  作屬我的子民
[00:30:29.240 --> 00:30:32.240]  因爲全地都是我的
[00:30:32.240 --> 00:30:33.240]  你們要歸我
[00:30:33.240 --> 00:30:35.240]  作祭司的國度
[00:30:35.240 --> 00:30:38.240]  爲聖潔的國民
[00:30:38.240 --> 00:30:39.240]  大家看這段聖經
[00:30:39.240 --> 00:30:41.240]  出埃及記第十九章
[00:30:41.240 --> 00:30:42.240]  其實在新約聖經
[00:30:42.240 --> 00:30:45.240]  有一段和這段聖經差不多
[00:30:45.240 --> 00:30:48.240]  我們看看彼得前書二章九節
[00:30:48.240 --> 00:30:49.240]  一起讀
[00:30:49.240 --> 00:30:50.240]  一二三
[00:30:50.240 --> 00:30:53.240]  唯有你們是被揀選的族類
[00:30:53.240 --> 00:30:55.240]  是有君尊的祭司
[00:30:55.240 --> 00:30:57.240]  是聖潔的國度
[00:30:57.240 --> 00:30:59.240]  是屬神的子民
[00:30:59.240 --> 00:31:03.240]  要叫你們宣揚那召你們出黑暗
[00:31:03.240 --> 00:31:06.240]  入奇妙光明者的美德
[00:31:06.240 --> 00:31:07.240]  揀選
[00:31:07.240 --> 00:31:09.240]  帶來歸我
[00:31:09.240 --> 00:31:11.240]  全部都是揀選
[00:31:11.240 --> 00:31:14.240]  神在萬民中揀我們出來
[00:31:14.240 --> 00:31:16.240]  所以我們的身份是獨一無二
[00:31:16.240 --> 00:31:17.240]  尊貴無比
[00:31:17.240 --> 00:31:18.240]  君尊祭司
[00:31:18.240 --> 00:31:21.240]  即是和皇族一樣高貴的身份
[00:31:21.240 --> 00:31:24.240]  聖潔是和其他人不同的
[00:31:24.240 --> 00:31:26.240]  是和這個世界不同的
[00:31:26.240 --> 00:31:27.240]  是屬神的
[00:31:27.240 --> 00:31:28.240]  換句話說
[00:31:28.240 --> 00:31:32.240]  神一直這麼多章聖經
[00:31:32.240 --> 00:31:33.240]  這麼多卷聖經
[00:31:33.240 --> 00:31:35.240]  都是一樣很行切的
[00:31:35.240 --> 00:31:36.240]  說同一樣東西
[00:31:36.240 --> 00:31:38.240]  我們是被神揀選的
[00:31:38.240 --> 00:31:41.240]  所以我們的身份是獨一無二
[00:31:41.240 --> 00:31:42.240]  尊貴無比
[00:31:42.240 --> 00:31:45.240]  所以當我們這樣說的時候
[00:31:45.240 --> 00:31:47.240]  我們要看回以色列人
[00:31:47.240 --> 00:31:49.240]  爲什麼他們經常揀選
[00:31:49.240 --> 00:31:51.240]  在一連串的選擇裏
[00:31:51.240 --> 00:31:52.240]  不斷揀選
[00:31:52.240 --> 00:31:54.240]  不斷揀選離開社會犯罪
[00:31:54.240 --> 00:31:56.240]  因爲他們看不到自己這個尊貴的身份
[00:31:56.240 --> 00:31:58.240]  今天我們土告仰
[00:31:58.240 --> 00:32:00.240]  我們常常都明白
[00:32:00.240 --> 00:32:03.240]  神對我們是何等的體重
[00:32:03.240 --> 00:32:05.240]  何等的寶貴
[00:32:05.240 --> 00:32:08.240]  所以我們人生的選擇會很不同
[00:32:08.240 --> 00:32:10.240]  聖經都是有其他說話
[00:32:10.240 --> 00:32:11.240]  一樣這麼說
[00:32:11.240 --> 00:32:12.240]  以弗所說
[00:32:12.240 --> 00:32:15.240]  既然蒙趙行事爲人
[00:32:15.240 --> 00:32:17.240]  就當與蒙趙的人尚情
[00:32:17.240 --> 00:32:19.240]  都是說同一樣東西
[00:32:19.240 --> 00:32:21.240]  神的心意都是一樣的
[00:32:21.240 --> 00:32:23.240]  所以我們的身份是什麼
[00:32:23.240 --> 00:32:26.240]  會往往決定我們做些什麼
[00:32:26.240 --> 00:32:31.240]  我在全職侍奉之前
[00:32:31.240 --> 00:32:33.240]  我都打過很多年工
[00:32:33.240 --> 00:32:37.240]  有一次我在一間公司工作
[00:32:37.240 --> 00:32:39.240]  我是管8條team的人
[00:32:39.240 --> 00:32:42.240]  其中有1條team有1位同事
[00:32:42.240 --> 00:32:45.240]  是全公司出名的負面王
