
[00:00:00.000 --> 00:00:03.000]  我們會有一個新的講道系列
[00:16:21.040 --> 00:16:23.440]  現在我決定要走出衣櫃
[00:16:23.440 --> 00:16:24.760]  都穿著裙子
[00:16:24.760 --> 00:16:26.480]  即是Coming out of the closet
[00:16:26.480 --> 00:16:29.280]  可能這個鄭兆基牧師
[00:16:29.280 --> 00:16:32.920]  就是和我們性情一樣的人
[00:16:32.920 --> 00:16:34.840]  但他祈禱不下雨又不下雨
[00:16:34.840 --> 00:16:35.960]  說有電就有電
[00:16:35.960 --> 00:16:37.160]  沒有電就沒有電
[00:16:37.160 --> 00:16:38.360]  很厲害
[00:16:38.360 --> 00:16:41.200]  即是你覺得衝突這個說話很矛盾
[00:16:41.200 --> 00:16:42.880]  你看他的聖經
[00:16:42.880 --> 00:16:44.320]  每個句你都懂得解釋
[00:16:44.320 --> 00:16:45.520]  但你加起來時
[00:16:45.520 --> 00:16:47.320]  你解釋是怎樣
[00:16:47.320 --> 00:16:48.480]  又說以利亞很厲害
[00:16:48.480 --> 00:16:49.440]  又軟弱
[00:16:49.440 --> 00:16:51.480]  又說祈禱很厲害
[00:16:51.480 --> 00:16:53.880]  即是怎樣
[00:16:53.880 --> 00:16:57.360]  如果你要破解這個謎
[00:16:57.360 --> 00:17:01.160]  你知不知道哪一隻聖經
[00:17:01.160 --> 00:17:05.280]  你一定要去明白
[00:17:05.280 --> 00:17:09.320]  他只有三個字ABC
[00:17:09.320 --> 00:17:11.160]  是最後那句
[00:17:11.160 --> 00:17:12.000]  最後那句
[00:17:12.000 --> 00:17:15.280]  他說不祈禱三年六個月就不祈禱
[00:17:15.280 --> 00:17:16.840]  他說祈禱即刻祈禱
[00:17:16.840 --> 00:17:18.440]  這句說話
[00:17:18.440 --> 00:17:20.160]  如果你是不明白這句說話
[00:17:20.160 --> 00:17:23.560]  你是不會明白這三個聖經說什麼
[00:17:23.560 --> 00:17:26.080]  這句說話是說什麼呢
[00:17:26.080 --> 00:17:30.400]  這句說話是一句非常多背景
[00:17:30.400 --> 00:17:31.760]  在他祈禱背後
[00:17:31.760 --> 00:17:34.520]  其實發生了很多事的一句
[00:17:34.520 --> 00:17:37.080]  很豐富的經文
[00:17:37.080 --> 00:17:41.240]  你如果錯過了這麼大範圍的東西
[00:17:41.240 --> 00:17:43.480]  你是不會明白
[00:17:43.480 --> 00:17:47.200]  雅各想說那兩節聖經是什麼
[00:17:47.200 --> 00:17:49.840]  這兩節聖經當然說他兩個禱告
[00:17:49.840 --> 00:17:52.560]  一個是祈禱的禱告
[00:17:52.560 --> 00:17:54.040]  就如一個不祈禱的禱告
[00:17:54.040 --> 00:17:56.560]  但背後其實想說什麼
[00:17:56.560 --> 00:17:59.440]  想說的其實就是他過去一生
[00:17:59.440 --> 00:18:02.160]  他怎樣被神去誣告
[00:18:02.160 --> 00:18:03.760]  這個謎底來的
[00:18:03.760 --> 00:18:05.400]  他怎樣被誣告
[00:18:05.400 --> 00:18:09.440]  怎樣去成為真是神有用的一個人
[00:18:09.440 --> 00:18:10.880]  以利亞的生平
[00:18:10.880 --> 00:18:12.360]  即是我們今天第一課
[00:18:12.360 --> 00:18:15.160]  我概括地說說
[00:18:15.160 --> 00:18:16.320]  以利亞的一生
[00:18:16.320 --> 00:18:18.800]  我們看了聖經的時候
[00:18:18.800 --> 00:18:19.680]  聖經告訴我們
[00:18:19.680 --> 00:18:24.560]  他的一生可以說是一個三喜三樂的人生
[00:18:24.560 --> 00:18:27.000]  三喜三樂的人生
[00:18:27.000 --> 00:18:28.560]  這個人生是怎樣的人生呢
[00:18:28.560 --> 00:18:29.680]  在這個人生當中
[00:18:29.680 --> 00:18:33.080]  以利亞本身有什麼的學習
[00:18:33.080 --> 00:18:35.840]  我們在他身上當中又有什麼啟迪呢
[00:18:35.840 --> 00:18:38.240]  我們嘗試從他這個三喜三樂
[00:18:38.240 --> 00:18:41.640]  我們去看看他的本人是怎樣
[00:18:41.640 --> 00:18:45.240]  為什麼這麼可歌可泣
[00:18:45.240 --> 00:18:49.640]  第一喜我們就說他是一個祈禱的用士
[00:18:49.640 --> 00:18:54.360]  以利亞在《列王記》第十七章一出場的時候
[00:18:54.360 --> 00:18:56.800]  他那句就用一句很厲害的經文
[00:18:56.800 --> 00:18:57.680]  「砰」出來
[00:18:57.680 --> 00:18:58.720]  即是我們的敬拜隊
[00:18:58.720 --> 00:19:00.880]  一出來就弄一首厲害的
[00:19:00.880 --> 00:19:02.080]  「砰」
[00:19:02.080 --> 00:19:03.000]  他那句就說
[00:19:03.000 --> 00:19:07.840]  我指著所侍奉永生耶和華以色列的神起誓
[00:19:07.840 --> 00:19:10.000]  這幾年我如果不祈禱
[00:19:10.000 --> 00:19:12.240]  就必降奴
[00:19:12.240 --> 00:19:14.160]  亦都不會下雨
[00:19:14.160 --> 00:19:15.720]  「砰」一句很厲害的
[00:19:15.720 --> 00:19:17.720]  出場就是這樣
[00:19:17.720 --> 00:19:21.800]  即是雷電交加在後面
[00:19:21.800 --> 00:19:23.280]  他這個出場
[00:19:23.280 --> 00:19:25.400]  首先要我們看看背景
[00:19:25.400 --> 00:19:29.000]  背景就是當時以色列非常黑暗
[00:19:29.000 --> 00:19:30.480]  和敗壞的時刻
[00:19:30.480 --> 00:19:31.640]  你要知道
[00:19:31.640 --> 00:19:35.560]  當時執政的人叫做阿哈
[00:19:35.560 --> 00:19:38.680]  在第十七章之前
[00:19:38.680 --> 00:19:39.640]  第十六章他這樣說
[00:19:39.640 --> 00:19:41.720]  他說這個阿哈暗戀兒子
[00:19:41.720 --> 00:19:46.600]  行耶和華眼中為惡的事比所有的王更加惡
[00:19:46.600 --> 00:19:52.480]  他以前列祖犯同樣的罪
[00:19:52.480 --> 00:19:54.160]  但他覺得這些是小事
[00:19:54.160 --> 00:19:56.800]  他覺得沒什麼所謂
[00:19:56.800 --> 00:19:59.360]  他不單叫以色列人去拜金牛
[00:19:59.360 --> 00:20:02.840]  去休壇甚至去拜巴力
[00:20:02.840 --> 00:20:05.440]  巴力大家都知道是什麼神
[00:20:05.440 --> 00:20:09.120]  即是外邦的神
[00:20:09.120 --> 00:20:13.880]  這個王有人說他是一個很成功的男人
[00:20:13.880 --> 00:20:15.360]  為什麼呢
[00:20:15.360 --> 00:20:18.640]  因為每一個成功的男人背後怎樣
[00:20:18.640 --> 00:20:20.840]  一定有一個女人
[00:20:20.840 --> 00:20:23.640]  但我覺得他未必是一個很成功的男人
[00:20:23.640 --> 00:20:24.520]  因為另一句說話
[00:20:24.520 --> 00:20:26.480]  如果一個失敗的男人
[00:20:26.480 --> 00:20:30.480]  他背後一定會有很多的女人
[00:20:30.480 --> 00:20:31.640]  就是這樣的分別
[00:20:31.640 --> 00:20:34.480]  我覺得是一個成功的男人和失敗的男人
[00:20:34.480 --> 00:20:35.920]  但他呢
[00:20:35.920 --> 00:20:37.120]  我覺得他是失敗的男人
[00:20:37.120 --> 00:20:38.240]  雖然他只有一個女人
[00:20:38.240 --> 00:20:41.600]  但這個女人是非常敗壞的女人
[00:20:41.600 --> 00:20:43.480]  大家明白是誰
[00:20:43.480 --> 00:20:44.760]  叫做耶誓別
[00:20:44.760 --> 00:20:47.760]  即是聖經裏面
[00:20:47.760 --> 00:20:49.480]  很有名的耶誓別
[00:20:49.480 --> 00:20:51.520]  耶誓別聖經說他
[00:20:51.520 --> 00:20:52.560]  他娶了她
[00:20:52.560 --> 00:20:58.200]  她是西頓王巴力的女兒
[00:20:58.200 --> 00:21:00.680]  所以你知道
[00:21:00.680 --> 00:21:01.360]  巴力
[00:21:01.360 --> 00:21:05.560]  所以他很信奉巴力
[00:21:05.560 --> 00:21:06.600]  她是一個很
[00:21:06.600 --> 00:21:07.720]  即是她是公主
[00:21:07.720 --> 00:21:09.600]  剛才聖經說是公主
[00:21:09.600 --> 00:21:10.840]  是巴力的女兒
[00:21:10.840 --> 00:21:13.880]  有公主病你都很難怪她
[00:21:13.880 --> 00:21:17.000]  我覺得她是一個非常
[00:21:17.000 --> 00:21:18.520]  控制慾很強的人
[00:21:18.520 --> 00:21:22.280]  不斷操控著他
[00:21:22.280 --> 00:21:25.560]  阿克本身自己幽幽寡斷
[00:21:25.560 --> 00:21:29.000]  所以他們當時應該是絕配
[00:21:29.000 --> 00:21:31.600]  但配得不是很好
[00:21:31.600 --> 00:21:37.240]  無論如何他最後令整個國家的宗教路線改變了
[00:21:37.240 --> 00:21:40.680]  整個國家是拜巴力
[00:21:40.680 --> 00:21:42.760]  在這個黑暗時間
[00:21:42.760 --> 00:21:44.720]  所有巴力先知都冒起了
[00:21:44.720 --> 00:21:49.240]  所有耶和華的先知不是坐牢就被殺
[00:21:49.240 --> 00:21:50.080]  我想問問你
[00:21:50.080 --> 00:21:51.360]  在這個時刻
[00:21:51.360 --> 00:21:54.520]  有沒有人敢做耶和華先知
[00:21:54.520 --> 00:21:55.760]  在這個時刻
[00:21:55.760 --> 00:21:56.680]  沒有人敢做
[00:21:56.680 --> 00:21:58.880]  一出來就被人殺了
[00:21:58.880 --> 00:22:03.000]  所以剛才以尼亞走出來的那句話
[00:22:03.000 --> 00:22:06.000]  是一句很勇敢的一句話
[00:22:06.000 --> 00:22:09.040]  她是很有吉恥的一個人
[00:22:09.040 --> 00:22:10.320]  她講剛才那句話
[00:22:10.320 --> 00:22:12.480]  她不是走出來講的
[00:22:12.480 --> 00:22:14.840]  在很黑暗的時候走出來講的
[00:22:14.840 --> 00:22:16.480]  政府所有官員
[00:22:16.480 --> 00:22:17.400]  即是反對你
[00:22:17.400 --> 00:22:18.360]  你的家人反對你
[00:22:18.360 --> 00:22:20.000]  她走出來講這句話
[00:22:20.000 --> 00:22:22.840]  宣告耶和華是你的先知
[00:22:22.840 --> 00:22:24.520]  如果你是以尼亞
[00:22:24.520 --> 00:22:28.320]  你講完之後你怎樣
[00:22:28.320 --> 00:22:30.760]  你當然想著
[00:22:30.760 --> 00:22:34.240]  宗教改革
[00:22:34.240 --> 00:22:37.080]  幫助黑手回到正道
[00:22:37.080 --> 00:22:39.640]  跟他搞離婚
[00:22:39.640 --> 00:22:42.360]  叫他跟耶誓別離婚等等
[00:22:42.360 --> 00:22:43.240]  這個有所保留
[00:22:43.240 --> 00:22:47.480]  當然我們希望有道他
[00:22:47.480 --> 00:22:50.960]  但是在那個時候 以尼亞
[00:22:50.960 --> 00:22:53.880]  這樣的想法有沒有錯
[00:22:53.880 --> 00:22:56.480]  沒有錯的
[00:22:56.480 --> 00:22:57.960]  我想你也可能會這樣想
[00:22:57.960 --> 00:23:02.400]  但是之後以尼亞神叫他做什麼
[00:23:02.400 --> 00:23:05.760]  神叫他立刻走
[00:23:05.760 --> 00:23:07.600]  立刻離開這個地方
[00:23:07.600 --> 00:23:08.280]  聖經怎樣講
[00:23:08.280 --> 00:23:09.680]  祂說你離開這裡
[00:23:09.680 --> 00:23:11.280]  向東方去
[00:23:11.280 --> 00:23:16.120]  躲藏在約旦河東的基納溪旁
[00:23:16.120 --> 00:23:21.840]  這是那些溪裏面的水
[00:23:21.840 --> 00:23:26.320]  我會吩咐烏鴉來供養你
[00:23:26.320 --> 00:23:29.640]  在溪旁裏面有烏鴉
[00:23:29.640 --> 00:23:31.360]  你覺得很大反差
[00:23:31.360 --> 00:23:35.240]  我明明剛才宣告完耶和華是我的神
[00:23:35.240 --> 00:23:38.560]  神啊 你叫我去溪旁邊
[00:23:38.560 --> 00:23:41.480]  給烏鴉餵我
[00:23:41.480 --> 00:23:43.040]  搞什麼
[00:23:43.040 --> 00:23:45.000]  明不明白什麼事
[00:23:45.000 --> 00:23:46.160]  即是你做媽媽
[00:23:46.160 --> 00:23:48.560]  你帶兒子去比賽
[00:23:48.560 --> 00:23:50.400]  打球也好 游泳也好
[00:23:50.400 --> 00:23:53.720]  這個兒子是主將
[00:23:53.720 --> 00:23:57.760]  第一回合教練說你坐在旁邊等一等
[00:23:57.760 --> 00:23:59.800]  等了三個回合
[00:23:59.800 --> 00:24:01.120]  第四個回合
[00:24:01.120 --> 00:24:03.800]  你去更衣室躲起來
[00:24:03.800 --> 00:24:08.560]  搞什麼 主將來的
[00:24:08.560 --> 00:24:10.040]  什麼意思
[00:24:10.040 --> 00:24:11.880]  明不明白
[00:24:11.880 --> 00:24:15.800]  其實伊利亞要學些什麼
[00:24:15.800 --> 00:24:20.360]  伊利亞在當中的性情有什麼軟弱
[00:24:20.360 --> 00:24:25.480]  其實是這個黑神要去幫助他
[00:24:25.480 --> 00:24:29.000]  伊利亞是一個比較急躁的人
[00:24:29.000 --> 00:24:30.280]  他真的好像我們這樣想
[00:24:30.280 --> 00:24:31.160]  說完這句話之後
[00:24:31.160 --> 00:24:33.680]  他就要大展旗鼓
[00:24:33.680 --> 00:24:36.520]  整頓國家 修理阿黑等等
[00:24:36.520 --> 00:24:38.440]  很急 解決他
[00:24:38.440 --> 00:24:39.920]  一個人很急
[00:24:39.920 --> 00:24:41.640]  神媽 你不要那麼急
[00:24:41.640 --> 00:24:45.120]  你要躲起來 躲避
[00:24:45.120 --> 00:24:49.520]  等候神比起侍奉神更困難
[00:24:49.520 --> 00:24:50.880]  大家聽到沒有
[00:24:50.880 --> 00:24:52.960]  如果你是一個急躁的人
[00:24:52.960 --> 00:24:57.600]  上帝希望你有些耐性
[00:24:57.600 --> 00:24:59.320]  會訓練你的耐性
[00:24:59.320 --> 00:25:01.360]  因為如果你是沒有耐性去侍奉神
[00:25:01.360 --> 00:25:02.560]  去跟隨神的時候
[00:25:02.560 --> 00:25:04.560]  你很難成大器
[00:25:04.560 --> 00:25:07.640]  你很容易會闖出禍
[00:25:07.640 --> 00:25:09.240]  會不會
[00:25:09.240 --> 00:25:12.880]  有個大媽去到廣場
[00:25:12.880 --> 00:25:14.800]  跟著跳舞很想
[00:25:14.800 --> 00:25:18.200]  跟著看到有個伯伯在地上寫字
[00:25:18.200 --> 00:25:20.240]  在那裏寫字
[00:25:20.240 --> 00:25:22.320]  跟著看一看
[00:25:22.320 --> 00:25:23.360]  想寫什麼字
[00:25:23.360 --> 00:25:25.120]  她叫伯伯不要看她
[00:25:25.120 --> 00:25:26.560]  跟著在地上寫個字
[00:25:26.560 --> 00:25:27.600]  寫個什麼字
[00:25:27.600 --> 00:25:30.320]  滾字 滾
[00:25:30.320 --> 00:25:33.040]  跟著那個大媽心裏想
[00:25:33.040 --> 00:25:34.200]  哇 搞錯
[00:25:34.200 --> 00:25:34.960]  來看一看你
[00:25:34.960 --> 00:25:37.160]  要不要寫個滾字
[00:25:37.160 --> 00:25:39.320]  不服氣 再看一看
[00:25:39.320 --> 00:25:42.680]  跟著那個伯伯再看一看
[00:25:42.680 --> 00:25:44.200]  再寫一個字
[00:25:44.200 --> 00:25:45.720]  什麼字
[00:25:45.720 --> 00:25:47.480]  都是個滾字
[00:25:47.480 --> 00:25:48.840]  滾
[00:25:48.840 --> 00:25:51.760]  跟著那個大媽真是沒什麼耐性
[00:25:51.760 --> 00:25:53.360]  扯火
[00:25:53.360 --> 00:25:55.160]  破口大罵
[00:25:55.160 --> 00:25:57.360]  破口當中不是服事
[00:25:57.360 --> 00:25:59.240]  是破口當中大罵
[00:25:59.240 --> 00:26:00.840]  破口大罵
[00:26:00.840 --> 00:26:05.120]  跟著那個伯伯最後很委屈
[00:26:05.120 --> 00:26:07.480]  他說大嬸
[00:26:07.480 --> 00:26:11.440]  我本來是想寫滾滾紅塵
[00:26:11.440 --> 00:26:12.400]  我只寫了兩個字
[00:26:12.400 --> 00:26:14.040]  你就已經這樣罵我了
[00:26:14.040 --> 00:26:15.960]  你等一下吧
[00:26:15.960 --> 00:26:18.320]  有時候如果我們沒有耐性
[00:26:18.320 --> 00:26:19.320]  我們會誤會很多東西
[00:26:19.320 --> 00:26:21.320]  我們會誤會了神
[00:26:21.320 --> 00:26:22.240]  你會誤會了神
[00:26:22.240 --> 00:26:25.160]  為什麼這個時候不搞定他
[00:26:25.160 --> 00:26:28.800]  甚至叫我去基納溪旁
[00:26:28.800 --> 00:26:30.880]  這麼難讀這四個字
[00:26:30.880 --> 00:26:32.640]  還要給烏鴉
[00:26:32.640 --> 00:26:34.600]  烏鴉是當時的不潔
[00:26:34.600 --> 00:26:35.480]  餵我吃東西
[00:26:35.480 --> 00:26:36.640]  什麼事
[00:26:36.640 --> 00:26:38.040]  當然最後他等不等到
[00:26:38.040 --> 00:26:39.080]  他最後怎樣
[00:26:39.080 --> 00:26:42.320]  你知道結果是溪沒水了
[00:26:42.320 --> 00:26:43.520]  溪沒水之後
[00:26:43.520 --> 00:26:47.360]  他繼續神叫他去另一個地方
[00:26:47.360 --> 00:26:51.160]  另一個地方就是
[00:26:51.160 --> 00:26:53.720]  西頓撒勒伐等等
[00:26:53.720 --> 00:26:56.320]  給他很多訓練
[00:26:56.320 --> 00:26:58.280]  在他一生當中
[00:26:58.280 --> 00:26:59.400]  不少這些訓練
[00:26:59.400 --> 00:27:01.560]  足足訓練了三年六個月
[00:27:01.560 --> 00:27:04.040]  後來他有個寡婦
[00:27:04.040 --> 00:27:05.560]  寡婦的兒子又死了
[00:27:05.560 --> 00:27:07.160]  他又憑信心禱告
[00:27:07.160 --> 00:27:10.040]  終於訓練了三年六個月
[00:27:10.040 --> 00:27:12.760]  最後他可以去到加密山
[00:27:12.760 --> 00:27:15.520]  跟那些巴力在那裡大鬥
[00:27:15.520 --> 00:27:18.240]  這是他剛才第一個落
[00:27:18.240 --> 00:27:19.240]  第一個起滯出來
[00:27:19.240 --> 00:27:20.480]  第二個落
[00:27:20.480 --> 00:27:21.880]  現在又再起了
[00:27:21.880 --> 00:27:24.840]  就回到加密山上
[00:27:24.840 --> 00:27:26.120]  加密山上大戰不說了
[00:27:26.120 --> 00:27:27.440]  剛才說過了
[00:27:27.440 --> 00:27:30.280]  但是大戰完之後怎樣
[00:27:30.280 --> 00:27:32.080]  大戰完之後
[00:27:32.080 --> 00:27:34.680]  如果你是他你又打算怎樣
[00:27:34.680 --> 00:27:37.440]  都搞定了所有先知
[00:27:37.440 --> 00:27:40.120]  又是應該做個宗教改革
[00:27:40.120 --> 00:27:41.600]  又是搞很多東西
[00:27:41.600 --> 00:27:43.560]  但是誰知道那時候怎樣
[00:27:43.560 --> 00:27:45.640]  故事的事實就是
[00:27:45.640 --> 00:27:48.600]  那個椰洗別怎樣
[00:27:48.600 --> 00:27:49.400]  他說了一句話
[00:27:49.400 --> 00:27:51.400]  很狠毒的一句話
[00:27:51.400 --> 00:27:52.520]  他說
[00:27:52.520 --> 00:27:53.400]  明天這個時候
[00:27:53.400 --> 00:27:55.400]  如果我不令你的命
[00:27:55.400 --> 00:27:58.040]  好像那幫巴力先知被你殺那幫一樣
[00:27:58.040 --> 00:28:01.120]  願神加倍責罰我
[00:28:01.120 --> 00:28:03.200]  就是不殺你我不姓耶
[00:28:03.200 --> 00:28:04.960]  曾經有人說過這句話
[00:28:04.960 --> 00:28:07.280]  我不殺你我不姓耶
[00:28:07.280 --> 00:28:09.840]  接著
[00:28:09.840 --> 00:28:11.120]  伊利亞怎樣
[00:28:11.120 --> 00:28:14.000]  大家知道伊利亞怎樣
[00:28:14.000 --> 00:28:15.280]  如果你是伊利亞
[00:28:15.280 --> 00:28:16.120]  怕什麼
[00:28:16.120 --> 00:28:17.040]  怕你啊
[00:28:17.040 --> 00:28:17.920]  有牙
[00:28:17.920 --> 00:28:18.480]  是吧
[00:28:18.480 --> 00:28:19.320]  來吧
[00:28:19.320 --> 00:28:20.680]  瑤瑤是我的王
[00:28:20.680 --> 00:28:21.280]  不是啊
[00:28:21.280 --> 00:28:22.880]  聖經說他怎樣
[00:28:22.880 --> 00:28:24.120]  雀草
[00:28:24.120 --> 00:28:25.920]  走佬
[00:28:25.920 --> 00:28:28.320]  我不知道你有沒有覺得很大反差
[00:28:28.320 --> 00:28:29.440]  這次不是神叫他走的
[00:28:29.440 --> 00:28:31.560]  是他自己走的
[00:28:31.560 --> 00:28:33.760]  一次的上又下
[00:28:33.760 --> 00:28:36.600]  一次的上現在又下來了
[00:28:36.600 --> 00:28:38.280]  又被下放又打擊
[00:28:38.280 --> 00:28:39.000]  那現在呢
[00:28:39.000 --> 00:28:40.680]  現在自己走佬
[00:28:40.680 --> 00:28:44.920]  你覺得他是不是很膽小
[00:28:44.920 --> 00:28:46.000]  會不會
[00:28:46.000 --> 00:28:48.480]  嘗試了解一下他
[00:28:48.480 --> 00:28:49.960]  我嘗試了解一下他
[00:28:49.960 --> 00:28:51.280]  是什麼心態
[00:28:51.280 --> 00:28:52.200]  聖經說
[00:28:52.200 --> 00:28:54.160]  伊利亞就起來
[00:28:54.160 --> 00:28:56.200]  他害怕逃命
[00:28:56.200 --> 00:28:56.960]  去到很遠
[00:28:56.960 --> 00:28:59.920]  然後去到羅騰樹下求死
[00:28:59.920 --> 00:29:01.360]  已經走到瘸了
[00:29:01.360 --> 00:29:02.320]  求死
[00:29:02.320 --> 00:29:03.040]  他說算了
[00:29:03.040 --> 00:29:03.320]  算了
[00:29:03.320 --> 00:29:06.320]  你拿我的命吧
[00:29:06.320 --> 00:29:09.120]  如果你覺得這件事很驚訝
[00:29:09.120 --> 00:29:11.680]  我希望你多些體諒伊利亞
[00:29:11.680 --> 00:29:12.960]  是
[00:29:12.960 --> 00:29:14.720]  他在這一刻是不夠信心
[00:29:14.720 --> 00:29:17.960]  神是要他多些信心
[00:29:17.960 --> 00:29:20.000]  今年我們都有個短訓隊
[00:29:20.000 --> 00:29:25.200]  去深圳
[00:29:25.200 --> 00:29:27.560]  我今年應該會去
[00:29:27.560 --> 00:29:29.600]  考慮著去
[00:29:29.600 --> 00:29:31.280]  被猜派地去
[00:29:31.280 --> 00:29:32.560]  怎樣都好
[00:29:32.560 --> 00:29:33.640]  我都想
[00:29:33.640 --> 00:29:36.240]  你記得國內那個很重要
[00:29:36.240 --> 00:29:40.040]  打壓或者是教會
[00:29:40.040 --> 00:29:42.240]  廣州的一些牧者
[00:29:42.240 --> 00:29:43.240]  無端端被人抓了
[00:29:43.240 --> 00:29:44.920]  不知道什麼事
[00:29:44.920 --> 00:29:46.760]  我那時候都會想
[00:29:46.760 --> 00:29:48.760]  如果我這次去
[00:29:48.760 --> 00:29:50.280]  最後那一晚
[00:29:50.280 --> 00:29:52.480]  很多學生信耶穌
[00:29:52.480 --> 00:29:54.080]  然後突然間有個公安
[00:29:54.080 --> 00:29:55.400]  鄭紹騎牧師
[00:29:55.400 --> 00:29:56.640]  這次真的不是機了
[00:29:56.640 --> 00:29:58.520]  鄭紹騎牧師在哪裡
[00:29:58.520 --> 00:30:03.600]  我那時候一定很害怕
[00:30:03.600 --> 00:30:05.200]  我可能會逃走
[00:30:05.200 --> 00:30:06.880]  今年感謝神
[00:30:06.880 --> 00:30:09.400]  師母說他都會答應和我去
[00:30:09.400 --> 00:30:10.440]  壯下膽
[00:30:10.440 --> 00:30:12.160]  如果那時那一刻
[00:30:12.160 --> 00:30:14.880]  鄭紹騎牧師被公安抓
[00:30:14.880 --> 00:30:19.360]  我是不是要天下有情
[00:30:19.360 --> 00:30:20.040]  還是怎樣
[00:30:20.040 --> 00:30:21.320]  還是你先走
[00:30:21.320 --> 00:30:22.360]  我逃難
[00:30:22.360 --> 00:30:24.720]  我自己走去越南
[00:30:24.720 --> 00:30:25.880]  去到越南
[00:30:25.880 --> 00:30:27.120]  你想想那個情景
[00:30:27.120 --> 00:30:27.880]  又沒有手機
[00:30:27.880 --> 00:30:29.080]  手機沒電
[00:30:29.080 --> 00:30:30.480]  又沒水
[00:30:30.480 --> 00:30:31.360]  又累
[00:30:31.360 --> 00:30:32.680]  又有棵樹
[00:30:32.680 --> 00:30:33.800]  叫羅藤樹
[00:30:33.800 --> 00:30:34.880]  我就在下面
[00:30:34.880 --> 00:30:35.800]  哎呀 死了
[00:30:35.800 --> 00:30:36.840]  你們要我的命了
[00:30:36.840 --> 00:30:37.800]  算了
[00:30:37.800 --> 00:30:40.280]  我體會可能是這樣的情況
[00:30:40.280 --> 00:30:40.760]  你明白嗎
[00:30:40.760 --> 00:30:42.240]  在危機當中
[00:30:42.240 --> 00:30:43.560]  在危難當中
[00:30:43.560 --> 00:30:45.400]  那種恐懼是
[00:30:45.400 --> 00:30:46.440]  是人的本能來的
[00:30:46.440 --> 00:30:48.640]  我相信
[00:30:48.640 --> 00:30:49.880]  伊利亞經歷了很多
[00:30:49.880 --> 00:30:51.680]  很多被神訓練
[00:30:51.680 --> 00:30:56.720]  在危難當中的一切
[00:30:56.720 --> 00:31:01.160]  當然最後他走到荷列山
[00:31:01.160 --> 00:31:02.160]  去到荷列山的時候
[00:31:02.160 --> 00:31:04.000]  他很累了
[00:31:04.000 --> 00:31:07.360]  神就和他講說話
[00:31:07.360 --> 00:31:10.200]  一個很小的聲音和他講說話
[00:31:10.200 --> 00:31:11.880]  其實你在做什麼
[00:31:11.880 --> 00:31:13.520]  你在做什麼
[00:31:13.520 --> 00:31:14.440]  原來很多時候
[00:31:14.440 --> 00:31:16.520]  在危難裡面
[00:31:16.520 --> 00:31:18.320]  你不知道自己在做什麼
[00:31:18.320 --> 00:31:20.800]  但神就問你現在在做什麼
[00:31:20.800 --> 00:31:23.200]  然後神就使用他
[00:31:23.200 --> 00:31:24.480]  要高立兩個王
[00:31:24.480 --> 00:31:25.800]  一個先知
[00:31:25.800 --> 00:31:28.000]  你再看我們遲些再說
[00:31:28.000 --> 00:31:31.040]  今天總結了
[00:31:31.040 --> 00:31:32.960]  高立那個伊利沙
[00:31:32.960 --> 00:31:35.040]  然後伊利沙接觸他
[00:31:35.040 --> 00:31:37.680]  神一路使用他
[00:31:37.680 --> 00:31:39.560]  最後他
[00:31:39.560 --> 00:31:41.480]  他一生當中沒有更輝煌過
[00:31:41.480 --> 00:31:43.440]  他被神接走的時候
[00:31:43.440 --> 00:31:45.920]  有火車有馬車
[00:31:45.920 --> 00:31:49.000]  烽火送他走
[00:31:49.000 --> 00:31:51.920]  很多是高高低低起落
[00:31:51.920 --> 00:31:55.600]  再看聖經《雅各書》
[00:31:55.600 --> 00:31:58.760]  他的禱告大有功效
[00:31:58.760 --> 00:32:01.720]  我想他的禱告不是一時的爆發
[00:32:01.720 --> 00:32:04.600]  他真的經歷過很多的磨練
[00:32:04.600 --> 00:32:06.160]  很多的歷練
[00:32:06.160 --> 00:32:09.120]  以致他最後
[00:32:09.120 --> 00:32:11.840]  他的禱告是有果效
[00:32:11.840 --> 00:32:13.160]  所謂的果效
[00:32:13.160 --> 00:32:15.440]  其實他再一次
[00:32:15.440 --> 00:32:17.240]  在他自己的生命當中
[00:32:17.240 --> 00:32:20.440]  承認神就是他自己的主
[00:32:20.440 --> 00:32:23.680]  今天神都帶領你來到這個會點教會
[00:32:23.680 --> 00:32:25.040]  你們當中
[00:32:25.040 --> 00:32:27.440]  有些可能來了一輪
[00:32:27.440 --> 00:32:29.000]  來了幾年
[00:32:29.000 --> 00:32:30.800]  在你的屬靈生命當中
[00:32:30.800 --> 00:32:31.880]  在這個時刻
[00:32:31.880 --> 00:32:35.200]  到底是在會點這裡
[00:32:35.200 --> 00:32:38.680]  到底是你的基納溪旁
[00:32:38.680 --> 00:32:40.800]  還是荷列山
[00:32:40.800 --> 00:32:42.280]  還是加密山
[00:32:42.280 --> 00:32:44.400]  還是羅騰樹下
[00:32:44.400 --> 00:32:47.280]  我想你今天需要去做一個選擇
[00:32:47.280 --> 00:32:49.480]  去想一想你自己的屬靈生命
[00:32:49.480 --> 00:32:51.480]  在哪一個光景
[00:32:51.480 --> 00:32:55.080]  我在會點19、20年了
[00:32:55.080 --> 00:32:59.560]  會點曾經是我的加密山
[00:32:59.560 --> 00:33:00.560]  曾經
[00:33:00.560 --> 00:33:01.600]  我安納的時候
