
[00:00:00.000 --> 00:00:09.000]  幾個星期前,盧博士帶領我們從宏觀的角度去看《馬太福音》這段經文
[00:19:07.000 --> 00:19:09.000]  去決定神是不是愛我
[00:19:09.000 --> 00:19:11.000]  當神跡一出現
[00:19:11.000 --> 00:19:12.000]  你就愛我
[00:19:12.000 --> 00:19:14.000]  其實在文素記十四章二十二節
[00:19:14.000 --> 00:19:16.000]  都是在說這件事
[00:19:16.000 --> 00:19:18.000]  這些人雖然看過我的榮耀
[00:19:18.000 --> 00:19:20.000]  看過十災
[00:19:20.000 --> 00:19:22.000]  在埃及曠野的行為
[00:19:22.000 --> 00:19:25.000]  十次試探神
[00:19:25.000 --> 00:19:27.000]  不聽我的話
[00:19:27.000 --> 00:19:29.000]  我絕不能看見
[00:19:29.000 --> 00:19:32.000]  叫他們看到我應許之地
[00:19:32.000 --> 00:19:34.000]  沒有試探神的底線
[00:19:34.000 --> 00:19:35.000]  是很危險的
[00:19:35.000 --> 00:19:38.000]  以色列六十萬男丁
[00:19:38.000 --> 00:19:39.000]  二十歲以上
[00:19:39.000 --> 00:19:41.000]  全部不得入曠野
[00:19:41.000 --> 00:19:43.000]  死在曠野
[00:19:43.000 --> 00:19:45.000]  這個就是試探的結果
[00:19:45.000 --> 00:19:47.000]  只有兩個可以
[00:19:47.000 --> 00:19:49.000]  迦勒和約翠亞
[00:19:49.000 --> 00:19:51.000]  連摩西這麼偉大
[00:19:51.000 --> 00:19:53.000]  都要死在尼泊爾山上
[00:19:53.000 --> 00:19:55.000]  遙望迦南
[00:19:55.000 --> 00:19:57.000]  聖經准我們唯一一樣
[00:19:57.000 --> 00:19:59.000]  可以試探神的是什麼?
[00:19:59.000 --> 00:20:03.000]  《馬拉記書》三章十節
[00:20:03.000 --> 00:20:05.000]  請大家一起讀
[00:20:15.000 --> 00:20:17.000]  請大家一起讀
[00:20:17.000 --> 00:20:21.000]  叫你試
[00:20:21.000 --> 00:20:23.000]  你偏偏不肯試
[00:20:23.000 --> 00:20:27.000]  第三個引誘
[00:20:27.000 --> 00:20:29.000]  就是萬國的榮華
[00:20:29.000 --> 00:20:31.000]  這是最後一招
[00:20:31.000 --> 00:20:33.000]  我就在想
[00:20:33.000 --> 00:20:35.000]  究竟當時所謂萬國的榮華
[00:20:35.000 --> 00:20:37.000]  是多少個億呢?
[00:20:37.000 --> 00:20:39.000]  量化一下是否可行
[00:20:39.000 --> 00:20:41.000]  原來有統計
[00:20:41.000 --> 00:20:43.000]  在全球的財富裡
[00:20:43.000 --> 00:20:45.000]  擁有超過一百萬美金的富翁
[00:20:45.000 --> 00:20:47.000]  已經超過一千八百萬人
[00:20:47.000 --> 00:20:49.000]  已經超過一千八百萬人
[00:20:49.000 --> 00:20:51.000]  很厲害
[00:20:51.000 --> 00:20:53.000]  請問你中國的首富是誰?
[00:20:53.000 --> 00:20:55.000]  請問你中國的首富是誰?
[00:20:55.000 --> 00:20:57.000]  馬化騰
[00:20:57.000 --> 00:20:59.000]  馬化騰
[00:20:59.000 --> 00:21:01.000]  第二才是馬雲
[00:21:01.000 --> 00:21:03.000]  祖堂每個人都搭馬雲
[00:21:03.000 --> 00:21:05.000]  以前我們常說
[00:21:05.000 --> 00:21:07.000]  你老爸最好姓李
[00:21:07.000 --> 00:21:09.000]  現在最好老爸姓馬
[00:21:09.000 --> 00:21:11.000]  會比較好
[00:21:11.000 --> 00:21:13.000]  馬雲擁有
[00:21:13.000 --> 00:21:15.000]  四百零八億美金以上
[00:21:15.000 --> 00:21:19.000]  他說過一句說話
[00:21:19.000 --> 00:21:21.000]  他說以前每個月賺
[00:21:21.000 --> 00:21:23.000]  二三十萬是一件很高興的事
[00:21:23.000 --> 00:21:25.000]  他說現在每個月
[00:21:25.000 --> 00:21:27.000]  賺二十個億
[00:21:27.000 --> 00:21:29.000]  是一件很難受的事
[00:21:29.000 --> 00:21:31.000]  我們也很想難受一下
[00:21:31.000 --> 00:21:35.000]  不過有一樣東西我同意他說的
[00:21:35.000 --> 00:21:37.000]  他說百分之九十的幸福
[00:21:37.000 --> 00:21:39.000]  和錢無關
[00:21:41.000 --> 00:21:43.000]  萬國的榮華到底是什麼
[00:21:43.000 --> 00:21:45.000]  是無法計算
[00:21:45.000 --> 00:21:47.000]  這個試探是不是說財富這麼簡單呢?
[00:21:47.000 --> 00:21:49.000]  這個試探是不是說財富這麼簡單呢?
[00:21:49.000 --> 00:21:51.000]  魔鬼忘記了耶穌
[00:21:51.000 --> 00:21:53.000]  是離開天上的榮華
[00:21:53.000 --> 00:21:55.000]  來到道成肉身
[00:21:55.000 --> 00:21:57.000]  來到這個世界
[00:21:57.000 --> 00:21:59.000]  地上的榮華
[00:21:59.000 --> 00:22:01.000]  比起天上的榮華
[00:22:01.000 --> 00:22:03.000]  沒得比的
[00:22:03.000 --> 00:22:05.000]  等於你和馬雲說
[00:22:05.000 --> 00:22:07.000]  馬雲我給你十億
[00:22:07.000 --> 00:22:09.000]  你相信耶穌
[00:22:09.000 --> 00:22:11.000]  是嗎?
[00:22:11.000 --> 00:22:13.000]  沒用的
[00:22:13.000 --> 00:22:15.000]  這個試探是說什麼呢?
[00:22:15.000 --> 00:22:17.000]  要從答案裡才知道
[00:22:17.000 --> 00:22:19.000]  答案也是記載在
[00:22:19.000 --> 00:22:21.000]  《新命紀》六章十三節
[00:22:21.000 --> 00:22:23.000]  原來發生了什麼事?
[00:22:23.000 --> 00:22:25.000]  這段經文為什麼會
[00:22:25.000 --> 00:22:27.000]  答要丹要侍奉他呢?
[00:22:27.000 --> 00:22:29.000]  當時他們準備入迦南
[00:22:29.000 --> 00:22:31.000]  摩西是最後的叮嚀
[00:22:31.000 --> 00:22:33.000]  臨終吩咐這班人
[00:22:33.000 --> 00:22:35.000]  我自己去不了
[00:22:35.000 --> 00:22:37.000]  你們去到
[00:22:37.000 --> 00:22:39.000]  摩西曠野這四十年
[00:22:39.000 --> 00:22:41.000]  沒有餓度
[00:22:41.000 --> 00:22:43.000]  鞋沒有穿爛度
[00:22:43.000 --> 00:22:45.000]  衣服沒有穿洞
[00:22:45.000 --> 00:22:47.000]  你們入了迦南之後
[00:22:47.000 --> 00:22:49.000]  你會看到一個很美麗的城市
[00:22:49.000 --> 00:22:51.000]  有溫暖的房屋
[00:22:51.000 --> 00:22:53.000]  有很美的田地出產
[00:22:53.000 --> 00:22:55.000]  整個城市都很美
[00:22:55.000 --> 00:22:57.000]  但是
[00:22:57.000 --> 00:22:59.000]  不要因此離開
[00:22:59.000 --> 00:23:01.000]  耶和華上帝
[00:23:01.000 --> 00:23:03.000]  去拜他們的偶像
[00:23:03.000 --> 00:23:05.000]  事實上
[00:23:05.000 --> 00:23:07.000]  時間過得很快
[00:23:07.000 --> 00:23:09.000]  一入迦南
[00:23:09.000 --> 00:23:11.000]  馬上就已經拜偶像
[00:23:11.000 --> 00:23:13.000]  摩西勸他們
[00:23:13.000 --> 00:23:15.000]  當你們
[00:23:15.000 --> 00:23:17.000]  去到見到萬國的榮華的時候
[00:23:17.000 --> 00:23:19.000]  當你們
[00:23:19.000 --> 00:23:21.000]  得到這麼多好處的時候
[00:23:21.000 --> 00:23:23.000]  你想想
[00:23:23.000 --> 00:23:25.000]  幾百年在埃及圍爐
[00:23:25.000 --> 00:23:27.000]  四十年在曠野窮到窿
[00:23:27.000 --> 00:23:29.000]  一進去賺大錢
[00:23:29.000 --> 00:23:31.000]  做生意
[00:23:31.000 --> 00:23:33.000]  什麼都有
[00:23:33.000 --> 00:23:35.000]  到時你仍然
[00:23:35.000 --> 00:23:37.000]  只可以拜
[00:23:37.000 --> 00:23:39.000]  耶和華上帝
[00:23:39.000 --> 00:23:41.000]  但要視逢他
[00:23:41.000 --> 00:23:43.000]  這就是答案
[00:23:43.000 --> 00:23:45.000]  我們可以叫這叫共患難
[00:23:45.000 --> 00:23:47.000]  而不可以共富貴
[00:23:47.000 --> 00:23:49.000]  有困難的時候
[00:23:49.000 --> 00:23:51.000]  我們要緊緊依靠主
[00:23:51.000 --> 00:23:55.000]  好好啊神啊
[00:23:55.000 --> 00:23:57.000]  跟隨你
[00:23:57.000 --> 00:23:59.000]  但一有很豐富的生活
[00:23:59.000 --> 00:24:01.000]  馬上忘記神的恩情
[00:24:01.000 --> 00:24:03.000]  這是一個很嚴重的罪
[00:24:03.000 --> 00:24:05.000]  忘恩負義
[00:24:05.000 --> 00:24:09.000]  入到迦南
[00:24:09.000 --> 00:24:11.000]  看到萬國的榮華
[00:24:11.000 --> 00:24:13.000]  拜了偶像
[00:24:13.000 --> 00:24:15.000]  整個以色列王國的歷史
[00:24:15.000 --> 00:24:17.000]  都是這樣的
[00:24:17.000 --> 00:24:19.000]  所羅門是最有名的
[00:24:19.000 --> 00:24:21.000]  他擁有萬國的榮華
[00:24:21.000 --> 00:24:23.000]  但到了最後
[00:24:23.000 --> 00:24:25.000]  這個享樂王
[00:24:25.000 --> 00:24:27.000]  享樂太久了
[00:24:27.000 --> 00:24:29.000]  晚節不保
[00:24:29.000 --> 00:24:31.000]  有千多個飛奔
[00:24:31.000 --> 00:24:33.000]  跟隨這些飛奔
[00:24:33.000 --> 00:24:35.000]  去拜外邦的偶像
[00:24:35.000 --> 00:24:37.000]  所以要小心
[00:24:37.000 --> 00:24:39.000]  不要只是在艱難的日子
[00:24:39.000 --> 00:24:41.000]  去依靠上帝
[00:24:41.000 --> 00:24:43.000]  緊緊抓住他的手
[00:24:43.000 --> 00:24:45.000]  但在風山水起的日子
[00:24:45.000 --> 00:24:47.000]  我們就覺得
[00:24:47.000 --> 00:24:49.000]  這是我努力的結果
[00:24:49.000 --> 00:24:51.000]  我聰明
[00:24:51.000 --> 00:24:53.000]  我本事
[00:24:53.000 --> 00:24:55.000]  甚至你覺得
[00:24:55.000 --> 00:24:57.000]  是這個世界給你的好處
[00:24:57.000 --> 00:24:59.000]  所以問題不在榮華本身
[00:24:59.000 --> 00:25:01.000]  不是在財富本身
[00:25:01.000 --> 00:25:03.000]  而是當你有了這些財富
[00:25:03.000 --> 00:25:05.000]  與榮華之後
[00:25:05.000 --> 00:25:07.000]  請你記住
[00:25:07.000 --> 00:25:09.000]  上帝仍然是你唯一的主
[00:25:09.000 --> 00:25:11.000]  但要是逢他
[00:25:11.000 --> 00:25:17.000]  在城鎮有位老執事
[00:25:17.000 --> 00:25:19.000]  我很佩服他
[00:25:19.000 --> 00:25:21.000]  說名字你都認識
[00:25:21.000 --> 00:25:23.000]  叫楊瓊芳
[00:25:23.000 --> 00:25:25.000]  其實是歐樹紅的太太
[00:25:27.000 --> 00:25:29.000]  大家都聽過
[00:25:29.000 --> 00:25:31.000]  歐樹紅有很多健康中心
[00:25:31.000 --> 00:25:33.000]  大學很多樓都是她
[00:25:33.000 --> 00:25:35.000]  她身家多少億我都不知道
[00:25:35.000 --> 00:25:37.000]  她每年都會拿十多二十萬出來
[00:25:37.000 --> 00:25:39.000]  擺生日
[00:25:39.000 --> 00:25:41.000]  請教會的老人家
[00:25:41.000 --> 00:25:43.000]  去吃飯
[00:25:43.000 --> 00:25:45.000]  她不是懸父
[00:25:45.000 --> 00:25:47.000]  她是真心愛這班老人家
[00:25:47.000 --> 00:25:49.000]  有一次我去吃飯
[00:25:49.000 --> 00:25:51.000]  坐在她旁邊
[00:25:51.000 --> 00:25:53.000]  我看到一件蜂褸
[00:25:53.000 --> 00:25:55.000]  她八十多歲
[00:25:55.000 --> 00:25:57.000]  粉紅色的蜂褸很漂亮
[00:25:57.000 --> 00:25:59.000]  我就說歐太這件蜂褸很漂亮
[00:25:59.000 --> 00:26:01.000]  她就跟我說
[00:26:01.000 --> 00:26:03.000]  三十元
[00:26:03.000 --> 00:26:05.000]  在九龍城街市買的
[00:26:05.000 --> 00:26:07.000]  我就想
[00:26:07.000 --> 00:26:09.000]  你不用吧
[00:26:09.000 --> 00:26:11.000]  自己本身就是用很少錢
[00:26:11.000 --> 00:26:13.000]  但是
[00:26:13.000 --> 00:26:15.000]  她去服侍弟兄姊妹
[00:26:15.000 --> 00:26:17.000]  她去捐錢
[00:26:17.000 --> 00:26:19.000]  我記得有一次我協助教育部
[00:26:19.000 --> 00:26:21.000]  要收東涌一間中學
[00:26:21.000 --> 00:26:23.000]  起辦費是九百萬
[00:26:23.000 --> 00:26:25.000]  我記得有一次我協助教育部
[00:26:25.000 --> 00:26:27.000]  要收東涌一間中學
[00:26:27.000 --> 00:26:29.000]  起辦費是九百萬
[00:26:29.000 --> 00:26:31.000]  歐太二話不說
[00:26:31.000 --> 00:26:33.000]  要來買椅子
[00:26:33.000 --> 00:26:35.000]  買很多東西
[00:26:35.000 --> 00:26:37.000]  我給吧
[00:26:37.000 --> 00:26:39.000]  我好像拿九元一樣
[00:26:39.000 --> 00:26:41.000]  所以有錢不是問題
[00:26:41.000 --> 00:26:43.000]  有錢之後
[00:26:43.000 --> 00:26:45.000]  上帝仍然是你唯一的主
[00:26:45.000 --> 00:26:47.000]  單要侍奉他
[00:26:47.000 --> 00:26:49.000]  在傳統上
[00:26:49.000 --> 00:26:51.000]  我們都會將這三個試探
[00:26:51.000 --> 00:26:53.000]  在第十七節解釋
[00:26:53.000 --> 00:26:55.000]  由肉體的情慾
[00:26:55.000 --> 00:26:57.000]  眼目的情慾
[00:26:57.000 --> 00:26:59.000]  和今生的驕傲
[00:26:59.000 --> 00:27:01.000]  肉體的情慾
[00:27:01.000 --> 00:27:03.000]  包括性和色
[00:27:03.000 --> 00:27:05.000]  這些都是
[00:27:05.000 --> 00:27:07.000]  一般人很容易犯的問題
[00:27:07.000 --> 00:27:09.000]  眼目的情慾
[00:27:09.000 --> 00:27:11.000]  就是我看到別人有
[00:27:11.000 --> 00:27:13.000]  我又很想有
[00:27:13.000 --> 00:27:15.000]  很想去比較
[00:27:15.000 --> 00:27:17.000]  別人的房子四百呎
[00:27:17.000 --> 00:27:19.000]  我就想我的房子要大過他
[00:27:19.000 --> 00:27:21.000]  別人自己賺兩萬元
[00:27:21.000 --> 00:27:23.000]  你就覺得
[00:27:23.000 --> 00:27:25.000]  我應該賺夠三萬元
[00:27:25.000 --> 00:27:27.000]  兒子考第五
[00:27:27.000 --> 00:27:29.000]  隔壁的考第一
[00:27:29.000 --> 00:27:31.000]  兒子你是不是應該
[00:27:31.000 --> 00:27:33.000]  努力一點呢
[00:27:33.000 --> 00:27:35.000]  我們做很多的比較
[00:27:35.000 --> 00:27:37.000]  去做那些眼目的情慾
[00:27:37.000 --> 00:27:39.000]  今生的驕傲也是說
[00:27:39.000 --> 00:27:41.000]  我們不健康的成就
[00:27:41.000 --> 00:27:43.000]  和自我的形象
[00:27:43.000 --> 00:27:45.000]  今天我是在做什麼職業
[00:27:45.000 --> 00:27:47.000]  不重要
[00:27:47.000 --> 00:27:49.000]  眼睛看你是尊貴的
[00:27:49.000 --> 00:27:51.000]  不要去比較
[00:27:51.000 --> 00:27:53.000]  就算我們全道界也有得比較
[00:27:53.000 --> 00:27:55.000]  我記得開班會的時候
[00:27:55.000 --> 00:27:57.000]  因為畢業了很多年
[00:27:57.000 --> 00:27:59.000]  聊聊天
[00:27:59.000 --> 00:28:01.000]  有些同學因為轉了很多間教會
[00:28:01.000 --> 00:28:03.000]  一坐下就被人問
[00:28:03.000 --> 00:28:05.000]  你還沒有按目
[00:28:05.000 --> 00:28:07.000]  這個也是一個試探
[00:28:07.000 --> 00:28:09.000]  很小心
[00:28:09.000 --> 00:28:11.000]  第二個總結的方面
[00:28:11.000 --> 00:28:13.000]  在經上記著說
[00:28:13.000 --> 00:28:15.000]  這個剛才我們所說
[00:28:15.000 --> 00:28:17.000]  午後再補充
[00:28:17.000 --> 00:28:19.000]  我們趁著機會勝過我們
[00:28:19.000 --> 00:28:21.000]  就是撒旦專門
[00:28:21.000 --> 00:28:23.000]  找你的痛腳
[00:28:23.000 --> 00:28:25.000]  去告訴你
[00:28:25.000 --> 00:28:27.000]  你哪樣東西需要
[00:28:27.000 --> 00:28:29.000]  我們要小心
[00:28:29.000 --> 00:28:31.000]  他很了解我們
[00:28:31.000 --> 00:28:33.000]  第二個總結裡說
[00:28:33.000 --> 00:28:35.000]  經上記著說有四次
[00:28:35.000 --> 00:28:37.000]  這個不是保健練習
[00:28:37.000 --> 00:28:39.000]  撒旦又試他
[00:28:39.000 --> 00:28:41.000]  耶穌又回答他
[00:28:41.000 --> 00:28:43.000]  撒旦又回答他
[00:28:43.000 --> 00:28:45.000]  是不是一回事
[00:28:45.000 --> 00:28:47.000]  其實
[00:28:47.000 --> 00:28:49.000]  不只是說熟悉聖經這麼簡單
[00:28:49.000 --> 00:28:51.000]  是要活出聖經
[00:28:51.000 --> 00:28:53.000]  你怎樣背也背不過撒旦
[00:28:53.000 --> 00:28:55.000]  你怎樣鬥也鬥不過他
[00:28:55.000 --> 00:28:57.000]  唯一一件事
[00:28:57.000 --> 00:28:59.000]  就是你走出聖經
[00:28:59.000 --> 00:29:01.000]  他就沒有你扶了
[00:29:01.000 --> 00:29:03.000]  短短的經文
[00:29:03.000 --> 00:29:05.000]  十節裡
[00:29:05.000 --> 00:29:07.000]  四次
[00:29:07.000 --> 00:29:09.000]  我們要熟悉聖經
[00:29:09.000 --> 00:29:11.000]  我們要背聖經
[00:29:11.000 --> 00:29:13.000]  更加要活出聖經
[00:29:13.000 --> 00:29:15.000]  千萬不要以為
[00:29:15.000 --> 00:29:17.000]  我們每天三次
[00:29:17.000 --> 00:29:19.000]  例行公事去祈禱
[00:29:19.000 --> 00:29:21.000]  謝飯禱告
[00:29:21.000 --> 00:29:23.000]  早上三餐
[00:29:23.000 --> 00:29:25.000]  我做足了
[00:29:25.000 --> 00:29:27.000]  我有回教會
[00:29:27.000 --> 00:29:29.000]  我唱了詩班
[00:29:29.000 --> 00:29:31.000]  不夠的
[00:29:31.000 --> 00:29:33.000]  因為這些是回到教會做的
[00:29:33.000 --> 00:29:35.000]  其實你在外面怎樣
[00:29:35.000 --> 00:29:37.000]  我們目者是不知道的
[00:29:37.000 --> 00:29:39.000]  所以你的家人
[00:29:39.000 --> 00:29:41.000]  你的同事
[00:29:41.000 --> 00:29:43.000]  你的同學
[00:29:43.000 --> 00:29:45.000]  你的朋友
[00:29:45.000 --> 00:29:47.000]  才知道你是否一個真正的基督徒
[00:29:47.000 --> 00:29:49.000]  我記得有個弟兄跟我說
[00:29:49.000 --> 00:29:51.000]  在公司裡
[00:29:51.000 --> 00:29:53.000]  他走的時候
[00:29:53.000 --> 00:29:55.000]  他同事說
[00:29:55.000 --> 00:29:57.000]  我現在要去讀神學了
[00:29:57.000 --> 00:29:59.000]  準備奉獻信耶穌
[00:29:59.000 --> 00:30:01.000]  做傳道人
[00:30:01.000 --> 00:30:03.000]  那些人才說
[00:30:03.000 --> 00:30:05.000]  你是基督徒來的嗎
[00:30:05.000 --> 00:30:07.000]  所以要小心
[00:30:07.000 --> 00:30:09.000]  我們的生命
[00:30:09.000 --> 00:30:11.000]  要跟我們所信的
[00:30:11.000 --> 00:30:13.000]  相同
[00:30:13.000 --> 00:30:15.000]  我自己常常想
[00:30:15.000 --> 00:30:17.000]  我們生活要
[00:30:17.000 --> 00:30:19.000]  教會化
[00:30:19.000 --> 00:30:21.000]  教會就要生活化
[00:30:21.000 --> 00:30:23.000]  大家一起去扣住
[00:30:23.000 --> 00:30:25.000]  那個鬼很厲害
[00:30:25.000 --> 00:30:27.000]  知道你一切所需要的東西
[00:30:27.000 --> 00:30:29.000]  我講多一個見證給你聽
[00:30:29.000 --> 00:30:31.000]  有一位牧師
[00:30:31.000 --> 00:30:33.000]  他去趕鬼
[00:30:33.000 --> 00:30:35.000]  因為有個朋友有邪靈附身
[00:30:35.000 --> 00:30:37.000]  他們圍著他
[00:30:37.000 --> 00:30:39.000]  牧師準備為他按手
[00:30:39.000 --> 00:30:41.000]  祈禱幫他趕鬼
[00:30:41.000 --> 00:30:43.000]  誰知那時
[00:30:43.000 --> 00:30:45.000]  那個鬼的邪靈透過男人的聲音
[00:30:45.000 --> 00:30:47.000]  跟他說
[00:30:47.000 --> 00:30:49.000]  牧師
[00:30:49.000 --> 00:30:51.000]  你什麼時候犯了什麼罪
[00:30:51.000 --> 00:30:53.000]  牧師其實都忘記了
[00:30:53.000 --> 00:30:55.000]  我不方便透露實情
[00:30:55.000 --> 00:30:57.000]  那隻鬼
[00:30:57.000 --> 00:30:59.000]  還冷笑一聲
[00:30:59.000 --> 00:31:01.000]  哼哼
[00:31:01.000 --> 00:31:03.000]  你趕我
[00:31:03.000 --> 00:31:05.000]  牧師走開了
[00:31:05.000 --> 00:31:07.000]  很感謝神
[00:31:07.000 --> 00:31:09.000]  牧師最後悔改了
[00:31:09.000 --> 00:31:11.000]  最後幫這位朋友
[00:31:11.000 --> 00:31:13.000]  做了趕鬼的工作
[00:31:13.000 --> 00:31:15.000]  所以你想想
[00:31:15.000 --> 00:31:17.000]  你忘記的東西
[00:31:17.000 --> 00:31:19.000]  那隻鬼都很清楚
[00:31:19.000 --> 00:31:21.000]  很小心
[00:31:21.000 --> 00:31:23.000]  這是我記得很實
[00:31:23.000 --> 00:31:25.000]  你不知道的東西
[00:31:25.000 --> 00:31:27.000]  隱然未見的罪
[00:31:27.000 --> 00:31:29.000]  有些地方魔鬼會提醒你
[00:31:29.000 --> 00:31:31.000]  也有人將耶穌的試探
[00:31:31.000 --> 00:31:33.000]  對比成為
[00:31:33.000 --> 00:31:35.000]  曠野的情況
[00:31:35.000 --> 00:31:37.000]  耶穌在曠野四十天
[00:31:37.000 --> 00:31:39.000]  以色列的子民
[00:31:39.000 --> 00:31:41.000]  在曠野四十年
[00:31:41.000 --> 00:31:43.000]  當時他們為了食物
[00:31:43.000 --> 00:31:45.000]  埋怨神
[00:31:45.000 --> 00:31:47.000]  耶穌肚餓
[00:31:47.000 --> 00:31:49.000]  他都不會用神蹟來做捷徑
[00:31:49.000 --> 00:31:51.000]  神就為他準備了
[00:31:51.000 --> 00:31:53.000]  馬拿
[00:31:53.000 --> 00:31:55.000]  天使為耶穌準備了食物
[00:31:55.000 --> 00:31:57.000]  能夠養活
[00:31:57.000 --> 00:31:59.000]  兩百萬人四十年
[00:31:59.000 --> 00:32:01.000]  在地上沒有一個
[00:32:01.000 --> 00:32:03.000]  政府可以做到
[00:32:03.000 --> 00:32:05.000]  但我們的上帝可以
[00:32:05.000 --> 00:32:07.000]  只有耶和華
[00:32:07.000 --> 00:32:09.000]  所以耶穌示範了
[00:32:09.000 --> 00:32:11.000]  不要因為一時的肉體
[00:32:11.000 --> 00:32:13.000]  需要亂來
[00:32:13.000 --> 00:32:15.000]  神的應許和供應
[00:32:15.000 --> 00:32:17.000]  是有時有後的
[00:32:17.000 --> 00:32:19.000]  耶穌得勝了
[00:32:19.000 --> 00:32:21.000]  在尼腓定,以色列民因為沒有水
[00:32:21.000 --> 00:32:23.000]  就試探耶和華
[00:32:23.000 --> 00:32:25.000]  結果第一代
[00:32:25.000 --> 00:32:27.000]  出埃及的子民全部死在曠野
[00:32:27.000 --> 00:32:29.000]  不能進入
[00:32:29.000 --> 00:32:31.000]  迦南,包括摩西
[00:32:31.000 --> 00:32:35.000]  神的子民失敗了
[00:32:35.000 --> 00:32:37.000]  但我們的主耶穌得勝了
[00:32:37.000 --> 00:32:39.000]  最後一個試探
[00:32:39.000 --> 00:32:41.000]  對比摩西的警告
[00:32:41.000 --> 00:32:43.000]  你們進迦南
[00:32:43.000 --> 00:32:45.000]  吃得好,住得好
[00:32:45.000 --> 00:32:47.000]  這不是廣告
[00:32:47.000 --> 00:32:49.000]  到了萬國的榮華的時候
[00:32:49.000 --> 00:32:51.000]  不要忘記上帝
[00:32:51.000 --> 00:32:53.000]  但要侍奉他
[00:32:53.000 --> 00:32:55.000]  結果真的
[00:32:55.000 --> 00:32:57.000]  要去拜偶像
[00:32:57.000 --> 00:32:59.000]  耶穌示範了
[00:32:59.000 --> 00:33:01.000]  他永恆屬靈的眼光
[00:33:01.000 --> 00:33:03.000]  不要只看現實
[00:33:03.000 --> 00:33:05.000]  我們還要看永恆
[00:33:05.000 --> 00:33:07.000]  得勝的生命是怎樣的
[00:33:07.000 --> 00:33:09.000]  最後我講了三個秘訣
[00:33:09.000 --> 00:33:11.000]  第一
[00:33:11.000 --> 00:33:13.000]  減少肉體的私慾
[00:33:13.000 --> 00:33:15.000]  耶穌不餓
[00:33:15.000 --> 00:33:17.000]  撒旦就不來
[00:33:17.000 --> 00:33:19.000]  你剛剛吃完自助餐
[00:33:19.000 --> 00:33:21.000]  撒旦就問你
[00:33:21.000 --> 00:33:23.000]  我再請你吃兩個自助餐
[00:33:23.000 --> 00:33:25.000]  你拜我
[00:33:25.000 --> 00:33:27.000]  你說你瘋了
[00:33:27.000 --> 00:33:29.000]  你想想
[00:33:29.000 --> 00:33:31.000]  如果猶大
[00:33:31.000 --> 00:33:33.000]  不是貪錢
[00:33:33.000 --> 00:33:35.000]  經常管錢貪錢的鐵錢郎
[00:33:35.000 --> 00:33:37.000]  撒旦是沒有辦法進入
[00:33:37.000 --> 00:33:39.000]  他的心裡面
[00:33:39.000 --> 00:33:41.000]  令他出賣耶穌
[00:33:41.000 --> 00:33:43.000]  減少這些私慾的時候
[00:33:43.000 --> 00:33:45.000]  撒旦拿你沒辦法
[00:33:45.000 --> 00:33:47.000]  最近看了一個
[00:33:47.000 --> 00:33:49.000]  電視節目
[00:33:49.000 --> 00:33:51.000]  類似鏗鏘集那類
[00:33:51.000 --> 00:33:53.000]  講到香港大學
[00:33:53.000 --> 00:33:55.000]  一位教授叫周華山
[00:33:55.000 --> 00:33:57.000]  他實行一個叫斷捨離
[00:33:57.000 --> 00:33:59.000]  的情況
[00:33:59.000 --> 00:34:01.000]  他
[00:34:01.000 --> 00:34:03.000]  五十多歲
[00:34:03.000 --> 00:34:05.000]  他辭去了香港大學的教席
[00:34:05.000 --> 00:34:07.000]  不再拿薪水
[00:34:07.000 --> 00:34:09.000]  到處去做義工
[00:34:09.000 --> 00:34:11.000]  過簡樸的生活
[00:34:11.000 --> 00:34:13.000]  他怎樣生存呢
[00:34:13.000 --> 00:34:15.000]  他就算開講座也不收錢
[00:34:15.000 --> 00:34:17.000]  他把自己那層樓
[00:34:17.000 --> 00:34:19.000]  三百多隻
[00:34:19.000 --> 00:34:21.000]  做了易按揭
[00:34:21.000 --> 00:34:23.000]  每個月拿七八千元
[00:34:23.000 --> 00:34:25.000]  吃到死為止
[00:34:25.000 --> 00:34:27.000]  他說我每個月用兩千多元
[00:34:27.000 --> 00:34:29.000]  其他全部做義工
[00:34:29.000 --> 00:34:31.000]  這個也讓我們看到
[00:34:31.000 --> 00:34:33.000]  當你減少肉體的私慾的時候
[00:34:33.000 --> 00:34:35.000]  撒旦真的沒有你犯法
[00:34:35.000 --> 00:34:37.000]  不過他挺辛苦的
[00:34:37.000 --> 00:34:39.000]  每天只吃十多兩種豆
[00:34:39.000 --> 00:34:41.000]  他要保持營養
[00:34:41.000 --> 00:34:43.000]  身體很瘦
[00:34:43.000 --> 00:34:45.000]  但他很健康
[00:34:45.000 --> 00:34:47.000]  所有慢性病都沒有了
[00:34:47.000 --> 00:34:49.000]  我們學習一下
[00:34:49.000 --> 00:34:51.000]  有些東西要放下
[00:34:51.000 --> 00:34:53.000]  斷捨離
[00:34:53.000 --> 00:34:55.000]  不要就不要
[00:34:55.000 --> 00:34:57.000]  秘訣二
[00:34:57.000 --> 00:34:59.000]  常常提醒自己
[00:34:59.000 --> 00:35:01.000]  我是神的兒女的尊貴身份
[00:35:01.000 --> 00:35:03.000]  其實耶穌愛我
[00:35:03.000 --> 00:35:05.000]  不是因為我有什麼好處
[00:35:05.000 --> 00:35:07.000]  我不英俊
[00:35:07.000 --> 00:35:09.000]  我不美女
