
[00:00:00.000 --> 00:00:02.000]  各位兄弟姊妹,新年快樂!
[00:20:34.000 --> 00:20:36.000]  因為我們報道學習
[00:20:36.000 --> 00:20:38.000]  去傳福音都要學習
[00:20:38.000 --> 00:20:40.000]  有培訓
[00:20:40.000 --> 00:20:41.000]  有課程
[00:20:41.000 --> 00:20:44.000]  所以很多我們都會有不同的部門
[00:20:44.000 --> 00:20:45.000]  聯合起來
[00:20:45.000 --> 00:20:47.000]  一起去發展
[00:20:47.000 --> 00:20:49.000]  特別在猜拳裡面
[00:20:49.000 --> 00:20:51.000]  我們都很期望不同的年齡層
[00:20:51.000 --> 00:20:52.000]  所以有親子的
[00:20:52.000 --> 00:20:53.000]  又有青少年
[00:20:53.000 --> 00:20:56.000]  也有全個年齡層一起參與
[00:20:56.000 --> 00:21:00.000]  特別在整個禮拜的時間裡面
[00:21:00.000 --> 00:21:02.000]  大家整天的相處
[00:21:02.000 --> 00:21:05.000]  這些更加美好的彼此的學習
[00:21:05.000 --> 00:21:09.000]  彼此能夠去相助
[00:21:09.000 --> 00:21:16.000]  所以這裡就講及到每個肢體都有獨特的功用在裡面
[00:21:16.000 --> 00:21:22.000]  能夠幫助我們去盡好自己的本份
[00:21:22.000 --> 00:21:24.000]  但是重要的是彼此相助
[00:21:24.000 --> 00:21:28.000]  彼此相助的意思就是供應的意思
[00:21:28.000 --> 00:21:29.000]  互相支持
[00:21:29.000 --> 00:21:31.000]  互相補足
[00:21:31.000 --> 00:21:33.000]  這個是很重要的
[00:21:33.000 --> 00:21:35.000]  因為有時真是這樣的情況
[00:21:35.000 --> 00:21:39.000]  前陣子我踢足球
[00:21:39.000 --> 00:21:40.000]  在弄膝蓋
[00:21:40.000 --> 00:21:44.000]  膝蓋突然間感到很不暢順
[00:21:44.000 --> 00:21:47.000]  屈起來有聲音
[00:21:47.000 --> 00:21:50.000]  然後走起來好像有東西卡卡的
[00:21:50.000 --> 00:21:53.000]  走路就好像不太扎實
[00:21:53.000 --> 00:21:56.000]  除了塗油之外
[00:21:56.000 --> 00:21:57.000]  看醫生
[00:21:57.000 --> 00:22:02.000]  更加重要的就是要鍛鍊膝蓋附近的肌肉
[00:22:02.000 --> 00:22:06.000]  小腿、大腿、臀部
[00:22:06.000 --> 00:22:08.000]  會辛苦的
[00:22:08.000 --> 00:22:12.000]  會做一些重量訓練或鍛鍊
[00:22:12.000 --> 00:22:17.000]  你想想如果膝蓋這樣就好像牽連了小腿、大腿
[00:22:17.000 --> 00:22:20.000]  你無力突然間要我加力
[00:22:20.000 --> 00:22:23.000]  要到我突然間還要去練多幾下
[00:22:23.000 --> 00:22:25.000]  是為了保護你膝蓋
[00:22:25.000 --> 00:22:29.000]  如果當然腳是整體的
[00:22:29.000 --> 00:22:32.000]  也沒辦法我也要這樣做
[00:22:32.000 --> 00:22:35.000]  但如果好像我們生活上
[00:22:35.000 --> 00:22:38.000]  有個人是軟弱了
[00:22:38.000 --> 00:22:42.000]  我們需要加強我們自己補足他、覆蓋他
[00:22:42.000 --> 00:22:45.000]  你願不願意做這件事情呢?
[00:22:45.000 --> 00:22:48.000]  這個就是裡面所說的
[00:22:48.000 --> 00:22:51.000]  國體的功用發揮之餘
[00:22:51.000 --> 00:22:54.000]  還要互相相助、補足
[00:22:54.000 --> 00:22:58.000]  這樣身體才能夠漸漸增長
[00:22:58.000 --> 00:23:01.000]  否則膝蓋會受傷
[00:23:01.000 --> 00:23:03.000]  於是我們就不理會它
[00:23:03.000 --> 00:23:07.000]  慢慢腳就越來越懶惰
[00:23:07.000 --> 00:23:13.000]  可能有嚴重或是靠另一隻腳
[00:23:13.000 --> 00:23:17.000]  可能會出現一些問題
[00:23:17.000 --> 00:23:18.000]  不足為奇
[00:23:18.000 --> 00:23:20.000]  不能夠健康地成長下去
[00:23:20.000 --> 00:23:24.000]  可能走路都覺得有些難處
[00:23:24.000 --> 00:23:25.000]  還說要踢球
[00:23:25.000 --> 00:23:28.000]  所以我們要留意
[00:23:28.000 --> 00:23:32.000]  今天我們需要互相彼此相助
[00:23:32.000 --> 00:23:35.000]  要公認互相的成全
[00:23:35.000 --> 00:23:37.000]  跨代同行的枯燥
[00:23:37.000 --> 00:23:40.000]  其實我們剛才說
[00:23:40.000 --> 00:23:43.000]  不同年齡的人都有信仰
[00:23:43.000 --> 00:23:46.000]  有心淺
[00:23:46.000 --> 00:23:48.000]  但我們不可以說
[00:23:48.000 --> 00:23:49.000]  我比你厲害
[00:23:49.000 --> 00:23:54.000]  你自己就離開、放棄
[00:23:54.000 --> 00:23:56.000]  我們要輔助他們
[00:23:56.000 --> 00:23:59.000]  幫助他們繼續成長
[00:23:59.000 --> 00:24:02.000]  所以這裡就能夠說到
[00:24:02.000 --> 00:24:05.000]  慢慢身體會漸漸增長
[00:24:05.000 --> 00:24:09.000]  逐步持續去繼續成長
[00:24:09.000 --> 00:24:12.000]  不可以停滯下來
[00:24:12.000 --> 00:24:15.000]  不可以疏懶下來
[00:24:15.000 --> 00:24:20.000]  增長是令到教會更加成熟和強壯
[00:24:20.000 --> 00:24:22.000]  不是人數的增加這麼簡單
[00:24:22.000 --> 00:24:25.000]  而是靈敏愛心的成熟
[00:24:25.000 --> 00:24:27.000]  所以這裡讓我們看到
[00:24:27.000 --> 00:24:30.000]  神給我們有不同的角色在當中
[00:24:30.000 --> 00:24:33.000]  我們藉著這個跨代的連接
[00:24:33.000 --> 00:24:35.000]  不同的背景、不同的年齡
[00:24:35.000 --> 00:24:37.000]  不同的信仰的資歷
[00:24:37.000 --> 00:24:39.000]  我們去跨代同行
[00:24:39.000 --> 00:24:42.000]  無論是年長的、年輕的
[00:24:42.000 --> 00:24:44.000]  每一個都在神的面前有他的積分
[00:24:44.000 --> 00:24:46.000]  我們都會彼此激勵
[00:24:46.000 --> 00:24:49.000]  長輩更加以智慧、信心
[00:24:49.000 --> 00:24:51.000]  能夠去激勵他們
[00:24:51.000 --> 00:24:54.000]  讓他們有一個穩固的根基
[00:24:54.000 --> 00:24:55.000]  讓他們放心
[00:24:55.000 --> 00:24:57.000]  年輕人可以去闖
[00:24:57.000 --> 00:24:59.000]  可以為神做更多的事情
[00:24:59.000 --> 00:25:01.000]  更多的活力的工作
[00:25:01.000 --> 00:25:03.000]  帶來新的突破
[00:25:03.000 --> 00:25:06.000]  這是我們需要的互動
[00:25:06.000 --> 00:25:07.000]  當然我們彼此尊重
[00:25:07.000 --> 00:25:10.000]  彼此看到的差異
[00:25:10.000 --> 00:25:12.000]  能夠去欣賞
[00:25:12.000 --> 00:25:13.000]  不是比較
[00:25:13.000 --> 00:25:16.000]  不是去帶來分歧
[00:25:16.000 --> 00:25:20.000]  所以跨代同行是呼召教會
[00:25:20.000 --> 00:25:23.000]  我們跨過世代的隔閡
[00:25:23.000 --> 00:25:25.000]  我們讓不同年齡的人
[00:25:25.000 --> 00:25:27.000]  不同信仰背景的人
[00:25:27.000 --> 00:25:31.000]  不同信仰資歷深淺的人
[00:25:31.000 --> 00:25:34.000]  都可以在神的面前一同敬拜
[00:25:34.000 --> 00:25:36.000]  一起去侍奉
[00:25:36.000 --> 00:25:38.000]  能夠彼此成全
[00:25:38.000 --> 00:25:42.000]  最後講到愛中建立合一
[00:25:42.000 --> 00:25:43.000]  最後一句就說
[00:25:43.000 --> 00:25:46.000]  在愛中建立自己
[00:25:46.000 --> 00:25:53.000]  這本來在經文裏有一個短短的期望
[00:25:53.000 --> 00:25:56.000]  因為愛是本身的根基
[00:25:56.000 --> 00:25:57.000]  古人指出
[00:25:57.000 --> 00:26:00.000]  教會成長不是單單靠知識
[00:26:00.000 --> 00:26:01.000]  靠恩賜
[00:26:01.000 --> 00:26:02.000]  所以說不出
[00:26:02.000 --> 00:26:04.000]  有一個書信說過
[00:26:04.000 --> 00:26:06.000]  我們個人有很多恩賜
[00:26:06.000 --> 00:26:08.000]  但是如果沒有愛
[00:26:08.000 --> 00:26:10.000]  這些恩賜就成為鳴的鑼
[00:26:10.000 --> 00:26:12.000]  響的笛一樣
[00:26:12.000 --> 00:26:16.000]  我們只有一把聲
[00:26:16.000 --> 00:26:19.000]  但是古羅華最大的恩賜是愛
[00:26:19.000 --> 00:26:21.000]  愛是連繫
[00:26:21.000 --> 00:26:24.000]  愛是在我們彼此連繫
[00:26:24.000 --> 00:26:28.000]  愛能夠帶來遮蓋一些罪
[00:26:28.000 --> 00:26:30.000]  我們能夠彼此尊重
[00:26:30.000 --> 00:26:32.000]  彼此補足
[00:26:32.000 --> 00:26:34.000]  避免分歧
[00:26:34.000 --> 00:26:36.000]  愛更加是動力
[00:26:36.000 --> 00:26:39.000]  因為古羅華基督的愛激勵我們
[00:26:39.000 --> 00:26:43.000]  愛好像有很大的力量包圍著我們
[00:26:43.000 --> 00:26:44.000]  是一種動力
[00:26:44.000 --> 00:26:46.000]  推動我們不斷地成長
[00:26:46.000 --> 00:26:52.000]  讓我們信徒的生命更加像耶穌基督
[00:26:52.000 --> 00:26:58.000]  所以愛能夠讓這些差異成為祝福
[00:26:58.000 --> 00:27:02.000]  愛能夠使教會合一
[00:27:02.000 --> 00:27:05.000]  所以你看看一個小朋友
[00:27:05.000 --> 00:27:08.000]  如果在一個有愛的家庭裏成長
[00:27:08.000 --> 00:27:11.000]  即使他遇到很多的挑戰
[00:27:11.000 --> 00:27:17.000]  可能是有跌倒、有失敗、有犯錯
[00:27:17.000 --> 00:27:19.000]  但是父母可以理解
[00:27:19.000 --> 00:27:23.000]  繼續去接納、繼續去鼓勵
[00:27:23.000 --> 00:27:25.000]  無條件的愛
[00:27:25.000 --> 00:27:27.000]  甚至是支持、陪伴
[00:27:27.000 --> 00:27:30.000]  我相信這個在愛中成長的人
[00:27:30.000 --> 00:27:35.000]  是更加有力量、更加有信心
[00:27:35.000 --> 00:27:37.000]  會漸漸成熟
[00:27:37.000 --> 00:27:41.000]  相反如果一個不在愛中成長的人
[00:27:41.000 --> 00:27:44.000]  處處有很多的挑剔、埋怨
[00:27:44.000 --> 00:27:50.000]  很多的不接納、不體諒的時候
[00:27:50.000 --> 00:27:55.000]  這個人可能仍然很難去成長
[00:27:55.000 --> 00:28:01.000]  所以我們盼望在愛中建立自己
[00:28:01.000 --> 00:28:05.000]  但是保羅在講愛中要建立的教會
[00:28:05.000 --> 00:28:08.000]  裏面提到二弗所
[00:28:08.000 --> 00:28:13.000]  這個書信裏面有一個很重要的主題
[00:28:13.000 --> 00:28:19.000]  就是一個合一的呼籲
[00:28:19.000 --> 00:28:22.000]  原來在前半段保羅已經講了
[00:28:22.000 --> 00:28:26.000]  第一章十字說我們所有的人都要在基督裏面
[00:28:26.000 --> 00:28:29.000]  同歸於一
[00:28:29.000 --> 00:28:31.000]  都是一個合一
[00:28:31.000 --> 00:28:37.000]  接著又講到猶太人、外邦人
[00:28:37.000 --> 00:28:40.000]  我們要兩下合而為一
[00:28:40.000 --> 00:28:44.000]  當然也是因為耶穌基督的十誡
[00:28:44.000 --> 00:28:48.000]  將我們人和神合而為一
[00:28:48.000 --> 00:28:50.000]  無論是人和人合一
[00:28:50.000 --> 00:28:52.000]  人和神的合一很重要
[00:28:52.000 --> 00:28:54.000]  去到第四章十六節
[00:28:54.000 --> 00:28:57.000]  全身都靠得、聯合得、緊湊
[00:28:57.000 --> 00:29:00.000]  愛中就建立了自己
[00:29:00.000 --> 00:29:02.000]  建立了一個教會
[00:29:02.000 --> 00:29:06.000]  所以這個合一不是一個選擇
[00:29:06.000 --> 00:29:08.000]  是一個要求
[00:29:08.000 --> 00:29:12.000]  所以教會要在基督裏面連結
[00:29:12.000 --> 00:29:17.000]  能夠成為合一的見證
[00:29:17.000 --> 00:29:19.000]  當我們能夠去結連
[00:29:19.000 --> 00:29:21.000]  當我們能夠去付出愛
[00:29:21.000 --> 00:29:24.000]  當我們能夠彼此相助
[00:29:24.000 --> 00:29:26.000]  當我們能夠一起去服侍
[00:29:26.000 --> 00:29:29.000]  我們就見證到神的愛
[00:29:29.000 --> 00:29:32.000]  我們就能夠在世上見證
[00:29:32.000 --> 00:29:36.000]  我們能夠在我們的社區周圍見證
[00:29:36.000 --> 00:29:38.000]  我們做愛的工作
[00:29:38.000 --> 00:29:40.000]  也會見證到我們的愛
[00:29:40.000 --> 00:29:42.000]  做我們一些報道的工作
[00:29:42.000 --> 00:29:45.000]  我們也看到信徒的愛
[00:29:45.000 --> 00:29:47.000]  這是很重要的事情
[00:29:47.000 --> 00:29:49.000]  因為這個是幫助到我們
[00:29:49.000 --> 00:29:53.000]  因為當我們能夠在主的面前
[00:29:53.000 --> 00:29:56.000]  能夠合一、表達了我們
[00:29:56.000 --> 00:30:00.000]  我們已經能夠在基督裏面
[00:30:00.000 --> 00:30:03.000]  我們各自連繫於基督
[00:30:03.000 --> 00:30:05.000]  跟著我們彼此的連合
[00:30:05.000 --> 00:30:08.000]  互相的幫助
[00:30:08.000 --> 00:30:10.000]  彼此的建立
[00:30:10.000 --> 00:30:11.000]  跟著就成長
[00:30:11.000 --> 00:30:13.000]  跟著就合一
[00:30:13.000 --> 00:30:16.000]  這個是一個步驟
[00:30:16.000 --> 00:30:20.000]  而這種合一會帶來美好的見證
[00:30:20.000 --> 00:30:25.000]  當我們在主裏面有這麼多的經歷
[00:30:25.000 --> 00:30:28.000]  這麼多在神裏面所得著的東西
[00:30:28.000 --> 00:30:30.000]  我們這些經歷
[00:30:30.000 --> 00:30:32.000]  會自然地跟別人分享
[00:30:32.000 --> 00:30:36.000]  會很自然地跟別人分享我們主的愛
[00:30:36.000 --> 00:30:38.000]  那麼你今天
[00:30:38.000 --> 00:30:40.000]  或者有多久沒有跟別人分享過
[00:30:40.000 --> 00:30:45.000]  你自己在神裏面給你的經歷
[00:30:45.000 --> 00:30:47.000]  或者神蹟騎士
[00:30:47.000 --> 00:30:49.000]  或者愛的經歷
[00:30:49.000 --> 00:30:51.000]  有沒有體會
[00:30:51.000 --> 00:30:54.000]  有沒有去嘗試去追求
[00:30:54.000 --> 00:30:56.000]  如果我們常常都有的時候
[00:30:56.000 --> 00:30:57.000]  我有這樣的經歷
[00:30:57.000 --> 00:30:59.000]  我很願意跟別人分享出來
[00:30:59.000 --> 00:31:02.000]  跟著你的親朋戚友都會聽到
[00:31:02.000 --> 00:31:06.000]  都會看到你的美好的見證
[00:31:06.000 --> 00:31:12.000]  最後合一跟復興是很重要的關連
[00:31:12.000 --> 00:31:14.000]  因為我們今年的主題
[00:31:14.000 --> 00:31:18.000]  「結連傳承復興」
[00:31:18.000 --> 00:31:22.000]  更加重要我們邁向復興之路
[00:31:22.000 --> 00:31:26.000]  這個是講到復興的起源
[00:31:26.000 --> 00:31:28.000]  就是那些信徒合一
[00:31:28.000 --> 00:31:30.000]  當然我剛才講了
[00:31:30.000 --> 00:31:32.000]  信徒合一之前有很多的功夫
[00:31:32.000 --> 00:31:35.000]  但是我們連繫在基督裏面
[00:31:35.000 --> 00:31:36.000]  在連繫在基督裏面的時候
[00:31:36.000 --> 00:31:38.000]  我們會發覺到
[00:31:38.000 --> 00:31:41.000]  原來為什麼我們以往連繫得不好
[00:31:41.000 --> 00:31:44.000]  或者我們跟神好像失聯
[00:31:44.000 --> 00:31:47.000]  因為我們有很多的罪阻隔了我們
[00:31:47.000 --> 00:31:49.000]  以致這個罪令到我們
[00:31:49.000 --> 00:31:51.000]  有時候我們不想見神的面
[00:31:51.000 --> 00:31:53.000]  或者我們會逃避
[00:31:53.000 --> 00:31:55.000]  或者有時候我們會敷衍
[00:31:55.000 --> 00:31:57.000]  但是我們來到神的面前是不能走的
[00:31:57.000 --> 00:32:00.000]  當我們願意真的連繫神的時候
[00:32:00.000 --> 00:32:02.000]  我們要赤誠堂開
[00:32:02.000 --> 00:32:04.000]  你要將你的罪去認
[00:32:04.000 --> 00:32:05.000]  去悔改
[00:32:05.000 --> 00:32:10.000]  所以為什麼我們有週五的悔改認罪祈禱會
[00:32:10.000 --> 00:32:14.000]  盼望我們有意識到這個重要
[00:32:14.000 --> 00:32:17.000]  我們不需要大家公開認罪悔改
[00:32:17.000 --> 00:32:21.000]  但是我們自己在短短的時間裏面
[00:32:21.000 --> 00:32:22.000]  我們在心靈裏面
[00:32:22.000 --> 00:32:25.000]  我們有個機會去安靜
[00:32:25.000 --> 00:32:26.000]  向神面前認罪悔改
[00:32:26.000 --> 00:32:27.000]  這個是很好
[00:32:27.000 --> 00:32:29.000]  在過去半年裏面
[00:32:29.000 --> 00:32:32.000]  我發覺都好像一個清洗自己內心
[00:32:32.000 --> 00:32:33.000]  一個污穢
[00:32:33.000 --> 00:32:35.000]  一個很好的一個機會
[00:32:35.000 --> 00:32:37.000]  當然你不單止週五
[00:32:37.000 --> 00:32:39.000]  你平常每天你已經學習到
[00:32:39.000 --> 00:32:41.000]  認罪悔改的禱告
[00:32:41.000 --> 00:32:46.000]  因此這種就帶來了連繫
[00:32:46.000 --> 00:32:48.000]  帶來了剛才那裏說下去
[00:32:48.000 --> 00:32:51.000]  那種彼此的連繫
[00:32:51.000 --> 00:32:52.000]  彼此的相助
[00:32:52.000 --> 00:32:53.000]  彼此的欣賞
[00:32:53.000 --> 00:32:54.000]  以往不是的
[00:32:54.000 --> 00:32:56.000]  如果我們不是連繫在神那裏
[00:32:56.000 --> 00:32:57.000]  我們見到一些姐妹
[00:32:57.000 --> 00:33:00.000]  她的侍奉
[00:33:00.000 --> 00:33:03.000]  好像武美妃陀那樣
[00:33:03.000 --> 00:33:04.000]  有時不見人
[00:33:04.000 --> 00:33:05.000]  我們就很多的
[00:33:05.000 --> 00:33:07.000]  心裏面就坐
[00:33:07.000 --> 00:33:09.000]  我們心裏面很多的不開心
[00:33:09.000 --> 00:33:10.000]  不喜悅
[00:33:10.000 --> 00:33:11.000]  等等的東西
[00:33:11.000 --> 00:33:14.000]  但是如果我們連繫在神的時候
[00:33:14.000 --> 00:33:16.000]  以愛去充滿我們的時候
[00:33:16.000 --> 00:33:18.000]  我們看的東西都不同
[00:33:18.000 --> 00:33:20.000]  我們用神的眼光
[00:33:20.000 --> 00:33:23.000]  所以很多時候看到
[00:33:23.000 --> 00:33:25.000]  歷史上教會的復興
[00:33:25.000 --> 00:33:29.000]  那班信徒自覺地去認罪悔改
[00:33:29.000 --> 00:33:31.000]  本來不對的
[00:33:31.000 --> 00:33:33.000]  相處不好的
[00:33:33.000 --> 00:33:35.000]  弟兄姐妹都能夠彼此認罪
[00:33:35.000 --> 00:33:39.000]  這個看到是神自己的靈的帶動
[00:33:39.000 --> 00:33:41.000]  沒有辦法用人自己去做到
[00:33:41.000 --> 00:33:43.000]  所以復興不是靠一時的情緒
[00:33:43.000 --> 00:33:46.000]  是因為愛彼此建立了過來
[00:33:46.000 --> 00:33:50.000]  有更大的聖靈的力量幫助我們
[00:33:50.000 --> 00:33:53.000]  所以愛在教會更加的成熟
[00:33:53.000 --> 00:33:57.000]  復興不是一個短暫的事情
[00:33:57.000 --> 00:33:58.000]  是持續的
[00:33:58.000 --> 00:34:00.000]  所以我們在今年裏面
[00:34:00.000 --> 00:34:02.000]  我們有一個方向
[00:34:02.000 --> 00:34:06.000]  我們真的從開始彼此建立
[00:34:06.000 --> 00:34:08.000]  結年開始
[00:34:08.000 --> 00:34:10.000]  跨世代的同行
[00:34:10.000 --> 00:34:12.000]  與我們弟兄姐妹同行
[00:34:12.000 --> 00:34:14.000]  與我們不同背景
[00:34:14.000 --> 00:34:16.000]  不同身份
[00:34:16.000 --> 00:34:20.000]  或者是信仰不同深淺
[00:34:20.000 --> 00:34:22.000]  資歷不同都好
[00:34:22.000 --> 00:34:24.000]  彼此的欣賞
[00:34:24.000 --> 00:34:25.000]  彼此的結年
[00:34:25.000 --> 00:34:27.000]  愛裏面建立教會
[00:34:27.000 --> 00:34:29.000]  我們同心祈禱
[00:34:29.000 --> 00:34:34.000]  所以恩主我們感謝你
[00:34:34.000 --> 00:34:38.000]  你今年為我們訂了一個標題
[00:34:38.000 --> 00:34:42.000]  結年傳承復興
[00:34:42.000 --> 00:34:44.000]  牽涉到我們與神的關係
[00:34:44.000 --> 00:34:47.000]  牽涉到我們與弟兄姐妹的關係
[00:34:47.000 --> 00:34:51.000]  更加牽涉到我們與自己的關係
[00:34:51.000 --> 00:34:55.000]  因為我們要從認罪悔改開始
[00:34:55.000 --> 00:34:57.000]  連繫神
[00:34:57.000 --> 00:35:02.000]  使我們更加在愛裏面彼此的結年
[00:35:02.000 --> 00:35:04.000]  為主作供
[00:35:04.000 --> 00:35:06.000]  成為合一的見證
[00:35:06.000 --> 00:35:08.000]  主要求你幫助我們
[00:35:08.000 --> 00:35:10.000]  就讓我們真是
[00:35:10.000 --> 00:35:16.000]  每個人都帶著神的說話
[00:35:16.000 --> 00:35:18.000]  在我們心裏面
[00:35:18.000 --> 00:35:20.000]  使我們去實踐你的說話
[00:35:20.000 --> 00:35:22.000]  自然我相信
[00:35:22.000 --> 00:35:25.000]  你自己的靈會感動我們
[00:35:25.000 --> 00:35:31.000]  去中間做一個連繫的工作
[00:35:31.000 --> 00:35:37.000]  中間會做一個為我們禱告
[00:35:37.000 --> 00:35:40.000]  按著神的心意禱告的工作
[00:35:40.000 --> 00:35:46.000]  更加會帶領我們同一個方向
[00:35:46.000 --> 00:35:48.000]  同一個指望
[00:35:48.000 --> 00:35:50.000]  就是神你所喜悅的
[00:35:50.000 --> 00:35:54.000]  幫助我們能夠從自己開始
[00:35:54.000 --> 00:35:57.000]  建立與自己美好的關係
[00:35:57.000 --> 00:36:01.000]  以教會的復興的路
[00:36:01.000 --> 00:36:03.000]  是向著方向
[00:36:03.000 --> 00:36:07.000]  我們越走越有力量
[00:36:07.000 --> 00:36:08.000]  我們這樣禱告交託
[00:36:08.000 --> 00:36:10.000]  奉主耶穌的名求
[00:36:10.000 --> 00:36:11.000]  阿門
