
[00:00:00.000 --> 00:00:03.980]  恭祝大家新年快樂 身體健康
[00:23:51.320 --> 00:23:53.640]  這個不是只是說
[00:23:53.640 --> 00:23:56.760]  OK
[00:23:56.760 --> 00:23:58.360]  我想多些神
[00:23:58.360 --> 00:24:00.520]  操練多些就有福
[00:24:00.520 --> 00:24:08.200]  是一種施比受更為有福
[00:24:08.200 --> 00:24:12.760]  我非常不欣賞Donald Trump
[00:24:12.760 --> 00:24:14.760]  因為他出乎意反乎意
[00:24:14.760 --> 00:24:16.680]  他說話隨隨便便
[00:24:16.680 --> 00:24:18.520]  他看低女人
[00:24:18.520 --> 00:24:21.160]  他藐視穆斯林
[00:24:21.160 --> 00:24:24.520]  雖然他得到右派他們的支持
[00:24:24.520 --> 00:24:26.600]  American first
[00:24:26.600 --> 00:24:28.680]  但是從聖經裡面的角度
[00:24:28.680 --> 00:24:31.560]  有些人還傻傻的
[00:24:31.560 --> 00:24:32.440]  對不起
[00:24:32.440 --> 00:24:33.320]  從中國來的人
[00:24:33.320 --> 00:24:36.520]  如果經常看到George Bush也好
[00:24:36.520 --> 00:24:38.200]  Donald Trump也好
[00:24:38.200 --> 00:24:40.040]  放隻手在聖經上宣誓
[00:24:40.040 --> 00:24:43.560]  他們說這個是敬畏神
[00:24:43.560 --> 00:24:46.520]  我已經看得多了
[00:24:46.520 --> 00:24:47.880]  George Bush
[00:24:47.880 --> 00:24:51.960]  甚至利用福音派
[00:24:51.960 --> 00:24:54.200]  去支持他的競選
[00:24:54.200 --> 00:24:55.000]  我看得很清楚
[00:24:55.000 --> 00:24:56.680]  Time Magazine也說到
[00:24:56.680 --> 00:24:58.600]  上台之後就飛走他們
[00:24:58.600 --> 00:24:59.800]  不單止飛走他們
[00:24:59.800 --> 00:25:01.560]  對他們非常沒禮貌
[00:25:01.560 --> 00:25:08.680]  還利用politician去make use of people
[00:25:08.680 --> 00:25:09.960]  為什麼我提一提Donald Trump
[00:25:09.960 --> 00:25:12.440]  因為我知道聖經裡面有一樣東西
[00:25:12.440 --> 00:25:14.520]  施比受更為有福
[00:25:14.520 --> 00:25:18.520]  他還沒上台已經批評Markov
[00:25:18.520 --> 00:25:21.400]  德國的女首相
[00:25:21.400 --> 00:25:22.360]  他已經批評他
[00:25:22.360 --> 00:25:23.800]  他說it's a disastrous
[00:25:23.800 --> 00:25:28.840]  他是歷史上大的災難做錯了決定
[00:25:28.840 --> 00:25:32.280]  使得很多的移民
[00:25:32.280 --> 00:25:36.120]  幾百萬的移民去德國去歐洲
[00:25:36.120 --> 00:25:38.280]  但是他不明白
[00:25:38.280 --> 00:25:40.440]  德國能夠今天再次站起來
[00:25:40.440 --> 00:25:42.280]  跟日本很不同
[00:25:42.280 --> 00:25:46.760]  因為德國人懊悔他們所做錯的事
[00:25:46.760 --> 00:25:51.560]  他跪在世人面前去承認他們做錯事
[00:25:51.560 --> 00:25:55.560]  並且求上帝原諒他們
[00:25:55.560 --> 00:25:58.920]  然後他們的國家一路興盛起來
[00:25:58.920 --> 00:26:01.320]  這個女首相是一個基督徒
[00:26:01.320 --> 00:26:12.520]  她也是一個Christian的一個政黨
[00:26:12.520 --> 00:26:14.120]  他容許他們來
[00:26:14.120 --> 00:26:17.560]  因為他知道人的重要
[00:26:17.560 --> 00:26:22.120]  refugees他們的需要
[00:26:22.120 --> 00:26:23.000]  現在很混亂
[00:26:23.000 --> 00:26:25.400]  我相信會越來越混亂的美國
[00:26:25.400 --> 00:26:29.880]  因為他口出的東西徐徐扁扁
[00:26:29.880 --> 00:26:34.680]  現在他還沒想清楚已經頒佈法令
[00:26:34.680 --> 00:26:37.800]  所以現在機場的人都被人囚禁
[00:26:37.800 --> 00:26:38.920]  都不知道怎麼辦
[00:26:38.920 --> 00:26:42.120]  很亂的會
[00:26:42.120 --> 00:26:43.720]  不是這樣的
[00:26:43.720 --> 00:26:45.240]  特別是一個國家的元首
[00:26:45.240 --> 00:26:51.720]  不應該是這樣的
[00:26:51.720 --> 00:26:54.280]  這些人怎麼有福呢
[00:26:54.280 --> 00:26:55.960]  我們讀第三節好不好
[00:26:55.960 --> 00:26:56.920]  一二三
[00:26:56.920 --> 00:27:11.240]  (第三節)
[00:27:11.240 --> 00:27:13.800]  再說是需要時間
[00:27:13.800 --> 00:27:17.080]  特別是你喜歡種東西的人
[00:27:17.080 --> 00:27:20.840]  你知道需要殺種
[00:27:20.840 --> 00:27:23.080]  需要泥田
[00:27:23.080 --> 00:27:25.080]  需要鬆土泥田
[00:27:25.080 --> 00:27:27.240]  需要繳灌
[00:27:27.240 --> 00:27:29.480]  需要除草
[00:27:29.480 --> 00:27:30.760]  需要保護它
[00:27:30.760 --> 00:27:36.200]  不要被周圍的weeds
[00:27:36.200 --> 00:27:39.720]  其他的蟲
[00:27:39.720 --> 00:27:43.560]  是很多很多的功夫
[00:27:43.560 --> 00:27:46.600]  不過這裡最主要告訴我們一件事
[00:27:46.600 --> 00:27:49.720]  它好像一棵樹栽在溪水旁
[00:27:49.720 --> 00:27:56.120]  市上有水有營養的供應
[00:27:56.120 --> 00:28:00.600]  這個不是淋一下水就不淋
[00:28:00.600 --> 00:28:02.840]  我知道在我後院裡面
[00:28:02.840 --> 00:28:05.880]  因為人家說有些番薯葉
[00:28:05.880 --> 00:28:07.720]  什麼燕菜
[00:28:07.720 --> 00:28:09.480]  拔了一大把給我
[00:28:09.480 --> 00:28:10.840]  栽在後面
[00:28:10.840 --> 00:28:13.080]  但是那裡沒有自然噴水的地方
[00:28:13.080 --> 00:28:16.520]  所以我平時每天都淋一下
[00:28:16.520 --> 00:28:19.800]  我太太也淋一下
[00:28:19.800 --> 00:28:21.640]  不過我這幾天真的不舒服
[00:28:21.640 --> 00:28:22.840]  走也走不動
[00:28:22.840 --> 00:28:26.760]  腳發麻我懶得淋
[00:28:26.760 --> 00:28:28.120]  樹木也好蔬菜也好
[00:28:28.120 --> 00:28:29.400]  不可以淋一下又不淋
[00:28:29.400 --> 00:28:30.600]  淋一下又不淋
[00:28:30.600 --> 00:28:31.560]  是不是
[00:28:31.560 --> 00:28:33.080]  是需要經常的淋
[00:28:33.080 --> 00:28:36.760]  否則會死的
[00:28:36.760 --> 00:28:38.920]  你不能夠這一餐skip了它
[00:28:38.920 --> 00:28:39.880]  另外一餐吃一下
[00:28:39.880 --> 00:28:40.680]  這一餐skip了它
[00:28:40.680 --> 00:28:42.040]  另外一餐吃一下
[00:28:42.040 --> 00:28:44.920]  you will die
[00:28:44.920 --> 00:28:46.520]  你裡面是乾渴的
[00:28:46.520 --> 00:28:49.240]  你裡面是沒有資源的
[00:28:49.240 --> 00:28:51.880]  但是如果你是很簡單的
[00:28:51.880 --> 00:28:54.280]  很簡單的來到上帝面前
[00:28:54.280 --> 00:28:55.880]  親近祂
[00:28:55.880 --> 00:28:57.400]  和祂聊聊天
[00:28:57.400 --> 00:28:59.640]  了解祂今天要你做什麼
[00:28:59.640 --> 00:29:01.160]  然後就這樣生活
[00:29:01.160 --> 00:29:03.240]  回來的時候感恩
[00:29:03.240 --> 00:29:05.160]  在日常的生活裡面
[00:29:05.160 --> 00:29:08.280]  去愛人、鼓勵人
[00:29:08.280 --> 00:29:11.720]  你發覺到整個的運作
[00:29:11.720 --> 00:29:13.720]  不是說你能夠做到什麼
[00:29:13.720 --> 00:29:15.480]  就好像一棵樹
[00:29:15.480 --> 00:29:17.960]  它本身一棵蘋果樹
[00:29:17.960 --> 00:29:20.680]  就有蘋果樹那種的特質
[00:29:20.680 --> 00:29:23.320]  是自然會生蘋果的
[00:29:23.320 --> 00:29:24.600]  是不是
[00:29:24.600 --> 00:29:26.040]  如果是梨樹的時候
[00:29:26.040 --> 00:29:28.520]  是自然會生梨的
[00:29:28.520 --> 00:29:30.200]  你不需要加什麼養分
[00:29:30.200 --> 00:29:32.920]  叫做蘋果的養分
[00:29:32.920 --> 00:29:34.280]  橙的養分
[00:29:34.280 --> 00:29:37.720]  你只要一般的一個個供應
[00:29:37.720 --> 00:29:38.440]  它已經夠了
[00:29:38.440 --> 00:29:40.040]  因為它有那種的生命
[00:29:40.040 --> 00:29:42.840]  每一個人都不同
[00:29:42.840 --> 00:29:46.920]  因為上帝給你的那種生命
[00:29:46.920 --> 00:29:50.200]  但是需要時間
[00:29:50.200 --> 00:29:52.760]  需要時間
[00:29:52.760 --> 00:29:56.040]  到今天我們願意追求的人
[00:29:56.040 --> 00:29:56.840]  沒有一個人說
[00:29:56.840 --> 00:29:59.800]  我已經到達了最終的地方
[00:29:59.800 --> 00:30:00.920]  我們只是說感恩
[00:30:00.920 --> 00:30:02.840]  為了上帝的恩典
[00:30:02.840 --> 00:30:06.040]  讓我慢慢不斷地成長
[00:30:06.040 --> 00:30:07.160]  但最高興的時候
[00:30:07.160 --> 00:30:11.320]  就凡他所作的盡都順利
[00:30:11.320 --> 00:30:13.240]  真的
[00:30:13.240 --> 00:30:14.760]  生老病死都會有
[00:30:14.760 --> 00:30:17.640]  這個沒什麼所謂
[00:30:17.640 --> 00:30:20.360]  但是在你內心裏面
[00:30:20.360 --> 00:30:21.800]  有沒有一種的平安
[00:30:21.800 --> 00:30:26.200]  是你知道做對了事情
[00:30:26.200 --> 00:30:28.360]  那個最重要
[00:30:28.360 --> 00:30:30.840]  是做對了事情
[00:30:30.840 --> 00:30:32.840]  每天在大小事
[00:30:32.840 --> 00:30:41.000]  你知道做對了事情
[00:30:41.000 --> 00:30:43.240]  好好感謝天父
[00:30:43.240 --> 00:30:46.840]  有聖靈在我們裏面
[00:30:46.840 --> 00:30:49.640]  有聖靈好像江河活水在裏面
[00:30:49.640 --> 00:30:53.640]  也都好像細水長流的溪水在我們裏面
[00:30:53.640 --> 00:30:56.360]  不斷滋潤我們的生命
[00:30:56.360 --> 00:30:59.080]  第四
[00:30:59.080 --> 00:31:00.920]  我們一起讀第四節
[00:31:00.920 --> 00:31:01.800]  請讀
[00:31:01.800 --> 00:31:09.480]  (主持人唸書)
[00:31:09.480 --> 00:31:13.320]  剛才是說一棵樹 二人
[00:31:13.320 --> 00:31:16.520]  一棵樹是有根的
[00:31:16.520 --> 00:31:22.600]  惡人並不是如此
[00:31:22.600 --> 00:31:23.880]  不單止沒有根
[00:31:23.880 --> 00:31:26.600]  好像康培 什麼叫康培
[00:31:26.600 --> 00:31:28.680]  康培是什麼
[00:31:28.680 --> 00:31:30.360]  那些穀殼
[00:31:30.360 --> 00:31:33.480]  即是外殼
[00:31:33.480 --> 00:31:34.840]  都有營養的
[00:31:34.840 --> 00:31:37.080]  我最近知道原來
[00:31:37.080 --> 00:31:40.600]  根都是有營養的
[00:31:40.600 --> 00:31:46.200]  但它不可以再生
[00:31:46.200 --> 00:31:49.720]  根看不看到的
[00:31:49.720 --> 00:31:51.080]  看不看到的
[00:31:51.080 --> 00:31:52.920]  肉眼看不到的
[00:31:52.920 --> 00:31:54.840]  因為埋藏在地上
[00:31:54.840 --> 00:31:57.240]  康培呢
[00:31:57.240 --> 00:31:59.080]  看得到的
[00:31:59.080 --> 00:32:01.480]  這個就是一個不同的人生
[00:32:01.480 --> 00:32:04.840]  一個是時常活在表面的人生
[00:32:04.840 --> 00:32:07.320]  一個是安安靜靜
[00:32:07.320 --> 00:32:10.920]  隱藏在內室裏面的禱告
[00:32:10.920 --> 00:32:13.000]  不張揚的人生
[00:32:13.000 --> 00:32:16.040]  耶穌很盼望我們
[00:32:16.040 --> 00:32:22.280]  這樣操練我們的生命
[00:32:22.280 --> 00:32:24.840]  你很著重形象
[00:32:24.840 --> 00:32:26.920]  很著重別人怎麼看你
[00:32:26.920 --> 00:32:28.280]  很著重面子
[00:32:28.280 --> 00:32:30.680]  That's fine
[00:32:30.680 --> 00:32:32.280]  但你要意識到一件事
[00:32:32.280 --> 00:32:35.080]  如果你一生人仍然是這樣的時候
[00:32:35.080 --> 00:32:39.080]  你裏面的生命就只好像康培
[00:32:39.080 --> 00:32:40.680]  被風吹散
[00:32:40.680 --> 00:32:42.840]  看風駛來
[00:32:42.840 --> 00:32:47.640]  你站不穩
[00:32:47.640 --> 00:32:50.200]  Well
[00:32:50.200 --> 00:32:51.480]  在今生也好
[00:32:51.480 --> 00:32:52.840]  在來生也好
[00:32:52.840 --> 00:32:55.720]  審判時常有
[00:32:55.720 --> 00:32:59.000]  一個是心靈的審判
[00:32:59.000 --> 00:33:02.360]  巴不得我們都有一個無虧的良心
[00:33:02.360 --> 00:33:03.800]  不會受責備
[00:33:03.800 --> 00:33:05.080]  一個喜樂
[00:33:05.080 --> 00:33:06.600]  對得上帝住
[00:33:06.600 --> 00:33:07.400]  對得人住
[00:33:07.400 --> 00:33:09.560]  對得自己住
[00:33:09.560 --> 00:33:14.760]  有一個謙卑的生命站得住
[00:33:14.760 --> 00:33:18.280]  有一天在審判的時候
[00:33:18.280 --> 00:33:19.480]  你都能夠站得住
[00:33:19.480 --> 00:33:20.840]  但是
[00:33:20.840 --> 00:33:23.000]  巴不得我們今年不好
[00:33:23.000 --> 00:33:24.360]  好像往年一樣
[00:33:24.360 --> 00:33:26.520]  如果往年是不好的話
[00:33:26.520 --> 00:33:29.080]  讓我們不要走惡人的路
[00:33:29.080 --> 00:33:31.800]  不要思想不好的事
[00:33:31.800 --> 00:33:33.320]  不要站錯人的道路
[00:33:33.320 --> 00:33:39.960]  不要去恥笑當行的屬靈的路
[00:33:39.960 --> 00:33:42.440]  同時也是不斷地
[00:33:42.440 --> 00:33:46.200]  慢慢栽培我們同神的關係
[00:33:46.200 --> 00:33:48.520]  因為
[00:33:48.520 --> 00:33:50.600]  一個人如果不知道
[00:33:50.600 --> 00:33:54.440]  人生是有一個極限
[00:33:54.440 --> 00:33:59.160]  不知道是會完結的
[00:33:59.160 --> 00:34:04.200]  那你會很容易隨便過你的生活
[00:34:04.200 --> 00:34:06.440]  但請大家記住
[00:34:06.440 --> 00:34:10.040]  2017年是一個開始
[00:34:10.040 --> 00:34:13.240]  農曆年也是一個開始
[00:34:13.240 --> 00:34:15.720]  上帝特別祝福我們中國人
[00:34:15.720 --> 00:34:18.680]  特別是在西方的中國人
[00:34:18.680 --> 00:34:20.440]  有兩個新年
[00:34:20.440 --> 00:34:21.720]  是不是
[00:34:21.720 --> 00:34:23.160]  慶祝兩次
[00:34:23.160 --> 00:34:27.240]  讓我們決志兩次
[00:34:27.240 --> 00:34:28.600]  親愛的兄弟姐妹
[00:34:28.600 --> 00:34:32.120]  但願神祝福大家
[00:34:32.120 --> 00:34:34.200]  讓我們知道2017年
[00:34:34.200 --> 00:34:37.880]  有一天都很快會過去
[00:34:37.880 --> 00:34:40.200]  很快會過去
[00:34:40.200 --> 00:34:42.760]  既然如此
[00:34:42.760 --> 00:34:45.000]  不單止2017年很快過去
[00:34:45.000 --> 00:34:47.320]  你和我的生命都很快過去
[00:34:47.320 --> 00:34:52.040]  為什麼我們不好好的把握每一天
[00:34:52.040 --> 00:34:54.200]  去聽神的話祝福人
[00:34:54.200 --> 00:34:56.520]  祝福你的家庭
[00:34:56.520 --> 00:34:58.680]  也讓上帝祝福大家
[00:34:58.680 --> 00:35:00.680]  是嗎
