
[00:00:00.000 --> 00:00:02.000]  各位電影師傅 平安
[00:19:44.000 --> 00:19:46.000]  有一些梯田
[00:19:46.000 --> 00:19:48.000]  大家知道梯田
[00:19:48.000 --> 00:19:50.000]  是在山上
[00:19:50.000 --> 00:19:52.000]  好像一級一級大的石級
[00:19:52.000 --> 00:19:55.000]  上面有一些田地
[00:19:55.000 --> 00:19:57.000]  但其中很多時候
[00:19:57.000 --> 00:20:00.000]  發現有乾旱 有旱災
[00:20:00.000 --> 00:20:02.000]  但其中一塊梯田
[00:20:02.000 --> 00:20:03.000]  很特別
[00:20:03.000 --> 00:20:07.000]  因為他們自己有水泉湧出來
[00:20:07.000 --> 00:20:08.000]  所以這塊梯田
[00:20:08.000 --> 00:20:10.000]  是有很好的種植
[00:20:10.000 --> 00:20:12.000]  很好的收成
[00:20:12.000 --> 00:20:13.000]  有一次
[00:20:13.000 --> 00:20:16.000]  另一個梯田的農夫
[00:20:16.000 --> 00:20:19.000]  走過來找這個田主
[00:20:19.000 --> 00:20:20.000]  就問他
[00:20:20.000 --> 00:20:22.000]  你的田有這麼多水泉
[00:20:22.000 --> 00:20:25.000]  可不可以給我開一條水溝
[00:20:25.000 --> 00:20:29.000]  把你的水引到我的梯田
[00:20:29.000 --> 00:20:33.000]  那我就可以種到
[00:20:33.000 --> 00:20:35.000]  那個時候他看著這個田主
[00:20:35.000 --> 00:20:38.000]  田主就很嚴肅地看著他
[00:20:38.000 --> 00:20:39.000]  不行
[00:20:39.000 --> 00:20:41.000]  不可以
[00:20:41.000 --> 00:20:44.000]  但這個農夫就不斷地懇求他
[00:20:44.000 --> 00:20:45.000]  你給我吧
[00:20:45.000 --> 00:20:47.000]  給我開一條水溝吧
[00:20:47.000 --> 00:20:50.000]  這個田主想了一陣子之後
[00:20:50.000 --> 00:20:51.000]  仍然很嚴肅
[00:20:51.000 --> 00:20:54.000]  仍然地看著他
[00:20:54.000 --> 00:20:55.000]  開一條水溝不行
[00:20:55.000 --> 00:20:59.000]  開兩條就可以
[00:20:59.000 --> 00:21:00.000]  開一條水溝
[00:21:00.000 --> 00:21:02.000]  可以將水引入他自己的田
[00:21:02.000 --> 00:21:05.000]  不過他要開多一條水溝
[00:21:05.000 --> 00:21:06.000]  從自己的田
[00:21:06.000 --> 00:21:11.000]  引去其他的田地
[00:21:11.000 --> 00:21:14.000]  那牧師當他聽完之後
[00:21:14.000 --> 00:21:16.000]  他就說
[00:21:16.000 --> 00:21:17.000]  我向神祈禱
[00:21:17.000 --> 00:21:19.000]  主啊 求祢給我
[00:21:19.000 --> 00:21:23.000]  能夠可以聽從祢的吩咐
[00:21:23.000 --> 00:21:24.000]  求祢給我經歷
[00:21:24.000 --> 00:21:29.000]  施比受更為有福的真實
[00:21:29.000 --> 00:21:30.000]  很多時候我們會祈禱
[00:21:30.000 --> 00:21:32.000]  上帝啊 求祢將恩典賜給我
[00:21:32.000 --> 00:21:33.000]  保守我的工作
[00:21:33.000 --> 00:21:35.000]  我的家庭
[00:21:35.000 --> 00:21:37.000]  但是在你這樣祈禱的時候
[00:21:37.000 --> 00:21:40.000]  上帝常常都會問你
[00:21:40.000 --> 00:21:44.000]  你是否會樂意開第二條水溝
[00:21:44.000 --> 00:21:46.000]  讓你的領受的恩惠
[00:21:46.000 --> 00:21:50.000]  都可以延伸到其他的生命
[00:21:50.000 --> 00:21:51.000]  或者我們會祈禱
[00:21:51.000 --> 00:21:53.000]  上帝啊 好吧
[00:21:53.000 --> 00:21:56.000]  我開一條小小的水溝去別人那裡
[00:21:56.000 --> 00:22:02.000]  不過你要開一條大水溝給我
[00:22:02.000 --> 00:22:05.000]  你會發覺不合理
[00:22:05.000 --> 00:22:07.000]  你開一條小水溝
[00:22:07.000 --> 00:22:09.000]  引水出去
[00:22:09.000 --> 00:22:10.000]  但你會發覺
[00:22:10.000 --> 00:22:13.000]  能夠進入你的田的水
[00:22:13.000 --> 00:22:16.000]  都是很少
[00:22:16.000 --> 00:22:19.000]  當你能夠思雨的時候
[00:22:19.000 --> 00:22:22.000]  你會發覺你真正的豐盛
[00:22:22.000 --> 00:22:25.000]  不因為你自己擁有很多
[00:22:25.000 --> 00:22:26.000]  而是因為你的生命
[00:22:26.000 --> 00:22:32.000]  能夠流通到很多人身上
[00:22:32.000 --> 00:22:38.000]  豐盛在於你能否思雨豐盛
[00:22:38.000 --> 00:22:39.000]  在很多時候
[00:22:39.000 --> 00:22:42.000]  當我們上主耶穌對我們的吩咐的時候
[00:22:42.000 --> 00:22:43.000]  不是要將一些擔子
[00:22:43.000 --> 00:22:45.000]  加在我們身上
[00:22:45.000 --> 00:22:48.000]  而是讓我們真正經歷生命的豐盛
[00:22:48.000 --> 00:22:50.000]  特別在福音的事上
[00:22:50.000 --> 00:22:51.000]  是讓人因為你
[00:22:51.000 --> 00:22:53.000]  可以得聞福音
[00:22:53.000 --> 00:22:56.000]  領受福音的恩惠
[00:22:56.000 --> 00:22:58.000]  剛才講保祿的時候
[00:22:58.000 --> 00:23:01.000]  他有很多清楚的行動
[00:23:01.000 --> 00:23:03.000]  但是一個重要的關鍵
[00:23:03.000 --> 00:23:06.000]  他是樂意來按主的心意
[00:23:06.000 --> 00:23:08.000]  不單只顧念自己的事
[00:23:08.000 --> 00:23:11.000]  不單只擔心自己的安危
[00:23:11.000 --> 00:23:13.000]  而是掛心到別人的需要
[00:23:13.000 --> 00:23:17.000]  以致他能夠這樣去遵從
[00:23:17.000 --> 00:23:18.000]  我們再看
[00:23:18.000 --> 00:23:19.000]  保祿不單止有他的感受
[00:23:19.000 --> 00:23:20.000]  有他的行動
[00:23:20.000 --> 00:23:24.000]  有神所賜給他的智慧和勇敢
[00:23:24.000 --> 00:23:27.000]  大家看看下面的經文
[00:23:27.000 --> 00:23:31.000]  當他面對著當時有的兩個學派
[00:23:31.000 --> 00:23:32.000]  這兩個學派
[00:23:32.000 --> 00:23:34.000]  第一個是伊碧·科魯
[00:23:34.000 --> 00:23:35.000]  簡單來說
[00:23:35.000 --> 00:23:36.000]  這個學派講到
[00:23:36.000 --> 00:23:40.000]  整個宇宙一切都是原子造成的
[00:23:40.000 --> 00:23:42.000]  因此你在離世的時候
[00:23:42.000 --> 00:23:44.000]  你變成一堆的原子
[00:23:44.000 --> 00:23:46.000]  散到這個宇宙當中
[00:23:46.000 --> 00:23:49.000]  所以你就會煙消雲散
[00:23:49.000 --> 00:23:50.000]  所以在你再生的時候
[00:23:50.000 --> 00:23:52.000]  不需要擔心將來
[00:23:52.000 --> 00:23:54.000]  只管盡量享受快樂
[00:23:54.000 --> 00:23:56.000]  逃避那些苦難
[00:23:56.000 --> 00:23:58.000]  這是你可以做的事情
[00:23:58.000 --> 00:24:00.000]  然後第二個學派
[00:24:00.000 --> 00:24:01.000]  斯多瓦派
[00:24:01.000 --> 00:24:02.000]  簡單來說
[00:24:02.000 --> 00:24:04.000]  強調命運
[00:24:04.000 --> 00:24:06.000]  你是被命運控制的
[00:24:06.000 --> 00:24:07.000]  你要面對那些苦難
[00:24:07.000 --> 00:24:09.000]  你不可以逃避
[00:24:09.000 --> 00:24:11.000]  你只要忍耐著
[00:24:11.000 --> 00:24:13.000]  你去承受這些苦難
[00:24:13.000 --> 00:24:16.000]  這是你所能夠做的
[00:24:16.000 --> 00:24:17.000]  這些思潮
[00:24:17.000 --> 00:24:19.000]  影響很多雅典人
[00:24:19.000 --> 00:24:21.000]  保羅在當中明白這些思潮
[00:24:21.000 --> 00:24:23.000]  然後他在裡面
[00:24:23.000 --> 00:24:26.000]  他就指出聖經真理的方向
[00:24:26.000 --> 00:24:28.000]  所以你看到聖經從二十三節
[00:24:28.000 --> 00:24:31.000]  一直到下面的三十一節
[00:24:31.000 --> 00:24:35.000]  保羅就講述整個福音裡面的重點
[00:24:35.000 --> 00:24:37.000]  但是講述福音的同時
[00:24:37.000 --> 00:24:41.000]  他會講出這個世界的來源
[00:24:41.000 --> 00:24:42.000]  人類的歷史
[00:24:42.000 --> 00:24:44.000]  在神的掌管當中
[00:24:44.000 --> 00:24:46.000]  或者用現在的說話來說
[00:24:46.000 --> 00:24:50.000]  他想將世界觀講出來
[00:24:50.000 --> 00:24:52.000]  讓人的心明白
[00:24:52.000 --> 00:24:55.000]  以致更能夠接受福音
[00:24:55.000 --> 00:24:57.000]  各位頂姐妹
[00:24:57.000 --> 00:25:01.000]  如果神給你有某些特別的訓練
[00:25:01.000 --> 00:25:05.000]  或者某些學科的研究
[00:25:05.000 --> 00:25:07.000]  或者某些崗位
[00:25:07.000 --> 00:25:09.000]  譬如說你做傳媒的工作
[00:25:09.000 --> 00:25:12.000]  譬如說你做教師的工作
[00:25:12.000 --> 00:25:13.000]  在你的崗位當中
[00:25:13.000 --> 00:25:15.000]  怎樣將聖經的世界觀
[00:25:15.000 --> 00:25:18.000]  向人講述
[00:25:18.000 --> 00:25:22.000]  讓人的心能夠開始被軟化
[00:25:22.000 --> 00:25:26.000]  一步一步認識明白福音
[00:25:26.000 --> 00:25:28.000]  神所賜的智慧
[00:25:28.000 --> 00:25:31.000]  是叫我們不單止能夠認識這個世界
[00:25:31.000 --> 00:25:33.000]  更加能夠叫我們可以知道
[00:25:33.000 --> 00:25:35.000]  如何去幫助別人
[00:25:35.000 --> 00:25:39.000]  來認識天地的真理
[00:25:39.000 --> 00:25:41.000]  屬神的福音
[00:25:41.000 --> 00:25:43.000]  當然神給保羅的智慧
[00:25:43.000 --> 00:25:46.000]  同時他將勇敢賜給他
[00:25:46.000 --> 00:25:50.000]  大家看看第三十二節
[00:25:50.000 --> 00:25:51.000]  三十二節
[00:25:51.000 --> 00:25:54.000]  眾人一聽到死人復活的事就
[00:25:54.000 --> 00:25:55.000]  甚麼呀
[00:25:55.000 --> 00:25:57.000]  譏笑他
[00:25:57.000 --> 00:25:58.000]  不是每個人坐下來
[00:25:58.000 --> 00:25:59.000]  定定地聽他講
[00:25:59.000 --> 00:26:00.000]  是取笑他
[00:26:00.000 --> 00:26:03.000]  一邊聽一邊批評
[00:26:03.000 --> 00:26:04.000]  神給保羅有勇敢
[00:26:04.000 --> 00:26:07.000]  繼續講他要講的話
[00:26:07.000 --> 00:26:10.000]  但是神就在當中工作
[00:26:10.000 --> 00:26:12.000]  在三十四節
[00:26:12.000 --> 00:26:14.000]  聖經提到有幾個人信要主
[00:26:14.000 --> 00:26:16.000]  其中有亞略古巴的議員
[00:26:16.000 --> 00:26:18.000]  雕尼修
[00:26:18.000 --> 00:26:20.000]  在教會歷史裏面
[00:26:20.000 --> 00:26:22.000]  有一些跡象顯示
[00:26:22.000 --> 00:26:23.000]  這位雕尼修
[00:26:23.000 --> 00:26:29.000]  是雅典城第一任教會的主教
[00:26:29.000 --> 00:26:30.000]  我想保羅都意想不到
[00:26:30.000 --> 00:26:33.000]  這位議員後來成為教會的重要領袖
[00:26:33.000 --> 00:26:35.000]  幫助很多人
[00:26:35.000 --> 00:26:37.000]  神在當中很奇妙的工作
[00:26:37.000 --> 00:26:39.000]  有一位戴瑪尼的女子
[00:26:39.000 --> 00:26:42.000]  和很多其他信主的人
[00:26:42.000 --> 00:26:48.000]  他們回應保羅所講述的福音
[00:26:48.000 --> 00:26:51.000]  提摩太后書第十章
[00:26:51.000 --> 00:26:54.000]  講到保羅說我在你們中間
[00:26:54.000 --> 00:26:56.000]  不是靠著血氣
[00:26:56.000 --> 00:26:59.000]  而是在神面前有能力
[00:26:59.000 --> 00:27:03.000]  能夠搗破那些淫慮、障礙人
[00:27:03.000 --> 00:27:07.000]  難了人認識神的那些至高之士
[00:27:07.000 --> 00:27:09.000]  將人的心奪回
[00:27:09.000 --> 00:27:11.000]  歸向耶穌基督
[00:27:11.000 --> 00:27:13.000]  是聖靈很奇妙的恩惠
[00:27:13.000 --> 00:27:16.000]  那些雅典人可能很自豪、自高
[00:27:16.000 --> 00:27:18.000]  但是神幫助他們
[00:27:18.000 --> 00:27:20.000]  他們的心轉會
[00:27:20.000 --> 00:27:22.000]  認識上帝
[00:27:22.000 --> 00:27:25.000]  神今天都仍然將勇氣
[00:27:25.000 --> 00:27:28.000]  和將智慧賜給他的子民
[00:27:28.000 --> 00:27:31.000]  以致能夠將神的恩惠
[00:27:31.000 --> 00:27:33.000]  帶給很多很多的生命
[00:27:33.000 --> 00:27:36.000]  因此今天當我們讀了這段聖經的時候
[00:27:36.000 --> 00:27:39.000]  看到神賜給保羅的感動
[00:27:39.000 --> 00:27:42.000]  那種焦急的心
[00:27:42.000 --> 00:27:45.000]  我記得前幾天和一位姐妹聊天
[00:27:45.000 --> 00:27:46.000]  她跟我說
[00:27:46.000 --> 00:27:49.000]  感謝神給我這段日子很多機會
[00:27:49.000 --> 00:27:52.000]  做一些本地的跨文化的服事
[00:27:52.000 --> 00:27:53.000]  她就說
[00:27:53.000 --> 00:27:56.000]  我不想自己再敷衍下去了
[00:27:56.000 --> 00:27:58.000]  你明白她的意思吧
[00:27:58.000 --> 00:28:00.000]  不想再敷衍下去
[00:28:00.000 --> 00:28:02.000]  我很想自己可以服事
[00:28:02.000 --> 00:28:03.000]  然後她說
[00:28:03.000 --> 00:28:05.000]  我發覺神將一團火
[00:28:05.000 --> 00:28:07.000]  擺在我的心裏面
[00:28:07.000 --> 00:28:10.000]  我可以來到去這樣服事
[00:28:10.000 --> 00:28:12.000]  求神將這一團火
[00:28:12.000 --> 00:28:14.000]  都擺在我們心中
[00:28:14.000 --> 00:28:16.000]  亦都讓你的心向主求
[00:28:16.000 --> 00:28:19.000]  主讓給我們有兩條水溝
[00:28:19.000 --> 00:28:21.000]  自己蒙恩
[00:28:21.000 --> 00:28:23.000]  亦都可以讓恩惠
[00:28:23.000 --> 00:28:25.000]  繼續地流出去
[00:28:25.000 --> 00:28:27.000]  我們一起來祈禱
[00:28:27.000 --> 00:28:33.000]  請大家為自己祈禱
[00:28:33.000 --> 00:28:51.000]  天父我們同心向祢祈求
[00:28:51.000 --> 00:28:53.000]  我們求主將一火
[00:28:53.000 --> 00:28:57.000]  為別人焦急的心賜給我們
[00:28:57.000 --> 00:28:59.000]  開我們眼睛看到
[00:28:59.000 --> 00:29:01.000]  很多不同的需要
[00:29:01.000 --> 00:29:03.000]  祢要給我們生命的自由
[00:29:03.000 --> 00:29:06.000]  能夠回應祢給我們的感動
[00:29:06.000 --> 00:29:08.000]  讓我們的生命能夠經歷
[00:29:08.000 --> 00:29:11.000]  祢給我們真正的豐盛
[00:29:11.000 --> 00:29:13.000]  主啊施恩於我們
[00:29:13.000 --> 00:29:15.000]  祢在祢的子民當中
[00:29:15.000 --> 00:29:18.000]  引導我們來見證祢
[00:29:18.000 --> 00:29:19.000]  服侍祢
[00:29:19.000 --> 00:29:21.000]  奉耶穌聖名祈禱
[00:29:21.000 --> 00:29:23.000]  我們祈禱,阿門。
