
[00:00:00.000 --> 00:00:04.540]  我感恩今天又有機會在這裡跟大家分享
[00:20:33.720 --> 00:20:35.720]  她還要提醒這些以色列民
[00:20:35.720 --> 00:20:37.720]  你們也要這樣做
[00:20:37.720 --> 00:20:39.720]  因為她認識
[00:20:39.720 --> 00:20:41.720]  因為她由那些經歷
[00:20:41.720 --> 00:20:42.720]  不只是感恩
[00:20:42.720 --> 00:20:43.720]  但是由那些感恩
[00:20:43.720 --> 00:20:46.720]  她更加明白上帝就是一個很偉大的上帝
[00:20:46.720 --> 00:20:53.720]  所以我們的感恩不要只是停留在
[00:20:53.720 --> 00:20:55.720]  謝謝你的恩典
[00:20:55.720 --> 00:20:57.720]  我們可以問問自己
[00:20:57.720 --> 00:21:02.720]  由這些感恩我們更加認識上帝哪一方面呢
[00:21:02.720 --> 00:21:07.720]  這是我們可以做的一些小功課
[00:21:07.720 --> 00:21:10.720]  我終於記得要分享小功課了
[00:21:10.720 --> 00:21:12.720]  每次講都忘記了小功課
[00:21:12.720 --> 00:21:16.720]  我們試試回去感恩某些事情的時候
[00:21:16.720 --> 00:21:17.720]  我們問問自己
[00:21:17.720 --> 00:21:22.720]  由這些感恩事項我們見到上帝是一個怎樣的上帝呢
[00:21:22.720 --> 00:21:24.720]  我們見到上帝是一個慈愛上帝
[00:21:24.720 --> 00:21:25.720]  信誓的上帝
[00:21:25.720 --> 00:21:27.720]  或者是一個有意志的上帝
[00:21:27.720 --> 00:21:29.720]  能夠行神蹟騎士的上帝
[00:21:29.720 --> 00:21:31.720]  可以很多東西
[00:21:31.720 --> 00:21:33.720]  但我們試試問多一步
[00:21:33.720 --> 00:21:35.720]  我們試試問自己多一步
[00:21:35.720 --> 00:21:40.720]  從而在那個當中去讚美上帝
[00:21:40.720 --> 00:21:42.720]  這是我覺得在這一段當中
[00:21:42.720 --> 00:21:45.720]  可以學習到的一個關於感恩的功課
[00:21:45.720 --> 00:21:47.720]  接下來下一段
[00:21:47.720 --> 00:21:50.720]  就是18到25節
[00:21:50.720 --> 00:21:52.720]  我們一起來讀18到25節
[00:21:52.720 --> 00:21:54.720]  1,2,3
[00:21:54.720 --> 00:21:56.720]  欸,sorry,還沒出
[00:21:56.720 --> 00:21:57.720]  1,2,3
[00:21:57.720 --> 00:22:01.720]  你們要將我這些話存在心裡
[00:22:01.720 --> 00:22:03.720]  留在意念中
[00:22:03.720 --> 00:22:06.720]  繫在手上作記號
[00:22:06.720 --> 00:22:09.720]  戴在額上作驚嚇
[00:22:09.720 --> 00:22:14.720]  你們也要將這些話教導你們的兒女
[00:22:14.720 --> 00:22:16.720]  無論坐在家裡
[00:22:16.720 --> 00:22:18.720]  行在路上
[00:22:18.720 --> 00:22:19.720]  躺下
[00:22:19.720 --> 00:22:21.720]  起來都要講論
[00:22:21.720 --> 00:22:25.720]  又要寫在房屋的門框上
[00:22:25.720 --> 00:22:27.720]  和你的城門上
[00:22:27.720 --> 00:22:31.720]  這樣你們和你們子孫的日子
[00:22:31.720 --> 00:22:35.720]  必在耶和華向你們列祖起誓
[00:22:35.720 --> 00:22:39.720]  要給他們的地上得以增多
[00:22:39.720 --> 00:22:42.720]  如天地之長久
[00:22:42.720 --> 00:22:45.720]  你們要若留心緊守
[00:22:45.720 --> 00:22:49.720]  遵行我所吩咐這一切的誡命
[00:22:49.720 --> 00:22:52.720]  愛耶和華你們的上帝
[00:22:52.720 --> 00:22:54.720]  遵行他一切的道
[00:22:54.720 --> 00:22:56.720]  緊緊跟隨他
[00:22:56.720 --> 00:22:58.720]  他必從你們面前
[00:22:58.720 --> 00:23:01.720]  講出這一切國家
[00:23:01.720 --> 00:23:06.720]  你們也要佔領比你們更大更強的國家
[00:23:06.720 --> 00:23:09.720]  凡你們腳掌所踏之地
[00:23:09.720 --> 00:23:11.720]  都必歸於你們
[00:23:11.720 --> 00:23:14.720]  從曠野到黎巴嫩
[00:23:14.720 --> 00:23:16.720]  從由法拉底大河
[00:23:16.720 --> 00:23:18.720]  直到西邊的海
[00:23:18.720 --> 00:23:21.720]  都要成為你們的疆土
[00:23:21.720 --> 00:23:26.720]  必無一人能在你們面前站立得住
[00:23:26.720 --> 00:23:28.720]  耶和華你們的上帝
[00:23:28.720 --> 00:23:31.720]  必照他說
[00:23:31.720 --> 00:23:36.720]  使他怕驚鴻臨到你們所踏的泉地
[00:23:36.720 --> 00:23:38.720]  在讀這段經文當中
[00:23:38.720 --> 00:23:40.720]  我想特別是對於這段時間
[00:23:40.720 --> 00:23:42.720]  可能有參與這聚會的弟兄姊妹
[00:23:42.720 --> 00:23:45.720]  可能會有一種似曾相識的感覺
[00:23:45.720 --> 00:23:46.720]  為什麼呢?
[00:23:46.720 --> 00:23:48.720]  我想其中一個
[00:23:48.720 --> 00:23:51.720]  兩個月前我曾經show過幾個圖片
[00:23:51.720 --> 00:23:52.720]  就是這個圖片
[00:23:52.720 --> 00:23:54.720]  在這個圖片其實講到什麼呢?
[00:23:54.720 --> 00:23:56.720]  生命記的第六章
[00:23:56.720 --> 00:23:58.720]  生命記的第六章講到什麼呢?
[00:23:58.720 --> 00:24:01.720]  就是有記號要放在額上
[00:24:01.720 --> 00:24:03.720]  又要放在門框上
[00:24:03.720 --> 00:24:05.720]  因為第六章都講過
[00:24:05.720 --> 00:24:08.720]  第六章第六到九節就說
[00:24:08.720 --> 00:24:11.720]  我今日所吩咐你的話都要記在心上
[00:24:11.720 --> 00:24:13.720]  也要殷勤教訓你的女兒
[00:24:13.720 --> 00:24:14.720]  無論你在在家裡
[00:24:14.720 --> 00:24:15.720]  行在路上
[00:24:15.720 --> 00:24:16.720]  躺下起來都要談論
[00:24:16.720 --> 00:24:19.720]  也要繫在手上為記號
[00:24:19.720 --> 00:24:20.720]  戴在額上為經文
[00:24:20.720 --> 00:24:22.720]  又要寫在你房屋的門框上
[00:24:22.720 --> 00:24:24.720]  並你的城門上
[00:24:24.720 --> 00:24:28.720]  這跟剛才我們讀的第十八到二十節
[00:24:28.720 --> 00:24:29.720]  如出一轍
[00:24:29.720 --> 00:24:30.720]  是一樣的東西
[00:24:30.720 --> 00:24:34.720]  所以生命記我可以說是不斷重複提醒
[00:24:34.720 --> 00:24:36.720]  重複提醒
[00:24:36.720 --> 00:24:39.720]  然而在十一章這裡的分別是什麼呢?
[00:24:39.720 --> 00:24:41.720]  分別就是之後的經文
[00:24:41.720 --> 00:24:44.720]  因為這裡是為了神的子民
[00:24:44.720 --> 00:24:45.720]  能夠增多
[00:24:45.720 --> 00:24:49.720]  能夠面對更大更強的敵人
[00:24:50.720 --> 00:24:54.720]  這是在摩西當提醒他們的時候
[00:24:54.720 --> 00:24:56.720]  希望他們當進去迦南地
[00:24:56.720 --> 00:24:58.720]  當進去應許之地的時候
[00:24:58.720 --> 00:24:59.720]  他們要明白
[00:24:59.720 --> 00:25:00.720]  要捉住上帝的應許
[00:25:00.720 --> 00:25:03.720]  去面對前面的一切
[00:25:03.720 --> 00:25:06.720]  因此我又繼續去學習的時候
[00:25:06.720 --> 00:25:08.720]  又去看的時候
[00:25:08.720 --> 00:25:10.720]  原來感恩
[00:25:10.720 --> 00:25:14.720]  這件事不只是停留在過去的事情
[00:25:14.720 --> 00:25:17.720]  但感恩是在影響著以後的生活
[00:25:21.720 --> 00:25:24.720]  我們剛才說到感恩
[00:25:24.720 --> 00:25:25.720]  感恩是因為經歷了
[00:25:25.720 --> 00:25:27.720]  所以很自然我們經常會想到
[00:25:27.720 --> 00:25:29.720]  就是一個過去的事
[00:25:29.720 --> 00:25:31.720]  然後我們就會因為感恩
[00:25:31.720 --> 00:25:33.720]  然後就放在以前
[00:25:33.720 --> 00:25:34.720]  以前的事
[00:25:34.720 --> 00:25:36.720]  但值得注意的是
[00:25:36.720 --> 00:25:38.720]  感恩的這個舉動
[00:25:38.720 --> 00:25:41.720]  不只是單單為了過去的事情而做
[00:25:41.720 --> 00:25:44.720]  無論從這一段的經文
[00:25:44.720 --> 00:25:47.720]  又或者在剛才我們的經文所學習到的
[00:25:47.720 --> 00:25:48.720]  關於感恩的功課
[00:25:48.720 --> 00:25:50.720]  我發覺感恩的這個事情
[00:25:50.720 --> 00:25:54.720]  也應該是令到我們在以後的生命當中
[00:25:54.720 --> 00:25:55.720]  更加敬畏上帝
[00:25:55.720 --> 00:25:57.720]  倚靠上帝
[00:25:57.720 --> 00:26:02.720]  所以感恩應該是在影響著我們以後的生活
[00:26:02.720 --> 00:26:05.720]  甚至在這段的經文當中
[00:26:05.720 --> 00:26:06.720]  可以見到的
[00:26:06.720 --> 00:26:10.720]  是在塑造著整個國家的文化習慣
[00:26:10.720 --> 00:26:11.720]  所以我想說
[00:26:11.720 --> 00:26:14.720]  感恩是一個很有影響力的舉動
[00:26:14.720 --> 00:26:17.720]  一直以來很多人以為
[00:26:17.720 --> 00:26:20.720]  感恩只是說一聲多謝
[00:26:20.720 --> 00:26:22.720]  多謝上帝
[00:26:22.720 --> 00:26:26.720]  但其實這個舉動是在影響著我們的生命
[00:26:26.720 --> 00:26:29.720]  是在影響著我們的將來
[00:26:29.720 --> 00:26:34.720]  也在影響著我們的選擇
[00:26:34.720 --> 00:26:35.720]  為什麼呢?
[00:26:35.720 --> 00:26:38.720]  因為在最後的幾節經文當中
[00:26:38.720 --> 00:26:40.720]  就提到這件事
[00:26:40.720 --> 00:26:45.720]  看我今日將祝福和詛咒都陳明在你們面前
[00:26:45.720 --> 00:26:48.720]  你們若聽從耶和華你們上帝的誡命
[00:26:48.720 --> 00:26:50.720]  就是我今日所吩咐你們的
[00:26:50.720 --> 00:26:52.720]  就必蒙福
[00:26:52.720 --> 00:26:55.720]  你們若不聽從耶和華你們上帝的誡命
[00:26:55.720 --> 00:26:57.720]  偏離我今日所吩咐你們的道
[00:26:57.720 --> 00:26:59.720]  去隨從你們所不認識的別臣
[00:26:59.720 --> 00:27:01.720]  就必受咒助
[00:27:01.720 --> 00:27:06.720]  當耶和華你的上帝領你進入要得遺孽的那地
[00:27:06.720 --> 00:27:10.720]  你就要在基尼心山上宣佈祝福
[00:27:10.720 --> 00:27:13.720]  在以巴魯山上宣佈咒助
[00:27:13.720 --> 00:27:17.720]  這以佐山豈不是在約旦河的衙邊日落的方向
[00:27:17.720 --> 00:27:21.720]  在駐阿拉巴的迦南人之地吉甲的前面
[00:27:21.720 --> 00:27:23.720]  靠近摩利像樹嗎?
[00:27:23.720 --> 00:27:29.720]  你們若進去得耶和華你們的上帝所賜你們遺孽之地
[00:27:29.720 --> 00:27:32.720]  當你們佔領它在那地居住的時候
[00:27:32.720 --> 00:27:39.720]  你們要謹守遵行我今日在你們面前頒佈的一切律例典章
[00:27:41.720 --> 00:27:44.720]  透過這一切的東西
[00:27:44.720 --> 00:27:48.720]  是希望我們能夠作出一個好的選擇
[00:27:48.720 --> 00:27:52.720]  感恩是一個這樣的事情
[00:27:52.720 --> 00:27:54.720]  所以當說到感恩
[00:27:54.720 --> 00:27:56.720]  這一堆東西
[00:27:56.720 --> 00:28:00.720]  我發覺從這樣的角度去看這段經文的時候
[00:28:00.720 --> 00:28:03.720]  原來是這一堆東西出現了
[00:28:03.720 --> 00:28:05.720]  我不知道對於大家來說
[00:28:05.720 --> 00:28:10.720]  哪一個點會令大家明白感恩的功課
[00:28:10.720 --> 00:28:14.720]  我今天不是嘗試說感恩不是不感謝
[00:28:14.720 --> 00:28:17.720]  但感恩是我嘗試幫助大家去看
[00:28:17.720 --> 00:28:20.720]  這個功課對我們的生命的影響又是什麼呢
[00:28:20.720 --> 00:28:25.720]  在這個時候我想分享的一個見證
[00:28:25.720 --> 00:28:28.720]  我曾經經歷過的一個見證
[00:28:28.720 --> 00:28:35.720]  是關於我以前在某一間教會實習的時候所經歷到的一件事
[00:28:35.720 --> 00:28:41.720]  那時候有一個太太
[00:28:41.720 --> 00:28:43.720]  她自己住的
[00:28:43.720 --> 00:28:45.720]  住一間大屋
[00:28:45.720 --> 00:28:47.720]  因為那時候是印尼教會
[00:28:47.720 --> 00:28:50.720]  那時候大部分的人都住在大屋
[00:28:50.720 --> 00:28:52.720]  在那裡住大屋不是有錢的
[00:28:52.720 --> 00:28:54.720]  我小時候覺得那裡住大屋是有錢的
[00:28:54.720 --> 00:28:55.720]  原來不是
[00:28:55.720 --> 00:28:57.720]  那裡住大屋的不是最有錢的
[00:28:57.720 --> 00:29:00.720]  那時候為什麼要去探訪她呢
[00:29:00.720 --> 00:29:02.720]  因為發生了一件事
[00:29:02.720 --> 00:29:06.720]  那間屋燒了
[00:29:06.720 --> 00:29:11.720]  嚴重程度就是當我第二天去探訪的時候
[00:29:11.720 --> 00:29:15.720]  真的看到整間屋都黑了
[00:29:15.720 --> 00:29:20.720]  還有一間小小的範圍是沒有事的
[00:29:20.720 --> 00:29:24.720]  在那裡去之前其實我一直在想
[00:29:24.720 --> 00:29:28.720]  我要怎樣去安慰這個太太呢
[00:29:28.720 --> 00:29:31.720]  我要怎樣去為她祈禱呢
[00:29:31.720 --> 00:29:36.720]  更何況那時候為什麼這個經歷令我很深刻呢
[00:29:36.720 --> 00:29:38.720]  我記得之前就在說
[00:29:38.720 --> 00:29:41.720]  我們無論如何都要感恩
[00:29:41.720 --> 00:29:43.720]  但那時候我就被挑戰
[00:29:43.720 --> 00:29:45.720]  怎樣感恩啊
[00:29:45.720 --> 00:29:47.720]  她沒有在一起啊
[00:29:47.720 --> 00:29:50.720]  我怎樣跟她說你要感恩啊
[00:29:50.720 --> 00:29:53.720]  我去到那邊
[00:29:53.720 --> 00:29:55.720]  看到這位太太
[00:29:55.720 --> 00:29:58.720]  她坐在自己的床上
[00:29:58.720 --> 00:30:00.720]  唯一沒有被燒著的地方
[00:30:00.720 --> 00:30:04.720]  接著我就跟她打個招呼
[00:30:04.720 --> 00:30:07.720]  我問她怎樣啊
[00:30:07.720 --> 00:30:09.720]  接著她回答我
[00:30:09.720 --> 00:30:10.720]  感恩
[00:30:10.720 --> 00:30:12.720]  很好
[00:30:12.720 --> 00:30:15.720]  我害怕了
[00:30:15.720 --> 00:30:16.720]  我真的害怕了
[00:30:16.720 --> 00:30:19.720]  我不知道怎樣回答她
[00:30:19.720 --> 00:30:22.720]  但她說我很感恩
[00:30:22.720 --> 00:30:25.720]  因為在這樣被燒著的情況之下
[00:30:25.720 --> 00:30:28.720]  我沒有死
[00:30:28.720 --> 00:30:30.720]  在深夜被燒著的房子
[00:30:30.720 --> 00:30:32.720]  但我正在睡的時候
[00:30:32.720 --> 00:30:35.720]  上帝保守我
[00:30:35.720 --> 00:30:38.720]  上帝看著我
[00:30:38.720 --> 00:30:40.720]  所以我感恩我沒事
[00:30:40.720 --> 00:30:42.720]  我感恩我還活著
[00:30:42.720 --> 00:30:44.720]  雖然很多東西沒有了
[00:30:44.720 --> 00:30:45.720]  不要緊啊
[00:30:45.720 --> 00:30:47.720]  上帝看著我
[00:30:47.720 --> 00:30:51.720]  上帝都會幫助我之後可以經歷的
[00:30:51.720 --> 00:30:54.720]  你要記得這些不是我說的
[00:30:54.720 --> 00:30:58.720]  是太太跟我說的
[00:30:58.720 --> 00:31:02.720]  她讓我知道感恩原來是隨時都可以感恩
[00:31:02.720 --> 00:31:03.720]  但為什麼呢
[00:31:03.720 --> 00:31:07.720]  是因為她自己經歷了上帝的事
[00:31:07.720 --> 00:31:11.720]  她真的親身經歷了上帝在她生命當中
[00:31:11.720 --> 00:31:14.720]  是怎樣去作供
[00:31:14.720 --> 00:31:16.720]  雖然她沒有了一切
[00:31:16.720 --> 00:31:18.720]  但她知道只要依靠上帝
[00:31:18.720 --> 00:31:21.720]  這一切都可以經歷
[00:31:21.720 --> 00:31:23.720]  好像見不到將來
[00:31:23.720 --> 00:31:24.720]  但因為她感恩
[00:31:24.720 --> 00:31:27.720]  她知道上帝會帶領
[00:31:27.720 --> 00:31:31.720]  感恩就是這樣的一個功課
[00:31:31.720 --> 00:31:35.720]  感恩在我們生命當中很powerful
[00:31:35.720 --> 00:31:36.720]  所以值得思考的是
[00:31:36.720 --> 00:31:40.720]  今天在我們生命當中
[00:31:40.720 --> 00:31:43.720]  我們的感恩mode啟動了沒有呢
[00:31:43.720 --> 00:31:45.720]  啟動了沒有呢
[00:31:45.720 --> 00:31:48.720]  開了沒有呢
[00:31:48.720 --> 00:31:53.720]  讓我們拿一些時間去祈禱
[00:31:53.720 --> 00:32:04.720]  我們一起祈禱
[00:32:04.720 --> 00:32:06.720]  七位天父感謝你
[00:32:06.720 --> 00:32:10.720]  感謝你是一個愛我們的天父
[00:32:10.720 --> 00:32:12.720]  感謝你是一個信誓的上帝
[00:32:12.720 --> 00:32:16.720]  感謝你是一位充滿慈愛的主
[00:32:16.720 --> 00:32:19.720]  感謝你願意帶領我們
[00:32:19.720 --> 00:32:20.720]  教訓我們
[00:32:20.720 --> 00:32:21.720]  責備我們
[00:32:21.720 --> 00:32:23.720]  從而我們可以不斷地成長
[00:32:23.720 --> 00:32:30.720]  感謝你一直看顧我們的生命
[00:32:30.720 --> 00:32:33.720]  我們各人都有不同的經歷
[00:32:33.720 --> 00:32:35.720]  但就讓這些經歷成為我們
[00:32:35.720 --> 00:32:38.720]  能夠活出一個充滿感恩
[00:32:38.720 --> 00:32:40.720]  能夠一直敬畏你
[00:32:40.720 --> 00:32:42.720]  愛你的一個生命
[00:32:42.720 --> 00:32:46.720]  祈禱一次福我們每一位弟兄姊妹
[00:32:46.720 --> 00:32:47.720]  願主能夠幫助我們
[00:32:47.720 --> 00:32:51.720]  可以不斷地在你所賜的生命當中
[00:32:51.720 --> 00:32:54.720]  去活出一個圖祝你喜悅的生命
[00:32:54.720 --> 00:32:55.720]  願主一直帶領
[00:32:55.720 --> 00:32:57.720]  一直去賜福
[00:32:57.720 --> 00:32:59.720]  奉主耶穌成名祈求
[00:32:59.720 --> 00:33:00.720]  Amen
