
[00:00:00.000 --> 00:00:03.480]  我都想問一下我們中間的母鼎姊妹
[00:16:37.960 --> 00:16:40.560]  這個潮州很出名的潮州柑
[00:16:40.560 --> 00:16:44.720]  弟兄姊妹第一次見面就說不好意思
[00:16:44.720 --> 00:16:47.560]  但是感謝神這一次我很有心裝載
[00:16:47.560 --> 00:16:49.200]  既然他拿潮州柑
[00:16:49.200 --> 00:16:52.200]  我們第一個就拿最大的那個來吃
[00:16:52.200 --> 00:16:52.800]  撕開
[00:16:52.800 --> 00:16:53.720]  嘩!很多汁
[00:16:53.720 --> 00:16:54.480]  很甜
[00:16:54.480 --> 00:16:56.040]  接著我就跟弟兄姊妹說
[00:16:56.040 --> 00:16:56.960]  快點吃吧
[00:16:56.960 --> 00:16:58.600]  校長既然這麼有心
[00:16:58.600 --> 00:16:59.440]  我吃完一個
[00:16:59.440 --> 00:17:00.880]  咦!不太夠口
[00:17:00.880 --> 00:17:02.000]  天氣很熱
[00:17:02.000 --> 00:17:03.080]  多吃一個
[00:17:03.080 --> 00:17:05.240]  見到我們吃得這麼開心的時候
[00:17:05.240 --> 00:17:07.080]  就談得很開心
[00:17:07.080 --> 00:17:08.640]  談完之後
[00:17:08.640 --> 00:17:11.560]  他也很感謝香港一些基督徒
[00:17:11.560 --> 00:17:14.360]  在他們的學校做一些服事的功夫
[00:17:14.360 --> 00:17:15.880]  他也很欣賞
[00:17:15.880 --> 00:17:17.600]  於是最後我就想一下
[00:17:17.600 --> 00:17:21.640]  會不會有機會跟校長祝福他呢
[00:17:21.640 --> 00:17:23.960]  於是我跟校長用潮州話說
[00:17:23.960 --> 00:17:26.840]  我們祝福你行不行
[00:17:26.840 --> 00:17:28.000]  他說好啊
[00:17:28.000 --> 00:17:32.040]  於是我們幾個人就會向校長祈禱
[00:17:32.040 --> 00:17:33.280]  祈禱之後
[00:17:33.280 --> 00:17:34.680]  我們就阿閩
[00:17:34.680 --> 00:17:35.800]  他說阿閩
[00:17:35.800 --> 00:17:36.640]  就是阿門
[00:17:36.640 --> 00:17:37.760]  潮州話
[00:17:37.760 --> 00:17:39.040]  所以呢
[00:17:39.040 --> 00:17:40.480]  我相信他應該是一個
[00:17:40.480 --> 00:17:42.160]  當得平安的人
[00:17:42.160 --> 00:17:44.040]  他身邊也有基督徒
[00:17:44.040 --> 00:17:44.960]  所以我希望
[00:17:44.960 --> 00:17:47.040]  弟兄姊妹也為這個校長祈禱
[00:17:47.040 --> 00:17:52.120]  願上帝讓他真正能夠得著平安
[00:17:52.120 --> 00:17:53.960]  第二方面
[00:17:53.960 --> 00:17:57.720]  我們找到哪些是當得平安的人
[00:17:57.720 --> 00:17:58.640]  看看這個人
[00:17:58.640 --> 00:18:00.560]  他願不願意跟你分享
[00:18:00.560 --> 00:18:05.880]  看看這個人有沒有殷勤接待的態度
[00:18:05.880 --> 00:18:07.600]  我剛才不是說
[00:18:07.600 --> 00:18:09.120]  你要祝福他
[00:18:09.120 --> 00:18:10.760]  如果他不領受你的祝福
[00:18:10.760 --> 00:18:12.120]  祝福就回到我身邊
[00:18:12.120 --> 00:18:15.120]  究竟那個是什麼祝福呢
[00:18:15.120 --> 00:18:16.800]  究竟一個當得平安的人
[00:18:30.560 --> 00:18:32.560]  (歌詞)
[00:19:01.560 --> 00:19:03.560]  (歌詞)
[00:19:30.560 --> 00:19:32.560]  (歌詞)
[00:20:00.560 --> 00:20:02.560]  (音樂)
[00:20:30.560 --> 00:20:32.560]  (音樂)
[00:21:00.560 --> 00:21:02.560]  (音樂)
[00:21:30.560 --> 00:21:32.560]  (音樂)
[00:22:00.560 --> 00:22:02.560]  (音樂)
[00:22:02.560 --> 00:22:04.560]  (音樂)
[00:22:04.560 --> 00:22:06.560]  (音樂)
[00:22:06.560 --> 00:22:08.560]  (音樂)
[00:22:08.560 --> 00:22:10.560]  (音樂)
[00:22:10.560 --> 00:22:12.560]  (音樂)
[00:22:12.560 --> 00:22:14.560]  九龍東塘呢
[00:22:14.560 --> 00:22:16.560]  有一幅壁畫
[00:22:16.560 --> 00:22:18.560]  壁畫的題目呢
[00:22:18.560 --> 00:22:20.560]  就是恩勤款待
[00:22:20.560 --> 00:22:24.560]  如果你要駕車的
[00:22:24.560 --> 00:22:26.560]  你經過收費亭
[00:22:26.560 --> 00:22:28.560]  如果能夠
[00:22:28.560 --> 00:22:30.560]  你跟收費員說一聲多謝
[00:22:30.560 --> 00:22:32.560]  如果你
[00:22:32.560 --> 00:22:34.560]  下車的時候跟司機說
[00:22:34.560 --> 00:22:36.560]  辛苦了
[00:22:36.560 --> 00:22:38.560]  如果你回到住的屋苑
[00:22:38.560 --> 00:22:40.560]  你見到管理員
[00:22:40.560 --> 00:22:42.560]  跟他說我回來了
[00:22:42.560 --> 00:22:44.560]  如果你很真誠地
[00:22:44.560 --> 00:22:46.560]  跟你工作一起的同事
[00:22:46.560 --> 00:22:48.560]  衷心地稱讚
[00:22:48.560 --> 00:22:50.560]  幾句說話
[00:22:50.560 --> 00:22:52.560]  跟他說good job
[00:22:52.560 --> 00:22:54.560]  如果你
[00:22:54.560 --> 00:22:56.560]  真心地來表達
[00:22:56.560 --> 00:22:58.560]  對組長的謝意
[00:22:58.560 --> 00:23:00.560]  或者給一個
[00:23:00.560 --> 00:23:02.560]  沮喪的人
[00:23:02.560 --> 00:23:04.560]  一個朋友跟他打下氣
[00:23:04.560 --> 00:23:06.560]  雖然只不過是舉手之勞
[00:23:06.560 --> 00:23:08.560]  但是你是延續上帝的
[00:23:08.560 --> 00:23:10.560]  祝福
[00:23:10.560 --> 00:23:12.560]  你也可以成為一個
[00:23:12.560 --> 00:23:14.560]  令人如木春風的人
[00:23:14.560 --> 00:23:16.560]  這個城市會因為你
[00:23:16.560 --> 00:23:18.560]  變得更加美好
[00:23:18.560 --> 00:23:20.560]  因為你將平安延展開去
[00:23:20.560 --> 00:23:24.560]  不要吝嗇你一個動作
[00:23:24.560 --> 00:23:26.560]  一個笑容
[00:23:26.560 --> 00:23:28.560]  一聲多謝
[00:23:28.560 --> 00:23:30.560]  願上帝幫助我們
[00:23:30.560 --> 00:23:32.560]  能夠尋找當得平安的人
[00:23:32.560 --> 00:23:34.560]  將這個
[00:23:34.560 --> 00:23:36.560]  殷勤款待的生命
[00:23:36.560 --> 00:23:38.560]  延展開去
