
[00:00:00.000 --> 00:00:02.000]  各位靚姐妹早晨
[00:22:21.000 --> 00:22:25.000]  他完全沒有辦法進入一個新的世界裡面
[00:22:25.000 --> 00:22:29.000]  而時時在這裡依戀著一些舊的生活
[00:22:29.000 --> 00:22:31.000]  一些舊的一切
[00:22:31.000 --> 00:22:35.000]  這樣的人生其實是格格不入的
[00:22:35.000 --> 00:22:38.000]  他沒有辦法回到以往
[00:22:38.000 --> 00:22:43.000]  但是這樣也沒有辦法進入一個新的將來
[00:22:43.000 --> 00:22:46.000]  信了耶穌
[00:22:46.000 --> 00:22:48.000]  何必要這樣呢
[00:22:48.000 --> 00:22:50.000]  舊的世界不屬於你的了
[00:22:50.000 --> 00:22:56.000]  好好地向著新的人生
[00:22:56.000 --> 00:23:00.000]  耶穌所應許的天國努力前進
[00:23:00.000 --> 00:23:02.000]  因著耶穌的復活
[00:23:02.000 --> 00:23:04.000]  我們已經進入了新的世界
[00:23:04.000 --> 00:23:06.000]  新的時代裡面
[00:23:06.000 --> 00:23:08.000]  舊的世界的價值觀
[00:23:08.000 --> 00:23:12.000]  就是說對不同的被造物的追求
[00:23:12.000 --> 00:23:14.000]  都應該放下了
[00:23:14.000 --> 00:23:16.000]  在這個天人合一
[00:23:16.000 --> 00:23:18.000]  好像聖殿一樣的世界裡面
[00:23:18.000 --> 00:23:21.000]  我們應該追求天國降臨
[00:23:21.000 --> 00:23:24.000]  追求神的旨意行在地上
[00:23:24.000 --> 00:23:29.000]  如同行在天上
[00:23:29.000 --> 00:23:33.000]  大家想想
[00:23:33.000 --> 00:23:36.000]  我們活得有多光明
[00:23:36.000 --> 00:23:39.000]  世人才能在我們身上
[00:23:39.000 --> 00:23:41.000]  看到神的真實
[00:23:41.000 --> 00:23:45.000]  和神的臨在呢
[00:23:45.000 --> 00:23:47.000]  在耶穌的復活裡面
[00:23:47.000 --> 00:23:49.000]  原先安放為體的地方
[00:23:49.000 --> 00:23:53.000]  成為了神臨在的私恩座
[00:23:53.000 --> 00:23:55.000]  成為了聖殿最核心的那個部分
[00:23:55.000 --> 00:23:57.000]  致聖所
[00:23:57.000 --> 00:23:59.000]  而我們活的這個世界
[00:23:59.000 --> 00:24:01.000]  成為了聖殿
[00:24:01.000 --> 00:24:03.000]  我們有了新的身份
[00:24:03.000 --> 00:24:05.000]  其實這個身份
[00:24:05.000 --> 00:24:08.000]  就是一個祭司的身份
[00:24:08.000 --> 00:24:10.000]  這個身份就好像
[00:24:10.000 --> 00:24:13.000]  彼得前書第二章第九節的講法
[00:24:13.000 --> 00:24:15.000]  他講到信徒是什麼
[00:24:15.000 --> 00:24:19.000]  信徒是君尊的祭司
[00:24:19.000 --> 00:24:21.000]  什麼叫做君尊的祭司
[00:24:21.000 --> 00:24:24.000]  就是帶有王者氣度的祭司
[00:24:24.000 --> 00:24:26.000]  好像那位大祭司
[00:24:26.000 --> 00:24:29.000]  偉大的君王主耶穌一樣
[00:24:29.000 --> 00:24:33.000]  他在這個人間溝通天地
[00:24:33.000 --> 00:24:35.000]  促成神人復活
[00:24:35.000 --> 00:24:37.000]  而真正的復活
[00:24:37.000 --> 00:24:39.000]  就不是用暴力
[00:24:39.000 --> 00:24:41.000]  來去壓制其他的人
[00:24:41.000 --> 00:24:44.000]  而是以愛來去連繫
[00:24:44.000 --> 00:24:50.000]  這個就是十字架的永恆的信息
[00:24:50.000 --> 00:24:52.000]  復活節其實就好像
[00:24:52.000 --> 00:24:56.000]  第二次世界大戰的時候的D-Day
[00:24:56.000 --> 00:24:58.000]  什麼叫做D-Day呢
[00:24:58.000 --> 00:25:00.000]  就是那一天
[00:25:00.000 --> 00:25:04.000]  盟軍反攻納粹德軍
[00:25:04.000 --> 00:25:06.000]  破其防線
[00:25:06.000 --> 00:25:08.000]  錯其精銳
[00:25:08.000 --> 00:25:12.000]  然後登陸諾曼第
[00:25:12.000 --> 00:25:17.000]  奠定了勝利的前景
[00:25:17.000 --> 00:25:21.000]  過了這個D-Day
[00:25:21.000 --> 00:25:24.000]  贏了一個關鍵性的戰役
[00:25:24.000 --> 00:25:27.000]  但是場仗還沒打完
[00:25:27.000 --> 00:25:30.000]  看起來還有很多地方
[00:25:30.000 --> 00:25:35.000]  盟軍和納粹仍然在周旋
[00:25:35.000 --> 00:25:38.000]  但是在事實上
[00:25:38.000 --> 00:25:40.000]  D-Day之後
[00:25:40.000 --> 00:25:42.000]  盟軍的勝利
[00:25:42.000 --> 00:25:46.000]  已經是所有仍然在延續的
[00:25:46.000 --> 00:25:49.000]  那些小戰役的背後
[00:25:49.000 --> 00:25:52.000]  那個底層的事實
[00:25:52.000 --> 00:25:57.000]  因為一切已經改變了
[00:25:57.000 --> 00:25:58.000]  復活節其實就是
[00:25:58.000 --> 00:26:01.000]  令天地改變的D-Day
[00:26:01.000 --> 00:26:05.000]  罪惡和死亡的權勢
[00:26:05.000 --> 00:26:08.000]  其實已經被擊敗了
[00:26:08.000 --> 00:26:10.000]  神的生命大能
[00:26:10.000 --> 00:26:12.000]  已經成為了萬事萬物的
[00:26:12.000 --> 00:26:14.000]  底層的真相
[00:26:14.000 --> 00:26:17.000]  縱使表面上
[00:26:17.000 --> 00:26:19.000]  罪惡和死亡的力量
[00:26:19.000 --> 00:26:22.000]  仍然在張牙舞爪
[00:26:22.000 --> 00:26:24.000]  但是在事實上
[00:26:24.000 --> 00:26:27.000]  神的大能已經彰顯
[00:26:27.000 --> 00:26:29.000]  而天國的圓滿實現
[00:26:29.000 --> 00:26:33.000]  已經可以預期
[00:26:33.000 --> 00:26:35.000]  這段經文的最後結尾
[00:26:35.000 --> 00:26:38.000]  第十八節
[00:26:38.000 --> 00:26:39.000]  穆大拉的瑪利亞
[00:26:39.000 --> 00:26:41.000]  就去告訴門徒說
[00:26:41.000 --> 00:26:44.000]  我已經看見了主
[00:26:44.000 --> 00:26:47.000]  他有將主對他說過的
[00:26:47.000 --> 00:26:50.000]  就去告訴他們
[00:26:50.000 --> 00:26:52.000]  瑪利亞很興奮
[00:26:52.000 --> 00:26:53.000]  因為他說
[00:26:53.000 --> 00:26:57.000]  我已經看見了主
[00:26:57.000 --> 00:26:59.000]  同時間可以說
[00:26:59.000 --> 00:27:01.000]  他在復活節裡面
[00:27:01.000 --> 00:27:05.000]  看見一切的改變
[00:27:05.000 --> 00:27:08.000]  於是他就對世界
[00:27:08.000 --> 00:27:11.000]  有信息可傳
[00:27:11.000 --> 00:27:14.000]  他可以說一個福音
[00:27:14.000 --> 00:27:17.000]  或者說這個世界
[00:27:17.000 --> 00:27:20.000]  改變了的事實
[00:27:20.000 --> 00:27:22.000]  這個事實很重要
[00:27:22.000 --> 00:27:25.000]  因為它改變了人類的命運
[00:27:25.000 --> 00:27:27.000]  歷史的前景
[00:27:27.000 --> 00:27:30.000]  它有一個信息可以傳遞
[00:27:30.000 --> 00:27:33.000]  他看到私恩座在人間
[00:27:33.000 --> 00:27:35.000]  他看到神在十字架的
[00:27:35.000 --> 00:27:37.000]  死亡裡面的臨在
[00:27:37.000 --> 00:27:39.000]  他看到天地轉化
[00:27:39.000 --> 00:27:41.000]  成為一個聖殿
[00:27:41.000 --> 00:27:45.000]  他看到天父成為了我們的天父
[00:27:45.000 --> 00:27:47.000]  而這些所有的一切
[00:27:47.000 --> 00:27:50.000]  意味著他看到
[00:27:50.000 --> 00:27:53.000]  人在這個世界裡面的天命
[00:27:53.000 --> 00:27:57.000]  他看到人生原來是有使命的
[00:27:57.000 --> 00:28:01.000]  有一個上天的使命
[00:28:01.000 --> 00:28:03.000]  冠住在我們的人生裡面
[00:28:03.000 --> 00:28:06.000]  流露在這個人間
[00:28:06.000 --> 00:28:07.000]  他不可能再
[00:28:07.000 --> 00:28:10.000]  好像以前一樣生活
[00:28:10.000 --> 00:28:14.000]  現在開始會以一個新的生命活著
[00:28:14.000 --> 00:28:17.000]  他將會活得像一個
[00:28:17.000 --> 00:28:20.000]  帶有王者氣度的祭司
[00:28:20.000 --> 00:28:25.000]  他在人間他要活出神聖
[00:28:25.000 --> 00:28:28.000]  他要成為世上的光
[00:28:28.000 --> 00:28:31.000]  讓黑暗的人看到神的光明
[00:28:31.000 --> 00:28:35.000]  在這個復活節期望每一個人
[00:28:35.000 --> 00:28:38.000]  都在人間努力活出神聖
[00:28:38.000 --> 00:28:40.000]  願神祝福你們
[00:28:40.000 --> 00:28:42.000]  也願榮耀歸給聖父
[00:28:42.000 --> 00:28:43.000]  聖子
[00:28:43.000 --> 00:28:44.000]  聖靈的名
[00:28:44.000 --> 00:28:45.000]  阿們
