
[00:00:00.000 --> 00:00:04.500]  今天我選擇了《崔埃及記》這段經文
[00:22:33.000 --> 00:22:35.000]  我們每一個被主拯救了
[00:22:35.000 --> 00:22:37.000]  接受了大使命的人
[00:22:37.000 --> 00:22:39.000]  就已經是合資格的人
[00:22:39.000 --> 00:22:40.000]  只差什麼?
[00:22:40.000 --> 00:22:42.000]  只差我們有沒有一個
[00:22:42.000 --> 00:22:44.000]  樂於為神服務的心
[00:22:44.000 --> 00:22:49.000]  如果我們肯
[00:22:49.000 --> 00:22:50.000]  被神所用
[00:22:50.000 --> 00:22:53.000]  有一個樂意為神出去
[00:22:53.000 --> 00:22:56.000]  為神服務的心的時候
[00:22:56.000 --> 00:22:59.000]  我們就是這個合用的器皿
[00:22:59.000 --> 00:23:01.000]  我們就是All Available
[00:23:01.000 --> 00:23:03.000]  我們就成為神
[00:23:03.000 --> 00:23:05.000]  手中
[00:23:05.000 --> 00:23:07.000]  很袖手的器皿
[00:23:07.000 --> 00:23:10.000]  最後
[00:23:10.000 --> 00:23:13.000]  我用詩篇六十七篇
[00:23:13.000 --> 00:23:16.000]  第一第二節來作結束
[00:23:16.000 --> 00:23:22.000]  願神憐憫我們
[00:23:22.000 --> 00:23:23.000]  賜福於我們
[00:23:23.000 --> 00:23:25.000]  用念光照我們
[00:23:25.000 --> 00:23:28.000]  好叫世界得知你的道路
[00:23:28.000 --> 00:23:31.000]  萬國得知你的救恩
[00:23:31.000 --> 00:23:35.000]  我們需要神光照我們
[00:23:35.000 --> 00:23:39.000]  以致我們在祂生命之光的前面
[00:23:39.000 --> 00:23:43.000]  走在祂正直的路上
[00:23:43.000 --> 00:23:45.000]  而我們就會經歷
[00:23:45.000 --> 00:23:47.000]  祂的榮耀和恩典
[00:23:47.000 --> 00:23:50.000]  我們一起祈禱
[00:23:50.000 --> 00:23:55.000]  賜給人愛天父
[00:23:55.000 --> 00:23:57.000]  我們感謝你賜下寶貴的說話
[00:23:57.000 --> 00:24:00.000]  也給我們有寶貴的提醒
[00:24:00.000 --> 00:24:01.000]  神啊
[00:24:01.000 --> 00:24:03.000]  光照我們
[00:24:03.000 --> 00:24:05.000]  賜恩給我們
[00:24:05.000 --> 00:24:08.000]  讓我們準備好
[00:24:08.000 --> 00:24:10.000]  隨時去接受祢的吩咐
[00:24:10.000 --> 00:24:14.000]  賜給我們更多
[00:24:14.000 --> 00:24:17.000]  發出火焰的荊棘
[00:24:17.000 --> 00:24:20.000]  讓我們看到
[00:24:20.000 --> 00:24:22.000]  讓我們就按著神祢的心意
[00:24:22.000 --> 00:24:25.000]  去為神工作
[00:24:25.000 --> 00:24:27.000]  去經歷神祢更大的恩典
[00:24:27.000 --> 00:24:28.000]  我們感謝你
[00:24:28.000 --> 00:24:31.000]  我們這樣祈禱奉耶穌基督的聖名
