
[00:00:00.000 --> 00:00:10.100]  那麼今天我的信息基本上是要講基督徒應有的到底應該有什麼呢?
[00:16:45.820 --> 00:16:48.940]  每一天終日嘻嘻哈哈的人
[00:16:48.940 --> 00:16:50.540]  常常是很膚淺的
[00:16:50.540 --> 00:16:51.860]  您知道嗎
[00:16:51.860 --> 00:16:54.980]  神說我給你的憂愁
[00:16:54.980 --> 00:16:57.380]  就好像是那個梨頭啊
[00:16:57.380 --> 00:16:59.100]  可以刨得更深
[00:16:59.100 --> 00:17:01.660]  可以絕得更深啊
[00:17:01.660 --> 00:17:04.700]  地就能結更好的果實
[00:17:04.700 --> 00:17:07.900]  長更好的五穀雜糧出來
[00:17:07.900 --> 00:17:09.700]  憂愁可以使我們養成有一個
[00:17:09.700 --> 00:17:12.980]  堅忍忍耐不拔的一個個性
[00:17:12.980 --> 00:17:16.940]  所以終究我們仍然是會喜樂的
[00:17:16.940 --> 00:17:20.780]  凡所有被神所重用的人
[00:17:20.780 --> 00:17:22.660]  在他們生命的過程中
[00:17:22.660 --> 00:17:24.700]  都會有困苦煩惱有憂愁
[00:17:24.700 --> 00:17:26.100]  有病痛
[00:17:26.100 --> 00:17:28.460]  甚至有許許多多
[00:17:28.460 --> 00:17:31.020]  如果你不忍耐不過去的人
[00:17:31.020 --> 00:17:33.980]  你就不能夠得到喜樂
[00:17:33.980 --> 00:17:35.580]  哈雷路亞贊美神
[00:17:35.580 --> 00:17:36.700]  哈雷路亞
[00:17:36.700 --> 00:17:39.780]  以色亞書五十三章第四節說
[00:17:39.780 --> 00:17:43.020]  他誠然擔當我們的憂患
[00:17:43.020 --> 00:17:44.980]  背負我們的痛苦
[00:17:44.980 --> 00:17:47.740]  我們卻以為他受責罰
[00:17:47.740 --> 00:17:51.060]  被神極大苦待了
[00:17:51.060 --> 00:17:53.780]  神為我們背憂愁
[00:17:53.780 --> 00:17:55.220]  背憂患
[00:17:55.220 --> 00:17:57.900]  所以沒有一個憂患
[00:17:57.900 --> 00:17:59.820]  不是你能夠背得住
[00:17:59.820 --> 00:18:02.380]  他不給你的你一定背不動
[00:18:02.380 --> 00:18:04.780]  他給你的你一定背得起
[00:18:04.780 --> 00:18:06.260]  就算你背不起
[00:18:06.260 --> 00:18:08.180]  他與你同福異惡
[00:18:08.180 --> 00:18:11.060]  他誠然擔當你的憂患
[00:18:11.060 --> 00:18:12.940]  這是我們的神
[00:18:12.940 --> 00:18:15.260]  所以我們要知足常樂
[00:18:15.260 --> 00:18:19.620]  我們的主耶穌基督也因為我們的緣故
[00:18:19.620 --> 00:18:21.300]  他也是憂愁
[00:18:21.300 --> 00:18:23.380]  所以經上說他是什麼
[00:18:23.380 --> 00:18:25.980]  憂患之子
[00:18:25.980 --> 00:18:27.940]  哇
[00:18:27.940 --> 00:18:29.460]  憂愁有福
[00:18:29.460 --> 00:18:33.180]  因為神的安慰就會臨到我們了
[00:18:33.180 --> 00:18:34.300]  還有
[00:18:34.300 --> 00:18:38.100]  基督徒要存心忍耐寬容
[00:18:38.100 --> 00:18:40.300]  以父所書第四章第二節說
[00:18:40.300 --> 00:18:43.420]  凡是謙虛溫柔忍耐
[00:18:43.420 --> 00:18:47.060]  用愛心互相寬容
[00:18:47.060 --> 00:18:49.060]  愛那不可愛的人
[00:18:49.060 --> 00:18:50.300]  人家冒犯了你
[00:18:50.300 --> 00:18:51.700]  人家得罪了你
[00:18:51.700 --> 00:18:52.820]  你愛他
[00:18:52.820 --> 00:18:54.940]  你原諒他
[00:18:54.940 --> 00:18:56.980]  耶穌不是愛我們嗎
[00:18:56.980 --> 00:18:59.060]  耶穌不是原諒我們嗎
[00:18:59.060 --> 00:19:03.740]  甚至為我們被釘死在十字架上嗎
[00:19:03.740 --> 00:19:05.740]  那屬天的大愛
[00:19:05.740 --> 00:19:08.860]  不是能夠勝過所有的嗎
[00:19:08.860 --> 00:19:12.820]  您知道世界上有兩種力量是最強的
[00:19:12.820 --> 00:19:15.340]  有一種力量叫做恨
[00:19:15.340 --> 00:19:16.500]  恨
[00:19:16.500 --> 00:19:17.980]  我有的時候看武俠小說
[00:19:17.980 --> 00:19:19.620]  那個就是恨
[00:19:19.620 --> 00:19:21.940]  哇那個你殺了我師父
[00:19:21.940 --> 00:19:24.060]  我就報不共栽天之仇
[00:19:24.060 --> 00:19:25.900]  那個恨我就苦練功夫
[00:19:25.900 --> 00:19:27.940]  然後最後我也把你殺了
[00:19:27.940 --> 00:19:29.740]  然後你的孩子又來殺我了
[00:19:29.740 --> 00:19:31.340]  然後我的孩子又來殺你了
[00:19:31.340 --> 00:19:32.180]  殺不完啊
[00:19:32.180 --> 00:19:33.460]  這是恨
[00:19:33.460 --> 00:19:36.900]  但是愛是最大的力量
[00:19:36.900 --> 00:19:39.620]  耶穌基督被釘死在十字架上面的時候
[00:19:39.620 --> 00:19:40.900]  他說父啊
[00:19:40.900 --> 00:19:42.420]  你原諒他們
[00:19:42.420 --> 00:19:45.180]  因為他們所做的他們不知道
[00:19:45.180 --> 00:19:47.900]  They don't know what they are doing
[00:19:47.900 --> 00:19:49.140]  這是愛
[00:19:49.140 --> 00:19:51.420]  愛是原諒
[00:19:51.420 --> 00:19:54.020]  愛是為他著想
[00:19:54.020 --> 00:19:57.220]  愛是再一次把自己放在他
[00:19:57.220 --> 00:19:59.180]  由他來自己
[00:19:59.180 --> 00:20:01.740]  來看他要怎麼樣
[00:20:01.740 --> 00:20:04.940]  愛不是任何其他的
[00:20:04.940 --> 00:20:07.100]  以前有一本小書叫做
[00:20:07.100 --> 00:20:09.460]  隱世書還是什麼
[00:20:09.460 --> 00:20:11.900]  然後有一個就問另外一個說
[00:20:11.900 --> 00:20:12.780]  啊
[00:20:12.780 --> 00:20:15.100]  我如果有一位弟兄
[00:20:15.100 --> 00:20:17.460]  在讀書在講台的時候
[00:20:17.460 --> 00:20:19.700]  他在下面睡覺的話
[00:20:19.700 --> 00:20:22.980]  我應不應該把他叫起來
[00:20:22.980 --> 00:20:25.860]  那個另外一個人就說不要
[00:20:25.860 --> 00:20:28.500]  我要把他放在我的膝蓋上面
[00:20:28.500 --> 00:20:29.500]  把他蓋好
[00:20:29.500 --> 00:20:31.380]  讓他好好的睡吧
[00:20:31.380 --> 00:20:33.020]  哈雷洛雅這是愛
[00:20:33.020 --> 00:20:37.620]  但是你們不要睡覺哦
[00:20:37.620 --> 00:20:40.860]  下面是哈雷洛雅
[00:20:40.860 --> 00:20:43.780]  詩篇119篇他說
[00:20:43.780 --> 00:20:47.060]  你開廣我心的時候
[00:20:47.060 --> 00:20:51.180]  我就往你命令的道上直奔啊
[00:20:51.180 --> 00:20:53.860]  就是說你把我的心打開的時候
[00:20:53.860 --> 00:20:56.700]  讓我容忍寬容打開我心的時候
[00:20:56.700 --> 00:21:00.460]  你給我定的那條路我就直奔而去啊
[00:21:00.460 --> 00:21:02.940]  那反過來講的話
[00:21:02.940 --> 00:21:06.420]  撒旦狹隘我心的時候
[00:21:06.420 --> 00:21:12.020]  我就往他為我量身打造的牛角尖直鑽啊
[00:21:12.020 --> 00:21:13.260]  您知道嗎
[00:21:13.260 --> 00:21:16.260]  一個是寬廣的心一個是狹隘的心
[00:21:16.260 --> 00:21:18.540]  狹隘的心就是恨
[00:21:18.540 --> 00:21:21.660]  恨常常也會造成一股力量
[00:21:21.660 --> 00:21:27.180]  但是那是玉石俱焚的一個力量
[00:21:27.180 --> 00:21:29.420]  我有的時候舉例說
[00:21:29.420 --> 00:21:32.700]  假如某某人得罪了你啊
[00:21:32.700 --> 00:21:35.220]  你會很氣他不是嗎
[00:21:35.220 --> 00:21:36.700]  然後你怎麼樣
[00:21:36.700 --> 00:21:39.420]  把他關到你的心牢裡面
[00:21:39.420 --> 00:21:41.820]  一定要把他盯得緊緊
[00:21:41.820 --> 00:21:44.020]  就是不饒過他不放過他
[00:21:44.020 --> 00:21:48.100]  甚至還有你的家人全部24小時24/7
[00:21:48.100 --> 00:21:50.180]  把他盯得緊緊
[00:21:50.180 --> 00:21:52.740]  你倒不如把他放
[00:21:52.740 --> 00:21:54.940]  從他的心裡面讓他自由
[00:21:54.940 --> 00:21:58.700]  就好像你把一隻鳥關在籠子裡面
[00:21:58.700 --> 00:22:00.500]  還是你把它放了
[00:22:00.500 --> 00:22:03.700]  你看它會不會唱得更漂亮的歌
[00:22:03.700 --> 00:22:06.460]  長得更美麗的羽毛呢
[00:22:06.460 --> 00:22:09.460]  所以讓我們打開我們的心啊
[00:22:09.460 --> 00:22:13.620]  讓我們求神為我們開廣的心的時候
[00:22:13.620 --> 00:22:19.660]  我們就往他為我們所定的路上直奔而去啊
[00:22:19.660 --> 00:22:22.300]  我們中國古代有一家人啊
[00:22:22.300 --> 00:22:25.220]  十八代同堂不簡單啊
[00:22:25.220 --> 00:22:27.380]  我們一般講五代同堂
[00:22:27.380 --> 00:22:30.780]  聖經上面也有一家人是八代同堂的
[00:22:30.780 --> 00:22:34.420]  皇上送給他一個匾額掛在他的大廳上面
[00:22:34.420 --> 00:22:37.740]  那匾額上面寫的是白忍堂啊
[00:22:37.740 --> 00:22:41.140]  你要八代同堂啊你非白忍不可
[00:22:41.140 --> 00:22:44.700]  所以你要一個忍耐寬容
[00:22:44.700 --> 00:22:48.260]  我們才能夠真正是與人相處
[00:22:48.260 --> 00:22:51.260]  活出一個更美好的生命來
[00:22:51.260 --> 00:22:56.460]  即使是許多的事情不順你的意識
[00:22:56.460 --> 00:22:59.580]  甚至於許多的人冒犯你
[00:22:59.580 --> 00:23:01.580]  但是您知道嗎
[00:23:01.580 --> 00:23:04.900]  常常是第二天你看到他你就
[00:23:04.900 --> 00:23:06.740]  老遠你就躲開了
[00:23:06.740 --> 00:23:09.540]  他根本不知道什麼事情冒犯了你
[00:23:09.540 --> 00:23:10.860]  犯不著
[00:23:10.860 --> 00:23:14.020]  讓你自己能夠活出更好更美好
[00:23:14.020 --> 00:23:16.180]  So like an eagle
[00:23:16.180 --> 00:23:18.700]  飛在困苦歡樂之上
[00:23:18.700 --> 00:23:21.940]  不要像一個小雞在地上嘟嘟嘟嘟嘟嘟嘟
[00:23:21.940 --> 00:23:23.980]  跟人家搶蚯蚓吃還是什麼
[00:23:23.980 --> 00:23:27.620]  So like an eagle 贊美聲
[00:23:27.620 --> 00:23:31.660]  然後我們基督徒要誠實溫柔
[00:23:31.660 --> 00:23:34.300]  要誠心誠實溫柔
[00:23:34.300 --> 00:23:36.820]  活出基督的柔美來
[00:23:36.820 --> 00:23:38.620]  聖經上面耶穌說八福
[00:23:38.620 --> 00:23:40.540]  說溫柔的有福了
[00:23:40.540 --> 00:23:43.100]  因為他們要得到地圖
[00:23:43.100 --> 00:23:44.100]  哈雷路亞
[00:23:44.100 --> 00:23:47.620]  你說你想要哪一片地哪一個房地產
[00:23:47.620 --> 00:23:49.860]  你就做一個溫柔的人吧
[00:23:49.860 --> 00:23:52.340]  你就可以得到地圖不是嗎
[00:23:52.340 --> 00:23:55.300]  又說我們所誇的是自己的良心
[00:23:55.300 --> 00:23:58.740]  是憑著我們神的聖潔和誠實
[00:23:58.740 --> 00:24:01.180]  在視人為不靠人的聰明
[00:24:01.180 --> 00:24:02.900]  乃是靠神的恩惠
[00:24:02.900 --> 00:24:05.700]  我們要誠實要溫柔
[00:24:05.700 --> 00:24:06.660]  哈雷路亞
[00:24:06.660 --> 00:24:09.660]  我們的神早就給我們上好
[00:24:09.660 --> 00:24:13.660]  聖經上面講得清清楚楚的
[00:24:13.660 --> 00:24:16.940]  有一次在國內的家庭聚會
[00:24:16.940 --> 00:24:21.140]  家庭聚會有的時候我們講說是地下教會
[00:24:21.140 --> 00:24:22.860]  家庭聚會的時候
[00:24:22.860 --> 00:24:25.140]  忽然間闖進來一個公安
[00:24:25.140 --> 00:24:26.740]  就是警察
[00:24:26.740 --> 00:24:28.260]  公安說要來抓基督徒
[00:24:28.260 --> 00:24:29.020]  你們聚會哦
[00:24:29.020 --> 00:24:30.220]  你們是基督教聚會哦
[00:24:30.220 --> 00:24:30.940]  不不不
[00:24:30.940 --> 00:24:31.700]  不是聚會
[00:24:31.700 --> 00:24:32.500]  你是不是基督徒
[00:24:32.500 --> 00:24:33.340]  不是不是不是
[00:24:33.340 --> 00:24:34.180]  你是不是基督徒
[00:24:34.180 --> 00:24:34.580]  不是不是
[00:24:34.580 --> 00:24:35.460]  你是不是
[00:24:35.460 --> 00:24:37.580]  我是誠實
[00:24:37.580 --> 00:24:38.060]  好
[00:24:38.060 --> 00:24:41.020]  這公安就把他銬上手套帶出來了
[00:24:41.020 --> 00:24:42.060]  既帶出來
[00:24:42.060 --> 00:24:43.140]  帶到門口
[00:24:43.140 --> 00:24:44.220]  就把他手銬解開
[00:24:44.220 --> 00:24:45.420]  對不起啊
[00:24:45.420 --> 00:24:46.740]  我媽媽生病了
[00:24:46.740 --> 00:24:48.380]  我看你是真基督徒
[00:24:48.380 --> 00:24:50.380]  到我家為我媽禱告去
[00:24:50.380 --> 00:24:52.140]  Hallelujah 贊美神
[00:24:52.140 --> 00:24:53.940]  因為你有基督的榮美
[00:24:53.940 --> 00:24:54.940]  因為你誠實
[00:24:54.940 --> 00:24:55.700]  你溫柔
[00:24:55.700 --> 00:24:57.700]  因為你純心
[00:24:57.700 --> 00:24:58.540]  謙卑順服
[00:24:58.540 --> 00:24:59.300]  愛神愛人
[00:24:59.300 --> 00:25:00.140]  知足常樂
[00:25:00.140 --> 00:25:01.580]  忍耐寬容
[00:25:01.580 --> 00:25:06.060]  神就再一次要升高你
[00:25:06.060 --> 00:25:07.180]  撒末爾紀
[00:25:07.180 --> 00:25:08.580]  神跟撒末爾說
[00:25:08.580 --> 00:25:11.020]  我看人不是看人的外表
[00:25:11.020 --> 00:25:12.660]  我是看他的內心
[00:25:12.660 --> 00:25:16.620]  所以我們基督徒要純心做這些事情
[00:25:16.620 --> 00:25:18.460]  保羅在菲利比書二章
[00:25:18.460 --> 00:25:22.940]  他也說你們當以基督耶穌的心為心
[00:25:22.940 --> 00:25:25.140]  他朋友神的形象
[00:25:25.140 --> 00:25:28.580]  不以自舉與神同等為強奪的
[00:25:28.580 --> 00:25:32.060]  反倒虛舉取了奴僕的形象
[00:25:32.060 --> 00:25:34.500]  成為人的樣式
[00:25:34.500 --> 00:25:35.700]  既有人的樣式
[00:25:35.700 --> 00:25:36.940]  就自舉奔圍
[00:25:36.940 --> 00:25:38.380]  純心順服
[00:25:38.380 --> 00:25:41.900]  以至於死且死在十字架上
[00:25:41.900 --> 00:25:45.620]  所以神將他升為至高
[00:25:45.620 --> 00:25:49.580]  又賜給他那超乎萬民之上的名
[00:25:49.580 --> 00:25:52.580]  叫天上地下一切所有
[00:25:52.580 --> 00:25:55.980]  還有地底下都因耶穌的名
[00:25:55.980 --> 00:25:57.740]  無不屈膝
[00:25:57.740 --> 00:26:01.340]  無不開口稱耶穌基督為主
[00:26:01.340 --> 00:26:04.220]  使榮耀歸於父神
[00:26:04.220 --> 00:26:05.660]  哈賴瑞亞贊美神
[00:26:05.660 --> 00:26:07.180]  讓我們低頭禱告
[00:26:07.180 --> 00:26:09.060]  阿寶父我們感謝你
[00:26:09.060 --> 00:26:10.660]  我們贊美你
[00:26:10.660 --> 00:26:13.740]  你是偉大奇妙神
[00:26:13.740 --> 00:26:17.260]  我們再一次要來謝謝你
[00:26:17.260 --> 00:26:19.940]  今天圓納了我們的敬拜贊美
[00:26:19.940 --> 00:26:20.660]  我們的禱告
[00:26:20.660 --> 00:26:24.380]  我們的信息
[00:26:24.380 --> 00:26:27.900]  求你來在我們中間做那奇妙的工作
[00:26:27.900 --> 00:26:30.900]  來讓我們每一位弟兄姐妹
[00:26:30.900 --> 00:26:33.660]  都能夠活出基督的榮美來
[00:26:33.660 --> 00:26:36.580]  讓我們基督徒應有的純心
[00:26:36.580 --> 00:26:38.180]  就是愛神愛人
[00:26:38.180 --> 00:26:39.460]  謙卑順服
[00:26:39.460 --> 00:26:40.740]  知足常樂
[00:26:40.740 --> 00:26:42.220]  忍耐寬容
[00:26:42.220 --> 00:26:43.740]  誠實溫柔
[00:26:43.740 --> 00:26:47.780]  能夠成為我們生命的目標
[00:26:47.780 --> 00:26:49.260]  我們雖然不行不好
[00:26:49.260 --> 00:26:51.500]  不夠不配不能不足
[00:26:51.500 --> 00:26:53.580]  但是神你是能的
[00:26:53.580 --> 00:26:55.500]  我們就獻上感恩
[00:26:55.500 --> 00:26:56.420]  是的
[00:26:56.420 --> 00:26:58.140]  願你在我們生命中
[00:26:58.140 --> 00:27:00.020]  來做那奇妙的事情
[00:27:00.020 --> 00:27:01.660]  把一切榮耀歸給你
[00:27:01.660 --> 00:27:05.020]  這樣感謝禱告贊美是奉主耶穌基督的名
[00:27:05.020 --> 00:27:07.020]  阿們
