
[00:00:00.000 --> 00:00:03.760]  今日的講題是亞國之爭的首部曲
[00:23:14.640 --> 00:23:16.880]  而雅各的悲劇就在於
[00:23:16.880 --> 00:23:25.760]  他嘗試用自己充滿罪性的手去幫助聖潔臣的忙
[00:23:25.760 --> 00:23:30.080]  他信不過神的時間信不過神的安排
[00:23:30.080 --> 00:23:32.640]  所以他自己一定要動手
[00:23:32.640 --> 00:23:38.720]  豈不知神早就已經把祝福賜給了他
[00:23:38.720 --> 00:23:41.920]  卻他不斷要爭 要爭 要爭
[00:23:41.920 --> 00:23:46.800]  為家裡帶來很多分裂 為關係帶來破壞
[00:23:46.800 --> 00:23:52.160]  這就像是我們時常犯的錯誤一樣
[00:23:52.160 --> 00:24:00.800]  我們活在恩典裡卻活得像一個乞丐 像一個強盜
[00:24:00.800 --> 00:24:05.920]  神明明已經把皇太子的身份給了你和我
[00:24:05.920 --> 00:24:11.840]  但我們卻在街邊仍然為了幾塊錢的雞和人打架
[00:24:11.840 --> 00:24:15.040]  神明明已經接納了我們
[00:24:15.040 --> 00:24:18.240]  但我們還戴著一個面具
[00:24:18.240 --> 00:24:25.920]  為了要乞討其他人的掌聲 其他人的認同
[00:24:25.920 --> 00:24:32.160]  這位從沒有福開始已經不斷去爭取的雅各
[00:24:32.160 --> 00:24:36.000]  其實他的故事我們再看的時候
[00:24:36.000 --> 00:24:38.400]  也很像我們自己
[00:24:38.400 --> 00:24:43.040]  是映出我們心裡的掙扎
[00:24:43.040 --> 00:24:48.320]  首先我們見到雅各試圖用交易換取他的地位
[00:24:48.320 --> 00:24:55.680]  結果他將他的家庭變成一個講求利益合約關係的交易所
[00:24:55.680 --> 00:25:01.360]  讓我們再次將我們的家庭帶回那個盟約的基礎
[00:25:01.360 --> 00:25:08.880]  用維新 用愛恢復神在家庭裡的本意
[00:25:08.880 --> 00:25:15.040]  接下來我們也見到雅各試圖用偽裝去握取祝福
[00:25:15.040 --> 00:25:18.880]  結果他不單止破壞了和家人之間的關係
[00:25:18.880 --> 00:25:23.520]  更加使自己成為一個流亡的孤兒
[00:25:23.520 --> 00:25:27.920]  失去了真實的自己
[00:25:27.920 --> 00:25:31.280]  不過我們最後卻見到神的恩典
[00:25:31.280 --> 00:25:34.560]  原來早就已經在那裡
[00:25:34.560 --> 00:25:38.160]  神不是因為雅各表現好才揀選他
[00:25:38.160 --> 00:25:42.960]  而是按著雅各的本相接納他
[00:25:42.960 --> 00:25:47.760]  我們見到雅各原本他無需要去爭
[00:25:47.760 --> 00:25:51.760]  而今天同樣得蒙揀選的我們
[00:25:51.760 --> 00:26:00.160]  我們一樣不需要拼命去捉住生命裡大大小小的事情
[00:26:00.160 --> 00:26:02.320]  親愛的弟兄姊妹和朋友
[00:26:02.320 --> 00:26:06.320]  可能我們在家裡 職場裡 朋友之間
[00:26:06.320 --> 00:26:08.320]  甚至在教會裡
[00:26:08.320 --> 00:26:12.080]  可能我們也將某些事物 某些關係
[00:26:12.080 --> 00:26:15.600]  緊緊握在自己的手裡
[00:26:15.600 --> 00:26:18.240]  又或者我們拼命去裝扮
[00:26:18.240 --> 00:26:21.280]  扮成另一個身份 扮成另一個人
[00:26:21.280 --> 00:26:23.600]  我們以為這樣就可以換來
[00:26:23.600 --> 00:26:26.480]  握來一些我們很想要的東西
[00:26:26.480 --> 00:26:30.080]  我們很怕只要我們一放手
[00:26:30.080 --> 00:26:31.760]  我們就會失去價值
[00:26:31.760 --> 00:26:36.880]  我們很怕只要我們一放手 其他人就會看不起我們
[00:26:36.880 --> 00:26:43.360]  但是正如雅各不需要變成耳掃才得著神的賜福
[00:26:43.360 --> 00:26:46.880]  我們也不需要變成其他人
[00:26:46.880 --> 00:26:52.640]  耶穌基督那位真正的大兒子 真正的長子
[00:26:52.640 --> 00:26:55.440]  他早就已經來到這個世界
[00:26:55.440 --> 00:26:58.880]  在十字架上 在墳墓前
[00:26:58.880 --> 00:27:04.400]  將我們最需要的救恩和盼望賜給我們
[00:27:04.400 --> 00:27:08.560]  我們不需要在身上貼一些虛假的羊毛
[00:27:08.560 --> 00:27:14.240]  也不需要拼命煮面前那碗紅湯
[00:27:14.240 --> 00:27:18.720]  因為耶穌基督已經按著我們的本相愛我們
[00:27:18.720 --> 00:27:20.320]  拯救我們
[00:27:20.320 --> 00:27:25.760]  並且祂渴望我們可以從祂那裡得著豐盛的生命
[00:27:25.760 --> 00:27:29.520]  既然如此 就讓我們回到神的面前
[00:27:29.520 --> 00:27:31.520]  做真實的自己
[00:27:31.520 --> 00:27:35.680]  安心地放開我們緊握的雙手
[00:27:35.680 --> 00:27:39.840]  也讓神作神
[00:27:39.840 --> 00:27:44.080]  神的恩典大過我們所有人的過犯
[00:27:44.080 --> 00:27:45.280]  我們的軟弱
[00:27:45.280 --> 00:27:48.480]  但這是我們今天最大的安慰
[00:27:48.480 --> 00:27:51.200]  雅各雖然破壞了家庭的關係
[00:27:51.200 --> 00:27:53.600]  雖然他滿身都是缺點
[00:27:53.600 --> 00:27:55.600]  但是神沒有放棄他
[00:27:55.600 --> 00:27:59.360]  接下來神繼續向他顯現
[00:27:59.360 --> 00:28:03.600]  並且一直到管教引導他
[00:28:03.600 --> 00:28:07.440]  所以今天的講題是雅各之爭的首部曲
[00:28:07.440 --> 00:28:09.680]  從今天到二月底
[00:28:09.680 --> 00:28:11.840]  我總共會用三篇信息
[00:28:11.840 --> 00:28:15.920]  分享雅各他在生命裡所經歷的掙扎
[00:28:15.920 --> 00:28:19.680]  他的掙扎、爭取是什麼
[00:28:19.680 --> 00:28:23.920]  雅各在離開了這個充滿著爭執的家庭之後
[00:28:23.920 --> 00:28:26.480]  他究竟面對什麼樣的掙扎呢?
[00:28:26.480 --> 00:28:29.520]  讓我們下星期再續前言
[00:28:29.520 --> 00:28:31.520]  我們一起低頭禱告
[00:28:54.880 --> 00:28:58.560]  我們承認很多時候我們就像雅各一樣
[00:28:58.560 --> 00:29:01.280]  我們充滿著不安全
[00:29:01.280 --> 00:29:03.280]  我們很不安
[00:29:03.280 --> 00:29:05.760]  我們在家裡、在工作裡
[00:29:05.760 --> 00:29:09.920]  我們總是用盡心機去捉、去爭
[00:29:09.920 --> 00:29:14.960]  我們將家裡的關係變成交易
[00:29:14.960 --> 00:29:18.160]  我們計較付出、計較回報
[00:29:18.160 --> 00:29:20.960]  甚至我們戴上一個虛假的面具
[00:29:20.960 --> 00:29:22.960]  披上羊皮
[00:29:22.960 --> 00:29:27.360]  單單是為了取得別人的肯定和愛
[00:29:27.360 --> 00:29:29.760]  卻忘記了我們在你眼中
[00:29:29.760 --> 00:29:35.200]  原來早已是你蒙愛的兒女
[00:29:35.200 --> 00:29:37.360]  求主赦免我們的小信
[00:29:37.360 --> 00:29:40.080]  赦免我們的囚孫
[00:29:40.080 --> 00:29:43.440]  也求聖靈光照我們的家庭
[00:29:43.440 --> 00:29:48.560]  倘若我們的家已經變成一個戰場、一個交易所
[00:29:48.560 --> 00:29:52.480]  求你親自拆毀中間隔絕的牆
[00:29:52.480 --> 00:29:57.920]  用你的愛重新建立盟約的關係
[00:29:57.920 --> 00:29:59.360]  感謝主耶穌
[00:29:59.360 --> 00:30:04.000]  你沒有按照我們的過犯去代我們
[00:30:04.000 --> 00:30:06.560]  求你幫助我們學會放手
[00:30:06.560 --> 00:30:10.160]  不是靠自己的血氣去爭取
[00:30:10.160 --> 00:30:13.200]  而是安息在你的恩典當中
[00:30:13.200 --> 00:30:17.600]  相信你的時間、相信你的公認
[00:30:17.600 --> 00:30:20.480]  求你讓我們可以在你的根前
[00:30:20.480 --> 00:30:23.840]  安心卸下我們的偽裝
[00:30:23.840 --> 00:30:26.480]  做回一個真實的自己
[00:30:26.480 --> 00:30:29.920]  經歷你的不離不棄的愛
[00:30:29.920 --> 00:30:33.040]  我們這樣的祈禱、認罪和立志
[00:30:33.040 --> 00:30:35.520]  是奉著耶穌基督得聖的明知其求
