
[00:00:00.000 --> 00:00:04.820]  咁同隔離嗰位姊妹講聲祝佢母親節快樂好嗎
[00:14:33.820 --> 00:14:37.380]  喺成個人生裏面面對咁多嘅困難呢
[00:14:37.380 --> 00:14:40.460]  今日好想借三個女人嘅故仔同大家去睇一睇
[00:14:40.460 --> 00:14:41.780]  一個叫做薩拉
[00:14:41.780 --> 00:14:43.020]  一個叫利伯加
[00:14:43.020 --> 00:14:44.620]  一個叫利亞
[00:14:44.620 --> 00:14:48.100]  如果係返得教會落去上下聖經堂嗰啲都應該知道呢
[00:14:48.100 --> 00:14:50.980]  耶和華上帝係被稱為阿巴拉罕嘅神
[00:14:50.980 --> 00:14:51.980]  以撒嘅神
[00:14:51.980 --> 00:14:53.500]  同埋雅各嘅神
[00:14:53.500 --> 00:14:55.940]  創世紀都用哂佢哋成個故事
[00:14:55.940 --> 00:14:58.700]  讓我哋明白耶和華係邊一個
[00:14:58.700 --> 00:15:00.740]  但係如果你心水清淨手呢
[00:15:00.740 --> 00:15:02.700]  你喺聖經裏面你會留意嘅
[00:15:02.700 --> 00:15:04.580]  往往父系嘅社會嗰裏面
[00:15:04.580 --> 00:15:06.540]  聖經寫呢就寫男人嘅啫
[00:15:06.540 --> 00:15:09.020]  但係其實佢哋係成個家族嘅故事
[00:15:09.020 --> 00:15:13.060]  意思即係話耶和華同樣都係佢哋太太嘅神
[00:15:13.060 --> 00:15:15.900]  包括咗阿巴拉罕嘅太太
[00:15:15.900 --> 00:15:17.660]  佢叫做薩拉
[00:15:17.660 --> 00:15:20.540]  以撒嘅太太叫做利伯加
[00:15:20.540 --> 00:15:22.300]  咁當然仲有雅各
[00:15:22.300 --> 00:15:23.260]  以色列
[00:15:23.260 --> 00:15:25.860]  佢嘅太太我哋叫做利亞
[00:15:25.860 --> 00:15:28.780]  返得教會來嘅又有問題喇喎
[00:15:28.780 --> 00:15:30.300]  唔係喎
[00:15:30.300 --> 00:15:32.180]  我哋聽故仔嘅時候
[00:15:32.180 --> 00:15:36.180]  好出名雅各嘅太太係邊個呀
[00:15:36.180 --> 00:15:37.980]  拉傑呀嘛
[00:15:37.980 --> 00:15:38.820]  係咪呀
[00:15:38.820 --> 00:15:39.940]  故事話呢
[00:15:39.940 --> 00:15:42.220]  雅各就係鍾意拉傑㗎嘛
[00:15:42.220 --> 00:15:44.900]  不過佢個阿爸唔知點解洞房嗰晚
[00:15:44.900 --> 00:15:46.940]  就執咗個姊姊埋嚟㗎嘛
[00:15:46.940 --> 00:15:48.340]  咁所以我自細聽故仔
[00:15:48.340 --> 00:15:49.100]  我都覺得呢
[00:15:49.100 --> 00:15:50.220]  拉傑好慘嘅
[00:15:50.220 --> 00:15:53.100]  同雅各本來好相愛咁樣無端端就俾人整咗個
[00:15:53.100 --> 00:15:54.060]  利亞出嚟
[00:15:54.060 --> 00:15:55.220]  咁所以其實好少呢
[00:15:55.220 --> 00:15:57.780]  係理會利亞呢一個嘅角色㗎
[00:15:57.780 --> 00:15:59.940]  咁即係為咗預備講張銀袖
[00:15:59.940 --> 00:16:01.580]  上嚟咁同講呢三個女人
[00:16:01.580 --> 00:16:03.580]  我先至去查嘅時候發覺
[00:16:03.580 --> 00:16:05.980]  原來故事呢真係有另外一面嘅
[00:16:05.980 --> 00:16:07.500]  我哋首先呢嚟到睇下
[00:16:07.500 --> 00:16:09.820]  喺終結嘅地方先
[00:16:09.820 --> 00:16:11.500]  喺創世紀嘅末段
[00:16:11.500 --> 00:16:13.140]  四十九章嘅時候呢
[00:16:13.140 --> 00:16:15.580]  講到雅各呢已經預備要死啦
[00:16:15.580 --> 00:16:17.220]  佢就吩咐佢嘅子孫
[00:16:17.220 --> 00:16:19.700]  將自己埋葬喺祖墳嗰度
[00:16:19.700 --> 00:16:21.180]  祖墳嘅意思就係話
[00:16:21.180 --> 00:16:22.540]  阿巴拉罕當年呢
[00:16:22.540 --> 00:16:24.540]  係買咗一塊嘅田裏面有個窿
[00:16:24.540 --> 00:16:27.140]  就係用嚟做即係安葬佢自己嘅
[00:16:27.140 --> 00:16:28.300]  聖經裏面話呢
[00:16:28.300 --> 00:16:30.220]  阿巴拉罕同佢嘅妻子
[00:16:30.220 --> 00:16:32.100]  撒拉係葬咗喺嗰度
[00:16:32.100 --> 00:16:34.860]  以撒同佢嘅妻子利伯加
[00:16:34.860 --> 00:16:36.700]  都係葬咗喺嗰度
[00:16:36.700 --> 00:16:38.700]  而雅各預備自己要死啦
[00:16:38.700 --> 00:16:40.420]  所以佢叫啲子孫
[00:16:40.420 --> 00:16:42.540]  一定要將自己葬喺嗰度
[00:16:42.540 --> 00:16:47.620]  因為佢係將邊一個葬咗喺祖墳
[00:16:47.620 --> 00:16:48.940]  尼雅
[00:16:48.940 --> 00:16:52.140]  原來喺聖經嗰個嘅記載嗰裏面
[00:16:52.140 --> 00:16:56.220]  真正雅各嘅正妻
[00:16:56.220 --> 00:16:59.180]  佢嘅身份係喺尼雅嘅身上
[00:16:59.180 --> 00:17:01.540]  咁就值得我哋去探討一下啦
[00:17:01.540 --> 00:17:02.340]  故事點講呢
[00:17:02.340 --> 00:17:03.700]  我哋先睇第一個女主角
[00:17:03.700 --> 00:17:05.020]  撒拉好嗎
[00:17:05.020 --> 00:17:07.500]  撒拉原本個名係叫撒萊
[00:17:07.500 --> 00:17:09.180]  咁上帝應許
[00:17:09.180 --> 00:17:12.220]  佢係會生仔之後先至改呢個名
[00:17:12.220 --> 00:17:13.780]  佢係一個咩嘅女士呢
[00:17:13.780 --> 00:17:16.700]  聖經形容佢極其美麗
[00:17:16.700 --> 00:17:19.780]  咁所以點解咁多人鍾意改做Sarah呢
[00:17:19.780 --> 00:17:23.580]  原來Sarah係一個好靚嘅女仔嚟
[00:17:23.580 --> 00:17:25.060]  而且點解佢靚化呢
[00:17:25.060 --> 00:17:28.340]  靚到就係佢個老公帶佢落埃及嘅時候
[00:17:28.340 --> 00:17:30.820]  驚人為咗搶呢個靚老婆殺自己
[00:17:30.820 --> 00:17:31.500]  所以就同佢講
[00:17:31.500 --> 00:17:32.420]  喂你唔好認係我老婆
[00:17:32.420 --> 00:17:33.860]  你認係我妹啦
[00:17:33.860 --> 00:17:35.940]  如果唔係耶和華施行拯救呢
[00:17:35.940 --> 00:17:38.380]  撒拉就真係畀人哋搶咗佢㗎啦
[00:17:38.380 --> 00:17:39.980]  因為佢實在太靚啦
[00:17:39.980 --> 00:17:41.740]  咁但係撒拉唔單止靚喎
[00:17:41.740 --> 00:17:42.700]  好幸福喎
[00:17:42.700 --> 00:17:44.340]  我哋夢寐以求嘅
[00:17:44.340 --> 00:17:46.940]  就係佢得到丈夫嘅同愛
[00:17:46.940 --> 00:17:48.500]  點解我會咁講呢
[00:17:48.500 --> 00:17:50.220]  幫啲男士伸下冤先啦
[00:17:50.220 --> 00:17:52.380]  好多時候啲男士出事就會話
[00:17:52.380 --> 00:17:53.980]  舊約嘅時候呀
[00:17:53.980 --> 00:17:55.460]  都三妻四妾㗎啦
[00:17:55.460 --> 00:17:56.060]  Sorry
[00:17:56.060 --> 00:17:58.460]  大家睇清楚聖經呀
[00:17:58.460 --> 00:18:00.460]  阿巴拉罕同撒拉
[00:18:00.460 --> 00:18:02.220]  佢哋年老
[00:18:02.220 --> 00:18:04.220]  甚至冇子嗣
[00:18:04.220 --> 00:18:05.180]  你發現
[00:18:05.180 --> 00:18:08.020]  聖經都冇話過阿巴拉罕要娶
[00:18:08.020 --> 00:18:09.900]  第二個老婆生仔㗎
[00:18:09.900 --> 00:18:11.580]  佢出現嘅下甲
[00:18:11.580 --> 00:18:13.900]  係邊個畀佢㗎
[00:18:13.900 --> 00:18:16.220]  係個老婆甩畀佢㗎
[00:18:16.220 --> 00:18:18.140]  你明我意思嗎
[00:18:18.140 --> 00:18:19.660]  有仔呢對於舊約
[00:18:19.660 --> 00:18:21.580]  嗰個時代嘅人嚟講係好重要嘅
[00:18:21.580 --> 00:18:24.020]  因為所有產業冇仔係冇意思嘅
[00:18:24.020 --> 00:18:25.060]  所以
[00:18:25.060 --> 00:18:27.780]  為咗生仔而娶老婆呢
[00:18:27.780 --> 00:18:29.260]  喺中國都係咁㗎啦係咪
[00:18:29.260 --> 00:18:30.740]  今日理所當然嘅
[00:18:30.740 --> 00:18:32.020]  但我哋聽見聖經
[00:18:32.020 --> 00:18:33.540]  阿巴拉罕去到100歲
[00:18:33.540 --> 00:18:35.060]  其實佢都冇為到
[00:18:35.060 --> 00:18:36.580]  冇仔呢件事
[00:18:36.580 --> 00:18:38.820]  而要求有第二個女人
[00:18:38.820 --> 00:18:39.940]  所以我哋覺得
[00:18:39.940 --> 00:18:42.020]  阿撒拉真係好幸福
[00:18:42.020 --> 00:18:43.940]  因為老公應該係好愛佢
[00:18:43.940 --> 00:18:45.980]  甚至佢係接受咗
[00:18:45.980 --> 00:18:48.380]  冇仔呢一個嘅事實
[00:18:48.380 --> 00:18:49.860]  點解我哋知道嘅呢
[00:18:49.860 --> 00:18:52.180]  其實喺其他聖經裏面你會留意
[00:18:52.180 --> 00:18:55.220]  當上帝同阿巴拉罕講話
[00:18:55.220 --> 00:18:56.540]  我會賜福畀你
[00:18:56.540 --> 00:18:58.380]  阿巴拉罕就同神講話
[00:18:58.380 --> 00:19:00.060]  你賜福畀我都冇用啦
[00:19:00.060 --> 00:19:01.020]  我都冇仔
[00:19:01.020 --> 00:19:02.700]  所有你畀我嘅產業
[00:19:02.700 --> 00:19:05.700]  我都係留畀我嘅僕人嘅啫
[00:19:05.700 --> 00:19:08.100]  但神話唔係
[00:19:08.100 --> 00:19:10.380]  你會有後裔
[00:19:10.380 --> 00:19:12.340]  你嘅後裔甚至係咩
[00:19:12.340 --> 00:19:14.380]  好似天上面嘅星星咁多
[00:19:14.380 --> 00:19:16.020]  海邊嘅沙咁多
[00:19:16.020 --> 00:19:19.780]  但在於阿巴拉罕已經年老
[00:19:19.780 --> 00:19:22.140]  佢嘅老婆真係好老嘅老婆
[00:19:22.140 --> 00:19:23.740]  已經係冇仔生㗎啦
[00:19:23.740 --> 00:19:25.900]  因為月經都已經停咗
[00:19:25.900 --> 00:19:27.580]  喺咁嘅狀態之下
[00:19:27.580 --> 00:19:30.340]  面對上帝有嗰個嘅祝福
[00:19:30.340 --> 00:19:33.100]  仲指明阿巴拉罕係有仔嘅
[00:19:33.100 --> 00:19:34.260]  如果你係佢老婆
[00:19:34.260 --> 00:19:36.740]  你嘅心情點呀
[00:19:36.740 --> 00:19:38.620]  真係唔知點算呀
[00:19:38.620 --> 00:19:40.460]  大家都接受咗已經冇仔㗎啦
[00:19:40.460 --> 00:19:41.740]  我老公都唔要求
[00:19:41.740 --> 00:19:42.860]  即係納妾
[00:19:42.860 --> 00:19:45.940]  點解突然間上帝話賜福畀我哋
[00:19:45.940 --> 00:19:48.020]  竟然包括話我哋有仔
[00:19:48.020 --> 00:19:50.820]  仲係肯定係由阿巴拉罕指生
[00:19:50.820 --> 00:19:52.340]  咁即係話
[00:19:52.340 --> 00:19:55.340]  上帝呢一個嘅祝福
[00:19:55.340 --> 00:19:56.620]  冇我份囉
[00:19:56.620 --> 00:19:58.780]  因為聖經講得好清楚
[00:19:58.780 --> 00:20:00.820]  月經已經停咗
[00:20:00.820 --> 00:20:02.420]  而家我知道科學好昌明
[00:20:02.420 --> 00:20:03.780]  我哋有好多人工嘅方法
[00:20:03.780 --> 00:20:06.180]  去幫助弟兄姊妹去生仔
[00:20:06.180 --> 00:20:08.220]  但係你知唔知最終都要起碼
[00:20:08.220 --> 00:20:10.460]  你有精子同埋你有個卵子
[00:20:10.460 --> 00:20:12.060]  先至可以幫到你
[00:20:12.060 --> 00:20:16.020]  嗰陣時更加冇呢個醫學嘅知識
[00:20:16.020 --> 00:20:17.700]  但係
[00:20:17.700 --> 00:20:19.340]  原來有都幫唔到㗎啦
[00:20:19.340 --> 00:20:21.260]  因為已經停咗經
[00:20:21.260 --> 00:20:22.300]  冇蛋㗎啦
[00:20:22.300 --> 00:20:25.500]  所以撒拉喺呢一個英許裏面
[00:20:25.500 --> 00:20:28.660]  某程度個心好死
[00:20:28.660 --> 00:20:31.900]  因為佢知道佢冇能力
[00:20:31.900 --> 00:20:34.940]  面對住冇仔生呢一個嘅困難
[00:20:34.940 --> 00:20:37.380]  點解對於女人嚟講咁痛呢
[00:20:37.380 --> 00:20:38.860]  特別喺嗰個時代
[00:20:38.860 --> 00:20:40.340]  如果你冇仔呢
[00:20:40.340 --> 00:20:43.300]  係等於你冇依靠
[00:20:43.300 --> 00:20:45.060]  女人喺當時嘅社會
[00:20:45.060 --> 00:20:47.980]  係唔會承接到產業嘅
[00:20:47.980 --> 00:20:49.860]  如果你老公早死過你
[00:20:49.860 --> 00:20:51.260]  咁就好大件事嘅
[00:20:51.260 --> 00:20:53.060]  因為你所有嘅產業呢
[00:20:53.060 --> 00:20:54.980]  都會畀咗同鄉裏面嘅
[00:20:54.980 --> 00:20:56.660]  可能事單一個男丁
[00:20:56.660 --> 00:20:58.420]  你就會寄居人下
[00:20:58.420 --> 00:21:00.060]  嗰個生活係好困難
[00:21:00.060 --> 00:21:01.940]  但你有仔呢就有保證
[00:21:01.940 --> 00:21:04.260]  因為起碼你個仔可以承接咗
[00:21:04.260 --> 00:21:05.500]  你老公嘅產業
[00:21:05.500 --> 00:21:07.260]  你仍然可以喺個仔嘅
[00:21:07.260 --> 00:21:09.940]  任避之下喺度繼續生存
[00:21:09.940 --> 00:21:12.740]  所以面對住一個咁大嘅挑戰嘅時候
[00:21:12.740 --> 00:21:15.540]  撒拉就同阿伯拉罕講
[00:21:15.540 --> 00:21:17.980]  既然耶和華使我唔能夠生育
[00:21:17.980 --> 00:21:21.780]  咁不如你攞咗我個婢女下甲去
[00:21:21.780 --> 00:21:23.340]  第一我想澄清
[00:21:23.340 --> 00:21:25.660]  究竟係咪真係耶和華使到
[00:21:25.660 --> 00:21:27.860]  某啲嘅人不能生育呢
[00:21:27.860 --> 00:21:28.820]  因為我都知道
[00:21:28.820 --> 00:21:31.500]  好多丁姐妹喺生仔呢個過程
[00:21:31.500 --> 00:21:34.700]  都有好多唔開心嘅日子會過
[00:21:34.700 --> 00:21:36.180]  喺個好忐忑嘅裏面
[00:21:36.180 --> 00:21:40.140]  喺個個技構又未得到英文嗰個階段
[00:21:40.140 --> 00:21:41.780]  基督徒好多嘅語病
[00:21:41.780 --> 00:21:43.020]  語病嘅意思就係話
[00:21:43.020 --> 00:21:45.540]  我哋乜嘢都覺得係關神事
[00:21:45.540 --> 00:21:48.220]  但事實上又真係乜都關神事
[00:21:48.220 --> 00:21:50.300]  係咪好難搞
[00:21:50.300 --> 00:21:51.300]  喺舊約閣裏面
[00:21:51.300 --> 00:21:52.460]  喺當時嘅社會裏面
[00:21:52.460 --> 00:21:54.900]  更加會覺得所有嘢都係上到呢層樓
[00:21:54.900 --> 00:21:56.100]  我哋好多時候覺得
[00:21:56.100 --> 00:21:57.820]  我哋嘅上帝有少少會覺得
[00:21:57.820 --> 00:22:00.460]  係上帝令到我生唔到仔
[00:22:00.460 --> 00:22:02.700]  今日我好想思想呢一個諗法
[00:22:02.700 --> 00:22:05.340]  第一就係話係咪真嘅呢
[00:22:05.340 --> 00:22:06.740]  除咗聖經裏面寫明
[00:22:06.740 --> 00:22:08.940]  係耶和華使他不能生育
[00:22:08.940 --> 00:22:11.620]  但其實喺撒拉嘅故事冇嘅
[00:22:11.620 --> 00:22:13.780]  係撒拉覺得自己冇得生
[00:22:13.780 --> 00:22:15.580]  咁梗係神唔畀我生
[00:22:15.580 --> 00:22:18.060]  丁姐妹係咪好熟呢啲說話
[00:22:18.060 --> 00:22:20.540]  你買個層樓畀人戒護買咗
[00:22:20.540 --> 00:22:21.900]  你就會覺得上帝係點嘅
[00:22:21.900 --> 00:22:23.780]  你唔畀我買個層樓
[00:22:23.780 --> 00:22:24.940]  弟兄
[00:22:24.940 --> 00:22:26.580]  上帝唔係上帝畀你
[00:22:26.580 --> 00:22:28.580]  係你老婆唔畀你買車
[00:22:28.580 --> 00:22:30.380]  你就會覺得上帝點解
[00:22:30.380 --> 00:22:31.980]  你唔畀我買架車
[00:22:31.980 --> 00:22:34.340]  我哋好多時候求不得
[00:22:34.340 --> 00:22:35.420]  不如意嘅事
[00:22:35.420 --> 00:22:38.260]  我哋就會話上帝點解你唔畀我
[00:22:38.260 --> 00:22:40.780]  但係其實係咪真係嘅呢
[00:22:40.780 --> 00:22:42.500]  點解我會提呢個語病呢
[00:22:42.500 --> 00:22:44.420]  因為佢會令到我哋覺得
[00:22:44.420 --> 00:22:46.740]  上帝係好似有少少變態嘅
[00:22:46.740 --> 00:22:48.980]  點解佢特登唔畀我生仔嘅呢
[00:22:48.980 --> 00:22:50.900]  點解佢特登令我病嘅呢
[00:22:50.900 --> 00:22:52.780]  點解佢特登令我買唔到呢層樓
[00:22:52.780 --> 00:22:53.940]  我哋好多時候覺得
[00:22:53.940 --> 00:22:55.900]  我哋嘅上帝有少少變態
[00:22:55.900 --> 00:22:56.980]  但係我好坦白
[00:22:56.980 --> 00:22:58.900]  我哋嘅上帝絕對唔係咁
[00:22:58.900 --> 00:23:00.060]  對你有益處
[00:23:00.060 --> 00:23:01.140]  對你好嘅嘢
[00:23:01.140 --> 00:23:03.340]  上帝點會唔賜福畀你呢
[00:23:03.340 --> 00:23:06.140]  呢個反而係好考我哋信心嘅問題
[00:23:06.140 --> 00:23:08.660]  不過唔使為到自己擔心嘅
[00:23:08.660 --> 00:23:10.660]  因為你睇見呢對信心之父
[00:23:10.660 --> 00:23:12.500]  同信心之母呢
[00:23:12.500 --> 00:23:14.500]  佢哋同我哋差唔多嘅啫
[00:23:14.500 --> 00:23:16.340]  當神同阿伯蘭
[00:23:16.340 --> 00:23:17.900]  即係佢未改名之前
[00:23:17.900 --> 00:23:19.540]  阿伯拉罕就叫阿伯蘭
[00:23:19.540 --> 00:23:22.420]  佢話你會有賜福畀你
[00:23:22.420 --> 00:23:24.620]  佢就話你賜福畀我冇用嘅
[00:23:24.620 --> 00:23:26.020]  因為我冇仔
[00:23:26.020 --> 00:23:29.260]  當神話我一定會
[00:23:29.260 --> 00:23:30.900]  喺你嘅身上面
[00:23:30.900 --> 00:23:34.300]  讓你生到一個子子嘅時候
[00:23:34.300 --> 00:23:35.860]  其實
[00:23:35.860 --> 00:23:38.220]  心底裏面係好難相信
[00:23:38.220 --> 00:23:39.860]  阿伯蘭最後嗰行話
[00:23:39.860 --> 00:23:42.180]  阿伯蘭信耶和華
[00:23:42.180 --> 00:23:46.100]  耶和華就以子孫為他的兒
[00:23:46.100 --> 00:23:49.180]  原來阿伯拉罕被稱為信心之父
[00:23:49.180 --> 00:23:51.340]  係喺呢一個位置嘅裏面
[00:23:51.340 --> 00:23:54.020]  眼見嘅生唔到嘅
[00:23:54.020 --> 00:23:55.420]  冇可能嘅
[00:23:55.420 --> 00:23:57.220]  但係即係憑信心
[00:23:57.220 --> 00:23:59.900]  相信上帝嘅說話
[00:23:59.900 --> 00:24:03.020]  呢一個就成為咗阿伯拉罕嘅兒
[00:24:03.020 --> 00:24:06.580]  但係當實際事情成就嘅時候
[00:24:06.580 --> 00:24:09.780]  人就去搵自己嘅方法
[00:24:09.780 --> 00:24:13.700]  因為眼見係唔ok
[00:24:13.700 --> 00:24:15.340]  撒拉爾已經斷咗經
[00:24:15.340 --> 00:24:16.860]  佢點生呢
[00:24:16.860 --> 00:24:19.140]  所以咪搞咗個大頭佛
[00:24:19.140 --> 00:24:22.020]  當人面對上帝嘅賜福同祝福嘅時候
[00:24:22.020 --> 00:24:23.940]  我哋有陣時係好唔耐煩
[00:24:23.940 --> 00:24:25.500]  我哋等唔到忍耐唔到
[00:24:25.500 --> 00:24:27.740]  所以我哋會用好多人嘅方法
[00:24:27.740 --> 00:24:30.140]  到頭來上帝話
[00:24:30.140 --> 00:24:34.140]  撒拉我要賜福畀你
[00:24:34.140 --> 00:24:38.620]  係要由你嘅身上生一個兒子
[00:24:38.620 --> 00:24:41.700]  你諗下阿伯拉罕信心之父
[00:24:41.700 --> 00:24:43.580]  佢呢兩個咩字
[00:24:43.580 --> 00:24:45.260]  舌少
[00:24:45.260 --> 00:24:47.580]  呢個信心之父聽完之後
[00:24:47.580 --> 00:24:51.500]  自己都撲喺地喺度偷笑
[00:24:51.500 --> 00:24:54.100]  我都一百歲啦點生呀
[00:24:54.100 --> 00:24:56.020]  我個老婆九十歲㗎啦
[00:24:56.020 --> 00:24:57.780]  仲有得生咩
[00:24:57.780 --> 00:25:00.660]  但係神腳好清楚話畀佢知
[00:25:00.660 --> 00:25:04.020]  係你嘅妻子撒拉會為你生個仔
[00:25:04.020 --> 00:25:07.180]  呢個以撒瑪利唔係我畀你嬰兒之子
[00:25:07.180 --> 00:25:10.940]  嬰兒之子係由你嘅太太撒拉所生
[00:25:10.940 --> 00:25:13.580]  你要畀佢起名叫做以撒
[00:25:13.580 --> 00:25:15.300]  撒拉面對住呢一個嬰兒
[00:25:15.300 --> 00:25:17.060]  都唔知好偷定好笑
[00:25:17.060 --> 00:25:19.460]  所以到事情要成就嘅時候
[00:25:19.460 --> 00:25:21.900]  撒拉心裏面仍然出現咗呢兩個字
[00:25:21.900 --> 00:25:23.180]  咩字呀
[00:25:23.180 --> 00:25:24.180]  舌少
[00:25:24.180 --> 00:25:26.620]  即係撳住半邊嘴都唔敢畀人睇
[00:25:26.620 --> 00:25:30.460]  當呢一個使者話做咩事你要笑呢
[00:25:30.460 --> 00:25:32.260]  唔通你唔明白唔相信
[00:25:32.260 --> 00:25:35.060]  喺耶和華裏面冇難成嘅事咩
[00:25:35.060 --> 00:25:35.940]  撒拉都仲係話
[00:25:35.940 --> 00:25:37.580]  唔係唔係唔係我唔敢我唔敢
[00:25:37.580 --> 00:25:39.180]  認都唔敢認
[00:25:39.180 --> 00:25:42.260]  所以你睇見人性嗰個軟弱其實好真實
[00:25:42.260 --> 00:25:43.700]  同你我都一樣
[00:25:43.700 --> 00:25:45.420]  如果上帝今日話要賜福畀我
[00:25:45.420 --> 00:25:47.300]  但係我哋見唔到嗰個福氣
[00:25:47.300 --> 00:25:48.940]  我仲喺嗰個難處裏面
[00:25:48.940 --> 00:25:52.900]  我哋點敢相信呢件事情會成就呢
[00:25:52.900 --> 00:25:56.140]  有啲人就按捺不住就用自己嘅方法
[00:25:56.140 --> 00:26:01.020]  結果就搞咗呢個亞伯拉罕嘅兩個仔呢
[00:26:01.020 --> 00:26:05.180]  世代為首呢個咁嘅問題出現啦
[00:26:05.180 --> 00:26:06.540]  事實上
[00:26:06.540 --> 00:26:07.700]  弟兄姊妹
[00:26:07.700 --> 00:26:11.340]  你嘅神觀係點㗎
[00:26:11.340 --> 00:26:14.020]  神係好刻薄嘅
[00:26:14.020 --> 00:26:17.180]  上係好計較嘅
[00:26:17.180 --> 00:26:22.100]  上帝係覺得你讀得好先至畀嘢你嘅
[00:26:22.100 --> 00:26:25.700]  你讀得唔係幾好就打叉叉嘅
[00:26:25.700 --> 00:26:27.940]  呢個神係咪咁㗎
[00:26:27.940 --> 00:26:31.460]  你冇諗過可能原來我哋自己諗嘅神
[00:26:31.460 --> 00:26:35.300]  同我哋真實嘅耶和華上帝嘅本性係不一樣
[00:26:35.300 --> 00:26:38.900]  喺亞伯拉罕同埋撒拉呢對夫婦嘅身上你睇見
[00:26:38.900 --> 00:26:41.660]  上帝揀選佢哋就係揀選佢哋
[00:26:41.660 --> 00:26:45.020]  上帝要賜福畀佢哋就係要賜福畀佢哋
[00:26:45.020 --> 00:26:49.140]  上帝唔係因為佢哋幾舊條件去承載神嘅福氣
[00:26:49.140 --> 00:26:50.900]  你聽見佢哋兩個承受唔到
[00:26:50.900 --> 00:26:53.020]  根本心裏面常常都說笑
[00:26:53.020 --> 00:26:55.860]  幾次咁樣講佢都係好難接受
[00:26:55.860 --> 00:26:58.300]  結果嘅事情真係發生咗
[00:26:58.300 --> 00:27:00.780]  撒拉生咗異神
[00:27:00.780 --> 00:27:02.140]  所以有陣時候
[00:27:02.140 --> 00:27:04.500]  當我哋面對自己信心嘅軟弱嘅時候
[00:27:04.500 --> 00:27:06.620]  我哋要留心撒拉嘅故事
[00:27:06.620 --> 00:27:10.220]  我哋係咪常常都會自把自為自以為聰明
[00:27:10.220 --> 00:27:13.340]  嚟到係去代神出手呢
[00:27:13.340 --> 00:27:15.820]  唔好忘記佢話係賜福畀你嘅神
[00:27:15.820 --> 00:27:17.620]  其實講返咁講
[00:27:17.620 --> 00:27:19.340]  賜福畀你係神嘅心意
[00:27:19.340 --> 00:27:20.420]  同隔離嗰個講
[00:27:20.420 --> 00:27:23.900]  神嘅心意係賜福畀你
[00:27:23.900 --> 00:27:26.380]  做乜事上帝要留難你呢
[00:27:26.380 --> 00:27:30.220]  上帝點會對你有好處嘅嘢佢唔畀你呢
[00:27:30.220 --> 00:27:33.380]  但係某程度我用一個比喻畀大家容易明白一啲
[00:27:33.380 --> 00:27:36.020]  每一個人大廈水箱呢都係有水
[00:27:36.020 --> 00:27:38.220]  就各家各戶都有水用
[00:27:38.220 --> 00:27:42.820]  如果一日你發現你屋企個水喉冇水你會點做呀
[00:27:42.820 --> 00:27:45.860]  好自然嘅有啲人就會醒目嘅打電話去管理處
[00:27:45.860 --> 00:27:47.180]  係咪掣水
[00:27:47.180 --> 00:27:49.740]  好少人會上去查水箱
[00:27:49.740 --> 00:27:52.100]  你相信水箱係有水嘅
[00:27:52.100 --> 00:27:54.340]  不過唔知點解嚟唔到你嗰度
[00:27:54.340 --> 00:27:56.260]  如果你咁好彩同隔離屋好熟
[00:27:56.260 --> 00:27:58.060]  你問佢阿師奶你有冇水呀
[00:27:58.060 --> 00:27:58.660]  佢話有呀
[00:27:58.660 --> 00:28:00.740]  咁你就發覺大件事啦
[00:28:00.740 --> 00:28:04.860]  佢有水喎咁即係我冇水即係有咩問題呀
[00:28:04.860 --> 00:28:07.660]  我哋自己屋企裏面有問題囉
[00:28:07.660 --> 00:28:14.020]  所以弟兄姊妹面對住上帝願意賜福畀我哋呢一個嘅真理
[00:28:14.020 --> 00:28:17.420]  我盼望我哋真係用信心嚟都係去接受
[00:28:17.420 --> 00:28:19.500]  就好似阿伯拉罕一樣
[00:28:19.500 --> 00:28:23.740]  上帝你既然話嘅時候我就憑著信心去相信
[00:28:23.740 --> 00:28:28.540]  縱然喺嗰個事情要成就嗰個過程係仲有個距離
[00:28:28.540 --> 00:28:29.860]  唔好自把自為
[00:28:29.860 --> 00:28:31.220]  唔好自以為聰明
[00:28:31.220 --> 00:28:33.900]  免得我哋又搞咗個大頭佛出嚟
[00:28:33.900 --> 00:28:35.820]  第二個女人叫Rebecca
[00:28:35.820 --> 00:28:37.060]  Rebecca係咩呢
[00:28:37.060 --> 00:28:38.340]  聖經又係咁講
[00:28:38.340 --> 00:28:40.020]  唔知點解聖經咁多靚女嘅呢
[00:28:40.020 --> 00:28:41.900]  極其駿美
[00:28:41.900 --> 00:28:44.700]  所以有啲人好鍾意改做Rebecca
[00:28:44.700 --> 00:28:46.300]  Rebecca唔單止靚
[00:28:46.300 --> 00:28:47.900]  佢係一個好心腸嘅女仔
[00:28:47.900 --> 00:28:48.700]  如果唔係呢
[00:28:48.700 --> 00:28:51.660]  就唔會成為到阿伯拉罕嘅媳婦㗎啦
[00:28:51.660 --> 00:28:54.020]  因為佢唔單止攞水畀嗰個僕人飲
[00:28:54.020 --> 00:28:54.660]  仲點呀
[00:28:54.660 --> 00:28:56.420]  餵埋曬啲樂陀
[00:28:56.420 --> 00:28:57.340]  仲有喎
[00:28:57.340 --> 00:28:58.980]  佢係一個好勇敢嘅女士
[00:28:58.980 --> 00:29:00.900]  即係你諗下三唔識七
