
[00:00:00.000 --> 00:00:06.000]  今天這個題目《聖經中的雲彩與我何干》
[00:18:42.000 --> 00:18:43.000]  為老師 為同學
[00:18:43.000 --> 00:18:46.000]  但現在一段時間不讓你這樣做
[00:18:46.000 --> 00:18:48.000]  十誡是說什麼的 十誡
[00:18:48.000 --> 00:18:52.000]  前四條是對神的 是不是
[00:18:52.000 --> 00:18:53.000]  哪四條
[00:18:53.000 --> 00:18:57.000]  你其實趁我們還沒失智
[00:18:57.000 --> 00:18:59.000]  真的要記下它
[00:18:59.000 --> 00:19:01.000]  因為幫你很大
[00:19:01.000 --> 00:19:03.000]  第一 不可有別的神 是不是
[00:19:03.000 --> 00:19:05.000]  除我以外 神說的
[00:19:05.000 --> 00:19:08.000]  除我以外 你不可有別的神
[00:19:08.000 --> 00:19:13.000]  第二 不可雕刻或者跪拜偶像
[00:19:13.000 --> 00:19:17.000]  第三 不可妄稱你神的名
[00:19:17.000 --> 00:19:20.000]  不要亂用神的名字來起誓
[00:19:20.000 --> 00:19:23.000]  或者是別人不信你 什麼什麼的
[00:19:23.000 --> 00:19:24.000]  很煩躁
[00:19:24.000 --> 00:19:26.000]  用神的名字 不要
[00:19:26.000 --> 00:19:31.000]  第四 要守安息日 守為聖日
[00:19:31.000 --> 00:19:33.000]  當守安息日 守為聖日
[00:19:33.000 --> 00:19:35.000]  所以這四條都是對神的
[00:19:35.000 --> 00:19:37.000]  對神的專一 是不是
[00:19:37.000 --> 00:19:40.000]  對神那種敬拜 敬虔
[00:19:40.000 --> 00:19:42.000]  不要用偶像去代替
[00:19:42.000 --> 00:19:45.000]  第三 口不要亂說話
[00:19:45.000 --> 00:19:47.000]  祈禱就祈禱
[00:19:47.000 --> 00:19:49.000]  不要妄稱神的名字
[00:19:49.000 --> 00:19:51.000]  第四 就是要守主日
[00:19:51.000 --> 00:19:53.000]  今天無論你回來教會也好
[00:19:53.000 --> 00:19:57.000]  你在家裡 就是在扇上面
[00:19:57.000 --> 00:19:59.000]  跟我們一起聚會都好
[00:19:59.000 --> 00:20:01.000]  這個都是一個敬拜神
[00:20:01.000 --> 00:20:03.000]  守安息日
[00:20:03.000 --> 00:20:05.000]  所謂安息日就是說
[00:20:05.000 --> 00:20:07.000]  你暫時什麼都不要做
[00:20:07.000 --> 00:20:10.000]  就是分別那段時間來
[00:20:10.000 --> 00:20:12.000]  去跟神一起
[00:20:12.000 --> 00:20:14.000]  只是你跟神 神跟你這樣
[00:20:14.000 --> 00:20:20.000]  我們有相處相會的時間
[00:20:20.000 --> 00:20:22.000]  跟著後面六條大家知道的
[00:20:22.000 --> 00:20:26.000]  第一 當孝敬父母
[00:20:26.000 --> 00:20:31.000]  不可殺人 不可姦淫
[00:20:31.000 --> 00:20:33.000]  第八 不可偷渡
[00:20:33.000 --> 00:20:37.000]  第九 不可作假見證陷害人
[00:20:37.000 --> 00:20:40.000]  第十 不可貪心
[00:20:40.000 --> 00:20:45.000]  這幾樣東西都是我們日常要面對的
[00:20:45.000 --> 00:20:47.000]  不要以為殺人就是真的
[00:20:47.000 --> 00:20:49.000]  用刀用槍才殺到人
[00:20:49.000 --> 00:20:52.000]  耶穌基督後來在登山寶墳給我們解釋
[00:20:52.000 --> 00:20:54.000]  什麼叫做殺人
[00:20:54.000 --> 00:20:58.000]  就是如果你裡面一直恨一個人
[00:20:58.000 --> 00:20:59.000]  憎恨一個人
[00:20:59.000 --> 00:21:02.000]  甚至經常詛咒他 罵他
[00:21:02.000 --> 00:21:05.000]  希望他不存在
[00:21:05.000 --> 00:21:07.000]  對自己的子女也不好
[00:21:07.000 --> 00:21:10.000]  你有時是激氣說一句
[00:21:10.000 --> 00:21:12.000]  但對他來講 他永遠記得
[00:21:12.000 --> 00:21:15.000]  生一塊叉燒我會生你
[00:21:15.000 --> 00:21:16.000]  你不要再說這句
[00:21:16.000 --> 00:21:18.000]  因為他經常吃叉燒
[00:21:18.000 --> 00:21:20.000]  一吃叉燒就說媽媽說
[00:21:20.000 --> 00:21:22.000]  生一塊叉燒我會生我
[00:21:22.000 --> 00:21:25.000]  他就覺得自己沒什麼價值
[00:21:25.000 --> 00:21:26.000]  連一塊叉燒也不如
[00:21:26.000 --> 00:21:29.000]  因為他已經吃了
[00:21:29.000 --> 00:21:31.000]  我們有時裡面
[00:21:31.000 --> 00:21:33.000]  如果很生氣的時候所說的話
[00:21:33.000 --> 00:21:35.000]  是會傷害人的
[00:21:35.000 --> 00:21:37.000]  所以不只是傷害那一時
[00:21:37.000 --> 00:21:38.000]  是一輩子了
[00:21:38.000 --> 00:21:40.000]  你沒用的了
[00:21:40.000 --> 00:21:44.000]  你也是將來去加油站
[00:21:44.000 --> 00:21:46.000]  其實加油有什麼不好
[00:21:46.000 --> 00:21:47.000]  終於有一份工作就可以了
[00:21:47.000 --> 00:21:49.000]  去幫人家忙
[00:21:49.000 --> 00:21:53.000]  我們不要去詛咒一個人
[00:21:53.000 --> 00:21:55.000]  去罵一個人
[00:21:55.000 --> 00:21:57.000]  甚至要恨他恨到
[00:21:57.000 --> 00:22:00.000]  想他不存在這個世界
[00:22:00.000 --> 00:22:02.000]  這個就是耶穌說的
[00:22:02.000 --> 00:22:04.000]  你已經殺了人了
[00:22:04.000 --> 00:22:06.000]  姦淫我肯定不會
[00:22:06.000 --> 00:22:07.000]  我怎麼會姦淫呢
[00:22:07.000 --> 00:22:09.000]  我有老婆我有丈夫怎麼會呢
[00:22:09.000 --> 00:22:13.000]  他說如果你在你正常的關係上
[00:22:13.000 --> 00:22:16.000]  你還是喜歡看不應該看的東西
[00:22:16.000 --> 00:22:18.000]  用別的東西來刺激你
[00:22:18.000 --> 00:22:22.000]  讓你更加享受你的生活
[00:22:22.000 --> 00:22:25.000]  他說你這個腦袋裡看到一樣東西
[00:22:25.000 --> 00:22:29.000]  你已經跟他好像行淫似的
[00:22:29.000 --> 00:22:32.000]  想了自己跟他有什麼關係
[00:22:32.000 --> 00:22:35.000]  所以耶穌其實後來在新約那裡
[00:22:35.000 --> 00:22:38.000]  更加將十誡說得清楚
[00:22:38.000 --> 00:22:41.000]  叫我們不要以為字面上
[00:22:41.000 --> 00:22:44.000]  一定要做這些才叫犯罪
[00:22:44.000 --> 00:22:46.000]  其實你心裡恨人
[00:22:46.000 --> 00:22:49.000]  你的腦裡想一些不正當的東西
[00:22:49.000 --> 00:22:51.000]  不討神喜的東西
[00:22:51.000 --> 00:22:55.000]  都已經是犯罪
[00:22:55.000 --> 00:22:56.000]  偷東西 你說我不會偷東西
[00:22:56.000 --> 00:22:58.000]  怎麼會偷呢
[00:22:58.000 --> 00:23:01.000]  你表面上你不會偷別人的金銀
[00:23:01.000 --> 00:23:02.000]  手錶
[00:23:02.000 --> 00:23:04.000]  說起偷東西大家要留意
[00:23:04.000 --> 00:23:06.000]  最近收到一個聯會
[00:23:06.000 --> 00:23:10.000]  整個羅省聯會的主席
[00:23:10.000 --> 00:23:13.000]  那個牧師發了電郵給我們的同工
[00:23:13.000 --> 00:23:15.000]  他說你們要小心
[00:23:15.000 --> 00:23:20.000]  現在很多地方投訴或者報告
[00:23:20.000 --> 00:23:22.000]  有很多人混進來教會
[00:23:22.000 --> 00:23:24.000]  他是用什麼方法呢
[00:23:24.000 --> 00:23:27.000]  比如說我是來修理冷氣的
[00:23:27.000 --> 00:23:28.000]  我是來修理水管的
[00:23:28.000 --> 00:23:30.000]  進來了
[00:23:30.000 --> 00:23:33.000]  他又說哪裡有手袋偷
[00:23:33.000 --> 00:23:34.000]  所以你的手袋
[00:23:34.000 --> 00:23:35.000]  我經常鼓勵你
[00:23:35.000 --> 00:23:36.000]  你去廁所
[00:23:36.000 --> 00:23:38.000]  麻煩你把你的手袋背起來
[00:23:38.000 --> 00:23:40.000]  你說我走一走出去打個電話
[00:23:40.000 --> 00:23:43.000]  你的手袋最好跟著你
[00:23:43.000 --> 00:23:45.000]  有人真的會
[00:23:45.000 --> 00:23:46.000]  怎樣說
[00:23:46.000 --> 00:23:48.000]  這叫襯什麼
[00:23:48.000 --> 00:23:49.000]  摸魚
[00:23:49.000 --> 00:23:51.000]  就是襯火
[00:23:51.000 --> 00:23:53.000]  不知道怎麼說
[00:23:53.000 --> 00:23:55.000]  總之
[00:23:55.000 --> 00:23:57.000]  他說叫我們小心
[00:23:57.000 --> 00:24:00.000]  有人會裝模作樣
[00:24:00.000 --> 00:24:02.000]  偷東西
[00:24:02.000 --> 00:24:03.000]  你說我沒有
[00:24:03.000 --> 00:24:04.000]  我也不做這些事的
[00:24:04.000 --> 00:24:06.000]  被人抓了當然坐牢
[00:24:06.000 --> 00:24:07.000]  但是現在這些
[00:24:07.000 --> 00:24:09.000]  法律更慘
[00:24:09.000 --> 00:24:12.000]  如果你還沒超過一千元都不用
[00:24:12.000 --> 00:24:15.000]  那就縱容人們去偷東西
[00:24:15.000 --> 00:24:16.000]  但其實這些之外
[00:24:16.000 --> 00:24:20.000]  其實你把你應該給神的時間
[00:24:20.000 --> 00:24:22.000]  用來做別的東西
[00:24:22.000 --> 00:24:23.000]  你也偷了
[00:24:23.000 --> 00:24:25.000]  偷了誰的時間
[00:24:25.000 --> 00:24:27.000]  就是神的時間
[00:24:27.000 --> 00:24:29.000]  所以其實我們不要以為
[00:24:29.000 --> 00:24:30.000]  我沒有偷東西
[00:24:30.000 --> 00:24:31.000]  我沒有偷道
[00:24:31.000 --> 00:24:32.000]  我沒有偷別人的東西
[00:24:32.000 --> 00:24:33.000]  偷吃
[00:24:33.000 --> 00:24:34.000]  但是有時候
[00:24:34.000 --> 00:24:36.000]  我們是偷了神的時間
[00:24:36.000 --> 00:24:38.000]  神的榮耀
[00:24:38.000 --> 00:24:41.000]  就是當人稱讚你的時候
[00:24:41.000 --> 00:24:43.000]  如果你真的沾沾自喜
[00:24:43.000 --> 00:24:45.000]  覺得我真的這麼厲害
[00:24:45.000 --> 00:24:46.000]  你思想快
[00:24:46.000 --> 00:24:48.000]  你行動快
[00:24:48.000 --> 00:24:49.000]  你投資真的厲害
[00:24:49.000 --> 00:24:50.000]  我要跟著你
[00:24:50.000 --> 00:24:51.000]  飄飄然
[00:24:51.000 --> 00:24:53.000]  我真的很厲害
[00:24:53.000 --> 00:24:56.000]  你不要把一切榮耀歸給神
[00:24:56.000 --> 00:24:58.000]  特別最麻煩就是有時神
[00:24:58.000 --> 00:24:59.000]  有些人走過來
[00:24:59.000 --> 00:25:00.000]  你真的很好
[00:25:00.000 --> 00:25:01.000]  身體也好
[00:25:01.000 --> 00:25:02.000]  什麼也好
[00:25:02.000 --> 00:25:03.000]  那你說
[00:25:03.000 --> 00:25:05.000]  是的 我真的懂得照顧自己
[00:25:05.000 --> 00:25:07.000]  你不要把榮耀歸給神
[00:25:07.000 --> 00:25:09.000]  是神給你的
[00:25:09.000 --> 00:25:10.000]  神給你有健康
[00:25:10.000 --> 00:25:11.000]  神給你有精神
[00:25:11.000 --> 00:25:14.000]  神給你有力量去做這件事
[00:25:14.000 --> 00:25:17.000]  我們都會偷的
[00:25:17.000 --> 00:25:18.000]  其他東西我不說了
[00:25:18.000 --> 00:25:20.000]  總之就是
[00:25:20.000 --> 00:25:23.000]  第二 神在雲彩裡面
[00:25:23.000 --> 00:25:25.000]  頒佈祂的誡命
[00:25:25.000 --> 00:25:27.000]  是希望我們遵守的
[00:25:27.000 --> 00:25:28.000]  第三
[00:25:28.000 --> 00:25:33.000]  神榮光充滿被雲彩遮蓋的會幕
[00:25:33.000 --> 00:25:37.000]  會幕就是神人相會的地方
[00:25:37.000 --> 00:25:38.000]  那時候沒有聖殿
[00:25:38.000 --> 00:25:40.000]  也沒有教會
[00:25:40.000 --> 00:25:41.000]  他們真的
[00:25:41.000 --> 00:25:43.000]  其實我也服了以色列人
[00:25:43.000 --> 00:25:45.000]  他們出埃及四十年
[00:25:45.000 --> 00:25:48.000]  就是背著會幕到處走的
[00:25:48.000 --> 00:25:50.000]  大家看看
[00:25:50.000 --> 00:25:52.000]  這裡出一記四十章
[00:25:52.000 --> 00:25:53.000]  三十四 三十五
[00:25:53.000 --> 00:25:54.000]  弟兄你幫我再讀
[00:25:54.000 --> 00:25:55.000]  請
[00:25:55.000 --> 00:25:58.000]  當時雲彩遮蓋回幕
[00:25:58.000 --> 00:26:02.000]  耶和華的榮光就充滿了帳幕
[00:26:02.000 --> 00:26:05.000]  摩西不能進回幕
[00:26:05.000 --> 00:26:08.000]  因為雲彩停在其上
[00:26:08.000 --> 00:26:13.000]  並且耶和華的榮光充滿了帳幕
[00:26:13.000 --> 00:26:14.000]  下面還有一章
[00:26:14.000 --> 00:26:16.000]  我請你讀
[00:26:16.000 --> 00:26:18.000]  立起帳幕的那日
[00:26:18.000 --> 00:26:21.000]  有雲彩遮蓋帳幕
[00:26:21.000 --> 00:26:23.000]  就是法櫃的帳幕
[00:26:23.000 --> 00:26:26.000]  從晚上到早晨
[00:26:26.000 --> 00:26:28.000]  雲彩在其上
[00:26:28.000 --> 00:26:30.000]  形狀如火
[00:26:30.000 --> 00:26:32.000]  尚是這樣
[00:26:32.000 --> 00:26:34.000]  雲彩遮蓋帳幕
[00:26:34.000 --> 00:26:37.000]  夜間形狀如火
[00:26:37.000 --> 00:26:41.000]  這裡提到會幕 帳幕
[00:26:41.000 --> 00:26:47.000]  以色列人很驕傲是兩件事
[00:26:47.000 --> 00:26:49.000]  第一 他們有神的話語
[00:26:49.000 --> 00:26:51.000]  就是律法
[00:26:51.000 --> 00:26:54.000]  第二 他們有會幕
[00:26:54.000 --> 00:26:57.000]  以後就成為聖殿
[00:26:57.000 --> 00:27:00.000]  這個會幕就是剛才說過
[00:27:00.000 --> 00:27:02.000]  是神與人相會的地方
[00:27:02.000 --> 00:27:04.000]  是人敬拜神的地方
[00:27:04.000 --> 00:27:06.000]  因為那裡有聖所 有致聖所
[00:27:06.000 --> 00:27:09.000]  那裡有祭壇
[00:27:09.000 --> 00:27:11.000]  是人可以獻祭的
[00:27:11.000 --> 00:27:16.000]  他們覺得那裡是一個聚會點
[00:27:16.000 --> 00:27:19.000]  人與人 神與神
[00:27:19.000 --> 00:27:21.000]  在那裡有一個相會
[00:27:21.000 --> 00:27:23.000]  我就想起什麼呢
[00:27:23.000 --> 00:27:25.000]  聖經說的
[00:27:25.000 --> 00:27:26.000]  祂是主耶穌基督
[00:27:26.000 --> 00:27:29.000]  道成肉身 住在我們中間
[00:27:29.000 --> 00:27:33.000]  充充滿滿的有恩典 有真理
[00:27:33.000 --> 00:27:35.000]  道成肉身那個字
[00:27:35.000 --> 00:27:37.000]  就是帳幕
[00:27:37.000 --> 00:27:39.000]  就是祂是住在我們當中
[00:27:39.000 --> 00:27:42.000]  跟我們一起生活
[00:27:42.000 --> 00:27:44.000]  其實神的兒子為什麼要做人呢
[00:27:44.000 --> 00:27:48.000]  這個世界這麼亂 這麼多罪惡
[00:27:48.000 --> 00:27:52.000]  但是耶穌就是由嬰兒開始做
[00:27:52.000 --> 00:27:54.000]  一直做到他33歲半
[00:27:54.000 --> 00:27:57.000]  他才離開世界
[00:27:57.000 --> 00:28:00.000]  所以 舊約有會幕
[00:28:00.000 --> 00:28:02.000]  新約有耶穌基督
[00:28:02.000 --> 00:28:04.000]  當然 會幕之後是聖殿
[00:28:04.000 --> 00:28:07.000]  然後耶穌基督就是真的會幕
[00:28:07.000 --> 00:28:09.000]  是行動的會幕
[00:28:09.000 --> 00:28:11.000]  是可以在人群裡面
[00:28:11.000 --> 00:28:14.000]  被人和神可以接通
[00:28:14.000 --> 00:28:16.000]  還有就是到啟示錄
[00:28:16.000 --> 00:28:18.000]  有新天新地的時候
[00:28:18.000 --> 00:28:22.000]  神的帳幕又降到地上
[00:28:22.000 --> 00:28:24.000]  祂說是與人同住
[00:28:24.000 --> 00:28:25.000]  然後祂說
[00:28:25.000 --> 00:28:29.000]  我要做祂的子
[00:28:29.000 --> 00:28:32.000]  就是 神說我要做祂們的神
[00:28:32.000 --> 00:28:34.000]  然後祂們要做我的子民
[00:28:34.000 --> 00:28:37.000]  然後我們永遠都一起
[00:28:37.000 --> 00:28:39.000]  所以到啟示錄
[00:28:39.000 --> 00:28:42.000]  神就是我們的帳幕
[00:28:42.000 --> 00:28:43.000]  也是會幕
[00:28:43.000 --> 00:28:45.000]  就是祂和我們一起
[00:28:45.000 --> 00:28:47.000]  同在 同住
[00:28:47.000 --> 00:28:49.000]  同在一會兒不要緊
[00:28:49.000 --> 00:28:51.000]  但是同住是很難的
[00:28:51.000 --> 00:28:52.000]  天天都相見
[00:28:52.000 --> 00:28:54.000]  所以其實我們要準備好
[00:28:54.000 --> 00:28:58.000]  將來你都不能找哪個室友
[00:28:58.000 --> 00:29:02.000]  現在很多大學生準備入大學
[00:29:02.000 --> 00:29:03.000]  個個都說
[00:29:03.000 --> 00:29:06.000]  我又很想申請
[00:29:06.000 --> 00:29:08.000]  和基督徒一起住
[00:29:08.000 --> 00:29:12.000]  我又很想申請一個人住那些
[00:29:12.000 --> 00:29:14.000]  你知道他很自由
[00:29:14.000 --> 00:29:17.000]  但不是個個申請到一個人住的房
[00:29:17.000 --> 00:29:19.000]  你要有很好的成績
[00:29:19.000 --> 00:29:21.000]  有一個我剛剛昨天才聽到
[00:29:21.000 --> 00:29:23.000]  有一個在伯格利讀的
[00:29:23.000 --> 00:29:25.000]  他二百個人裡面
[00:29:25.000 --> 00:29:28.000]  選一個是幫學校做一件事
[00:29:28.000 --> 00:29:30.000]  就是一邊讀一邊做
[00:29:30.000 --> 00:29:34.000]  而那個就可以有機會住一個人的房
[00:29:34.000 --> 00:29:36.000]  很難的 是不是
[00:29:36.000 --> 00:29:39.000]  因為很多時候我們不喜歡和別人做室友
[00:29:39.000 --> 00:29:41.000]  很難和別人相處
[00:29:41.000 --> 00:29:43.000]  但是你記得一件事
[00:29:43.000 --> 00:29:45.000]  將來回到天堂
[00:29:45.000 --> 00:29:46.000]  你不能選擇
[00:29:46.000 --> 00:29:47.000]  不能選擇
[00:29:47.000 --> 00:29:50.000]  我又要喜歡和我以前那個先生一起
[00:29:50.000 --> 00:29:51.000]  行不行
[00:29:51.000 --> 00:29:53.000]  你不能選擇了 是不是
[00:29:53.000 --> 00:29:56.000]  你只能夠享受
[00:29:56.000 --> 00:29:58.000]  神與你同在
[00:29:58.000 --> 00:30:01.000]  耶穌基督和你同住
[00:30:01.000 --> 00:30:04.000]  好 第四
[00:30:04.000 --> 00:30:07.000]  神在曠野裡面
[00:30:07.000 --> 00:30:11.000]  用雲彩領百姓的前路
[00:30:11.000 --> 00:30:13.000]  出一及記
[00:30:13.000 --> 00:30:14.000]  第四十章
[00:30:14.000 --> 00:30:16.000]  三十六 三十七 三十八
[00:30:16.000 --> 00:30:18.000]  姐妹們和我一起讀 好不好
[00:30:18.000 --> 00:30:22.000]  每逢雲彩從帳幕收上去
[00:30:22.000 --> 00:30:25.000]  以色列人就起程前往
[00:30:25.000 --> 00:30:27.000]  雲彩若不收上去
[00:30:27.000 --> 00:30:29.000]  他們就不起程
[00:30:29.000 --> 00:30:32.000]  直等到雲彩收上去
[00:30:32.000 --> 00:30:37.000]  日間 耶和華的雲彩是在帳幕以上
[00:30:37.000 --> 00:30:39.000]  夜間 雲中有火
[00:30:39.000 --> 00:30:42.000]  在以色列全家的眼前
[00:30:42.000 --> 00:30:45.000]  在他們所行的路上
[00:30:45.000 --> 00:30:47.000]  都是這樣
[00:30:47.000 --> 00:30:50.000]  還有一章 一起讀完它
[00:30:50.000 --> 00:30:53.000]  太白日用雲彩
[00:30:53.000 --> 00:30:57.000]  中夜用火光引導他們
[00:30:57.000 --> 00:30:59.000]  這裡看到
[00:30:59.000 --> 00:31:02.000]  神用雲彩不單單是
[00:31:02.000 --> 00:31:04.000]  給他們一個敬拜的地方
[00:31:04.000 --> 00:31:06.000]  有個相會的地方
[00:31:06.000 --> 00:31:08.000]  就是剛才說的會幕 是不是
[00:31:08.000 --> 00:31:11.000]  他更加是用雲彩來引路
[00:31:11.000 --> 00:31:14.000]  指引他們的前路
[00:31:14.000 --> 00:31:16.000]  我們每天開車 是不是
[00:31:16.000 --> 00:31:19.000]  你一定會經過紅綠燈
[00:31:19.000 --> 00:31:22.000]  紅綠燈是什麼顏色
[00:31:22.000 --> 00:31:24.000]  就是紅 綠
[00:31:24.000 --> 00:31:26.000]  還有一個是什麼顏色
[00:31:26.000 --> 00:31:28.000]  黃 橙 是不是
[00:31:28.000 --> 00:31:30.000]  其實就是三個字 你經常記得
[00:31:30.000 --> 00:31:32.000]  就是 GO
[00:31:32.000 --> 00:31:33.000]  然後呢 STOP
[00:31:33.000 --> 00:31:35.000]  然後呢 什麼來的
[00:31:35.000 --> 00:31:37.000]  WAIT
[00:31:37.000 --> 00:31:38.000]  你可以去
[00:31:38.000 --> 00:31:40.000]  但你現在要停
[00:31:40.000 --> 00:31:43.000]  等一等
[00:31:43.000 --> 00:31:46.000]  所以其實我們今天人生都是一樣
[00:31:46.000 --> 00:31:51.000]  神是要用祂的光 來光照我們人生的路
[00:31:51.000 --> 00:31:54.000]  但是不外乎都是這三個字
[00:31:54.000 --> 00:31:56.000]  這件事你去做吧
[00:31:56.000 --> 00:31:58.000]  你祈禱之後 神可不可以這樣做
[00:31:58.000 --> 00:32:00.000]  可以 你去做吧
[00:32:00.000 --> 00:32:02.000]  祈禱之後 心裏面都是不平安的
[00:32:02.000 --> 00:32:05.000]  要說一句話 要跟一個人談什麼
[00:32:05.000 --> 00:32:07.000]  或者要做一個什麼決定
[00:32:07.000 --> 00:32:09.000]  這邊沒有平安
[00:32:09.000 --> 00:32:10.000]  那你就停吧
[00:32:10.000 --> 00:32:11.000]  STOP 是不是
[00:32:11.000 --> 00:32:13.000]  不要再繼續向前了
[00:32:13.000 --> 00:32:17.000]  然後跟著等待 等待
[00:32:17.000 --> 00:32:20.000]  等神有沒有第二個時間
[00:32:20.000 --> 00:32:24.000]  第二個方法給你去做那件事
[00:32:24.000 --> 00:32:27.000]  所以一想起雲彩
[00:32:27.000 --> 00:32:29.000]  當你今天
[00:32:29.000 --> 00:32:31.000]  或者說什麼時候都會出去街上
[00:32:31.000 --> 00:32:32.000]  看到天有雲彩
[00:32:32.000 --> 00:32:34.000]  你記得一件事
[00:32:34.000 --> 00:32:36.000]  原來神在引我的路
[00:32:36.000 --> 00:32:38.000]  我前面不知道還有多少年
[00:32:38.000 --> 00:32:41.000]  但是神在我前面引路
[00:32:41.000 --> 00:32:43.000]  好了 第五
[00:32:43.000 --> 00:32:45.000]  這個跟第三有點相似
[00:32:45.000 --> 00:32:48.000]  所以我很快就飛過了
[00:32:48.000 --> 00:32:52.000]  殿內院圓滿了雲彩和神的榮耀
[00:32:52.000 --> 00:32:54.000]  這裡加上神的榮耀
[00:32:54.000 --> 00:32:57.000]  以西結書十章三到四節
[00:32:57.000 --> 00:32:59.000]  弟兄們 又輪到你了 幫忙
[00:32:59.000 --> 00:33:01.000]  那人進去的時候
[00:33:01.000 --> 00:33:04.000]  基路柏站在殿的右邊
[00:33:04.000 --> 00:33:07.000]  雲彩充滿了來遠
[00:33:07.000 --> 00:33:12.000]  耶和華的榮耀從基路柏那裡上升
[00:33:12.000 --> 00:33:14.000]  停在門鑑以上
[00:33:14.000 --> 00:33:17.000]  殿內滿了雲彩
[00:33:17.000 --> 00:33:21.000]  遠遇也被耶和華榮耀的光彩
[00:33:21.000 --> 00:33:23.000]  充滿了 光輝充滿
[00:33:23.000 --> 00:33:27.000]  這裡提到有雲彩 有榮耀 有光輝
[00:33:27.000 --> 00:33:30.000]  這裡就是聖殿
[00:33:30.000 --> 00:33:32.000]  剛才說的就是會幕
[00:33:32.000 --> 00:33:34.000]  後來大家記得了
[00:33:34.000 --> 00:33:36.000]  第一座聖殿就是所羅門建的
[00:33:36.000 --> 00:33:39.000]  但是後來又是因為犯罪
[00:33:39.000 --> 00:33:41.000]  聖殿也毀了
[00:33:41.000 --> 00:33:45.000]  再重建第二次 也毀了
[00:33:45.000 --> 00:33:49.000]  但是聖殿就是代表神的
[00:33:49.000 --> 00:33:52.000]  可以說是神住的地方
[00:33:52.000 --> 00:33:54.000]  也是我們要去敬拜祂的地方
[00:33:54.000 --> 00:33:57.000]  敬拜三一真神的地方
[00:33:57.000 --> 00:34:00.000]  今天延伸到我們的教會
[00:34:00.000 --> 00:34:04.000]  無論教會設計成怎樣的平民化也好
[00:34:04.000 --> 00:34:06.000]  不會說很莊嚴
[00:34:06.000 --> 00:34:07.000]  一定要有十字架
[00:34:07.000 --> 00:34:10.000]  有風琴是管弦式那些
[00:34:10.000 --> 00:34:12.000]  一條條管向上的
[00:34:12.000 --> 00:34:15.000]  燈光也是很嚴肅的
[00:34:15.000 --> 00:34:17.000]  不一定是這樣
[00:34:17.000 --> 00:34:19.000]  但是在進到教會的時候
[00:34:19.000 --> 00:34:24.000]  你有沒有一種很肅靜靜默的態度呢
[00:34:24.000 --> 00:34:27.000]  就是說神在這裡
[00:34:27.000 --> 00:34:31.000]  無論它是一間怎樣簡單設計的地方
[00:34:31.000 --> 00:34:33.000]  或者甚至家庭的教會
[00:34:33.000 --> 00:34:36.000]  只要是敬拜神的地方
[00:34:36.000 --> 00:34:38.000]  就是神的殿
[00:34:38.000 --> 00:34:42.000]  那我就要在裡面彰顯神的榮耀
[00:34:42.000 --> 00:34:45.000]  讓神的榮耀得到稱讚
[00:34:45.000 --> 00:34:47.000]  人家進來不是稱讚你
[00:34:47.000 --> 00:34:48.000]  不是稱讚我
[00:34:48.000 --> 00:34:50.000]  不是稱讚這個地方建得很好
[00:34:50.000 --> 00:34:52.000]  而是說神在這裡
[00:34:52.000 --> 00:34:55.000]  我們要將榮耀尊貴重讚給祂
[00:34:55.000 --> 00:34:57.000]  再將我們的冠冕給祂
[00:34:57.000 --> 00:35:01.000]  就是要服祂 以祂為王
[00:35:01.000 --> 00:35:05.000]  讓我們教會都來實行一下這件事
[00:35:05.000 --> 00:35:06.000]  讓人進來的時候
[00:35:06.000 --> 00:35:09.000]  是看到神的榮耀
[00:35:09.000 --> 00:35:12.000]  第六 耶穌登山變象
[00:35:12.000 --> 00:35:15.000]  神在雲彩中說話
[00:35:15.000 --> 00:35:18.000]  這就是回到新約
[00:35:18.000 --> 00:35:20.000]  耶穌基督的時代
[00:35:20.000 --> 00:35:23.000]  那裡提到馬太坊第十七章
[00:35:23.000 --> 00:35:26.000]  一二三 姐妹們來了
[00:35:26.000 --> 00:35:33.000]  請過了六天 耶穌帶著彼得 雅各和雅各的兄弟約翰
[00:35:33.000 --> 00:35:36.000]  暗暗地上了高山
[00:35:36.000 --> 00:35:39.000]  就在他們面前變了形象
[00:35:39.000 --> 00:35:42.000]  臉面明亮如日頭
[00:35:42.000 --> 00:35:44.000]  衣裳潔白如光
[00:35:44.000 --> 00:35:49.000]  忽然有摩西以利亞向他們顯現
[00:35:49.000 --> 00:35:51.000]  跟耶穌說話
[00:35:51.000 --> 00:35:53.000]  接著看下面
[00:35:53.000 --> 00:35:56.000]  彼得對耶穌說
[00:35:56.000 --> 00:35:59.000]  主啊 我們在這裏真好
[00:35:59.000 --> 00:36:01.000]  祢若願意
[00:36:01.000 --> 00:36:04.000]  我就在這裏搭三座棚
[00:36:04.000 --> 00:36:05.000]  一座為祢
[00:36:05.000 --> 00:36:07.000]  一座為摩西
[00:36:07.000 --> 00:36:09.000]  一座為以利亞
[00:36:09.000 --> 00:36:11.000]  說話之間
[00:36:11.000 --> 00:36:14.000]  忽然有一朵光明的雲彩
[00:36:14.000 --> 00:36:16.000]  遮蓋他們
[00:36:16.000 --> 00:36:20.000]  且有聲音從雲彩裏出來說
[00:36:20.000 --> 00:36:24.000]  這是我的愛子 我所喜悅的
[00:36:24.000 --> 00:36:26.000]  還要聽
