
[00:00:00.000 --> 00:00:05.120]  頂子們,我周不時的手機突然響
[00:25:26.820 --> 00:25:29.620]  所以耶和華就對約書亞說
[00:25:29.620 --> 00:25:31.940]  你們不要怕那些王
[00:25:31.940 --> 00:25:33.860]  我已經將他們交在你手裡
[00:25:33.860 --> 00:25:35.780]  換句話說
[00:25:35.780 --> 00:25:38.100]  神透過約書亞透過以色列人
[00:25:38.100 --> 00:25:42.740]  是會拯救這一幫的機騙人
[00:25:42.740 --> 00:25:44.180]  而我們也看到
[00:25:44.180 --> 00:25:46.340]  機騙人他來求和的時候
[00:25:46.340 --> 00:25:49.380]  他說為了耶和華你神的名
[00:25:49.380 --> 00:25:50.660]  從很遠來
[00:25:50.660 --> 00:25:52.580]  當他這樣來宣稱
[00:25:52.580 --> 00:25:56.260]  我是為耶和華你們神的名而來的
[00:25:56.260 --> 00:25:57.940]  這一句的宣告
[00:25:57.940 --> 00:25:59.780]  其實已經是表明
[00:25:59.780 --> 00:26:01.620]  他們在一定程度上
[00:26:01.620 --> 00:26:04.020]  去認同以色列人的神
[00:26:04.020 --> 00:26:08.260]  他們是來追求這一位的神
[00:26:08.260 --> 00:26:12.020]  雖然他們的手段有點不對
[00:26:12.020 --> 00:26:14.900]  但是他們找對了神
[00:26:14.900 --> 00:26:16.660]  他們為了要欺騙他們
[00:26:16.660 --> 00:26:19.860]  但是也要來找這個神
[00:26:19.860 --> 00:26:21.540]  所以在這裡
[00:26:21.540 --> 00:26:24.820]  我就說他們錯不完
[00:26:24.820 --> 00:26:27.700]  神尊重他們有限的信心
[00:26:27.700 --> 00:26:31.540]  不准以色列人取消對他們的保證
[00:26:31.540 --> 00:26:33.540]  存留他們的生命
[00:26:33.540 --> 00:26:39.460]  神也在這裡按照機騙人的現狀來接納他們
[00:26:39.460 --> 00:26:45.060]  並且引導他們進入神的恩典裡面
[00:26:45.060 --> 00:26:46.900]  所以他們縱然在之後
[00:26:46.900 --> 00:26:49.700]  他們在耶和華選擇的地方
[00:26:49.700 --> 00:26:52.900]  為會眾和耶和華的祭壇
[00:26:52.900 --> 00:26:56.340]  作那些劈柴打水的人
[00:26:56.340 --> 00:26:59.620]  但是畢竟他們也存留了他們的性命
[00:26:59.620 --> 00:27:02.180]  並且進入神的恩典裡面
[00:27:02.180 --> 00:27:04.820]  就好像那個妓女拉合一樣
[00:27:04.820 --> 00:27:08.820]  同樣進入神的恩典裡面
[00:27:08.820 --> 00:27:10.500]  第四
[00:27:10.500 --> 00:27:15.860]  我們在當中要學習的就是要投靠真神
[00:27:15.860 --> 00:27:17.860]  聖經也告訴我們
[00:27:17.860 --> 00:27:20.340]  其實我們每一個人都是犯了罪的
[00:27:20.340 --> 00:27:22.180]  無論你承不承認也好
[00:27:22.180 --> 00:27:24.180]  我們每一個人都是犯罪
[00:27:24.180 --> 00:27:25.860]  就好像機騙人一樣
[00:27:25.860 --> 00:27:28.260]  我們本該罪該萬死
[00:27:28.260 --> 00:27:30.500]  本來都是要被神滅絕
[00:27:30.500 --> 00:27:34.500]  但是神有恩典有憐憫
[00:27:34.500 --> 00:27:37.860]  另外又或者我們自己也會遇到一些情況
[00:27:37.860 --> 00:27:40.180]  我們覺得好像沒有出路
[00:27:40.180 --> 00:27:42.980]  我們面對一個困境
[00:27:42.980 --> 00:27:45.860]  但是你可以去投靠神
[00:27:45.860 --> 00:27:46.980]  好像機騙人一樣
[00:27:46.980 --> 00:27:48.180]  其實他們沒有出路
[00:27:48.180 --> 00:27:50.180]  他們知道死定了
[00:27:50.180 --> 00:27:52.340]  如果以色列人要攻打他們的時候
[00:27:52.340 --> 00:27:53.620]  他們死定了
[00:27:53.620 --> 00:27:56.180]  所以他不再依靠自己
[00:27:56.180 --> 00:27:59.140]  而是他寧願要欺騙他們
[00:27:59.140 --> 00:28:03.540]  就要找出路去投靠這位真神
[00:28:03.540 --> 00:28:05.540]  他們可取的地方
[00:28:05.540 --> 00:28:11.380]  他們是為了一切的目的
[00:28:11.380 --> 00:28:14.340]  最終就是要得著這個真神
[00:28:14.340 --> 00:28:18.180]  所以其實這些的機騙人
[00:28:18.180 --> 00:28:20.100]  他是錯不完的
[00:28:20.100 --> 00:28:27.940]  頂姐妹 今天如果你的親友都未信主
[00:28:27.940 --> 00:28:32.820]  你也可以用機騙人這個故事來跟他們分享
[00:28:32.820 --> 00:28:34.180]  不要再靠自己了
[00:28:34.180 --> 00:28:36.580]  我們靠自己是死定的
[00:28:36.580 --> 00:28:38.500]  我們靠自己無助
[00:28:38.500 --> 00:28:40.980]  唯有我們看到神的偉大
[00:28:40.980 --> 00:28:43.140]  不要像那五王那麼蠢
[00:28:43.140 --> 00:28:46.740]  而是好像機騙人一樣去投靠真神
[00:28:46.740 --> 00:28:51.620]  以致我們最終可以得夢拯救
[00:28:51.620 --> 00:28:55.540]  最後我想用鷹的蛻變的故事
[00:28:55.540 --> 00:28:58.100]  來結束今天的講道
[00:28:58.100 --> 00:28:59.380]  大家都看到鷹
[00:28:59.380 --> 00:29:02.660]  你會覺得簡直是空中的王者
[00:29:02.660 --> 00:29:04.500]  鷹很厲害
[00:29:04.500 --> 00:29:08.580]  你知不知道鷹是有多少歲的壽命?
[00:29:08.580 --> 00:29:10.900]  有沒有人知道?
[00:29:10.900 --> 00:29:13.860]  鷹原來是有七十年命的
[00:29:13.860 --> 00:29:16.820]  但是你又知不知道
[00:29:16.820 --> 00:29:18.900]  如果牠要活到七十歲
[00:29:18.900 --> 00:29:20.500]  牠在四十歲的時候
[00:29:20.500 --> 00:29:24.580]  必須經歷一個重生 蛻變的過程
[00:29:24.580 --> 00:29:28.900]  而這個過程是非常之痛苦的
[00:29:28.900 --> 00:29:33.540]  據聞這個鷹到了四十歲的時候
[00:29:33.540 --> 00:29:36.580]  牠的嘴一直彎曲
[00:29:36.580 --> 00:29:38.180]  彎到牠已經吃不了東西
[00:29:38.180 --> 00:29:39.700]  牠的嘴有時候如果不理會牠
[00:29:39.700 --> 00:29:41.540]  一直長到胸前
[00:29:41.540 --> 00:29:44.020]  牠是吃不了東西的
[00:29:44.020 --> 00:29:47.140]  還有牠的爪子已經失去了
[00:29:47.140 --> 00:29:49.140]  以往那些的鋒利和敏捷
[00:29:49.140 --> 00:29:52.020]  牠連捕食都捕不了的
[00:29:52.020 --> 00:29:54.020]  牠變得老化
[00:29:54.020 --> 00:29:56.180]  還有牠的翅膀
[00:29:56.180 --> 00:29:59.140]  牠的翅膀會漸漸的鈣化
[00:29:59.140 --> 00:30:00.420]  而且很重
[00:30:00.420 --> 00:30:01.700]  當牠越來越重的時候
[00:30:01.700 --> 00:30:03.380]  牠飛就很難飛了
[00:30:03.380 --> 00:30:05.540]  所以牠飛來很辛苦
[00:30:05.540 --> 00:30:07.380]  所以這個時候的鷹
[00:30:07.380 --> 00:30:09.140]  牠只有兩個選擇
[00:30:09.140 --> 00:30:11.300]  要麼就等死
[00:30:11.300 --> 00:30:16.260]  要麼就要經歷一個十分痛苦的重生過程
[00:30:16.260 --> 00:30:18.100]  這個時候的鷹
[00:30:18.100 --> 00:30:21.700]  如果牠想繼續生存下去
[00:30:21.700 --> 00:30:23.700]  牠就會飛到一個高山上面
[00:30:23.700 --> 00:30:26.020]  找一塊岩石去築巢
[00:30:26.020 --> 00:30:29.620]  然後牠就要將老化了的嘴
[00:30:29.620 --> 00:30:32.020]  不斷的來鑽一個岩石
[00:30:32.020 --> 00:30:38.020]  讓岩石將牠的嘴敲下來
[00:30:38.020 --> 00:30:40.020]  就是掉下來了
[00:30:40.020 --> 00:30:42.420]  等到舊的嘴脫落
[00:30:42.420 --> 00:30:45.220]  新的嘴就慢慢長出來
[00:30:45.220 --> 00:30:47.380]  其實就是說那段時間牠吃不了東西
[00:30:47.380 --> 00:30:48.420]  很痛苦
[00:30:48.420 --> 00:30:51.620]  當新的嘴長出來之後
[00:30:51.620 --> 00:30:55.460]  牠就會將牠的爪子
[00:30:55.460 --> 00:30:58.020]  把牠的指甲都拔掉
[00:30:58.020 --> 00:30:59.300]  你想想又痛不痛苦
[00:30:59.300 --> 00:31:01.220]  我們如果指甲凸了出來的時候
[00:31:01.220 --> 00:31:03.140]  我們說十指痛歸心
[00:31:03.140 --> 00:31:06.980]  所以牠是會將牠的爪上的指甲
[00:31:06.980 --> 00:31:08.260]  全部拔掉
[00:31:08.260 --> 00:31:10.820]  等新的指甲再一次長出來
[00:31:10.820 --> 00:31:14.420]  然後又將身上的鈣化的羽毛
[00:31:14.420 --> 00:31:15.940]  逐根拔下來
[00:31:15.940 --> 00:31:19.780]  然後等新的再長出來
[00:31:19.780 --> 00:31:24.660]  這是一個血淋淋的蛻變的過程
[00:31:24.660 --> 00:31:27.220]  但是牠的生命
[00:31:27.220 --> 00:31:30.020]  亦都因為這樣一天一天的復甦
[00:31:30.020 --> 00:31:32.580]  牠重新展翅上騰
[00:31:32.580 --> 00:31:37.700]  獲得新生之後再多三十年的生命
[00:31:37.700 --> 00:31:40.500]  鷹的第二次生命
[00:31:40.500 --> 00:31:42.820]  給了我一個很大的啟發
[00:31:42.820 --> 00:31:44.340]  有時候我都在想
[00:31:44.340 --> 00:31:46.420]  當我們信主時間
[00:31:46.420 --> 00:31:49.220]  越來越久的時候慢慢慢慢
[00:31:49.220 --> 00:31:54.100]  我們的生命就已經僵化
[00:31:54.100 --> 00:31:56.900]  如果我們沒有持續在主面前
[00:31:56.900 --> 00:32:00.500]  去安靜、去禱告、去尋求神
[00:32:00.500 --> 00:32:02.820]  我們沒有被主去更生的話
[00:32:02.820 --> 00:32:05.620]  其實我們的信仰是一直僵化
[00:32:05.620 --> 00:32:09.700]  很多事情我們是因循苟且、故步自封
[00:32:09.700 --> 00:32:14.100]  亦都可以有很多的積習救我
[00:32:14.100 --> 00:32:18.420]  我們的信仰慢慢會變成一種形式
[00:32:18.420 --> 00:32:20.420]  我們活起來可能跟不信的人
[00:32:20.420 --> 00:32:22.580]  沒有太大的分別
[00:32:22.580 --> 00:32:27.220]  只是多了一些宗教的行為、儀式
[00:32:27.220 --> 00:32:29.220]  隨著年日過去
[00:32:29.220 --> 00:32:32.020]  其實我們越活就越累
[00:32:32.020 --> 00:32:33.620]  越活就越沒力
[00:32:33.620 --> 00:32:36.580]  就好像那隻四十歲的鷹一樣
[00:32:36.580 --> 00:32:39.380]  沒有了生命力
[00:32:39.380 --> 00:32:40.900]  丁姐妹
[00:32:40.900 --> 00:32:45.460]  我不知道我們每一個人的光景是怎樣
[00:32:45.460 --> 00:32:47.940]  你有沒有常常在神面前
[00:32:47.940 --> 00:32:50.580]  求神去更生你的生命呢?
[00:32:50.580 --> 00:32:54.340]  我們是否渴望生命得著持續的更生
[00:32:54.340 --> 00:32:56.740]  好像鷹一樣呢?
[00:32:56.740 --> 00:33:00.420]  但我們不用去到這個高山找舊岩石
[00:33:00.420 --> 00:33:03.860]  我們需要的是回到神面前
[00:33:03.860 --> 00:33:07.620]  我們自己要時時安靜在神的面前
[00:33:07.620 --> 00:33:13.460]  讓神親自去做拆毀、建立的工程
[00:33:13.460 --> 00:33:16.100]  這個過程是痛苦的
[00:33:16.100 --> 00:33:18.820]  如果你是一個認真的信徒的話
[00:33:18.820 --> 00:33:21.220]  這個過程是很痛苦的
[00:33:21.220 --> 00:33:23.620]  但也是唯一的出路
[00:33:23.620 --> 00:33:31.300]  否則我們只不過是一個活的屍體
[00:33:31.300 --> 00:33:35.700]  行屍走肉地做一個信徒
[00:33:35.700 --> 00:33:39.300]  今天全因堂這個群體都是
[00:33:39.300 --> 00:33:43.620]  若果我們只是慣性地去守一些宗教儀式
[00:33:43.620 --> 00:33:46.580]  或是很殷勤地去做一些事情
[00:33:46.580 --> 00:33:49.140]  卻沒有常常去禱告
[00:33:49.140 --> 00:33:52.740]  沒有常常在神面前安靜、尋求
[00:33:52.740 --> 00:33:55.460]  去聆聽、去等候
[00:33:55.460 --> 00:33:59.140]  甚至修正我們的一些計劃的話
[00:33:59.140 --> 00:34:03.380]  我們只會越做越累、越做越乏力
[00:34:03.380 --> 00:34:09.140]  我們的靈性也會漸漸地死去
[00:34:09.140 --> 00:34:10.580]  丙姐妹
[00:34:10.580 --> 00:34:15.300]  我但願我們在我們的生命裏面
[00:34:15.300 --> 00:34:19.220]  都常常有這種嬰的精神
[00:34:19.220 --> 00:34:20.340]  縱然痛苦
[00:34:20.340 --> 00:34:23.300]  但是我們願意在神面前
[00:34:23.300 --> 00:34:26.820]  來避拒、時常更生
[00:34:26.820 --> 00:34:30.260]  《以塞阿書》這裡有一段很鼓勵我們的說話
[00:34:30.260 --> 00:34:32.900]  四十章二十八到三十一節
[00:34:32.900 --> 00:34:35.860]  就是年輕人也會疲乏困倦
[00:34:35.860 --> 00:34:38.580]  強壯的人也會傳言跌倒
[00:34:38.580 --> 00:34:42.340]  但那些仰望耶和華的人必重生得力
[00:34:42.340 --> 00:34:45.380]  他們必像鷹一樣展翅上騰
[00:34:45.380 --> 00:34:47.700]  他們奔跑也不困倦
[00:34:47.700 --> 00:34:50.500]  他們行走也不疲乏
[00:34:50.500 --> 00:34:53.780]  我相信很多信徒都很喜歡這段經文
[00:34:53.780 --> 00:34:57.060]  但是希望我們不只是喜歡這段經文
[00:34:57.060 --> 00:35:02.100]  而是說我們也有學校鷹那種生命力
[00:35:02.100 --> 00:35:04.980]  讓我們上傳一個警醒的心
[00:35:04.980 --> 00:35:07.060]  和一個禱告的靈
[00:35:07.060 --> 00:35:10.420]  而是在神面前來尋求神的心意
[00:35:10.420 --> 00:35:15.620]  我們一起低頭祈禱
[00:35:15.620 --> 00:35:19.300]  親愛主人,你是那位傳遞的主
[00:35:19.300 --> 00:35:21.460]  全能的天父上帝
[00:35:21.460 --> 00:35:22.820]  我們是屬你
[00:35:22.820 --> 00:35:23.940]  我們是你的子民
[00:35:23.940 --> 00:35:25.860]  我們是你的僕人
[00:35:25.860 --> 00:35:28.180]  大主,我們來到你面前
[00:35:28.180 --> 00:35:29.860]  我們有認罪
[00:35:29.860 --> 00:35:32.100]  主,你何等的愛我們
[00:35:32.100 --> 00:35:38.420]  但是,我們對你的愛卻是不冷不熱
[00:35:38.420 --> 00:35:42.340]  主,我們看重很多自己的事
[00:35:42.340 --> 00:35:45.620]  我們沒有以你的心為心
[00:35:45.620 --> 00:35:48.260]  我們很少以你的事為念
[00:35:48.260 --> 00:35:52.740]  我們經常記掛著的可能都是我們自己的日常
[00:35:52.740 --> 00:35:54.420]  我們的生活飲食
[00:35:54.420 --> 00:35:56.580]  我們的吃喝玩樂
[00:35:56.580 --> 00:36:01.860]  我們很少可真是專心的
[00:36:01.860 --> 00:36:06.980]  來為你的國、為你的姓名祈求
[00:36:06.980 --> 00:36:10.660]  主耶穌教導我們祈求的時候
[00:36:10.660 --> 00:36:13.140]  我們說,我們在天上的父
[00:36:13.140 --> 00:36:15.220]  願人都尊你的名為聖
[00:36:15.220 --> 00:36:16.820]  願你的國降臨
[00:36:16.820 --> 00:36:18.740]  願你的旨意行在地上
[00:36:18.740 --> 00:36:20.900]  如同行在天上
[00:36:20.900 --> 00:36:22.820]  但是主,很多時
[00:36:22.820 --> 00:36:24.900]  我們沒有以你為先
[00:36:24.900 --> 00:36:28.420]  我們以我們自己為先
[00:36:28.420 --> 00:36:30.980]  我們很多時向你祈求
[00:36:30.980 --> 00:36:33.380]  但我們還是當你是黃大仙
[00:36:33.380 --> 00:36:35.700]  我們只想要你的恩典
[00:36:35.700 --> 00:36:38.820]  我們沒有想過你的名是多麼重要
[00:36:38.820 --> 00:36:41.940]  我們沒有想過你的心意
[00:36:41.940 --> 00:36:44.580]  是應該成為我們的心意
[00:36:44.580 --> 00:36:54.180]  所以主,我們今天在你面前
[00:36:54.180 --> 00:36:56.740]  我們求你赦免我們
[00:36:56.740 --> 00:37:02.660]  我們更加求你來你的靈更新我們
[00:37:02.660 --> 00:37:05.060]  你的靈復興我們
[00:37:05.060 --> 00:37:08.100]  以致我們在你面前
[00:37:08.100 --> 00:37:15.380]  真的能夠再一次被你起飛
[00:37:15.380 --> 00:37:16.820]  好像鷹一樣
[00:37:16.820 --> 00:37:19.220]  如鷹展翅上騰
[00:37:19.220 --> 00:37:21.060]  主耶穌幫助我們
[00:37:21.060 --> 00:37:22.900]  你鼓勵我們
[00:37:22.900 --> 00:37:28.900]  我們心裡有攔阻我們更加靠近你的東西
[00:37:28.900 --> 00:37:32.260]  求你自己親自去拿走
[00:37:32.260 --> 00:37:37.460]  以致我們的心願意單單地去仰望你
[00:37:37.460 --> 00:37:41.620]  我們專心地去敬畏你、親近你
[00:37:41.620 --> 00:37:42.660]  求你幫助我們
[00:37:42.660 --> 00:37:43.700]  我們同心祈禱
[00:37:43.700 --> 00:37:45.140]  奉耶穌基督命求
[00:37:45.140 --> 00:37:45.620]  阿們
