
[00:00:00.000 --> 00:00:03.300]  弟兄姊妹,我們來到思想
[00:17:26.100 --> 00:17:30.900]  就是代表著永恆國度那種主權
[00:17:30.900 --> 00:17:32.700]  這位耶穌基督
[00:17:32.700 --> 00:17:36.000]  擁有了這種權柄
[00:17:36.000 --> 00:17:39.800]  然後去到第九節
[00:17:39.800 --> 00:17:41.800]  第九節祂提到
[00:17:41.800 --> 00:17:45.000]  當祂說我要使這些猶太人
[00:17:45.000 --> 00:17:47.100]  都要來到你的腳前下拜
[00:17:47.100 --> 00:17:50.400]  使他們知道我已經愛你了
[00:17:50.400 --> 00:17:51.700]  當時的猶太人
[00:17:51.700 --> 00:17:53.300]  或者現在的其他人
[00:17:53.300 --> 00:17:55.600]  可能笑我們
[00:17:55.600 --> 00:17:59.300]  在這種情況下還相信耶穌?
[00:17:59.300 --> 00:18:00.800]  當時的猶太人就覺得
[00:18:00.800 --> 00:18:03.200]  是我們才被神所愛
[00:18:03.200 --> 00:18:05.400]  但是上帝藉著耶穌
[00:18:05.400 --> 00:18:07.100]  肯定教會
[00:18:07.100 --> 00:18:08.700]  你們就是耶穌所愛
[00:18:08.700 --> 00:18:11.700]  是上帝所愛的
[00:18:11.700 --> 00:18:12.700]  我們要敬畏的
[00:18:12.700 --> 00:18:13.800]  我們要信靠的
[00:18:13.800 --> 00:18:14.600]  是祂
[00:18:14.600 --> 00:18:17.700]  而不是其他的權柄
[00:18:17.700 --> 00:18:18.500]  是啊
[00:18:18.500 --> 00:18:21.200]  這位上帝就是一種不離不棄
[00:18:21.200 --> 00:18:24.100]  紀念我們的上帝
[00:18:24.100 --> 00:18:24.700]  如果是這樣的話
[00:18:24.700 --> 00:18:27.600]  我們認定耶穌基督
[00:18:27.600 --> 00:18:29.800]  在一個充滿干擾的
[00:18:29.800 --> 00:18:33.000]  和顛倒是非的時代
[00:18:33.000 --> 00:18:35.300]  我們回到上帝那裡
[00:18:35.300 --> 00:18:37.700]  上帝和祂的話語那裡
[00:18:37.700 --> 00:18:39.200]  讓聖靈引導我們
[00:18:39.200 --> 00:18:41.400]  進入祂的真理當中
[00:18:41.400 --> 00:18:43.600]  然後我們在日常生活
[00:18:43.600 --> 00:18:45.500]  在個人的艱難
[00:18:45.500 --> 00:18:46.500]  身體的艱難
[00:18:46.500 --> 00:18:48.400]  心靈的艱難
[00:18:48.400 --> 00:18:51.700]  繼續體會上帝是何等的信實
[00:18:51.700 --> 00:18:53.800]  然後我們面對這個社會
[00:18:53.800 --> 00:18:55.200]  我們繼續體會
[00:18:55.200 --> 00:18:57.400]  並且繼續掌握
[00:18:57.400 --> 00:19:02.700]  祂才是最高權柄的那位
[00:19:02.700 --> 00:19:06.300]  弟兄姊妹,認定基督
[00:19:06.300 --> 00:19:07.100]  在這樣的情況下
[00:19:07.100 --> 00:19:09.600]  我們才容易繼續發揮到
[00:19:09.600 --> 00:19:12.400]  那種應該有的光輝
[00:19:12.400 --> 00:19:14.800]  儘管在限制
[00:19:14.800 --> 00:19:17.100]  儘管在乏力
[00:19:17.100 --> 00:19:21.000]  但仍然可以發出福音的光輝
[00:19:21.000 --> 00:19:22.600]  為什麼可以成功呢?
[00:19:22.600 --> 00:19:25.300]  在《飛拉鐵飛》的信裡
[00:19:25.300 --> 00:19:29.800]  第十和第十一節
[00:19:29.800 --> 00:19:32.500]  第十和第十一節我讀給大家聽
[00:19:32.500 --> 00:19:36.000]  因為你遵守了我堅忍的道
[00:19:36.000 --> 00:19:40.000]  所以我也必在普天下人受試煉的時候
[00:19:40.000 --> 00:19:43.400]  保守你免受試煉
[00:19:43.400 --> 00:19:46.500]  第一樣他們能夠發出福音的光輝
[00:19:46.500 --> 00:19:50.400]  是因為他們遵守神堅忍的道
[00:19:50.400 --> 00:19:54.600]  他特別提到這個道是一個堅忍的道
[00:19:54.600 --> 00:19:57.500]  應該不難讓我們聯想
[00:19:57.500 --> 00:20:00.600]  是因為主耶穌自己這個道
[00:20:00.600 --> 00:20:04.500]  都是呈現一種堅忍
[00:20:04.500 --> 00:20:06.500]  祂在高壓之下
[00:20:06.500 --> 00:20:09.600]  帶著父代駕上十字架
[00:20:09.600 --> 00:20:12.500]  祂可以選擇安逸
[00:20:12.500 --> 00:20:15.100]  不過祂沒有求自己的安逸
[00:20:15.100 --> 00:20:18.400]  反而是經歷高壓之中
[00:20:18.400 --> 00:20:21.600]  去成就上帝的旨意
[00:20:21.600 --> 00:20:24.300]  這樣才能帶來人間的光明
[00:20:24.300 --> 00:20:27.500]  我們的生命才有機會變得精彩
[00:20:27.500 --> 00:20:29.100]  變得豐盛
[00:20:29.100 --> 00:20:30.300]  變得實在
[00:20:30.300 --> 00:20:31.600]  變得有意義
[00:20:31.600 --> 00:20:33.400]  變得有盼望
[00:20:33.400 --> 00:20:36.700]  如果一開始我們就信耶穌
[00:20:36.700 --> 00:20:39.500]  就說好啊,我們得到這些益處
[00:20:39.500 --> 00:20:41.900]  但我們有多少想像到
[00:20:41.900 --> 00:20:44.100]  其實耶穌帶給我們這份光明
[00:20:44.100 --> 00:20:47.600]  是基於祂都是一個堅忍的道
[00:20:47.600 --> 00:20:51.800]  祂是在遵守神這種堅忍的道
[00:20:51.800 --> 00:20:52.800]  如果是這樣的話
[00:20:52.800 --> 00:20:54.800]  我們就可以領受這種使命
[00:20:54.800 --> 00:20:58.700]  我們才可以容易發揮到一種福音的光輝
[00:20:58.700 --> 00:21:02.700]  我們所看的不單止是眼前的限制
[00:21:02.700 --> 00:21:04.500]  我們看到的是
[00:21:04.500 --> 00:21:08.100]  就算眼前有限制又如何
[00:21:08.100 --> 00:21:09.700]  就算如此的時候
[00:21:09.700 --> 00:21:13.100]  我們如何找到一種心靈的空間
[00:21:13.100 --> 00:21:15.000]  以至足夠的力量
[00:21:15.000 --> 00:21:20.200]  來走多一步為主的旨意
[00:21:20.200 --> 00:21:21.700]  其實在疫情裡面
[00:21:21.700 --> 00:21:23.300]  有一些人都會覺得
[00:21:23.300 --> 00:21:25.600]  我們能夠做的事情少
[00:21:25.600 --> 00:21:27.700]  沒有什麼可以做到
[00:21:27.700 --> 00:21:29.400]  尤其是沒有實體崇拜之下
[00:21:29.400 --> 00:21:31.500]  沒有實體聚會之下
[00:21:31.500 --> 00:21:33.300]  在過去一段時間
[00:21:33.300 --> 00:21:34.600]  有些人都會提醒我
[00:21:34.600 --> 00:21:38.200]  接觸另外一些基督徒的朋友
[00:21:38.200 --> 00:21:40.700]  他說我們都做不到福音工作了
[00:21:40.700 --> 00:21:42.800]  本來我們一起鼓勵一下
[00:21:42.800 --> 00:21:45.700]  我們一起受一些福音的訓練
[00:21:45.700 --> 00:21:47.600]  但反而有些人就說
[00:21:47.600 --> 00:21:49.600]  我們見面都見不到
[00:21:49.600 --> 00:21:52.100]  怎麼做福音工作呢
[00:21:52.100 --> 00:21:55.400]  但細想之下,不是的
[00:21:55.400 --> 00:21:59.000]  我們有沒有試過網上的報道會
[00:21:59.000 --> 00:21:59.900]  在困難的時候
[00:21:59.900 --> 00:22:01.400]  我們可以找一些出路
[00:22:01.400 --> 00:22:04.200]  聖靈都感動我們找一些出路
[00:22:04.200 --> 00:22:08.600]  我們試過搞一個網上報道會
[00:22:08.600 --> 00:22:10.500]  竟然真的有人信主
[00:22:10.500 --> 00:22:14.100]  有人回應信主
[00:22:14.100 --> 00:22:16.900]  然後如果詳細不說
[00:22:16.900 --> 00:22:18.600]  不過這幾個月
[00:22:18.600 --> 00:22:22.200]  或者最低限度這兩三個星期裡面
[00:22:22.200 --> 00:22:24.100]  我們知道
[00:22:24.100 --> 00:22:28.400]  原來有人基於我們的一些服事之下
[00:22:28.400 --> 00:22:30.600]  又可以有收割
[00:22:30.600 --> 00:22:32.100]  有所謂的收割
[00:22:32.100 --> 00:22:38.300]  帶領到幾位人士決志信主
[00:22:38.300 --> 00:22:40.100]  詳細這裏暫時不說
[00:22:40.100 --> 00:22:43.700]  不過對於我經歷
[00:22:43.700 --> 00:22:46.500]  和聆聽到這一類的故事
[00:22:46.500 --> 00:22:50.100]  原來上帝沒有停他的工作
[00:22:50.100 --> 00:22:52.600]  有時候是我們停了工作
[00:22:52.600 --> 00:22:56.200]  有時甚至乎是我們限制了上帝的工作
[00:22:56.200 --> 00:23:00.000]  在這種有時見不到的情況之下又如何
[00:23:00.000 --> 00:23:03.600]  我們要保持距離又如何
[00:23:03.600 --> 00:23:05.100]  所以有人說
[00:23:05.100 --> 00:23:06.700]  我們不是說要保持距離
[00:23:06.700 --> 00:23:09.300]  是保持社交距離
[00:23:09.300 --> 00:23:12.900]  其實有些人很細心地想
[00:23:12.900 --> 00:23:15.500]  其實我們不應該保持社交距離
[00:23:15.500 --> 00:23:17.100]  社交我們不應該有距離
[00:23:17.100 --> 00:23:19.800]  或者最低限度不要因為這樣的緣故
[00:23:19.800 --> 00:23:22.200]  如果社交距離的意思是
[00:23:22.200 --> 00:23:24.400]  我們不要談那麼多
[00:23:24.400 --> 00:23:26.600]  但實際上我們現在要保持距離
[00:23:26.600 --> 00:23:30.000]  不是保持這種不要談那麼多的距離
[00:23:30.000 --> 00:23:34.600]  是保持人生的距離
[00:23:34.600 --> 00:23:36.200]  所以應該要有別的名字
[00:23:36.200 --> 00:23:40.000]  不要說保持一種社交距離
[00:23:40.000 --> 00:23:41.900]  這個意思是無論如何
[00:23:41.900 --> 00:23:45.700]  即是說就算在這個疫情有艱難
[00:23:45.700 --> 00:23:48.400]  但我們仍然反而要更加
[00:23:48.400 --> 00:23:51.200]  拉近我們的社交距離
[00:23:51.200 --> 00:23:54.800]  那種靈裡面和那種愛意裡面
[00:23:54.800 --> 00:23:58.200]  那種互相的距離
[00:23:58.200 --> 00:23:59.000]  如果是這樣的話
[00:23:59.000 --> 00:24:01.000]  可能我們要付一些代價
[00:24:01.000 --> 00:24:03.700]  我剛才說有人信主的
[00:24:03.700 --> 00:24:07.000]  這個在乎我們都抓住一些機會
[00:24:07.000 --> 00:24:09.800]  見不到我們用另一種方式去慰問
[00:24:09.800 --> 00:24:12.200]  用WhatsApp用網上的方式
[00:24:12.200 --> 00:24:15.300]  如果見得到就已經可以直接關懷
[00:24:15.300 --> 00:24:18.400]  關懷之餘常常帶著一種可能性
[00:24:18.400 --> 00:24:22.800]  就是他這樣的無論身心的需要
[00:24:22.800 --> 00:24:25.800]  唯有都是上帝才能幫助到他
[00:24:25.800 --> 00:24:28.300]  所以每一次聊天都可能
[00:24:28.300 --> 00:24:30.900]  可以心裡面就一直紀念
[00:24:30.900 --> 00:24:33.300]  神啊 這個是不是要機會
[00:24:33.300 --> 00:24:37.100]  我需要將耶穌介紹給他呢
[00:24:37.100 --> 00:24:38.800]  這個是不是時候呢
[00:24:38.800 --> 00:24:41.300]  就算過往我都沒有機會和祂祈禱
[00:24:41.300 --> 00:24:43.100]  或者祂都未必信祈禱
[00:24:43.100 --> 00:24:45.100]  但都可以發出邀請
[00:24:45.100 --> 00:24:47.800]  不如我們一起祈禱
[00:24:47.800 --> 00:24:50.400]  常常都帶著一種這樣的心
[00:24:50.400 --> 00:24:51.400]  所以那種光輝
[00:24:51.400 --> 00:24:55.200]  那種生命力就自然地流露出來了
[00:24:55.200 --> 00:24:57.600]  當我們認定基督
[00:24:57.600 --> 00:25:00.900]  我們就容易一些發出這種生命的光輝
[00:25:00.900 --> 00:25:02.900]  我們可以得勝的 弟兄姊妹
[00:25:02.900 --> 00:25:05.500]  我們可以繼續享受上帝這份愛的
[00:25:05.500 --> 00:25:09.500]  我們可以在這裡第十二節
[00:25:09.500 --> 00:25:14.800]  當他提到給菲拉切菲的得勝的應許
[00:25:14.800 --> 00:25:15.900]  他怎麼說呢
[00:25:15.900 --> 00:25:17.500]  第十一節開始說
[00:25:17.500 --> 00:25:19.100]  「我必快來」
[00:25:19.100 --> 00:25:20.900]  「你要持守你所有的」
[00:25:20.900 --> 00:25:23.400]  「免得人奪去你的冠冕」
[00:25:23.400 --> 00:25:24.600]  「得勝的」
[00:25:24.600 --> 00:25:28.500]  「我要使他在我神的殿中作柱子」
[00:25:28.500 --> 00:25:29.900]  那條柱子
[00:25:29.900 --> 00:25:32.300]  「他必不再從那裡出去」
[00:25:32.300 --> 00:25:34.200]  「我又要把我神的名」
[00:25:34.200 --> 00:25:36.100]  「和我神成的名」
[00:25:36.100 --> 00:25:38.700]  「從天上我神那裡降下來的」
[00:25:38.700 --> 00:25:40.300]  「新耶路撒冷」
[00:25:40.300 --> 00:25:43.900]  「和我的新名都寫在上面」
[00:25:43.900 --> 00:25:46.000]  這些其實說什麼呢
[00:25:46.000 --> 00:25:47.600]  很可能他提到
[00:25:47.600 --> 00:25:49.600]  你成為神殿的柱子
[00:25:49.600 --> 00:25:50.800]  即是穩固的
[00:25:50.800 --> 00:25:52.200]  你在這裡的
[00:25:52.200 --> 00:25:53.600]  你不用再出去了
[00:25:53.600 --> 00:25:55.300]  這個很可能是因為
[00:25:55.300 --> 00:25:57.200]  有人害怕地震
[00:25:57.200 --> 00:25:59.600]  一地震就要走出去空曠地方
[00:25:59.600 --> 00:26:01.200]  他的意思就是說
[00:26:01.200 --> 00:26:02.600]  儘管可能有地震
[00:26:02.600 --> 00:26:05.600]  天災人禍我們未必遇得到
[00:26:05.600 --> 00:26:07.000]  未必避得到
[00:26:07.000 --> 00:26:09.600]  但是信靠我
[00:26:09.600 --> 00:26:13.900]  你不用再在地震之下驚嚇
[00:26:13.900 --> 00:26:18.100]  然後在神的名
[00:26:18.100 --> 00:26:21.200]  都要寫在這個殿的上面
[00:26:21.200 --> 00:26:22.800]  意思就是我們繼續
[00:26:22.800 --> 00:26:25.900]  是靠著神的名來過每一天
[00:26:25.900 --> 00:26:27.500]  儘管是高壓的日子
[00:26:27.500 --> 00:26:30.100]  儘管是好像死亡的日子
[00:26:30.100 --> 00:26:31.600]  但是在柱子裡面
[00:26:31.600 --> 00:26:34.200]  我們仍然活的
[00:26:34.200 --> 00:26:36.500]  所以弟兄姊妹
[00:26:36.500 --> 00:26:38.700]  接下來我們也有科研工作
[00:26:38.700 --> 00:26:41.100]  接下來是聖誕節
[00:26:41.100 --> 00:26:43.900]  接下來是重施耶穌基督
[00:26:43.900 --> 00:26:46.200]  為什麼來到這個世間
[00:26:46.200 --> 00:26:48.900]  重新掌握耶穌來到
[00:26:48.900 --> 00:26:50.500]  怎麼為你
[00:26:50.500 --> 00:26:52.200]  為你的親人
[00:26:52.200 --> 00:26:55.000]  為這個社區的人
[00:26:55.000 --> 00:26:57.400]  所以弟兄姊妹
[00:26:57.400 --> 00:26:59.600]  一起分享這份上帝的愛
[00:26:59.600 --> 00:27:02.200]  我們先上神的愛
[00:27:02.200 --> 00:27:04.400]  一起分享上帝的愛
[00:27:04.400 --> 00:27:06.200]  在尋求復興
[00:27:06.200 --> 00:27:07.700]  在認定基督
[00:27:07.700 --> 00:27:11.500]  然後我們一起發出這種生命的光輝
[00:27:11.500 --> 00:27:13.800]  上帝在等你
[00:27:13.800 --> 00:27:15.900]  上帝在等我們
[00:27:15.900 --> 00:27:19.600]  我們一起祈禱
[00:27:19.600 --> 00:27:20.500]  親愛的主
[00:27:20.500 --> 00:27:22.000]  我們的神
[00:27:22.000 --> 00:27:27.300]  很感謝祢擁有了天上地下所有的權柄
[00:27:27.300 --> 00:27:29.300]  感謝祢在歷世歷代
[00:27:29.300 --> 00:27:31.700]  已經造成很多的事
[00:27:31.700 --> 00:27:34.600]  也有很多的見證人圍繞著我們
[00:27:34.600 --> 00:27:36.600]  好像雲彩一樣
[00:27:36.600 --> 00:27:39.200]  所以繼續幫助我們對這份信
[00:27:39.200 --> 00:27:41.300]  以致我們重新的
[00:27:41.300 --> 00:27:43.000]  繼續尋求我們個人
[00:27:43.000 --> 00:27:43.700]  我們的家庭
[00:27:43.700 --> 00:27:46.300]  以致我們教會的復興
[00:27:46.300 --> 00:27:48.700]  讓我們繼續認定你
[00:27:48.700 --> 00:27:53.000]  認定你才是唯一的愛我們的主
[00:27:53.000 --> 00:27:56.000]  繼續賜下你的力量
[00:27:56.000 --> 00:27:57.400]  你的光
[00:27:57.400 --> 00:28:01.100]  所以我們可以去反照上帝的光
[00:28:01.100 --> 00:28:02.700]  在眾人的面前
[00:28:02.700 --> 00:28:06.400]  繼續分享你這份光明的愛
[00:28:06.400 --> 00:28:08.000]  求主閱覽我們
[00:28:08.000 --> 00:28:10.200]  我們的教會在等著你
[00:28:10.200 --> 00:28:13.500]  是因為你等著我們
[00:28:13.500 --> 00:28:14.600]  我們一起仰望
[00:28:14.600 --> 00:28:17.000]  禱告奉耶穌基督的名球
[00:28:17.000 --> 00:28:17.500]  阿門
