
[00:00:00.000 --> 00:00:03.460]  今天是香港每四年一度的立法會選舉
[00:17:09.500 --> 00:17:11.500]  以致我們更加需要依靠這位神
[00:17:11.500 --> 00:17:13.500]  以致我們更加需要依靠這位神
[00:17:13.500 --> 00:17:15.500]  當我們越來越發現這位上帝這麼偉大
[00:17:15.500 --> 00:17:16.500]  這麼愛我們的時候
[00:17:16.500 --> 00:17:18.500]  當我們發現這位上帝那麼偉大
[00:17:18.500 --> 00:17:19.500]  那麼愛我們的時候
[00:17:19.500 --> 00:17:21.500]  我們更加學習怎麼擺上我們自己
[00:17:21.500 --> 00:17:23.500]  我們更加學習怎麼把我們自己擺上
[00:17:23.500 --> 00:17:27.500]  當然人對神的認識有時候會受限於自己的經驗
[00:17:27.500 --> 00:17:31.500]  當然人對神的認識有時候會限於自己的經驗
[00:17:31.500 --> 00:17:33.500]  包括個人成長的背景
[00:17:33.500 --> 00:17:34.500]  包括個人成長的背景
[00:17:34.500 --> 00:17:35.500]  我們以往教會的經歷
[00:17:35.500 --> 00:17:37.500]  我們以往教會的經歷
[00:17:37.500 --> 00:17:38.500]  對事物不同的觀點
[00:17:38.500 --> 00:17:40.500]  對事物不同的觀點
[00:17:40.500 --> 00:17:41.500]  人生經驗等等
[00:17:41.500 --> 00:17:43.500]  人生的經驗等等
[00:17:43.500 --> 00:17:44.500]  所以我都提醒丁姐妹
[00:17:44.500 --> 00:17:46.500]  所以我都提醒大家
[00:17:46.500 --> 00:17:48.500]  堅守你的信仰
[00:17:48.500 --> 00:17:49.500]  堅守你的信仰
[00:17:49.500 --> 00:17:50.500]  帶全開放的態度
[00:17:50.500 --> 00:17:52.500]  帶全開放的態度
[00:17:52.500 --> 00:17:55.500]  神永遠比我們想像中大很多
[00:17:55.500 --> 00:17:58.500]  神永遠比我們想像中大很多
[00:17:58.500 --> 00:18:00.500]  我讀了三個神學學位
[00:18:00.500 --> 00:18:02.500]  我讀了三個神學學位
[00:18:02.500 --> 00:18:03.500]  驕傲地講過
[00:18:03.500 --> 00:18:04.500]  驕傲地講
[00:18:04.500 --> 00:18:08.500]  我看有關神學的書超過三百本以上
[00:18:08.500 --> 00:18:11.500]  我看有關神學的書超過三百本以上
[00:18:11.500 --> 00:18:13.500]  我對上帝的認識只是皮毛
[00:18:13.500 --> 00:18:15.500]  我對上帝的認識只是皮毛
[00:18:15.500 --> 00:18:18.500]  不要把你信的那一點絕對化了
[00:18:18.500 --> 00:18:20.500]  不要把你信的那一點絕對化
[00:18:20.500 --> 00:18:28.500]  當你只是將上帝的作為框在一個框框裏面
[00:18:28.500 --> 00:18:32.500]  當你只是將上帝的作為框在一個框框裏面
[00:18:32.500 --> 00:18:34.500]  其實你是限制了神的作為
[00:18:34.500 --> 00:18:36.500]  其實你是限制了神的作為
[00:18:36.500 --> 00:18:37.500]  我不是我們沒有立場
[00:18:37.500 --> 00:18:38.500]  我不是我們沒有立場
[00:18:38.500 --> 00:18:39.500]  我們堅守我們的立場
[00:18:39.500 --> 00:18:40.500]  我們堅守我們的立場
[00:18:40.500 --> 00:18:42.500]  我們尊重一些跟我們不同的
[00:18:42.500 --> 00:18:44.500]  我們尊重一些跟我們不同的
[00:18:44.500 --> 00:18:48.500]  另外我們要講敬拜的預備
[00:18:48.500 --> 00:18:50.500]  另外我們要講敬拜的預備
[00:18:50.500 --> 00:18:53.500]  崇拜是每個星期教會活動的高峰
[00:18:53.500 --> 00:18:56.500]  崇拜是每個禮拜教會活動的高峰
[00:18:56.500 --> 00:19:01.500]  我再次鼓勵弟妹將星期日早上崇拜列為你的優先次序
[00:19:01.500 --> 00:19:05.500]  我再次鼓勵大家把禮拜天的崇拜列為你的優先次序
[00:19:05.500 --> 00:19:08.500]  除了特別的情況你不會無故缺席
[00:19:08.500 --> 00:19:11.500]  除了特別的情況你不會無故缺席
[00:19:11.500 --> 00:19:20.500]  我1980年信主,成為基督徒之後,祖日崇拜就成為我固定生活的一部分
[00:19:20.500 --> 00:19:23.500]  認識我的朋友都不會約我星期日去街
[00:19:23.500 --> 00:19:25.500]  認識我的朋友都不會找我禮拜天出來
[00:19:25.500 --> 00:19:29.500]  我清楚表明崇拜這個時間是分別為聖給上帝
[00:19:29.500 --> 00:19:32.500]  我清楚表明崇拜這個時間是分別為聖給上帝
[00:19:32.500 --> 00:19:35.500]  其實我講的不是單是星期日早上
[00:19:35.500 --> 00:19:37.500]  其實我講的不是單是禮拜天的早上
[00:19:37.500 --> 00:19:42.500]  是每個星期你帶著一個什麼心情去迎接這個崇拜
[00:19:42.500 --> 00:19:45.500]  是每個禮拜你帶什麼心情去迎接這個禮拜
[00:19:45.500 --> 00:19:47.500]  我特別提醒大家禮拜六晚
[00:19:47.500 --> 00:19:49.500]  我特別提醒大家禮拜六的晚上
[00:19:49.500 --> 00:19:51.500]  早點休息
[00:19:51.500 --> 00:19:52.500]  早一點休息
[00:19:52.500 --> 00:19:53.500]  養足精神參加崇拜
[00:19:53.500 --> 00:19:55.500]  養足精神參加崇拜
[00:19:55.500 --> 00:19:58.500]  如果你真的要去見一個很重要的人
[00:19:58.500 --> 00:20:00.500]  如果你真的要去見一個很重要的人
[00:20:00.500 --> 00:20:01.500]  你是需要有所節制
[00:20:01.500 --> 00:20:03.500]  你是需要有所節制
[00:20:03.500 --> 00:20:04.500]  有充足的睡眠
[00:20:04.500 --> 00:20:05.500]  有充足的睡眠
[00:20:05.500 --> 00:20:07.500]  帶著一個歡欣的心回到崇拜
[00:20:07.500 --> 00:20:09.500]  帶著一個歡欣的心來參加崇拜
[00:20:09.500 --> 00:20:11.500]  你試想一下這幅圖畫
[00:20:11.500 --> 00:20:13.500]  你試想一下現在這幅圖畫
[00:20:13.500 --> 00:20:15.500]  星期六晚凌晨一兩點
[00:20:15.500 --> 00:20:16.500]  星期六晚凌晨一兩點
[00:20:16.500 --> 00:20:19.500]  你仍然在電視機或電腦裡搞這個搞那個
[00:20:19.500 --> 00:20:22.500]  你仍然在電視機或電腦裡搞這個搞那個
[00:20:22.500 --> 00:20:24.500]  搞到差不多兩點多了
[00:20:24.500 --> 00:20:25.500]  搞到差不多兩點多了
[00:20:25.500 --> 00:20:26.500]  真的很累了上床了
[00:20:26.500 --> 00:20:28.500]  我真的很累了上床睡覺
[00:20:28.500 --> 00:20:29.500]  第二天一早醒來
[00:20:29.500 --> 00:20:30.500]  第二天一早起來
[00:20:30.500 --> 00:20:31.500]  十點多了
[00:20:31.500 --> 00:20:32.500]  十點多了
[00:20:32.500 --> 00:20:34.500]  用最快的速度去著衣搓洗
[00:20:34.500 --> 00:20:36.500]  用最快的速度去著衣搓洗
[00:20:36.500 --> 00:20:37.500]  幸好還讓你坐車
[00:20:37.500 --> 00:20:39.500]  幸好還讓你坐車
[00:20:39.500 --> 00:20:40.500]  遇到交通擠塞
[00:20:40.500 --> 00:20:41.500]  遇到交通擠塞
[00:20:41.500 --> 00:20:43.500]  越來越急就越遲
[00:20:43.500 --> 00:20:44.500]  越來越急就越遲
[00:20:44.500 --> 00:20:45.500]  越急就越遲
[00:20:45.500 --> 00:20:48.500]  終於就半跑半走地趕回教會
[00:20:48.500 --> 00:20:49.500]  終於就半跑半走地趕回教會
[00:20:49.500 --> 00:20:50.500]  終於就半跑半走地趕回教會
[00:20:50.500 --> 00:20:51.500]  終於就半跑半走地趕回教會
[00:20:51.500 --> 00:20:52.500]  坐下來的時候
[00:20:52.500 --> 00:20:53.500]  坐下來的時候
[00:20:53.500 --> 00:20:54.500]  滿頭大汗
[00:20:54.500 --> 00:20:55.500]  滿頭大汗
[00:20:55.500 --> 00:20:56.500]  剛才還在想塞車
[00:20:56.500 --> 00:20:57.500]  剛才還在想塞車
[00:20:57.500 --> 00:20:58.500]  情緒慢慢穩定下來的時候
[00:20:58.500 --> 00:20:59.500]  情緒慢慢穩定下來的時候
[00:20:59.500 --> 00:21:00.500]  情緒慢慢穩定下來的時候
[00:21:04.500 --> 00:21:05.500]  我們同唱三一頌
[00:21:05.500 --> 00:21:06.500]  我們同唱三一頌
[00:21:06.500 --> 00:21:07.500]  崇拜的出席是有提名的
[00:21:07.500 --> 00:21:08.500]  崇拜的出席是有提名的
[00:21:08.500 --> 00:21:09.500]  崇拜的出席是有提名的
[00:21:09.500 --> 00:21:10.500]  崇拜的出席是有提名的
[00:21:10.500 --> 00:21:11.500]  崇拜的出席是有提名的
[00:21:11.500 --> 00:21:12.500]  崇拜的出席是有提名的
[00:21:12.500 --> 00:21:13.500]  崇拜的出席是有提名的
[00:21:13.500 --> 00:21:14.500]  崇拜的出席是有提名的
[00:21:14.500 --> 00:21:15.500]  崇拜的出席是有提名的
[00:21:15.500 --> 00:21:16.500]  崇拜的出席是有提名的
[00:21:16.500 --> 00:21:17.500]  崇拜的出席是有提名的
[00:21:17.500 --> 00:21:18.500]  崇拜的出席是有提名的
[00:21:18.500 --> 00:21:19.500]  崇拜的出席是有提名的
[00:21:19.500 --> 00:21:20.500]  崇拜的出席是有提名的
[00:21:20.500 --> 00:21:34.500]  崇拜的出席是有提名的
[00:21:34.500 --> 00:21:35.500]  崇拜的出席是有提名的
[00:21:35.500 --> 00:21:36.500]  崇拜的出席是有提名的
[00:21:36.500 --> 00:21:37.500]  崇拜的出席是有提名的
[00:21:37.500 --> 00:21:38.500]  崇拜的出席是有提名的
[00:21:38.500 --> 00:21:39.500]  崇拜的出席是有提名的
[00:21:39.500 --> 00:21:40.500]  崇拜的出席是有提名的
[00:21:40.500 --> 00:21:41.500]  崇拜的出席是有提名的
[00:21:41.500 --> 00:21:42.500]  崇拜的出席是有提名的
[00:21:42.500 --> 00:21:43.500]  崇拜的出席是有提名的
[00:21:43.500 --> 00:21:44.500]  崇拜的出席是有提名的
[00:21:44.500 --> 00:21:45.500]  崇拜的出席是有提名的
[00:21:45.500 --> 00:21:46.500]  崇拜的出席是有提名的
[00:21:46.500 --> 00:21:47.500]  崇拜的出席是有提名的
[00:21:47.500 --> 00:21:48.500]  崇拜的出席是有提名的
[00:21:48.500 --> 00:21:50.500]  崇拜的出席是有提名的
[00:21:50.500 --> 00:21:51.500]  崇拜的出席是有提名的
[00:21:51.500 --> 00:21:52.500]  崇拜的出席是有提名的
[00:21:52.500 --> 00:21:53.500]  崇拜的出席是有提名的
[00:21:53.500 --> 00:21:54.500]  崇拜的出席是有提名的
[00:21:54.500 --> 00:21:55.500]  崇拜的出席是有提名的
[00:21:55.500 --> 00:21:56.500]  崇拜的出席是有提名的
[00:21:56.500 --> 00:21:57.500]  崇拜的出席是有提名的
[00:21:57.500 --> 00:21:58.500]  崇拜的出席是有提名的
[00:21:58.500 --> 00:21:59.500]  崇拜的出席是有提名的
[00:21:59.500 --> 00:22:00.500]  崇拜的出席是有提名的
[00:22:00.500 --> 00:22:01.500]  崇拜的出席是有提名的
[00:22:01.500 --> 00:22:02.500]  崇拜的出席是有提名的
[00:22:02.500 --> 00:22:03.500]  崇拜的出席是有提名的
[00:22:03.500 --> 00:22:04.500]  崇拜的出席是有提名的
[00:22:04.500 --> 00:22:19.500]  香港一間很出名的教會,人數有六千人,他們的主任牧師定了一個規矩,凡崇拜遲到不准進入。
[00:22:19.500 --> 00:22:31.500]  大家可能說阿門,這樣就好了,我們一半人被提了,他真的定得出做得到。
[00:22:31.500 --> 00:22:37.500]  有一年,他請了區會的總監,一個外國的總監來港島
[00:22:37.500 --> 00:22:40.500]  有一年,他請了區會一個外國的總監來港島
[00:22:40.500 --> 00:22:42.500]  不知道什麼原因,總之他都是遲到
[00:22:42.500 --> 00:22:44.500]  不知道什麼原因,反正他遲到
[00:22:44.500 --> 00:22:46.500]  結果都不讓那個總監進去港島
[00:22:46.500 --> 00:22:48.500]  結果都不讓那個總監進去港島
[00:22:48.500 --> 00:22:51.500]  那個牧師為了這件事,十幾年都沒得按牧師
[00:22:51.500 --> 00:22:55.500]  這個牧師為了這個事,十多年都沒有被安領
[00:22:55.500 --> 00:22:58.500]  我不是鼓吹立法主義
[00:22:58.500 --> 00:23:00.500]  我不是鼓吹立法主義
[00:23:00.500 --> 00:23:02.500]  我也不是教條主義
[00:23:02.500 --> 00:23:03.500]  我也不是教條主義
[00:23:03.500 --> 00:23:07.500]  我仍然相信你發自內心對神的愛比人定的規條更好
[00:23:07.500 --> 00:23:13.500]  我也不會說你發自內心的愛比人定的規條更好
[00:23:13.500 --> 00:23:16.500]  如果你星期六晚好的預備
[00:23:16.500 --> 00:23:18.500]  如果你禮拜六晚好好的預備
[00:23:18.500 --> 00:23:19.500]  星期日早一點的起床
[00:23:19.500 --> 00:23:21.500]  禮拜天早一些的起床
[00:23:21.500 --> 00:23:23.500]  我住粉嶺都沒遲到過
[00:23:23.500 --> 00:23:25.500]  我住粉嶺都沒遲到過
[00:23:25.500 --> 00:23:27.500]  我相信你們沒什麼理由會遲到
[00:23:27.500 --> 00:23:29.500]  我相信你們沒什麼理由會遲到
[00:23:29.500 --> 00:23:31.500]  教會崇拜十點半
[00:23:31.500 --> 00:23:33.500]  教會崇拜十點半
[00:23:33.500 --> 00:23:35.500]  早十分鐘進來禮堂預備一下自己
[00:23:35.500 --> 00:23:38.500]  早十分鐘進來禮堂預備自己的心
[00:23:38.500 --> 00:23:40.500]  安靜自己的心
[00:23:40.500 --> 00:23:43.500]  求神給你今天藉著崇拜每一個環節對你說話
[00:23:43.500 --> 00:23:48.500]  求神今天藉著崇拜每一個環節向你說話
[00:23:48.500 --> 00:23:50.500]  順帶一提
[00:23:50.500 --> 00:23:53.500]  如果你真的早進來崇拜的話
[00:23:53.500 --> 00:23:55.500]  如果你真早進來崇拜的話
[00:23:55.500 --> 00:23:57.500]  我知道大家很想見到弟兄姊妹
[00:23:57.500 --> 00:23:59.500]  我知道大家很想見到弟兄姊妹
[00:23:59.500 --> 00:24:01.500]  你都好像失散了十幾年
[00:24:01.500 --> 00:24:02.500]  不說話不行
[00:24:02.500 --> 00:24:04.500]  你對他好像失散了十多年
[00:24:04.500 --> 00:24:05.500]  不講話不行似的
[00:24:05.500 --> 00:24:07.500]  崇拜之前大家盡量安靜
[00:24:07.500 --> 00:24:09.500]  崇拜之前大家盡量安靜
[00:24:09.500 --> 00:24:11.500]  散了會很多機會講
[00:24:11.500 --> 00:24:12.500]  散了會之後很多機會可以講
[00:24:12.500 --> 00:24:13.500]  你怕他走呢
[00:24:13.500 --> 00:24:14.500]  你怕他走的話
[00:24:14.500 --> 00:24:15.500]  你一手抓住他
[00:24:15.500 --> 00:24:16.500]  你給我講十分鐘你先好走
[00:24:16.500 --> 00:24:19.500]  你坐著他的手說你給我講十分鐘他要走
[00:24:19.500 --> 00:24:22.500]  在崇拜的時候請大家不要聊天
[00:24:22.500 --> 00:24:24.500]  但崇拜前請大家不要講話
[00:24:24.500 --> 00:24:27.500]  很多次見主席宣誓崇拜開始的時候
[00:24:27.500 --> 00:24:30.500]  很多時候看見主席宣誓崇拜開始的時候
[00:24:30.500 --> 00:24:32.500]  下面還在講話
[00:24:32.500 --> 00:24:33.500]  下面還在講話
[00:24:33.500 --> 00:24:35.500]  這是對神不尊重
[00:24:35.500 --> 00:24:36.500]  這是對上帝不尊重
[00:24:36.500 --> 00:24:38.500]  也都對領會的人一個基本禮貌
[00:24:38.500 --> 00:24:40.500]  也都對領會的人一個基本禮貌
[00:24:40.500 --> 00:24:44.500]  所以我希望你是關顧部的
[00:24:44.500 --> 00:24:47.500]  我希望關顧組的弟兄姊妹
[00:24:47.500 --> 00:24:51.500]  我希望崇拜之後其實設個coffee corner
[00:24:51.500 --> 00:24:52.500]  設個茶點
[00:24:52.500 --> 00:24:56.500]  我希望崇拜之後在外面設個茶點
[00:24:56.500 --> 00:25:01.500]  我見崇拜一完就滾水落腳
[00:25:01.500 --> 00:25:03.500]  大家很急趕著走
[00:25:03.500 --> 00:25:06.500]  我看經常崇拜完之後
[00:25:06.500 --> 00:25:08.500]  大家都很急趕著走了
[00:25:08.500 --> 00:25:09.500]  留下喝杯東西
[00:25:09.500 --> 00:25:11.500]  留下來喝一杯茶
[00:25:11.500 --> 00:25:12.500]  吃個茶點
[00:25:12.500 --> 00:25:13.500]  吃個茶點
[00:25:13.500 --> 00:25:14.500]  跟弟兄姊妹有個溝通
[00:25:14.500 --> 00:25:16.500]  跟弟兄姊妹有個溝通
[00:25:16.500 --> 00:25:17.500]  所以你們要去做
[00:25:17.500 --> 00:25:20.500]  所以大家想一下關顧組的弟兄姊妹
[00:25:20.500 --> 00:25:23.500]  另外我講講崇拜的實踐
[00:25:23.500 --> 00:25:25.500]  另外我講一下崇拜的實踐
[00:25:25.500 --> 00:25:26.500]  另外我講一下崇拜的實踐
[00:25:26.500 --> 00:25:29.500]  我自己個人很喜歡尖閣浸的崇拜流程
[00:25:29.500 --> 00:25:31.500]  我自己個人很喜歡尖閣浸的崇拜流程
[00:25:31.500 --> 00:25:32.500]  我自己個人很喜歡尖閣浸的崇拜流程
[00:25:32.500 --> 00:25:33.500]  相當簡潔
[00:25:33.500 --> 00:25:34.500]  十分的簡潔
[00:25:34.500 --> 00:25:37.500]  揉合了傳統和現代的結合
[00:25:37.500 --> 00:25:39.500]  揉合了傳統和現代的結合
[00:25:39.500 --> 00:25:40.500]  揉合了傳統和現代的結合
[00:25:40.500 --> 00:25:42.500]  大家參與了這麼久
[00:25:42.500 --> 00:25:43.500]  大家參與了這麼久
[00:25:43.500 --> 00:25:46.500]  你明不明白崇拜的程序是要表達什麼
[00:25:46.500 --> 00:25:47.500]  大家參與了這麼久
[00:25:47.500 --> 00:25:52.500]  你明不明白崇拜的程序是要表達什麼
[00:25:52.500 --> 00:25:54.500]  何牧師沒有教我
[00:25:54.500 --> 00:25:55.500]  何牧師沒有教我
[00:25:55.500 --> 00:25:57.500]  我就純粹按我個人的理解
[00:25:57.500 --> 00:25:58.500]  跟大家介紹一下
[00:25:58.500 --> 00:26:00.500]  我就按我個人的理解
[00:26:00.500 --> 00:26:02.500]  跟大家介紹一下
[00:26:02.500 --> 00:26:04.500]  一開始是敘樂和宣教
[00:26:04.500 --> 00:26:06.500]  一開始是敘樂和宣教
[00:26:06.500 --> 00:26:09.500]  主席帶領會眾用一個敬虔的心
[00:26:09.500 --> 00:26:10.500]  邀請神的臨在
[00:26:10.500 --> 00:26:13.500]  其實主席帶領會眾一個敬虔的心
[00:26:13.500 --> 00:26:14.500]  邀請神的臨在
[00:26:14.500 --> 00:26:16.500]  然後有祈禱的時間
[00:26:16.500 --> 00:26:17.500]  然後有祈禱的時間
[00:26:17.500 --> 00:26:19.500]  我們恭敬把整個崇拜獻上
[00:26:19.500 --> 00:26:21.500]  我們恭敬把整個崇拜獻上
[00:26:21.500 --> 00:26:23.500]  求神約納我們的敬拜
[00:26:23.500 --> 00:26:24.500]  求神約納我們的敬拜
[00:26:24.500 --> 00:26:25.500]  然後有詩歌讚美
[00:26:25.500 --> 00:26:27.500]  然後有詩歌讚美
[00:26:27.500 --> 00:26:32.500]  這是我們對上帝那份衷心的讚美
[00:26:32.500 --> 00:26:35.500]  這是我們對上帝那份衷心的讚美
[00:26:35.500 --> 00:26:37.500]  然後我們有恭讀神的話語
[00:26:37.500 --> 00:26:39.500]  最後我們有恭讀神的話語
[00:26:39.500 --> 00:26:42.500]  神的話語是我們腳前的燈路上的光
[00:26:42.500 --> 00:26:44.500]  神的話語是我們腳前的燈路上的光
[00:26:44.500 --> 00:26:47.500]  所以讀神的話語是提醒我們
[00:26:47.500 --> 00:26:49.500]  所以讀神的話語是提醒我們
[00:26:49.500 --> 00:26:50.500]  光照我們
[00:26:50.500 --> 00:26:52.500]  安慰我們
[00:26:52.500 --> 00:26:54.500]  然後我們有一個很重要的環節是講道
[00:26:54.500 --> 00:26:57.500]  之後我們有一個很重要的環節是講道
[00:26:57.500 --> 00:26:59.500]  聽道不是聽牧師講的好不好
[00:26:59.500 --> 00:27:01.500]  聽道不是聽牧師講的好不好
[00:27:01.500 --> 00:27:03.500]  笑話夠不夠多
[00:27:03.500 --> 00:27:04.500]  笑話夠不夠多
[00:27:04.500 --> 00:27:06.500]  有沒有所謂的爛笑位
[00:27:06.500 --> 00:27:08.500]  有沒有所謂的爛笑位
[00:27:08.500 --> 00:27:11.500]  夠不夠生鬼夠不夠生毒
[00:27:11.500 --> 00:27:13.500]  夠不夠生鬼夠不夠生動
[00:27:13.500 --> 00:27:15.500]  當然我們要有好的預備
[00:27:15.500 --> 00:27:16.500]  當然我們要有好的預備
[00:27:16.500 --> 00:27:18.500]  我是整份打出來的
[00:27:18.500 --> 00:27:21.500]  但是聽道是聽神的話語
[00:27:21.500 --> 00:27:23.500]  但是聽道是聽神的話語
[00:27:23.500 --> 00:27:24.500]  不是聽牧師演繹
[00:27:24.500 --> 00:27:26.500]  不是聽牧師演繹
[00:27:26.500 --> 00:27:27.500]  奉獻
[00:27:27.500 --> 00:27:28.500]  奉獻
[00:27:28.500 --> 00:27:29.500]  不是單是金錢
[00:27:29.500 --> 00:27:30.500]  不是單是金錢
[00:27:30.500 --> 00:27:31.500]  是將你全人奉獻
[00:27:31.500 --> 00:27:33.500]  而是把你全人奉獻
[00:27:33.500 --> 00:27:35.500]  提醒我們神賜我們富足
[00:27:35.500 --> 00:27:37.500]  提醒我們神賜我們富足
[00:27:37.500 --> 00:27:38.500]  讓我們一無所缺
[00:27:38.500 --> 00:27:39.500]  讓我們一無所缺
[00:27:39.500 --> 00:27:41.500]  我們將神應得的我們給回來
[00:27:41.500 --> 00:27:43.500]  我們將神應得的我們給回來
[00:27:43.500 --> 00:27:45.500]  讚美和祝福
[00:27:45.500 --> 00:27:46.500]  讚美和祝福
[00:27:46.500 --> 00:27:48.500]  就是我們一同獻上感謝
[00:27:48.500 --> 00:27:49.500]  就是我們一同獻上感謝
[00:27:49.500 --> 00:27:51.500]  求神加力給我們未來一個星期
[00:27:51.500 --> 00:27:53.500]  求神加力給我們未來一個星期
[00:27:53.500 --> 00:27:54.500]  我們既得了神的祝福
[00:27:54.500 --> 00:27:56.500]  也都成為別人的祝福
[00:27:56.500 --> 00:27:57.500]  我們既得到神的祝福
[00:27:57.500 --> 00:27:59.500]  都會成為別人的祝福
[00:27:59.500 --> 00:28:00.500]  然後到家事分享
[00:28:00.500 --> 00:28:01.500]  之後到家事分享
[00:28:01.500 --> 00:28:03.500]  教會是我們屬靈的家
[00:28:03.500 --> 00:28:04.500]  教會是我們屬靈的家
[00:28:04.500 --> 00:28:09.500]  家中所有的事都需要大家關心
[00:28:09.500 --> 00:28:11.500]  家中所有的事都需要大家關心
[00:28:11.500 --> 00:28:12.500]  參與和代禱
[00:28:12.500 --> 00:28:13.500]  參與和代禱
[00:28:13.500 --> 00:28:14.500]  不要覺得裡面的東西和我無關
[00:28:14.500 --> 00:28:16.500]  不要覺得裡面的東西和我無關
[00:28:16.500 --> 00:28:17.500]  不要覺得裡面的東西和我無關
[00:28:17.500 --> 00:28:18.500]  我再次說
[00:28:18.500 --> 00:28:19.500]  即使你未必能夠參與
[00:28:19.500 --> 00:28:20.500]  即使你未必能夠參與
[00:28:20.500 --> 00:28:21.500]  我再次說
[00:28:21.500 --> 00:28:22.500]  即使你未必能夠參與
[00:28:22.500 --> 00:28:23.500]  但是那個情緒表回家
[00:28:23.500 --> 00:28:24.500]  但是那個情緒表回家
[00:28:24.500 --> 00:28:25.500]  把情緒表帶回家
[00:28:25.500 --> 00:28:26.500]  把情緒表帶回家
[00:28:26.500 --> 00:28:27.500]  看看裡面有什麼代禱事項
[00:28:27.500 --> 00:28:28.500]  看一下裡面有什麼代禱事項
[00:28:28.500 --> 00:28:29.500]  看一下裡面有什麼代禱事項
[00:28:29.500 --> 00:28:30.500]  其實你的禱告都是一種服事
[00:28:30.500 --> 00:28:31.500]  其實你的禱告都是一種服事
[00:28:31.500 --> 00:28:32.500]  其實你的禱告都是一種服事
[00:28:32.500 --> 00:28:39.500]  每一個月一次的主餐提醒我們
[00:28:39.500 --> 00:28:40.500]  神的救贖的恩典
[00:28:40.500 --> 00:28:41.500]  主為我們死
[00:28:41.500 --> 00:28:42.500]  我們為主而活
[00:28:42.500 --> 00:28:43.500]  我們為主而活
[00:28:43.500 --> 00:28:44.500]  所以整個崇拜
[00:28:44.500 --> 00:28:46.500]  其實是每個環節是有意思的
[00:28:46.500 --> 00:28:49.500]  所以整個崇拜每個環節是有意思的
[00:28:49.500 --> 00:28:50.500]  是需要你去參與
[00:28:50.500 --> 00:28:51.500]  是需要你去參與
[00:28:51.500 --> 00:28:52.500]  是需要你去參與
[00:28:52.500 --> 00:28:53.500]  有的基督徒我見他就只是唱詩
[00:28:53.500 --> 00:28:54.500]  有的基督徒我見他就只是唱詩
[00:28:54.500 --> 00:28:55.500]  我見有的基督徒他光是唱詩
[00:28:55.500 --> 00:28:56.500]  我見有的基督徒他光是唱詩
[00:28:56.500 --> 00:28:57.500]  我見有的基督徒他光是唱詩
[00:28:57.500 --> 00:28:58.500]  我見有的基督徒他光是唱詩
[00:28:58.500 --> 00:29:02.500]  我見有的基督徒他光是唱詩
[00:29:02.500 --> 00:29:03.500]  我見有的基督徒他光是唱詩
[00:29:03.500 --> 00:29:04.500]  我見有的基督徒他光是唱詩
[00:29:04.500 --> 00:29:05.500]  一到牧師講道
[00:29:05.500 --> 00:29:06.500]  一到牧師講道
[00:29:06.500 --> 00:29:07.500]  他就主日得教訓
[00:29:07.500 --> 00:29:08.500]  他就主日得教訓
[00:29:08.500 --> 00:29:09.500]  他就在那裡睡覺了
[00:29:09.500 --> 00:29:10.500]  他就在那裡睡覺了
[00:29:10.500 --> 00:29:11.500]  他就夢遊太空
[00:29:11.500 --> 00:29:12.500]  他就夢遊太空
[00:29:12.500 --> 00:29:13.500]  他就夢遊太空
[00:29:13.500 --> 00:29:14.500]  如果以下有這樣的現象
[00:29:14.500 --> 00:29:16.500]  如果以下有這樣的現象
[00:29:16.500 --> 00:29:18.500]  牧師講出來希望你不要見怪
[00:29:18.500 --> 00:29:20.500]  牧師講出來希望你不要見怪
[00:29:20.500 --> 00:29:22.500]  我見過崇拜剪手指甲
[00:29:22.500 --> 00:29:24.500]  我見過崇拜剪手指甲
[00:29:24.500 --> 00:29:25.500]  我見過崇拜剪手指甲
[00:29:25.500 --> 00:29:28.500]  我見過崇拜剪手指甲
[00:29:28.500 --> 00:29:29.500]  我見過崇拜剪手指甲
[00:29:29.500 --> 00:29:30.500]  我見過崇拜剪手指甲
[00:29:30.500 --> 00:29:31.500]  我見過崇拜剪手指甲
[00:29:31.500 --> 00:29:32.500]  我見過崇拜剪手指甲
[00:29:32.500 --> 00:29:33.500]  我見過崇拜剪手指甲
[00:29:33.500 --> 00:29:34.500]  我見過崇拜剪手指甲
[00:29:34.500 --> 00:29:35.500]  我見過崇拜剪手指甲
[00:29:35.500 --> 00:29:36.500]  我見過崇拜剪手指甲
[00:29:36.500 --> 00:29:37.500]  我見過崇拜剪手指甲
[00:29:37.500 --> 00:29:38.500]  我見過崇拜剪手指甲
[00:29:38.500 --> 00:29:39.500]  我見過崇拜剪手指甲
[00:29:39.500 --> 00:29:40.500]  我見過崇拜剪手指甲
[00:29:40.500 --> 00:29:41.500]  我見過崇拜剪手指甲
[00:29:41.500 --> 00:29:42.500]  我見過崇拜剪手指甲
[00:29:42.500 --> 00:30:02.500]  我見過崇拜剪手指甲
[00:30:02.500 --> 00:30:12.500]  在敬拜方面 我們經歷了很大的變化
[00:30:12.500 --> 00:30:14.500]  我自己個人要申報利益
[00:30:14.500 --> 00:30:20.500]  我是傾向鍾意現代的敬拜
[00:30:20.500 --> 00:30:24.500]  所以有時候我們會唱一些典詩
[00:30:24.500 --> 00:30:27.500]  成立一些敬拜小組
[00:30:27.500 --> 00:30:29.500]  有時候會拍手
[00:30:29.500 --> 00:30:33.500]  有時候教會會有樂器的配合
