
[00:00:00.000 --> 00:00:10.300]  我想問問在座,即是在座各位,不論後座少少,有些是我們的哥哥姐姐,大哥哥大姐姐
[00:52:29.300 --> 00:52:58.300]  (教會主席在演講中說話)
[00:52:59.300 --> 00:53:11.300]  (教會主席在演講中說話)
[00:53:29.300 --> 00:53:58.300]  (教會主席在演講中說話)
[00:53:58.300 --> 00:54:26.300]  (教會主席在演講中說話)
[00:54:26.300 --> 00:54:48.300]  (教會主席在演講中說話)
[00:54:56.300 --> 00:55:25.300]  (教會主席在演講中說話)
[00:55:26.300 --> 00:55:43.300]  (教會主席在演講中說話)
[00:55:56.300 --> 00:56:18.300]  (教會主席在演講中說話)
[00:56:18.300 --> 00:56:47.300]  (教會主席在演講中說話)
[00:56:48.300 --> 00:57:17.300]  (教會主席在演講中說話)
[00:57:18.300 --> 00:57:47.300]  (教會主席在演講中說話)
[00:57:47.300 --> 00:58:12.300]  (教會主席在演講中說話)
[00:58:12.300 --> 00:58:30.300]  (教會主席在演講中說話)
[00:58:30.300 --> 00:58:47.300]  (教會主席在演講中說話)
