
[00:00:00.000 --> 00:00:02.000]  第一次為我們做一次低頭祈禱
[00:16:02.000 --> 00:16:04.000]  耶穌基督是唯一的見證
[00:16:04.000 --> 00:16:06.000]  當然進入去的時候
[00:16:06.000 --> 00:16:08.000]  不要單單用傳統的方法
[00:16:08.000 --> 00:16:10.000]  拿著聖經或單張
[00:16:10.000 --> 00:16:12.000]  信耶穌
[00:16:12.000 --> 00:16:14.000]  他信就好
[00:16:14.000 --> 00:16:16.000]  不信就再見
[00:16:16.000 --> 00:16:18.000]  太多這樣的基督徒
[00:16:18.000 --> 00:16:20.000]  使世人覺得
[00:16:20.000 --> 00:16:22.000]  很反感
[00:16:22.000 --> 00:16:24.000]  都是來搞搞震
[00:16:24.000 --> 00:16:26.000]  都是有利可圖
[00:16:26.000 --> 00:16:28.000]  想在天上
[00:16:28.000 --> 00:16:30.000]  得多些bonus
[00:16:30.000 --> 00:16:32.000]  不是
[00:16:32.000 --> 00:16:34.000]  頂智媒
[00:16:34.000 --> 00:16:36.000]  神叫我們去做的工作不是那麼容易
[00:16:36.000 --> 00:16:38.000]  因此
[00:16:38.000 --> 00:16:40.000]  在書下記
[00:16:40.000 --> 00:16:42.000]  一章六七九
[00:16:42.000 --> 00:16:44.000]  三節裏面
[00:16:44.000 --> 00:16:46.000]  都重複重複有提到
[00:16:46.000 --> 00:16:48.000]  有兩個字
[00:16:48.000 --> 00:16:50.000]  叫做剛強壯膽
[00:16:50.000 --> 00:16:52.000]  新日本翻譯
[00:16:52.000 --> 00:16:54.000]  叫做堅強勇敢
[00:16:54.000 --> 00:16:56.000]  其實這些字一看
[00:16:56.000 --> 00:16:58.000]  覺得很豪氣
[00:16:58.000 --> 00:17:00.000]  剛強壯膽堅強勇敢
[00:17:00.000 --> 00:17:02.000]  其實不是
[00:17:02.000 --> 00:17:04.000]  原來有些日本將這個字解釋
[00:17:04.000 --> 00:17:06.000]  他不單單要很勇敢
[00:17:06.000 --> 00:17:08.000]  還要很專注
[00:17:08.000 --> 00:17:10.000]  不單專注
[00:17:10.000 --> 00:17:12.000]  認定了目標
[00:17:12.000 --> 00:17:14.000]  持之以恆
[00:17:14.000 --> 00:17:18.000]  這個很重要
[00:17:18.000 --> 00:17:20.000]  如果不是你說剛強壯膽
[00:17:20.000 --> 00:17:22.000]  我聽說
[00:17:22.000 --> 00:17:24.000]  我未經歷過
[00:17:24.000 --> 00:17:26.000]  有些人要做世界之前
[00:17:26.000 --> 00:17:28.000]  都害怕
[00:17:28.000 --> 00:17:30.000]  這時候很豪氣
[00:17:30.000 --> 00:17:32.000]  開一瓶烈酒
[00:17:32.000 --> 00:17:34.000]  一人一杯
[00:17:34.000 --> 00:17:36.000]  喝了之後
[00:17:36.000 --> 00:17:38.000]  血液沸騰
[00:17:38.000 --> 00:17:40.000]  夠不夠剛強
[00:17:40.000 --> 00:17:42.000]  夠不夠壯膽
[00:17:42.000 --> 00:17:44.000]  去做世界
[00:17:46.000 --> 00:17:48.000]  是吧
[00:17:48.000 --> 00:17:50.000]  基督徒都是這樣
[00:17:50.000 --> 00:17:52.000]  剛強壯膽
[00:17:52.000 --> 00:17:54.000]  很多時候在教會裡發生文鬥武鬥
[00:17:54.000 --> 00:17:56.000]  如果你有
[00:17:56.000 --> 00:17:58.000]  我最近看一本書
[00:17:58.000 --> 00:18:00.000]  講到文化大革命的時候
[00:18:00.000 --> 00:18:02.000]  或者之前
[00:18:02.000 --> 00:18:04.000]  在教會裡那些文鬥武鬥
[00:18:04.000 --> 00:18:06.000]  鬥到你怕了
[00:18:06.000 --> 00:18:08.000]  所以為什麼有很多國內出來
[00:18:08.000 --> 00:18:10.000]  鄧小姐很謹慎
[00:18:10.000 --> 00:18:12.000]  我一會兒會講見證給你聽
[00:18:12.000 --> 00:18:14.000]  鄧小姐
[00:18:14.000 --> 00:18:16.000]  剛強壯膽
[00:18:16.000 --> 00:18:18.000]  不是怕胸口有勇氣去做事那麼簡單
[00:18:18.000 --> 00:18:20.000]  當然有很多基督徒害怕
[00:18:20.000 --> 00:18:22.000]  又怎樣
[00:18:22.000 --> 00:18:24.000]  要專注在肯定的目標上
[00:18:24.000 --> 00:18:26.000]  而這些目標
[00:18:26.000 --> 00:18:28.000]  和這些決定的事情上
[00:18:28.000 --> 00:18:30.000]  是正確的
[00:18:30.000 --> 00:18:32.000]  請問
[00:18:32.000 --> 00:18:34.000]  你怎麼知道是正確
[00:18:34.000 --> 00:18:36.000]  當你歹徒
[00:18:36.000 --> 00:18:38.000]  做壞事的時候
[00:18:38.000 --> 00:18:40.000]  他都說我們是羅賓漢
[00:18:40.000 --> 00:18:42.000]  是吧
[00:18:42.000 --> 00:18:44.000]  我們是羅賓漢
[00:18:44.000 --> 00:18:46.000]  不知道就算了
[00:18:46.000 --> 00:18:48.000]  反正都無所謂
[00:18:48.000 --> 00:18:50.000]  這跟舊人無關
[00:18:50.000 --> 00:18:52.000]  做壞事的人都有口號
[00:18:52.000 --> 00:18:54.000]  是不是
[00:18:54.000 --> 00:18:56.000]  但是
[00:18:56.000 --> 00:18:58.000]  感謝神
[00:18:58.000 --> 00:19:00.000]  神的兒女要剛強壯膽
[00:19:00.000 --> 00:19:02.000]  必須要專注認定
[00:19:02.000 --> 00:19:04.000]  到底是哪個人
[00:19:04.000 --> 00:19:06.000]  叫你做那件事
[00:19:06.000 --> 00:19:08.000]  是做什麼事
[00:19:08.000 --> 00:19:10.000]  為這個緣故
[00:19:10.000 --> 00:19:12.000]  剛強壯膽
[00:19:12.000 --> 00:19:14.000]  因為你必使百姓
[00:19:14.000 --> 00:19:16.000]  承受這個地為業
[00:19:16.000 --> 00:19:18.000]  原來他們的專注
[00:19:18.000 --> 00:19:20.000]  就是要完成上帝應許
[00:19:20.000 --> 00:19:22.000]  阿伯拉罕應許摩西
[00:19:22.000 --> 00:19:24.000]  在這個地得為業
[00:19:24.000 --> 00:19:26.000]  就是我向他們獻上喜誓
[00:19:26.000 --> 00:19:28.000]  給過他們
[00:19:28.000 --> 00:19:30.000]  是神的應許
[00:19:30.000 --> 00:19:32.000]  所以我們要專注在神的應許上
[00:19:32.000 --> 00:19:34.000]  神的應許是什麼
[00:19:34.000 --> 00:19:36.000]  如果你從來不看聖經
[00:19:36.000 --> 00:19:38.000]  你沒有拿過應許
[00:19:38.000 --> 00:19:40.000]  有很多應許
[00:19:40.000 --> 00:19:42.000]  今年
[00:19:42.000 --> 00:19:44.000]  1月1號
[00:19:44.000 --> 00:19:46.000]  你有沒有應許給你
[00:19:46.000 --> 00:19:48.000]  沒有
[00:19:48.000 --> 00:19:50.000]  為你們可惜
[00:19:50.000 --> 00:19:52.000]  因為這麼多人訂了讀經釋義
[00:19:52.000 --> 00:19:54.000]  結果那天放假
[00:19:54.000 --> 00:19:56.000]  都沒有去看讀經釋義
[00:19:56.000 --> 00:19:58.000]  請問你上班哪有時間去看
[00:19:58.000 --> 00:20:00.000]  讀經釋義
[00:20:00.000 --> 00:20:02.000]  1月1號說什麼
[00:20:02.000 --> 00:20:04.000]  不知道嗎
[00:20:04.000 --> 00:20:06.000]  我不說了
[00:20:06.000 --> 00:20:08.000]  很寶貴的應許
[00:20:08.000 --> 00:20:10.000]  我那天起床
[00:20:10.000 --> 00:20:12.000]  我心想
[00:20:12.000 --> 00:20:14.000]  今年日子
[00:20:14.000 --> 00:20:16.000]  怎麼過都不知道
[00:20:16.000 --> 00:20:18.000]  不是我有什麼特別下意想
[00:20:18.000 --> 00:20:20.000]  這個世界真是很灰暗
[00:20:20.000 --> 00:20:22.000]  好像天氣一樣
[00:20:22.000 --> 00:20:24.000]  但是上帝應許
[00:20:24.000 --> 00:20:26.000]  當我讀完之後
[00:20:26.000 --> 00:20:28.000]  原來神的話語這麼有力
[00:20:28.000 --> 00:20:30.000]  應許
[00:20:30.000 --> 00:20:32.000]  回來看吧
[00:20:32.000 --> 00:20:34.000]  不是走寶
[00:20:36.000 --> 00:20:38.000]  要將地次的遺言應許
[00:20:38.000 --> 00:20:40.000]  第七節
[00:20:40.000 --> 00:20:42.000]  要剛強大大壯膽
[00:20:42.000 --> 00:20:44.000]  要謹守
[00:20:44.000 --> 00:20:46.000]  遵行我僕人摩西
[00:20:46.000 --> 00:20:48.000]  所吩咐你的一切律法
[00:20:48.000 --> 00:20:50.000]  這是教導
[00:20:50.000 --> 00:20:52.000]  不可偏離左右
[00:20:52.000 --> 00:20:54.000]  使你無論往哪裡去
[00:20:54.000 --> 00:20:56.000]  都可以順利
[00:20:56.000 --> 00:20:58.000]  請留意
[00:20:58.000 --> 00:21:00.000]  這個順利不是照你
[00:21:00.000 --> 00:21:02.000]  年頭寫
[00:21:02.000 --> 00:21:04.000]  快要寫輝春
[00:21:04.000 --> 00:21:06.000]  順風順水都順了
[00:21:06.000 --> 00:21:08.000]  這個順利就是神與你同在的時候
[00:21:08.000 --> 00:21:10.000]  你無往而不利
[00:21:10.000 --> 00:21:12.000]  這個無往而不利
[00:21:12.000 --> 00:21:14.000]  很多經歷過
[00:21:14.000 --> 00:21:16.000]  但問題是今時今日很多時候
[00:21:16.000 --> 00:21:18.000]  我們看不到這些
[00:21:18.000 --> 00:21:20.000]  第九節
[00:21:20.000 --> 00:21:22.000]  我豈沒有吩咐你
[00:21:22.000 --> 00:21:24.000]  你當剛強壯膽
[00:21:24.000 --> 00:21:26.000]  不要懼怕不要驚慌
[00:21:26.000 --> 00:21:28.000]  因為你無論往哪裡去
[00:21:28.000 --> 00:21:30.000]  也要說你的神
[00:21:30.000 --> 00:21:32.000]  必與你同在
[00:21:32.000 --> 00:21:34.000]  必與你同在
[00:21:34.000 --> 00:21:36.000]  我不知道你的經歷是甚麼
[00:21:36.000 --> 00:21:38.000]  如果你有這樣的經歷
[00:21:38.000 --> 00:21:40.000]  你不用怕
[00:21:40.000 --> 00:21:42.000]  你見過小朋友小時候逛街
[00:21:42.000 --> 00:21:44.000]  很害怕
[00:21:44.000 --> 00:21:46.000]  一兜褲子拖著手的時候
[00:21:46.000 --> 00:21:48.000]  他不害怕的感覺
[00:21:48.000 --> 00:21:50.000]  你沒有經歷過
[00:21:50.000 --> 00:21:52.000]  可能在屬靈上
[00:21:52.000 --> 00:21:54.000]  你永遠都是很遺憾的事
[00:21:54.000 --> 00:21:56.000]  然後在
[00:21:56.000 --> 00:21:58.000]  這三節聖經裏面
[00:21:58.000 --> 00:22:00.000]  第七第八節說
[00:22:00.000 --> 00:22:02.000]  謹守進行
[00:22:02.000 --> 00:22:04.000]  謹守甚麼?神的吩咐
[00:22:04.000 --> 00:22:06.000]  進行甚麼?神的道
[00:22:06.000 --> 00:22:08.000]  這是我們每個基督徒
[00:22:08.000 --> 00:22:10.000]  必須要做的事
[00:22:10.000 --> 00:22:12.000]  所以重覆第七節
[00:22:12.000 --> 00:22:14.000]  剛強壯膽
[00:22:14.000 --> 00:22:16.000]  謹守我僕人
[00:22:16.000 --> 00:22:18.000]  吩咐你一切的律法
[00:22:18.000 --> 00:22:20.000]  不可以偏離
[00:22:20.000 --> 00:22:22.000]  不要被一些理論
[00:22:22.000 --> 00:22:24.000]  左右了你的視線
[00:22:24.000 --> 00:22:26.000]  要守就守住它
[00:22:26.000 --> 00:22:28.000]  我怎知道
[00:22:28.000 --> 00:22:30.000]  你上茶經班
[00:22:30.000 --> 00:22:32.000]  你自己過去靈修你聽道
[00:22:32.000 --> 00:22:34.000]  將你得到的
[00:22:34.000 --> 00:22:36.000]  你要記住
[00:22:36.000 --> 00:22:38.000]  然後求主幫助你去做
[00:22:38.000 --> 00:22:40.000]  因為你聽完之後
[00:22:40.000 --> 00:22:42.000]  一定有很大試探誘惑
[00:22:42.000 --> 00:22:44.000]  叫你不可以做的
[00:22:44.000 --> 00:22:46.000]  但你做與不做
[00:22:46.000 --> 00:22:48.000]  就是你得不得福
[00:22:48.000 --> 00:22:50.000]  一個最要決的地方
[00:22:50.000 --> 00:22:52.000]  第八節說
[00:22:52.000 --> 00:22:54.000]  不可以離開你的口
[00:22:54.000 --> 00:22:56.000]  要晝夜思想
[00:22:56.000 --> 00:22:58.000]  我們晝夜思想有很多難題
[00:22:58.000 --> 00:23:00.000]  但我們不會晝夜
[00:23:00.000 --> 00:23:02.000]  思想神的話語
[00:23:02.000 --> 00:23:04.000]  當你晝夜思想的時候
[00:23:04.000 --> 00:23:06.000]  你的智慧就來了
[00:23:06.000 --> 00:23:08.000]  當人晝夜思想的時候
[00:23:08.000 --> 00:23:10.000]  他的智慧來了
[00:23:10.000 --> 00:23:12.000]  他做事的方法都不同了
[00:23:12.000 --> 00:23:14.000]  因為神與他同在
[00:23:14.000 --> 00:23:16.000]  還有
[00:23:16.000 --> 00:23:18.000]  當你開口埋口
[00:23:18.000 --> 00:23:20.000]  這是我們做基督徒
[00:23:20.000 --> 00:23:22.000]  應該留意的地方
[00:23:22.000 --> 00:23:24.000]  不只是背兩句金句給人聽
[00:23:24.000 --> 00:23:26.000]  而是將整個說話
[00:23:26.000 --> 00:23:28.000]  分享的時候
[00:23:28.000 --> 00:23:30.000]  你有智慧去處理事情
[00:23:30.000 --> 00:23:32.000]  我鼓勵弟兄姊妹
[00:23:32.000 --> 00:23:34.000]  現在通訊很方便
[00:23:34.000 --> 00:23:36.000]  你拿著手機
[00:23:36.000 --> 00:23:38.000]  電郵也好WhatsApp也好
[00:23:38.000 --> 00:23:40.000]  如果一些未經證實的東西
[00:23:40.000 --> 00:23:42.000]  不要亂說
[00:23:42.000 --> 00:23:44.000]  不要傳來傳去
[00:23:44.000 --> 00:23:46.000]  但聖經上這些教導
[00:23:46.000 --> 00:23:48.000]  已經是證實了
[00:23:48.000 --> 00:23:50.000]  你不妨傳出去都不怕
[00:23:50.000 --> 00:23:52.000]  我和一班弟兄姊妹
[00:23:52.000 --> 00:23:54.000]  有一個群組
[00:23:54.000 --> 00:23:56.000]  不時他們會將每天早上
[00:23:56.000 --> 00:23:58.000]  看到聖經的說話傳出來
[00:23:58.000 --> 00:24:00.000]  有人馬上說阿們
[00:24:00.000 --> 00:24:02.000]  哈利路亞
[00:24:02.000 --> 00:24:04.000]  不過有時發覺太早
[00:24:04.000 --> 00:24:06.000]  有時就
[00:24:06.000 --> 00:24:08.000]  有時不見有
[00:24:08.000 --> 00:24:10.000]  這些聖經說話
[00:24:10.000 --> 00:24:12.000]  只有一些很好的恭賀的說話
[00:24:12.000 --> 00:24:14.000]  一聽我覺得有點不妥
[00:24:14.000 --> 00:24:16.000]  因為聖經心言說
[00:24:16.000 --> 00:24:18.000]  你清早起來跟人祝福是咒詛
[00:24:18.000 --> 00:24:20.000]  知不知道
[00:24:20.000 --> 00:24:22.000]  聖經是這麼說的
[00:24:22.000 --> 00:24:24.000]  因為你都沒有領受
[00:24:24.000 --> 00:24:26.000]  你祝福什麼福給別人
[00:24:26.000 --> 00:24:28.000]  你必須先領受
[00:24:28.000 --> 00:24:30.000]  有整個話語才能祝福別人
[00:24:30.000 --> 00:24:32.000]  你沒有話語就沒有
[00:24:32.000 --> 00:24:34.000]  你好你好
[00:24:34.000 --> 00:24:36.000]  你見到別人說飲茶
[00:24:36.000 --> 00:24:38.000]  不要起來跟人祝福
[00:24:38.000 --> 00:24:40.000]  你沒有資格祝福
[00:24:40.000 --> 00:24:42.000]  除非你領受了慈福之後
[00:24:42.000 --> 00:24:44.000]  你才可以祝福
[00:24:44.000 --> 00:24:46.000]  感謝神
[00:24:46.000 --> 00:24:48.000]  如此你的道路可以亨通
[00:24:48.000 --> 00:24:50.000]  凡事順利
[00:24:50.000 --> 00:24:52.000]  我必與你同在
[00:24:52.000 --> 00:24:54.000]  所以約書亞第一章第九節說
[00:24:54.000 --> 00:24:56.000]  你無論往哪裡去
[00:24:56.000 --> 00:24:58.000]  你的神耶和華必與你同在
[00:24:58.000 --> 00:25:00.000]  你說
[00:25:00.000 --> 00:25:02.000]  約書亞時代如此
[00:25:02.000 --> 00:25:04.000]  那到耶穌時代是怎樣
[00:25:04.000 --> 00:25:06.000]  馬達福音二十八章二十節
[00:25:06.000 --> 00:25:08.000]  我們是金句
[00:25:08.000 --> 00:25:10.000]  凡我所吩咐你們的
[00:25:10.000 --> 00:25:12.000]  都教訓他們遵守
[00:25:12.000 --> 00:25:14.000]  我就常與你們同在
[00:25:14.000 --> 00:25:16.000]  直到世界的末了
[00:25:16.000 --> 00:25:18.000]  留心聽
[00:25:18.000 --> 00:25:20.000]  耶穌並不是說
[00:25:20.000 --> 00:25:22.000]  你每個禮拜來主日崇拜
[00:25:22.000 --> 00:25:24.000]  我就與你同在
[00:25:24.000 --> 00:25:26.000]  耶穌不是說你奉獻金錢
[00:25:26.000 --> 00:25:28.000]  我就與你同在
[00:25:28.000 --> 00:25:30.000]  耶穌沒有說到你
[00:25:30.000 --> 00:25:32.000]  參加祈禱會就與你同在
[00:25:32.000 --> 00:25:34.000]  祂只是說
[00:25:34.000 --> 00:25:36.000]  凡我所吩咐你們的
[00:25:36.000 --> 00:25:38.000]  祂的教導、祂的律法說什麼
[00:25:38.000 --> 00:25:40.000]  不單止我們自己領受
[00:25:40.000 --> 00:25:42.000]  我們也要帶領別人
[00:25:42.000 --> 00:25:44.000]  教導和遵守的時候
[00:25:44.000 --> 00:25:46.000]  祂說我就常與你同在
[00:25:46.000 --> 00:25:48.000]  直到世界的末了
[00:25:48.000 --> 00:25:50.000]  在十二月二十四號
[00:25:50.000 --> 00:25:52.000]  我們晚上
[00:25:52.000 --> 00:25:54.000]  我們也有聚會
[00:25:54.000 --> 00:25:56.000]  我們有感謝神
[00:25:56.000 --> 00:25:58.000]  去年的平安夜
[00:25:58.000 --> 00:26:00.000]  我們焦點
[00:26:00.000 --> 00:26:02.000]  集中在我們過去
[00:26:02.000 --> 00:26:04.000]  三個月曾經做過一些
[00:26:04.000 --> 00:26:06.000]  事工
[00:26:06.000 --> 00:26:08.000]  有一班從未聽過福音的
[00:26:08.000 --> 00:26:10.000]  小朋友和家人
[00:26:10.000 --> 00:26:12.000]  來參加聚會
[00:26:12.000 --> 00:26:14.000]  藉著頂之每種愛心
[00:26:14.000 --> 00:26:16.000]  平時的照顧
[00:26:16.000 --> 00:26:18.000]  所以那一刻有人決志
[00:26:18.000 --> 00:26:20.000]  請問
[00:26:20.000 --> 00:26:22.000]  那一刻你帶來的朋友
[00:26:22.000 --> 00:26:24.000]  或者那些決志者
[00:26:24.000 --> 00:26:26.000]  今天情況如何?
[00:26:26.000 --> 00:26:28.000]  不知道
[00:26:28.000 --> 00:26:30.000]  他信耶穌了
[00:26:30.000 --> 00:26:32.000]  是不是完成了?
[00:26:32.000 --> 00:26:34.000]  他們還需要人去
[00:26:34.000 --> 00:26:36.000]  栽培他們
[00:26:36.000 --> 00:26:38.000]  帶領他們
[00:26:38.000 --> 00:26:40.000]  誰去做?
[00:26:40.000 --> 00:26:42.000]  當然教務同工是有責任要做
[00:26:42.000 --> 00:26:44.000]  一定要去做
[00:26:44.000 --> 00:26:46.000]  但問題是
[00:26:46.000 --> 00:26:48.000]  如果照
[00:26:48.000 --> 00:26:50.000]  牧師給我的數字一共有
[00:26:50.000 --> 00:26:52.000]  四十七個人
[00:26:52.000 --> 00:26:58.000]  誰去做?
[00:26:58.000 --> 00:27:00.000]  頂之每
[00:27:00.000 --> 00:27:02.000]  你如果承擔了使命
[00:27:02.000 --> 00:27:04.000]  將人帶到主的面前
[00:27:04.000 --> 00:27:06.000]  你說我已經年紀大了
[00:27:06.000 --> 00:27:08.000]  我入伍登祿了
[00:27:08.000 --> 00:27:10.000]  原來那些人
[00:27:10.000 --> 00:27:12.000]  信主中間有些年紀比你輕
[00:27:12.000 --> 00:27:14.000]  可能有些年紀比你大
[00:27:14.000 --> 00:27:16.000]  我們求主讓我們去做
[00:27:16.000 --> 00:27:18.000]  今天很多時候
[00:27:18.000 --> 00:27:20.000]  我們看錯了
[00:27:20.000 --> 00:27:22.000]  以為侍奉神
[00:27:22.000 --> 00:27:24.000]  有主同在
[00:27:24.000 --> 00:27:26.000]  一定要輝輝煌煌地
[00:27:26.000 --> 00:27:28.000]  做教會工作
[00:27:28.000 --> 00:27:30.000]  容許我在這裡
[00:27:30.000 --> 00:27:32.000]  快結束的時候
[00:27:32.000 --> 00:27:34.000]  我講一個見證給大家聽
[00:27:34.000 --> 00:27:36.000]  這個見證其實我是看一本書
[00:27:36.000 --> 00:27:38.000]  我看的時候
[00:27:38.000 --> 00:27:40.000]  我很有感動
[00:27:40.000 --> 00:27:42.000]  不過為這個見證我要講與不講
[00:27:42.000 --> 00:27:44.000]  我掙扎了三天
[00:27:44.000 --> 00:27:46.000]  為什麼掙扎了三天?
[00:27:46.000 --> 00:27:48.000]  第一
[00:27:48.000 --> 00:27:50.000]  我對一些毫無感動的事情
[00:27:50.000 --> 00:27:52.000]  我不想去講
[00:27:52.000 --> 00:27:54.000]  免得以訛傳訛
[00:27:54.000 --> 00:27:56.000]  第二
[00:27:56.000 --> 00:27:58.000]  因為有些事情是很敏感
[00:27:58.000 --> 00:28:00.000]  還有時代正在變化
[00:28:00.000 --> 00:28:02.000]  正等於現代人
[00:28:02.000 --> 00:28:04.000]  很難去明白
[00:28:04.000 --> 00:28:06.000]  耶穌受死的那天
[00:28:06.000 --> 00:28:08.000]  那些警方
[00:28:08.000 --> 00:28:10.000]  雖然有些電影拍了出來
[00:28:10.000 --> 00:28:12.000]  如果大家上個星期三晚
[00:28:12.000 --> 00:28:14.000]  有看過都看到
[00:28:14.000 --> 00:28:16.000]  你說那些導演會不會誇張一點
[00:28:16.000 --> 00:28:18.000]  誇不誇張?
[00:28:18.000 --> 00:28:20.000]  我覺得一點都不誇張
[00:28:20.000 --> 00:28:22.000]  如果我現在告訴你
[00:28:22.000 --> 00:28:24.000]  香港警察局以前
[00:28:24.000 --> 00:28:26.000]  集七防是很慘的
[00:28:26.000 --> 00:28:28.000]  你信不信?
[00:28:28.000 --> 00:28:30.000]  現在當然不信
[00:28:30.000 --> 00:28:32.000]  因為你鬥一鬥他們都會告你
[00:28:32.000 --> 00:28:34.000]  之前集七防怎麼樣你知道嗎?
[00:28:34.000 --> 00:28:36.000]  不知道
[00:28:36.000 --> 00:28:38.000]  我沒有進去我不知道
[00:28:38.000 --> 00:28:40.000]  聽說他們吃過苦
[00:28:40.000 --> 00:28:42.000]  因為以前我在戒毒村幫忙工作
[00:28:42.000 --> 00:28:44.000]  很慘的
[00:28:44.000 --> 00:28:46.000]  這個時代
[00:28:46.000 --> 00:28:48.000]  耶穌那個時候是羅馬政府
[00:28:48.000 --> 00:28:50.000]  這個是殖民地
[00:28:50.000 --> 00:28:52.000]  當時羅馬殖民地
[00:28:52.000 --> 00:28:54.000]  一個攪亂
[00:28:54.000 --> 00:28:56.000]  攪亂社會份子
[00:28:56.000 --> 00:28:58.000]  所以耶穌被鞭打
[00:28:58.000 --> 00:29:00.000]  你不要以為是演戲
[00:29:00.000 --> 00:29:02.000]  聖經這樣記載
[00:29:02.000 --> 00:29:04.000]  他所受的鞭傷
[00:29:04.000 --> 00:29:06.000]  使門得醫治
[00:29:06.000 --> 00:29:08.000]  你以為耶穌的鞭傷是用雞毛掃插的嗎?
[00:29:08.000 --> 00:29:12.000]  羅馬人的兵殘酷
[00:29:12.000 --> 00:29:14.000]  刑罰十字架
[00:29:14.000 --> 00:29:16.000]  是刑具
[00:29:16.000 --> 00:29:18.000]  什麼叫刑具?
[00:29:18.000 --> 00:29:20.000]  監生
[00:29:20.000 --> 00:29:22.000]  香港現在你把老鼠
[00:29:22.000 --> 00:29:24.000]  你試試在天台
[00:29:24.000 --> 00:29:26.000]  抓老鼠
[00:29:26.000 --> 00:29:28.000]  用繩子綁住牠
[00:29:28.000 --> 00:29:30.000]  馬上抓你們去坐牢
[00:29:30.000 --> 00:29:34.000]  但當時
[00:29:34.000 --> 00:29:36.000]  人不斷被釘住
[00:29:36.000 --> 00:29:38.000]  所以耶穌被鞭打
[00:29:38.000 --> 00:29:40.000]  大驚激昂那些是事實
[00:29:40.000 --> 00:29:42.000]  我覺得那個導演
[00:29:42.000 --> 00:29:44.000]  未必做到當時那麼殘酷
[00:29:44.000 --> 00:29:46.000]  不過已經寫明要警告
[00:29:46.000 --> 00:29:48.000]  家長陪同去看
[00:29:48.000 --> 00:29:50.000]  所以
[00:29:50.000 --> 00:29:52.000]  我們是很難理解的
[00:29:52.000 --> 00:29:54.000]  我要講的見證是
[00:29:54.000 --> 00:29:56.000]  中國大陸在1949年
[00:29:56.000 --> 00:29:58.000]  之前
[00:29:58.000 --> 00:30:00.000]  有人蒙恩得救
[00:30:00.000 --> 00:30:02.000]  到1949年之後
[00:30:02.000 --> 00:30:04.000]  那些變化
[00:30:04.000 --> 00:30:06.000]  講的時候內容中
[00:30:06.000 --> 00:30:08.000]  如果你曾經在國外
[00:30:08.000 --> 00:30:10.000]  什麼叫三反五反?
[00:30:10.000 --> 00:30:12.000]  什麼叫三面紅旗?
[00:30:12.000 --> 00:30:14.000]  什麼叫文化大革命?
[00:30:14.000 --> 00:30:16.000]  你才知道那種慘撲
[00:30:16.000 --> 00:30:18.000]  否則你完全不知道
[00:30:18.000 --> 00:30:20.000]  為什麼會為信仰無端白事
[00:30:20.000 --> 00:30:22.000]  這樣迫害
[00:30:22.000 --> 00:30:24.000]  在1974年
[00:30:24.000 --> 00:30:26.000]  有一個女子
[00:30:26.000 --> 00:30:28.000]  這些名字
[00:30:28.000 --> 00:30:30.000]  未必是真實的名字
[00:30:30.000 --> 00:30:32.000]  但我相信是事實
[00:30:32.000 --> 00:30:34.000]  她叫張淑英
[00:30:34.000 --> 00:30:36.000]  她的父母
[00:30:36.000 --> 00:30:38.000]  是一個地區家庭教會的
[00:30:38.000 --> 00:30:40.000]  主要負責人
[00:30:40.000 --> 00:30:42.000]  當時教會是受迫害的
[00:30:42.000 --> 00:30:44.000]  如果文化大革命的時候
[00:30:44.000 --> 00:30:46.000]  家裡找到一本聖經
[00:30:46.000 --> 00:30:48.000]  你隨時可以
[00:30:48.000 --> 00:30:50.000]  不要說冤枉
[00:30:50.000 --> 00:30:52.000]  那些酷刑要查很久
[00:30:52.000 --> 00:30:54.000]  真是慘無人道
[00:30:54.000 --> 00:30:56.000]  我今早碰到兩位
[00:30:56.000 --> 00:30:58.000]  主播說真的很慘
[00:30:58.000 --> 00:31:00.000]  18歲在師範大學
[00:31:00.000 --> 00:31:02.000]  師範學院畢業之後
[00:31:02.000 --> 00:31:04.000]  成績優異
[00:31:04.000 --> 00:31:06.000]  幫她獲分派到不同地區
[00:31:06.000 --> 00:31:08.000]  工作的時候
[00:31:08.000 --> 00:31:10.000]  她同學都派到好的地方
[00:31:10.000 --> 00:31:12.000]  但因為她父母的身份
[00:31:12.000 --> 00:31:14.000]  是黑五類
[00:31:14.000 --> 00:31:16.000]  所以沒辦法
[00:31:16.000 --> 00:31:18.000]  就將她調去
[00:31:18.000 --> 00:31:20.000]  遠離城市
[00:31:20.000 --> 00:31:22.000]  窮鄉僻壤的農村
[00:31:22.000 --> 00:31:24.000]  叫她開荒辦學
[00:31:24.000 --> 00:31:26.000]  那個地方連火車
[00:31:26.000 --> 00:31:28.000]  汽車都去不到
[00:31:28.000 --> 00:31:30.000]  沒有學校
[00:31:30.000 --> 00:31:32.000]  生活很艱苦
[00:31:32.000 --> 00:31:34.000]  爸爸媽媽就很不放心
[00:31:34.000 --> 00:31:36.000]  很心痛
[00:31:36.000 --> 00:31:38.000]  18歲的女孩從未離開家
[00:31:38.000 --> 00:31:40.000]  但是因為她們是基督徒
[00:31:40.000 --> 00:31:42.000]  所以她們的上級就是這樣
[00:31:42.000 --> 00:31:44.000]  你說政府也好
[00:31:44.000 --> 00:31:46.000]  特意給你殺手鐧警告也好
