
[00:00:00.000 --> 00:00:04.000]  講到之前 我想請姊妹安靜一刻
[00:21:08.000 --> 00:21:11.000]  我就顯示不了我的三分球
[00:21:11.000 --> 00:21:13.000]  我站在三分外
[00:21:13.000 --> 00:21:15.000]  都不進去籃底
[00:21:15.000 --> 00:21:17.000]  阿全你去籃底吧
[00:21:17.000 --> 00:21:19.000]  我這麼久也等不到你入攝
[00:21:19.000 --> 00:21:21.000]  我總是在外面
[00:21:21.000 --> 00:21:24.000]  原來我想射三分
[00:21:25.000 --> 00:21:28.000]  但我想問如果耶穌去了
[00:21:28.000 --> 00:21:31.000]  大神會覺得耶穌是一個什麼人
[00:21:31.000 --> 00:21:36.000]  最多是覺得他是一個很厲害的醫生
[00:21:36.000 --> 00:21:38.000]  他會不會知道
[00:21:38.000 --> 00:21:40.000]  這是一個從神來
[00:21:40.000 --> 00:21:46.000]  有行神蹟的才能醫治百病的醫生
[00:21:46.000 --> 00:21:48.000]  耶穌想做什麼呢
[00:21:48.000 --> 00:21:50.000]  耶穌想教這個人信心的功課
[00:21:50.000 --> 00:21:52.000]  所以四十八節說
[00:21:52.000 --> 00:21:54.000]  你們看不到神蹟
[00:21:55.000 --> 00:21:56.000]  什麼叫信
[00:21:56.000 --> 00:21:58.000]  我們看看輔助經文
[00:21:58.000 --> 00:22:00.000]  希伯來書十一章
[00:22:00.000 --> 00:22:02.000]  三節和第六節
[00:22:02.000 --> 00:22:04.000]  信心有三個很重要的重點
[00:22:04.000 --> 00:22:06.000]  希伯來書十一章第三和第六節
[00:22:06.000 --> 00:22:08.000]  我們一起讀這兩節聖經
[00:22:08.000 --> 00:22:10.000]  預備起
[00:22:11.000 --> 00:22:28.000]  (背誦聖經)
[00:22:28.000 --> 00:22:33.000]  信心有三個主要信心的內容
[00:22:33.000 --> 00:22:38.000]  我們信心不會是一個單獨存在的東西
[00:22:39.000 --> 00:22:42.000]  我有信心一定有一個對象
[00:22:42.000 --> 00:22:46.000]  所以我們信心的對象是耶穌基督
[00:22:46.000 --> 00:22:49.000]  信心有什麼內容有什麼特點呢
[00:22:49.000 --> 00:22:53.000]  第一我們信這個世界是神籍籍的話語
[00:22:53.000 --> 00:22:55.000]  由無變有
[00:22:55.000 --> 00:22:59.000]  看到的東西是從看不到的東西創造
[00:22:59.000 --> 00:23:02.000]  我們信神是創造主
[00:23:02.000 --> 00:23:04.000]  第二在第六節
[00:23:05.000 --> 00:23:09.000]  信神是存在
[00:23:09.000 --> 00:23:33.000]  (背誦聖經)
[00:23:34.000 --> 00:23:37.000]  我們通常改名字是有一個字有意思的
[00:23:37.000 --> 00:23:40.000]  我的名字叫永遠的泉水
[00:23:40.000 --> 00:23:42.000]  forever spring
[00:23:42.000 --> 00:23:45.000]  不知道我媽媽為什麼改這個名字
[00:23:45.000 --> 00:23:47.000]  但自從有高佬泉之後
[00:23:47.000 --> 00:23:49.000]  沒有人再改兒子叫阿泉
[00:23:49.000 --> 00:23:53.000]  所以神的名字很特別
[00:23:53.000 --> 00:23:55.000]  神稱I am
[00:23:55.000 --> 00:23:57.000]  因為神不能用任何東西去代表祂
[00:23:57.000 --> 00:24:00.000]  所以祂說I am that I am
[00:24:01.000 --> 00:24:05.000]  代表神是永恆獨一的主宰
[00:24:05.000 --> 00:24:09.000]  所以神要信神是永恆獨一的主宰
[00:24:09.000 --> 00:24:13.000]  第三就是信神會賞賜尋求祂的人
[00:24:13.000 --> 00:24:15.000]  信心是什麼呢
[00:24:15.000 --> 00:24:18.000]  信神是創造主萬物的根源
[00:24:18.000 --> 00:24:23.000]  信神是永恆自有永有的主宰
[00:24:23.000 --> 00:24:27.000]  第三就是信神會賞賜尋求祂的人
[00:24:28.000 --> 00:24:32.000]  這裡耶穌說人怎樣認識神呢
[00:24:32.000 --> 00:24:36.000]  所有從神派來的神代表
[00:24:36.000 --> 00:24:38.000]  都有行神跡歧視的能力
[00:24:38.000 --> 00:24:42.000]  見到神跡他們就知道這個人從神而來
[00:24:42.000 --> 00:24:46.000]  但神跡歧視這個記號
[00:24:46.000 --> 00:24:50.000]  是在舊約聖經神向以色列人啟示
[00:24:50.000 --> 00:24:52.000]  你見到有行神跡歧視
[00:24:52.000 --> 00:24:57.000]  按照聖經所說的話去行的人
[00:24:58.000 --> 00:25:00.000]  就是從神而來的使者
[00:25:00.000 --> 00:25:03.000]  是神態來的那位代表
[00:25:03.000 --> 00:25:07.000]  所以關鍵不只是在神跡
[00:25:07.000 --> 00:25:09.000]  而是在神的話裡
[00:25:09.000 --> 00:25:11.000]  所以這裡耶穌在挑戰
[00:25:11.000 --> 00:25:13.000]  你可不可以不只是看神跡
[00:25:13.000 --> 00:25:17.000]  而是教導我們用神跡去認到
[00:25:17.000 --> 00:25:21.000]  行到神跡的人就是聖經所預言的那位
[00:25:21.000 --> 00:25:25.000]  這裡耶穌基督在挑戰這個大神
[00:25:26.000 --> 00:25:30.000]  你不要只去接觸耶穌的時候
[00:25:30.000 --> 00:25:32.000]  只信耶穌的神跡
[00:25:32.000 --> 00:25:35.000]  要信行神跡那位
[00:25:35.000 --> 00:25:38.000]  我們很多時候信仰都是
[00:25:38.000 --> 00:25:40.000]  我都想神幫我
[00:25:40.000 --> 00:25:42.000]  我們想求神的祝福
[00:25:42.000 --> 00:25:44.000]  而不認識那位祝福我們的主
[00:25:44.000 --> 00:25:46.000]  這裡耶穌如果去
[00:25:46.000 --> 00:25:48.000]  這個大神就最多覺得
[00:25:48.000 --> 00:25:50.000]  他是一個有行神跡歧視的人
[00:25:50.000 --> 00:25:52.000]  他完全不會明白
[00:25:52.000 --> 00:25:54.000]  耶穌是神的兒子
[00:25:55.000 --> 00:25:56.000]  耶穌怎樣做呢
[00:25:56.000 --> 00:25:58.000]  他說你回去
[00:25:58.000 --> 00:26:01.000]  如果拍電影這裡成本很低
[00:26:01.000 --> 00:26:04.000]  不用做那些平靜風浪
[00:26:04.000 --> 00:26:07.000]  死人復活那些都不用
[00:26:07.000 --> 00:26:09.000]  這裡只是說遙控醫病
[00:26:09.000 --> 00:26:13.000]  你回去他很煩
[00:26:13.000 --> 00:26:15.000]  很文藝片的
[00:26:15.000 --> 00:26:18.000]  但你記住耶穌如果他不去
[00:26:18.000 --> 00:26:20.000]  他即是證明什麼
[00:26:20.000 --> 00:26:22.000]  大神會回去
[00:26:22.000 --> 00:26:24.000]  哎呀耶穌你搞錯了
[00:26:25.000 --> 00:26:26.000]  他是傷風的
[00:26:26.000 --> 00:26:28.000]  耶穌沒有醫錯
[00:26:28.000 --> 00:26:30.000]  他是無所不在
[00:26:30.000 --> 00:26:32.000]  不受距離的限制
[00:26:32.000 --> 00:26:34.000]  不受空間的限制
[00:26:34.000 --> 00:26:36.000]  耶穌知道
[00:26:36.000 --> 00:26:38.000]  不是嘉利利裡面隨便一個病了的人
[00:26:38.000 --> 00:26:40.000]  他醫好
[00:26:40.000 --> 00:26:42.000]  耶穌是無所不知
[00:26:42.000 --> 00:26:44.000]  哪個病哪個是他的兒子
[00:26:44.000 --> 00:26:46.000]  他知道
[00:26:46.000 --> 00:26:48.000]  今天我們去醫院做手術
[00:26:48.000 --> 00:26:50.000]  我記得我做手術之前
[00:26:50.000 --> 00:26:52.000]  他會說劉永泉是不是你
[00:26:53.000 --> 00:26:55.000]  你是誰呀我是劉永泉
[00:26:55.000 --> 00:26:57.000]  你是誰呀劉永泉
[00:26:57.000 --> 00:26:59.000]  清楚了
[00:26:59.000 --> 00:27:01.000]  你做什麼手術呀
[00:27:01.000 --> 00:27:03.000]  你不要搞錯
[00:27:03.000 --> 00:27:05.000]  你是誰呀
[00:27:05.000 --> 00:27:07.000]  是不是問得很清楚
[00:27:07.000 --> 00:27:09.000]  但耶穌不會搞錯
[00:27:09.000 --> 00:27:11.000]  因為他不單是無所不在
[00:27:11.000 --> 00:27:13.000]  他還是無所不知
[00:27:13.000 --> 00:27:15.000]  但知又如何
[00:27:15.000 --> 00:27:17.000]  無所不在又如何
[00:27:17.000 --> 00:27:19.000]  不單是這樣
[00:27:19.000 --> 00:27:21.000]  他還是無所不能
[00:27:22.000 --> 00:27:23.000]  我們要發聲
[00:27:23.000 --> 00:27:25.000]  你兒子康復了
[00:27:25.000 --> 00:27:28.000]  我們讀51到54節
[00:27:28.000 --> 00:27:30.000]  預備起
[00:27:30.000 --> 00:27:33.000]  回到你的廣道大綱
[00:27:33.000 --> 00:27:35.000]  信心的對象
[00:27:35.000 --> 00:27:37.000]  就是主基督
[00:27:37.000 --> 00:27:39.000]  我們人信心的極限
[00:27:39.000 --> 00:27:41.000]  就是我們的經驗
[00:27:41.000 --> 00:27:43.000]  頂智慧今天這堂課
[00:27:43.000 --> 00:27:45.000]  我最想說的是
[00:27:45.000 --> 00:27:47.000]  我們的信心是什麼信心
[00:27:47.000 --> 00:27:49.000]  我們的信心建基於
[00:27:49.000 --> 00:27:51.000]  我們的經驗
[00:27:52.000 --> 00:27:53.000]  我記得
[00:27:53.000 --> 00:27:55.000]  以前我聽過一個
[00:27:55.000 --> 00:27:57.000]  我有一個好朋友
[00:27:57.000 --> 00:27:59.000]  他領養了保良局一個孤兒
[00:27:59.000 --> 00:28:01.000]  回到家裡那個孤兒是五歲
[00:28:01.000 --> 00:28:04.000]  他另外有一個兒子
[00:28:04.000 --> 00:28:06.000]  大過一點
[00:28:06.000 --> 00:28:08.000]  回到家裡煮第一餐飯
[00:28:08.000 --> 00:28:10.000]  當舀好飯
[00:28:10.000 --> 00:28:12.000]  那個五歲的妹妹
[00:28:12.000 --> 00:28:14.000]  你猜她做了什麼動作
[00:28:14.000 --> 00:28:16.000]  她拿著一碗飯
[00:28:16.000 --> 00:28:18.000]  一放在桌上就舉起
[00:28:18.000 --> 00:28:21.000]  那個領養的媽媽就問
[00:28:22.000 --> 00:28:24.000]  女兒你為什麼舉起
[00:28:24.000 --> 00:28:26.000]  她說
[00:28:26.000 --> 00:28:28.000]  這樣安全一點
[00:28:28.000 --> 00:28:30.000]  不會有人搶我的飯
[00:28:30.000 --> 00:28:32.000]  我問她為什麼有人搶
[00:28:32.000 --> 00:28:34.000]  她說在孤兒院
[00:28:34.000 --> 00:28:36.000]  那些人常常搶我的飯
[00:28:36.000 --> 00:28:38.000]  可能是玩的
[00:28:38.000 --> 00:28:40.000]  總之很不安全
[00:28:40.000 --> 00:28:42.000]  我聽過在巴西
[00:28:42.000 --> 00:28:44.000]  有一個貧民窟
[00:28:44.000 --> 00:28:46.000]  有一個收容所
[00:28:46.000 --> 00:28:48.000]  他們收了在垃圾堆裡
[00:28:48.000 --> 00:28:50.000]  把那些孤兒放進去
[00:28:51.000 --> 00:28:52.000]  他晚上睡的時候
[00:28:52.000 --> 00:28:54.000]  他抱著麵包和罐頭睡
[00:28:54.000 --> 00:28:57.000]  抱了兩個星期
[00:28:57.000 --> 00:29:00.000]  他才肯把麵包放在身邊
[00:29:00.000 --> 00:29:02.000]  最後放在桌上
[00:29:02.000 --> 00:29:04.000]  他抱了兩個星期才學到
[00:29:04.000 --> 00:29:06.000]  這裡沒有人會搶我的食物
[00:29:06.000 --> 00:29:09.000]  我們人是怎樣學到的
[00:29:09.000 --> 00:29:12.000]  我們信心是怎樣建立的
[00:29:12.000 --> 00:29:14.000]  你為什麼會看這個醫生
[00:29:14.000 --> 00:29:16.000]  為什麼會看養和的醫生
[00:29:16.000 --> 00:29:18.000]  為什麼會看浸會的醫生
[00:29:18.000 --> 00:29:20.000]  為什麼會看這個眼科
[00:29:21.000 --> 00:29:24.000]  因為我表姐看過很好
[00:29:24.000 --> 00:29:26.000]  你表姐為什麼會看這個好
[00:29:26.000 --> 00:29:28.000]  因為表哥看過也很好
[00:29:28.000 --> 00:29:30.000]  表哥為什麼會看
[00:29:30.000 --> 00:29:32.000]  因為表叔看過也很好
[00:29:32.000 --> 00:29:34.000]  苦科來的
[00:29:34.000 --> 00:29:38.000]  總之醫生是口碑傳回來的
[00:29:38.000 --> 00:29:40.000]  我們是看品牌
[00:29:40.000 --> 00:29:42.000]  看口碑
[00:29:42.000 --> 00:29:44.000]  我們所謂的信心是經歷的
[00:29:44.000 --> 00:29:46.000]  你有沒有見過那些信徒
[00:29:46.000 --> 00:29:48.000]  一遇到不如意
[00:29:48.000 --> 00:29:50.000]  一遇到失業
[00:29:51.000 --> 00:29:52.000]  一遇到生活有很多衝擊
[00:29:52.000 --> 00:29:54.000]  很多意外
[00:29:54.000 --> 00:29:56.000]  他就失去信心
[00:29:56.000 --> 00:29:58.000]  覺得神都不關照我
[00:29:58.000 --> 00:30:00.000]  不關心我
[00:30:00.000 --> 00:30:02.000]  我們的信心
[00:30:02.000 --> 00:30:04.000]  我們去到最盡
[00:30:04.000 --> 00:30:06.000]  都是相信我們自己的經驗
[00:30:06.000 --> 00:30:09.000]  你為什麼會搭電梯
[00:30:09.000 --> 00:30:11.000]  不走樓梯
[00:30:11.000 --> 00:30:13.000]  如果香港有幾單新聞
[00:30:13.000 --> 00:30:15.000]  電梯都是倒塌的
[00:30:15.000 --> 00:30:17.000]  死了幾個
[00:30:17.000 --> 00:30:19.000]  你還敢不敢搭電梯
[00:30:20.000 --> 00:30:21.000]  你可不可以幫我查一下
[00:30:21.000 --> 00:30:23.000]  這家什麼公司
[00:30:23.000 --> 00:30:25.000]  搭不搭得過
[00:30:25.000 --> 00:30:27.000]  搭不過就不去
[00:30:27.000 --> 00:30:29.000]  你去朗豪坊還敢不敢搭扶手電梯
[00:30:29.000 --> 00:30:31.000]  不如走樓梯
[00:30:31.000 --> 00:30:33.000]  但為什麼我們搭
[00:30:33.000 --> 00:30:35.000]  因為我們的經驗
[00:30:35.000 --> 00:30:37.000]  我們有很多東西來建立信心
[00:30:37.000 --> 00:30:39.000]  但聖經說
[00:30:39.000 --> 00:30:41.000]  信心的根基
[00:30:41.000 --> 00:30:43.000]  是神的應許
[00:30:43.000 --> 00:30:45.000]  今天這個大神
[00:30:45.000 --> 00:30:47.000]  他怎樣
[00:30:47.000 --> 00:30:49.000]  他知道耶穌能夠行神蹟
[00:30:50.000 --> 00:30:51.000]  你看不到神蹟
[00:30:51.000 --> 00:30:53.000]  你不相信
[00:30:53.000 --> 00:30:55.000]  現在耶穌給他一個挑戰
[00:30:55.000 --> 00:30:57.000]  你可不可以看不到
[00:30:57.000 --> 00:30:59.000]  都相信
[00:30:59.000 --> 00:31:01.000]  這個大神
[00:31:01.000 --> 00:31:03.000]  他都是憑信心
[00:31:03.000 --> 00:31:05.000]  既然耶穌有行神蹟的能力
[00:31:05.000 --> 00:31:07.000]  他給他一個挑戰
[00:31:07.000 --> 00:31:09.000]  他相信你的兒子會康復
[00:31:09.000 --> 00:31:11.000]  你回去他就回去
[00:31:11.000 --> 00:31:13.000]  不是一路途中
[00:31:13.000 --> 00:31:15.000]  走到第二天
[00:31:15.000 --> 00:31:17.000]  他遇到他的家人
[00:31:17.000 --> 00:31:19.000]  說少爺康復了
[00:31:20.000 --> 00:31:21.000]  在耶穌跟他說
[00:31:21.000 --> 00:31:23.000]  你的兒子康復的時候
[00:31:23.000 --> 00:31:25.000]  他得到信心的賞賜
[00:31:25.000 --> 00:31:28.000]  就是他的兒子康復了
[00:31:28.000 --> 00:31:30.000]  觀少爺
[00:31:30.000 --> 00:31:32.000]  死裡逃生
[00:31:32.000 --> 00:31:34.000]  不單止這樣
[00:31:34.000 --> 00:31:36.000]  他本來只是求兒子康復
[00:31:36.000 --> 00:31:38.000]  他不單止兒子康復
[00:31:38.000 --> 00:31:40.000]  他因為信耶穌的話
[00:31:40.000 --> 00:31:43.000]  他跟他一家都得救
[00:31:43.000 --> 00:31:45.000]  多厲害
[00:31:45.000 --> 00:31:48.000]  有一個聖經學者相信
[00:31:49.000 --> 00:31:50.000]  多數是
[00:31:50.000 --> 00:31:52.000]  我們讀一讀
[00:31:52.000 --> 00:31:54.000]  經文《路加福音》
[00:31:54.000 --> 00:31:56.000]  七章第六至第九節
[00:31:56.000 --> 00:31:58.000]  預備起
[00:31:58.000 --> 00:32:00.000]  路加福音這裡說到
[00:32:00.000 --> 00:32:02.000]  有一個加伯隆的白夫長
[00:32:02.000 --> 00:32:06.000]  即是跟這個加伯隆大神是同僚
[00:32:06.000 --> 00:32:08.000]  在七章第二節
[00:32:08.000 --> 00:32:10.000]  沒有在你們那裡引出來
[00:32:10.000 --> 00:32:12.000]  這個人風聞耶穌的事
[00:32:12.000 --> 00:32:14.000]  風聞什麼事呢
[00:32:14.000 --> 00:32:16.000]  我們相信就是路加福音
[00:32:16.000 --> 00:32:18.000]  約翰福音這裡說
[00:32:19.000 --> 00:32:20.000]  他們恢復和信主
[00:32:20.000 --> 00:32:22.000]  這個白夫長
[00:32:22.000 --> 00:32:25.000]  他的僕人病了
[00:32:25.000 --> 00:32:27.000]  他派了猶太人的領袖
[00:32:27.000 --> 00:32:29.000]  去通知耶穌
[00:32:29.000 --> 00:32:31.000]  你看到
[00:32:31.000 --> 00:32:35.000]  耶穌去白夫長家裡的途中
[00:32:35.000 --> 00:32:39.000]  這個白夫長就叫人截住耶穌
[00:32:39.000 --> 00:32:42.000]  耶穌不需要勞駕你
[00:32:42.000 --> 00:32:44.000]  你來我不敢當
[00:32:44.000 --> 00:32:46.000]  他說你只要說一聲
[00:32:47.000 --> 00:32:50.000]  他相信耶穌能夠遙控醫病
[00:32:50.000 --> 00:32:53.000]  今天聽說
[00:32:53.000 --> 00:32:55.000]  內地有些電子系統
[00:32:55.000 --> 00:32:57.000]  可以用那些
[00:32:57.000 --> 00:32:59.000]  看著電視
[00:32:59.000 --> 00:33:01.000]  看見就認診的那些
[00:33:01.000 --> 00:33:04.000]  以後不用外出看醫生了
[00:33:04.000 --> 00:33:06.000]  按了FaceTime就
[00:33:06.000 --> 00:33:08.000]  醫生 親一條舌頭看看
[00:33:08.000 --> 00:33:10.000]  頂姐妹
[00:33:10.000 --> 00:33:13.000]  這個人為什麼有這麼大的信心
[00:33:13.000 --> 00:33:15.000]  連耶穌都稱讚他
[00:33:16.000 --> 00:33:19.000]  因為他聽過一個類似的見證
[00:33:19.000 --> 00:33:21.000]  很可能
[00:33:21.000 --> 00:33:23.000]  讓福音也說
[00:33:23.000 --> 00:33:25.000]  一個大臣的兒子
[00:33:25.000 --> 00:33:27.000]  他看不到也相信
[00:33:27.000 --> 00:33:29.000]  他相信耶穌的說話是可以的
[00:33:29.000 --> 00:33:31.000]  他說主你只要說一句就行
[00:33:31.000 --> 00:33:33.000]  我作為一個白夫長
[00:33:33.000 --> 00:33:35.000]  我是一個軍官
[00:33:35.000 --> 00:33:37.000]  我的手下我叫他來就來
[00:33:37.000 --> 00:33:39.000]  我叫他做這樣他就做那樣
[00:33:39.000 --> 00:33:41.000]  耶穌你說就可以了
[00:33:41.000 --> 00:33:43.000]  但這裡有一個很有趣的問題
[00:33:43.000 --> 00:33:45.000]  這個加伯隆的大臣
[00:33:46.000 --> 00:33:47.000]  他叫耶穌你來加伯隆
[00:33:47.000 --> 00:33:49.000]  耶穌說我不會去
[00:33:49.000 --> 00:33:51.000]  你回去吧
[00:33:51.000 --> 00:33:53.000]  你相信我就可以了
[00:33:53.000 --> 00:33:55.000]  但這裡耶穌又去了這個白夫長的家
[00:33:55.000 --> 00:33:57.000]  很詫異
[00:33:57.000 --> 00:33:59.000]  耶穌什麼時候會來
[00:33:59.000 --> 00:34:01.000]  什麼時候會不來呢
[00:34:01.000 --> 00:34:03.000]  但耶穌知道這個白夫長
[00:34:03.000 --> 00:34:05.000]  他原意是不需要勞動耶穌
[00:34:05.000 --> 00:34:07.000]  他只是說
[00:34:07.000 --> 00:34:09.000]  Wilson 我們有幾個Wilson
[00:34:09.000 --> 00:34:11.000]  你去通知耶穌
[00:34:11.000 --> 00:34:13.000]  誰病了
[00:34:13.000 --> 00:34:15.000]  請耶穌醫他
[00:34:16.000 --> 00:34:17.000]  不用他來
[00:34:17.000 --> 00:34:19.000]  但經文說那些猶太人
[00:34:19.000 --> 00:34:21.000]  知道這個白夫長是好人
[00:34:21.000 --> 00:34:23.000]  就請耶穌來
[00:34:23.000 --> 00:34:25.000]  耶穌這次又不是遙控
[00:34:25.000 --> 00:34:27.000]  他專程來
[00:34:27.000 --> 00:34:29.000]  來到附近
[00:34:29.000 --> 00:34:31.000]  這個白夫長截住
[00:34:31.000 --> 00:34:33.000]  耶穌不敢勞駕你
[00:34:33.000 --> 00:34:35.000]  神是多奇妙呢
[00:34:35.000 --> 00:34:37.000]  但我想說耶穌為什麼來
[00:34:37.000 --> 00:34:39.000]  上次不來
[00:34:39.000 --> 00:34:41.000]  因為他不想大臣誤會
[00:34:41.000 --> 00:34:43.000]  他只是一個醫生
[00:34:43.000 --> 00:34:45.000]  他想認識他是神的兒子
[00:34:46.000 --> 00:34:47.000]  無所不知無所不在
[00:34:47.000 --> 00:34:49.000]  但這裡
[00:34:49.000 --> 00:34:51.000]  耶穌來
[00:34:51.000 --> 00:34:53.000]  他是知道這個白夫長的原意
[00:34:53.000 --> 00:34:55.000]  但他來
[00:34:55.000 --> 00:34:58.000]  是因為他要顯出這個白夫長的信心
[00:34:58.000 --> 00:35:00.000]  他來
[00:35:00.000 --> 00:35:02.000]  被白夫長截住
[00:35:02.000 --> 00:35:04.000]  然後他就稱讚
[00:35:04.000 --> 00:35:06.000]  這個外邦的人
[00:35:06.000 --> 00:35:09.000]  他的信心比很多猶太人都要大
[00:35:09.000 --> 00:35:11.000]  就是有個外邦人
[00:35:11.000 --> 00:35:13.000]  他看不到
[00:35:13.000 --> 00:35:15.000]  都可以信
[00:35:16.000 --> 00:35:17.000]  在輔助經文
[00:35:17.000 --> 00:35:19.000]  今天最重要的一節
[00:35:19.000 --> 00:35:22.000]  在約翰福音20章第29節
[00:35:22.000 --> 00:35:25.000]  耶穌要他說
[00:35:25.000 --> 00:35:33.000]  奧古斯丁說過一句話
[00:35:33.000 --> 00:35:35.000]  他說
[00:35:35.000 --> 00:35:38.000]  信心就是相信我們看不到的東西
[00:35:38.000 --> 00:35:42.000]  信心就是相信我們未看見的東西
[00:35:42.000 --> 00:35:44.000]  信心的賞賜
[00:35:45.000 --> 00:35:47.000]  就是看見我們所相信的東西
[00:35:47.000 --> 00:35:52.000]  信心就是相信我們未看見的東西
[00:35:52.000 --> 00:35:54.000]  而信心的賞賜
[00:35:54.000 --> 00:35:56.000]  就是得見我們所相信的東西
[00:35:56.000 --> 00:35:59.000]  耶穌說
[00:35:59.000 --> 00:36:01.000]  你們看不到
[00:36:01.000 --> 00:36:03.000]  神蹟總是不信
[00:36:03.000 --> 00:36:05.000]  你可不可以看不到都信
[00:36:05.000 --> 00:36:07.000]  約翰福音最後一段經文
[00:36:07.000 --> 00:36:09.000]  在修筆之前
[00:36:09.000 --> 00:36:11.000]  記載有一個門徒叫多瑪
[00:36:11.000 --> 00:36:13.000]  當耶穌基督復活的時候
[00:36:14.000 --> 00:36:15.000]  很多門徒見證耶穌
[00:36:15.000 --> 00:36:17.000]  從死亡復活見證祂的癲癇
[00:36:17.000 --> 00:36:19.000]  祂立旁的傷痕
[00:36:19.000 --> 00:36:21.000]  多瑪說我看不到
[00:36:21.000 --> 00:36:23.000]  我不會相信
[00:36:23.000 --> 00:36:24.000]  我一定要摸到祂的癲癇
[00:36:24.000 --> 00:36:25.000]  親手摸到祂身上的傷痕
[00:36:25.000 --> 00:36:27.000]  我才相信
[00:36:27.000 --> 00:36:29.000]  耶穌向多瑪顯現
[00:36:29.000 --> 00:36:31.000]  祂說你摸摸看
[00:36:31.000 --> 00:36:33.000]  看看我是否真的復活
[00:36:33.000 --> 00:36:35.000]  20章28節
[00:36:35.000 --> 00:36:37.000]  多瑪說我的主我的神
[00:36:37.000 --> 00:36:39.000]  祢真是
[00:36:39.000 --> 00:36:41.000]  真是神的兒子
[00:36:41.000 --> 00:36:43.000]  然後耶穌說了一句
[00:36:44.000 --> 00:36:45.000]  我覺得約翰很重要的一句話
[00:36:45.000 --> 00:36:47.000]  九十八次在約翰福音裡說
[00:36:47.000 --> 00:36:49.000]  信
[00:36:49.000 --> 00:36:51.000]  這是一個什麼的信
[00:36:51.000 --> 00:36:53.000]  我們信心的對象是耶穌基督
[00:36:53.000 --> 00:36:55.000]  信耶穌的說話
[00:36:55.000 --> 00:36:57.000]  一定會成就
[00:36:57.000 --> 00:36:59.000]  就是你看到才信
[00:36:59.000 --> 00:37:01.000]  你沒有看不見就信
[00:37:01.000 --> 00:37:03.000]  那些人的五幽福
[00:37:03.000 --> 00:37:05.000]  那怎樣看不見可以信
[00:37:05.000 --> 00:37:07.000]  我們讀最後那節
[00:37:07.000 --> 00:37:09.000]  婦後經文羅馬書十章第十七節
[00:37:09.000 --> 00:37:11.000]  十章十七 預備起
[00:37:12.000 --> 00:37:15.000]  我們憑什麼看不見可以信
[00:37:15.000 --> 00:37:19.000]  我、Lukes、志偉、淑玲
[00:37:19.000 --> 00:37:21.000]  我們四個盲人
[00:37:21.000 --> 00:37:23.000]  我們是看不見都信的
[00:37:23.000 --> 00:37:25.000]  但我們是被迫的
[00:37:25.000 --> 00:37:28.000]  那你說阿全你有福
[00:37:28.000 --> 00:37:30.000]  你看不見都信
[00:37:30.000 --> 00:37:32.000]  你帶我去吃午飯
[00:37:32.000 --> 00:37:34.000]  他拿什麼來我都吃
[00:37:34.000 --> 00:37:36.000]  我真的看不見都信
[00:37:36.000 --> 00:37:38.000]  我剪完頭髮不知道剪成怎樣
[00:37:38.000 --> 00:37:40.000]  OK OK
[00:37:41.000 --> 00:37:42.000]  每次都說OK
[00:37:42.000 --> 00:37:44.000]  回家問他
[00:37:44.000 --> 00:37:46.000]  這次OK嗎
[00:37:46.000 --> 00:37:48.000]  下次找這個師傅
[00:37:48.000 --> 00:37:50.000]  我也不知道是誰
[00:37:50.000 --> 00:37:53.000]  但看不見都信聖經說
[00:37:53.000 --> 00:37:55.000]  憑什麼
[00:37:55.000 --> 00:37:57.000]  不是憑一方熱誠
[00:37:57.000 --> 00:37:59.000]  是因為基督的話
[00:37:59.000 --> 00:38:01.000]  今天我們的渣拿是什麼
[00:38:01.000 --> 00:38:03.000]  就是神的話語
[00:38:03.000 --> 00:38:05.000]  神給我們聖經
[00:38:05.000 --> 00:38:07.000]  所以重點不是神跡其事
[00:38:07.000 --> 00:38:10.000]  神跡其事就是證明神的話
[00:38:11.000 --> 00:38:12.000]  是實實在在的
[00:38:12.000 --> 00:38:15.000]  今天神的話向我們宣告了
[00:38:15.000 --> 00:38:18.000]  我們有沒有樂意聽從
[00:38:18.000 --> 00:38:21.000]  你有沒有真正的信心
[00:38:21.000 --> 00:38:23.000]  不是靠我們人的經驗
[00:38:23.000 --> 00:38:25.000]  聖經說了的話
[00:38:25.000 --> 00:38:27.000]  我們是不是真的肯信
[00:38:27.000 --> 00:38:29.000]  這就是真正的信心
[00:38:29.000 --> 00:38:31.000]  我們一起禱告
[00:38:31.000 --> 00:38:34.000]  天父求你幫我們認識真正的信
[00:38:34.000 --> 00:38:37.000]  我們信的對象是基督
[00:38:37.000 --> 00:38:39.000]  我們信心的根基
[00:38:40.000 --> 00:38:41.000]  就是神的應許
[00:38:41.000 --> 00:38:43.000]  你在聖經裡面每一句話
[00:38:43.000 --> 00:38:45.000]  都是跟我們說
[00:38:45.000 --> 00:38:47.000]  都是指教我們
[00:38:47.000 --> 00:38:49.000]  怎樣活、怎樣做人
[00:38:49.000 --> 00:38:51.000]  求你教我們
[00:38:51.000 --> 00:38:54.000]  不要當聖經的說話只是耳邊風
[00:38:54.000 --> 00:38:56.000]  我的挑戰在在
[00:38:56.000 --> 00:38:58.000]  每一頂智慧
[00:38:58.000 --> 00:39:01.000]  你每天讀經、靈修
[00:39:01.000 --> 00:39:03.000]  你有沒有真的認真
