
[00:00:00.000 --> 00:00:05.180]  (主席)各位姐妹早晨,住內平安
[00:20:31.680 --> 00:20:35.160]  我可曾敢走進這幅畫的中央
[00:20:35.160 --> 00:20:42.440]  跪下讓搖樹的神擁我入懷
[00:20:42.440 --> 00:20:47.080]  為何這麼難進入這一幕呢?
[00:20:47.080 --> 00:20:48.960]  盧雲繼續寫
[00:20:48.960 --> 00:20:52.040]  我很想控制自己的靈情
[00:20:52.040 --> 00:20:57.200]  至少營救能夠預估一些的成果
[00:20:57.200 --> 00:21:00.080]  撇棄旁觀的安全
[00:21:00.080 --> 00:21:03.160]  成為軟弱的歸家的兒子
[00:21:03.160 --> 00:21:07.160]  簡直太不可能了
[00:21:07.160 --> 00:21:09.400]  原來盧雲發覺
[00:21:09.400 --> 00:21:13.360]  無論如何一個人
[00:21:13.360 --> 00:21:19.480]  仍然很想用自己的方式去操控自己的命運
[00:21:19.480 --> 00:21:23.280]  這個根深蒂固的想法
[00:21:23.280 --> 00:21:25.760]  捉住他的人生
[00:21:25.760 --> 00:21:28.520]  然後盧雲繼續這樣寫
[00:21:28.520 --> 00:21:32.760]  趨向畫作中央的每一個小步
[00:21:32.760 --> 00:21:36.120]  都像是達不到的一項要求
[00:21:36.120 --> 00:21:42.080]  要求就是不斷要求我放開掌控的意欲
[00:21:42.080 --> 00:21:47.040]  再次撇棄預知生命的渴望
[00:21:47.040 --> 00:21:52.360]  再次臉色不知這一切導向何方的恐懼
[00:21:52.360 --> 00:21:57.840]  再次降伏於不知識的愛
[00:21:57.840 --> 00:22:01.640]  我們不想將命運交出去
[00:22:01.640 --> 00:22:03.880]  好像掌控不到的話
[00:22:03.880 --> 00:22:07.520]  我們的生命不知如何落腳
[00:22:07.520 --> 00:22:08.960]  最後他這樣寫
[00:22:08.960 --> 00:22:13.760]  盧雲說「我的心思、感受、情緒、熱望
[00:22:13.760 --> 00:22:18.600]  常常遠離神選擇為家的地方
[00:22:18.600 --> 00:22:21.480]  回家留在神的居所
[00:22:21.480 --> 00:22:24.640]  傾聽真理與愛的話語
[00:22:24.640 --> 00:22:28.080]  的確是我最怕的旅程
[00:22:28.080 --> 00:22:31.800]  因為我知道神是忌邪的戀人
[00:22:31.800 --> 00:22:36.200]  他要的是我整個人」
[00:22:36.200 --> 00:22:41.400]  一個人有所保留
[00:22:41.400 --> 00:22:44.200]  他要拿著一些不知什麼
[00:22:44.200 --> 00:22:48.120]  一個這樣的人他就很難回家
[00:22:48.120 --> 00:22:50.680]  我們每一個人都很渴望家園
[00:22:50.680 --> 00:22:55.480]  但是我們總是會離家出走
[00:22:55.480 --> 00:22:56.640]  離家出走
[00:22:56.640 --> 00:23:00.440]  我們會經歷浪子所經歷的起起跌跌
[00:23:00.440 --> 00:23:02.880]  聖經故事裡的浪子
[00:23:02.880 --> 00:23:05.440]  他經歷了生命的悽慘之後
[00:23:05.440 --> 00:23:07.840]  他回想起自己是誰
[00:23:07.840 --> 00:23:10.040]  然後他就歸家了
[00:23:10.040 --> 00:23:11.760]  但是在現實上
[00:23:11.760 --> 00:23:14.200]  我們就算意識自己是一個浪子
[00:23:14.200 --> 00:23:16.200]  都未必會歸家
[00:23:16.200 --> 00:23:17.240]  理由就是
[00:23:17.240 --> 00:23:21.200]  我們不願意放下自己一手建立的成就
[00:23:21.200 --> 00:23:23.400]  我們不相信我們的生命的尊貴
[00:23:23.400 --> 00:23:27.160]  是完全建基於天父的恩典
[00:23:27.160 --> 00:23:30.160]  我們不敢不依賴自己的計算
[00:23:30.160 --> 00:23:33.520]  而只依賴天父的仁慈
[00:23:33.520 --> 00:23:38.080]  故此這個世界上有無數的疲累不堪
[00:23:38.080 --> 00:23:43.520]  卻是不願意回家的浪子
[00:23:43.520 --> 00:23:46.040]  聖經說二十一節
[00:23:46.040 --> 00:23:47.040]  小兒子說
[00:23:47.040 --> 00:23:49.400]  「父親,我得罪了天,又得罪了你
[00:23:49.400 --> 00:23:53.000]  從今以後,我不配稱為你的兒子」
[00:23:53.000 --> 00:23:55.320]  父親卻是吩咐僕人說
[00:23:55.320 --> 00:23:57.640]  把上好的袍給他穿
[00:23:57.640 --> 00:24:00.160]  把戒指戴在他的指頭上
[00:24:00.160 --> 00:24:02.440]  把鞋穿在腳上
[00:24:02.440 --> 00:24:04.640]  然後把肥油毒拿來殺了
[00:24:04.640 --> 00:24:07.440]  然後可以吃喝玩樂
[00:24:07.440 --> 00:24:08.800]  很開心地養
[00:24:08.800 --> 00:24:11.440]  因為這個兒子是死而復活
[00:24:11.440 --> 00:24:13.920]  失而復得的
[00:24:13.920 --> 00:24:16.240]  我們看到父親根本不在乎小兒子
[00:24:16.240 --> 00:24:18.880]  在台詞裏面說甚麼
[00:24:18.880 --> 00:24:24.040]  因為他的心早已擁抱著這個小兒子
[00:24:24.040 --> 00:24:29.240]  無論小兒子過去對父親是愛是恨
[00:24:29.240 --> 00:24:32.600]  他現在說的台詞是真心還是假意
[00:24:32.600 --> 00:24:36.440]  他在世上究竟遇到是成功還是失敗
[00:24:36.440 --> 00:24:39.880]  對這個父親來說根本不重要
[00:24:39.880 --> 00:24:41.640]  在父親的眼中
[00:24:41.640 --> 00:24:49.720]  這個就是他的兒子
[00:24:49.720 --> 00:24:52.640]  然後他把上好的袍給他穿
[00:24:52.640 --> 00:24:55.160]  恢復他的尊嚴
[00:24:55.160 --> 00:24:57.760]  然後戴一個戒指在他的手上
[00:24:57.760 --> 00:25:00.000]  恢復他的身份
[00:25:00.000 --> 00:25:03.560]  然後把鞋子穿在他的腳上
[00:25:03.560 --> 00:25:08.440]  他不需要做一個赤腳的僕人
[00:25:08.440 --> 00:25:11.680]  然後吃一頓很美味的肥油肉
[00:25:11.680 --> 00:25:13.760]  這個類比著
[00:25:13.760 --> 00:25:19.120]  意味著一個好像天國一樣的福祿
[00:25:19.120 --> 00:25:25.480]  你可能不相信
[00:25:25.480 --> 00:25:28.440]  竟然會有這樣的父親
[00:25:28.440 --> 00:25:31.200]  你可能不相信
[00:25:31.200 --> 00:25:34.800]  你能夠成為這個父親的兒女
[00:25:34.800 --> 00:25:37.440]  你可能根本不相信
[00:25:37.440 --> 00:25:42.240]  這個故事說的東西是假的
[00:25:42.240 --> 00:25:45.200]  是呀,真的很難相信
[00:25:45.200 --> 00:25:53.000]  大福音之為福音的確是有點難以置信
[00:25:53.000 --> 00:25:55.680]  這個故事呼喚我們
[00:25:55.680 --> 00:25:57.600]  現在要做的
[00:25:57.600 --> 00:26:00.080]  就是領悟自己的身份
[00:26:00.080 --> 00:26:02.160]  認識這位天父
[00:26:02.160 --> 00:26:04.320]  努力回家
[00:26:04.320 --> 00:26:07.040]  但願榮耀歸於聖父聖子聖靈
[00:26:07.040 --> 00:26:09.040]  阿們
