
[00:00:00.000 --> 00:00:03.800]  馬福音8章31至33節
[00:26:19.600 --> 00:26:21.600]  有人的軟弱
[00:26:21.600 --> 00:26:24.600]  不想去面對
[00:26:24.600 --> 00:26:30.600]  但是你都甘願承受苦楚
[00:26:30.600 --> 00:26:33.600]  為著更大的目標
[00:26:33.600 --> 00:26:37.600]  讓世人得著拯救
[00:26:37.600 --> 00:26:38.600]  神啊
[00:26:38.600 --> 00:26:40.600]  很感謝你
[00:26:40.600 --> 00:26:41.600]  為著我
[00:26:41.600 --> 00:26:43.600]  為著我們眾人
[00:26:43.600 --> 00:26:52.600]  來犧牲受眾折磨痛苦
[00:26:52.600 --> 00:26:59.600]  願聖靈常常提醒教導
[00:26:59.600 --> 00:27:02.600]  更新我們
[00:27:02.600 --> 00:27:05.600]  讓我們信服你的大靈
[00:27:05.600 --> 00:27:08.600]  你的心意
[00:27:08.600 --> 00:27:10.600]  與你同行
[00:27:10.600 --> 00:27:13.600]  多謝你聽我們的祈禱
[00:27:13.600 --> 00:27:14.600]  奉主的名
[00:27:14.600 --> 00:27:15.600]  阿門
