
[00:00:00.000 --> 00:00:01.640]  今天的題目叫做
[00:16:58.840 --> 00:17:00.560]  上帝幫我們擦眼淚
[00:17:00.560 --> 00:17:02.360]  然後他說不會再有死亡
[00:17:02.360 --> 00:17:03.760]  悲哀哭號疼痛
[00:17:03.760 --> 00:17:07.160]  在永恆裡面不會再有疼痛死亡
[00:17:07.160 --> 00:17:08.000]  永恆裡面
[00:17:08.000 --> 00:17:09.160]  耶穌基督會作王
[00:17:09.160 --> 00:17:11.680]  直到永遠祂的國度祂的政權
[00:17:11.680 --> 00:17:14.600]  是最公平公正公義
[00:17:14.600 --> 00:17:16.520]  將來我們會有永遠的榮耀
[00:17:16.520 --> 00:17:19.160]  和永遠的獎賞
[00:17:19.160 --> 00:17:21.920]  在天家我們會再見面
[00:17:21.920 --> 00:17:23.400]  今天在這個地上很艱難
[00:17:23.400 --> 00:17:24.440]  很多未知的事情
[00:17:24.440 --> 00:17:26.960]  但是耶穌說我將我的平安
[00:17:26.960 --> 00:17:29.440]  你要知道耶穌說我將我的平安
[00:17:29.440 --> 00:17:30.680]  留給你
[00:17:30.680 --> 00:17:33.120]  試探總會有出路
[00:17:33.120 --> 00:17:34.760]  恩典夠用
[00:17:34.760 --> 00:17:36.880]  最後耶穌說你們要守聖餐
[00:17:36.880 --> 00:17:41.000]  直到我再來喝新酒的日子
[00:17:41.000 --> 00:17:43.800]  這十個是聖經明明的應許
[00:17:43.800 --> 00:17:46.160]  讓我們要抓緊這些應許
[00:17:46.160 --> 00:17:48.040]  活在今天一個動盪
[00:17:48.040 --> 00:17:49.880]  不容易不確定的事情
[00:17:49.880 --> 00:17:51.480]  這個世界太多事情不確定
[00:17:51.480 --> 00:17:54.800]  但是神的應許是實實在在
[00:17:54.800 --> 00:17:56.640]  所以耶穌很喜歡說一個口頭禪
[00:17:56.640 --> 00:18:00.480]  我實實在在告訴你們
[00:18:00.480 --> 00:18:02.000]  所以你要留意聖經提到
[00:18:02.000 --> 00:18:03.440]  我實實在在那些事情
[00:18:03.440 --> 00:18:04.640]  正正就是對應我們
[00:18:04.640 --> 00:18:06.480]  今天很多事情不實在的時候
[00:18:06.480 --> 00:18:08.240]  我們就要回到聖經去看
[00:18:08.240 --> 00:18:10.960]  上帝實實在在應許我們的事情
[00:18:10.960 --> 00:18:12.080]  當然你說
[00:18:12.080 --> 00:18:14.160]  其實這些事情是不是真的一定可以
[00:18:14.160 --> 00:18:15.320]  我想起這次聖經
[00:18:15.320 --> 00:18:16.120]  我們一起讀
[00:18:16.120 --> 00:18:17.160]  預備起
[00:18:17.160 --> 00:18:21.080]  這聖靈是我們德基業的憑據
[00:18:21.080 --> 00:18:23.840]  直等到神之文被贖
[00:18:23.840 --> 00:18:26.760]  使我們了得聖賊
[00:18:26.760 --> 00:18:28.400]  原來聖靈就是
[00:18:28.400 --> 00:18:31.040]  將來我們德基業的憑據
[00:18:31.040 --> 00:18:32.800]  其實憑據的意思在原文是
[00:18:32.800 --> 00:18:35.280]  下訂金首期
[00:18:35.280 --> 00:18:37.840]  我們通常買樓以前就給一成
[00:18:37.840 --> 00:18:40.680]  我當年買樓就要給三成最少
[00:18:40.680 --> 00:18:43.520]  原來你越給首期給得多
[00:18:43.520 --> 00:18:44.960]  代表你有誠意
[00:18:44.960 --> 00:18:46.560]  你一定會贖回那層樓
[00:18:46.560 --> 00:18:48.720]  你沒有那麼輕易下訂
[00:18:48.720 --> 00:18:49.880]  當我看這段經文
[00:18:49.880 --> 00:18:53.960]  保羅說上帝用什麼在我們身上下訂
[00:18:53.960 --> 00:18:55.360]  表明上帝有誠意
[00:18:55.360 --> 00:18:57.120]  將來一定會救贖我們
[00:18:57.120 --> 00:18:59.280]  我們會在永恆裡面得榮耀
[00:18:59.280 --> 00:19:02.240]  我們他的兒女得著剛才那十樣東西
[00:19:02.240 --> 00:19:05.080]  上帝用什麼在我們身上下訂
[00:19:05.080 --> 00:19:06.680]  聖靈
[00:19:06.680 --> 00:19:07.960]  我覺得很感動
[00:19:07.960 --> 00:19:10.880]  上帝會不會下訂
[00:19:10.880 --> 00:19:12.120]  一定不會下訂
[00:19:12.120 --> 00:19:15.080]  上帝用他的兒子為我們訂十字架死了
[00:19:15.080 --> 00:19:17.280]  然後用聖靈住在我們心裡面
[00:19:17.280 --> 00:19:19.120]  成為一個訂金
[00:19:19.120 --> 00:19:21.240]  聖父聖子聖靈
[00:19:21.240 --> 00:19:24.000]  在我們身上的捕捉
[00:19:24.000 --> 00:19:26.640]  所以讓我們今天是一個動盪的世代
[00:19:26.640 --> 00:19:28.920]  我們要抓緊神給我們的應許
[00:19:28.920 --> 00:19:32.240]  因為盼望是來自神的應許
[00:19:32.240 --> 00:19:34.360]  不是來自任何一個政權
[00:19:34.360 --> 00:19:36.600]  不是來自任何一個制度
[00:19:36.600 --> 00:19:38.360]  是來自神的應許
[00:19:38.360 --> 00:19:40.840]  今天聖經97%的預言
[00:19:40.840 --> 00:19:42.760]  其實已經應驗完了
[00:19:42.760 --> 00:19:45.680]  有學者計算過大概97%
[00:19:45.680 --> 00:19:48.560]  剩下3% 不夠3%
[00:19:48.560 --> 00:19:50.840]  我們很相信不夠的3%
[00:19:50.840 --> 00:19:53.560]  很肯定會繼續應驗
[00:19:53.560 --> 00:19:56.360]  今天主的日子快來了
[00:19:56.360 --> 00:19:57.880]  究竟我們是恐懼末日
[00:19:57.880 --> 00:19:59.760]  還是喜樂的迎照呢
[00:19:59.760 --> 00:20:01.200]  我們繼續要向我們下一代
[00:20:01.200 --> 00:20:02.720]  傳承一份的盼望
[00:20:02.720 --> 00:20:05.120]  而這份盼望是來自神的應許
[00:20:05.120 --> 00:20:05.760]  好 第二樣
[00:20:05.760 --> 00:20:09.120]  我們看一個將要心碎的母親
[00:20:09.120 --> 00:20:10.560]  我們一起讀這兩節
[00:20:10.560 --> 00:20:11.600]  預備 起
[00:20:11.600 --> 00:20:13.840]  孩子的父母因者
[00:20:13.840 --> 00:20:16.400]  講論耶穌的話就稀奇
[00:20:16.400 --> 00:20:18.320]  西面給家門祝福
[00:20:18.320 --> 00:20:21.120]  有兩孩子的母親瑪利亞孫
[00:20:21.120 --> 00:20:22.640]  這孩子被罰
[00:20:22.640 --> 00:20:24.320]  次要要子之中
[00:20:24.320 --> 00:20:25.880]  許多人見到
[00:20:25.880 --> 00:20:27.360]  許多人慶祝
[00:20:27.360 --> 00:20:30.480]  西面就見到祝福他們
[00:20:30.480 --> 00:20:33.120]  好像我們有小朋友滿月
[00:20:33.120 --> 00:20:33.920]  我們會祝福
[00:20:33.920 --> 00:20:34.800]  通常小朋友滿月
[00:20:34.800 --> 00:20:36.560]  你會祝他什麼
[00:20:36.560 --> 00:20:38.800]  快點長大 健健康康
[00:20:38.800 --> 00:20:39.960]  人見人愛
[00:20:39.960 --> 00:20:41.200]  但是西面
[00:20:41.200 --> 00:20:43.200]  他見到耶穌嬰兒和母親
[00:20:43.200 --> 00:20:44.320]  就祝福他們什麼
[00:20:44.320 --> 00:20:46.760]  你的兒子將來會被按立
[00:20:46.760 --> 00:20:48.040]  不是做牧師
[00:20:48.040 --> 00:20:50.120]  做按立就是做離菜
[00:20:50.120 --> 00:20:51.920]  不過他會引起
[00:20:51.920 --> 00:20:53.760]  以色列很多紛爭
[00:20:53.760 --> 00:20:55.680]  很多人討厭他
[00:20:55.680 --> 00:20:56.600]  不喜歡他
[00:20:56.600 --> 00:20:58.400]  因為他的出現會帶來分裂
[00:20:58.400 --> 00:20:59.480]  帶來紛爭
[00:20:59.480 --> 00:21:02.200]  有人因為他興起而得救復興
[00:21:02.200 --> 00:21:03.960]  有人因為他跌倒
[00:21:03.960 --> 00:21:05.800]  這是祝福嗎
[00:21:05.800 --> 00:21:07.720]  如果我們有人滿月
[00:21:07.720 --> 00:21:09.640]  我們不會說這些話
[00:21:09.640 --> 00:21:11.360]  但是在神的計劃裡面
[00:21:11.360 --> 00:21:12.600]  原來這是祝福
[00:21:12.600 --> 00:21:13.840]  我們再看下去
[00:21:13.840 --> 00:21:16.640]  他說你的兒子要成為眾人的話柄
[00:21:16.640 --> 00:21:18.000]  毀謗的話柄
[00:21:18.000 --> 00:21:20.960]  會叫很多人心裡的意念顯露出來
[00:21:20.960 --> 00:21:24.240]  其實神的計劃比人的計劃高超
[00:21:24.240 --> 00:21:25.680]  原來上帝就是要藉著
[00:21:25.680 --> 00:21:27.400]  耶穌基督的十字架
[00:21:27.400 --> 00:21:29.080]  成為一個試金石
[00:21:29.080 --> 00:21:31.040]  一個信心的試金石
[00:21:31.040 --> 00:21:35.160]  透過十字架揭露人內心的底牌
[00:21:35.160 --> 00:21:38.560]  這就是神的計劃比你和我高明
[00:21:38.560 --> 00:21:40.880]  相信十字架的人就會得救
[00:21:40.880 --> 00:21:44.520]  拒絕十字架的人就會跌倒沉淪
[00:21:44.520 --> 00:21:46.600]  不過最難的就是
[00:21:46.600 --> 00:21:48.640]  瑪利亞要放手
[00:21:48.640 --> 00:21:51.240]  要讓她的兒子做危險的工作
[00:21:51.240 --> 00:21:53.320]  其實瑪利亞要走進神的計劃
[00:21:53.320 --> 00:21:54.920]  很需要有勇氣
[00:21:54.920 --> 00:21:56.840]  當她願意被聖靈感恩
[00:21:56.840 --> 00:21:58.320]  那時候她是未結婚的
[00:21:58.320 --> 00:21:59.800]  只是許配給了約瑟
[00:21:59.800 --> 00:22:01.800]  一定帶來很多爭議
[00:22:01.800 --> 00:22:02.520]  很多壓力
[00:22:02.520 --> 00:22:05.400]  當時所謂未婚要產子
[00:22:05.400 --> 00:22:07.280]  未正式結婚
[00:22:07.280 --> 00:22:08.760]  她已經很有壓力
[00:22:08.760 --> 00:22:10.160]  但是當她的兒子長大
[00:22:10.160 --> 00:22:11.720]  她要放手
[00:22:11.720 --> 00:22:14.400]  讓耶穌做危險的工作
[00:22:14.400 --> 00:22:18.120]  她說你的兒子要成為毀碰的話柄
[00:22:18.120 --> 00:22:20.400]  在原文不同的譯本就是說
[00:22:20.400 --> 00:22:22.880]  你的兒子會成為眾矢之的
[00:22:22.880 --> 00:22:25.040]  會受眾人的攻擊
[00:22:25.040 --> 00:22:27.040]  如果你的小朋友滿月的時候
[00:22:27.040 --> 00:22:29.360]  神感動你將來你的兒子要做的行業
[00:22:29.360 --> 00:22:30.680]  是很危險的
[00:22:30.680 --> 00:22:32.080]  很多人不喜歡他
[00:22:32.080 --> 00:22:33.400]  帶來分裂的
[00:22:33.400 --> 00:22:35.520]  眾人會攻擊他的
[00:22:35.520 --> 00:22:36.720]  那你會說什麼
[00:22:36.720 --> 00:22:38.480]  不要搞了
[00:22:38.480 --> 00:22:40.600]  兒子你跟我的計劃
[00:22:40.600 --> 00:22:43.080]  原來瑪利亞要學放手
[00:22:43.080 --> 00:22:45.880]  讓她的兒子進入神的計劃
[00:22:45.880 --> 00:22:47.000]  是一點都不容易
[00:22:47.000 --> 00:22:49.840]  然後西面繼續說
[00:22:49.840 --> 00:22:53.360]  將來你的心要被刀刺透
[00:22:53.360 --> 00:22:54.560]  這個聖經學者相信
[00:22:54.560 --> 00:22:57.280]  她正在預告瑪利亞將來會親眼
[00:22:57.280 --> 00:22:59.280]  見到耶穌的十字架
[00:22:59.280 --> 00:23:00.680]  心如刀割
[00:23:00.680 --> 00:23:02.920]  如果你是媽媽
[00:23:02.920 --> 00:23:06.600]  你聽到這樣的祝福
[00:23:06.600 --> 00:23:07.880]  你會有什麼想法
[00:23:07.880 --> 00:23:09.920]  當然可能瑪利亞未必完全明白
[00:23:09.920 --> 00:23:12.320]  所以她經常將她所聽到的
[00:23:12.320 --> 00:23:14.120]  放在心裡面做什麼
[00:23:14.120 --> 00:23:15.160]  反覆思想
[00:23:15.160 --> 00:23:16.520]  不一定她完全明白
[00:23:16.520 --> 00:23:17.880]  但是我覺得很感動
[00:23:17.880 --> 00:23:19.880]  當她聽完之後她的反應是什麼
[00:23:19.880 --> 00:23:21.480]  我們一起讀這兩節
[00:23:21.480 --> 00:23:22.800]  預備起
[00:23:22.800 --> 00:23:25.760]  若失和瑪利亞照主的律法
[00:23:25.760 --> 00:23:27.960]  辦完了一切的事
[00:23:27.960 --> 00:23:29.600]  就回家來令
[00:23:29.600 --> 00:23:32.360]  做自己的聖母收回她的尿
[00:23:32.360 --> 00:23:34.240]  開始漸漸長大
[00:23:34.240 --> 00:23:35.520]  強而凝然
[00:23:35.520 --> 00:23:36.800]  充滿智慧
[00:23:36.800 --> 00:23:39.440]  有神的恩在她身上
[00:23:39.440 --> 00:23:41.200]  她們沒有爭議
[00:23:41.200 --> 00:23:42.480]  沒有說反對
[00:23:42.480 --> 00:23:44.080]  然後兩節經文很平凡
[00:23:44.080 --> 00:23:45.480]  就是說她們回家了
[00:23:45.480 --> 00:23:47.880]  聽完這麼刺激的祝福
[00:23:47.880 --> 00:23:50.520]  她們就回到生活中
[00:23:50.520 --> 00:23:52.960]  勇敢遵行神的照明
[00:23:52.960 --> 00:23:55.360]  回到她好好地養大耶穌
[00:23:55.360 --> 00:23:58.040]  使耶穌健康成長
[00:23:58.040 --> 00:23:59.360]  充滿智慧
[00:23:59.360 --> 00:24:02.160]  有神的恩典在她身上
[00:24:02.160 --> 00:24:04.480]  好像很平凡的一對父母
[00:24:04.480 --> 00:24:07.040]  將她的兒子養大成人
[00:24:07.040 --> 00:24:09.280]  但是願意放手她的兒子
[00:24:09.280 --> 00:24:10.960]  進入神的計劃
[00:24:10.960 --> 00:24:12.400]  回到生活中
[00:24:12.400 --> 00:24:14.520]  勇敢遵行照明
[00:24:14.520 --> 00:24:16.680]  今天我們要學的第二個功課
[00:24:16.680 --> 00:24:19.080]  就是傳承勇氣
[00:24:19.080 --> 00:24:20.560]  今天在這個世代
[00:24:20.560 --> 00:24:21.920]  很多人都沒有什麼勇氣
[00:24:21.920 --> 00:24:22.920]  就是因為不確定
[00:24:22.920 --> 00:24:24.360]  所以不敢做這件事
[00:24:24.360 --> 00:24:25.760]  又不敢做那件事
[00:24:25.760 --> 00:24:27.320]  就是因為不知道將來會怎樣
[00:24:27.320 --> 00:24:28.880]  又不敢做決定
[00:24:28.880 --> 00:24:30.880]  又不敢決定會怎樣
[00:24:30.880 --> 00:24:34.080]  但是我想透過這段經文
[00:24:34.080 --> 00:24:34.960]  告訴我們
[00:24:34.960 --> 00:24:37.760]  勇氣是來自人知道
[00:24:37.760 --> 00:24:39.480]  那是神的照明
[00:24:39.480 --> 00:24:42.600]  勇氣是來自神的召喚
[00:24:42.600 --> 00:24:44.440]  所以瑪利亞和約瑟
[00:24:44.440 --> 00:24:48.360]  她有一個遵行照明的勇氣
[00:24:48.360 --> 00:24:50.080]  這個是我們今天做父母
[00:24:50.080 --> 00:24:51.960]  需要向我們的下一代
[00:24:51.960 --> 00:24:54.680]  傳承的這份勇氣
[00:24:54.680 --> 00:24:56.320]  就是告訴我們下一代
[00:24:56.320 --> 00:24:57.520]  我們要放手
[00:24:57.520 --> 00:25:00.680]  我們的子女不是要走我的計劃
[00:25:00.680 --> 00:25:01.920]  是她要帶領她
[00:25:01.920 --> 00:25:03.840]  認識神在她身上的旨意
[00:25:03.840 --> 00:25:06.440]  就讓她跟著神去走
[00:25:06.440 --> 00:25:07.920]  當她知道那是神的召喚
[00:25:07.920 --> 00:25:09.200]  她有勇氣
[00:25:09.200 --> 00:25:11.280]  1956年
[00:25:11.280 --> 00:25:14.000]  在美國有五個弟兄是專業人士
[00:25:14.000 --> 00:25:15.200]  大學畢業
[00:25:15.200 --> 00:25:18.440]  後來他們蒙照做了宣教士
[00:25:18.440 --> 00:25:19.520]  他們要去到當時
[00:25:19.520 --> 00:25:21.440]  一個最危險的部族那裡傳福音
[00:25:21.440 --> 00:25:22.840]  叫做奧卡族
[00:25:22.840 --> 00:25:24.840]  這個部族是很凶殘
[00:25:24.840 --> 00:25:25.760]  是很惡
[00:25:25.760 --> 00:25:26.960]  其他的部人
[00:25:26.960 --> 00:25:29.040]  其他族的都怕了他們
[00:25:29.040 --> 00:25:30.640]  但是他們是未得救的民族
[00:25:30.640 --> 00:25:31.920]  他們向他們傳福音
[00:25:31.920 --> 00:25:33.760]  所以他們都很有智慧地
[00:25:33.760 --> 00:25:34.800]  用飛機
[00:25:34.800 --> 00:25:36.080]  那架飛機
[00:25:36.080 --> 00:25:38.000]  當時拍了一個電影
[00:25:38.000 --> 00:25:41.320]  用飛機扔一些禮物下去
[00:25:41.320 --> 00:25:44.760]  投擲一些禮物到他們居住的地方
[00:25:44.760 --> 00:25:46.920]  扔禮物扔了幾個月
[00:25:46.920 --> 00:25:49.080]  打算雞髀打人
[00:25:49.080 --> 00:25:51.320]  教員送禮物表示好意
[00:25:51.320 --> 00:25:52.640]  扔禮物
[00:25:52.640 --> 00:25:54.080]  扔了幾個月
[00:25:54.080 --> 00:25:55.800]  他們都有來收禮物的
[00:25:55.800 --> 00:25:57.240]  然後幾個月之後
[00:25:57.240 --> 00:25:59.200]  他們在這個部族幾公里以外
[00:25:59.200 --> 00:26:01.040]  他們第一次降落
[00:26:01.040 --> 00:26:02.720]  在那裡紮營
[00:26:02.720 --> 00:26:04.960]  降落之後五天
[00:26:04.960 --> 00:26:08.840]  有人發現五具男人的屍體
[00:26:08.840 --> 00:26:12.600]  就是被那些很尖的長矛殺死了
[00:26:12.600 --> 00:26:16.840]  然後就發現這五個男人身上有槍
[00:26:16.840 --> 00:26:18.680]  但是他們被殺的時候
[00:26:18.680 --> 00:26:21.680]  他們沒有拿槍來射殺那些部族
[00:26:21.680 --> 00:26:24.920]  因為他們知道他們來向這個部族的人傳福音
[00:26:24.920 --> 00:26:27.040]  要跟他們說耶穌基督犧牲的愛
[00:26:27.040 --> 00:26:30.120]  但是這五個男人就是這樣犧牲了自己
[00:26:30.120 --> 00:26:32.320]  後來故事沒有完
[00:26:32.320 --> 00:26:34.360]  就是他們五個老婆
[00:26:34.360 --> 00:26:35.520]  五個遺孝
[00:26:35.520 --> 00:26:38.240]  五個年輕的寡婦
[00:26:38.240 --> 00:26:40.000]  帶著他們的小朋友
[00:26:40.000 --> 00:26:42.800]  他們說我們要承繼我們丈夫的遺願
[00:26:42.800 --> 00:26:45.320]  我們要有智慧地進入這個村
[00:26:45.320 --> 00:26:46.880]  繼續跟他們建立關係
[00:26:46.880 --> 00:26:49.200]  跟他們去教他們生活的技能
[00:26:49.200 --> 00:26:50.360]  學他們的畫
[00:26:50.360 --> 00:26:53.120]  他們帶著五個遺孝
[00:26:53.120 --> 00:26:54.920]  寡婦帶著小朋友
[00:26:54.920 --> 00:26:56.800]  用了五十年
[00:26:56.800 --> 00:26:58.080]  住在他們中間
[00:26:58.080 --> 00:26:59.360]  跟他們建立關係
[00:26:59.360 --> 00:27:00.480]  建立信任
[00:27:00.480 --> 00:27:03.720]  後來帶了整族人信耶穌
[00:27:03.720 --> 00:27:07.440]  這個就是其中一個疑似
[00:27:07.440 --> 00:27:09.280]  這個讓我們很感動的就是
[00:27:09.280 --> 00:27:12.760]  原來那個勇氣是來自這五個寡婦
[00:27:12.760 --> 00:27:14.680]  知道神給他們的召喚
[00:27:14.680 --> 00:27:17.760]  就是要整家人向奧卡族傳福音
[00:27:17.760 --> 00:27:21.600]  就因為他們知道神照他們要做的事
[00:27:21.600 --> 00:27:23.320]  神一定會做得到
[00:27:23.320 --> 00:27:25.680]  然後他們願意承繼
[00:27:25.680 --> 00:27:29.920]  那份的勇氣是來自神的召喚
[00:27:29.920 --> 00:27:31.520]  當然我們今天傳福音
[00:27:31.520 --> 00:27:34.200]  我們叫人來這個六月報道會
[00:27:34.200 --> 00:27:36.080]  就不需要死
[00:27:36.080 --> 00:27:37.200]  今天在香港我們很感恩
[00:27:37.200 --> 00:27:38.560]  我們可以自由傳福音
[00:27:38.560 --> 00:27:40.360]  不過耶穌傳這裡
[00:27:40.360 --> 00:27:41.840]  Jesus Film Project
[00:27:41.840 --> 00:27:45.080]  訪問了1600個回教會的基督徒
[00:27:45.080 --> 00:27:48.440]  他說有什麼阻礙你跟別人講福音的呢
[00:27:48.440 --> 00:27:51.160]  通常有什麼阻礙你不想跟別人
[00:27:51.160 --> 00:27:53.480]  邀請別人來報道會的
[00:27:53.480 --> 00:27:54.840]  訪問1600個人
[00:27:54.840 --> 00:27:58.720]  你知道第一最大的阻礙傳福音是什麼嗎
[00:27:58.720 --> 00:27:59.680]  知不知道
[00:27:59.680 --> 00:28:02.080]  昨天有頂尖回答我就是怕吃檸檬
[00:28:02.080 --> 00:28:02.960]  這個也是的
[00:28:02.960 --> 00:28:04.760]  很多人不邀請就怕吃檸檬
[00:28:04.760 --> 00:28:06.160]  第一原來就是懼怕
[00:28:06.160 --> 00:28:06.920]  fear
[00:28:06.920 --> 00:28:08.600]  fear是1600個人裡面
[00:28:08.600 --> 00:28:10.840]  第一位最怕的
[00:28:10.840 --> 00:28:11.800]  怕什麼呢
[00:28:11.800 --> 00:28:14.520]  怕叫人回教會會破壞同仁的關係
[00:28:14.520 --> 00:28:16.080]  怕被人笑
[00:28:16.080 --> 00:28:16.960]  怕什麼呢
[00:28:16.960 --> 00:28:19.080]  怕這樣做會跟人的關係很緊張
[00:28:19.080 --> 00:28:20.360]  你又找我
[00:28:20.360 --> 00:28:21.680]  平時不找我
[00:28:21.680 --> 00:28:23.320]  教會是不是有事呢
[00:28:23.320 --> 00:28:25.880]  我們都要早點跟人建立關係
[00:28:25.880 --> 00:28:28.560]  我平時跟人建立一個好的關係
[00:28:28.560 --> 00:28:30.080]  不可以在報道會才找人
[00:28:30.080 --> 00:28:32.960]  擔心自己沒辦法回應未信者的問題
[00:28:32.960 --> 00:28:34.080]  然後最後呢
[00:28:34.080 --> 00:28:35.520]  就是他們很怕吃檸檬
[00:28:35.520 --> 00:28:37.240]  或者被人反對
[00:28:37.240 --> 00:28:40.400]  這個是一個恐懼
[00:28:40.400 --> 00:28:41.200]  但是呢
[00:28:41.200 --> 00:28:43.000]  其實在網上有另一篇文章
[00:28:43.000 --> 00:28:44.680]  這位的目者
[00:28:44.680 --> 00:28:46.040]  他就說
[00:28:46.040 --> 00:28:48.360]  其實在今天這個後現代世界裡面
[00:28:48.360 --> 00:28:49.800]  我們要跟人傳福音
[00:28:49.800 --> 00:28:53.160]  我們要為主做好款待人的侍奉
[00:28:53.160 --> 00:28:54.320]  先去款待人
[00:28:54.320 --> 00:28:55.320]  怎樣款待呢
[00:28:55.320 --> 00:28:56.440]  第一樣
[00:28:56.440 --> 00:28:58.240]  就是要歡迎每個你遇見的人
[00:28:58.240 --> 00:28:59.480]  就算在街上也好
[00:28:59.480 --> 00:29:00.560]  多點笑容
[00:29:00.560 --> 00:29:03.600]  多點溫暖
[00:29:03.600 --> 00:29:07.440]  其實上兩個星期早上九點我去看醫生
[00:29:07.440 --> 00:29:09.920]  我很少早上九點去中環
[00:29:09.920 --> 00:29:11.600]  我乘地鐵在中環
[00:29:11.600 --> 00:29:13.840]  在地鐵扶手電梯
[00:29:13.840 --> 00:29:15.960]  我被後面的男人接
[00:29:15.960 --> 00:29:17.640]  知道為什麼我被人接嗎
[00:29:17.640 --> 00:29:18.880]  早上九點
[00:29:18.880 --> 00:29:19.880]  我看著手機
[00:29:19.880 --> 00:29:21.760]  後面有男人在接我
[00:29:21.760 --> 00:29:22.560]  接我什麼呢
[00:29:22.560 --> 00:29:24.400]  原來我發現我站錯位了
[00:29:24.400 --> 00:29:25.760]  因為你知道原來
[00:29:25.760 --> 00:29:27.160]  應該是站哪邊的
[00:29:27.160 --> 00:29:28.000]  右手面的
[00:29:28.000 --> 00:29:28.800]  站右手面的
[00:29:28.800 --> 00:29:29.560]  如果你不動
[00:29:29.560 --> 00:29:31.720]  左手面留一條通道給人上的
[00:29:31.720 --> 00:29:33.880]  我發現我被人接
[00:29:33.880 --> 00:29:34.800]  然後阿晨就提醒我
[00:29:34.800 --> 00:29:37.360]  其實有時候你心裡也會接人
[00:29:37.360 --> 00:29:39.440]  有時候可能收銀員收得慢
[00:29:39.440 --> 00:29:41.200]  我在後面也會接那位阿姐
[00:29:41.200 --> 00:29:42.000]  收快點吧
[00:29:42.000 --> 00:29:43.480]  我趕時間
[00:29:43.480 --> 00:29:44.400]  或者紅綠燈
[00:29:44.400 --> 00:29:45.600]  整天都不轉綠燈
[00:29:45.600 --> 00:29:46.800]  我就心裡接了
[00:29:46.800 --> 00:29:48.680]  這麼久的
[00:29:48.680 --> 00:29:51.040]  但原來如果我們能夠多點笑容
[00:29:51.040 --> 00:29:52.240]  多點關懷
[00:29:52.240 --> 00:29:54.040]  這個是我們全方第一步
[00:29:54.040 --> 00:29:55.480]  少點黑面
[00:29:55.480 --> 00:29:56.520]  少點接人
[00:29:56.520 --> 00:29:57.760]  多點耐性
[00:29:57.760 --> 00:30:00.160]  第二就是真誠關懷每一個人
[00:30:00.160 --> 00:30:01.320]  不要假
[00:30:01.320 --> 00:30:04.120]  不要只在報道會之前才找人
[00:30:04.120 --> 00:30:05.960]  然後第三
[00:30:05.960 --> 00:30:07.320]  我覺得有意思的第三
[00:30:07.320 --> 00:30:09.080]  就是多點愛你圈外的人
[00:30:09.080 --> 00:30:11.600]  這個我們在門裡經常都會叫人怎樣做
[00:30:11.600 --> 00:30:14.000]  你不只是愛你喜歡的組員
[00:30:14.000 --> 00:30:15.680]  不只是和你熟悉的人一起
[00:30:15.680 --> 00:30:16.520]  你不熟悉的人
[00:30:16.520 --> 00:30:17.560]  你的鄰居
[00:30:17.560 --> 00:30:18.920]  不熟悉的同事
[00:30:18.920 --> 00:30:20.600]  正正是你要愛他
[00:30:20.600 --> 00:30:21.800]  然後第四點就是
[00:30:21.800 --> 00:30:23.560]  就是請他們回來吃飯
[00:30:23.560 --> 00:30:25.680]  他就說你開放你家
[00:30:25.680 --> 00:30:26.920]  請那些你不熟悉的人
[00:30:26.920 --> 00:30:27.920]  回來你家吃飯
[00:30:27.920 --> 00:30:29.200]  這個對我來說
[00:30:29.200 --> 00:30:30.280]  也是一個挑戰
[00:30:30.280 --> 00:30:31.880]  我想我也要和師母談談
[00:30:31.880 --> 00:30:33.120]  我們也要學習一下
[00:30:33.120 --> 00:30:35.200]  開放我們在家裡煮一頓飯
[00:30:35.200 --> 00:30:36.640]  不是只給頂姐妹吃
[00:30:36.640 --> 00:30:37.920]  頂姐妹一定是我所愛
[00:30:37.920 --> 00:30:39.320]  很想請你們來吃飯
[00:30:39.320 --> 00:30:40.360]  但原來
[00:30:40.360 --> 00:30:42.360]  愛那些圈外的人
[00:30:42.360 --> 00:30:45.400]  原來都讓他們感覺到被款待
[00:30:45.400 --> 00:30:46.640]  被愛
[00:30:46.640 --> 00:30:49.000]  這個是我們做福音的御功
[00:30:49.000 --> 00:30:50.720]  原來一切要從什麼
[00:30:50.720 --> 00:30:52.800]  勇氣開始
[00:30:52.800 --> 00:30:53.640]  所以如果你說
[00:30:53.640 --> 00:30:55.640]  我們今天傳福音不用死
[00:30:55.640 --> 00:30:58.120]  但是我們要開口不怕吃檸檬
[00:30:58.120 --> 00:31:00.080]  下街派單張不怕吃檸檬
[00:31:00.080 --> 00:31:01.760]  甚至開放我們在家裡
[00:31:01.760 --> 00:31:03.240]  請我們不太熟悉的人
[00:31:03.240 --> 00:31:04.800]  又或者不一定開放在家裡
[00:31:04.800 --> 00:31:06.840]  請他們在樓下附近吃飯
[00:31:06.840 --> 00:31:09.120]  這個也是需要一份的勇氣
[00:31:09.120 --> 00:31:10.520]  楊姨她說
[00:31:10.520 --> 00:31:12.920]  如果我們生命裡有些艱難
[00:31:12.920 --> 00:31:15.000]  其實都是照命的一部份
[00:31:15.000 --> 00:31:17.840]  瑪利亞要心如刀割
[00:31:17.840 --> 00:31:19.600]  但是神一早計劃好
[00:31:19.600 --> 00:31:21.040]  就算是壞的事
