
[00:00:00.000 --> 00:00:03.000]  聖誕是一個很特別的日子
[00:18:25.000 --> 00:18:28.000]  幾乎就只是白走一趟
[00:18:28.000 --> 00:18:30.000]  因此簡單來說
[00:18:30.000 --> 00:18:32.000]  信仰要處理的
[00:18:32.000 --> 00:18:34.000]  其實並不是如何做好一個信徒
[00:18:34.000 --> 00:18:37.000]  而是應該如何做好一個人
[00:18:37.000 --> 00:18:40.000]  這確實是一個非常重要的課題
[00:18:40.000 --> 00:18:41.000]  甚至可以說
[00:18:41.000 --> 00:18:43.000]  這大概是人必須考慮信仰
[00:18:43.000 --> 00:18:45.000]  唯一的原因
[00:18:45.000 --> 00:18:48.000]  生命裡有什麼是絕對的
[00:18:48.000 --> 00:18:49.000]  是必須的
[00:18:49.000 --> 00:18:51.000]  是不可少的
[00:18:51.000 --> 00:18:53.000]  有什麼是次要的
[00:18:53.000 --> 00:18:54.000]  有什麼是有固然好
[00:18:54.000 --> 00:18:56.000]  沒有也無妨
[00:18:56.000 --> 00:19:07.000]  生命核心價值的具體內容
[00:19:07.000 --> 00:19:11.000]  或者會因應一個人的時空處境而改變
[00:19:11.000 --> 00:19:13.000]  有時可能是國家的興亡
[00:19:13.000 --> 00:19:15.000]  民族的尊嚴
[00:19:15.000 --> 00:19:17.000]  有時可能是個人理想
[00:19:17.000 --> 00:19:19.000]  甚至是兒女私情
[00:19:19.000 --> 00:19:20.000]  但無論如何
[00:19:20.000 --> 00:19:23.000]  沒有改變的是那種絕對肯定的決心
[00:19:25.000 --> 00:19:27.000]  而這個生命的催逼
[00:19:27.000 --> 00:19:29.000]  是跨文化跨種族的
[00:19:29.000 --> 00:19:31.000]  無論是印度人中國人
[00:19:31.000 --> 00:19:32.000]  英國人或丹麥人
[00:19:32.000 --> 00:19:34.000]  好像我們所熟悉的奇克果
[00:19:34.000 --> 00:19:37.000]  他說重要的是明白我自己
[00:19:37.000 --> 00:19:41.000]  知道上帝要我所做的是什麼
[00:19:41.000 --> 00:19:45.000]  重要的是去找出於我真實的真理
[00:19:45.000 --> 00:19:48.000]  找出一個我可以為此而生
[00:19:48.000 --> 00:19:50.000]  並為此而死的信念
[00:19:55.000 --> 00:19:57.000]  對於生命的核心價值
[00:19:57.000 --> 00:20:01.000]  或者是發現生命絕對性的過程中
[00:20:01.000 --> 00:20:05.000]  我們往往並不是從最終極的價值開始
[00:20:05.000 --> 00:20:07.000]  在我們實際經驗中
[00:20:07.000 --> 00:20:10.000]  一個人往往並不是要先找到正確的信仰
[00:20:10.000 --> 00:20:12.000]  他才能夠開始生活
[00:20:12.000 --> 00:20:14.000]  開始做人
[00:20:14.000 --> 00:20:15.000]  相反
[00:20:15.000 --> 00:20:17.000]  只有當一個人認真地生活
[00:20:17.000 --> 00:20:19.000]  認真地做人的時候
[00:20:19.000 --> 00:20:21.000]  他才會覺悟自己需要信仰
[00:20:21.000 --> 00:20:24.000]  事實上一個人如果不認真地生活
[00:20:24.000 --> 00:20:27.000]  他根本連自己要什麼他都不知道
[00:20:27.000 --> 00:20:30.000]  信仰對他來說也沒有一個真實的意義
[00:20:30.000 --> 00:20:36.000]  這個或者解釋了教會傳教工作失敗的原因
[00:20:36.000 --> 00:20:39.000]  就是我們往往過早將答案塞給那些
[00:20:39.000 --> 00:20:41.000]  根本未曾察覺到問題
[00:20:41.000 --> 00:20:44.000]  在哪裡的人
[00:20:44.000 --> 00:20:45.000]  認真地生活
[00:20:45.000 --> 00:20:47.000]  認真地生活
[00:20:47.000 --> 00:20:51.000]  認真地生活
[00:20:51.000 --> 00:20:52.000]  認真地做人
[00:20:52.000 --> 00:20:55.000]  往往是一個人找到信仰的先期條件
[00:20:55.000 --> 00:20:57.000]  在宗教上
[00:20:57.000 --> 00:20:59.000]  無論我們
[00:20:59.000 --> 00:21:02.000]  或者我們無需來論證上帝的存在
[00:21:02.000 --> 00:21:04.000]  我們只需要指出
[00:21:04.000 --> 00:21:07.000]  在人和現實相遇不同的範疇裡
[00:21:07.000 --> 00:21:10.000]  無論是在認知上、倫理上、美學上
[00:21:10.000 --> 00:21:12.000]  或者是社會政治方面
[00:21:12.000 --> 00:21:14.000]  我們不難感受到
[00:21:14.000 --> 00:21:18.000]  那種內在於這些範疇的道德要求
[00:21:18.000 --> 00:21:20.000]  或者好像卡特所說的
[00:21:20.000 --> 00:21:23.000]  Categorical Imperative
[00:21:23.000 --> 00:21:25.000]  那種絕對的命令
[00:21:25.000 --> 00:21:26.000]  我的意思是
[00:21:26.000 --> 00:21:27.000]  在人生不同的範疇
[00:21:27.000 --> 00:21:29.000]  無論是國家民族
[00:21:29.000 --> 00:21:30.000]  知識的探究
[00:21:30.000 --> 00:21:31.000]  個人的理想
[00:21:31.000 --> 00:21:34.000]  都隱藏著一種不可否定
[00:21:34.000 --> 00:21:36.000]  難以言說的絕對性
[00:21:36.000 --> 00:21:39.000]  向我們發出要求和催逼
[00:21:39.000 --> 00:21:41.000]  事實上如果不是這種儲備性
[00:21:41.000 --> 00:21:44.000]  我就不能理解
[00:21:44.000 --> 00:21:46.000]  為什麼有人會投身革命
[00:21:46.000 --> 00:21:48.000]  為什麼有人會投身人道救援
[00:21:48.000 --> 00:21:50.000]  或者無國界醫生
[00:21:50.000 --> 00:21:52.000]  或者像劉曉波那樣
[00:21:52.000 --> 00:21:53.000]  為了自由理想
[00:21:53.000 --> 00:21:55.000]  犧牲自己的自由
[00:21:55.000 --> 00:21:56.000]  或者再近一點
[00:21:56.000 --> 00:21:58.000]  有些人不知道為了什麼
[00:21:58.000 --> 00:22:01.000]  冒著風頭火勢去吸催淚煙
[00:22:01.000 --> 00:22:03.000]  去硬吃胡椒噴霧
[00:22:03.000 --> 00:22:06.000]  換句話來說
[00:22:06.000 --> 00:22:08.000]  這個不可少的
[00:22:08.000 --> 00:22:11.000]  並不僅僅是一個抽象的絕對
[00:22:11.000 --> 00:22:14.000]  而是必須透過具體的事物
[00:22:14.000 --> 00:22:16.000]  或者行動表達出來
[00:22:16.000 --> 00:22:18.000]  難以解釋的
[00:22:18.000 --> 00:22:22.000]  就是他可以透過具體事物體現
[00:22:22.000 --> 00:22:24.000]  卻不是具體事物本身
[00:22:24.000 --> 00:22:26.000]  就是說
[00:22:26.000 --> 00:22:27.000]  一個西藏的真人
[00:22:27.000 --> 00:22:29.000]  他可以為了民族的自由
[00:22:29.000 --> 00:22:31.000]  來做引火自焚
[00:22:31.000 --> 00:22:32.000]  但另一個人
[00:22:32.000 --> 00:22:35.000]  也可以捨己身叫人焚燒
[00:22:35.000 --> 00:22:38.000]  但與愛卻是完全沒有關係
[00:22:38.000 --> 00:22:41.000]  在主耶穌和少年官相遇裡面
[00:22:41.000 --> 00:22:45.000]  我們看見一切宗教上的具體要求
[00:22:45.000 --> 00:22:47.000]  少年官誠實地招認
[00:22:47.000 --> 00:22:49.000]  他已經做足
[00:22:49.000 --> 00:22:51.000]  並且從小就已經進行
[00:22:51.000 --> 00:22:53.000]  都已經做足了
[00:22:53.000 --> 00:22:55.000]  還差什麼呢
[00:22:55.000 --> 00:22:58.000]  耶穌一針見血地指出
[00:22:58.000 --> 00:23:03.000]  問題並不在於他所做足的其他東西
[00:23:03.000 --> 00:23:06.000]  而是他沒有做的那一件事
[00:23:06.000 --> 00:23:08.000]  有了他
[00:23:08.000 --> 00:23:11.000]  其他做多少也沒什麼相干
[00:23:11.000 --> 00:23:12.000]  沒有他
[00:23:12.000 --> 00:23:13.000]  就算做得再多
[00:23:13.000 --> 00:23:14.000]  也是白做
[00:23:14.000 --> 00:23:16.000]  做人也是這樣
[00:23:16.000 --> 00:23:21.000]  每個人的具體關懷可能都不一樣
[00:23:21.000 --> 00:23:24.000]  道德的迫切性是一致的
[00:23:24.000 --> 00:23:27.000]  他不是從有限經驗推論出來
[00:23:27.000 --> 00:23:30.000]  而是這種難以言說的經驗
[00:23:30.000 --> 00:23:33.000]  或者當一個人面對一個極端的處境
[00:23:33.000 --> 00:23:37.000]  是會不期而來問關於生命意義的問題
[00:23:37.000 --> 00:23:41.000]  對於那些人生基本的問題
[00:23:41.000 --> 00:23:45.000]  除了降生為人的耶穌基督之外
[00:23:45.000 --> 00:23:48.000]  他在一切事上和我們一樣
[00:23:48.000 --> 00:23:50.000]  除了他之外
[00:23:50.000 --> 00:23:53.000]  我們再找不到其他真正具體的答案
[00:23:53.000 --> 00:23:58.000]  他的人生其實也是我們的人生
[00:23:58.000 --> 00:24:00.000]  是有意義和方向的
[00:24:00.000 --> 00:24:02.000]  因為上帝永恆的道
[00:24:02.000 --> 00:24:04.000]  無始無終的奧秘
[00:24:04.000 --> 00:24:07.000]  親自降生成為平凡的人
[00:24:07.000 --> 00:24:10.000]  而透過基督的降生
[00:24:10.000 --> 00:24:14.000]  平凡的人得以在生命裡面找到立足點
[00:24:14.000 --> 00:24:18.000]  知道上帝並不是一個沉默的宇宙規律
[00:24:18.000 --> 00:24:20.000]  而是來到我們這個地方
[00:24:20.000 --> 00:24:22.000]  回應我們所面對的現實
[00:24:22.000 --> 00:24:25.000]  我想那些無神論者
[00:24:25.000 --> 00:24:28.000]  虛無主義者、不可知論者
[00:24:28.000 --> 00:24:29.000]  有一件事是真的
[00:24:29.000 --> 00:24:32.000]  就是從歷史的進程來看
[00:24:32.000 --> 00:24:34.000]  特別是當整個民族
[00:24:34.000 --> 00:24:37.000]  整個世界都似乎落在仇恨和殺戮裡面的時候
[00:24:37.000 --> 00:24:40.000]  他們看不到任何上帝的蹤跡
[00:24:40.000 --> 00:24:43.000]  也難以證明這個世界
[00:24:43.000 --> 00:24:46.000]  是被一個更加高的意志來治理
[00:24:46.000 --> 00:24:50.000]  但聖誕卻是從一個完全不同的觀點
[00:24:50.000 --> 00:24:54.000]  來看我們和世界的關係
[00:24:55.000 --> 00:24:57.000]  我們再不是從宇宙的規律
[00:24:57.000 --> 00:24:59.000]  來理解渺小的浮生
[00:24:59.000 --> 00:25:03.000]  而是從馬槽的嬰孩
[00:25:03.000 --> 00:25:05.000]  來看這個世界的奧秘
[00:25:05.000 --> 00:25:09.000]  當我們看見耶穌的降生
[00:25:09.000 --> 00:25:10.000]  和祂在地上的生活
[00:25:10.000 --> 00:25:13.000]  我們就知道縱然有一些事
[00:25:13.000 --> 00:25:15.000]  是我們無法解釋和理解的
[00:25:15.000 --> 00:25:19.000]  我們仍然可以在死亡的黑暗裡
[00:25:19.000 --> 00:25:22.000]  看到復活的曙光
[00:25:23.000 --> 00:25:25.000]  並且我們在這個亮光的底下
[00:25:25.000 --> 00:25:29.000]  我們生活,我們行動,我們存留
[00:25:29.000 --> 00:25:31.000]  保羅說
[00:25:31.000 --> 00:25:34.000]  In Him we live, we move, and have a being
[00:25:34.000 --> 00:25:36.000]  在二千年前
[00:25:36.000 --> 00:25:39.000]  明亮的神星引領東方的智者
[00:25:39.000 --> 00:25:41.000]  長途跋涉來朝見聖嬰
[00:25:41.000 --> 00:25:44.000]  但這個聖嬰將要成就的事
[00:25:44.000 --> 00:25:46.000]  他們卻是一無所知
[00:25:46.000 --> 00:25:48.000]  二千年後
[00:25:48.000 --> 00:25:50.000]  普天同慶救主降生
[00:25:50.000 --> 00:25:53.000]  那個規模是遠超過往的歷史
[00:25:53.000 --> 00:25:56.000]  但是無言的上帝
[00:25:56.000 --> 00:25:58.000]  卻仍然只是無聲地
[00:25:58.000 --> 00:26:01.000]  向困乏的心靈來說話
[00:26:01.000 --> 00:26:03.000]  但願在這個聖誕節裡
[00:26:03.000 --> 00:26:05.000]  各位成為肉身的上帝
[00:26:05.000 --> 00:26:09.000]  都向我們心裡說話
