
[00:00:00.000 --> 00:00:05.620]  感謝神給我們一個這麼好的敬拜時間
[00:17:13.000 --> 00:17:16.000]  我們一起讀這幾節聖經好不好
[00:17:16.000 --> 00:17:18.000]  出埃及記22章25節
[00:17:18.000 --> 00:17:20.000]  和利美記23章22節
[00:17:20.000 --> 00:17:22.000]  生命記15章7節
[00:17:22.000 --> 00:17:24.000]  我們首先讀這三節
[00:17:24.000 --> 00:17:25.000]  一起讀這三節的經文
[00:17:25.000 --> 00:17:27.000]  若果你借錢給我的人民
[00:17:27.000 --> 00:17:28.000]  一起讀
[00:17:28.000 --> 00:17:31.000]  就是你們在一起的窮人
[00:17:31.000 --> 00:17:35.000]  你對待他們不可賬放債的人一樣
[00:17:35.000 --> 00:17:38.000]  不可在他們身上取利
[00:17:38.000 --> 00:17:41.000]  你們收割你們莊稼的時候
[00:17:41.000 --> 00:17:44.000]  不可把割落的穀物割盡
[00:17:44.000 --> 00:17:47.000]  也不可拾取你收割時遺下的
[00:17:47.000 --> 00:17:51.000]  由他們留給窮人和寄居的外人
[00:17:51.000 --> 00:17:53.000]  我是耶和華你們的神
[00:17:53.000 --> 00:17:57.000]  但是在耶和華你們的神賜給你的地上
[00:17:57.000 --> 00:17:59.000]  無論那一座城裡
[00:17:59.000 --> 00:18:02.000]  在你們中間如果有一個窮人
[00:18:02.000 --> 00:18:04.000]  又是你的兄弟
[00:18:04.000 --> 00:18:07.000]  你對這窮苦的兄弟不可硬著心腸
[00:18:07.000 --> 00:18:09.000]  也不可袖手不利
[00:18:09.000 --> 00:18:10.000]  你看看
[00:18:10.000 --> 00:18:13.000]  上帝的憐憫心腸去教導我們
[00:18:13.000 --> 00:18:16.000]  你要照顧窮苦的和外人寄居
[00:18:16.000 --> 00:18:18.000]  我們香港有很多寄居
[00:18:18.000 --> 00:18:21.000]  很多難民有些南亞族
[00:18:21.000 --> 00:18:25.000]  甚至中國大陸來的新移民
[00:18:25.000 --> 00:18:27.000]  今天我和我大弟去飲早茶
[00:18:27.000 --> 00:18:28.000]  然後就回教會
[00:18:28.000 --> 00:18:29.000]  我們很早七點半去
[00:18:29.000 --> 00:18:32.000]  有個女士一個部長
[00:18:32.000 --> 00:18:35.000]  她就招待我們
[00:18:35.000 --> 00:18:37.000]  談起計
[00:18:37.000 --> 00:18:39.000]  她說你其實很辛苦的做這行
[00:18:39.000 --> 00:18:41.000]  很多人做了十幾年之後
[00:18:41.000 --> 00:18:43.000]  那個膝蓋就會痛
[00:18:43.000 --> 00:18:46.000]  我講了她自己的辛苦事
[00:18:46.000 --> 00:18:48.000]  其實每個人都面對
[00:18:48.000 --> 00:18:50.000]  新移民面對很多這方面的事情
[00:18:50.000 --> 00:18:52.000]  我們憐憫關懷他們
[00:18:52.000 --> 00:18:55.000]  耶穌基督在新約裡面都提到
[00:18:55.000 --> 00:18:58.000]  上帝差他來是為了什麼呢
[00:18:58.000 --> 00:18:59.000]  《馬太福音》十一章五字
[00:18:59.000 --> 00:19:01.000]  就是要黑眼的看到
[00:19:01.000 --> 00:19:03.000]  瘸腿的走路
[00:19:03.000 --> 00:19:05.000]  患麻風得到潔淨
[00:19:05.000 --> 00:19:06.000]  聾的可以聽見
[00:19:06.000 --> 00:19:07.000]  死人復活
[00:19:07.000 --> 00:19:09.000]  窮人有福音傳給他們
[00:19:09.000 --> 00:19:11.000]  這個就是耶穌基督來的目的
[00:19:11.000 --> 00:19:13.000]  這個也是我們應該做的
[00:19:13.000 --> 00:19:17.000]  在路加福音第四章十八十九注
[00:19:17.000 --> 00:19:19.000]  也是講到耶穌基督
[00:19:19.000 --> 00:19:20.000]  主的靈在我身上
[00:19:20.000 --> 00:19:23.000]  因為祂告我去傳福音給貧窮的人
[00:19:23.000 --> 00:19:25.000]  有沒有留意有多少個貧窮的人
[00:19:25.000 --> 00:19:29.000]  患胎外宣告被擄得釋放
[00:19:29.000 --> 00:19:30.000]  核硬得看見
[00:19:30.000 --> 00:19:32.000]  受壓制得自由
[00:19:32.000 --> 00:19:35.000]  又宣告神入人的欺凌
[00:19:35.000 --> 00:19:37.000]  播道會在明年
[00:19:37.000 --> 00:19:40.000]  明年十月
[00:19:40.000 --> 00:19:43.000]  我們會安排一個亞洲播道會青年大會
[00:19:43.000 --> 00:19:45.000]  是香港播道會主辦
[00:19:45.000 --> 00:19:46.000]  即是我要做的
[00:19:46.000 --> 00:19:49.000]  我們希望有三日
[00:19:49.000 --> 00:19:52.000]  印度、日本、菲律賓
[00:19:52.000 --> 00:19:58.000]  台灣、澳門、新加坡、馬來西亞
[00:19:58.000 --> 00:19:59.000]  加上美國
[00:19:59.000 --> 00:20:01.000]  那些青年領袖來到這裡
[00:20:01.000 --> 00:20:02.000]  我們一起去
[00:20:02.000 --> 00:20:05.000]  其中一個主題就是幫助窮人
[00:20:05.000 --> 00:20:08.000]  我們會找一晚出去探望一些露宿者
[00:20:08.000 --> 00:20:13.000]  或者探望一些紅燈區的妓女
[00:20:13.000 --> 00:20:15.000]  探望一些少數民族
[00:20:15.000 --> 00:20:18.000]  一些窮苦住劏房的人
[00:20:18.000 --> 00:20:22.000]  其實我們周圍有很大的需要
[00:20:22.000 --> 00:20:24.000]  央神的心裡很感動我們
[00:20:24.000 --> 00:20:27.000]  在《雅各書》第一章第27節說
[00:20:27.000 --> 00:20:37.000]  「災夫臣看來,純潔無顛烏的虔誠就是照顧患難中的孤兒寡婦」
[00:20:37.000 --> 00:20:38.000]  你有沒有想到
[00:20:38.000 --> 00:20:42.000]  「並且保守自己,不被世俗所污染」
[00:20:42.000 --> 00:20:47.000]  在這段經文裡我們得到的結論就是
[00:20:47.000 --> 00:20:50.000]  關懷社區是整全福音的一部分
[00:20:50.000 --> 00:20:58.000]  我們教會怎樣去開展關懷社區和做多少呢?
[00:20:58.000 --> 00:21:02.000]  我們有這段經文給我們的提示
[00:21:02.000 --> 00:21:05.000]  第一,我們要禱告莊家的主
[00:21:05.000 --> 00:21:08.000]  全福音,你一開始想我用什麼方法
[00:21:08.000 --> 00:21:12.000]  用四律,或者五諸,用什麼方法
[00:21:12.000 --> 00:21:14.000]  但耶穌的第一個方法就是祈禱
[00:21:14.000 --> 00:21:16.000]  你全福音會信不信你沒得控制
[00:21:16.000 --> 00:21:18.000]  但祈禱你自己有得控制
[00:21:18.000 --> 00:21:20.000]  上帝聽你的禱告
[00:21:20.000 --> 00:21:27.000]  「莊家多,工人少,所以你們應當求莊家的主派工人去收割」
[00:21:27.000 --> 00:21:32.000]  但有些人就說
[00:21:32.000 --> 00:21:34.000]  我們要禱告要小心
[00:21:34.000 --> 00:21:37.000]  有些人就覺得我們沒空
[00:21:37.000 --> 00:21:39.000]  不如我們派羅穆斯去
[00:21:39.000 --> 00:21:42.000]  他老老的,信了道也沒所謂
[00:21:42.000 --> 00:21:45.000]  但其實當你祈禱的時候
[00:21:45.000 --> 00:21:50.000]  你就不要求神派江穆斯、羅穆斯出去
[00:21:50.000 --> 00:21:53.000]  可能就會感動派你出去
[00:21:53.000 --> 00:21:55.000]  第二點就是教導信徒
[00:21:55.000 --> 00:21:59.000]  教導他們怎樣去關懷社區
[00:21:59.000 --> 00:22:02.000]  今天我們就是其中一個教導
[00:22:02.000 --> 00:22:05.000]  第三點就是分辨社會民眾的需要
[00:22:05.000 --> 00:22:08.000]  你和我力量有限,時間有限,做不完
[00:22:08.000 --> 00:22:10.000]  這個世界做不完
[00:22:10.000 --> 00:22:12.000]  但我們做什麼有效呢?
[00:22:12.000 --> 00:22:15.000]  今天我們就一起去想
[00:22:15.000 --> 00:22:17.000]  我們看我們全恩堂做了什麼
[00:22:17.000 --> 00:22:18.000]  其實我很感謝神
[00:22:18.000 --> 00:22:20.000]  我們十八個月裡都做了很多
[00:22:20.000 --> 00:22:22.000]  我們有賣物會
[00:22:22.000 --> 00:22:26.000]  記不記得我們現在搬到坪洲
[00:22:26.000 --> 00:22:33.000]  梅士和阿樂曾經做過照顧長者,長者關懷
[00:22:33.000 --> 00:22:37.000]  我們現在有讚美操,職場講座
[00:22:37.000 --> 00:22:40.000]  我們有社團賜功
[00:22:40.000 --> 00:22:43.000]  我們的母堂德聖堂是神好恩代
[00:22:43.000 --> 00:22:45.000]  這麼多宗派神揀選了播道會
[00:22:45.000 --> 00:22:48.000]  這麼多堂會神揀選了德聖堂
[00:22:48.000 --> 00:22:51.000]  能夠接觸到江湖大佬
[00:22:51.000 --> 00:22:52.000]  他要聽你話事
[00:22:52.000 --> 00:22:54.000]  他肯尊重你就不容易
[00:22:54.000 --> 00:22:58.000]  這幅圖畫看到我們穿黑衣的男士
[00:22:58.000 --> 00:23:00.000]  是我們德聖堂一個傳道人
[00:23:00.000 --> 00:23:02.000]  他以前坐牢坐很多
[00:23:02.000 --> 00:23:04.000]  但神改變他,現在比我更好
[00:23:04.000 --> 00:23:11.000]  你看到上帝真的可以使用我們去接觸黑社會人士
[00:23:11.000 --> 00:23:15.000]  你怎知道香港保守估計都是六十萬黑社會會員
[00:23:15.000 --> 00:23:18.000]  如果每個黑社會會員有兩個親人和他一起
[00:23:18.000 --> 00:23:20.000]  譬如太太或兒子或女兒
[00:23:20.000 --> 00:23:26.000]  六十萬乘三等於一百八十萬和黑社會有接觸
[00:23:26.000 --> 00:23:28.000]  等於我們香港人口的四分之一
[00:23:28.000 --> 00:23:32.000]  香港人口的四分之一只有德聖堂那幾個人去接觸他們
[00:23:32.000 --> 00:23:34.000]  你說淒涼嗎
[00:23:34.000 --> 00:23:38.000]  所以其實這個社會有很大的需要
[00:23:38.000 --> 00:23:44.000]  還有我們有樹仁大學廣東話班
[00:23:44.000 --> 00:23:47.000]  我們剛剛連續有百多人來參加
[00:23:47.000 --> 00:23:51.000]  我們傳恩堂發起有九間教會
[00:23:51.000 --> 00:23:54.000]  二十多個頂尖志願者一起參與
[00:23:54.000 --> 00:23:57.000]  這個都是一個社會關懷
[00:23:57.000 --> 00:24:01.000]  大家都知道有一個機構叫醫療關懷
[00:24:01.000 --> 00:24:05.000]  Medicare那個機構是播到會山出去的
[00:24:05.000 --> 00:24:09.000]  他們在中國大陸和教會聯絡
[00:24:09.000 --> 00:24:13.000]  為他們安排送一些醫療車給他們
[00:24:13.000 --> 00:24:16.000]  讓他們可以在貧窮的地方醫病
[00:24:16.000 --> 00:24:19.000]  我們當中有做醫生有做護士
[00:24:19.000 --> 00:24:21.000]  你知道其實他們很需要
[00:24:21.000 --> 00:24:26.000]  蘇軍皇帝卿也是我們播到會遊
[00:24:26.000 --> 00:24:29.000]  有很多個參與我跟他很熟
[00:24:29.000 --> 00:24:31.000]  差不多兩個星期見一次面
[00:24:31.000 --> 00:24:36.000]  你看到其實都是因為這樣的緣故
[00:24:36.000 --> 00:24:38.000]  內地的教會接觸到貧窮的人
[00:24:38.000 --> 00:24:40.000]  他們見到我們教會的愛心
[00:24:40.000 --> 00:24:42.000]  就來參加內地的教會
[00:24:42.000 --> 00:24:44.000]  這個也是傳福音的一部份
[00:24:44.000 --> 00:24:46.000]  還有我們當中的一位姊妹
[00:24:46.000 --> 00:24:48.000]  大家都認識她的江慧明牧師
[00:24:48.000 --> 00:24:50.000]  她在未做團隊人員之前
[00:24:50.000 --> 00:24:53.000]  她在河北有四年的時間
[00:24:53.000 --> 00:24:57.000]  做一個書名會的項目主管
[00:24:57.000 --> 00:24:59.000]  在那裏開展很多的工作
[00:24:59.000 --> 00:25:03.000]  你看到我們當中真是復古藏龍
[00:25:03.000 --> 00:25:06.000]  有很多人我見到有些做警察
[00:25:06.000 --> 00:25:08.000]  我很尊敬香港警察
[00:25:08.000 --> 00:25:10.000]  他們很有禮貌比外國那些好很多
[00:25:10.000 --> 00:25:13.000]  有些做醫生有些做護士
[00:25:13.000 --> 00:25:16.000]  有些做社工有些做老師
[00:25:16.000 --> 00:25:19.000]  這些都是其實你做哪一行都好
[00:25:19.000 --> 00:25:23.000]  你都可以接觸到社會有需要的人士
[00:25:23.000 --> 00:25:25.000]  你都可以人家見
[00:25:25.000 --> 00:25:27.000]  好像我剛才說的例子在加拿大
[00:25:27.000 --> 00:25:30.000]  人家見到你就看到耶穌基督的愛心
[00:25:30.000 --> 00:25:31.000]  因為你真是關懷他們
[00:25:31.000 --> 00:25:34.000]  你真是做些事去幫助到他們
[00:25:34.000 --> 00:25:38.000]  所以我們要做一些反思
[00:25:38.000 --> 00:25:43.000]  最後怎樣透過社會關懷傳福音
[00:25:43.000 --> 00:25:45.000]  第一在《馬達福音》第九章
[00:25:45.000 --> 00:25:48.000]  講到耶穌的工作給你和我有甚麼啟發
[00:25:48.000 --> 00:25:52.000]  我希望大家回家去想想
[00:25:52.000 --> 00:25:56.000]  第二點聖經對關懷社會有甚麼指引
[00:25:56.000 --> 00:25:57.000]  有甚麼原則
[00:25:57.000 --> 00:26:00.000]  第三點如果我們實踐社會關懷
[00:26:00.000 --> 00:26:02.000]  有甚麼代價我們付出
[00:26:02.000 --> 00:26:05.000]  有甚麼風險我們都有智慧
[00:26:05.000 --> 00:26:08.000]  哪些做先哪些做後 做得多少
[00:26:08.000 --> 00:26:12.000]  這個我們都要想想
[00:26:12.000 --> 00:26:15.000]  還有你身處的崗位你的社區
[00:26:15.000 --> 00:26:20.000]  有沒有機會透過關懷社會來將福音傳開
[00:26:20.000 --> 00:26:22.000]  總括來說《馬達福音》第九章
[00:26:22.000 --> 00:26:26.000]  歸納了耶穌基督的工作 祂的生命
[00:26:26.000 --> 00:26:28.000]  祂為我們做個榜樣
[00:26:28.000 --> 00:26:31.000]  訓練門徒 傳揚福音和關懷社會
[00:26:31.000 --> 00:26:34.000]  求上帝賜給我們一個憐憫的心腸
[00:26:34.000 --> 00:26:37.000]  來看到群眾的需要
[00:26:37.000 --> 00:26:39.000]  好像耶穌基督一樣
[00:26:39.000 --> 00:26:43.000]  我們就能夠活出祂的樣式
[00:26:43.000 --> 00:26:46.000]  我們一起低頭祈禱
[00:26:46.000 --> 00:26:49.000]  親愛的主我們感謝讚美祢
[00:26:49.000 --> 00:26:52.000]  祢是那位自有永有的神
[00:26:52.000 --> 00:26:55.000]  但祢放下天上的榮華來到這個世界
[00:26:55.000 --> 00:26:58.000]  護祢有洞 天上的飛鳥有窩
[00:26:58.000 --> 00:26:59.000]  祢枕頭的地方都沒有
[00:26:59.000 --> 00:27:01.000]  祢憐憫世上的人
[00:27:01.000 --> 00:27:03.000]  求祢將這個憐憫的心都賜給我們
[00:27:03.000 --> 00:27:06.000]  又給我們有智慧 讓我們懂得尋找機會
[00:27:06.000 --> 00:27:08.000]  用各樣的方法來傳揚福音
[00:27:08.000 --> 00:27:10.000]  亦都可以透過社會關懷
[00:27:10.000 --> 00:27:12.000]  來見證祢的大能和祢的愛
[00:27:12.000 --> 00:27:15.000]  祈禱奉耶穌基督的名 阿們
