
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹,平安,我們先一齊祈禱
[00:23:32.000 --> 00:23:37.000]  他叫馬禮遜
[00:23:37.000 --> 00:23:41.000]  很多華人大概聽過戴德森的名字
[00:23:41.000 --> 00:23:46.000]  但不太認識馬禮遜
[00:23:46.000 --> 00:23:54.000]  馬禮遜是第一位從英國來到中國傳道的宣教士
[00:23:54.000 --> 00:23:59.000]  他在1807年來到廣州
[00:23:59.000 --> 00:24:07.000]  那時是清朝,並且是清朝不歡迎宣教士的年代
[00:24:07.000 --> 00:24:11.000]  他過的生活很艱苦
[00:24:11.000 --> 00:24:16.000]  晚上我用油燈來看東西
[00:24:16.000 --> 00:24:21.000]  但他為何要來到中國呢?
[00:24:21.000 --> 00:24:28.000]  在他要向警方申請來中國時
[00:24:28.000 --> 00:24:30.000]  他這樣寫
[00:24:52.000 --> 00:24:57.000]  我要在上帝面前說實話,決不撒謊
[00:24:57.000 --> 00:25:03.000]  我要傳播上帝的真理,決不宣揚我個人
[00:25:03.000 --> 00:25:07.000]  所傳揚的乃是基督
[00:25:07.000 --> 00:25:11.000]  我願為基督做教會的僕人
[00:25:11.000 --> 00:25:15.000]  為要彰顯基督的救贖
[00:25:15.000 --> 00:25:19.000]  引領人們來到他面前
[00:25:19.000 --> 00:25:23.000]  弟兄姊妹,信耶穌的人
[00:25:23.000 --> 00:25:27.000]  不應該像求神拜佛的人
[00:25:27.000 --> 00:25:31.000]  只是為了自己的福利去拜神
[00:25:31.000 --> 00:25:35.000]  而是要真正認識我們所信的上主
[00:25:35.000 --> 00:25:38.000]  是天地之間唯一的真神
[00:25:38.000 --> 00:25:44.000]  耶穌基督是配得我們奉獻自己的生命去跟隨的
[00:25:44.000 --> 00:25:51.000]  因為是祂先在十字架上為我們寫明
[00:25:51.000 --> 00:25:54.000]  耶利米才認識這一點
[00:25:54.000 --> 00:25:57.000]  所以剛才我也引用過他的說話
[00:25:57.000 --> 00:26:02.000]  我們的祖先只拜假神,只拜毫無用處的偶像
[00:26:02.000 --> 00:26:05.000]  人能為自己做神明嗎?
[00:26:05.000 --> 00:26:13.000]  即使做了,他們也不是真神
[00:26:13.000 --> 00:26:20.000]  如果還沒有信耶穌,我想告訴大家
[00:26:20.000 --> 00:26:25.000]  信耶穌是要付上生命的代價的
[00:26:25.000 --> 00:26:28.000]  但是耶穌基督是真神
[00:26:28.000 --> 00:26:32.000]  只有祂是從死裡復活的
[00:26:32.000 --> 00:26:37.000]  雖然信耶穌不會保證我們在世上一定有好日子過
[00:26:37.000 --> 00:26:44.000]  但卻能夠保證我們的靈魂一定得到永恆的生命
[00:26:44.000 --> 00:26:52.000]  並且我們相信耶穌將來會將一個復活的身體賜給我們
[00:26:52.000 --> 00:26:59.000]  在未來的新世界裡,我們會享受永恆的快樂
[00:26:59.000 --> 00:27:03.000]  不過你可以不相信
[00:27:03.000 --> 00:27:06.000]  但我希望你知道不相信的後果
[00:27:06.000 --> 00:27:10.000]  你是要為自己所犯的罪被上帝懲罰
[00:27:10.000 --> 00:27:16.000]  被判罰去一個你不願意去的地方
[00:27:16.000 --> 00:27:23.000]  有些人就像猶太人被擄到巴比倫的地方
[00:27:23.000 --> 00:27:27.000]  但比猶太人更加悲慘的是
[00:27:27.000 --> 00:27:33.000]  當你去到地獄之後,是一去無回頭的
[00:27:33.000 --> 00:27:42.000]  所以你要認真地為自己的未來做一個好的選擇
[00:27:42.000 --> 00:27:44.000]  不過話說回來
[00:27:44.000 --> 00:27:49.000]  信耶穌的人不一定會在世上悲慘過活
[00:27:49.000 --> 00:27:53.000]  事實上有很多基督徒都有幸福快樂的生活
[00:27:53.000 --> 00:27:57.000]  並且由於對未來有把握
[00:27:57.000 --> 00:28:03.000]  在今生今世就活得更加快樂,更加平安
[00:28:03.000 --> 00:28:06.000]  我們一起祈禱
[00:28:27.000 --> 00:28:30.000]  讓我們早日確定你是愛他們的上帝
[00:28:30.000 --> 00:28:35.000]  讓他們願意早日信耶穌,獲得永恆的生命
[00:28:35.000 --> 00:28:38.000]  奉耶穌基督的名祈禱,阿們
