
[00:00:00.000 --> 00:00:02.280]  我們今天的主題是這樣的
[00:19:02.480 --> 00:19:04.240]  長老的責任是什麼
[00:19:04.240 --> 00:19:09.400]  堅守所教的真實的道理
[00:19:09.400 --> 00:19:12.560]  用來做什麼?有兩點
[00:19:12.560 --> 00:19:16.200]  第一點提到山道理
[00:19:16.200 --> 00:19:20.160]  健康正確的道理
[00:19:20.160 --> 00:19:21.600]  這個是真實的道理
[00:19:21.600 --> 00:19:23.960]  我們要跟著這個真實的道理
[00:19:23.960 --> 00:19:26.480]  過著一個健康的生活
[00:19:26.480 --> 00:19:28.280]  同一個字剛才提到
[00:19:28.280 --> 00:19:29.520]  是真實的道理
[00:19:29.520 --> 00:19:33.840]  我們要用這個道理去勸那些人
[00:19:33.840 --> 00:19:40.800]  一會兒會提到教會的背景
[00:19:40.800 --> 00:19:43.000]  那些人又慘又懶
[00:19:43.000 --> 00:19:44.840]  好像一隻惡獸
[00:19:44.840 --> 00:19:46.360]  一會兒會提到
[00:19:46.360 --> 00:19:52.520]  我記得一個牧師的分享
[00:19:52.520 --> 00:19:55.320]  怎樣為之勸化呢?
[00:19:55.320 --> 00:19:57.920]  他舉了一個例子
[00:19:57.920 --> 00:20:00.160]  我們當中可能有人想教書
[00:20:00.160 --> 00:20:01.480]  有沒有人教書的?
[00:20:01.480 --> 00:20:02.080]  有沒有人教書的?
[00:20:02.080 --> 00:20:07.320]  在學校工作或者很想將來去教書
[00:20:07.320 --> 00:20:08.520]  教書的呢
[00:20:08.520 --> 00:20:12.800]  他這樣舉例
[00:20:12.800 --> 00:20:14.280]  教書的呢
[00:20:14.280 --> 00:20:17.880]  就是有一班學生來來往往
[00:20:17.880 --> 00:20:19.280]  你上完課
[00:20:19.280 --> 00:20:20.720]  一年或者半個學期
[00:20:20.720 --> 00:20:24.160]  一個學期就再見
[00:20:24.160 --> 00:20:26.920]  但是做長老勸化的那些
[00:20:26.920 --> 00:20:28.000]  不行的
[00:20:28.000 --> 00:20:28.680]  不能畢業
[00:20:28.680 --> 00:20:31.040]  不會一年就再見
[00:20:31.040 --> 00:20:32.640]  即是不用對著你
[00:20:32.640 --> 00:20:33.960]  這個這麼難教的
[00:20:33.960 --> 00:20:36.880]  我交給另一個
[00:20:36.880 --> 00:20:39.080]  另一個老師的責任
[00:20:39.080 --> 00:20:41.040]  過了一年
[00:20:41.040 --> 00:20:42.840]  這個勸化的工作
[00:20:42.840 --> 00:20:48.640]  教極不聽話都繼續去教
[00:20:48.640 --> 00:20:53.040]  因為神就把他放在這裡
[00:20:53.040 --> 00:20:55.520]  神就是放在教會當中
[00:20:55.520 --> 00:21:00.240]  我們怎樣去繼續
[00:21:00.240 --> 00:21:01.280]  依著那個真道
[00:21:01.280 --> 00:21:03.200]  不停不會氣餒
[00:21:03.200 --> 00:21:05.640]  不會繼續去勸化他
[00:21:05.640 --> 00:21:07.240]  為了什麼原因呢?
[00:21:07.240 --> 00:21:10.160]  過去過敬虔的生活
[00:21:10.160 --> 00:21:12.400]  剛才第一節已經提到
[00:21:12.400 --> 00:21:15.400]  現在是為了他們用真理
[00:21:15.400 --> 00:21:17.480]  去過敬虔的生活
[00:21:17.480 --> 00:21:25.520]  這個是很重要的
[00:21:25.520 --> 00:21:31.960]  接著就說將他純正的教導
[00:21:31.960 --> 00:21:34.800]  那個山莊群去勸化他
[00:21:34.800 --> 00:21:36.320]  《統一的時報》就說
[00:21:36.320 --> 00:21:40.760]  有一班假的教師出現的時候
[00:21:40.760 --> 00:21:43.080]  就要能夠爭辯那些人
[00:21:43.080 --> 00:21:46.640]  能夠駁倒這些假的教導
[00:21:46.640 --> 00:21:48.160]  如果是假的福音的時候
[00:21:48.160 --> 00:21:49.760]  來到我們教會當中
[00:21:49.760 --> 00:21:52.400]  長老就有責任去負起
[00:21:52.400 --> 00:21:53.680]  遇到這些假的教導
[00:21:53.680 --> 00:21:56.600]  和真理是有衝突的時候
[00:21:56.600 --> 00:21:57.800]  要懂得分別
[00:21:57.800 --> 00:21:59.400]  我們做長老的
[00:21:59.400 --> 00:22:00.200]  如果是做長老的
[00:22:00.200 --> 00:22:02.800]  就要說這些是假的
[00:22:02.800 --> 00:22:03.400]  要搞清楚
[00:22:03.400 --> 00:22:06.000]  要將這些假教師駁倒
[00:22:06.000 --> 00:22:06.960]  我們做會眾的
[00:22:06.960 --> 00:22:08.840]  聽到他的教導
[00:22:08.840 --> 00:22:12.000]  就離開這些假的教導
[00:22:12.000 --> 00:22:14.240]  被勸回去走一條正路
[00:22:14.240 --> 00:22:15.560]  所以我們看回這裡
[00:22:15.560 --> 00:22:21.240]  從第五節到第九節的時候
[00:22:21.240 --> 00:22:24.120]  就看到其實長年扮演的角色
[00:22:24.120 --> 00:22:29.520]  是一個作好一個良好的榜樣
[00:22:29.520 --> 00:22:32.040]  我們要有好的榜樣
[00:22:32.040 --> 00:22:33.480]  人們才會服
[00:22:33.480 --> 00:22:35.840]  很多時候做老闆
[00:22:35.840 --> 00:22:37.360]  我們當中有可能做老闆
[00:22:37.360 --> 00:22:38.080]  做員工的
[00:22:38.080 --> 00:22:38.640]  做員工也好
[00:22:38.640 --> 00:22:39.800]  做老闆也好
[00:22:39.800 --> 00:22:40.880]  看到老闆怎樣
[00:22:40.880 --> 00:22:42.320]  我們就看怎樣做
[00:22:42.320 --> 00:22:43.720]  我們就怎樣做
[00:22:43.720 --> 00:22:46.000]  做老闆的
[00:22:46.000 --> 00:22:47.640]  有個榜樣在當中
[00:22:47.640 --> 00:22:51.000]  你怎樣去照顧那些僱員的時候
[00:22:51.000 --> 00:22:52.760]  那些僱員跟你賣命一點
[00:22:52.760 --> 00:22:57.760]  長老是一個會眾的榜樣
[00:22:57.760 --> 00:23:00.440]  看著他的生活行為見證
[00:23:00.440 --> 00:23:04.880]  並且堅守真理去勸他們
[00:23:04.880 --> 00:23:09.080]  這個就是長老第二個重要扮演的角色
[00:23:09.080 --> 00:23:11.240]  我們當中
[00:23:11.240 --> 00:23:15.640]  我們上個星期有長老候選人
[00:23:15.640 --> 00:23:17.240]  我們選了張景恆弟兄
[00:23:17.240 --> 00:23:19.840]  現在成為我們的長老
[00:23:19.840 --> 00:23:21.360]  我們不是亂提名
[00:23:21.360 --> 00:23:23.240]  這個就隨便提名
[00:23:23.240 --> 00:23:24.120]  這個就做長老
[00:23:24.120 --> 00:23:25.120]  不是的
[00:23:25.120 --> 00:23:26.560]  我們要跟著聖經的教導
[00:23:26.560 --> 00:23:30.200]  去分別他的行為見證
[00:23:30.200 --> 00:23:31.400]  成為候選人
[00:23:31.400 --> 00:23:32.200]  接著就投票
[00:23:32.200 --> 00:23:33.240]  這個是不是
[00:23:33.240 --> 00:23:34.840]  大家有沒有覺得
[00:23:34.840 --> 00:23:36.800]  一見到他的行為見證
[00:23:36.800 --> 00:23:38.920]  是不是可以跟隨他的教導
[00:23:38.920 --> 00:23:42.680]  願意明白他是
[00:23:42.680 --> 00:23:47.240]  他會將聖經的真理教導我們
[00:23:47.240 --> 00:23:50.000]  我們願意去聽
[00:23:50.000 --> 00:23:53.400]  在這個宿命裏面繼續去成長
[00:23:53.400 --> 00:23:54.760]  這個就是長老的角色
[00:23:54.760 --> 00:23:57.720]  我們長老提名選舉
[00:23:57.720 --> 00:24:00.320]  即是去引證的時候
[00:24:00.320 --> 00:24:02.480]  都是經過的階段
[00:24:02.480 --> 00:24:04.040]  我們繼續看下去的時候
[00:24:04.040 --> 00:24:05.520]  提到假的教導
[00:24:05.520 --> 00:24:08.160]  如何敵黨駁倒這些假教導呢
[00:24:08.160 --> 00:24:11.720]  究竟這些假教導有什麼特徵呢
[00:24:11.720 --> 00:24:13.960]  繼續下去看第九節
[00:24:13.960 --> 00:24:16.200]  看第十節到第十六節的時候
[00:24:16.200 --> 00:24:18.560]  就看到那些假教師、假教導
[00:24:18.560 --> 00:24:20.520]  究竟是什麼一回事
[00:24:20.520 --> 00:24:22.320]  我們做會眾的
[00:24:22.320 --> 00:24:24.840]  我們如何可以在這個情況之下
[00:24:24.840 --> 00:24:27.240]  可以繼續去成長
[00:24:27.240 --> 00:24:29.040]  我們如何去改變
[00:24:29.040 --> 00:24:30.800]  可以離開這些教導
[00:24:30.800 --> 00:24:31.680]  這裡提到
[00:24:31.680 --> 00:24:34.000]  我們要駁倒這些假的教導
[00:24:34.000 --> 00:24:35.280]  這個長老
[00:24:35.280 --> 00:24:37.480]  告訴我們教導我們如何去明白
[00:24:37.480 --> 00:24:39.880]  哪些是真哪些是假
[00:24:39.880 --> 00:24:42.040]  這些人假的老師
[00:24:42.040 --> 00:24:44.360]  有時候會連群結隊
[00:24:44.360 --> 00:24:46.280]  一起去說
[00:24:46.280 --> 00:24:49.600]  譬如說看到法利賽人行國禮那些
[00:24:49.600 --> 00:24:51.040]  當時的環境就是
[00:24:51.040 --> 00:24:53.440]  有一群猶太人
[00:24:53.440 --> 00:24:56.120]  在當中堅持說要行國禮
[00:24:56.120 --> 00:25:00.120]  才能夠得救的一部分
[00:25:00.120 --> 00:25:01.680]  要堅持說這群外邦人
[00:25:01.680 --> 00:25:03.760]  包括提多這群希臘人
[00:25:03.760 --> 00:25:05.680]  你都要行國禮
[00:25:05.680 --> 00:25:06.800]  他們是不受約束
[00:25:06.800 --> 00:25:08.480]  不受管教
[00:25:08.480 --> 00:25:11.040]  他們說他們要堅持
[00:25:11.040 --> 00:25:13.120]  但是聖經的教導
[00:25:13.120 --> 00:25:15.280]  就不是一定要這樣
[00:25:15.280 --> 00:25:17.760]  我看到繼續看下去的
[00:25:17.760 --> 00:25:19.600]  《哲學人傳》當時也提到
[00:25:19.600 --> 00:25:20.640]  他們是欺控人
[00:25:20.640 --> 00:25:23.840]  用假的說話欺控人
[00:25:23.840 --> 00:25:26.200]  還有我們要怎麼做呢
[00:25:26.200 --> 00:25:27.400]  這群長老應該怎麼做呢
[00:25:27.400 --> 00:25:28.560]  這裡勸這些長老
[00:25:28.560 --> 00:25:29.800]  勸提多
[00:25:29.800 --> 00:25:30.920]  就說要怎樣
[00:25:30.920 --> 00:25:32.640]  遇到這些假教導
[00:25:32.640 --> 00:25:35.200]  記住要塞住他的嘴
[00:25:35.200 --> 00:25:37.680]  不要讓他在教會裡面
[00:25:37.680 --> 00:25:40.360]  繼續傳揚這些假的教導
[00:25:40.360 --> 00:25:43.080]  不要給他機會
[00:25:43.080 --> 00:25:47.480]  在那裡叛倒別人
[00:25:47.480 --> 00:25:51.160]  這是聖經這樣教的
[00:25:51.160 --> 00:25:53.640]  塞住他們的嘴
[00:25:53.640 --> 00:25:57.280]  不要給他們機會
[00:25:57.280 --> 00:26:01.160]  不要因為他們的貪不義之財
[00:26:01.160 --> 00:26:04.200]  教導導致什麼呢
[00:26:04.200 --> 00:26:06.920]  去敗壞別人
[00:26:06.920 --> 00:26:09.320]  敗壞了我們這群在教會裡面
[00:26:09.320 --> 00:26:14.080]  嘗試去跟隨主耶穌基督的門徒的信徒
[00:26:14.080 --> 00:26:16.600]  因為如果不是有一個很壞的後果
[00:26:16.600 --> 00:26:19.040]  就會敗壞我們的生活
[00:26:19.040 --> 00:26:21.080]  有群「格尼底人」說
[00:26:21.080 --> 00:26:23.720]  其實這群「格尼底人」
[00:26:23.720 --> 00:26:30.280]  「格尼底人」是這個島上面的人的生活
[00:26:30.280 --> 00:26:31.880]  已經很失見證了
[00:26:31.880 --> 00:26:33.400]  生活的環境
[00:26:33.400 --> 00:26:35.080]  說他們一群
[00:26:35.080 --> 00:26:37.840]  這裡是第十二節
[00:26:37.840 --> 00:26:39.680]  經常說謊話
[00:26:39.680 --> 00:26:41.800]  好像惡獸一樣
[00:26:41.800 --> 00:26:43.800]  又慘又爛
[00:26:43.800 --> 00:26:47.640]  根本上說現代話粗俗一點
[00:26:47.640 --> 00:26:51.000]  就好像一群爛泥
[00:26:51.000 --> 00:26:53.640]  真的很不想
[00:26:53.640 --> 00:26:55.240]  如果是沒有耐性的
[00:26:55.240 --> 00:26:57.680]  怎樣被放棄
[00:26:57.680 --> 00:27:00.120]  剛才提到這個長老的責任
[00:27:00.120 --> 00:27:01.560]  牧者的責任是什麼
[00:27:01.560 --> 00:27:04.760]  是繼續去喧嘩他們
[00:27:04.760 --> 00:27:06.320]  能夠將他們的生命
[00:27:06.320 --> 00:27:08.600]  能夠屬靈的成熟
[00:27:08.600 --> 00:27:12.640]  更加去成長起來
[00:27:12.640 --> 00:27:14.120]  他們沒有放棄
[00:27:14.120 --> 00:27:15.640]  神沒有放棄他們
[00:27:15.640 --> 00:27:17.360]  他們已經信了
[00:27:17.360 --> 00:27:18.840]  他們是門徒、基督徒
[00:27:18.840 --> 00:27:19.840]  神沒有放棄他們
[00:27:19.840 --> 00:27:22.120]  長老是有這個責任
[00:27:22.120 --> 00:27:25.440]  去繼續將他們的屬靈的生命
[00:27:25.440 --> 00:27:27.040]  能夠改變
[00:27:27.040 --> 00:27:28.600]  雖然他們又慘又爛
[00:27:28.600 --> 00:27:31.240]  這個出名了
[00:27:31.240 --> 00:27:31.840]  出名了
[00:27:31.840 --> 00:27:33.440]  整個地區都出名了
[00:27:33.440 --> 00:27:35.800]  是沒得救了
[00:27:35.800 --> 00:27:38.480]  但他繼續說要怎樣
[00:27:38.480 --> 00:27:43.480]  要繼續用真理去責備他們
[00:27:43.480 --> 00:27:44.560]  去嚴嚴地責備
[00:27:44.560 --> 00:27:45.600]  去管教他們
[00:27:45.600 --> 00:27:49.200]  告訴他們哪些是真的
[00:27:49.200 --> 00:27:50.600]  在他們面前做見證
[00:27:50.600 --> 00:27:52.400]  怎樣去繼續過他們的生活
[00:27:52.400 --> 00:27:54.000]  我們在第二章的時候
[00:27:54.000 --> 00:27:55.760]  究竟我們怎樣去運用我們
[00:27:55.760 --> 00:27:56.880]  怎樣去實踐出來
[00:27:56.880 --> 00:27:58.680]  在生活上實踐出來
[00:27:58.680 --> 00:27:59.720]  講就容易
[00:27:59.720 --> 00:28:01.400]  根本是實踐出來
[00:28:01.400 --> 00:28:03.360]  但都要先教了
[00:28:03.360 --> 00:28:04.320]  要責備
[00:28:04.320 --> 00:28:06.680]  這些是有什麼是對什麼是錯
[00:28:06.680 --> 00:28:08.880]  是長老會提出來
[00:28:08.880 --> 00:28:09.840]  或責備他們
[00:28:09.840 --> 00:28:12.800]  使他們能夠在真道上面
[00:28:12.800 --> 00:28:17.000]  能夠順存無癡
[00:28:17.000 --> 00:28:20.120]  能夠健康地繼續去成長
[00:28:20.120 --> 00:28:25.280]  有一個健康的生命
[00:28:25.280 --> 00:28:27.160]  所以長老提到這裡的時候
[00:28:27.160 --> 00:28:28.040]  重申就是說
[00:28:28.040 --> 00:28:29.040]  我們的目標是
[00:28:29.040 --> 00:28:30.760]  能夠將他們本來
[00:28:30.760 --> 00:28:32.200]  一個好像野獸一樣
[00:28:32.200 --> 00:28:35.360]  不受管教又癡又懶
[00:28:35.360 --> 00:28:38.760]  很失見證的
[00:28:38.760 --> 00:28:41.040]  不像一個基督徒
[00:28:41.040 --> 00:28:42.840]  去將他喧化
[00:28:42.840 --> 00:28:46.720]  變成一個踏上一個健康的
[00:28:46.720 --> 00:28:48.680]  繼續在教會裏面
[00:28:48.680 --> 00:28:51.480]  繼續去過成長的地方
[00:28:51.480 --> 00:28:53.240]  過虔誠的生活
[00:28:53.240 --> 00:28:54.520]  這個是福音
[00:28:54.520 --> 00:28:55.640]  福音的部分
[00:28:55.640 --> 00:28:56.760]  就是說我們在地上
[00:28:56.760 --> 00:28:59.880]  藉著聖經的教導
[00:28:59.880 --> 00:29:01.600]  去過聖潔的生活
[00:29:01.600 --> 00:29:04.320]  去過虔誠的生活
[00:29:04.320 --> 00:29:05.680]  有一個勸勉的心
[00:29:05.680 --> 00:29:08.040]  要繼續去責備
[00:29:08.040 --> 00:29:10.680]  使他們能夠回到正道
[00:29:10.680 --> 00:29:12.560]  不像這班猶太人
[00:29:12.560 --> 00:29:15.680]  那班猶太人說要行國禮
[00:29:15.680 --> 00:29:17.440]  又或者是說一些
[00:29:17.440 --> 00:29:19.280]  似是而非離棄真道
[00:29:19.280 --> 00:29:21.160]  現代都有一些
[00:29:21.160 --> 00:29:22.840]  剛才提過
[00:29:22.840 --> 00:29:24.840]  gay friendly
[00:29:24.840 --> 00:29:27.040]  就是說同性戀
[00:29:27.040 --> 00:29:30.280]  要配合同性戀入教會的
[00:29:30.280 --> 00:29:32.200]  成為教會領袖的那些
[00:29:32.200 --> 00:29:33.200]  就是假的福音
[00:29:33.200 --> 00:29:34.040]  這個很重要
[00:29:34.040 --> 00:29:36.040]  有其他假的福音
[00:29:36.040 --> 00:29:37.600]  其他假的福音就包括
[00:29:37.600 --> 00:29:39.880]  可能是一些成功神學
[00:29:39.880 --> 00:29:41.760]  你跟我一起
[00:29:41.760 --> 00:29:44.040]  是怎樣去離開教會
[00:29:44.040 --> 00:29:45.040]  一定會成功的
[00:29:45.040 --> 00:29:47.640]  就是祈願禱一定會成功的
[00:29:47.640 --> 00:29:50.760]  將神的主權拿走
[00:29:50.760 --> 00:29:51.880]  這些成功的神學
[00:29:51.880 --> 00:29:53.760]  又是假的
[00:29:53.760 --> 00:29:56.040]  有時候遇到社會的風氣
[00:29:56.040 --> 00:30:00.440]  說我們要怎樣去做
[00:30:00.440 --> 00:30:05.680]  其實有
[00:30:05.680 --> 00:30:06.720]  《生命貴刊》
[00:30:06.720 --> 00:30:08.760]  大家有沒有看《生命貴刊》那本雜誌
[00:30:08.760 --> 00:30:10.840]  即是中文雜誌
[00:30:10.840 --> 00:30:11.400]  《貴刊》
[00:30:11.400 --> 00:30:12.040]  基督徒雜誌
[00:30:12.040 --> 00:30:14.760]  裏面提到最近一期說
[00:30:14.760 --> 00:30:18.520]  福音派裏面五種假的福音
[00:30:18.520 --> 00:30:19.080]  OK
[00:30:19.080 --> 00:30:21.640]  大家可以回去看一看
[00:30:21.640 --> 00:30:23.080]  那五種假的福音
[00:30:23.080 --> 00:30:24.080]  就是剛才說的
[00:30:24.080 --> 00:30:25.920]  包括剛才那幾種
[00:30:25.920 --> 00:30:27.600]  怎樣在福音派裏面
[00:30:27.600 --> 00:30:30.480]  已經有這個危機在裏面
[00:30:30.480 --> 00:30:32.920]  這個就是當中有假的福音
[00:30:32.920 --> 00:30:35.120]  當時假的福音就是
[00:30:35.120 --> 00:30:36.960]  律法主義班猶太人叫你行國禮
[00:30:36.960 --> 00:30:38.640]  這些是假的福音
[00:30:38.640 --> 00:30:39.800]  那他怎樣呢
[00:30:39.800 --> 00:30:42.840]  繼續說要離棄那些言語
[00:30:42.840 --> 00:30:49.040]  他們的教導是假的
[00:30:49.040 --> 00:30:50.560]  不對的
[00:30:50.560 --> 00:30:52.920]  他們做了甚麼
[00:30:52.920 --> 00:30:54.520]  他們是污衊的
[00:30:54.520 --> 00:30:56.440]  心底裏面
[00:30:56.440 --> 00:30:57.440]  天良裏面
[00:30:57.440 --> 00:31:01.080]  從裏面壞到出來
[00:31:01.080 --> 00:31:04.360]  所以這些是不好接近
[00:31:04.360 --> 00:31:07.440]  他們說自己去認識神
[00:31:07.440 --> 00:31:09.360]  不斷地說
[00:31:09.360 --> 00:31:12.760]  但他們的行為是做不出來的
[00:31:12.760 --> 00:31:13.560]  不斷地教人
[00:31:13.560 --> 00:31:15.160]  但自己做不出來
[00:31:15.160 --> 00:31:16.280]  看得出來而已
[00:31:16.280 --> 00:31:17.920]  大家有眼睛看
[00:31:17.920 --> 00:31:18.800]  這樣教
[00:31:18.800 --> 00:31:20.600]  但做法又不同
[00:31:20.600 --> 00:31:22.600]  這班就是假的教師
[00:31:22.600 --> 00:31:24.280]  假的教導
[00:31:24.280 --> 00:31:30.160]  所以說跟聖經是背道而馳
[00:31:30.160 --> 00:31:32.360]  所以我們要離棄
[00:31:32.360 --> 00:31:34.360]  要放棄這些事情
[00:31:34.360 --> 00:31:36.560]  要放棄這些情況
[00:31:36.560 --> 00:31:38.760]  所以看到第三點的時候
[00:31:38.760 --> 00:31:40.680]  長老扮演的角色就是
[00:31:40.680 --> 00:31:45.480]  除了要傳揚福音為目標的生命之外
[00:31:45.480 --> 00:31:47.800]  作良好榜樣去堅守真理
[00:31:47.800 --> 00:31:56.280]  以及要幫助會眾能夠言行一致
[00:31:56.280 --> 00:31:59.960]  去搞清楚甚麼是假的福音
[00:31:59.960 --> 00:32:01.000]  甚麼是真的福音
[00:32:01.000 --> 00:32:03.320]  使我們能夠排除假的
[00:32:03.320 --> 00:32:05.400]  要真的能夠言行一致
[00:32:05.400 --> 00:32:10.800]  我們福音中心未來的活動
[00:32:10.800 --> 00:32:14.000]  大家在5月21日的時候
[00:32:14.000 --> 00:32:19.200]  我們正在籌備一個報行籌款
[00:32:19.200 --> 00:32:22.160]  我們希望藉著這個機會
[00:32:22.160 --> 00:32:27.280]  能夠將福音介紹給我們身邊的朋友
[00:32:27.280 --> 00:32:29.960]  我們透過這些健康的活動
[00:32:29.960 --> 00:32:32.280]  能夠將福音介紹
[00:32:32.280 --> 00:32:35.040]  能夠跟我們的微信主義的朋友
[00:32:35.040 --> 00:32:36.600]  能夠建立一個關係
[00:32:36.600 --> 00:32:40.560]  但是我們不要因為為了建立關係
[00:32:40.560 --> 00:32:46.400]  而放棄福音的真理
[00:32:46.400 --> 00:32:49.480]  這個就是所謂其中一個
[00:32:49.480 --> 00:32:51.280]  剛才我提到那篇文章
[00:32:51.280 --> 00:32:54.960]  都提到有五種現代福音派的危機
[00:32:54.960 --> 00:33:00.840]  其中一項就是跟其他的宗教而合一
[00:33:00.840 --> 00:33:05.000]  這個就是另一種假的福音的危機
[00:33:05.000 --> 00:33:07.720]  我們所傳的道 我們所傳的福音
[00:33:07.720 --> 00:33:14.760]  如果跟其他的宗教不同的時候
[00:33:14.760 --> 00:33:20.600]  不要讓這些假的教導的人
[00:33:20.600 --> 00:33:24.400]  在福音中心裏面成為一個平台
[00:33:24.400 --> 00:33:27.880]  去傳揚假的福音 假的教導
[00:33:27.880 --> 00:33:33.000]  所以我們在福音中心的事工上
[00:33:33.000 --> 00:33:35.240]  都要謹慎
[00:33:35.240 --> 00:33:39.960]  不要成為一個假福音 假的教導的平台
[00:33:39.960 --> 00:33:41.680]  我們期望用這個平台
[00:33:41.680 --> 00:33:43.240]  福音中心這個平台
[00:33:43.240 --> 00:33:45.640]  成為地方宣教的平台
[00:33:45.640 --> 00:33:50.960]  將福音介紹給我們身邊微信主義的朋友
[00:33:50.960 --> 00:33:53.200]  或者我們的家人當中
[00:33:53.200 --> 00:33:55.200]  我們藉著一些活動
[00:33:55.200 --> 00:34:04.440]  例如去為遙遠地方沒有清潔水的小孩
[00:34:04.440 --> 00:34:07.920]  他們平均每天要走6公里去拿到水
[00:34:07.920 --> 00:34:09.880]  我們就步行籌款
[00:34:09.880 --> 00:34:13.640]  去為這班以福音的機構
[00:34:13.640 --> 00:34:16.280]  世界書明會這個福音機構
[00:34:16.280 --> 00:34:18.280]  作出這個回應
[00:34:18.280 --> 00:34:21.760]  我們期望我們真的能夠言行一致
[00:34:21.760 --> 00:34:27.760]  能夠藉著保羅今天提到書第一章的時候
[00:34:27.760 --> 00:34:31.640]  教導我們怎樣去福音的意義是什麼
[00:34:31.640 --> 00:34:34.240]  我們要跟隨我們的長老
[00:34:34.240 --> 00:34:37.520]  牧師當他們圈化我們的時候
[00:34:37.520 --> 00:34:38.720]  我們存在一個心態
[00:34:38.720 --> 00:34:42.760]  我們要在主裡面的話裡面去成熟
[00:34:42.760 --> 00:34:45.000]  邁向成熟
[00:34:45.000 --> 00:34:46.240]  其實長老很難做的
[00:34:46.240 --> 00:34:48.320]  我們要欣賞長老
[00:34:48.320 --> 00:34:52.120]  長老不是像學校的老師那樣
[00:34:52.120 --> 00:34:55.640]  教完你一年就走了
[00:34:55.640 --> 00:34:58.040]  真是年年一年又一年
[00:34:58.040 --> 00:35:01.960]  為了我們將福音告訴我們
[00:35:01.960 --> 00:35:04.480]  我們能夠過敬虔的生活
[00:35:04.480 --> 00:35:06.120]  願神祝福聽他話語
[00:35:06.120 --> 00:35:07.680]  有行道的弟兄姊妹
[00:35:07.680 --> 00:35:08.920]  我們一起低頭祈禱
[00:35:08.920 --> 00:35:10.920]  我們起立領受神的祝福
[00:35:10.920 --> 00:35:21.240]  我們主耶穌基督我們傳授滿心的感謝
[00:35:21.240 --> 00:35:24.520]  祢差派祢的僕人
[00:35:24.520 --> 00:35:27.520]  教會裡面的忠心的僕人
[00:35:27.520 --> 00:35:33.040]  執事、長老、團契裡面的負責人
[00:35:33.040 --> 00:35:36.440]  其他事工的領導
[00:35:36.440 --> 00:35:38.400]  求神祢繼續去帶領我們
[00:35:38.400 --> 00:35:41.120]  在主裡面的話的真道上面
[00:35:41.120 --> 00:35:43.040]  繼續去成長
[00:35:43.040 --> 00:35:45.520]  藉著祢給我們的責任
[00:35:45.520 --> 00:35:47.520]  給我們的職位
[00:35:47.520 --> 00:35:51.160]  在教會裡面聯絡成為一體
[00:35:51.160 --> 00:35:54.720]  好使我們這個主耶穌的教會
[00:35:54.720 --> 00:35:58.520]  成為一個燈台
[00:35:58.520 --> 00:36:02.160]  將福音帶給黑暗世代裡面
[00:36:02.160 --> 00:36:04.480]  帶給人民一個盼望
[00:36:04.480 --> 00:36:06.240]  因為主耶穌的緣故
[00:36:06.240 --> 00:36:09.480]  我們有這個盼望 有這個福音
[00:36:09.480 --> 00:36:12.000]  求祢帶領我們的牧長團
[00:36:12.000 --> 00:36:14.600]  好使我們能夠堅守
[00:36:14.600 --> 00:36:17.880]  主耶穌基督告訴我們的真理
[00:36:17.880 --> 00:36:19.600]  喧嘩眾人
[00:36:19.600 --> 00:36:23.040]  搏倒假教師、假教導
[00:36:23.040 --> 00:36:26.280]  在主裡面繼續一同去成長
[00:36:26.280 --> 00:36:27.680]  願主耶穌的恩惠
[00:36:27.680 --> 00:36:29.280]  父神的慈愛
[00:36:29.280 --> 00:36:30.720]  聖靈的交通
[00:36:30.720 --> 00:36:33.200]  常常與眾弟兄姊妹同在
[00:36:33.200 --> 00:36:34.120]  從今時
[00:36:34.120 --> 00:36:36.080]  直到永永遠遠
[00:36:36.080 --> 00:36:38.080]  阿們
