
[00:00:00.000 --> 00:00:02.000]  能夠在主日的清晨
[00:21:40.400 --> 00:21:44.400]  因為女人太倚重男人的時候
[00:21:44.400 --> 00:21:50.400]  就會成為一個戀慕和轄制的關係
[00:21:50.400 --> 00:21:55.400]  因著人的犯罪 地也受到咒詛
[00:21:55.400 --> 00:21:57.400]  人要終生奴婦
[00:21:57.400 --> 00:22:01.400]  然後才能夠從地裡得吃
[00:22:01.400 --> 00:22:07.400]  地也會長出荊棘和窒泥
[00:22:07.400 --> 00:22:10.400]  人要流汗滿面
[00:22:10.400 --> 00:22:12.400]  先得糊口
[00:22:12.400 --> 00:22:15.400]  直到歸於塵土
[00:22:15.400 --> 00:22:19.400]  這個就是人犯罪之後
[00:22:19.400 --> 00:22:21.400]  令到跟大自然
[00:22:21.400 --> 00:22:25.400]  人和人之間都出現了很大的問題
[00:22:25.400 --> 00:22:29.400]  我們見到兩性的關係
[00:22:29.400 --> 00:22:31.400]  家庭 大自然
[00:22:31.400 --> 00:22:36.400]  都有很多相爭和不同
[00:22:36.400 --> 00:22:40.400]  這個就是最常見的罪的後果
[00:22:40.400 --> 00:22:41.400]  有一節
[00:22:41.400 --> 00:22:45.400]  耶和華神為阿當和他的妻子
[00:22:45.400 --> 00:22:48.400]  用皮紙做了衣服給他們穿
[00:22:48.400 --> 00:22:51.400]  在這個經文的段落裡
[00:22:51.400 --> 00:22:52.400]  告訴我們
[00:22:52.400 --> 00:22:58.400]  其實犯罪是女人和阿當一同犯罪
[00:22:58.400 --> 00:23:01.400]  很多時候在教會裡
[00:23:01.400 --> 00:23:04.400]  男人很喜歡說
[00:23:04.400 --> 00:23:06.400]  犯罪的是女人先犯
[00:23:06.400 --> 00:23:08.400]  所以你不要吵
[00:23:08.400 --> 00:23:10.400]  但其實經文是說
[00:23:10.400 --> 00:23:12.400]  大家是一同犯罪
[00:23:12.400 --> 00:23:15.400]  一同去面對懲罰
[00:23:15.400 --> 00:23:18.400]  二十一節是一同蒙恩
[00:23:18.400 --> 00:23:22.400]  神用皮紙將衣服穿給他們
[00:23:22.400 --> 00:23:26.400]  仍然有上帝的看顧和任避
[00:23:26.400 --> 00:23:34.400]  保羅在哥倫多前書十一章八到九節
[00:23:34.400 --> 00:23:38.400]  引用了一個這樣的說法
[00:23:38.400 --> 00:23:41.400]  起初男人不是由女人而出
[00:23:41.400 --> 00:23:43.400]  女人乃是由男人而出
[00:23:43.400 --> 00:23:45.400]  並且男人不是為女人而做的
[00:23:45.400 --> 00:23:48.400]  女人乃是為男人而做的
[00:23:48.400 --> 00:23:53.400]  這個段落常常被人們認為
[00:23:53.400 --> 00:23:57.400]  男女有先後
[00:23:57.400 --> 00:23:58.400]  有高低
[00:23:58.400 --> 00:24:02.400]  有叻和有渣
[00:24:02.400 --> 00:24:05.400]  但其實你將整段經文看得清楚一點
[00:24:05.400 --> 00:24:09.400]  你去看第十一章的十一到十二節
[00:24:09.400 --> 00:24:12.400]  那裡很多時候我們沒有強調
[00:24:12.400 --> 00:24:14.400]  經文是這樣說的
[00:24:14.400 --> 00:24:16.400]  然而照主的安排
[00:24:16.400 --> 00:24:19.400]  女也不是無男 男也不是無女
[00:24:19.400 --> 00:24:23.400]  因為女人原是由男人而出
[00:24:23.400 --> 00:24:25.400]  男人也是由女人而出
[00:24:25.400 --> 00:24:28.400]  但萬有都是出乎神
[00:24:28.400 --> 00:24:30.400]  有些難解的就是
[00:24:30.400 --> 00:24:33.400]  女也不是無男 男也不是無女
[00:24:33.400 --> 00:24:37.400]  就是沒有男人就沒有女人
[00:24:37.400 --> 00:24:40.400]  沒有女人就沒有男人
[00:24:40.400 --> 00:24:42.400]  為什麼呢?
[00:24:42.400 --> 00:24:46.400]  因為女人是由男人的肋骨而出
[00:24:46.400 --> 00:24:50.400]  但男人是由女人的母腹而出
[00:24:50.400 --> 00:24:53.400]  所以其實男女的來源
[00:24:53.400 --> 00:24:55.400]  都是來自上帝
[00:24:55.400 --> 00:25:01.400]  在約爾書二章二十八到二十九節
[00:25:01.400 --> 00:25:07.400]  約爾將一個末後的狀況告訴我們
[00:25:07.400 --> 00:25:11.400]  他說以後神要將他的靈
[00:25:11.400 --> 00:25:13.400]  曉冠凡有血氣
[00:25:13.400 --> 00:25:17.400]  以致無論兒女 老年人 少年人
[00:25:17.400 --> 00:25:22.400]  都要說預言 見異象 發異夢
[00:25:22.400 --> 00:25:27.400]  而且神的靈要曉冠他的僕人和使女
[00:25:27.400 --> 00:25:35.400]  說到神的聖靈會降臨在男女
[00:25:35.400 --> 00:25:38.400]  和不同年紀的人的身上
[00:25:38.400 --> 00:25:44.400]  神也要使用他的僕人和使女
[00:25:44.400 --> 00:25:47.400]  所以在神的面前
[00:25:47.400 --> 00:25:51.400]  我們都可以一同得恩
[00:25:51.400 --> 00:25:53.400]  並且一同參與服事
[00:25:53.400 --> 00:25:56.400]  加拿大書三章二十六到二十九節
[00:25:56.400 --> 00:25:58.400]  他更加說到
[00:25:58.400 --> 00:26:01.400]  我們不如一起讀吧
[00:26:01.400 --> 00:26:03.400]  這個經文很重要
[00:26:03.400 --> 00:26:09.400]  所以你們因信基督耶穌
[00:26:09.400 --> 00:26:11.400]  都是神的兒子
[00:26:11.400 --> 00:26:14.400]  你們受洗歸入基督的
[00:26:14.400 --> 00:26:16.400]  都是被帶基督了
[00:26:16.400 --> 00:26:19.400]  並不分猶太人 希利利人
[00:26:19.400 --> 00:26:23.400]  自主的 遺老的 或男或女
[00:26:23.400 --> 00:26:25.400]  因為你們在基督耶穌裡
[00:26:25.400 --> 00:26:27.400]  都成為一了
[00:26:27.400 --> 00:26:29.400]  你們既屬乎基督
[00:26:29.400 --> 00:26:32.400]  就是亞伯拉罕的後裔
[00:26:32.400 --> 00:26:36.400]  是照著應許承受產業的了
[00:26:36.400 --> 00:26:40.400]  原來因著信在基督裡
[00:26:40.400 --> 00:26:43.400]  不分種族 階級 性別
[00:26:43.400 --> 00:26:45.400]  我們都成為一
[00:26:45.400 --> 00:26:47.400]  連於基督的身體
[00:26:47.400 --> 00:26:49.400]  只是各有不同
[00:26:49.400 --> 00:26:51.400]  來各有發揮
[00:26:51.400 --> 00:26:53.400]  在神的面前
[00:26:53.400 --> 00:26:56.400]  男女是同等的地位
[00:26:56.400 --> 00:26:59.400]  將這麼多的經文擠出來
[00:26:59.400 --> 00:27:00.400]  為什麼呢
[00:27:00.400 --> 00:27:03.400]  因為我發覺在這12年的牧羊裡
[00:27:03.400 --> 00:27:06.400]  我們真的有一些概念
[00:27:06.400 --> 00:27:08.400]  需要好好地去搞一搞
[00:27:08.400 --> 00:27:16.400]  我自己是在做在職女姐妹
[00:27:16.400 --> 00:27:19.400]  和在家姐妹的牧羊
[00:27:19.400 --> 00:27:26.400]  發現女人在很多處事和能力上
[00:27:26.400 --> 00:27:31.400]  上帝給了我們智慧和恩慈
[00:27:31.400 --> 00:27:35.400]  所以能夠同時間搞很多東西
[00:27:35.400 --> 00:27:39.400]  就算是在做工的女人
[00:27:39.400 --> 00:27:41.400]  她在家庭的角色
[00:27:41.400 --> 00:27:43.400]  依然都是非常虛重
[00:27:43.400 --> 00:27:48.400]  在家的姐妹除了顧店投家之外
[00:27:48.400 --> 00:27:50.400]  原來她在主裡
[00:27:50.400 --> 00:27:54.400]  也承擔很多不同服務的工作
[00:27:54.400 --> 00:27:57.400]  所以很特別的
[00:27:57.400 --> 00:28:01.400]  如果男女能夠有很好的配搭的時候
[00:28:01.400 --> 00:28:06.400]  就會出現一個很美麗的圖畫
[00:28:06.400 --> 00:28:12.400]  男女的配搭應該是不存在爭競
[00:28:12.400 --> 00:28:15.400]  彼此不奪對方的權利
[00:28:15.400 --> 00:28:19.400]  而且應該按恩慈盡發揮
[00:28:19.400 --> 00:28:23.400]  但是之前有一些年間
[00:28:23.400 --> 00:28:25.400]  因為女性主義抬頭
[00:28:25.400 --> 00:28:31.400]  有很多女人因著要和男人平權
[00:28:31.400 --> 00:28:34.400]  就搞到男不男女不女
[00:28:34.400 --> 00:28:38.400]  甚至令到整個男女的相處
[00:28:38.400 --> 00:28:42.400]  出現了一個很大的壓力和爭競
[00:28:42.400 --> 00:28:46.400]  真正聖經裡面教我們的
[00:28:46.400 --> 00:28:51.400]  其實是叫我們能夠按恩慈性情來發揮
[00:28:51.400 --> 00:28:55.400]  剛剛過了的執事同工退休會
[00:28:55.400 --> 00:28:56.400]  很特別
[00:28:56.400 --> 00:29:01.400]  我們有一個團隊建立的遊戲
[00:29:01.400 --> 00:29:03.400]  是兩部分的遊戲
[00:29:03.400 --> 00:29:07.400]  第一部分我們用水果來形容
[00:29:07.400 --> 00:29:12.400]  究竟對我們有什麼特別
[00:29:12.400 --> 00:29:14.400]  加深彼此的認識
[00:29:14.400 --> 00:29:16.400]  之後就有一個活動
[00:29:16.400 --> 00:29:21.400]  就是要出去買了玩遊戲的水果
[00:29:21.400 --> 00:29:24.400]  用來成為一個茶點彼此服侍
[00:29:24.400 --> 00:29:27.400]  結果出去買水果的
[00:29:27.400 --> 00:29:30.400]  全部一色都是女人
[00:29:30.400 --> 00:29:34.400]  因為男人對這些東西是不擅長的
[00:29:34.400 --> 00:29:37.400]  第二個遊戲就是要用飲管
[00:29:37.400 --> 00:29:38.400]  繩子和膠紙
[00:29:38.400 --> 00:29:41.400]  用來鬥棋一個東西
[00:29:41.400 --> 00:29:42.400]  就要鬥高
[00:29:42.400 --> 00:29:45.400]  其中一組是全女班
[00:29:45.400 --> 00:29:48.400]  她們竟然不玩
[00:29:48.400 --> 00:29:50.400]  她們說砌這些
[00:29:50.400 --> 00:29:52.400]  就自己把飲管一粘
[00:29:52.400 --> 00:29:55.400]  粘到櫃頂很高
[00:29:55.400 --> 00:29:58.400]  發覺原來真的
[00:29:58.400 --> 00:30:00.400]  在這裡用建築架構
[00:30:00.400 --> 00:30:03.400]  女士們真的不擅長
[00:30:03.400 --> 00:30:07.400]  不過如果你肯拍攝男的弟兄
[00:30:07.400 --> 00:30:10.400]  看看他們用什麼情況
[00:30:10.400 --> 00:30:13.400]  把架構建造出來
[00:30:13.400 --> 00:30:15.400]  其實又可以開一下眼界
[00:30:15.400 --> 00:30:19.400]  所以男女其實都是各有擅長
[00:30:19.400 --> 00:30:21.400]  各有特色
[00:30:21.400 --> 00:30:23.400]  不需要彼此取代
[00:30:23.400 --> 00:30:26.400]  也不需要彼此增進
[00:30:26.400 --> 00:30:28.400]  我們其實是夥伴
[00:30:28.400 --> 00:30:29.400]  是盟友
[00:30:29.400 --> 00:30:32.400]  需要彼此相尊重
[00:30:32.400 --> 00:30:34.400]  和互相愛惜
[00:30:34.400 --> 00:30:37.400]  聖經其實將到男女相處的法則
[00:30:37.400 --> 00:30:40.400]  很清楚告訴我們
[00:30:40.400 --> 00:30:44.400]  男人如果你能夠懂得尊重他
[00:30:44.400 --> 00:30:49.400]  他就能夠散發無窮愛的能力
[00:30:49.400 --> 00:30:52.400]  女人如果你能夠讓他感覺到
[00:30:52.400 --> 00:30:54.400]  他是被愛
[00:30:54.400 --> 00:30:58.400]  他就能夠貼貼服服地服侍你
[00:30:58.400 --> 00:31:01.400]  所以在家庭裡
[00:31:01.400 --> 00:31:04.400]  如果你能夠抓到這些竅門
[00:31:04.400 --> 00:31:06.400]  平時的相處
[00:31:06.400 --> 00:31:09.400]  你能夠這樣彼此相待
[00:31:09.400 --> 00:31:11.400]  其實人世間就少了很多
[00:31:11.400 --> 00:31:14.400]  無謂的增進和傷害
[00:31:14.400 --> 00:31:17.400]  要接納兩性男女
[00:31:17.400 --> 00:31:20.400]  都是有自己的特色
[00:31:20.400 --> 00:31:23.400]  也都需要保持角色的彈性
[00:31:23.400 --> 00:31:25.400]  有些時候我們死固固
[00:31:25.400 --> 00:31:28.400]  以為男人必須只可這樣
[00:31:28.400 --> 00:31:31.400]  女人又必須只可這樣
[00:31:31.400 --> 00:31:34.400]  但是其實男人有很多款
[00:31:34.400 --> 00:31:35.400]  女人也有很多款
[00:31:35.400 --> 00:31:40.400]  所以不要將他定了一些框架
[00:31:40.400 --> 00:31:43.400]  以至不能夠彼此接納
[00:31:43.400 --> 00:31:48.400]  我們教會三個牧師
[00:31:48.400 --> 00:31:50.400]  三個牧師都不同性格
[00:31:50.400 --> 00:31:52.400]  十幾個傳道
[00:31:52.400 --> 00:31:54.400]  我們也都各有氣質
[00:31:54.400 --> 00:31:58.400]  所以不要只是用一個title來框死
[00:31:58.400 --> 00:32:00.400]  他必須只可怎樣
[00:32:00.400 --> 00:32:03.400]  反而是按著各人的特色
[00:32:03.400 --> 00:32:05.400]  來彼此配搭
[00:32:05.400 --> 00:32:08.400]  那個一定是更加完美
[00:32:08.400 --> 00:32:10.400]  我不知道今天這麼匆忙
[00:32:10.400 --> 00:32:12.400]  和你看了這麼多經文
[00:32:12.400 --> 00:32:15.400]  對你會有一些什麼提醒
[00:32:15.400 --> 00:32:19.400]  但是上帝將男女做了在人世間
[00:32:19.400 --> 00:32:24.400]  其實是要我們享受他設計的美麗
[00:32:24.400 --> 00:32:29.400]  所以求主藉著今天的講道和學習
[00:32:29.400 --> 00:32:31.400]  讓我們能夠有反省
[00:32:31.400 --> 00:32:34.400]  以至在男女的相處
[00:32:34.400 --> 00:32:37.400]  無論在家庭、工作的地方
[00:32:37.400 --> 00:32:40.400]  又或者各樣的場景
[00:32:40.400 --> 00:32:42.400]  我們都能夠發揮得好
[00:32:42.400 --> 00:32:45.400]  願意上帝這樣施恩幫助我們
