
[00:00:00.000 --> 00:00:02.200]  這實在是神的榮耀
[00:14:50.000 --> 00:14:52.800]  他看到這個人命太可怕了
[00:14:52.800 --> 00:14:53.600]  可憐了
[00:14:53.600 --> 00:14:55.700]  他就在那邊禱告說
[00:14:55.700 --> 00:14:58.200]  這福音是神的大能
[00:14:58.200 --> 00:15:00.700]  要求一切相信的人
[00:15:00.700 --> 00:15:03.800]  他相信這一切包括吸毒的人
[00:15:03.800 --> 00:15:06.800]  他就提早退休
[00:15:06.800 --> 00:15:09.000]  從事戒毒的工作
[00:15:09.000 --> 00:15:10.600]  那麼他認識喬叔叔
[00:15:10.600 --> 00:15:12.900]  喬叔叔特別邀請他來
[00:15:12.900 --> 00:15:15.800]  就等於是給面子給我們的牧師
[00:15:15.800 --> 00:15:17.600]  來參加這個聚會
[00:15:17.600 --> 00:15:19.700]  那麼我在香港
[00:15:19.700 --> 00:15:24.100]  信了耶穌服侍七年
[00:15:24.100 --> 00:15:26.100]  被拆派到臺灣三十五年
[00:15:26.100 --> 00:15:28.200]  我的牧師拆派我去
[00:15:28.200 --> 00:15:29.000]  小小的教會
[00:15:29.000 --> 00:15:31.200]  這個好像我們以前香港美門慶慶會
[00:15:31.200 --> 00:15:32.300]  也是這樣子的
[00:15:32.300 --> 00:15:33.500]  人不多
[00:15:33.500 --> 00:15:35.700]  那麼有些吸毒的家人
[00:15:35.700 --> 00:15:38.300]  我的牧師怎麼拆派我
[00:15:38.300 --> 00:15:40.300]  我兩對夫妻三個小孩
[00:15:40.300 --> 00:15:42.300]  被拆派到臺灣
[00:15:42.300 --> 00:15:43.900]  另外一對夫妻他有三個小孩
[00:15:43.900 --> 00:15:45.400]  我才結婚十天
[00:15:45.400 --> 00:15:47.300]  他怎麼拆派
[00:15:47.300 --> 00:15:49.900]  給我們三千塊錢港幣
[00:15:49.900 --> 00:15:52.700]  然後就在臺上面拆派去說
[00:15:52.700 --> 00:15:54.000]  平平安安的去
[00:15:54.000 --> 00:15:55.900]  不行再回來
[00:15:55.900 --> 00:15:58.200]  你有聽過這種拆派嗎
[00:15:58.200 --> 00:16:03.600]  如果你聽了之後你都不敢去了
[00:16:03.600 --> 00:16:06.800]  現在我覺得我的牧師很愛我
[00:16:06.800 --> 00:16:08.600]  我剛剛戒毒幾年
[00:16:08.600 --> 00:16:09.800]  一個年輕小夥子
[00:16:09.800 --> 00:16:12.000]  連宣教是什麼我都不懂
[00:16:12.000 --> 00:16:14.200]  就要被牧師拆派到臺灣
[00:16:14.200 --> 00:16:16.300]  他怕我害怕
[00:16:16.300 --> 00:16:18.200]  所以他說不用怕
[00:16:18.200 --> 00:16:19.400]  不要怕
[00:16:19.400 --> 00:16:21.600]  不行再回來
[00:16:21.600 --> 00:16:23.700]  講廣東話很有押韻的
[00:16:23.700 --> 00:16:25.200]  平平安安的去
[00:16:25.200 --> 00:16:26.800]  不行再回來
[00:16:26.800 --> 00:16:29.400]  很押韻的我跟你講
[00:16:29.400 --> 00:16:30.900]  我就說感謝主
[00:16:30.900 --> 00:16:31.700]  結果感謝主
[00:16:31.700 --> 00:16:32.800]  我平平安安去
[00:16:32.800 --> 00:16:34.400]  一去不回頭
[00:16:34.400 --> 00:16:37.200]  三千塊錢的港幣被拆派到臺灣
[00:16:37.200 --> 00:16:39.800]  去到臺灣連住都沒有地方住
[00:16:39.800 --> 00:16:41.000]  臺灣林志平教授
[00:16:41.000 --> 00:16:43.400]  就是宇宙光的負責人
[00:16:43.400 --> 00:16:45.100]  他給了我們一個房子
[00:16:45.100 --> 00:16:48.200]  然後來幫助我們開始幫人家戒毒
[00:16:48.200 --> 00:16:49.000]  我幫人家戒毒
[00:16:49.000 --> 00:16:51.100]  還不敢告訴別人我們住在哪裏
[00:16:51.100 --> 00:16:52.400]  因爲有三個小孩
[00:16:52.400 --> 00:16:54.700]  怕緝毒的人把小孩子抱走
[00:16:54.700 --> 00:16:56.200]  這是可能的
[00:16:56.200 --> 00:16:58.000]  所以從那個時候開始
[00:16:58.000 --> 00:16:59.600]  什麼都沒有
[00:16:59.600 --> 00:17:00.700]  三千塊錢
[00:17:00.700 --> 00:17:02.100]  七個人喫飯
[00:17:02.100 --> 00:17:04.500]  什麼都包括在內
[00:17:04.500 --> 00:17:06.600]  但是直到如今四十年
[00:17:06.600 --> 00:17:08.600]  臺灣有八個戒毒所
[00:17:08.600 --> 00:17:10.700]  有男的有女的有青少年的
[00:17:10.700 --> 00:17:12.200]  有HIV感染
[00:17:12.200 --> 00:17:15.000]  HIV就是共用針頭
[00:17:15.000 --> 00:17:16.400]  打的感染都變
[00:17:16.400 --> 00:17:18.800]  艾滋病還有同性戀
[00:17:18.800 --> 00:17:20.400]  三種在一起
[00:17:20.400 --> 00:17:23.300]  這個全世界我還沒有看過一個華人戒毒所
[00:17:23.300 --> 00:17:25.700]  成立一個戒毒所去幫助這種人
[00:17:25.700 --> 00:17:28.700]  有艾滋病
[00:17:28.700 --> 00:17:30.100]  同性戀
[00:17:30.100 --> 00:17:31.500]  毒品感染者
[00:17:31.500 --> 00:17:34.700]  我們在臺灣在高雄有這麼一個戒毒所
[00:17:34.700 --> 00:17:37.600]  然後從臺灣又發展到世界各地
[00:17:37.600 --> 00:17:38.800]  到泰國
[00:17:38.800 --> 00:17:39.300]  緬甸
[00:17:39.300 --> 00:17:39.800]  印度
[00:17:39.800 --> 00:17:40.300]  美國
[00:17:40.300 --> 00:17:41.000]  加拿大
[00:17:41.000 --> 00:17:41.900]  中國
[00:17:41.900 --> 00:17:44.300]  還有英國這樣子
[00:17:44.300 --> 00:17:48.600]  看到神真是豐豐富富喫下麻辣
[00:17:48.600 --> 00:17:53.200]  讓我們在這四十年的裏面經歷了
[00:17:53.200 --> 00:17:57.600]  神對我們侍奉的生活的供應
[00:17:57.600 --> 00:18:01.600]  還有在祖靈上面的供應給我們
[00:18:01.600 --> 00:18:03.400]  所以我滿心感謝神
[00:18:03.400 --> 00:18:05.600]  那你說四十年之後
[00:18:05.600 --> 00:18:08.300]  剛開始就有一點點的驕傲
[00:18:08.300 --> 00:18:09.400]  驕傲什麼呢
[00:18:09.400 --> 00:18:10.400]  四十年嘛
[00:18:10.400 --> 00:18:11.700]  做戒毒的經驗
[00:18:11.700 --> 00:18:14.800]  什麼毒你吸什麼毒我都可以跟你談的
[00:18:14.800 --> 00:18:16.400]  因爲千篇一律的
[00:18:16.400 --> 00:18:18.500]  凡是誤用亂用濫用都會上癮
[00:18:18.500 --> 00:18:19.600]  上癮就會中毒
[00:18:19.600 --> 00:18:21.300]  我不管你誤用什麼
[00:18:21.300 --> 00:18:22.200]  亂用什麼
[00:18:22.200 --> 00:18:23.300]  濫用什麼
[00:18:23.300 --> 00:18:26.400]  現在我們成績會已經不叫做戒毒中心了
[00:18:26.400 --> 00:18:28.700]  我們叫戒癮中心了
[00:18:28.700 --> 00:18:30.900]  很多來戒打擊癮
[00:18:30.900 --> 00:18:33.900]  打到半夜都不睡覺
[00:18:33.900 --> 00:18:35.200]  打到手都爛掉了
[00:18:35.200 --> 00:18:37.200]  他還在那邊劃
[00:18:37.200 --> 00:18:38.500]  我說你怎麼
[00:18:38.500 --> 00:18:39.600]  他說沒有辦法
[00:18:39.600 --> 00:18:43.500]  慣性活動做夢都在打
[00:18:43.500 --> 00:18:46.000]  那有一個來臺大的碩士班的
[00:18:46.000 --> 00:18:48.500]  他說他不打電腦會死
[00:18:48.500 --> 00:18:49.800]  我說不是跟我說
[00:18:49.800 --> 00:18:52.700]  不吸毒會死一模一樣的口氣嗎
[00:18:52.700 --> 00:18:54.600]  那我說你到底上什麼網絡
[00:18:54.600 --> 00:18:56.200]  在打什麼電腦
[00:18:56.200 --> 00:18:57.400]  因爲我知道
[00:18:57.400 --> 00:19:02.200]  上癮的行爲背後有一個邪惡的勢力
[00:19:02.200 --> 00:19:05.500]  他說我在打的都是社羣網絡
[00:19:05.500 --> 00:19:07.700]  所以不打不行
[00:19:07.700 --> 00:19:11.100]  所以現在我們那邊有戒雞的癮
[00:19:11.100 --> 00:19:12.400]  戒打雞癮
[00:19:12.400 --> 00:19:13.500]  戒菸癮
[00:19:13.500 --> 00:19:14.300]  酒癮
[00:19:14.300 --> 00:19:15.100]  賭的癮
[00:19:15.100 --> 00:19:16.300]  社羣網絡癮
[00:19:16.300 --> 00:19:17.000]  毒的癮
[00:19:17.000 --> 00:19:18.700]  什麼癮都有
[00:19:18.700 --> 00:19:23.900]  因爲人類在犯罪墮落之後有上癮的行爲
[00:19:23.900 --> 00:19:26.300]  上癮的行爲是一種魔鬼的作爲
[00:19:26.300 --> 00:19:29.600]  但耶穌基督來是要除去這個魔鬼的作爲
[00:19:29.600 --> 00:19:32.200]  所以福音戒毒
[00:19:32.200 --> 00:19:33.400]  福音是神的大能
[00:19:33.400 --> 00:19:35.700]  所有什麼癮來到我們那邊
[00:19:35.700 --> 00:19:39.400]  凡是信耶穌的都可以被耶穌改變
[00:19:39.400 --> 00:19:40.500]  不再去
[00:19:40.500 --> 00:19:41.700]  不再去緝毒
[00:19:41.700 --> 00:19:44.500]  當然也有很多人都失敗
[00:19:44.500 --> 00:19:47.700]  所以我看到這麼豐富
[00:19:47.700 --> 00:19:49.600]  這麼的感恩
[00:19:49.600 --> 00:19:51.100]  那麼四十年
[00:19:51.100 --> 00:19:54.900]  可是並不是說我經驗豐富了
[00:19:54.900 --> 00:19:56.000]  侍奉廣了
[00:19:56.000 --> 00:19:57.400]  你看看了這麼多地方
[00:19:57.400 --> 00:19:59.200]  一毛錢都沒有到臺灣
[00:19:59.200 --> 00:20:01.800]  到今天我們有九十位童工
[00:20:01.800 --> 00:20:05.300]  全世界有三百多個個案在戒毒
[00:20:05.300 --> 00:20:07.800]  那每個國家一個戒毒所就不得了
[00:20:07.800 --> 00:20:10.600]  我們都是用農場幫人家戒毒
[00:20:10.600 --> 00:20:11.700]  臺灣就八個了
[00:20:11.700 --> 00:20:12.700]  泰國就四個了
[00:20:12.700 --> 00:20:13.800]  緬甸就三個
[00:20:13.800 --> 00:20:15.300]  中國三個
[00:20:15.300 --> 00:20:17.200]  美國
[00:20:17.200 --> 00:20:18.500]  溫哥華一個
[00:20:18.500 --> 00:20:19.500]  多倫多一個
[00:20:19.500 --> 00:20:20.500]  有男有女
[00:20:20.500 --> 00:20:21.600]  英國那邊
[00:20:21.600 --> 00:20:25.000]  但如果關這些facility你都不簡單了
[00:20:25.000 --> 00:20:27.200]  怎麼會有錢去買呢
[00:20:27.200 --> 00:20:29.200]  完全是上帝的恩典
[00:20:29.200 --> 00:20:30.900]  可是我發現了
[00:20:30.900 --> 00:20:32.600]  基督教的信仰
[00:20:32.600 --> 00:20:36.600]  它的核心價值不在始無到變有
[00:20:36.600 --> 00:20:39.200]  如果你拿始無變有來炫耀說
[00:20:39.200 --> 00:20:41.400]  我們基督教很厲害還是什麼
[00:20:41.400 --> 00:20:44.100]  可能人家的宗教比你更厲害
[00:20:44.100 --> 00:20:45.500]  他們蓋的高樓大廈
[00:20:45.500 --> 00:20:48.600]  那麼你看臺灣的慈濟多有錢
[00:20:48.600 --> 00:20:50.600]  那個一出去的話
[00:20:50.600 --> 00:20:52.800]  可能慈濟雖然很有錢
[00:20:52.800 --> 00:20:55.300]  在馬英九當總統的時候
[00:20:55.300 --> 00:20:57.500]  馬英九總統去找慈濟
[00:20:57.500 --> 00:20:59.600]  正言法治說
[00:20:59.600 --> 00:21:01.300]  你們這麼有錢
[00:21:01.300 --> 00:21:02.300]  這麼多人
[00:21:02.300 --> 00:21:03.700]  怎麼不做戒毒啊
[00:21:03.700 --> 00:21:07.200]  你猜慈濟的正言法治他怎麼說
[00:21:07.200 --> 00:21:08.500]  他說戒毒啊
[00:21:08.500 --> 00:21:09.800]  我們沒經驗
[00:21:09.800 --> 00:21:12.800]  你去找那個陳希惠劉牧師
[00:21:12.800 --> 00:21:13.800]  真的
[00:21:13.800 --> 00:21:16.500]  慈濟醫院的醫生都說
[00:21:16.500 --> 00:21:18.600]  我們沒有辦法幫你們戒毒
[00:21:18.600 --> 00:21:20.300]  你們去找陳希惠
[00:21:20.300 --> 00:21:22.700]  陳希惠有什麼可以幫人家戒毒
[00:21:22.700 --> 00:21:24.300]  既沒錢
[00:21:24.300 --> 00:21:25.600]  也沒有什麼
[00:21:25.600 --> 00:21:28.000]  就是一個戒毒村
[00:21:28.000 --> 00:21:31.800]  陳希惠用的是福音戒毒
[00:21:31.800 --> 00:21:34.300]  因爲福音是神的大能
[00:21:34.300 --> 00:21:35.800]  我們用愛
[00:21:35.800 --> 00:21:36.800]  禱告
[00:21:36.800 --> 00:21:38.000]  陪伴
[00:21:38.000 --> 00:21:39.000]  關懷
[00:21:39.000 --> 00:21:41.500]  每個人來戒毒都要住一年半的
[00:21:41.500 --> 00:21:43.800]  不是來cancel了一下你就回去
[00:21:43.800 --> 00:21:45.100]  那個戒不了的
[00:21:45.100 --> 00:21:46.800]  住一年半是最起初
[00:21:46.800 --> 00:21:48.200]  帶領他信主之後
[00:21:48.200 --> 00:21:50.600]  我們還要訓練他成爲耶穌的門徒
[00:21:50.600 --> 00:21:52.200]  然後再做戒毒的宣教
[00:21:52.200 --> 00:21:55.900]  一個人最少要陪他五年到七年
[00:21:55.900 --> 00:21:59.000]  你說那不是要付出很大的成本嗎
[00:21:59.000 --> 00:22:00.600]  那本來就是啊
[00:22:00.600 --> 00:22:03.200]  我們傳福音難道不要付代價嗎
[00:22:03.200 --> 00:22:06.400]  耶穌基督都爲我們付上了最大的代價
[00:22:06.400 --> 00:22:08.100]  就使在十字架上
[00:22:08.100 --> 00:22:10.400]  沒什麼成本好算的
[00:22:10.400 --> 00:22:12.200]  我們從臺灣來北美開始
[00:22:12.200 --> 00:22:14.000]  16年前來開始的時候
[00:22:14.000 --> 00:22:14.900]  人家說
[00:22:14.900 --> 00:22:15.800]  哎呀
[00:22:15.800 --> 00:22:18.900]  這個經費很高啊
[00:22:18.900 --> 00:22:22.200]  美國去別的地方宣教比較容易
[00:22:22.200 --> 00:22:23.800]  因爲美金大嘛
[00:22:23.800 --> 00:22:27.500]  臺幣要幾十倍換一塊錢
[00:22:27.500 --> 00:22:29.200]  可是不是這樣子算
[00:22:29.200 --> 00:22:32.400]  我們看到基督教的核心價值
[00:22:32.400 --> 00:22:33.800]  不再是無道有
[00:22:33.800 --> 00:22:36.200]  那是叫使人復活
[00:22:36.200 --> 00:22:40.500]  所以我們看見很多人因信耶穌基督活過來了
[00:22:40.500 --> 00:22:41.900]  活過來了
[00:22:41.900 --> 00:22:45.000]  我四十一年的福祉
[00:22:45.000 --> 00:22:50.700]  按照我們的輔導部的統計裏邊是六千多位
[00:22:50.700 --> 00:22:55.800]  很保守的在算我經過六千多位經過我的輔導
[00:22:55.800 --> 00:22:58.000]  可是真正戒毒成功的
[00:22:58.000 --> 00:23:02.000]  最少一千五百位全世界
[00:23:02.000 --> 00:23:03.500]  你說那不多啊
[00:23:03.500 --> 00:23:05.400]  這個社會幾十萬
[00:23:05.400 --> 00:23:07.000]  那有人就挑戰我
[00:23:07.000 --> 00:23:09.000]  他說不多啊
[00:23:09.000 --> 00:23:12.300]  你們這那我說你的戒毒方法有幾個
[00:23:12.300 --> 00:23:13.000]  他說沒有啊
[00:23:13.000 --> 00:23:14.000]  一個都沒有
[00:23:14.000 --> 00:23:15.000]  我說一個都沒有
[00:23:15.000 --> 00:23:16.000]  你還說不多
[00:23:16.000 --> 00:23:18.400]  我說我一個就比你多了
[00:23:18.400 --> 00:23:20.200]  你在聖經裏邊
[00:23:20.200 --> 00:23:22.200]  你如果問耶穌耶穌啊
[00:23:22.200 --> 00:23:23.200]  你救了幾個人
[00:23:23.200 --> 00:23:26.200]  耶穌從來沒有回答人說他救了幾個人的
[00:23:26.200 --> 00:23:28.100]  耶穌怎麼回答
[00:23:28.100 --> 00:23:33.700]  在人不能的在神凡事都能
[00:23:33.700 --> 00:23:37.400]  人不能的在神凡事都能
[00:23:37.400 --> 00:23:42.300]  所以在這四十年走過這樣子的一個
[00:23:42.300 --> 00:23:45.600]  走過這樣子的一個曠野路的時候
[00:23:45.600 --> 00:23:49.000]  心中存着一個極其感恩的心
[00:23:49.000 --> 00:23:52.300]  但是我今天要跟大家分享的信息不是這些
[00:23:52.300 --> 00:23:54.800]  我主要分享的信息是在
[00:23:54.800 --> 00:23:57.000]  四十年的裏面
[00:23:57.000 --> 00:24:00.300]  神對我有什麼話語對我說
[00:24:00.300 --> 00:24:01.500]  我們來看看
[00:24:01.500 --> 00:24:04.800]  生命紀律八章的第二集
[00:24:04.800 --> 00:24:07.800]  生命紀律八章的第二集
[00:24:07.800 --> 00:24:11.300]  生命紀就是剛剛我們所讀的第二集
[00:24:11.300 --> 00:24:14.800]  他說你也要記念耶和華
[00:24:14.800 --> 00:24:20.300]  你的神在曠野引導你這四十年
[00:24:20.300 --> 00:24:22.000]  是要苦練你
[00:24:22.000 --> 00:24:25.500]  試驗你 要知道你心內如何
[00:24:25.500 --> 00:24:29.100]  肯守他的誡命不可
[00:24:29.100 --> 00:24:30.500]  他苦練你
[00:24:30.500 --> 00:24:32.200]  任你飢餓
[00:24:32.200 --> 00:24:35.900]  將你和你列祖所不認識的瑪納
[00:24:35.900 --> 00:24:38.000]  賜給你喫
[00:24:38.000 --> 00:24:40.900]  使你知道人活着不是單靠食物
[00:24:40.900 --> 00:24:44.400]  乃是靠耶和華口裏所出的一切化
[00:24:44.400 --> 00:24:47.400]  這四十年你的衣服沒有穿破
[00:24:47.400 --> 00:24:49.400]  你的腳也沒有腫
[00:24:49.400 --> 00:24:51.500]  你當心理思想
[00:24:51.500 --> 00:24:53.700]  耶和華李神管教你
[00:24:53.700 --> 00:24:56.100]  好像人管教兒子一樣
[00:24:56.100 --> 00:24:59.700]  你要謹守耶和華李神的誡命
[00:24:59.700 --> 00:25:01.100]  遵循祂的道
[00:25:01.100 --> 00:25:03.800]  敬畏祂
[00:25:03.800 --> 00:25:09.000]  因爲耶和華李神領你進入美地
[00:25:09.000 --> 00:25:12.100]  那地有河 有泉 有源
[00:25:12.100 --> 00:25:15.700]  從山谷中流出水來
[00:25:15.700 --> 00:25:18.400]  那地有小麥 大麥 葡萄樹
[00:25:18.400 --> 00:25:23.500]  無花果樹 持柳樹 橄欖樹 和蜜
[00:25:23.500 --> 00:25:25.400]  在這四十年的當中
[00:25:25.400 --> 00:25:29.300]  最重要我領受了神的話語
[00:25:29.300 --> 00:25:30.400]  是什麼呢
[00:25:30.400 --> 00:25:32.900]  就是在地樂節
[00:25:32.900 --> 00:25:34.600]  你也要紀念耶和華
[00:25:34.600 --> 00:25:38.100]  你的神在曠野引導你這四十年
[00:25:38.100 --> 00:25:41.900]  四十年裏面神有一個意義和目的
[00:25:41.900 --> 00:25:44.800]  是要苦練你 飼驗你
[00:25:44.800 --> 00:25:50.300]  要苦練你 飼驗你的目的是什麼
[00:25:50.300 --> 00:25:52.600]  要知道你心內如何
[00:25:52.600 --> 00:25:55.400]  肯守祂的誡命不可
[00:25:55.400 --> 00:25:57.400]  當我當時在臨修的時候
[00:25:57.400 --> 00:25:59.400]  讀了這一段聖經的時候
[00:25:59.400 --> 00:26:01.300]  我立刻俯伏在桌子上說
[00:26:01.300 --> 00:26:03.400]  主啊 我肯
[00:26:03.400 --> 00:26:08.000]  因爲神的道是沒有一句不帶力量
[00:26:08.000 --> 00:26:12.000]  神以祂自己的道重生了我們
[00:26:12.000 --> 00:26:14.500]  當然重生是聖靈的工作
[00:26:14.500 --> 00:26:19.100]  可是神以祂自己的真道來重生我們
[00:26:19.100 --> 00:26:21.600]  神的道沒有一句不帶力量
[00:26:21.600 --> 00:26:25.300]  福音解讀的重點就在神的話語
[00:26:25.300 --> 00:26:28.200]  沒有神的話語
[00:26:28.200 --> 00:26:30.800]  人不明白神的心意
[00:26:30.800 --> 00:26:34.000]  不領受神的生命
[00:26:34.000 --> 00:26:37.400]  你不可能從自己的思維產生出一個信仰
[00:26:37.400 --> 00:26:39.400]  變成一個很有力量
[00:26:39.400 --> 00:26:41.400]  然後改變你的生命和生活
[00:26:41.400 --> 00:26:42.400]  不可能
[00:26:42.400 --> 00:26:44.400]  因爲你不明白神的話
[00:26:44.400 --> 00:26:46.900]  你就不認識神的大能
[00:26:46.900 --> 00:26:48.400]  你不認識神的大能
[00:26:48.400 --> 00:26:51.200]  你一生都在錯誤裏邊
[00:26:51.200 --> 00:26:55.800]  所以福音解讀的重點就在讀神的話語
[00:26:55.800 --> 00:26:58.100]  我們一進去解讀沒有什麼了
[00:26:58.100 --> 00:26:59.300]  沒有藥
[00:26:59.300 --> 00:27:03.300]  我第一天去的時候我還吸了很多毒品
[00:27:03.300 --> 00:27:05.100]  我想說最後一次
[00:27:05.100 --> 00:27:07.900]  給它吸飽一點
[00:27:07.900 --> 00:27:10.100]  很多人最後一次吸死掉了
[00:27:10.100 --> 00:27:10.900]  overdose
[00:27:10.900 --> 00:27:13.100]  他最後一次
[00:27:13.100 --> 00:27:15.000]  有很多人做壞事沒有關係
[00:27:15.000 --> 00:27:15.900]  他最後一次
[00:27:15.900 --> 00:27:16.600]  最後騙一次
[00:27:16.600 --> 00:27:17.600]  最後偷一次
[00:27:17.600 --> 00:27:18.600]  最後搶一次
[00:27:18.600 --> 00:27:21.000]  最後就被抓了就死掉了
[00:27:21.000 --> 00:27:23.700]  我們很多吸毒的人也是最後一次
[00:27:23.700 --> 00:27:25.400]  我真的是想最後一次
[00:27:25.400 --> 00:27:28.200]  最後一次他overdose就死掉了
[00:27:28.200 --> 00:27:29.600]  所以今天我的生命被全流
[00:27:29.600 --> 00:27:32.000]  我想到完全是上帝的恩典
[00:27:32.000 --> 00:27:34.600]  我吸到迷迷糊糊茫茫的
[00:27:34.600 --> 00:27:37.900]  結果我的母親把我送到香港的西貢
[00:27:37.900 --> 00:27:40.100]  我的母親在我一生中
[00:27:40.100 --> 00:27:42.500]  有兩件事情是最寶貴
[00:27:42.500 --> 00:27:43.800]  一就是禱告
[00:27:43.800 --> 00:27:46.600]  二就是眼淚
[00:27:46.600 --> 00:27:49.000]  我的母親十年流淚爲我禱告
[00:27:49.000 --> 00:27:51.100]  我有一次毒癮發作很痛苦
[00:27:51.100 --> 00:27:52.700]  她還在禱告
[00:27:52.700 --> 00:27:53.900]  我氣到最後來
[00:27:53.900 --> 00:27:55.200]  我說媽媽不要禱告了
[00:27:55.200 --> 00:27:56.300]  禱告有什麼用
[00:27:56.300 --> 00:27:58.300]  禱告好像跟空氣講話一樣
[00:27:58.300 --> 00:27:59.200]  難道你一禱告
[00:27:59.200 --> 00:28:01.400]  我就可以毒癮發作不痛苦嗎
[00:28:01.400 --> 00:28:02.200]  我說媽媽
[00:28:02.200 --> 00:28:03.100]  如果你真的愛我
[00:28:03.100 --> 00:28:05.600]  請你給我一點錢吧
[00:28:05.600 --> 00:28:06.900]  她真的給我一點錢
[00:28:06.900 --> 00:28:08.000]  叫我慢慢戒
[00:28:08.000 --> 00:28:09.200]  可以慢慢戒嗎
[00:28:09.200 --> 00:28:10.300]  不可能
[00:28:10.300 --> 00:28:12.100]  得了癌症不可以慢慢割
[00:28:12.100 --> 00:28:14.300]  可是我媽媽還是爲我禱告
[00:28:14.300 --> 00:28:17.500]  她的禱告是呼天喊地
[00:28:17.500 --> 00:28:19.200]  她說上帝啊
[00:28:19.200 --> 00:28:21.100]  求你救這個浪子
[00:28:21.100 --> 00:28:22.700]  你要救這個浪子
[00:28:22.700 --> 00:28:25.000]  你能夠救這個浪子
[00:28:25.000 --> 00:28:27.100]  她的禱告是說
[00:28:27.100 --> 00:28:28.300]  上帝啊
[00:28:28.300 --> 00:28:30.700]  如果你不救這個浪子
[00:28:30.700 --> 00:28:32.700]  我怎麼爲你傳道
[00:28:32.700 --> 00:28:33.900]  她真是可憐啊
[00:28:33.900 --> 00:28:36.000]  她被人家在背後罵
[00:28:36.000 --> 00:28:39.200]  指着她低着頭抬不起頭來啊
[00:28:39.200 --> 00:28:40.300]  一個孩子吸毒
[00:28:40.300 --> 00:28:42.500]  你還在那邊傳耶穌
[00:28:42.500 --> 00:28:44.400]  先向你那個兒子傳吧
[00:28:44.400 --> 00:28:46.500]  所以她的一生中呢
[00:28:46.500 --> 00:28:48.700]  我最印象深刻兩件
[00:28:48.700 --> 00:28:50.300]  一個就是禱告
[00:28:50.300 --> 00:28:55.100]  呼天喊地爲我禱告
[00:28:55.100 --> 00:28:58.000]  第二就是眼淚
[00:28:58.000 --> 00:29:00.100]  她媽媽天天爲我
[00:29:00.100 --> 00:29:02.200]  後來我信耶穌改變了之後
[00:29:02.200 --> 00:29:02.900]  我的媽媽說
[00:29:02.900 --> 00:29:04.000]  孩子啊
[00:29:04.000 --> 00:29:06.900]  媽媽爲你流了兩桶的眼淚
[00:29:06.900 --> 00:29:09.000]  眼淚都流乾了
[00:29:09.000 --> 00:29:10.400]  我心裏面想媽媽
[00:29:10.400 --> 00:29:11.200]  你說怎麼數
[00:29:11.200 --> 00:29:13.500]  數到兩桶眼淚這麼多
[00:29:13.500 --> 00:29:15.900]  她的意思是說眼淚都流乾了
[00:29:15.900 --> 00:29:18.200]  後來我戒毒成功之後
[00:29:18.200 --> 00:29:20.900]  我的媽媽眼睛快要瞎掉了
[00:29:20.900 --> 00:29:24.800]  一邊瞎了一邊只剩下一條線
[00:29:24.800 --> 00:29:26.500]  我到處爲她找眼睛
[00:29:26.500 --> 00:29:27.300]  我到了美國
[00:29:27.300 --> 00:29:29.000]  到了斯里蘭卡
[00:29:29.000 --> 00:29:32.300]  到了臺灣找最有名的基督徒醫生
[00:29:32.300 --> 00:29:34.500]  最後那個醫生去了解了之後
[00:29:34.500 --> 00:29:36.300]  他說劉牧師
[00:29:36.300 --> 00:29:37.700]  你不要找
[00:29:37.700 --> 00:29:40.200]  你就算給一個新的眼睛給你媽媽
[00:29:40.200 --> 00:29:41.800]  你媽媽也看不到
[00:29:41.800 --> 00:29:45.200]  因爲她已經壞死掉了裏面
[00:29:45.200 --> 00:29:46.000]  我跟醫生說
[00:29:46.000 --> 00:29:47.100]  醫生
[00:29:47.100 --> 00:29:49.100]  我媽媽的眼睛是爲我
[00:29:49.100 --> 00:29:51.900]  大部分是爲我哭笑
[00:29:51.900 --> 00:29:53.100]  有沒有可能
[00:29:53.100 --> 00:29:54.300]  我現在已經改變
[00:29:54.300 --> 00:29:56.700]  我願意拿一個眼鏡來給我媽媽
[00:29:56.700 --> 00:29:59.100]  放在她裏面給她可以看到
[00:29:59.100 --> 00:29:59.800]  他說沒有用
[00:29:59.800 --> 00:30:01.200]  你拿個新的眼睛給她
[00:30:01.200 --> 00:30:03.200]  她也看不見
[00:30:03.200 --> 00:30:07.000]  所以媽媽的眼淚是我一生中最寶貴
[00:30:07.000 --> 00:30:11.800]  媽媽的禱告影響了我的一生
[00:30:11.800 --> 00:30:15.800]  我那一天晚上被打得快要死掉了
[00:30:15.800 --> 00:30:17.400]  然後有人報警
[00:30:17.400 --> 00:30:18.100]  警察來了
[00:30:18.100 --> 00:30:20.800]  把我送到關塘的聯合醫院
[00:30:20.800 --> 00:30:22.900]  我在聯合醫院一醒來的時候
[00:30:22.900 --> 00:30:26.400]  仍然看見我的媽媽跪在地上禱告
[00:30:26.400 --> 00:30:27.600]  我的媽媽講了一句話
[00:30:27.600 --> 00:30:28.700]  孩子
[00:30:28.700 --> 00:30:30.600]  不要想着去報仇
[00:30:30.600 --> 00:30:32.600]  她說冤冤相報何時了
[00:30:32.600 --> 00:30:35.200]  她說恨不能夠解決恨
[00:30:35.200 --> 00:30:37.200]  唯有愛能夠彌補恨
[00:30:37.200 --> 00:30:39.300]  然後她說媽媽愛你
[00:30:39.300 --> 00:30:40.700]  耶穌也愛你
