
[00:00:00.000 --> 00:00:05.640]  今日嘅經文呢就係喺列王記下18、19章嗰度
[00:19:15.300 --> 00:19:23.480]  希西嘉向上帝求救之餘
[00:19:23.480 --> 00:19:28.100]  佢更加期望上帝出手嘅時候
[00:19:28.100 --> 00:19:30.660]  萬國都能夠realize
[00:19:30.660 --> 00:19:31.940]  意識得到
[00:19:31.940 --> 00:19:33.480]  上帝
[00:19:33.480 --> 00:19:35.260]  就係掌管
[00:19:35.260 --> 00:19:36.540]  萬物嘅上帝
[00:19:36.540 --> 00:19:38.580]  只有上帝
[00:19:38.840 --> 00:19:40.620]  喺佢嘅困難裏面
[00:19:40.620 --> 00:19:42.160]  有能力
[00:19:42.160 --> 00:19:44.980]  有呢個final say
[00:19:44.980 --> 00:19:47.300]  有呢個最終話事權
[00:19:47.300 --> 00:19:51.900]  結局係點係喺神嘅手裏面
[00:19:51.900 --> 00:19:56.000]  獵王紀下19章34節
[00:19:56.000 --> 00:19:58.560]  因我為自己的緣故
[00:19:58.560 --> 00:20:02.140]  又為我僕人大衛的緣故
[00:20:02.140 --> 00:20:03.680]  必保護
[00:20:03.680 --> 00:20:05.460]  拯救者成
[00:20:08.020 --> 00:20:09.560]  根據聖經記載
[00:20:09.560 --> 00:20:14.160]  一到晚上嘅時候上主就派
[00:20:14.160 --> 00:20:19.020]  派天使進入呢個亞述軍營
[00:20:19.020 --> 00:20:20.820]  殺咗
[00:20:20.820 --> 00:20:22.860]  18萬5千
[00:20:22.860 --> 00:20:24.140]  亞述士兵
[00:20:24.140 --> 00:20:27.220]  亞述王西娜基納
[00:20:27.220 --> 00:20:28.500]  同亞述人
[00:20:28.500 --> 00:20:29.780]  朝早起嚟
[00:20:29.780 --> 00:20:32.080]  見到獅王騙野
[00:20:32.080 --> 00:20:34.120]  當然係客餐死
[00:20:34.120 --> 00:20:35.920]  走都走唔切
[00:20:39.000 --> 00:20:42.060]  阿拿基納就逃到呢個尼尼美城
[00:20:42.060 --> 00:20:45.640]  之後呢個亞述王
[00:20:45.640 --> 00:20:47.700]  西娜基納嘅兩個仔呢
[00:20:47.700 --> 00:20:48.980]  殺咗佢
[00:20:48.980 --> 00:20:52.040]  然之後佢兩個仔呢就再逃亡
[00:20:52.040 --> 00:20:54.620]  佢嘅另一個仔
[00:20:54.620 --> 00:20:58.720]  以薩哈頓成為新一任嘅亞述王
[00:20:58.720 --> 00:21:06.900]  唔係好似我咁
[00:21:08.680 --> 00:21:09.460]  死忍
[00:21:09.460 --> 00:21:11.000]  作戰到底
[00:21:11.000 --> 00:21:14.580]  亦都唔係
[00:21:14.580 --> 00:21:16.620]  講緊奉上金和銀
[00:21:16.620 --> 00:21:17.900]  去講和
[00:21:17.900 --> 00:21:21.480]  亦都唔係諗住輸硬啦
[00:21:21.480 --> 00:21:23.020]  算啦我投降
[00:21:23.020 --> 00:21:26.100]  獵王幾下
[00:21:26.100 --> 00:21:27.880]  18
[00:21:27.880 --> 00:21:29.420]  19章
[00:21:29.420 --> 00:21:31.220]  希西迦嘅故事
[00:21:31.220 --> 00:21:35.060]  對你有咩提醒
[00:21:38.740 --> 00:21:40.280]  詩篇四十六篇
[00:21:40.280 --> 00:21:41.300]  第十節
[00:21:41.300 --> 00:21:44.620]  你門要休息
[00:21:44.620 --> 00:21:47.700]  要知道我是上帝
[00:21:47.700 --> 00:21:50.260]  我必在獵國中
[00:21:50.260 --> 00:21:51.820]  受尊崇
[00:21:51.820 --> 00:21:55.380]  在全地也受尊崇
[00:21:55.380 --> 00:22:00.760]  詩篇四十六篇呢鼓勵我哋喺艱難嘅時候
[00:22:00.760 --> 00:22:03.060]  要抱住希望同信任
[00:22:03.060 --> 00:22:06.460]  唯有神喺我哋所面對嘅
[00:22:06.700 --> 00:22:09.260]  事情裏面有嗰個主權
[00:22:09.260 --> 00:22:11.300]  有嗰個final say
[00:22:11.300 --> 00:22:14.380]  有嗰個最終話事權
[00:22:14.380 --> 00:22:17.200]  願意我哋所做嘅
[00:22:17.200 --> 00:22:18.740]  我哋所祈求嘅
[00:22:18.740 --> 00:22:23.860]  我哋所面對嘅困難裏面神係有份嘅
[00:22:23.860 --> 00:22:26.420]  神亦都係有say嘅
[00:22:26.420 --> 00:22:32.820]  願意神喺我哋嘅生命裏面得著榮耀
[00:22:32.820 --> 00:22:35.360]  咁呢我好想同大家
[00:22:35.620 --> 00:22:38.180]  咁呢我好想同大家一齊去重讀
[00:22:38.180 --> 00:22:39.720]  呢個詩篇
[00:22:39.720 --> 00:22:41.260]  第四十六篇
[00:22:41.260 --> 00:22:45.600]  上帝
[00:22:45.600 --> 00:22:47.900]  是我哋嘅避難所
[00:22:47.900 --> 00:22:49.700]  是我哋嘅力量
[00:22:49.700 --> 00:22:53.800]  是我哋喺患難中隨時的幫助
[00:22:53.800 --> 00:22:56.360]  所以地需改變
[00:22:56.360 --> 00:22:58.920]  山需搖動到海深
[00:22:58.920 --> 00:23:02.500]  其中的水需澎湃翻騰
[00:23:03.260 --> 00:23:05.820]  山需因海漲而戰鬥
[00:23:05.820 --> 00:23:08.380]  我哋也不害怕
[00:23:08.380 --> 00:23:10.420]  有一道河
[00:23:10.420 --> 00:23:14.780]  這河的分差使神的城歡喜
[00:23:14.780 --> 00:23:19.640]  這神就是至高者居住的聖所
[00:23:19.640 --> 00:23:21.700]  上帝在其中
[00:23:21.700 --> 00:23:23.740]  城必不動搖
[00:23:23.740 --> 00:23:25.540]  到天一亮
[00:23:25.540 --> 00:23:27.840]  上帝必幫助這城
[00:23:27.840 --> 00:23:30.140]  萬邦圈揚
[00:23:30.140 --> 00:23:31.680]  國度動搖
[00:23:31.940 --> 00:23:33.480]  上帝出聲
[00:23:33.480 --> 00:23:35.020]  地就融化
[00:23:35.020 --> 00:23:37.060]  萬軍之耶和華
[00:23:37.060 --> 00:23:38.600]  與我哋同在
[00:23:38.600 --> 00:23:42.700]  阿閣的上帝是我哋的避難所
[00:23:42.700 --> 00:23:46.020]  你們來看耶和華的作為
[00:23:46.020 --> 00:23:49.100]  看他使地怎樣荒涼
[00:23:49.100 --> 00:23:51.400]  他自息戰爭
[00:23:51.400 --> 00:23:52.940]  直到地極
[00:23:52.940 --> 00:23:54.460]  他折弓
[00:23:54.460 --> 00:23:55.740]  斷槍
[00:23:55.740 --> 00:23:58.560]  把戰車焚燒在火中
[00:24:02.920 --> 00:24:05.720]  我讀完第11節
[00:24:05.720 --> 00:24:07.520]  你們要休息
[00:24:07.520 --> 00:24:10.340]  要知道我是上帝
[00:24:10.340 --> 00:24:13.160]  我必在列國中受尊崇
[00:24:13.160 --> 00:24:15.980]  在全地也受尊崇
[00:24:15.980 --> 00:24:19.560]  萬軍之耶和華與我哋同在
[00:24:19.560 --> 00:24:21.860]  阿閣的上帝
[00:24:21.860 --> 00:24:24.420]  是我哋的避難所
[00:24:24.420 --> 00:24:28.260]  這裡有三節經文的之後
[00:24:28.260 --> 00:24:29.280]  第三節
[00:24:29.280 --> 00:24:30.060]  第七節
[00:24:30.060 --> 00:24:30.820]  十一節
[00:24:31.080 --> 00:24:32.620]  都有一個字
[00:24:32.620 --> 00:24:33.640]  細拉
[00:24:33.640 --> 00:24:34.920]  意思是
[00:24:34.920 --> 00:24:36.200]  停一停
[00:24:36.200 --> 00:24:37.740]  pause
[00:24:37.740 --> 00:24:42.600]  等一會
[00:24:42.600 --> 00:24:45.420]  我們會有一首回應的詩歌
[00:24:45.420 --> 00:24:49.780]  就是想在這個詩歌
[00:24:49.780 --> 00:24:52.840]  在這裏唱在這裏彈奏的時候
[00:24:52.840 --> 00:24:56.180]  我們安靜下來
[00:24:57.200 --> 00:25:02.060]  我想給時間你們自己在你的座位裏面有些思想
[00:25:02.060 --> 00:25:05.640]  有些祈禱的時候
[00:25:05.640 --> 00:25:08.200]  如果你現在是面對
[00:25:08.200 --> 00:25:10.000]  一些困難
[00:25:10.000 --> 00:25:14.100]  面對一些事情
[00:25:14.100 --> 00:25:17.160]  需要回到神的面前去禱告
[00:25:17.160 --> 00:25:18.700]  我想給這個時間
[00:25:18.700 --> 00:25:20.500]  這個時間給你們
[00:25:20.500 --> 00:25:24.600]  你們可以在神面前安靜禱告
[00:25:26.140 --> 00:25:29.200]  我先給大家做一個禱告
[00:25:29.200 --> 00:25:34.580]  統領天使軍隊的神
[00:25:34.580 --> 00:25:37.920]  萬軍之耶和華
[00:25:37.920 --> 00:25:41.760]  你必要在列國中受尊崇
[00:25:41.760 --> 00:25:46.100]  感謝你時時刻刻與我們同在
[00:25:46.100 --> 00:25:49.700]  主啊你是我們的避難所
[00:25:49.700 --> 00:25:51.480]  你是我們的力量
[00:25:51.480 --> 00:25:55.580]  是我們患難中隨時的幫助
[00:25:57.120 --> 00:25:58.400]  感謝你
[00:25:58.400 --> 00:26:00.200]  奉主耶穌
[00:26:00.200 --> 00:26:00.960]  基督
[00:26:00.960 --> 00:26:01.720]  聖名
[00:26:01.720 --> 00:26:03.000]  祈求
[00:26:03.000 --> 00:26:04.020]  Amen
