
[00:00:00.000 --> 00:00:03.000]  各位在座的弟兄姊妹平安
[00:19:46.000 --> 00:19:48.000]  怎能夠不忐忑呢
[00:19:48.000 --> 00:19:50.000]  私人的說話
[00:19:50.000 --> 00:19:53.000]  會不會都可以成為我們的安慰呢
[00:19:53.000 --> 00:19:56.000]  我們看看詩篇
[00:19:56.000 --> 00:19:58.000]  詩人這樣說
[00:19:58.000 --> 00:19:59.000]  他說:上帝啊
[00:19:59.000 --> 00:20:01.000]  求你保佑我
[00:20:01.000 --> 00:20:03.000]  因為我投靠你
[00:20:03.000 --> 00:20:05.000]  我的心啊
[00:20:05.000 --> 00:20:07.000]  你曾對耶和華說
[00:20:07.000 --> 00:20:08.000]  你是我的主
[00:20:08.000 --> 00:20:13.000]  我的好處不在你以外
[00:20:13.000 --> 00:20:15.000]  或在這裏
[00:20:15.000 --> 00:20:17.000]  或在那裏
[00:20:17.000 --> 00:20:26.000]  我們的心安在哪裏呢
[00:20:26.000 --> 00:20:29.000]  哪裏能夠令到我們心安呢
[00:20:29.000 --> 00:20:32.000]  蘇軾有一位好朋友叫做黃拱
[00:20:32.000 --> 00:20:34.000]  又叫做黃定國
[00:20:34.000 --> 00:20:38.000]  他受到蘇軾的文字獄牽連
[00:20:38.000 --> 00:20:41.000]  就被貶去一個嶺南荒僻的地方
[00:20:41.000 --> 00:20:43.000]  叫做賓州
[00:20:43.000 --> 00:20:45.000]  賓州這個地方
[00:20:45.000 --> 00:20:47.000]  我知道在哪裏
[00:20:47.000 --> 00:20:49.000]  他在廣西的
[00:20:49.000 --> 00:20:51.000]  距離南寧沒幾圈的地方
[00:20:51.000 --> 00:20:53.000]  因為有一年
[00:20:53.000 --> 00:20:56.000]  我的目的實習就去了賓州這個地方實習
[00:20:56.000 --> 00:20:58.000]  想不到原來
[00:20:58.000 --> 00:21:00.000]  在這個詩詞裏面
[00:21:00.000 --> 00:21:03.000]  會見到這個地方
[00:21:03.000 --> 00:21:05.000]  黃定國被貶的時候
[00:21:05.000 --> 00:21:08.000]  他帶了他的歌技叫做遊奴
[00:21:08.000 --> 00:21:11.000]  就前往這個嶺南的荒蕪之地
[00:21:11.000 --> 00:21:14.000]  在公元一年八三年
[00:21:14.000 --> 00:21:16.000]  黃定國不歸
[00:21:16.000 --> 00:21:19.000]  那麼蘇軾就去探望他
[00:21:19.000 --> 00:21:21.000]  蘇軾就叫遊奴
[00:21:21.000 --> 00:21:23.000]  改了個名字叫做宇良
[00:21:23.000 --> 00:21:26.000]  就出來針酒陪蘇軾喝酒
[00:21:26.000 --> 00:21:27.000]  蘇軾問他
[00:21:27.000 --> 00:21:29.000]  嶺南的風光如何
[00:21:29.000 --> 00:21:31.000]  遊奴就回答他
[00:21:31.000 --> 00:21:34.000]  此心安處便是吾鄉
[00:21:34.000 --> 00:21:36.000]  蘇軾聽了之後就大受感動
[00:21:36.000 --> 00:21:38.000]  於是就寫了一首詞
[00:21:38.000 --> 00:21:41.000]  用「定風波」這個曲
[00:21:41.000 --> 00:21:43.000]  就寫了一首詞
[00:21:43.000 --> 00:21:46.000]  吾海歸贈黃定國
[00:21:46.000 --> 00:21:48.000]  是人與良
[00:21:48.000 --> 00:21:52.000]  首詞的上半部是這樣寫的
[00:21:52.000 --> 00:21:55.000]  常無人間 奪玉郎
[00:21:55.000 --> 00:21:58.000]  天教吩咐 點蘇良
[00:21:58.000 --> 00:22:02.000]  盡道清歌傳浩齒 風起
[00:22:02.000 --> 00:22:05.000]  說非吾海 便清涼
[00:22:05.000 --> 00:22:07.000]  他的意思是
[00:22:07.000 --> 00:22:09.000]  常常都羨慕世間
[00:22:09.000 --> 00:22:14.000]  何止黃定國你這麼英俊的男子
[00:22:14.000 --> 00:22:17.000]  就連上天都憐惜你
[00:22:17.000 --> 00:22:21.000]  將由美沖為的佳人賜給你相伴
[00:22:21.000 --> 00:22:24.000]  人人都稱讚這個女子歌聲輕柔
[00:22:24.000 --> 00:22:27.000]  笑容由美 風起時
[00:22:27.000 --> 00:22:29.000]  她的歌聲好像雪片
[00:22:29.000 --> 00:22:31.000]  飛過炎熱的夏日一樣
[00:22:31.000 --> 00:22:34.000]  使世界變得清涼
[00:22:34.000 --> 00:22:36.000]  然後她的下篇就是說
[00:22:36.000 --> 00:22:38.000]  萬里歸來顏遇小
[00:22:38.000 --> 00:22:40.000]  蕭氏猶帶領回鄉
[00:22:40.000 --> 00:22:42.000]  斯文嶺男嬰不好
[00:22:42.000 --> 00:22:45.000]  卻道此心安處是吾鄉
[00:22:45.000 --> 00:22:47.000]  我想下面不用解釋了
[00:22:47.000 --> 00:22:49.000]  都聽得明白了
[00:22:49.000 --> 00:22:51.000]  無論是離開的
[00:22:51.000 --> 00:22:53.000]  是留下的
[00:22:53.000 --> 00:22:57.000]  你的心安定在什麼地方呢
[00:22:57.000 --> 00:22:59.000]  你的心安定在哪裡呢
[00:22:59.000 --> 00:23:01.000]  《詩人的領悟》是這樣
[00:23:01.000 --> 00:23:05.000]  回到十六篇《詩人的領悟》說
[00:23:05.000 --> 00:23:08.000]  我將耶和華常擺在我面前
[00:23:08.000 --> 00:23:11.000]  因他在我右邊
[00:23:11.000 --> 00:23:13.000]  我便不自動搖
[00:23:13.000 --> 00:23:16.000]  因此我的心歡喜
[00:23:16.000 --> 00:23:18.000]  我的靈快樂
[00:23:18.000 --> 00:23:22.000]  我的肉身也要安然居住
[00:23:22.000 --> 00:23:24.000]  願上主幫助我們
