
[00:00:00.000 --> 00:00:04.000]  感謝主,我們在羊年開始的時候
[00:21:25.000 --> 00:21:29.000]  並且得的更豐盛
[00:21:29.000 --> 00:21:31.000]  他告訴我們
[00:21:31.000 --> 00:21:35.000]  我們可以去領受到
[00:21:35.000 --> 00:21:37.000]  這個第三國的福氣
[00:21:37.000 --> 00:21:40.000]  就是我們真的知道
[00:21:40.000 --> 00:21:44.000]  什麼叫做享受生命
[00:21:44.000 --> 00:21:49.000]  中文聖經叫做得生命
[00:21:49.000 --> 00:21:54.000]  英文這個Life
[00:21:54.000 --> 00:21:55.000]  生命
[00:21:55.000 --> 00:21:57.000]  這個Life這個字
[00:21:57.000 --> 00:22:00.000]  都可以解釋為我們的生活
[00:22:00.000 --> 00:22:03.000]  最初我們
[00:22:03.000 --> 00:22:06.000]  你知道我和師母在美國住了十幾年
[00:22:06.000 --> 00:22:10.000]  我們都會比較在香港的生活
[00:22:10.000 --> 00:22:13.000]  在美國的生活
[00:22:13.000 --> 00:22:16.000]  我們都會覺得是這樣
[00:22:16.000 --> 00:22:19.000]  並不是說外國的月亮一定是圓一點
[00:22:19.000 --> 00:22:22.000]  在外國的生活
[00:22:22.000 --> 00:22:25.000]  特別是在美國
[00:22:25.000 --> 00:22:28.000]  女士們出街
[00:22:28.000 --> 00:22:34.000]  不會計較你拿一個什麼牌子的手袋
[00:22:34.000 --> 00:22:37.000]  因為大家都開車
[00:22:37.000 --> 00:22:38.000]  你拿什麼手袋
[00:22:38.000 --> 00:22:40.000]  大家都不太看到
[00:22:40.000 --> 00:22:44.000]  所以很多都不是說
[00:22:44.000 --> 00:22:49.000]  我很在意你那個是什麼牌子的手袋
[00:22:49.000 --> 00:22:53.000]  也不是很在意你穿什麼牌子的衣服
[00:22:53.000 --> 00:22:56.000]  所以在外國
[00:22:56.000 --> 00:22:59.000]  你賺到一點點錢
[00:22:59.000 --> 00:23:01.000]  總之你有間屋
[00:23:01.000 --> 00:23:04.000]  有架車就搞定了
[00:23:04.000 --> 00:23:06.000]  你人工不需要很多
[00:23:06.000 --> 00:23:08.000]  但是你可以過得很舒適
[00:23:08.000 --> 00:23:13.000]  工作的壓力相對來說是沒有那麼多的
[00:23:13.000 --> 00:23:15.000]  一去到星期五的時候
[00:23:15.000 --> 00:23:21.000]  那些辦公室就已經有所謂的holiday mood
[00:23:21.000 --> 00:23:25.000]  工作的工作效率是會降低了
[00:23:25.000 --> 00:23:27.000]  去到十一月份十二月份
[00:23:27.000 --> 00:23:30.000]  就是感恩節和聖誕節的時候
[00:23:30.000 --> 00:23:34.000]  很多公司都準備收路
[00:23:34.000 --> 00:23:37.000]  我並不是說美國一定是好一點
[00:23:37.000 --> 00:23:38.000]  不是
[00:23:38.000 --> 00:23:40.000]  美國的生活有美國生活的問題
[00:23:40.000 --> 00:23:44.000]  如果我們只是說生活的話
[00:23:44.000 --> 00:23:49.000]  我們都感覺到是有生活的
[00:23:49.000 --> 00:23:54.000]  就是說我除了工作賺錢之外
[00:23:54.000 --> 00:23:58.000]  我是可以去做一些我自己喜歡的事
[00:23:58.000 --> 00:23:59.000]  如果我喜歡踩單車的
[00:23:59.000 --> 00:24:03.000]  我真的可以給予時間去踩單車
[00:24:03.000 --> 00:24:05.000]  如果我喜歡跑步的
[00:24:05.000 --> 00:24:08.000]  我真的可以找些時間去跑步
[00:24:08.000 --> 00:24:11.000]  如果我喜歡去侍奉的
[00:24:11.000 --> 00:24:12.000]  去服侍的
[00:24:12.000 --> 00:24:15.000]  我真的可以給予時間在教會去做服侍的工作
[00:24:15.000 --> 00:24:17.000]  我要做手工藝的
[00:24:17.000 --> 00:24:19.000]  我可以做到手工藝
[00:24:19.000 --> 00:24:22.000]  這個叫做life
[00:24:22.000 --> 00:24:25.000]  有life和沒有life
[00:24:25.000 --> 00:24:34.000]  在香港我們仍然可以選擇過一個有life的生活
[00:24:34.000 --> 00:24:37.000]  我們仍然可以選擇過一個充實的
[00:24:37.000 --> 00:24:42.000]  好像聖經所說豐盛的生活
[00:24:42.000 --> 00:24:44.000]  可能大家都聽不少
[00:24:44.000 --> 00:24:48.000]  如果你有留意一些坊間的文章
[00:24:48.000 --> 00:24:52.000]  在網路上去描述香港社會
[00:24:52.000 --> 00:24:55.000]  有不少文章告訴我們
[00:24:55.000 --> 00:24:58.000]  香港人很膚淺
[00:24:58.000 --> 00:25:02.000]  我們只懂得飲飲食食
[00:25:02.000 --> 00:25:05.000]  我們只懂得買東西
[00:25:05.000 --> 00:25:10.000]  我們只懂得計較你住在哪裏
[00:25:10.000 --> 00:25:13.000]  你賺到多少錢
[00:25:13.000 --> 00:25:21.000]  這些都是一個享受
[00:25:21.000 --> 00:25:27.000]  如果你給我有機會可以有14天去歐洲旅行
[00:25:27.000 --> 00:25:29.000]  其實都幾爽的
[00:25:29.000 --> 00:25:37.000]  如果你給我有機會可以去一間五星級的酒店裏面
[00:25:37.000 --> 00:25:40.000]  去吃一個法國大餐
[00:25:40.000 --> 00:25:44.000]  是會帶給我有一個很好的享受
[00:25:44.000 --> 00:25:46.000]  很回味的
[00:25:46.000 --> 00:25:48.000]  是非常之好的
[00:25:48.000 --> 00:25:53.000]  這個是我們生活裏面其中的一個部份
[00:25:53.000 --> 00:25:55.000]  是密切的部份
[00:25:55.000 --> 00:25:58.000]  是會令到我們有滿足
[00:25:58.000 --> 00:26:02.000]  如果我們可以負擔得起
[00:26:02.000 --> 00:26:08.000]  我們可以令到我們的生活更加美好
[00:26:08.000 --> 00:26:13.000]  不過這個只不過是我們生活裏面的其中一個部份
[00:26:13.000 --> 00:26:19.000]  我們要有生活有生命的
[00:26:19.000 --> 00:26:25.000]  我們還需要在我們的靈性上去得到滋潤
[00:26:25.000 --> 00:26:31.000]  是哪裏可以給到我們有這樣的滿足呢
[00:26:31.000 --> 00:26:36.000]  這個值得我們在新的一年裏面去想想
[00:26:36.000 --> 00:26:45.000]  得生命是基督教信仰核心的信息之一
[00:26:45.000 --> 00:26:51.000]  是得到一個人的生命
[00:26:51.000 --> 00:26:56.000]  我們應該有的那份氣質
[00:26:56.000 --> 00:26:59.000]  我告訴你我是一個活生生的人
[00:26:59.000 --> 00:27:02.000]  我是一個有生命的人
[00:27:02.000 --> 00:27:07.000]  我是要具備了我這個生命應該有的特質
[00:27:07.000 --> 00:27:10.000]  這樣我才叫不枉此生
[00:27:10.000 --> 00:27:15.000]  人最基本我們生命的氣質是甚麼呢
[00:27:15.000 --> 00:27:22.000]  我應該要回到聖經創世的第一章裏面去尋找
[00:27:22.000 --> 00:27:30.000]  因為人是照著神的形象去創造
[00:27:30.000 --> 00:27:35.000]  我們是有神的形象
[00:27:35.000 --> 00:27:40.000]  我只是講最少一樣的特質
[00:27:40.000 --> 00:27:44.000]  神就是愛
[00:27:44.000 --> 00:27:47.000]  如果我得到生命
[00:27:47.000 --> 00:27:50.000]  我是一個有生命的人
[00:27:50.000 --> 00:27:55.000]  我應該有愛
[00:27:55.000 --> 00:28:01.000]  我正正是在每一個世界每一個社會每一個地方
[00:28:01.000 --> 00:28:06.000]  我們最需要有的一個氣質
[00:28:06.000 --> 00:28:10.000]  一個人如果沒有了愛
[00:28:10.000 --> 00:28:14.000]  他就好像沒有了生命一樣
[00:28:14.000 --> 00:28:18.000]  一間教會如果沒有了愛
[00:28:18.000 --> 00:28:23.000]  這間教會一定會死氣沉沉
[00:28:23.000 --> 00:28:28.000]  一個家庭如果沒有了愛
[00:28:28.000 --> 00:28:33.000]  那還是不是一個家呢
[00:28:33.000 --> 00:28:35.000]  我們能夠得到生命
[00:28:35.000 --> 00:28:38.000]  約翰福音第十章第十節
[00:28:38.000 --> 00:28:44.000]  我來了是叫你們得生命並且得的更豐盛
[00:28:44.000 --> 00:28:47.000]  是因為我們明白到生命的本質
[00:28:47.000 --> 00:28:51.000]  就是上帝所賜予給我們
[00:28:51.000 --> 00:28:53.000]  是賜予上帝的生命
[00:28:53.000 --> 00:28:55.000]  我們一起來學習
[00:28:55.000 --> 00:28:57.000]  在陽年的時候
[00:28:57.000 --> 00:29:01.000]  我們一定要認定我是主的陽
[00:29:01.000 --> 00:29:05.000]  是祂的陽仔是祂的陽女
[00:29:05.000 --> 00:29:08.000]  以致我們能夠可以在靈性上
[00:29:08.000 --> 00:29:12.000]  在物質上我們在心靈上
[00:29:12.000 --> 00:29:16.000]  得到上帝給我們的滋潤和滿足
[00:29:16.000 --> 00:29:19.000]  我們同心祈禱
[00:29:19.000 --> 00:29:21.000]  天父上帝我們在主的面前
[00:29:21.000 --> 00:29:22.000]  我們知道我們每一個
[00:29:22.000 --> 00:29:25.000]  都是你自己所愛的陽仔和陽女
[00:29:25.000 --> 00:29:26.000]  在陽年的時候
[00:29:26.000 --> 00:29:29.000]  讓我們沒有忘記你自己的恩典
[00:29:29.000 --> 00:29:31.000]  沒有忘記你所給我們的福氣
[00:29:31.000 --> 00:29:33.000]  我們能夠說話
[00:29:33.000 --> 00:29:34.000]  我們能夠笑
[00:29:34.000 --> 00:29:37.000]  我們能夠可以去派利是
[00:29:37.000 --> 00:29:40.000]  我們能夠可以去給自己祝賀
[00:29:40.000 --> 00:29:44.000]  這個生命應該是一個精彩的生命
[00:29:44.000 --> 00:29:46.000]  是一個豐盛的生命
[00:29:46.000 --> 00:29:49.000]  讓我們在你的愛裡面
[00:29:49.000 --> 00:29:52.000]  來去讚歎
[00:29:52.000 --> 00:29:53.000]  來去成長
[00:29:53.000 --> 00:29:54.000]  求主賜福
[00:29:54.000 --> 00:29:56.000]  順聽我們的禱告
[00:29:56.000 --> 00:29:58.000]  賜福我們在座每一位
[00:29:58.000 --> 00:29:59.000]  信了主的
[00:29:59.000 --> 00:30:00.000]  未信主的
[00:30:00.000 --> 00:30:02.000]  同樣我們可以去經歷主
[00:30:02.000 --> 00:30:04.000]  讓我們有一個豐盛的生命
