
[00:00:00.000 --> 00:00:03.000]  各位觀眾朋友,平安!
[00:19:11.000 --> 00:19:14.000]  其實我們生命裡都有很多不同的老闆
[00:19:14.000 --> 00:19:16.000]  可能你家裡有一個
[00:19:16.000 --> 00:19:17.000]  你學校有一個
[00:19:17.000 --> 00:19:19.000]  你公司有一個
[00:19:19.000 --> 00:19:23.000]  而你也可能是其他人的老闆
[00:19:23.000 --> 00:19:24.000]  簡單來說
[00:19:24.000 --> 00:19:25.000]  如果你出外消費的時候
[00:19:25.000 --> 00:19:27.000]  可能已經有很多人
[00:19:27.000 --> 00:19:29.000]  向你稱呼老闆前老闆後
[00:19:29.000 --> 00:19:32.000]  去稱呼你
[00:19:32.000 --> 00:19:34.000]  那麼多老闆
[00:19:34.000 --> 00:19:36.000]  誰才是我真正的老闆呢?
[00:19:36.000 --> 00:19:39.000]  我會聽命於誰呢?
[00:19:39.000 --> 00:19:43.000]  甚至在眾多老闆的要求和期望之下
[00:19:43.000 --> 00:19:45.000]  我知道我最後要聽從的
[00:19:45.000 --> 00:19:47.000]  都應該只有一個
[00:19:47.000 --> 00:19:51.000]  那個就是我心裡的那個大老闆
[00:19:51.000 --> 00:19:53.000]  不過你記住
[00:19:53.000 --> 00:19:56.000]  千萬不要亂跟老闆
[00:19:56.000 --> 00:19:59.000]  要知道你需要絕對地服從這位大老闆
[00:19:59.000 --> 00:20:01.000]  所以你就要認識清楚
[00:20:01.000 --> 00:20:02.000]  你所跟隨的老闆
[00:20:02.000 --> 00:20:05.000]  是會全心全意地照顧你
[00:20:05.000 --> 00:20:06.000]  提拔你
[00:20:06.000 --> 00:20:07.000]  栽培你
[00:20:07.000 --> 00:20:09.000]  還是好像職場經常所說的
[00:20:09.000 --> 00:20:11.000]  有功就領
[00:20:11.000 --> 00:20:14.000]  有禍就你負責
[00:20:14.000 --> 00:20:15.000]  我爸爸在很艱難的時刻
[00:20:15.000 --> 00:20:18.000]  他不單止選擇
[00:20:18.000 --> 00:20:21.000]  他不選擇他的米飯班主
[00:20:21.000 --> 00:20:26.000]  甚至來掌握他姓名的阿蝦
[00:20:26.000 --> 00:20:27.000]  而洗別
[00:20:27.000 --> 00:20:30.000]  或者以尼亞作為他的老闆
[00:20:30.000 --> 00:20:32.000]  我們要留意一下
[00:20:32.000 --> 00:20:35.000]  為什麼我爸爸會這樣選擇
[00:20:35.000 --> 00:20:37.000]  這位萬鈞的耶和華上帝
[00:20:37.000 --> 00:20:39.000]  為什麼可以令到他
[00:20:39.000 --> 00:20:44.000]  在姓名都不能夠很安全的情況下
[00:20:44.000 --> 00:20:46.000]  他都不理
[00:20:46.000 --> 00:20:49.000]  而去效忠這位上帝呢?
[00:20:49.000 --> 00:20:52.000]  這位上帝究竟是怎樣的上帝呢?
[00:20:52.000 --> 00:20:55.000]  我們真的要好好地去認識
[00:20:55.000 --> 00:20:57.000]  難道這位上帝
[00:20:57.000 --> 00:21:00.000]  才是那位會全心全意地照顧我們
[00:21:00.000 --> 00:21:01.000]  提拔我們
[00:21:01.000 --> 00:21:04.000]  栽培我們的好老闆
[00:21:04.000 --> 00:21:07.000]  當然從我爸爸的經驗告訴我們
[00:21:07.000 --> 00:21:10.000]  雖然他選擇了上帝這位大老闆
[00:21:10.000 --> 00:21:12.000]  但也不可以因為
[00:21:12.000 --> 00:21:15.000]  不可以跟那些自認是你老闆的人
[00:21:15.000 --> 00:21:17.000]  對著幹
[00:21:17.000 --> 00:21:19.000]  意識氣壯地跟他說
[00:21:19.000 --> 00:21:20.000]  我不用聽你說的
[00:21:20.000 --> 00:21:22.000]  你又不是我的大老闆
[00:21:22.000 --> 00:21:24.000]  當然沒有什麼是不可以的
[00:21:24.000 --> 00:21:26.000]  如果你真的這樣做的話
[00:21:26.000 --> 00:21:28.000]  你只不過是自找麻煩
[00:21:28.000 --> 00:21:30.000]  輕則為自己的生命道路
[00:21:30.000 --> 00:21:33.000]  擺了很多很多的荊棘
[00:21:33.000 --> 00:21:36.000]  重則死了都不知道什麼事
[00:21:36.000 --> 00:21:37.000]  更嚴重的就是
[00:21:37.000 --> 00:21:39.000]  未能將你的大老闆
[00:21:39.000 --> 00:21:42.000]  吩咐你的事好好地辦妥
[00:21:42.000 --> 00:21:44.000]  面對拯救耶和華先知一事
[00:21:44.000 --> 00:21:47.000]  俄巴底選擇秘密行事
[00:21:47.000 --> 00:21:49.000]  面對以利亞的吩咐
[00:21:49.000 --> 00:21:52.000]  他選擇將難處去分享
[00:21:52.000 --> 00:21:53.000]  動之以情
[00:21:53.000 --> 00:21:55.000]  說之以理
[00:21:55.000 --> 00:21:56.000]  當然
[00:21:56.000 --> 00:21:59.000]  我們是在世而不屬世的上帝子民
[00:21:59.000 --> 00:22:01.000]  實在需要祈求上帝
[00:22:01.000 --> 00:22:03.000]  即是你的大老闆
[00:22:03.000 --> 00:22:05.000]  賜下各樣的智慧引導
[00:22:05.000 --> 00:22:09.000]  以致我們能夠在複雜多變的事情上
[00:22:09.000 --> 00:22:11.000]  作合宜的回應
[00:22:11.000 --> 00:22:16.000]  做好你大老闆所期望你完成的事
[00:22:16.000 --> 00:22:19.000]  誰是你的大老闆呢?
[00:22:19.000 --> 00:22:21.000]  其實對於每一個承認
[00:22:21.000 --> 00:22:24.000]  被宣告耶穌是他的救主的基督徒
[00:22:24.000 --> 00:22:27.000]  耶和華上帝應該是我們的大老闆
[00:22:27.000 --> 00:22:30.000]  是我們生命最後的說事人
[00:22:30.000 --> 00:22:32.000]  不過問題是
[00:22:32.000 --> 00:22:35.000]  你會學俄巴底
[00:22:35.000 --> 00:22:37.000]  縱然要冒上生命的危險
[00:22:37.000 --> 00:22:39.000]  或者你會有所損失
[00:22:39.000 --> 00:22:41.000]  你仍然堅持
[00:22:41.000 --> 00:22:43.000]  用智慧的行事
[00:22:43.000 --> 00:22:45.000]  目的是將大老闆的吩咐
[00:22:45.000 --> 00:22:47.000]  存在心裡
[00:22:47.000 --> 00:22:48.000]  絕對的效忠
[00:22:48.000 --> 00:22:50.000]  盡力的完成
[00:22:50.000 --> 00:22:52.000]  因為好像阿蝦王一樣
[00:22:52.000 --> 00:22:55.000]  一腳踏掃船
[00:22:55.000 --> 00:22:57.000]  面那層
[00:22:57.000 --> 00:22:59.000]  仍然是耶和華的神
[00:22:59.000 --> 00:23:01.000]  不過底那層
[00:23:01.000 --> 00:23:03.000]  卻是背叛他
[00:23:03.000 --> 00:23:05.000]  元相你幫助我們
[00:23:05.000 --> 00:23:07.000]  認清誰是值得
[00:23:07.000 --> 00:23:09.000]  是值得我們一生一世
[00:23:09.000 --> 00:23:11.000]  去效忠的大老闆
[00:23:11.000 --> 00:23:14.000]  並且祈求他賜下智慧
[00:23:14.000 --> 00:23:16.000]  讓我們可以竭盡所能
[00:23:16.000 --> 00:23:17.000]  在家裡
[00:23:17.000 --> 00:23:18.000]  在學校
[00:23:18.000 --> 00:23:19.000]  在職場
[00:23:19.000 --> 00:23:21.000]  在任何地方時刻
[00:23:21.000 --> 00:23:24.000]  都能夠聽命於他的吩咐
[00:23:24.000 --> 00:23:27.000]  並且可以以智慧行事
[00:23:27.000 --> 00:23:29.000]  誠心所願
