
[00:00:00.000 --> 00:00:04.800]  我們今天分享的題目叫做「面對困境」
[00:18:15.300 --> 00:18:17.900]  凡有憎眾求審判的
[00:18:17.900 --> 00:18:19.400]  到我者裡來
[00:18:19.400 --> 00:18:21.700]  我必秉公判斷
[00:18:21.700 --> 00:18:23.400]  接著他慢慢收買人心了
[00:18:23.400 --> 00:18:25.100]  聖經說他坐在城門口
[00:18:25.100 --> 00:18:28.700]  通常城門口就是判斷一些憎眾的地方
[00:18:28.700 --> 00:18:32.200]  那些人來到應該有些憎眾要處理
[00:18:32.200 --> 00:18:33.700]  他就搶先走上去
[00:18:33.700 --> 00:18:38.000]  啊,你說的話真是有情有理
[00:18:38.000 --> 00:18:39.600]  不過真是慘
[00:18:39.600 --> 00:18:43.800]  無奈我們的王沒有空理你
[00:18:43.800 --> 00:18:46.100]  我就不同了,是不是
[00:18:46.100 --> 00:18:48.500]  我如果作國中的事施
[00:18:48.500 --> 00:18:51.200]  你們有些什麼東西來到我的時候呢
[00:18:51.200 --> 00:18:53.200]  怎麼樣,我一定會理
[00:18:53.200 --> 00:18:56.700]  不但理,還會秉公判你
[00:18:56.700 --> 00:19:00.000]  我們見到亞沙隆開始建立了
[00:19:00.000 --> 00:19:03.400]  其實上一章我們已經見到他很危險的一面了
[00:19:03.400 --> 00:19:05.100]  大衛不去處理
[00:19:05.100 --> 00:19:08.800]  到了第十五章,他已經收買人心了
[00:19:08.800 --> 00:19:11.100]  所以到了第六節
[00:19:11.100 --> 00:19:16.700]  聖經說亞沙隆暗中得了以色列人的心
[00:19:16.700 --> 00:19:18.700]  到了第七節到十二節
[00:19:18.700 --> 00:19:21.600]  他就跟大衛說
[00:19:21.600 --> 00:19:25.000]  王啊,求你准我去希伯倫
[00:19:25.000 --> 00:19:26.700]  王啊,你去希伯倫幹什麼
[00:19:26.700 --> 00:19:30.700]  他表面就說我要去希伯倫還願
[00:19:30.700 --> 00:19:32.700]  但其實神告訴我們
[00:19:32.700 --> 00:19:37.500]  他就開始叫探子到以色列不同的支派
[00:19:37.500 --> 00:19:40.100]  開始拿支持了
[00:19:40.100 --> 00:19:42.500]  到了第十二節,聖經甚至告訴我們
[00:19:42.500 --> 00:19:45.900]  他叛逆的世派甚大
[00:19:45.900 --> 00:19:50.500]  隨從亞沙隆的人民日漸增多
[00:19:50.500 --> 00:19:53.100]  我們通常聽到這裡看電影就說
[00:19:53.100 --> 00:19:55.700]  反啊,反啊
[00:19:55.700 --> 00:20:00.600]  所以反啊反啊,到了第十三節到第十八節
[00:20:00.600 --> 00:20:03.500]  其實有人就告訴大衛太遲了
[00:20:03.500 --> 00:20:06.900]  以色列人的心已經歸向亞沙隆了
[00:20:06.900 --> 00:20:08.300]  要反啊
[00:20:08.300 --> 00:20:11.800]  但這個時候大衛做了一個決定
[00:20:11.800 --> 00:20:14.000]  我們一起讀第四十四節好不好
[00:20:14.000 --> 00:20:15.400]  一二三
[00:20:15.400 --> 00:20:20.100]  大衛就對耶路撒冷跟隨他的神目說
[00:20:20.100 --> 00:20:22.300]  我們要起來逃走
[00:20:22.300 --> 00:20:25.400]  不然都不能躲避亞沙隆了
[00:20:25.400 --> 00:20:27.100]  要速速地去
[00:20:27.100 --> 00:20:29.300]  恐怕他忽然來到
[00:20:29.300 --> 00:20:30.900]  加害於我們
[00:20:30.900 --> 00:20:33.500]  用刀殺盡合成的人
[00:20:33.500 --> 00:20:37.900]  我們看聖經時可能會覺得他是不是害怕
[00:20:37.900 --> 00:20:38.700]  其實大衛不是
[00:20:38.700 --> 00:20:41.500]  如果看聖經時已經告訴我們他做了一個決定
[00:20:41.500 --> 00:20:45.000]  因為他想保護耶路撒冷的人民
[00:20:45.000 --> 00:20:46.200]  他說如果我們不走
[00:20:46.200 --> 00:20:48.500]  到時亞沙隆打過來
[00:20:48.500 --> 00:20:51.900]  其實他會用刀殺盡合成的人
[00:20:51.900 --> 00:20:54.800]  我們到了今天第二個功課
[00:20:54.800 --> 00:20:56.600]  在困境的裡面
[00:20:56.600 --> 00:21:00.800]  我們要信靠神 忠心行事
[00:21:00.800 --> 00:21:02.300]  什麼是忠心行事呢
[00:21:02.300 --> 00:21:06.100]  首先我們要做忠心於神的決定
[00:21:06.100 --> 00:21:07.400]  我們會繼續看下去
[00:21:07.400 --> 00:21:08.900]  但當我們看大衛
[00:21:08.900 --> 00:21:11.100]  是這張聖經他做的決定
[00:21:11.100 --> 00:21:12.100]  他不是為自己
[00:21:12.100 --> 00:21:15.400]  他說我們現在快點找人一起打
[00:21:15.400 --> 00:21:17.100]  不是一起找人反抗
[00:21:17.100 --> 00:21:19.900]  然後叫耶路撒冷陷在戰火裡面
[00:21:19.900 --> 00:21:21.200]  他不是這樣
[00:21:21.200 --> 00:21:23.900]  他做了一個保護耶路撒冷的決定
[00:21:23.900 --> 00:21:24.900]  他說我們現在要走了
[00:21:24.900 --> 00:21:26.300]  因為如果不是來
[00:21:26.300 --> 00:21:31.100]  他會殺盡耶路撒冷合成的人
[00:21:31.100 --> 00:21:33.100]  接著我們會看十五章
[00:21:33.100 --> 00:21:37.600]  我們會看到三批忠心於大衛的人
[00:21:37.600 --> 00:21:40.800]  我們首先看這個人是以太
[00:21:40.800 --> 00:21:42.200]  我們一起讀這個記載好不好
[00:21:42.200 --> 00:21:43.300]  一二三
[00:21:43.300 --> 00:21:46.000]  皇對加澤人以太說
[00:21:46.000 --> 00:21:48.400]  你是外邦逃來的人
[00:21:48.400 --> 00:21:50.800]  為什麼與我們同去呢
[00:21:50.800 --> 00:21:53.700]  你可以回去與新皇同住
[00:21:53.700 --> 00:21:56.100]  或者回你本地去吧
[00:21:56.100 --> 00:21:58.000]  你來的日子不多
[00:21:58.000 --> 00:22:02.000]  我今日怎好叫你與我們一同漂流
[00:22:02.000 --> 00:22:04.300]  沒有一定的住處呢
[00:22:04.300 --> 00:22:07.100]  你不如帶你的弟兄回去吧
[00:22:07.100 --> 00:22:10.600]  願耶和華用慈愛誠實待你
[00:22:10.600 --> 00:22:12.000]  以太對皇說
[00:22:12.000 --> 00:22:14.800]  我指著永生的耶和華起誓
[00:22:14.800 --> 00:22:17.400]  又敢在皇面前起誓
[00:22:17.400 --> 00:22:19.000]  無論生死
[00:22:19.000 --> 00:22:20.500]  皇在那裡
[00:22:20.500 --> 00:22:22.800]  僕人也必在那裡
[00:22:22.800 --> 00:22:24.900]  以太是外邦來的人
[00:22:24.900 --> 00:22:26.900]  但他願意跟著大衛一起走
[00:22:26.900 --> 00:22:28.100]  但大衛這一下不是說
[00:22:28.100 --> 00:22:29.400]  大哥走啊好啊好啊
[00:22:29.400 --> 00:22:31.100]  有多少人願意跟我一起走
[00:22:31.100 --> 00:22:32.300]  保護我一起走
[00:22:32.300 --> 00:22:33.200]  不是
[00:22:33.200 --> 00:22:36.700]  他做出一個對以太最好的決定
[00:22:36.700 --> 00:22:37.700]  於是他跟以太說
[00:22:37.700 --> 00:22:39.000]  其實你是外邦來的
[00:22:39.000 --> 00:22:40.500]  你不用跟我一起走
[00:22:40.500 --> 00:22:41.800]  其實新皇來到
[00:22:41.800 --> 00:22:43.800]  你就跟新皇一起住
[00:22:43.800 --> 00:22:46.600]  其實你不需要跟我一起去漂流
[00:22:46.600 --> 00:22:47.800]  你回去
[00:22:47.800 --> 00:22:50.300]  願神用慈愛待你
[00:22:50.300 --> 00:22:53.300]  但以太是一個忠心於大衛的人
[00:22:53.300 --> 00:22:56.300]  所以他說無論皇去那裡
[00:22:56.300 --> 00:22:58.600]  我就去那裡
[00:22:58.600 --> 00:23:00.400]  我們看完以太的忠心
[00:23:00.400 --> 00:23:04.200]  我們跟著去看祭司薩督和亞比亞他
[00:23:04.200 --> 00:23:06.900]  我們一起讀二十四節到二十六節
[00:23:06.900 --> 00:23:08.300]  我們一起讀一二三
[00:23:08.300 --> 00:23:13.400]  薩督和臺神約會的利美人也一同來了
[00:23:13.400 --> 00:23:15.800]  將神的約會放下
[00:23:15.800 --> 00:23:17.500]  亞比亞他上來
[00:23:17.500 --> 00:23:21.100]  等著眾民從城裡出來過去
[00:23:21.100 --> 00:23:22.700]  皇對薩督說
[00:23:22.700 --> 00:23:25.800]  你將神的約會抬回城去
[00:23:25.800 --> 00:23:28.800]  我約在耶和華眼前蒙蔭
[00:23:28.800 --> 00:23:30.600]  祂必使我回來
[00:23:30.600 --> 00:23:33.500]  再見約會和祂的居所
[00:23:33.500 --> 00:23:34.700]  倘若祂說
[00:23:34.700 --> 00:23:36.200]  我不喜約你
[00:23:36.200 --> 00:23:38.300]  看在我在這裡
[00:23:38.300 --> 00:23:41.300]  願祂憑自己的義子待我
[00:23:41.300 --> 00:23:42.000]  這個時候
[00:23:42.000 --> 00:23:45.800]  祭司就將約會抬到大衛的面前
[00:23:45.800 --> 00:23:49.200]  因為我們知道過去大衛帶兵出征的時候
[00:23:49.200 --> 00:23:51.100]  都會帶約會的
[00:23:51.100 --> 00:23:52.500]  但今次就不是打仗
[00:23:52.500 --> 00:23:54.200]  今次是逃跑
[00:23:54.200 --> 00:23:55.000]  但他們想
[00:23:55.000 --> 00:23:58.500]  會不會大衛也帶約會一起走呢
[00:23:58.500 --> 00:24:00.400]  但是對於大衛來說
[00:24:00.400 --> 00:24:03.900]  最重要不是約會在不在身邊
[00:24:03.900 --> 00:24:05.600]  他覺得很重要的一件事
[00:24:05.600 --> 00:24:07.400]  今天在困境裡面
[00:24:07.400 --> 00:24:10.900]  我們仍然要忠心於神的旨意
[00:24:10.900 --> 00:24:14.100]  祂沒有將約會當作祂的護身符
[00:24:14.100 --> 00:24:17.000]  又沒有將約會當作祂的幸運星
[00:24:17.000 --> 00:24:19.700]  這個都不合神的心意
[00:24:19.700 --> 00:24:23.400]  祂說 最重要今天在困境裡面
[00:24:23.400 --> 00:24:26.500]  不是我能夠抓住多少人和我一起走
[00:24:26.500 --> 00:24:29.400]  也不是我能夠抓住約會和我一起
[00:24:29.400 --> 00:24:31.500]  綁住我的護身符
[00:24:31.500 --> 00:24:36.400]  今天我仍然是尋求神的旨意如何
[00:24:36.400 --> 00:24:37.900]  今天在困境裡面
[00:24:37.900 --> 00:24:40.900]  我們有沒有忠於神的旨意呢
[00:24:40.900 --> 00:24:42.200]  我們繼續看的時候
[00:24:42.200 --> 00:24:45.200]  都看到撒督和阿彌阿他
[00:24:45.200 --> 00:24:47.300]  他們又怎樣忠心於大衛
[00:24:47.300 --> 00:24:48.200]  我們一起讀好不好
[00:24:48.200 --> 00:24:49.400]  1 2 3
[00:24:49.400 --> 00:24:52.200]  王又對祭司撒督說
[00:24:52.200 --> 00:24:54.200]  你不是先見嗎
[00:24:54.200 --> 00:24:56.500]  你可以安然回城
[00:24:56.500 --> 00:25:02.000]  你兒子阿希瑪斯和阿彌阿他的兒子約拿丹
[00:25:02.000 --> 00:25:04.400]  都可以與你同去
[00:25:04.400 --> 00:25:09.300]  我在曠野的渡口那裡等你們報信給我
[00:25:09.300 --> 00:25:11.400]  於是撒督和阿彌阿他
[00:25:11.400 --> 00:25:14.700]  將神的約會抬回耶路撒冷
[00:25:14.700 --> 00:25:17.200]  他們就住在那裡
[00:25:17.200 --> 00:25:20.700]  接著大衛和他們說你們兩個是祭司
[00:25:20.700 --> 00:25:22.900]  你也不需要和我一起去
[00:25:22.900 --> 00:25:25.600]  更加重要的是請你們回去耶路撒冷
[00:25:25.600 --> 00:25:30.200]  你們兩個的兒子可以將耶路撒冷的消息告訴我
[00:25:30.200 --> 00:25:34.200]  而我在曠野的渡口那裡等你們的消息
[00:25:34.200 --> 00:25:37.000]  所以在這裡我們看到
[00:25:37.000 --> 00:25:41.400]  一方面大衛去做忠於神旨意的決定
[00:25:41.400 --> 00:25:42.700]  另一方面我們看到
[00:25:42.700 --> 00:25:46.600]  撒督和阿彌阿他他們也忠於大衛
[00:25:46.600 --> 00:25:49.500]  所以當大衛說你們將約會抬回去
[00:25:49.500 --> 00:25:52.400]  並請你們兩個留在耶路撒冷
[00:25:52.400 --> 00:25:53.800]  是適合的時間
[00:25:53.800 --> 00:25:55.800]  將那裡的消息告訴我
[00:25:55.800 --> 00:26:00.800]  聖經就說他們將約會抬回去耶路撒冷
[00:26:00.800 --> 00:26:04.200]  他們也住在那裡
[00:26:04.200 --> 00:26:06.200]  接著我們看第三個
[00:26:06.200 --> 00:26:09.300]  第三個叫做阿基人胡西
[00:26:09.300 --> 00:26:12.300]  聖經形容他是大衛的朋友
[00:26:12.300 --> 00:26:14.100]  我們一起讀三十二到三十七節
[00:26:14.100 --> 00:26:15.700]  我們一起讀一二三
[00:26:15.700 --> 00:26:19.700]  大衛到了山頂敬拜神的地方
[00:26:19.700 --> 00:26:23.300]  見阿基人胡西衣服撕裂
[00:26:23.300 --> 00:26:26.100]  頭蒙灰塵來迎接他
[00:26:26.100 --> 00:26:27.600]  大衛對他說
[00:26:27.600 --> 00:26:31.000]  你若與我同去必累罪我
[00:26:31.000 --> 00:26:34.000]  你約會聖去對撒冷說
[00:26:34.000 --> 00:26:36.800]  皇阿我願作你的僕人
[00:26:36.800 --> 00:26:39.700]  我向來作你父親的僕人
[00:26:39.700 --> 00:26:42.600]  現在我也照樣作你的僕人
[00:26:42.600 --> 00:26:48.600]  這樣你就可以為我破壞瓦希多佛的計謀
[00:26:48.600 --> 00:26:51.200]  祭司撒督和阿比阿他
[00:26:51.200 --> 00:26:53.400]  氣不都在那裡嗎
[00:26:53.400 --> 00:26:56.200]  你在皇宮裡聽見什麼
[00:26:56.200 --> 00:27:00.000]  就要告訴祭司撒督和阿比阿他
[00:27:00.000 --> 00:27:02.800]  撒督的兒子阿希瑪斯
[00:27:02.800 --> 00:27:05.400]  阿比阿他的兒子約拿丹
[00:27:05.400 --> 00:27:07.400]  也都在那裡
[00:27:07.400 --> 00:27:09.500]  凡你們所聽見的
[00:27:09.500 --> 00:27:12.500]  可以託這二人來報告我
[00:27:12.500 --> 00:27:16.100]  於是大衛的朋友胡西進了城
[00:27:16.100 --> 00:27:19.300]  阿撒隆也進了耶路撒冷
[00:27:19.300 --> 00:27:22.700]  去到這個人先稱呼他為大衛的朋友
[00:27:22.700 --> 00:27:25.500]  大衛的朋友叫做胡西
[00:27:25.500 --> 00:27:27.400]  剛才那段先告訴他們
[00:27:27.400 --> 00:27:29.900]  他去到敬拜的地方的時候
[00:27:29.900 --> 00:27:31.400]  這個朋友很慘
[00:27:31.400 --> 00:27:33.600]  頭蒙灰塵迎接他
[00:27:33.600 --> 00:27:35.300]  有時見到這些落冷的朋友
[00:27:35.300 --> 00:27:39.900]  你見到他們大衛我和你一起走
[00:27:39.900 --> 00:27:41.600]  大概是這樣
[00:27:41.600 --> 00:27:43.600]  大衛就跟他說
[00:27:43.600 --> 00:27:46.100]  你跟我一起走是累罪我的
[00:27:46.100 --> 00:27:48.000]  但其實你有事可以幫我做
[00:27:48.000 --> 00:27:49.900]  他說你回到耶路撒冷
[00:27:49.900 --> 00:27:53.500]  你回到耶路撒冷假裝是信奉阿撒隆
[00:27:53.500 --> 00:27:56.100]  你可以將他的消息告訴我
[00:27:56.100 --> 00:27:57.700]  你有什麼消息
[00:27:57.700 --> 00:28:01.000]  你就去告訴撒督和阿比阿他
[00:28:01.000 --> 00:28:04.600]  他那兩個兒子阿希瑪斯和約拿丹
[00:28:04.600 --> 00:28:05.800]  他就會告訴我
[00:28:05.800 --> 00:28:07.200]  所以你回到那裡
[00:28:07.200 --> 00:28:11.000]  我們見到在這一章裡面
[00:28:11.000 --> 00:28:14.500]  我們見到大衛的生命是忠心於神
[00:28:14.500 --> 00:28:16.300]  而無論是以太
[00:28:16.300 --> 00:28:21.200]  無論是撒督、阿比阿他和他的朋友胡西
[00:28:21.200 --> 00:28:23.800]  他們都忠心於大衛
[00:28:23.800 --> 00:28:26.900]  原來在困境裡面
[00:28:26.900 --> 00:28:29.600]  究竟我們忠心的是什麼
[00:28:29.600 --> 00:28:33.800]  我們依靠的又是什麼
[00:28:33.800 --> 00:28:37.000]  在1999年金乃迪總統的兒子
[00:28:37.000 --> 00:28:39.200]  也是叫做約翰金乃迪
[00:28:39.200 --> 00:28:43.200]  在一個私人飛機的意外上喪生
[00:28:43.200 --> 00:28:45.400]  報紙裡面這樣去形容
[00:28:45.400 --> 00:28:48.600]  他說他有私人飛機的牌照
[00:28:48.600 --> 00:28:54.300]  但是他未曾考到導航儀器運用的認證
[00:28:54.300 --> 00:28:55.900]  就是說他飛飛機沒問題的
[00:28:55.900 --> 00:29:00.300]  但是他未必最懂得怎麼去看導航的儀器
[00:29:00.300 --> 00:29:03.100]  那天他原本應該在日落之前起飛的
[00:29:03.100 --> 00:29:06.100]  但是因為這個都是傳聞
[00:29:06.100 --> 00:29:08.300]  就是說他太太購物前了
[00:29:08.300 --> 00:29:12.200]  所以就要去到傍晚才起飛
[00:29:12.200 --> 00:29:13.300]  報紙這樣說的話
[00:29:13.300 --> 00:29:15.300]  其實以他的經驗
[00:29:15.300 --> 00:29:18.700]  他是應該等到再有日光才起飛
[00:29:18.700 --> 00:29:22.600]  或者有一個更加有經驗的機師
[00:29:22.600 --> 00:29:24.400]  跟他一起他才起飛
[00:29:24.400 --> 00:29:25.500]  但是他就自己決定
[00:29:25.500 --> 00:29:28.100]  跟他的太太跟他的姐姐起飛
[00:29:28.100 --> 00:29:30.100]  於是就發生了意外
[00:29:30.100 --> 00:29:32.600]  在報紙裡講的調查原因裡面
[00:29:32.600 --> 00:29:35.800]  他說可能其實就在漆黑的裡面
[00:29:35.800 --> 00:29:38.600]  他只是信自己眼睛看的東西
[00:29:38.600 --> 00:29:40.500]  而他不懂得怎麼去
[00:29:40.500 --> 00:29:43.100]  信靠那個儀器給他的資訊
[00:29:43.100 --> 00:29:45.100]  去作出一個的抉擇
[00:29:45.100 --> 00:29:48.500]  而最後釀成了意外
[00:29:48.500 --> 00:29:50.000]  今天我們在困境裡面
[00:29:50.000 --> 00:29:52.400]  我們信靠的是什麼呢?
[00:29:52.400 --> 00:29:53.200]  在困境裡面
[00:29:53.200 --> 00:29:57.400]  我們是不是只信靠我們自己眼睛看到的東西
[00:29:57.400 --> 00:29:59.400]  或者在困境裡面
[00:29:59.400 --> 00:30:02.400]  我們選擇忠心於神
[00:30:02.400 --> 00:30:03.600]  在困境裡面
[00:30:03.600 --> 00:30:07.200]  我們忠心於神所高立的領袖
[00:30:07.200 --> 00:30:08.200]  在這個困境裡面
[00:30:08.200 --> 00:30:11.000]  我們看到大衛他沒有很慌張
[00:30:11.000 --> 00:30:13.300]  於是不斷就是用自己的眼睛去決定
[00:30:13.300 --> 00:30:15.300]  二太你跟我一起走吧
[00:30:15.300 --> 00:30:16.100]  越多人越好
[00:30:16.100 --> 00:30:17.000]  不是
[00:30:17.000 --> 00:30:18.800]  今天如果做一個決定
[00:30:18.800 --> 00:30:19.900]  應該是你走的
[00:30:19.900 --> 00:30:21.300]  你不需要走
[00:30:21.300 --> 00:30:22.000]  同樣的
[00:30:22.000 --> 00:30:23.100]  我不是抱著藥櫃
[00:30:23.100 --> 00:30:24.700]  抱著藥櫃做我的護身符
[00:30:24.700 --> 00:30:26.300]  做我的幸運星
[00:30:26.300 --> 00:30:27.900]  而是今天我要搞清楚
[00:30:27.900 --> 00:30:30.600]  神的旨意是什麼
[00:30:30.600 --> 00:30:33.300]  而今天我們從二太
[00:30:33.300 --> 00:30:36.400]  從撒都阿比亞他和胡西
[00:30:36.400 --> 00:30:39.600]  都看到他們願意忠於大衛
[00:30:39.600 --> 00:30:41.300]  願意忠於大衛
[00:30:41.300 --> 00:30:47.000]  是代表他們願意忠於神所高立的領袖
[00:30:47.000 --> 00:30:48.600]  今天我們在困境裡面
[00:30:48.600 --> 00:30:51.700]  究竟我們依靠的是什麼
[00:30:51.700 --> 00:30:54.100]  究竟我們忠心於的是什麼
[00:30:54.100 --> 00:30:58.200]  我們有沒有仍然堅決忠心於神的旨意
[00:30:58.200 --> 00:31:00.500]  忠心於神的真理
[00:31:00.500 --> 00:31:05.800]  並且繼續願意忠心跟隨神所高立的領袖
[00:31:05.800 --> 00:31:07.100]  讓我們學習
[00:31:07.100 --> 00:31:11.100]  今天我們仍然在困境裡面順靠
[00:31:11.100 --> 00:31:14.000]  並且忠心行事
[00:31:14.000 --> 00:31:15.100]  到了第十六章
[00:31:15.100 --> 00:31:17.700]  我們學今天的第三個功課
[00:31:17.700 --> 00:31:18.800]  到了第十六章
[00:31:18.800 --> 00:31:21.600]  一開始他有一個小插曲
[00:31:21.600 --> 00:31:23.900]  就是有一個人叫做洗巴
[00:31:23.900 --> 00:31:25.300]  這個人洗巴
[00:31:25.300 --> 00:31:28.000]  他聖經說他是掃羅的孫
[00:31:28.000 --> 00:31:32.200]  約拿丹的兒子米菲波切的僕人
[00:31:32.200 --> 00:31:35.000]  我們知道其實大衛很愛約拿丹
[00:31:35.000 --> 00:31:38.400]  所以他也很照顧米菲波切
[00:31:38.400 --> 00:31:40.500]  但是洗巴是他的僕人
[00:31:40.500 --> 00:31:44.200]  但是當大衛要離開很累的時候
[00:31:44.200 --> 00:31:46.300]  聖經說他們走得很疲乏
[00:31:46.300 --> 00:31:48.700]  但是洗巴這時候就來了
[00:31:48.700 --> 00:31:51.700]  這時候他就功心計
[00:31:51.700 --> 00:31:53.800]  他就說阿旺啊
[00:31:53.800 --> 00:31:56.300]  我預備了兩匹驢給你
[00:31:56.300 --> 00:31:58.400]  另外我又預備了一些飲食
[00:31:58.400 --> 00:32:01.000]  是給你和隨從你的人
[00:32:01.000 --> 00:32:02.200]  於是大衛就問他
[00:32:02.200 --> 00:32:04.100]  那米菲波切在哪裡啊
[00:32:04.100 --> 00:32:05.300]  他就說謊了
[00:32:05.300 --> 00:32:08.300]  米菲波切留在耶路撒冷
[00:32:08.300 --> 00:32:11.100]  圖謀復國啊
[00:32:11.100 --> 00:32:14.100]  當大衛在很疲乏的地方聽到
[00:32:14.100 --> 00:32:16.300]  可能他真的太疲乏了
[00:32:16.300 --> 00:32:18.000]  他就信以為真
[00:32:18.000 --> 00:32:21.600]  於是就將米菲波切的家業
[00:32:21.600 --> 00:32:23.600]  就賜給洗巴
[00:32:23.600 --> 00:32:27.600]  接著我們去到第五到第十四章的記載
[00:32:27.600 --> 00:32:30.600]  但是我們看到皮佛裡面的大衛
[00:32:30.600 --> 00:32:32.600]  他又面對什麼呢
[00:32:32.600 --> 00:32:33.700]  我們一起讀好嗎
[00:32:33.700 --> 00:32:34.900]  一二三
[00:32:34.900 --> 00:32:37.600]  大衛王到了巴胡林
[00:32:37.600 --> 00:32:39.800]  見有一個人出來
[00:32:39.800 --> 00:32:42.500]  是素羅族基拉的兒子
[00:32:42.500 --> 00:32:44.200]  名叫師妹
[00:32:44.200 --> 00:32:46.600]  他一邊走一邊咒罵
[00:32:46.600 --> 00:32:50.600]  又拿石頭砍大衛王和王的神僕
[00:32:50.600 --> 00:32:54.300]  眾民和勇士都在王的左右
[00:32:54.300 --> 00:32:55.900]  師妹咒罵說
[00:32:55.900 --> 00:32:58.500]  你這流人血的壞人啊
[00:32:58.500 --> 00:33:00.000]  去吧去吧
[00:33:00.000 --> 00:33:02.500]  你流素羅全家的血
[00:33:02.500 --> 00:33:04.200]  接族他作王
[00:33:04.200 --> 00:33:07.300]  耶和華把這罪歸在你身上
[00:33:07.300 --> 00:33:10.600]  把這個交給你兒子阿沙隆
[00:33:10.600 --> 00:33:12.800]  現在你自取其禍
[00:33:12.800 --> 00:33:15.700]  因為你是流人血的人
[00:33:15.700 --> 00:33:19.000]  洗路亞的兒子亞比西對王說
[00:33:19.000 --> 00:33:22.900]  這死狗豈可咒罵我主我王呢
[00:33:22.900 --> 00:33:24.700]  求你容我過去
[00:33:24.700 --> 00:33:26.700]  割下他的頭來
[00:33:26.700 --> 00:33:29.100]  王說洗路亞的兒子
[00:33:29.100 --> 00:33:31.700]  我與你們有何關係呢
[00:33:31.700 --> 00:33:32.700]  他咒罵
[00:33:32.700 --> 00:33:35.100]  是因耶和華吩咐他說
[00:33:35.100 --> 00:33:37.200]  你要咒罵大衛
[00:33:37.200 --> 00:33:41.500]  如此誰敢說你為什麼這樣行呢
[00:33:41.500 --> 00:33:44.800]  大衛又對亞比西和眾神僕說
[00:33:44.800 --> 00:33:48.900]  我親生的兒子尚且尋索我的性命
[00:33:48.900 --> 00:33:51.300]  何況這便亞敏人呢
[00:33:51.300 --> 00:33:53.000]  由他咒罵吧
[00:33:53.000 --> 00:33:56.400]  因為這是耶和華吩咐他的
[00:33:56.400 --> 00:33:58.800]  或者耶和華見我遭難
[00:33:58.800 --> 00:34:01.200]  為我今日被這人咒罵
[00:34:01.200 --> 00:34:03.100]  就私恩於我
[00:34:03.100 --> 00:34:07.300]  於是大衛和跟隨他的人往前行走
[00:34:07.300 --> 00:34:10.000]  師妹在大衛對面山坡
[00:34:10.000 --> 00:34:12.400]  一面行走一面咒罵
[00:34:12.400 --> 00:34:15.800]  又拿石頭砍他拿土揚他
[00:34:15.800 --> 00:34:19.500]  王和跟隨他的眾人疲疲乏乏地
[00:34:19.500 --> 00:34:21.000]  到了一個地方
[00:34:21.000 --> 00:34:23.600]  就在那裡歇息歇息
[00:34:23.600 --> 00:34:25.100]  聖經告訴我們
[00:34:25.100 --> 00:34:28.000]  大衛去到一個叫做巴胡林的地方
[00:34:28.000 --> 00:34:31.000]  突然間有個人是掃羅族的
[00:34:31.000 --> 00:34:32.500]  叫做師妹
[00:34:32.500 --> 00:34:33.500]  這個人做什麼呢
[00:34:33.500 --> 00:34:37.200]  這個人一邊行走一邊罵大衛
[00:34:37.200 --> 00:34:40.700]  不但咒罵他還拿石頭砍他
[00:34:40.700 --> 00:34:42.200]  一邊罵罵什麼呢
[00:34:42.200 --> 00:34:44.400]  他說這個流人血的壞人
[00:34:44.400 --> 00:34:45.600]  你走吧你走吧
[00:34:45.600 --> 00:34:48.300]  因為你流了掃羅家的血
[00:34:48.300 --> 00:34:49.500]  你接觸了他做王
[00:34:49.500 --> 00:34:52.600]  現在耶和華將這個罪歸在你身上
[00:34:52.600 --> 00:34:55.000]  將你的國家交給你的兒子阿撒隆
[00:34:55.000 --> 00:34:56.900]  你是自取其禍
[00:34:56.900 --> 00:34:59.300]  因為你是流人血的人
[00:34:59.300 --> 00:35:02.600]  其實他這樣罵對不對呢
[00:35:02.600 --> 00:35:04.100]  對不對
[00:35:04.100 --> 00:35:05.200]  不對
[00:35:05.200 --> 00:35:07.500]  因為大家從《薩姆爾記》上看到
[00:35:07.500 --> 00:35:08.600]  現在都知道
[00:35:08.600 --> 00:35:11.500]  其實他這個咒罵是誣蔑
[00:35:11.500 --> 00:35:14.000]  因為如果我們回到《薩姆爾記》
[00:35:14.000 --> 00:35:17.500]  其實之前掃羅一直追殺大衛
[00:35:17.500 --> 00:35:19.700]  大衛有沒有傷害過掃羅
[00:35:19.700 --> 00:35:21.000]  沒有啊
[00:35:21.000 --> 00:35:22.600]  他追殺大衛的時候
[00:35:22.600 --> 00:35:25.000]  甚至大衛有機會傷害掃羅
[00:35:25.000 --> 00:35:26.400]  但是大衛什麼呢
[00:35:26.400 --> 00:35:27.900]  堅決不傷害掃羅
[00:35:27.900 --> 00:35:28.600]  為什麼呢
[00:35:28.600 --> 00:35:32.100]  因為我決不害神的受高者
[00:35:32.100 --> 00:35:35.000]  大衛從來沒有傷害過掃羅
[00:35:35.000 --> 00:35:37.300]  並且我們知道掃羅的死
[00:35:37.300 --> 00:35:39.200]  和大衛一點關係都沒有
[00:35:39.200 --> 00:35:42.700]  並且大衛是因著掃羅和約蘭丹的死
[00:35:42.700 --> 00:35:44.800]  心裡十分悲哀
[00:35:44.800 --> 00:35:47.800]  所以其實他這個咒罵是誣蔑
[00:35:47.800 --> 00:35:50.200]  所以面對這個誣蔑
