
[00:00:00.000 --> 00:00:04.000]  我們的題目是基督的平安做主
[00:21:49.000 --> 00:21:52.000]  你不去來到神面前
[00:21:52.000 --> 00:21:55.000]  你就得不到這樣的平安
[00:21:55.000 --> 00:21:57.000]  當你能夠來到神面前
[00:21:57.000 --> 00:21:59.000]  你就看見神的力量
[00:21:59.000 --> 00:22:01.000]  就拖住你
[00:22:01.000 --> 00:22:03.000]  神的話語就安慰你
[00:22:03.000 --> 00:22:04.000]  就給你力量
[00:22:04.000 --> 00:22:06.000]  叫你能夠裏頭
[00:22:06.000 --> 00:22:08.000]  雖然有這樣的危險
[00:22:08.000 --> 00:22:14.000]  你仍然有平安
[00:22:14.000 --> 00:22:16.000]  他說要叫基督平安
[00:22:16.000 --> 00:22:19.000]  在你們的心裏做主
[00:22:19.000 --> 00:22:21.000]  做主的意思就是
[00:22:21.000 --> 00:22:23.000]  管理你們的意思
[00:22:23.000 --> 00:22:27.000]  就做一個裁判員的意思
[00:22:27.000 --> 00:22:29.000]  讓基督的平安
[00:22:29.000 --> 00:22:30.000]  在你們心裏頭
[00:22:30.000 --> 00:22:35.000]  能夠坐在審判員席位
[00:22:35.000 --> 00:22:39.000]  能夠來斷定來判定
[00:22:39.000 --> 00:22:41.000]  你這個運動員
[00:22:41.000 --> 00:22:43.000]  你打的球
[00:22:43.000 --> 00:22:46.000]  你是得分還是不得分
[00:22:46.000 --> 00:22:49.000]  你這個是犯規還是沒有犯規
[00:22:49.000 --> 00:22:51.000]  他像個裁判一樣的
[00:22:51.000 --> 00:22:53.000]  基督的平安就像個裁判一樣
[00:22:53.000 --> 00:22:55.000]  在你心裏頭
[00:22:55.000 --> 00:22:59.000]  所以你看見有些在運動
[00:22:59.000 --> 00:23:01.000]  就像打棒球的
[00:23:01.000 --> 00:23:03.000]  你就要注意到
[00:23:03.000 --> 00:23:05.000]  他每個壘上面
[00:23:05.000 --> 00:23:08.000]  都有裁判在那地方看着
[00:23:08.000 --> 00:23:09.000]  所以你看到
[00:23:09.000 --> 00:23:11.000]  我看得最清楚
[00:23:11.000 --> 00:23:14.000]  就是在Catcher
[00:23:14.000 --> 00:23:16.000]  就是叫捕手
[00:23:16.000 --> 00:23:17.000]  就是球扔過來
[00:23:17.000 --> 00:23:19.000]  那個人藉着球
[00:23:19.000 --> 00:23:21.000]  在本壘那個地方
[00:23:21.000 --> 00:23:24.000]  那個運動員
[00:23:24.000 --> 00:23:27.000]  他在接球的旁邊
[00:23:27.000 --> 00:23:28.000]  有個裁判
[00:23:28.000 --> 00:23:31.000]  所以看見他非常有趣
[00:23:31.000 --> 00:23:32.000]  一扔過來以後
[00:23:32.000 --> 00:23:34.000]  如果你應該打的
[00:23:34.000 --> 00:23:36.000]  是在你的範圍之內你打的
[00:23:36.000 --> 00:23:38.000]  結果你沒有打
[00:23:38.000 --> 00:23:39.000]  或者你打偏了
[00:23:39.000 --> 00:23:41.000]  這裁判員用手一揮
[00:23:41.000 --> 00:23:43.000]  這個不算
[00:23:43.000 --> 00:23:46.000]  這個球你就沒有得到分
[00:23:46.000 --> 00:23:49.000]  所以這個裁判就在旁邊看
[00:23:49.000 --> 00:23:51.000]  你這個運動員
[00:23:51.000 --> 00:23:54.000]  這個球是合理還是不合理
[00:23:54.000 --> 00:23:57.000]  是有沒有得分還是不得分
[00:23:57.000 --> 00:23:59.000]  有沒有犯規
[00:23:59.000 --> 00:24:02.000]  所以這個裁判非常重要
[00:24:02.000 --> 00:24:04.000]  所以我們做事情
[00:24:04.000 --> 00:24:06.000]  說話
[00:24:06.000 --> 00:24:09.000]  誰來裁判我們對跟不對呢
[00:24:09.000 --> 00:24:11.000]  不是外面的人
[00:24:11.000 --> 00:24:13.000]  乃至基督的平安
[00:24:13.000 --> 00:24:16.000]  在裏面來給我們做裁判
[00:24:16.000 --> 00:24:18.000]  到底你做的事情
[00:24:18.000 --> 00:24:20.000]  是對還是不對
[00:24:20.000 --> 00:24:22.000]  別人可能都看不出來
[00:24:22.000 --> 00:24:25.000]  但是你裏面就覺得不太平安
[00:24:25.000 --> 00:24:27.000]  你說這句話
[00:24:27.000 --> 00:24:30.000]  可能別人聽起來也沒有什麼錯
[00:24:30.000 --> 00:24:31.000]  可是你知道
[00:24:31.000 --> 00:24:34.000]  我說的話裏頭
[00:24:34.000 --> 00:24:36.000]  說了以後不太平安
[00:24:36.000 --> 00:24:38.000]  不平安的話
[00:24:38.000 --> 00:24:40.000]  這就有問題了
[00:24:40.000 --> 00:24:42.000]  只要讓基督的平安
[00:24:42.000 --> 00:24:46.000]  在你們心裏頭做主
[00:24:46.000 --> 00:24:49.000]  當你裏面覺得不平安的時候
[00:24:49.000 --> 00:24:54.000]  就表示這事情是不合適的
[00:24:54.000 --> 00:24:58.000]  就好像你可以再講理由
[00:24:58.000 --> 00:25:01.000]  再講理由再去分析
[00:25:01.000 --> 00:25:05.000]  但是你還是沒有平安
[00:25:05.000 --> 00:25:09.000]  這就是基督徒有一個特別的
[00:25:09.000 --> 00:25:12.000]  不是等到別人指出他
[00:25:12.000 --> 00:25:14.000]  你怎麼不對
[00:25:14.000 --> 00:25:18.000]  乃至他自己就會感覺到
[00:25:18.000 --> 00:25:21.000]  所以這個平安是非常重要的
[00:25:21.000 --> 00:25:24.000]  所以有一個婦女
[00:25:24.000 --> 00:25:27.000]  她參加了福音聚會以後
[00:25:27.000 --> 00:25:33.000]  她就覺得耶穌基督的福音很好
[00:25:33.000 --> 00:25:35.000]  她就要信主
[00:25:35.000 --> 00:25:39.000]  但是她說她們的家庭
[00:25:39.000 --> 00:25:41.000]  有一個傳統
[00:25:41.000 --> 00:25:43.000]  就是很喜歡看電影
[00:25:43.000 --> 00:25:45.000]  不管大小電影
[00:25:45.000 --> 00:25:47.000]  不管是悲劇還是喜劇
[00:25:47.000 --> 00:25:49.000]  不管是愛情或其他
[00:25:49.000 --> 00:25:52.000]  她們全家都會去電影院看
[00:25:52.000 --> 00:25:55.000]  所以她要相信耶穌
[00:25:55.000 --> 00:25:57.000]  所以她就問傳統人說
[00:25:57.000 --> 00:25:59.000]  我信了主以後
[00:25:59.000 --> 00:26:02.000]  還可不可以看電影
[00:26:02.000 --> 00:26:05.000]  這傳統人也不用說可以
[00:26:05.000 --> 00:26:06.000]  也沒有說不可以
[00:26:06.000 --> 00:26:08.000]  他說你可以去看
[00:26:08.000 --> 00:26:10.000]  如果你看的時候覺得很平安
[00:26:10.000 --> 00:26:12.000]  你就繼續看下去
[00:26:12.000 --> 00:26:13.000]  如果你覺得不平安
[00:26:13.000 --> 00:26:17.000]  你就不要看了
[00:26:17.000 --> 00:26:20.000]  所以後來這個婦女
[00:26:20.000 --> 00:26:22.000]  後來慢慢的就不太看了
[00:26:22.000 --> 00:26:25.000]  因爲她說有些電影看了以後
[00:26:25.000 --> 00:26:26.000]  也不平安
[00:26:26.000 --> 00:26:28.000]  裏面就平安不平安
[00:26:28.000 --> 00:26:31.000]  所以她說我就不看了
[00:26:31.000 --> 00:26:34.000]  所以基督的平安在你做主
[00:26:34.000 --> 00:26:35.000]  所以我們弟兄姊妹
[00:26:35.000 --> 00:26:37.000]  我們不要忽略
[00:26:37.000 --> 00:26:40.000]  我們每天要做這麼多事情
[00:26:40.000 --> 00:26:43.000]  每天都要說很多的話
[00:26:43.000 --> 00:26:45.000]  但是我們要注意
[00:26:45.000 --> 00:26:47.000]  如果我們心裏頭
[00:26:47.000 --> 00:26:49.000]  對我們所做的
[00:26:49.000 --> 00:26:50.000]  我們所說的
[00:26:50.000 --> 00:26:52.000]  我們對人的態度
[00:26:52.000 --> 00:26:54.000]  我們的想法
[00:26:54.000 --> 00:26:56.000]  這些不合適的話
[00:26:56.000 --> 00:26:59.000]  我們心裏頭不平安的話
[00:26:59.000 --> 00:27:02.000]  我們就要改正
[00:27:02.000 --> 00:27:07.000]  讓基督的平安在我們裏面做主
[00:27:07.000 --> 00:27:12.000]  這好像是這個氣壓表
[00:27:12.000 --> 00:27:15.000]  這個船上有氣壓表
[00:27:15.000 --> 00:27:17.000]  當這個氣壓表的水銀柱
[00:27:17.000 --> 00:27:19.000]  往下降的時候
[00:27:19.000 --> 00:27:22.000]  你就知道這個暴風雨
[00:27:22.000 --> 00:27:25.000]  風雨就要來臨了
[00:27:25.000 --> 00:27:27.000]  氣壓一降下來
[00:27:27.000 --> 00:27:29.000]  那麼你知道風雨要來了
[00:27:29.000 --> 00:27:32.000]  所以這個一旦沒有平安的話
[00:27:32.000 --> 00:27:35.000]  我們趕快就要回來
[00:27:35.000 --> 00:27:37.000]  所以我們感謝神
[00:27:37.000 --> 00:27:40.000]  神就讓基督的平安
[00:27:40.000 --> 00:27:44.000]  在我們裏面做主
[00:27:44.000 --> 00:27:45.000]  有一段時間
[00:27:45.000 --> 00:27:47.000]  我就在做工
[00:27:47.000 --> 00:27:50.000]  來到溫哥華以後在做工
[00:27:50.000 --> 00:27:52.000]  是晚上做工
[00:27:52.000 --> 00:27:54.000]  所以晚上做完工以後
[00:27:54.000 --> 00:27:55.000]  把這個事情
[00:27:55.000 --> 00:27:58.000]  把一些工作的清潔
[00:27:58.000 --> 00:27:59.000]  都把它做完以後
[00:27:59.000 --> 00:28:01.000]  我就回家了
[00:28:01.000 --> 00:28:03.000]  那麼有一次呢
[00:28:03.000 --> 00:28:07.000]  我就離開這個做工的地方
[00:28:07.000 --> 00:28:10.000]  要去坐航車的時候
[00:28:10.000 --> 00:28:11.000]  我一面走
[00:28:11.000 --> 00:28:16.000]  一面就拿出來一個紙
[00:28:16.000 --> 00:28:18.000]  拿一個紙巾
[00:28:18.000 --> 00:28:21.000]  拿個紙巾擦擦手
[00:28:21.000 --> 00:28:23.000]  一面走一面擦手
[00:28:23.000 --> 00:28:25.000]  然後我就準備回家了
[00:28:25.000 --> 00:28:26.000]  擦完以後呢
[00:28:26.000 --> 00:28:29.000]  我就隨地把它扔在地上了
[00:28:29.000 --> 00:28:31.000]  我就繼續往前走了
[00:28:31.000 --> 00:28:33.000]  走了沒有多遠呢
[00:28:33.000 --> 00:28:35.000]  我也想不對
[00:28:35.000 --> 00:28:38.000]  怎麼可以把這個紙呢
[00:28:38.000 --> 00:28:40.000]  廢紙扔在地上呢
[00:28:40.000 --> 00:28:42.000]  我有的再回來
[00:28:42.000 --> 00:28:44.000]  把紙撿起來
[00:28:44.000 --> 00:28:45.000]  放好
[00:28:45.000 --> 00:28:48.000]  我心裏就平安了
[00:28:48.000 --> 00:28:50.000]  晚上沒有人說
[00:28:50.000 --> 00:28:52.000]  也沒有人管
[00:28:52.000 --> 00:28:54.000]  但是基督的平安
[00:28:54.000 --> 00:28:56.000]  在我們裏面做主
[00:28:56.000 --> 00:28:58.000]  就知道你不平安了
[00:28:58.000 --> 00:29:00.000]  那你得改正
[00:29:00.000 --> 00:29:02.000]  我們在教會里頭一同侍奉的
[00:29:02.000 --> 00:29:06.000]  我們有幾個連長的弟兄
[00:29:06.000 --> 00:29:09.000]  有時候我們也一起會在一起說說話
[00:29:09.000 --> 00:29:12.000]  說話就避免不了
[00:29:12.000 --> 00:29:13.000]  也會說到自己
[00:29:13.000 --> 00:29:15.000]  也會說到別人
[00:29:15.000 --> 00:29:18.000]  所以我們有一次說完話以後
[00:29:18.000 --> 00:29:19.000]  我就回到家的話
[00:29:19.000 --> 00:29:21.000]  就來個電話了
[00:29:21.000 --> 00:29:23.000]  就剛纔那位連長的弟兄啊
[00:29:23.000 --> 00:29:25.000]  給我來電話
[00:29:25.000 --> 00:29:27.000]  說徐弟兄啊
[00:29:27.000 --> 00:29:30.000]  我剛纔講的話我要收回
[00:29:30.000 --> 00:29:33.000]  他說有一些我講到別人的話
[00:29:33.000 --> 00:29:35.000]  我覺得不應該講
[00:29:35.000 --> 00:29:37.000]  我心裏也不平安
[00:29:37.000 --> 00:29:39.000]  我收回
[00:29:39.000 --> 00:29:41.000]  這個是很不容易的事情
[00:29:41.000 --> 00:29:44.000]  他比我大很多歲數
[00:29:44.000 --> 00:29:47.000]  但他覺得裏頭不平安
[00:29:47.000 --> 00:29:49.000]  所以我們不要忽略
[00:29:49.000 --> 00:29:51.000]  不要忽略
[00:29:51.000 --> 00:29:54.000]  萬一你裏面有不平安的時候
[00:29:54.000 --> 00:29:56.000]  你不要把它放在一邊
[00:29:56.000 --> 00:29:57.000]  算了
[00:29:57.000 --> 00:29:58.000]  這也沒有什麼關係
[00:29:58.000 --> 00:29:59.000]  已經說了已經做了
[00:29:59.000 --> 00:30:01.000]  那還什麼關係啊
[00:30:01.000 --> 00:30:04.000]  也沒有什麼大的危害吧
[00:30:04.000 --> 00:30:08.000]  不要忽略這樣的信號
[00:30:08.000 --> 00:30:09.000]  要注意
[00:30:09.000 --> 00:30:12.000]  一旦你的裏面不平安的話
[00:30:12.000 --> 00:30:13.000]  你就要改正
[00:30:13.000 --> 00:30:14.000]  這樣的話
[00:30:14.000 --> 00:30:16.000]  就使我們能漸漸的
[00:30:16.000 --> 00:30:22.000]  能夠活出這個心靈的美德
[00:30:22.000 --> 00:30:25.000]  這個底下又說
[00:30:25.000 --> 00:30:27.000]  你們也爲此蒙昭
[00:30:27.000 --> 00:30:29.000]  歸爲一體
[00:30:29.000 --> 00:30:31.000]  這意思是說
[00:30:31.000 --> 00:30:35.000]  基督的平安不是隻對着我們個人
[00:30:35.000 --> 00:30:38.000]  更是爲了集體
[00:30:38.000 --> 00:30:41.000]  他說你們也爲此蒙昭
[00:30:41.000 --> 00:30:43.000]  你們是爲了這個事情
[00:30:43.000 --> 00:30:45.000]  神把你們召在一起的
[00:30:45.000 --> 00:30:48.000]  你們是一個神體
[00:30:48.000 --> 00:30:50.000]  所以神召我們的目的
[00:30:50.000 --> 00:30:55.000]  就是要叫我們用平安和平
[00:30:55.000 --> 00:30:57.000]  能夠彼此的聯絡
[00:30:57.000 --> 00:31:00.000]  這是以沃索書所講到的
[00:31:00.000 --> 00:31:03.000]  要這樣來建立基督的身體
[00:31:03.000 --> 00:31:06.000]  就是讓這個基督的身體的教會
[00:31:06.000 --> 00:31:10.000]  成爲一個和諧的團體
[00:31:10.000 --> 00:31:12.000]  就用平安
[00:31:12.000 --> 00:31:16.000]  這個是一個在教會里頭很重要的
[00:31:16.000 --> 00:31:18.000]  我們要讓基督的平安
[00:31:18.000 --> 00:31:25.000]  在我們中間做主
[00:31:25.000 --> 00:31:29.000]  下面我們看到第二個命令
[00:31:29.000 --> 00:31:31.000]  就是要把基督的話
[00:31:31.000 --> 00:31:34.000]  豐豐富富地存在心裏
[00:31:34.000 --> 00:31:38.000]  存在心裏就是住在心裏
[00:31:38.000 --> 00:31:41.000]  住在心裏就是內住的話
[00:31:41.000 --> 00:31:45.000]  我們有聖靈內住在我們裏面
[00:31:45.000 --> 00:31:49.000]  也有神的話內住在我們裏面
[00:31:49.000 --> 00:31:54.000]  神的話不是單單存在我們的腦子裏頭
[00:31:54.000 --> 00:31:59.000]  神的話是要存在我們的心裏頭
[00:31:59.000 --> 00:32:01.000]  這個基督的道理就是基督的話
[00:32:01.000 --> 00:32:05.000]  就是指的聖經中一切的啓示
[00:32:05.000 --> 00:32:08.000]  指的耶穌基督所說的話
[00:32:08.000 --> 00:32:11.000]  耶穌基督所做的事情
[00:32:11.000 --> 00:32:16.000]  這些都包括在基督的話裏頭的
[00:32:16.000 --> 00:32:18.000]  所以這個主的平安
[00:32:18.000 --> 00:32:24.000]  是在我們裏面來斷定是非
[00:32:24.000 --> 00:32:27.000]  基督的話來充滿我們
[00:32:27.000 --> 00:32:30.000]  叫我們能夠有智慧
[00:32:30.000 --> 00:32:32.000]  這是兩個方面
[00:32:32.000 --> 00:32:35.000]  我們不但要有平安
[00:32:35.000 --> 00:32:37.000]  我們知道我們做的對還是錯
[00:32:37.000 --> 00:32:42.000]  我們還需要能夠有智慧來說話來行事
[00:32:42.000 --> 00:32:51.000]  這是要把基督的話存在我們的心裏頭
[00:32:51.000 --> 00:32:56.000]  哥樂西書跟李伯所書有很多相似的地方
[00:32:56.000 --> 00:33:00.000]  這個哥樂西書前一半
[00:33:00.000 --> 00:33:03.000]  前兩章是講到真理
[00:33:03.000 --> 00:33:07.000]  後兩章 第三章 第四章
[00:33:07.000 --> 00:33:09.000]  是講到我們的實行
[00:33:09.000 --> 00:33:11.000]  我們的生活
[00:33:11.000 --> 00:33:16.000]  有教訓 先有教訓 後有實行
[00:33:16.000 --> 00:33:18.000]  那麼李伯所書也是這樣的
[00:33:18.000 --> 00:33:21.000]  前三章講到教訓
[00:33:21.000 --> 00:33:24.000]  後三章講到我們的生活
[00:33:24.000 --> 00:33:26.000]  我們的實行
[00:33:26.000 --> 00:33:29.000]  所以在李伯所書第五章就提到了
[00:33:29.000 --> 00:33:32.000]  你們要被聖靈充滿
[00:33:32.000 --> 00:33:34.000]  要被聖靈充滿
[00:33:34.000 --> 00:33:37.000]  那麼哥樂西書第三章十六節
[00:33:37.000 --> 00:33:44.000]  就是說到要被主的話充滿
[00:33:44.000 --> 00:33:47.000]  要把基督的道理 基督的話
[00:33:47.000 --> 00:33:50.000]  豐豐富富的存在心裏就充滿
[00:33:50.000 --> 00:33:52.000]  讓基督的話充滿我們
[00:33:52.000 --> 00:33:55.000]  我們不但知道有基督的話
[00:33:55.000 --> 00:33:59.000]  要讓更多基督的話存在我們心裏頭
[00:33:59.000 --> 00:34:04.000]  所以這兩個實際上是合而一的
[00:34:04.000 --> 00:34:07.000]  就是被聖靈充滿 被神的話充滿
[00:34:07.000 --> 00:34:09.000]  這都是一樣的
[00:34:09.000 --> 00:34:12.000]  實際上都達到同樣一個效果
[00:34:12.000 --> 00:34:17.000]  被聖靈充滿就讓聖靈來管理我們的生活
[00:34:17.000 --> 00:34:19.000]  我們的生命
[00:34:19.000 --> 00:34:21.000]  那被主的話充滿呢
[00:34:21.000 --> 00:34:25.000]  就讓神的話來管理 來控制我們
[00:34:25.000 --> 00:34:29.000]  這兩個都是來管我們 來控制我們
[00:34:29.000 --> 00:34:32.000]  來給我們力量的
[00:34:32.000 --> 00:34:40.000]  這個就是
[00:34:40.000 --> 00:34:47.000]  都是一樣的
[00:34:47.000 --> 00:34:49.000]  所以這兩個都是一起的
[00:34:49.000 --> 00:34:53.000]  所以我們不但是有聖靈
[00:34:53.000 --> 00:34:55.000]  要被聖靈充滿
[00:34:55.000 --> 00:34:58.000]  還得被主的話充滿
[00:34:58.000 --> 00:35:02.000]  主的話很豐富
[00:35:02.000 --> 00:35:05.000]  我們需要在這方面
[00:35:05.000 --> 00:35:10.000]  也是讓主的話能夠存在我們心
[00:35:10.000 --> 00:35:13.000]  所以爲什麼每天我們要讀主的話
[00:35:13.000 --> 00:35:16.000]  我們要來聽主的話
[00:35:16.000 --> 00:35:18.000]  我們來學習
[00:35:18.000 --> 00:35:27.000]  都是使得我們能夠主的話常常來充滿我們
[00:35:27.000 --> 00:35:30.000]  我們也看到底下有說了
[00:35:30.000 --> 00:35:35.000]  他用詩章 誦詞 臨歌
[00:35:35.000 --> 00:35:39.000]  他說怎麼樣能夠讓話來充滿我們呢
[00:35:39.000 --> 00:35:46.000]  是要用詩章 誦詞 臨歌
[00:35:46.000 --> 00:35:49.000]  來充滿我們
[00:35:49.000 --> 00:35:57.000]  這就是讓基督的話充滿在我們裏面的
[00:35:57.000 --> 00:36:00.000]  住在我們裏面的表現
[00:36:00.000 --> 00:36:02.000]  當基督的話充滿我們
[00:36:02.000 --> 00:36:07.000]  我們就有這些表現出來
[00:36:07.000 --> 00:36:13.000]  所以你就會看到有詩章 有誦詞 有臨歌
[00:36:13.000 --> 00:36:17.000]  目的是教我們榮耀神
[00:36:17.000 --> 00:36:19.000]  能夠來敬拜神
[00:36:19.000 --> 00:36:25.000]  能夠幫助我們靈性的長進
[00:36:25.000 --> 00:36:30.000]  這個跟音樂是有關係的
[00:36:30.000 --> 00:36:34.000]  這個也是從心裏頭發出來的
[00:36:34.000 --> 00:36:38.000]  不單單是一個音樂
[00:36:38.000 --> 00:36:46.000]  那是跟我們的敬拜 我們的心都是有關係的
[00:36:46.000 --> 00:36:53.000]  詩章呢 是說到舊約的詩篇
[00:36:53.000 --> 00:36:56.000]  舊約詩篇我們看到都是文字
[00:36:56.000 --> 00:37:00.000]  其實在舊約的時候 聖殿裏頭
[00:37:00.000 --> 00:37:04.000]  他們唱詩篇 猶太人他們唱詩篇
[00:37:04.000 --> 00:37:06.000]  詩篇都是可以唱的
[00:37:06.000 --> 00:37:09.000]  這是有音樂的
[00:37:09.000 --> 00:37:13.000]  那誦詞呢 就是讚美的話
[00:37:13.000 --> 00:37:15.000]  稱頌神的話
[00:37:15.000 --> 00:37:18.000]  這就是有誦詞
[00:37:18.000 --> 00:37:21.000]  也可以是有音樂 有樂器
[00:37:21.000 --> 00:37:24.000]  也可以是人用這個音樂的形式
[00:37:24.000 --> 00:37:27.000]  能夠表達出來的
[00:37:27.000 --> 00:37:32.000]  臨歌呢 是能聽得懂的
[00:37:32.000 --> 00:37:36.000]  臨歌呢 就是屬靈的人
[00:37:36.000 --> 00:37:42.000]  他們把屬靈的事情寫出來的歌
[00:37:42.000 --> 00:37:44.000]  是有意義的
[00:37:44.000 --> 00:37:49.000]  臨歌不是沒有意義聽不懂的
[00:37:49.000 --> 00:37:52.000]  不是只是有一個調子
[00:37:52.000 --> 00:37:55.000]  有些人就說臨歌以後你就聽不懂
[00:37:55.000 --> 00:37:57.000]  他就叫臨歌
[00:37:57.000 --> 00:37:59.000]  聖靈充滿了 他就唱歌了
[00:37:59.000 --> 00:38:01.000]  你也聽不懂
[00:38:01.000 --> 00:38:03.000]  這不是這裏所說的臨歌
[00:38:03.000 --> 00:38:07.000]  這裏所說的臨歌是屬靈的人
[00:38:07.000 --> 00:38:12.000]  能夠講到屬靈的事情所寫的詩歌
[00:38:12.000 --> 00:38:16.000]  我們看見一般我們所唱的詩歌
[00:38:16.000 --> 00:38:20.000]  很多就是屬於臨歌
[00:38:20.000 --> 00:38:23.000]  講屬靈的事情
[00:38:23.000 --> 00:38:26.000]  不是世上那些詩歌
[00:38:26.000 --> 00:38:31.000]  這些歌呢 誦詞詩唱臨歌
[00:38:31.000 --> 00:38:34.000]  不是光是音樂
[00:38:34.000 --> 00:38:37.000]  更重要的就是心
[00:38:37.000 --> 00:38:42.000]  如果只是有着音樂而沒有着心呢
[00:38:42.000 --> 00:38:49.000]  對我們的生命幫助不是很大的
[00:38:49.000 --> 00:38:54.000]  最好的歌就是從心發出來的歌
[00:38:54.000 --> 00:38:57.000]  這是從心發出來的歌
[00:38:57.000 --> 00:39:00.000]  那麼你從心發出來歌的話
[00:39:00.000 --> 00:39:04.000]  才能夠在別人的心裏頭纔有響應
[00:39:04.000 --> 00:39:10.000]  所以這個是臨歌 誦詞 詩唱
[00:39:10.000 --> 00:39:14.000]  這些給我們的一些的幫助
[00:39:14.000 --> 00:39:16.000]  也是一個表現
[00:39:16.000 --> 00:39:20.000]  所以很多人都這麼說呢
[00:39:20.000 --> 00:39:23.000]  基督教是一個音樂的宗教
[00:39:23.000 --> 00:39:28.000]  你就看見在聚會也好 在私下也好
[00:39:28.000 --> 00:39:31.000]  還有很多的詩歌
[00:39:31.000 --> 00:39:34.000]  你現在數不清到底有多少讚美詩
[00:39:34.000 --> 00:39:36.000]  多少詩歌
[00:39:36.000 --> 00:39:39.000]  可能不是幾千首 可能是幾萬首
[00:39:39.000 --> 00:39:44.000]  從有教會以來一直到現在這麼兩千年
[00:39:44.000 --> 00:39:48.000]  不知道有多少詩歌出來
[00:39:48.000 --> 00:39:53.000]  所以基督徒不會唱詩歌那是非常遺憾
[00:39:53.000 --> 00:39:55.000]  如果你不會唱歌
[00:39:55.000 --> 00:39:59.000]  你可不會唱流行歌沒有關係
[00:39:59.000 --> 00:40:04.000]  可是你如果不會唱這些臨歌 守靈的詩歌
[00:40:04.000 --> 00:40:06.000]  非常可惜
[00:40:06.000 --> 00:40:09.000]  因爲這個實在是對我們說
[00:40:09.000 --> 00:40:16.000]  能夠把基督的話能夠存在我們心裏頭
[00:40:16.000 --> 00:40:19.000]  當我在年輕的時候
[00:40:19.000 --> 00:40:27.000]  我跟我的妻子分開差不多有六年的時間
[00:40:27.000 --> 00:40:33.000]  她在北京 我在西北分開很多時間
[00:40:33.000 --> 00:40:39.000]  我一個人就是在西北
[00:40:39.000 --> 00:40:44.000]  我的妻子帶我兩個女兒就在北京
[00:40:44.000 --> 00:40:47.000]  除了我們通訊以外
[00:40:47.000 --> 00:40:51.000]  我們也沒有什麼 很少有機會
[00:40:51.000 --> 00:40:57.000]  六年中間可能就回去個兩次三次最多了
[00:40:57.000 --> 00:40:59.000]  所以未免覺得很孤單
[00:40:59.000 --> 00:41:03.000]  在那個地方也沒有朋友也沒有親戚
[00:41:03.000 --> 00:41:06.000]  就是一些同事也快工作
[00:41:06.000 --> 00:41:09.000]  所以覺得很孤單
[00:41:09.000 --> 00:41:12.000]  有一次的話就是很孤單的時候
[00:41:12.000 --> 00:41:16.000]  我突然就想起在聚會的時候
[00:41:16.000 --> 00:41:18.000]  我們唱過的詩歌
[00:41:18.000 --> 00:41:23.000]  你孤單嗎 你孤單嗎 真孤單嗎
[00:41:23.000 --> 00:41:28.000]  我想我們弟兄姊妹過去在大陸聚會的
[00:41:28.000 --> 00:41:30.000]  都知道這歌
[00:41:30.000 --> 00:41:32.000]  你孤單嗎 真孤單嗎
[00:41:32.000 --> 00:41:36.000]  耶穌比你更孤單
[00:41:36.000 --> 00:41:38.000]  耶穌比你更孤單
[00:41:38.000 --> 00:41:46.000]  他曾將生成爲人子受盡凌辱和嫌棄
[00:41:46.000 --> 00:41:49.000]  他曾孤單在城裏面
[00:41:49.000 --> 00:41:53.000]  他曾孤單在山野間
[00:41:53.000 --> 00:41:58.000]  未見一人與他同寢
[00:41:58.000 --> 00:42:02.000]  他沒有人跟他同寢
[00:42:02.000 --> 00:42:06.000]  思想他的心和悲慘
[00:42:06.000 --> 00:42:08.000]  所以我就唱這首詩歌
[00:42:08.000 --> 00:42:13.000]  一邊唱一邊裏面就很得到安慰
[00:42:13.000 --> 00:42:15.000]  我雖然孤單
[00:42:15.000 --> 00:42:22.000]  但是我的妻子每隔兩個星期就能收到她的信
[00:42:22.000 --> 00:42:24.000]  我寫信去她回信
[00:42:24.000 --> 00:42:27.000]  兩個星期以後就得到回信
[00:42:27.000 --> 00:42:30.000]  她能夠把小孩的照片給我寄來
[00:42:30.000 --> 00:42:33.000]  把孩子的情況跟我說
[00:42:33.000 --> 00:42:34.000]  我不孤單
[00:42:34.000 --> 00:42:36.000]  因爲他也記住我
[00:42:36.000 --> 00:42:37.000]  我也記住他
[00:42:37.000 --> 00:42:39.000]  可是主耶穌在地上的時候
[00:42:39.000 --> 00:42:41.000]  爲了我們
[00:42:41.000 --> 00:42:44.000]  他真是孤單
[00:42:44.000 --> 00:42:47.000]  不要說猶太人不瞭解他
[00:42:47.000 --> 00:42:50.000]  就是他的門徒也不知道
[00:42:50.000 --> 00:42:56.000]  也不能夠真正的明白耶穌所說的他所要做的
[00:42:56.000 --> 00:42:59.000]  他真是孤單
[00:42:59.000 --> 00:43:04.000]  到最後在施加上的時候
[00:43:04.000 --> 00:43:10.000]  他還說我的神我的神爲什麼離棄我
[00:43:10.000 --> 00:43:13.000]  那個時候沒有人表同情
[00:43:13.000 --> 00:43:16.000]  那個時候神也離開他
[00:43:16.000 --> 00:43:21.000]  他真是世上最孤單的人
[00:43:21.000 --> 00:43:24.000]  所以我想起來我的孤單比起耶穌的孤單
[00:43:24.000 --> 00:43:26.000]  那算不了什麼
[00:43:26.000 --> 00:43:31.000]  我就重新從主那得到力量
[00:43:31.000 --> 00:43:33.000]  所以這唱的詩歌
