
[00:00:00.000 --> 00:00:02.280]  今次和大家分享的主題是
[00:26:17.560 --> 00:26:37.560]  打什麼呀?十八世紀應該是工業革命,多數都打石仔,開採鐵礦,主的恩典樣樣都要數,一邊唱一邊做的時候,辛苦嗎?又記住神的恩典,又完成工作,是不是很好呀?
[00:26:37.560 --> 00:26:56.560]  最好的方法就是這樣,我們將神在我們身上的恩典唱出來,記住,每一件事都記住,當我們記住的時候,我們知道原來神真的在我們中間的,但不單止你自己的經歷,
[00:26:56.560 --> 00:27:11.560]  我相信今天下午,昨天,前一天的晚上,第一節目的分享,是他們的經歷來的,他們跟大家分享,希望大家能夠得到鼓勵。
[00:27:11.560 --> 00:27:26.560]  你有沒有試過跟別人分享你自己的信耶穌的經歷呀?你經歷神的保護,供應和帶領,有沒有跟別人分享呀?這個何等重要呀?
[00:27:26.560 --> 00:27:44.560]  神要他們經歷的,可能我們感覺到是慘痛的經歷,但這些經歷是神給我們管教的經歷來的,讓我們學得更加謙卑,在神面前謙卑,
[00:27:44.560 --> 00:28:05.560]  在神面前認我們自己,是的,我們是神的子民,神拯救我們,神提攜我們,神抬舉我們,不是因為我給你面子,我相信神,不是我給你面子,我來九龍城浸信會,不是給你面子,我就捐錢給你,
[00:28:05.560 --> 00:28:27.560]  不是呀,大家要明白就是,神是我們所侍奉敬拜,神是我們的拯救,神是我們的生命,一切都是從神而來的。
[00:28:35.560 --> 00:28:52.560]  我們看到很豐富的,有水源,有泥土,可以種植,還有什麼呀?還有鐵礦,銅礦,什麼都有呀,是不是真的呀?
[00:29:05.560 --> 00:29:31.560]  還有蜜棗,在這幅圖片的最上方,我們看到一個個很大的那些是蜜棗,好不好吃呀?好吃呀,但我不能吃了,因為一咬下去的時候是很甜的,很甜,我從來都沒吃過這麼甜的蜜棗,但以色列的蜜棗這麼甜的?
[00:29:31.560 --> 00:30:00.560]  很難想像是不是呀?我們剛才說過,他們是在曠野生活,從曠野,安曼約旦的地方,過一條約旦河,去到約旦河以西的地方,以色列的平原,就是這麼豐富了,就是這麼豐富,物質就是這麼豐富了,一河之隔,原來是真的呀!
[00:30:01.560 --> 00:30:30.560]  約旦河以西,約旦的地方,沙漠一片,但是約旦河以西,就是平原和這麼肥沃的土地,我們看回以色列的礦藏的詳情的時候,真的有鐵有銅的,都不少東西的,他們的GDP就是當時的統計,2013年就是7680億的以色列幣的意思,就是美金。
[00:30:31.560 --> 00:30:56.560]  這麼厲害呀!厲害呀!神的供應呀!神帶領他們進去的就是這個迦南美地封城,你說,40年,相對於那40年,是不是很悲慘呢?
[00:31:01.560 --> 00:31:22.560]  環境、際遇和人的需要上都是有豐盛的供應的,為什麼這麼說呢?剛才我提到,就是以色列人離開埃及之後兩個月,就開始有馬拿,由天降下來供應以色列人的需要,有沒有人吃過馬拿?
[00:31:31.560 --> 00:31:51.560]  好吃的!其實我都沒有吃過,但是聖經是這樣形容的,他們每天早上都收馬拿,收夠自己的份量,大約每個人的份量就是4磅,2公斤4磅,4磅的份量。
[00:32:01.560 --> 00:32:23.560]  大約4磅,4磅,他們每天吃4磅馬拿,如果我想一下,相比於我們香港4磅麵包,早上早餐1磅麵包,午餐1磅,晚餐1磅和宵夜都1磅,剛剛好4磅,夠不夠呀?好吃嗎?4磅麵包,我白麵包呀!
[00:32:31.560 --> 00:32:52.560]  麵包可以怎樣做呀?聖經裏面記載的,初一及十六章裏面記載,他們可以拿來燒烤,BBQ,燒烤,或者去蒸、燉,跟著有些是硬碎去做這個餅,那味道是怎樣的呢?
[00:33:02.560 --> 00:33:28.560]  醫治有些大公司才有,餐廳才有的,好不好吃呀?好吃的呀!馬拿是不是很差勁的東西呀?相比於這個嘉南地,我剛才看到那些田產,礦物,都是好的東西,馬拿不是不好的東西來的呀!
[00:33:31.560 --> 00:34:00.560]  聖經裏面記載,講完馬拿,跟著講嘉南地的豐盛,中間有一段經文,大家不要忽略,那段經文是這樣說的,人活著不是單靠食物,乃是靠耶和華口裡所出的一切話。
[00:34:01.560 --> 00:34:16.560]  記不記得,主耶穌面對撒旦的斯坦的時候,他覺得肚子餓了,撒旦怎麼說呢?如果你是神的兒子,將石頭變成麵包就可以了,那耶穌怎麼回答他呢?
[00:34:31.560 --> 00:35:00.560]  路加福音四章四字都是這樣說的,是什麼意思呀?哦,安慰一些吃得不太好的,清茶淡飯的弟兄姊妹,因為我們待會去酒樓的嘛,買麵包做午餐的,可能我也是做麵包做午餐的,待會你去酒樓,或者你吃魚翅,是不是這樣比較呀?不是呀!
[00:35:01.560 --> 00:35:18.560]  不是這樣比較,因為什麼是神口裡所出的一切話,就是神的誡命律例典章,神的誡命律例典章給那些以色列人是什麼原因呀?就是賦予他們神子民的身份呀!
[00:35:31.560 --> 00:35:54.560]  原來大家都是神的兒女,神賦予我們這個神兒女的身份呀!
[00:36:01.560 --> 00:36:26.560]  就是說,我們有豐盛的屬靈生命,如果比起這個豐盛的食物物質,豐盛的生命,這個豐盛的物質是比下去的,人活著不是單靠食物乃靠神口裡所出的一切話,就是這個意思呀!
[00:36:31.560 --> 00:36:51.560]  在不同的環境,地域,際遇和人的需要,神都給我們豐盛,馬那,加南地的豐富,原來都是豐盛的呀!
[00:37:01.560 --> 00:37:26.560]  我初信主的時候認識一位弟兄姓招的,招弟兄,他太太叫阿蓮,他們兩個做生意的,一起開酒吧,酒吧生意很好的,就是每天賣出一箱一箱的酒,一箱有多少瓶呢?我說的是九瓶,大約而已,一箱九瓶賣出去做什麼呀?
[00:37:31.560 --> 00:38:00.560]  就在我們聚會統籌的地方,開派對,很開心,因為賣出一箱的時候,賺多少呀?賺百分之四百的呀!跟著就是做門市,很多人來喝酒,奇門遇市,由下午到晚上,我不知道大家有沒有見過有人喝酒,由下午到晚上都有人喝酒的,未必的,但是那些地方就是從下午到晚上,深夜都有人來喝酒的呀!
[00:38:01.560 --> 00:38:19.560]  我們買出一箱的酒,越買得多就越賺得多,由十萬富翁變成百萬富翁,由百萬富翁變成千萬富翁,開不開心呀?不是作出來的呀!是真的呀!是真的呀!
[00:38:31.560 --> 00:38:58.560]  賣出一箱酒的時候,他們覺得,哎呀!賣出一箱酒,給那些聚會呀!派對呀!害人的呀!喝酒,喝到爛醉如泥,男男女女搞在一起,來到酒吧見到那些人買一瓶酒,或者買一杯酒,見到他們喝醉,走出街,睡在街上,又被人搶了所有東西。
[00:39:01.560 --> 00:39:20.560]  是賺錢的生意,但是是害人的生意來的呀!當時有兩個兒子,一個讀幼稚園,一個讀一年班,哎呀!怎麼辦呢?有人說,繼續做呀!賺錢呀!
[00:39:31.560 --> 00:40:00.560]  接著有聲音說,哎呀!怕什麼呀!不做就笨呀!可能做億萬富翁也說不定的呀!很大的掙扎,但是他們不是因為人家說他們是基督徒,賣酒就害人,失了見證,他們不是因為這樣,他們是因為人活著,不是單靠食物,乃是靠神口裡所出的一切話。
[00:40:01.560 --> 00:40:22.560]  最後他們有神兒女的身份,有豐盛,最後他們把酒吧生意賣了,結束。不做酒吧的老闆,去做主一學老師,多開心呀!每個禮拜都準備好教學生,教聖經的道理呀!
[00:40:32.560 --> 00:41:00.560]  是依靠神,看到原來豐盛的生命不是因為有物質呀!當我們看到摩西提醒那班以色列人,你們過去的經歷,其實你們要學謙卑,神給我們豐盛不是因為我們有物質,是因為我們成為神的兒女,有了豐盛。
[00:41:01.560 --> 00:41:29.560]  所以你們不要忘記呀!不要忘記神的律例典章,誡明,還看?講了很多次了,我們差不多每個禮拜都提醒大家,要讀好聖經,做好見證,報道會了,你說每個禮拜都提醒,所以沒什麼反應。
[00:41:31.560 --> 00:42:00.560]  所以我再提醒你們,你們不要忘記,你們要謹守神的一切誡明律例典章,是要再次強調,當頭棒喝,因為你們會忘記的,因為你們去到花灣世界的時候,你們會忘記神的,因為這麼多工作煩擾的時候,你們真的會忘記神的。
[00:42:01.560 --> 00:42:28.560]  看著市況,箭咀向上還是向下的時候,你會忘記神的,甚至影響你的下一代,我們說現在我們的盼望之處是什麼?對於我們的下一代,就是中文、英文、數學和通識而已,你們知不知道這四大支柱?大家不知道的,應該知道的,賣廣告都是這樣的。
[00:42:31.560 --> 00:42:53.560]  我們很忙的,忘記了神,人活著不是單靠食物,乃是靠神口裡所出的一切話。你生命的豐盛不是因為你有物質的豐盛。
[00:43:01.560 --> 00:43:30.560]  看著他們,要謹守,為什麼?會忘記,真的會忘記?回看約書亞記第七章,正正是一個好的人版,當他們攻陷耶利哥城之後,大家都興高采烈,但是神吩咐他們,所有當地之物不可以拿,因為會影響你們,神會降罪你們,因為你們不聽神的話,真的會這樣發生嗎?
[00:43:31.560 --> 00:43:49.560]  真是有一個人版,就是阿干的事件,他做了三件事而已,拿了三樣東西而已,第一樣是時拿衣服,第二,五磅的銀紙,第三,就是一磅四個骨的金紙。
[00:44:01.560 --> 00:44:26.560]  因為我們軟弱,所以就需要耶穌,但正正就是提了我們應該怎麼做,我們不去做,你是不是私貪神?你真的信神嗎?
[00:44:31.560 --> 00:45:00.560]  因為我們驕狂,所以我們蓋過了對神的尊重,聖經裡面有另外一個例子,挺特別的,就是在以色列王系列裡面,有一位叫阿哈王,做皇帝很好,有一天他走出皇宮看到旁邊有個葡萄園,相連的單位,剛剛在皇宮旁邊,最好做他的菜園。
[00:45:01.560 --> 00:45:29.560]  所以就跟那個園主拿伯說,拿伯,我給你一個更大的葡萄園,你跟我換吧。拿伯怎麼說呢?語氣是怎樣我不知道的,但是拿伯說了一句很正氣的話,就是這個產業是祖先留下來的,和神吩咐過我們要保持這個產業。
[00:45:32.560 --> 00:45:44.560]  所以就是阿哈回到皇宮的時候,有人問他為什麼不開心?就是那個拿伯,神吩咐他不賣給我,所以我就不開心。
[00:46:02.560 --> 00:46:11.560]  還要借刀殺人,耶洗別就是他太太,聽見他不開心,就想辦法,就殺了拿伯。
[00:46:12.560 --> 00:46:36.560]  但是我們看的就是,很多時候我們狂傲的心,遮蓋了對神的尊重,聽到神的話,我們不開心,聽到神給我們的吩咐或者提醒,我們不開心,為什麼呢?狂傲的心,遮蓋了對神的尊重。
[00:46:42.560 --> 00:47:11.560]  不容易,所以我想提醒大家的是,黑聖試探的三心,最近大家都聽很多三心,這個三心很重要,我覺得比另外的三心還要重要,就是我們對神要真心相信,我們要降服在神的面前,我們謙卑,四十年來的日子,以色的人,他們都是學謙卑的。
[00:47:12.560 --> 00:47:28.560]  我們要學謙卑,讓神成為我們的神,不要小看神,不要忽略神,不要扭曲神,讓神成為我們的神。
[00:47:42.560 --> 00:48:01.560]  為祂的子女來獻祭,認罪,悔改,做完所有事情,是不是認識神?是不是真心的來信靠神?撒旦說,你試著拿走祂所有的財產,祂是不是真心的信靠你?
[00:48:12.560 --> 00:48:33.560]  讓我們很大提醒就是,以前我風聞有理,現在我真的認識祢了。敬虔有如約伯,他也說我只是一般般認識神,但是最後這些事情發生,經過了,我真的認識祢了。
[00:48:43.560 --> 00:49:10.560]  你對神的相信,對神的倚靠,另外就是堅心的倚靠,我們說倚靠神,不是因為神給我們的豐富,倚靠神不是因為神給我們的成功,倚靠神不是神給我們的什麼好處,無論是豐富或者缺乏,我們都要倚靠神。
[00:49:12.560 --> 00:49:18.560]  我們的豐盛在於我們是神的兒女,這個身份是重要的。
[00:49:42.560 --> 00:49:58.560]  在每一次發生的事情,無論是好的事情還是不好的事情,關姑娘都會說,祈禱先,祈禱先。
[00:50:12.560 --> 00:50:26.560]  或者叫拖車先,或者打給阿媽先,打給阿爸先,是不是這樣?是這樣的,但是關姑娘就說,祈禱先。這種專心的跟從,是從祂身上學到的。
[00:50:42.560 --> 00:51:05.560]  她說,以斯帖,你想想有什麼方法,以斯帖說我不知道有什麼方法,不如整個族人來禱告,我們一起祈禱,仰望神,神怎麼帶領我們,就怎麼帶領我們,神怎麼帶領我們走去哪個位置,哪個方向,就讓神來引導。
[00:51:13.560 --> 00:51:37.560]  這就是信心,我們說專心的跟從,讓神來帶領我們,不是我們做好所有事情,你做好所有事情,叫神吸引,成就,是不是叫跟從?不是,你是自己幫自己,仍然是自己幫自己,自以為得,你沒有對神尊重。
[00:51:43.560 --> 00:52:02.560]  所以弟兄姊妹,發望我們能夠對神存著謙卑的心,信靠信服的心,和專心跟從的心,來每天來侍奉我們主我們的神,我們同心祈禱。
[00:52:12.560 --> 00:52:36.560]  求主祢幫助我們,讓我們能夠在祢面前學習更謙卑,我們更加專心,堅心,來依靠祢,跟隨祢,幫助我們每位弟兄姊妹,成為主祢美好的見證,成為祢福音的大使,成就主祢託付我們的責任,我們在祢面前仰望禱告,奉靠耶穌基督的聖名,阿們。
