
[00:00:00.000 --> 00:00:01.000]  各位兄弟姊妹早晨
[00:21:37.000 --> 00:21:39.000]  抵擋貪婪者的療瓦
[00:21:39.000 --> 00:21:42.000]  釋綱傷心者的眼淚
[00:21:42.000 --> 00:21:45.000]  天國就離我們不遠
[00:21:45.000 --> 00:21:47.000]  引文就到這裡
[00:21:47.000 --> 00:21:51.000]  我們可能覺得
[00:21:51.000 --> 00:21:53.000]  有點奇怪
[00:21:54.000 --> 00:21:57.000]  以色列人全部都是敬畏耶和華的人
[00:21:57.000 --> 00:21:59.000]  那麼他們的信仰
[00:21:59.000 --> 00:22:01.000]  他們的耶和華信仰
[00:22:01.000 --> 00:22:05.000]  為什麼沒有去更正他們的生活呢
[00:22:05.000 --> 00:22:09.000]  以色列人敬畏耶和華的嘛
[00:22:09.000 --> 00:22:12.000]  為什麼他們的生活會變成這樣呢
[00:22:12.000 --> 00:22:14.000]  理由就是
[00:22:14.000 --> 00:22:17.000]  他們的信仰信錯了
[00:22:17.000 --> 00:22:19.000]  他們有信仰
[00:22:19.000 --> 00:22:21.000]  不過錯了
[00:22:22.000 --> 00:22:25.000]  他們相信一個不斷賜福給他們
[00:22:25.000 --> 00:22:28.000]  讓他們豐足的神明
[00:22:28.000 --> 00:22:32.000]  他們不相信一個要求他們
[00:22:32.000 --> 00:22:35.000]  行為正直的上帝
[00:22:35.000 --> 00:22:41.000]  他們很開心地接受神給他們的權力
[00:22:41.000 --> 00:22:46.000]  卻不接受神要求他們道德的理念
[00:22:46.000 --> 00:22:48.000]  他們祈求神
[00:22:49.000 --> 00:22:53.000]  讓他們做買賣的時候能夠掠奪最大的盈利
[00:22:53.000 --> 00:22:59.000]  但從來都不尊重神所要求的經濟正義
[00:22:59.000 --> 00:23:05.000]  他們相信一個能夠給他們控制操控的神
[00:23:05.000 --> 00:23:10.000]  卻不接受一個神做他們生命的主
[00:23:10.000 --> 00:23:16.000]  他們願意奉行很多種禮儀
[00:23:17.000 --> 00:23:21.000]  但是對神卻是毫無半點的敬畏之情
[00:23:21.000 --> 00:23:25.000]  他們有宗教卻是沒有上帝
[00:23:25.000 --> 00:23:28.000]  他們注目自己
[00:23:28.000 --> 00:23:32.000]  而從來都不注目上天
[00:23:32.000 --> 00:23:35.000]  他們有表面的敬虔
[00:23:35.000 --> 00:23:41.000]  卻是沒有半點與信仰相稱的道德人格
[00:23:41.000 --> 00:23:45.000]  他們這樣的敬拜
[00:23:46.000 --> 00:23:49.000]  越拜得多
[00:23:49.000 --> 00:23:54.000]  到頭來就越是執著於自己的利益和享樂
[00:23:54.000 --> 00:23:56.000]  越遠離上帝
[00:23:56.000 --> 00:23:58.000]  越遺忘上帝
[00:23:58.000 --> 00:24:01.000]  他們不想改任何東西
[00:24:01.000 --> 00:24:06.000]  他們寧願習以為常地過他們的一生
[00:24:06.000 --> 00:24:08.000]  而就是因為這樣的固執
[00:24:08.000 --> 00:24:10.000]  我不想改
[00:24:10.000 --> 00:24:12.000]  現在很快樂
[00:24:12.000 --> 00:24:14.000]  這樣的神很好
[00:24:15.000 --> 00:24:16.000]  破家亡
[00:24:16.000 --> 00:24:19.000]  最後我們看看
[00:24:19.000 --> 00:24:24.000]  叫他們正視自己的信仰
[00:24:24.000 --> 00:24:26.000]  第五章第21節
[00:24:26.000 --> 00:24:28.000]  去到第24節
[00:24:28.000 --> 00:24:32.000]  先知港神的信息
[00:24:32.000 --> 00:24:34.000]  他說神說
[00:24:34.000 --> 00:24:37.000]  我閹護你們的節期
[00:24:37.000 --> 00:24:41.000]  通常他們的節期有三大節期去朝聖
[00:24:42.000 --> 00:24:45.000]  如節、五神節和駐棚節
[00:24:45.000 --> 00:24:48.000]  我們今天都有三大節慶
[00:24:48.000 --> 00:24:51.000]  聖誕節、受難節、復活節
[00:24:51.000 --> 00:24:55.000]  神說我厭棄你們搞這些節慶
[00:24:55.000 --> 00:24:58.000]  也不喜悅你們的嚴肅會
[00:24:58.000 --> 00:25:02.000]  嚴肅會就是節期裡的宗教聚會
[00:25:02.000 --> 00:25:04.000]  上帝說我不喜歡
[00:25:04.000 --> 00:25:08.000]  你們雖然向我獻帆祭和掃祭
[00:25:08.000 --> 00:25:10.000]  我不喜悅
[00:25:11.000 --> 00:25:15.000]  也不顧你們用肥畜獻的平安祭
[00:25:15.000 --> 00:25:17.000]  我不喜歡
[00:25:17.000 --> 00:25:21.000]  要使你們歌唱的聲音遠離我
[00:25:21.000 --> 00:25:26.000]  因為我不聽你們彈琴的響聲
[00:25:26.000 --> 00:25:31.000]  我希望為願公平如大水滾滾
[00:25:31.000 --> 00:25:35.000]  使公義如江河滔滔
[00:25:35.000 --> 00:25:38.000]  他們守的節期
[00:25:39.000 --> 00:25:41.000]  參與的嚴肅會
[00:25:41.000 --> 00:25:45.000]  獻的帆祭、掃祭、平安祭
[00:25:45.000 --> 00:25:49.000]  歌唱的聲音、彈琴的響聲
[00:25:49.000 --> 00:25:53.000]  這七樣東西是最核心的宗教活動
[00:25:53.000 --> 00:25:57.000]  上帝說我全部都不喜歡
[00:25:57.000 --> 00:26:01.000]  當宗教活動失去了敬畏上帝的心
[00:26:01.000 --> 00:26:06.000]  它就會淪為一種開開心心的社交活動
[00:26:07.000 --> 00:26:09.000]  上帝怎會越立呢
[00:26:09.000 --> 00:26:13.000]  上帝要的是有道德內容的信仰
[00:26:13.000 --> 00:26:17.000]  而這個信仰要流露出正直的生活
[00:26:17.000 --> 00:26:22.000]  而你的生活也需要呈現出對上帝的敬畏
[00:26:22.000 --> 00:26:26.000]  上帝要的是這種的信仰
[00:26:26.000 --> 00:26:28.000]  上帝希望
[00:26:28.000 --> 00:26:31.000]  公平如大水滾滾
[00:26:31.000 --> 00:26:34.000]  公義如江河滔滔
[00:26:35.000 --> 00:26:37.000]  在曠野的地方
[00:26:37.000 --> 00:26:41.000]  最需要的是長流不息的活水
[00:26:41.000 --> 00:26:43.000]  唯有這些活水
[00:26:43.000 --> 00:26:46.000]  能夠令乾旱的大地
[00:26:46.000 --> 00:26:48.000]  孕育出生命
[00:26:48.000 --> 00:26:51.000]  就在人心枯燥
[00:26:51.000 --> 00:26:54.000]  社會沒有生氣的時刻
[00:26:54.000 --> 00:26:58.000]  我們是需要這種長流不息的活水
[00:26:58.000 --> 00:27:01.000]  上帝渴望的就是
[00:27:01.000 --> 00:27:04.000]  公平如大水滾滾
[00:27:05.000 --> 00:27:06.000]  公義如江河滔滔
[00:27:06.000 --> 00:27:08.000]  但願我們每一個
[00:27:08.000 --> 00:27:10.000]  無論這個世界
[00:27:10.000 --> 00:27:12.000]  無論這個歷史
[00:27:12.000 --> 00:27:14.000]  無論這個社會是如何艱難
[00:27:14.000 --> 00:27:17.000]  讓我們努力活出美善
[00:27:17.000 --> 00:27:19.000]  活出公平
[00:27:19.000 --> 00:27:22.000]  活出正義
[00:27:22.000 --> 00:27:24.000]  但願我們每一個弟兄姊妹
[00:27:24.000 --> 00:27:26.000]  都能在這個世界
[00:27:26.000 --> 00:27:28.000]  不要同流合污
[00:27:28.000 --> 00:27:31.000]  而成為社會的清泉
[00:27:31.000 --> 00:27:33.000]  唯有這樣
[00:27:34.000 --> 00:27:36.000]  才能夠孕育生命
[00:27:36.000 --> 00:27:39.000]  願你聆聽到上主的要求
[00:27:39.000 --> 00:27:44.000]  也願你回應上主的呼喚
[00:27:44.000 --> 00:27:47.000]  過一個美善而正直的人生
[00:27:47.000 --> 00:27:50.000]  願榮耀歸給上主
[00:27:50.000 --> 00:27:52.000]  阿們
