
[00:00:00.000 --> 00:00:04.000]  他在戲裏面扮演很多不同的角色
[00:20:11.000 --> 00:20:14.000]  或者我們看看第五節至第六節
[00:20:14.000 --> 00:20:16.000]  失去身份的危機
[00:20:16.000 --> 00:20:18.000]  忘記
[00:20:18.000 --> 00:20:21.000]  我們都是一些很善忘的人
[00:20:21.000 --> 00:20:23.000]  猶太作家依拉蕙薩爾
[00:20:23.000 --> 00:20:25.000]  在第二次世界大戰期間
[00:20:25.000 --> 00:20:31.000]  她曾經是被運到德國合遂集中營
[00:20:31.000 --> 00:20:33.000]  在第二次世界大戰之後
[00:20:33.000 --> 00:20:35.000]  她有機會回到波蘭
[00:20:35.000 --> 00:20:37.000]  去參觀昔日
[00:20:37.000 --> 00:20:43.000]  和一班猶太人被德國人遊掠的波蘭人
[00:20:43.000 --> 00:20:45.000]  她和波蘭人談話的時候
[00:20:45.000 --> 00:20:49.000]  她發覺一件事令她心裡很不安心
[00:20:49.000 --> 00:20:51.000]  原來那些波蘭人
[00:20:51.000 --> 00:20:57.000]  竟然忘記了成千上萬的猶太人
[00:20:57.000 --> 00:21:01.000]  是怎樣被送到煤氣爐裡去死的
[00:21:01.000 --> 00:21:04.000]  他們就好像幫兇一樣
[00:21:04.000 --> 00:21:07.000]  在短短的日子當中
[00:21:07.000 --> 00:21:09.000]  慘無人道的荷葉
[00:21:09.000 --> 00:21:11.000]  已經忘記得一乾二淨
[00:21:11.000 --> 00:21:14.000]  好像沒有發生過一樣
[00:21:14.000 --> 00:21:16.000]  蕙薩爾就這樣說過
[00:21:16.000 --> 00:21:21.000]  她說 我們又再一次屠殺我們猶太人
[00:21:21.000 --> 00:21:25.000]  第一次是跌到我們的生命
[00:21:25.000 --> 00:21:31.000]  第二次是將我們從他們腦海中刪除
[00:21:31.000 --> 00:21:35.000]  是能得更徹底 更沒有人性
[00:21:35.000 --> 00:21:40.000]  忘記是一件很痛苦的事
[00:21:40.000 --> 00:21:44.000]  故意忘記更加是很痛苦的事
[00:21:44.000 --> 00:21:46.000]  所以詩人就說
[00:21:46.000 --> 00:21:48.000]  耶路撒冷 我若忘記你
[00:21:48.000 --> 00:21:52.000]  情願我的右手忘記技巧
[00:21:52.000 --> 00:21:55.000]  詩人不是提到
[00:21:55.000 --> 00:21:56.000]  好像我剛才說的
[00:21:56.000 --> 00:21:58.000]  不是說到耶路撒冷的淪陷
[00:21:58.000 --> 00:22:01.000]  不是說到被擄的時候痛苦
[00:22:01.000 --> 00:22:03.000]  而是說到耶路撒冷這個城
[00:22:03.000 --> 00:22:06.000]  神的城 神臨在的象徵
[00:22:06.000 --> 00:22:08.000]  右手是甚麼
[00:22:08.000 --> 00:22:12.000]  右手是賺錢養身 彈琴 工藝 做手術
[00:22:12.000 --> 00:22:14.000]  無論你做醫生也好
[00:22:14.000 --> 00:22:16.000]  或者你做音樂家也好
[00:22:16.000 --> 00:22:19.000]  手是很重要的
[00:22:19.000 --> 00:22:21.000]  而且這首詩裡面提到
[00:22:21.000 --> 00:22:23.000]  很多身體的各部份
[00:22:23.000 --> 00:22:25.000]  手 舌頭 上膛
[00:22:25.000 --> 00:22:27.000]  都是寶貴重要
[00:22:27.000 --> 00:22:30.000]  但是跟耶路撒冷相比
[00:22:30.000 --> 00:22:32.000]  詩人就情願失去這些
[00:22:32.000 --> 00:22:34.000]  都不寧願心中
[00:22:34.000 --> 00:22:36.000]  是失去了她的身份
[00:22:36.000 --> 00:22:39.000]  是耶和華的子民
[00:22:39.000 --> 00:22:41.000]  因為她知道真正的寶藏
[00:22:41.000 --> 00:22:44.000]  真正的人生的意義
[00:22:44.000 --> 00:22:46.000]  不是她的右手
[00:22:46.000 --> 00:22:48.000]  不是她的上膛
[00:22:48.000 --> 00:22:52.000]  而是耶和華自己
[00:22:52.000 --> 00:22:54.000]  那怎樣可以不忘記呢
[00:22:54.000 --> 00:22:56.000]  紀念
[00:22:56.000 --> 00:22:58.000]  紀念很重要
[00:22:58.000 --> 00:23:00.000]  敬拜很重要
[00:23:00.000 --> 00:23:04.000]  所以聖經耶穌也設立聖餐
[00:23:04.000 --> 00:23:06.000]  設立安息日
[00:23:06.000 --> 00:23:08.000]  是要紀念神的創造
[00:23:08.000 --> 00:23:10.000]  神的教育
[00:23:10.000 --> 00:23:12.000]  紀念和敬拜
[00:23:12.000 --> 00:23:14.000]  我們就可以實踐上帝的活現
[00:23:14.000 --> 00:23:16.000]  紀念不只是星期天
[00:23:16.000 --> 00:23:18.000]  來敬拜一下
[00:23:18.000 --> 00:23:20.000]  每逢我們靈修
[00:23:20.000 --> 00:23:22.000]  都是一個敬拜
[00:23:22.000 --> 00:23:24.000]  都是操練
[00:23:24.000 --> 00:23:26.000]  禱告也是一個操練
[00:23:26.000 --> 00:23:28.000]  是不住的禱告
[00:23:28.000 --> 00:23:30.000]  凡事的謝恩
[00:23:30.000 --> 00:23:32.000]  這個才是一個真正的紀念
[00:23:32.000 --> 00:23:35.000]  我們再來看看第三方面
[00:23:35.000 --> 00:23:37.000]  失去身份的危機
[00:23:37.000 --> 00:23:39.000]  就是因為失去了
[00:23:39.000 --> 00:23:41.000]  這個末世的角度
[00:23:41.000 --> 00:23:43.000]  第七節到第九節
[00:23:43.000 --> 00:23:46.000]  詩人不只是紀念神
[00:23:46.000 --> 00:23:48.000]  她更求神紀念他們
[00:23:48.000 --> 00:23:50.000]  紀念些什麼很奇怪
[00:23:50.000 --> 00:23:52.000]  你看看這段聖經
[00:23:52.000 --> 00:23:53.000]  第七節說
[00:23:53.000 --> 00:23:57.000]  紀念以東人對猶太人的仇
[00:23:57.000 --> 00:23:58.000]  再看第八節
[00:23:58.000 --> 00:24:03.000]  次福給向芭比倫女子報復的
[00:24:03.000 --> 00:24:05.000]  請你紀念
[00:24:05.000 --> 00:24:07.000]  然後我們再看第九節
[00:24:07.000 --> 00:24:10.000]  次福給殺害芭比倫孩童的
[00:24:10.000 --> 00:24:12.000]  請你紀念
[00:24:12.000 --> 00:24:15.000]  我們看到經文
[00:24:15.000 --> 00:24:18.000]  我們完全不明白
[00:24:18.000 --> 00:24:22.000]  何景詩人會這麼殘忍
[00:24:22.000 --> 00:24:24.000]  何景神要這麼殘忍
[00:24:24.000 --> 00:24:28.000]  那些父女、嬰孩都要這樣對待
[00:24:28.000 --> 00:24:30.000]  耶穌豈不是教導我們寬恕
[00:24:30.000 --> 00:24:33.000]  甚至愛我們的仇敵呢
[00:24:33.000 --> 00:24:37.000]  為何詩篇137篇
[00:24:37.000 --> 00:24:40.000]  會求神紀念
[00:24:40.000 --> 00:24:42.000]  這些仇
[00:24:42.000 --> 00:24:44.000]  以東的仇
[00:24:44.000 --> 00:24:46.000]  紀念
[00:24:46.000 --> 00:24:49.000]  芭比倫的仇
[00:24:49.000 --> 00:24:57.000]  甚至連嬰孩父女都要這樣遭殃
[00:24:57.000 --> 00:25:03.000]  為何上帝會這麼殘忍
[00:25:03.000 --> 00:25:06.000]  其實不單止是舊約
[00:25:06.000 --> 00:25:09.000]  你回到啟示錄看一看
[00:25:09.000 --> 00:25:12.000]  你會發覺到類似的說話
[00:25:12.000 --> 00:25:14.000]  類似詩篇137篇
[00:25:14.000 --> 00:25:16.000]  第七節、第九節的說話
[00:25:16.000 --> 00:25:19.000]  重複又重複
[00:25:19.000 --> 00:25:21.000]  譬如啟示錄第18章第2節
[00:25:21.000 --> 00:25:25.000]  「芭比倫大成,傾倒了,傾倒了」
[00:25:25.000 --> 00:25:26.000]  第18章14節
[00:25:26.000 --> 00:25:30.000]  「芭比倫啊,你所貪我的果子,離開你」
[00:25:30.000 --> 00:25:32.000]  這裡同樣是提到芭比倫
[00:25:32.000 --> 00:25:35.000]  當年約翰所說的芭比倫
[00:25:35.000 --> 00:25:39.000]  並不是已經滅了國的芭比倫帝國
[00:25:39.000 --> 00:25:46.000]  而是指末世這個反對神的勢力的象徵
[00:25:46.000 --> 00:25:48.000]  詩人是在告訴我們
[00:25:48.000 --> 00:25:51.000]  怎樣會不會忘記神
[00:25:51.000 --> 00:25:55.000]  你帶著末世的眼光去看
[00:25:55.000 --> 00:25:57.000]  你就會不同了
[00:25:57.000 --> 00:26:02.000]  詩人是指著末世的神的審判來說
[00:26:02.000 --> 00:26:04.000]  將要消滅的芭比倫的神
[00:26:04.000 --> 00:26:11.000]  證明在神的計劃裏面他們一定會滅亡
[00:26:11.000 --> 00:26:13.000]  我們的人生觀
[00:26:13.000 --> 00:26:15.000]  我們的價值觀
[00:26:15.000 --> 00:26:18.000]  建立在一個什麼的基礎上
[00:26:18.000 --> 00:26:20.000]  如果我們看聖經
[00:26:20.000 --> 00:26:22.000]  有時候我們覺得奇怪
[00:26:22.000 --> 00:26:28.000]  為什麼保羅是有這麼勁的生命力在裏面
[00:26:28.000 --> 00:26:31.000]  我想其中一樣最重要的
[00:26:31.000 --> 00:26:34.000]  就是因為他有這個末世觀
[00:26:34.000 --> 00:26:36.000]  末世眼光
[00:26:36.000 --> 00:26:39.000]  如果你看看聖經裏面
[00:26:39.000 --> 00:26:44.000]  這個所謂的末世的意識
[00:26:44.000 --> 00:26:47.000]  充滿了整個新約
[00:26:47.000 --> 00:26:50.000]  你先想一想
[00:26:50.000 --> 00:26:53.000]  人生多少年
[00:26:53.000 --> 00:26:56.000]  70歲 80歲
[00:26:56.000 --> 00:27:00.000]  其中所經誇的不過是勞苦仇犯
[00:27:00.000 --> 00:27:02.000]  轉眼成空
[00:27:02.000 --> 00:27:05.000]  可未免如飛而去
[00:27:05.000 --> 00:27:09.000]  羅伯芬第十八章提到
[00:27:09.000 --> 00:27:12.000]  至高的必降為悲
[00:27:12.000 --> 00:27:15.000]  自卑的必升為高
[00:27:15.000 --> 00:27:18.000]  其實這一句是在說末世的時候
[00:27:18.000 --> 00:27:21.000]  整個生命的逆轉
[00:27:21.000 --> 00:27:23.000]  正如他先前所提到
[00:27:23.000 --> 00:27:26.000]  埃撒路與財主的比喻一樣
[00:27:26.000 --> 00:27:30.000]  今天 或者你會很風光
[00:27:30.000 --> 00:27:33.000]  好像詩篇七十三篇非常風光
[00:27:33.000 --> 00:27:36.000]  擁有勢力 要風得風 要雨得雨
[00:27:36.000 --> 00:27:42.000]  但曾幾何時 驚風一吹便歸木有
[00:27:42.000 --> 00:27:44.000]  所以詩篇第七十三篇提到
[00:27:44.000 --> 00:27:46.000]  當我上到他門的結局
[00:27:46.000 --> 00:27:51.000]  你實在將他門安放在滑地
[00:27:51.000 --> 00:27:54.000]  上帝必定會審判
[00:27:54.000 --> 00:27:56.000]  我們不需要羨慕
[00:27:56.000 --> 00:27:58.000]  何必羨慕
[00:27:58.000 --> 00:28:03.000]  只有一時之快 一時升高
[00:28:03.000 --> 00:28:05.000]  永遠滅亡
[00:28:05.000 --> 00:28:08.000]  這種情況
[00:28:08.000 --> 00:28:12.000]  詩人在詩篇一百三十七篇
[00:28:12.000 --> 00:28:16.000]  他戴了一個末世的眼鏡
[00:28:16.000 --> 00:28:19.000]  末世的眼光來看人生
[00:28:19.000 --> 00:28:23.000]  他給我們一個很不同的價值觀
[00:28:23.000 --> 00:28:25.000]  今天
[00:28:25.000 --> 00:28:30.000]  我們做基督徒不要忘記一件事
[00:28:30.000 --> 00:28:35.000]  神是一個永恆的神
[00:28:35.000 --> 00:28:40.000]  我們是短暫的人生
[00:28:40.000 --> 00:28:42.000]  其中所經跨的
[00:28:42.000 --> 00:28:44.000]  不過是勞苦受罰
[00:28:44.000 --> 00:28:46.000]  轉眼成空
[00:28:46.000 --> 00:28:50.000]  我們便如飛而去
[00:28:50.000 --> 00:28:53.000]  你有沒有想到上帝的怒氣
[00:28:53.000 --> 00:28:56.000]  上帝的審判
[00:28:56.000 --> 00:29:00.000]  今天如果我們戴著這個末世的眼鏡
[00:29:00.000 --> 00:29:03.000]  來看我們的人生
[00:29:03.000 --> 00:29:06.000]  無論在安逸當中
[00:29:06.000 --> 00:29:08.000]  無論在苦難當中
[00:29:08.000 --> 00:29:11.000]  我們都知道
[00:29:11.000 --> 00:29:13.000]  一個真理
[00:29:13.000 --> 00:29:15.000]  神造萬物
[00:29:15.000 --> 00:29:17.000]  國安其事
[00:29:17.000 --> 00:29:19.000]  成為美好
[00:29:19.000 --> 00:29:24.000]  又將永生安置在世人心裡
[00:29:24.000 --> 00:29:27.000]  求主幫助我們
[00:29:27.000 --> 00:29:30.000]  叫我們戴著這個末世的眼鏡
[00:29:30.000 --> 00:29:34.000]  來看熱金的世界
[00:29:34.000 --> 00:29:37.000]  那我們就有盼望
[00:29:37.000 --> 00:29:40.000]  耶穌說在《路加福音》第十八章
[00:29:40.000 --> 00:29:42.000]  人之來的時候
[00:29:42.000 --> 00:29:45.000]  最重要是看我們有沒有信德
[00:29:45.000 --> 00:29:47.000]  有沒有信仰
[00:29:47.000 --> 00:29:49.000]  說得很好
[00:29:49.000 --> 00:29:51.000]  We walk by faith
[00:29:51.000 --> 00:29:53.000]  not by sight
[00:29:53.000 --> 00:29:56.000]  看得見的東西是暫時
[00:29:56.000 --> 00:29:58.000]  信心所仰望
[00:29:58.000 --> 00:30:00.000]  是永恆
[00:30:00.000 --> 00:30:01.000]  叫你同心低頭
[00:30:01.000 --> 00:30:03.000]  或者同禱告
[00:30:03.000 --> 00:30:04.000]  慈悲人我天父
[00:30:04.000 --> 00:30:06.000]  我們滿心多謝你
[00:30:06.000 --> 00:30:08.000]  求你製作詩篇137篇
[00:30:08.000 --> 00:30:10.000]  再一次提醒我們
[00:30:10.000 --> 00:30:13.000]  叫你永遠不要忘記我們的身份
[00:30:13.000 --> 00:30:15.000]  我們的使命
[00:30:15.000 --> 00:30:17.000]  你是我們的神
[00:30:17.000 --> 00:30:19.000]  你是我們的主
[00:30:19.000 --> 00:30:22.000]  我們看到
[00:30:22.000 --> 00:30:25.000]  今天我們所擁有一切
[00:30:25.000 --> 00:30:27.000]  其實都是番柬埔
[00:30:27.000 --> 00:30:30.000]  什麼才是長存
[00:30:30.000 --> 00:30:33.000]  什麼才值得我們去紀念
[00:30:33.000 --> 00:30:36.000]  求你祝福戴令
[00:30:36.000 --> 00:30:38.000]  戴令窩福堂
[00:30:38.000 --> 00:30:40.000]  每個弟兄姊妹
[00:30:40.000 --> 00:30:43.000]  就好像詩人所說
[00:30:43.000 --> 00:30:45.000]  就算我沒有右手
[00:30:45.000 --> 00:30:48.000]  我都不能夠忘記耶穌
[00:30:48.000 --> 00:30:49.000]  我們這樣禱告
[00:30:49.000 --> 00:30:51.000]  拉去奉耶穌基督命及
[00:30:51.000 --> 00:30:52.000]  阿們
