
[00:00:00.000 --> 00:00:04.000]  姐妹們平安,我們一同低頭祈禱
[00:21:38.000 --> 00:21:40.000]  原來師生的辦法是
[00:21:40.000 --> 00:21:42.000]  第一步是禁食治療
[00:21:42.000 --> 00:21:45.000]  有兩天什麼都沒得吃
[00:21:45.000 --> 00:21:47.000]  只能吊鹽水
[00:21:47.000 --> 00:21:48.000]  連營養奶也沒有
[00:21:48.000 --> 00:21:51.000]  營養奶第三天才給我
[00:21:51.000 --> 00:21:54.000]  當時覺得人生太痛苦
[00:21:54.000 --> 00:21:57.000]  要經歷這些病患的痛苦
[00:21:57.000 --> 00:22:01.000]  病患也不止,做完手術後
[00:22:01.000 --> 00:22:03.000]  連東西也不能吃
[00:22:03.000 --> 00:22:05.000]  當時幫我渡過困難
[00:22:05.000 --> 00:22:07.000]  其實就是盼望
[00:22:07.000 --> 00:22:10.000]  我想到日後我康復之後
[00:22:10.000 --> 00:22:12.000]  又可以和師父和朋友
[00:22:12.000 --> 00:22:14.000]  一起吃喝快樂
[00:22:14.000 --> 00:22:18.000]  我就體會到盼望的功效
[00:22:18.000 --> 00:22:21.000]  我鼓勵大家要有信心
[00:22:21.000 --> 00:22:23.000]  記得聖經的應許
[00:22:23.000 --> 00:22:26.000]  也盼望主耶穌第二次再來
[00:22:26.000 --> 00:22:30.000]  使我們在世上遇到苦難的時候
[00:22:30.000 --> 00:22:31.000]  不用問什麼
[00:22:31.000 --> 00:22:36.000]  我們憑信心可以勝過世上的苦難
[00:22:36.000 --> 00:22:39.000]  讓我們一起祈禱
[00:22:39.000 --> 00:22:41.000]  慈愛的上帝感謝您
[00:22:41.000 --> 00:22:43.000]  直先知以賽亞
[00:22:43.000 --> 00:22:47.000]  一早就預言主耶穌第二次再來
[00:22:47.000 --> 00:22:50.000]  我們更有新約聖經的應許
[00:22:50.000 --> 00:22:54.000]  深信主耶穌是會第二次再來
[00:22:54.000 --> 00:22:56.000]  求您幫助我們
[00:22:56.000 --> 00:22:58.000]  對您的話語有信心
[00:22:58.000 --> 00:23:00.000]  也尚存盼望
[00:23:00.000 --> 00:23:02.000]  在世上活著
[00:23:02.000 --> 00:23:05.000]  能夠勝過一切的苦難
[00:23:05.000 --> 00:23:07.000]  奉耶穌基督的名祈禱
[00:23:07.000 --> 00:23:09.000]  Amen
